actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
423,PT03M04.00S,2022-12-26T05:24:00.7Z,3,REGULAR,steal,,[],1628470,,,1610612756,69,77,2022-12-26T05:24:03Z,4160000,False,,,0,,T. Craig STEAL (2 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
424,PT02M59.00S,2022-12-26T05:24:05.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,5.338370565045992,95.83333333333334,1610612756,69,80,2022-12-26T05:26:58Z,4170000,False,-229.0,-2.0,1,left,M. Bridges 3PT running (13 PTS) (T. Craig 2 AST),"[1628969, 1628470]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.92,Made,13.0,,,,,,,,,T. Craig,1628470.0,2.0,,,,,,
426,PT02M43.00S,2022-12-26T05:24:21.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,90.09526938239159,48.28431372549019,1610612743,71,80,2022-12-26T05:24:27Z,4190000,False,-9.0,41.0,1,right,A. Gordon cutting DUNK (19 PTS) (N. Jokic 9 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.15,Made,19.0,,,,,,,,,N. Jokic,203999.0,9.0,,,,,,
428,PT02M26.00S,2022-12-26T05:24:37.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202687,17.559132720105126,45.588235294117645,1610612756,71,80,2022-12-26T05:24:44Z,4210000,False,22.0,113.0,1,left,MISS B. Biyombo 11' floating Shot,[202687],1610612756.0,PHX,floating,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,11.47,Missed,,,,,,,,,,,,,,,,,,
429,PT02M23.00S,2022-12-26T05:24:40.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,71,80,2022-12-26T05:24:44Z,4220000,False,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,428.0,10.0,8.0,2.0,,,,,,,,,,,,,
430,PT02M18.00S,2022-12-26T05:24:48.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612743,71,80,2022-12-26T05:24:58Z,4230000,False,,,0,,B. Biyombo shooting personal FOUL (1 PF) (Jokic 2 FT),"[202687, 203999]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,,,,,,,1.0,0.0,Jokic,203999.0
432,PT02M18.00S,2022-12-26T05:25:02.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,71,80,2022-12-26T05:25:02Z,4250000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,out,[],203932,,,1610612743,71,80,2022-12-26T05:28:06Z,4260000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,out,[],1630538,,,1610612743,71,80,2022-12-26T05:28:06Z,4270000,False,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,out,[],1628470,,,1610612743,71,80,2022-12-26T05:28:06Z,4280000,False,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,71,80,2022-12-26T05:28:06Z,4290000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,in,[],1627750,,,1610612743,71,80,2022-12-26T05:28:06Z,4300000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M18.00S,2022-12-26T05:25:07.3Z,3,REGULAR,substitution,in,[],1630688,,,1610612743,71,80,2022-12-26T05:28:06Z,4310000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M18.00S,2022-12-26T05:28:22.0Z,3,REGULAR,substitution,out,[],1630192,,,1610612743,71,80,2022-12-26T05:28:32Z,4320000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M18.00S,2022-12-26T05:28:22.0Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,71,80,2022-12-26T05:28:32Z,4330000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M18.00S,2022-12-26T05:28:35.8Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,71,80,2022-12-26T05:28:35Z,4340000,False,,,0,,MISS N. Jokic Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT02M18.00S,2022-12-26T05:28:35.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,71,80,2022-12-26T05:28:35Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,
443,PT02M18.00S,2022-12-26T05:28:45.7Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,72,80,2022-12-26T05:28:45Z,4360000,False,,,0,,N. Jokic Free Throw 2 of 2 (24 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
444,PT02M01.00S,2022-12-26T05:29:04.4Z,3,REGULAR,2pt,Jump Shot,[],1629013,20.18725361366623,27.450980392156865,1610612756,72,82,2022-12-26T05:29:14Z,4370000,False,113.0,137.0,1,left,L. Shamet 17' pullup Jump Shot (17 PTS) (M. Bridges 2 AST),"[1629013, 1628969]",1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right Center,17.76,Made,17.0,,,,,,,,,M. Bridges,1628969.0,2.0,,,,,,
446,PT01M40.00S,2022-12-26T05:29:24.6Z,3,REGULAR,2pt,Jump Shot,[],203999,89.17542706964521,76.7156862745098,1610612743,72,82,2022-12-26T05:29:36Z,4390000,False,134.0,49.0,1,right,MISS N. Jokic 14' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,14.24,Missed,,,,,,,,,,,,,,,,,,
447,PT01M31.00S,2022-12-26T05:29:33.6Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,72,82,2022-12-26T05:29:36Z,4400000,False,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,446.0,11.0,8.0,3.0,,,,,,,,,,,,,
448,PT01M31.00S,2022-12-26T05:29:34.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,74,82,2022-12-26T05:29:34Z,4410000,False,0.0,0.0,1,right,N. Jokic putback Layup (26 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Made,26.0,,,,,,,,,,,,,,,,,
449,PT01M14.00S,2022-12-26T05:29:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,9.937582128777924,60.29411764705882,1610612756,74,82,2022-12-26T05:29:57Z,4420000,False,-51.0,41.0,1,left,MISS D. Lee 6' driving finger roll Layup,[1627814],1610612756.0,PHX,driving finger roll,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
450,PT01M10.00S,2022-12-26T05:29:55.4Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,74,82,2022-12-26T05:29:57Z,4430000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,449.0,1.0,1.0,0.0,,,,,,,,,,,,,
451,PT01M02.00S,2022-12-26T05:30:04.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.44480946123521,49.754901960784316,1610612743,76,82,2022-12-26T05:30:12Z,4440000,False,-1.0,94.0,1,right,N. Jokic 9' driving floating Jump Shot (28 PTS),[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,9.37,Made,28.0,,,,,,,,,,,,,,,,,
452,PT01M02.00S,2022-12-26T05:30:10.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202687,,,1610612743,76,82,2022-12-26T05:30:21Z,4450000,False,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Jokic 1 FT),"[202687, 203999]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Jokic,203999.0
454,PT01M02.00S,2022-12-26T05:30:36.9Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,76,82,2022-12-26T05:30:36Z,4470000,False,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT00M59.50S,2022-12-26T05:30:38.2Z,3,REGULAR,rebound,defensive,[],1627814,,,1610612756,76,82,2022-12-26T05:30:38Z,4480000,False,,,0,,D. Lee REBOUND (Off:0 Def:7),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,454.0,7.0,7.0,0.0,,,,,,,,,,,,,
456,PT00M41.10S,2022-12-26T05:30:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,6.652431011826544,54.90196078431373,1610612756,76,84,2022-12-26T05:31:03Z,4490000,False,-25.0,10.0,1,left,L. Shamet driving reverse Layup (19 PTS) (B. Biyombo 2 AST),"[1629013, 202687]",1610612756.0,PHX,driving reverse,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.65,Made,19.0,,,,,,,,,B. Biyombo,202687.0,2.0,,,,,,
458,PT00M34.20S,2022-12-26T05:31:08.2Z,3,REGULAR,3pt,Jump Shot,[],203999,68.54467805519053,34.55882352941176,1610612743,79,84,2022-12-26T05:31:12Z,4510000,False,-77.0,243.0,1,right,N. Jokic 25' 3PT  (31 PTS) (B. Hyland 1 AST),"[203999, 1630538]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,25.52,Made,31.0,,,,,,,,,B. Hyland,1630538.0,1.0,,,,,,
460,PT00M15.80S,2022-12-26T05:31:31.6Z,3,REGULAR,3pt,Jump Shot,[],1629013,31.750985545335087,59.80392156862745,1610612756,79,84,2022-12-26T05:31:37Z,4530000,False,-49.0,246.0,1,left,MISS L. Shamet 25' pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
461,PT00M12.50S,2022-12-26T05:31:34.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,79,84,2022-12-26T05:31:34Z,4540000,False,,,0,,N. Jokic REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,460.0,12.0,9.0,3.0,,,,,,,,,,,,,
462,PT00M02.20S,2022-12-26T05:31:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612743,79,84,2022-12-26T05:32:01Z,4550000,False,,,0,,B. Biyombo personal FOUL (3 PF) (Murray 2 FT),"[202687, 1627750]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,,,,,,,3.0,0.0,Murray,1627750.0
464,PT00M02.20S,2022-12-26T05:32:15.6Z,3,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,80,84,2022-12-26T05:32:15Z,4570000,False,,,0,,J. Murray Free Throw 1 of 2 (10 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
465,PT00M02.20S,2022-12-26T05:32:17.5Z,3,REGULAR,substitution,out,[],203999,,,1610612743,80,84,2022-12-26T05:32:21Z,4580000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M02.20S,2022-12-26T05:32:17.5Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,80,84,2022-12-26T05:32:21Z,4590000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M02.20S,2022-12-26T05:32:39.1Z,3,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,81,84,2022-12-26T05:32:39Z,4600000,False,,,0,,J. Murray Free Throw 2 of 2 (11 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
471,PT00M00.00S,2022-12-26T05:33:09.4Z,3,REGULAR,period,end,[],0,,,1610612756,81,84,2022-12-26T05:33:09Z,4640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-12-26T05:36:10.8Z,4,REGULAR,substitution,out,['startperiod'],1630688,,,1610612756,81,84,2022-12-26T05:36:27Z,4650000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-12-26T05:36:10.8Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612756,81,84,2022-12-26T05:36:27Z,4660000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-12-26T05:36:10.8Z,4,REGULAR,substitution,in,['startperiod'],101108,,,1610612756,81,84,2022-12-26T05:36:27Z,4670000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-12-26T05:36:10.8Z,4,REGULAR,substitution,in,['startperiod'],1629006,,,1610612756,81,84,2022-12-26T05:36:27Z,4680000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-12-26T05:36:47.1Z,4,REGULAR,period,start,[],0,,,1610612743,81,84,2022-12-26T05:36:47Z,4690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M38.00S,2022-12-26T05:37:18.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,70.64717477003943,76.7156862745098,1610612743,81,84,2022-12-26T05:37:35Z,4710000,False,134.0,223.0,1,right,MISS B. Hyland 26' 3PT - blocked,"[1630538, 1629013]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,Shamet,1629013.0,,,,,,,,,,,
479,PT11M38.00S,2022-12-26T05:37:18.9Z,4,REGULAR,block,,[],1629013,,,1610612743,81,84,2022-12-26T05:37:23Z,4720000,False,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
480,PT11M37.00S,2022-12-26T05:37:19.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,81,84,2022-12-26T05:37:35Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,478.0,,,,,,,,,,,,,,,,
482,PT11M35.00S,2022-12-26T05:37:45.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,93.29829172141918,4.189644607843137,1610612743,84,84,2022-12-26T05:39:59Z,4750000,False,-229.0,10.0,1,right,J. Murray 3PT fadeaway (14 PTS) (B. Brown 2 AST),"[1627750, 1628971]",1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,22.93,Made,14.0,,,,,,,,,B. Brown,1628971.0,2.0,,,,,,
484,PT11M07.00S,2022-12-26T05:38:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,10.068988173455978,58.82352941176471,1610612756,84,84,2022-12-26T05:43:38Z,4770000,False,-44.0,42.0,1,left,MISS J. Okogie 6' driving Layup,[1629006],1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
485,PT11M06.00S,2022-12-26T05:38:17.3Z,4,REGULAR,rebound,offensive,[],1629006,,,1610612756,84,84,2022-12-26T05:43:38Z,4780000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,484.0,1.0,0.0,1.0,,,,,,,,,,,,,
486,PT11M04.00S,2022-12-26T05:38:20.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629006,5.590000152587891,50.0,1610612756,84,86,2022-12-26T05:43:44Z,4790000,False,0.0,0.0,1,left,J. Okogie tip Layup (4 PTS),[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
487,PT10M55.00S,2022-12-26T05:38:31.6Z,4,REGULAR,foul,personal,[],1629006,,,1610612743,84,86,2022-12-26T05:38:59Z,4800000,False,,,0,,J. Okogie personal FOUL (2 PF),"[1629006, 1630192]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1146.0,,,,,,,2.0,0.0,Nnaji,1630192.0
489,PT10M49.00S,2022-12-26T05:38:55.2Z,4,REGULAR,3pt,Jump Shot,[],1630538,69.20170827858082,24.754901960784316,1610612743,84,86,2022-12-26T05:39:02Z,4820000,False,-126.0,237.0,1,right,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
490,PT10M44.00S,2022-12-26T05:38:59.3Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,84,86,2022-12-26T05:38:59Z,4830000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,489.0,2.0,2.0,0.0,,,,,,,,,,,,,
491,PT10M41.00S,2022-12-26T05:39:08.6Z,4,REGULAR,foul,personal,[],1630192,,,1610612756,84,86,2022-12-26T05:39:33Z,4840000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 202687]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,Biyombo,202687.0
493,PT10M35.00S,2022-12-26T05:39:29.3Z,4,REGULAR,foul,personal,[],1630538,,,1610612756,84,86,2022-12-26T05:40:34Z,4860000,False,,,0,,B. Hyland personal FOUL (2 PF),"[1630538, 1627814]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1146.0,,,,,,,2.0,0.0,Lee,1627814.0
524,PT10M26.00S,2022-12-26T05:40:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,7.933639947437584,46.568627450980394,1610612756,84,86,2022-12-26T05:47:46Z,4895000,False,17.0,22.0,1,left,MISS J. Okogie cutting Layup - blocked,"[1629006, 1627750]",1610612756.0,PHX,cutting,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,Murray,1627750.0,,,,,,,,,,,
525,PT10M26.00S,2022-12-26T05:40:28.8Z,4,REGULAR,block,,[],1627750,,,1610612756,84,86,2022-12-26T05:47:46Z,4902500,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT10M26.00S,2022-12-26T05:40:28.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,84,86,2022-12-26T05:47:46Z,4906250,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,524.0,,,,,,,,,,,,,,,,
498,PT10M26.00S,2022-12-26T05:40:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,84,86,2022-12-26T05:40:55Z,4910000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M20.00S,2022-12-26T05:44:25.4Z,4,REGULAR,jumpball,recovered,[],1629013,,,1610612756,84,86,2022-12-26T05:44:25Z,4930000,False,,,0,,Jump Ball B. Biyombo vs. Z. Nnaji: Tip to L. Shamet,"[1629013, 202687, 1630192]",1610612756.0,PHX,challenge,L. Shamet,1629013.0,Shamet,L. Shamet,Biyombo,202687.0,Nnaji,1630192.0,,,,,,,,,,,,,,,,,,,,,,
503,PT10M08.00S,2022-12-26T05:44:37.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,23.866622864651774,10.049019607843137,1610612756,84,89,2022-12-26T05:47:46Z,4960000,False,200.0,172.0,1,left,L. Shamet 26' 3PT  (22 PTS) (C. Paul 10 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,26.35,Made,22.0,,,,,,,,,C. Paul,101108.0,10.0,,,,,,
505,PT09M56.00S,2022-12-26T05:44:52.6Z,4,REGULAR,foul,offensive,[],1630538,,,1610612743,84,89,2022-12-26T05:50:10Z,4980000,False,,,0,,B. Hyland offensive FOUL (3 PF),"[1630538, 1629013]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Shamet,1629013.0
507,PT09M56.00S,2022-12-26T05:44:52.6Z,4,REGULAR,turnover,offensive foul,[],1630538,,,1610612743,84,89,2022-12-26T05:50:10Z,5000000,False,,,0,,B. Hyland offensive foul TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2005.0,2.0,,,,,,,,,
508,PT09M47.00S,2022-12-26T05:45:21.4Z,4,REGULAR,foul,personal,[],1630538,,,1610612756,84,89,2022-12-26T05:45:43Z,5010000,False,,,0,,B. Hyland personal FOUL (4 PF),"[1630538, 1629006]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Center,,,,,,,,,,1146.0,,,,,,,4.0,0.0,Okogie,1629006.0
510,PT09M38.00S,2022-12-26T05:45:47.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202687,6.915243101182654,48.77450980392157,1610612756,84,91,2022-12-26T05:51:31Z,5030000,False,6.0,13.0,1,left,B. Biyombo cutting DUNK (4 PTS) (L. Shamet 4 AST),"[202687, 1629013]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,,,,,L. Shamet,1629013.0,4.0,,,,,,
512,PT09M38.00S,2022-12-26T05:45:50.1Z,4,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612756,84,91,2022-12-26T05:50:10Z,5050000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Biyombo 1 FT),"[1631128, 202687]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,,,,,,,1.0,0.0,Biyombo,202687.0
514,PT09M38.00S,2022-12-26T05:46:12.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202687,,,1610612756,84,91,2022-12-26T05:46:17Z,5070000,False,,,0,,MISS B. Biyombo Free Throw 1 of 1,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
515,PT09M35.00S,2022-12-26T05:46:15.5Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,84,91,2022-12-26T05:46:17Z,5080000,False,,,0,,B. Hyland REBOUND (Off:1 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,,,,
516,PT09M26.00S,2022-12-26T05:46:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,89.83245729303549,55.88235294117647,1610612743,86,91,2022-12-26T05:53:19Z,5090000,False,29.0,43.0,1,right,B. Hyland driving finger roll Layup (2 PTS),[1630538],1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,2.0,,,,,,,,,,,,,,,,,
517,PT09M20.00S,2022-12-26T05:46:32.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612756,86,91,2022-12-26T05:46:39Z,5100000,False,,,0,,Z. Nnaji personal FOUL (2 PF) (Paul 2 FT),"[1630192, 101108]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Center,,,,,,,,,,202026.0,,,,,,,2.0,0.0,Paul,101108.0
519,PT09M20.00S,2022-12-26T05:46:55.1Z,4,REGULAR,substitution,out,[],1631128,,,1610612756,86,91,2022-12-26T05:47:21Z,5120000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
