actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
255,PT03M59.00S,2023-01-02T01:53:46.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,29.911300919842315,70.09803921568627,1610612738,56,45,2023-01-02T02:02:37Z,2520000,False,-100.0,229.0,1,left,MISS J. Brown 24' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
256,PT03M57.00S,2023-01-02T01:53:48.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,56,45,2023-01-02T01:53:55Z,2530000,False,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,255.0,5.0,4.0,1.0,,,,,,,,,,,,,,
257,PT03M52.00S,2023-01-02T01:53:54.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,92.06636005256242,53.67647058823529,1610612743,58,45,2023-01-02T01:54:08Z,2540000,False,18.0,22.0,1,right,N. Jokic running Layup (18 PTS) (A. Gordon 7 AST),"[203999, 203932]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,18.0,A. Gordon,203932.0,7.0,,,,,,,,
259,PT03M31.00S,2023-01-02T01:54:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.440867279894875,45.83333333333333,1610612738,58,45,2023-01-02T01:54:20Z,2560000,False,21.0,17.0,1,left,MISS M. Smart driving Layup - blocked,"[203935, 203932]",1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,Gordon,203932.0,,,,,,
260,PT03M31.00S,2023-01-02T01:54:14.3Z,2,REGULAR,block,,[],203932,,,1610612738,58,45,2023-01-02T01:54:16Z,2570000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT03M29.00S,2023-01-02T01:54:16.3Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,45,2023-01-02T01:54:20Z,2580000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,259.0,2.0,2.0,0.0,,,,,,,,,,,,,,
262,PT03M25.00S,2023-01-02T01:54:21.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629008,94.1688567674113,59.31372549019608,1610612743,58,45,2023-01-02T02:04:23Z,2590000,False,47.0,2.0,1,right,MISS M. Porter Jr. running Layup - blocked,"[1629008, 1629684]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,Williams,1629684.0,,,,,,
263,PT03M25.00S,2023-01-02T01:54:21.0Z,2,REGULAR,block,,[],1629684,,,1610612743,58,45,2023-01-02T01:54:23Z,2600000,False,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT03M22.00S,2023-01-02T01:54:24.0Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,58,45,2023-01-02T01:54:26Z,2610000,False,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,262.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT03M19.00S,2023-01-02T01:54:26.2Z,2,REGULAR,turnover,bad pass,[],1629684,,,1610612738,58,45,2023-01-02T01:54:30Z,2620000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 203484]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,,,Caldwell-Pope,203484.0
266,PT03M19.00S,2023-01-02T01:54:26.2Z,2,REGULAR,steal,,[],203484,,,1610612743,58,45,2023-01-02T01:54:27Z,2630000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
267,PT03M16.00S,2023-01-02T01:54:30.8Z,2,REGULAR,turnover,out-of-bounds,[],203484,,,1610612743,58,45,2023-01-02T01:54:37Z,2640000,False,,,0,,K. Caldwell-Pope bad pass out-of-bounds TURNOVER (1 TO),[203484],1610612743.0,DEN,bad pass,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right,,,,,,,1626300.0,1.0,,,,,,,,,,,,
268,PT03M03.00S,2023-01-02T01:55:00.5Z,2,REGULAR,turnover,traveling,[],1628369,,,1610612738,58,45,2023-01-02T01:55:15Z,2650000,False,,,0,,J. Tatum traveling TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,201246.0,2.0,,,,,,,,,,,,
269,PT03M03.00S,2023-01-02T01:55:02.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612743,58,45,2023-01-02T01:55:06Z,2660000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M03.00S,2023-01-02T01:55:02.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612743,58,45,2023-01-02T01:55:06Z,2670000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M50.00S,2023-01-02T01:55:32.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,71.17279894875165,23.52941176470588,1610612743,58,45,2023-01-02T01:55:37Z,2680000,False,-132.0,218.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
272,PT02M46.00S,2023-01-02T01:55:36.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,45,2023-01-02T01:55:37Z,2690000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT02M39.00S,2023-01-02T01:55:43.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,9.149145860709593,50.98039215686274,1610612738,58,45,2023-01-02T01:55:48Z,2700000,False,-5.0,34.0,1,left,MISS J. Brown cutting Layup,[1627759],1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
274,PT02M36.00S,2023-01-02T01:55:45.5Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,58,45,2023-01-02T01:55:45Z,2710000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
275,PT02M35.00S,2023-01-02T01:55:46.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203935,31.35676741130092,20.833333333333336,1610612738,58,45,2023-01-02T01:55:51Z,2720000,False,146.0,242.0,1,left,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,28.28,Missed,,,,,,,,,,,,,,,,,,
276,PT02M33.00S,2023-01-02T01:55:48.6Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,58,45,2023-01-02T01:55:51Z,2730000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,275.0,4.0,4.0,0.0,,,,,,,,,,,,,,
277,PT02M28.00S,2023-01-02T01:55:54.2Z,2,REGULAR,2pt,Jump Shot,[],203484,90.62089356110381,16.666666666666664,1610612743,58,45,2023-01-02T01:56:00Z,2740000,False,-167.0,36.0,1,right,MISS K. Caldwell-Pope 17' turnaround fadeaway Shot,[203484],1610612743.0,DEN,turnaround fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left,17.05,Missed,,,,,,,,,,,,,,,,,,
278,PT02M26.00S,2023-01-02T01:55:56.2Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,58,45,2023-01-02T01:56:00Z,2750000,False,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,,,
279,PT02M21.00S,2023-01-02T01:56:01.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,6.783837056504599,45.09803921568628,1610612738,58,45,2023-01-02T01:56:06Z,2760000,False,25.0,11.0,1,left,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
280,PT02M19.00S,2023-01-02T01:56:03.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,45,2023-01-02T01:56:06Z,2770000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,,,
281,PT02M14.00S,2023-01-02T01:56:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,73.01248357424441,15.441176470588236,1610612743,58,45,2023-01-02T02:06:02Z,2780000,False,-173.0,201.0,1,right,MISS K. Caldwell-Pope 26' running pullup 3PT,[203484],1610612743.0,DEN,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
282,PT02M10.00S,2023-01-02T01:56:12.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,58,45,2023-01-02T01:56:14Z,2790000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,281.0,4.0,3.0,1.0,,,,,,,,,,,,,,
283,PT01M59.00S,2023-01-02T01:56:29.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203484,,,1610612738,58,45,2023-01-02T01:59:03Z,2800000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (3 PF) (Tatum 3 FT),"[203484, 1628369]",1610612743.0,DEN,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,201246.0,,,,,,,,3.0,0.0,Tatum,1628369.0,,
285,PT01M59.00S,2023-01-02T01:56:45.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,58,45,2023-01-02T01:56:45Z,2820000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT01M59.00S,2023-01-02T01:59:04.8Z,2,REGULAR,substitution,out,[],203484,,,1610612738,58,45,2023-01-02T01:59:21Z,2830000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M59.00S,2023-01-02T01:59:04.8Z,2,REGULAR,substitution,in,[],1631128,,,1610612738,58,45,2023-01-02T01:59:21Z,2840000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT01M59.00S,2023-01-02T01:59:42.4Z,2,REGULAR,freethrow,1 of 3,[],1628369,,,1610612738,58,46,2023-01-02T01:59:42Z,2850000,False,,,0,,J. Tatum Free Throw 1 of 3 (8 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
291,PT01M59.00S,2023-01-02T01:59:59.8Z,2,REGULAR,freethrow,2 of 3,[],1628369,,,1610612738,58,47,2023-01-02T01:59:59Z,2860000,False,,,0,,J. Tatum Free Throw 2 of 3 (9 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
292,PT01M59.00S,2023-01-02T02:00:11.6Z,2,REGULAR,freethrow,3 of 3,[],1628369,,,1610612738,58,48,2023-01-02T02:00:11Z,2870000,False,,,0,,J. Tatum Free Throw 3 of 3 (10 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
293,PT01M52.00S,2023-01-02T02:00:23.7Z,2,REGULAR,foul,personal,[],203935,,,1610612743,58,48,2023-01-02T02:00:41Z,2880000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 203999]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,1662.0,,,,,,,,1.0,0.0,Jokic,203999.0,,
295,PT01M38.00S,2023-01-02T02:00:51.7Z,2,REGULAR,2pt,Jump Shot,[],1628971,76.42904073587385,35.294117647058826,1610612743,58,48,2023-01-02T02:00:58Z,2900000,False,-74.0,169.0,1,right,MISS B. Brown 18' pullup Shot,[1628971],1610612743.0,DEN,pullup,,,Brown,B. Brown,,,,,Mid-Range,16-24 Left Center,18.44,Missed,,,,,,,,,,,,,,,,,,
296,PT01M34.00S,2023-01-02T02:00:55.7Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,58,48,2023-01-02T02:00:58Z,2910000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,295.0,4.0,2.0,2.0,,,,,,,,,,,,,,
297,PT01M19.00S,2023-01-02T02:01:10.9Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,58,48,2023-01-02T02:01:16Z,2920000,False,,,0,,J. Tatum bad pass TURNOVER (3 TO),"[1628369, 203999]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,,,Jokic,203999.0
298,PT01M19.00S,2023-01-02T02:01:10.9Z,2,REGULAR,steal,,[],203999,,,1610612743,58,48,2023-01-02T02:01:13Z,2930000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT01M11.00S,2023-01-02T02:01:35.2Z,2,REGULAR,turnover,bad pass,[],203932,,,1610612743,58,48,2023-01-02T02:01:50Z,2950000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1628369]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,,,,,,,,,,,Tatum,1628369.0
301,PT01M11.00S,2023-01-02T02:01:35.2Z,2,REGULAR,steal,,[],1628369,,,1610612738,58,48,2023-01-02T02:01:44Z,2960000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
302,PT01M07.00S,2023-01-02T02:01:39.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,7.835085413929041,45.83333333333333,1610612738,58,50,2023-01-02T02:01:53Z,2970000,False,21.0,21.0,1,left,J. Tatum running Layup (12 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,,,12.0,,,,,,,,,,,
303,PT00M51.00S,2023-01-02T02:01:56.3Z,2,REGULAR,turnover,lost ball,[],1628971,,,1610612743,58,50,2023-01-02T02:02:01Z,2980000,False,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 203935]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,,,Smart,203935.0
304,PT00M51.00S,2023-01-02T02:01:56.3Z,2,REGULAR,steal,,[],203935,,,1610612738,58,50,2023-01-02T02:01:57Z,2990000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
305,PT00M47.50S,2023-01-02T02:02:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,9.411957950065702,41.42156862745098,1610612738,58,50,2023-01-02T02:02:06Z,3000000,False,43.0,36.0,1,left,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,,,,,,,,,,,
306,PT00M45.70S,2023-01-02T02:02:02.4Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,58,50,2023-01-02T02:02:02Z,3010000,False,,,0,,A. Horford REBOUND (Off:2 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,305.0,3.0,1.0,2.0,,,,,,,,,,,,,,
307,PT00M43.20S,2023-01-02T02:02:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,7.966491458607096,44.36274509803921,1610612738,58,52,2023-01-02T02:02:10Z,3020000,False,28.0,22.0,1,left,J. Brown cutting finger roll Layup (18 PTS) (A. Horford 2 AST),"[1627759, 201143]",1610612738.0,BOS,cutting finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,18.0,A. Horford,201143.0,2.0,,,,,,,,
309,PT00M35.30S,2023-01-02T02:02:16.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.9862023653088,50.0,1610612743,60,52,2023-01-02T02:02:29Z,3040000,False,0.0,13.0,1,right,A. Gordon alley-oop DUNK (12 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,12.0,N. Jokic,203999.0,4.0,,,,,,,,
311,PT00M30.80S,2023-01-02T02:02:30.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203935,8.754927726675426,43.627450980392155,1610612738,60,52,2023-01-02T02:02:37Z,3060000,False,32.0,30.0,1,left,MISS M. Smart driving floating bank Shot,[203935],1610612738.0,BOS,driving floating bank,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
312,PT00M29.00S,2023-01-02T02:02:32.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,60,52,2023-01-02T02:02:37Z,3070000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,311.0,4.0,4.0,0.0,,,,,,,,,,,,,,
313,PT00M15.00S,2023-01-02T02:02:49.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612743,60,52,2023-01-02T02:02:56Z,3080000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Jokic 2 FT),"[1629057, 203999]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,,,,,,,,2.0,0.0,Jokic,203999.0,,
315,PT00M15.00S,2023-01-02T02:03:14.7Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,61,52,2023-01-02T02:03:14Z,3100000,False,,,0,,N. Jokic Free Throw 1 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
316,PT00M15.00S,2023-01-02T02:03:31.4Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,62,52,2023-01-02T02:03:31Z,3110000,False,,,0,,N. Jokic Free Throw 2 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
317,PT00M07.20S,2023-01-02T02:03:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,46.07843137254902,1610612738,62,54,2023-01-02T02:03:56Z,3120000,False,20.0,11.0,1,left,J. Tatum driving finger roll Layup (14 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,14.0,,,,,,,,,,,
318,PT00M07.20S,2023-01-02T02:03:53.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631128,,,1610612738,62,54,2023-01-02T02:04:01Z,3130000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Tatum 1 FT),"[1631128, 1628369]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,1626300.0,,,,,,,,1.0,0.0,Tatum,1628369.0,,
320,PT00M07.20S,2023-01-02T02:04:08.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,62,54,2023-01-02T02:04:23Z,3150000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M07.20S,2023-01-02T02:04:08.5Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,62,54,2023-01-02T02:04:23Z,3160000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M07.20S,2023-01-02T02:04:37.4Z,2,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,62,54,2023-01-02T02:04:37Z,3170000,False,,,0,,MISS J. Tatum Free Throw 1 of 1,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT00M05.80S,2023-01-02T02:04:38.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,62,54,2023-01-02T02:04:40Z,3180000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,322.0,5.0,5.0,0.0,,,,,,,,,,,,,,
325,PT00M00.70S,2023-01-02T02:04:59.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612743,62,54,2023-01-02T02:05:04Z,3200000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M00.70S,2023-01-02T02:04:59.2Z,2,REGULAR,substitution,in,[],1629057,,,1610612743,62,54,2023-01-02T02:05:04Z,3210000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2023-01-02T02:05:20.9Z,2,REGULAR,period,end,[],0,,,1610612743,62,54,2023-01-02T02:05:20Z,3220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-02T02:20:02.3Z,3,REGULAR,substitution,out,['startperiod'],1631128,,,1610612743,62,54,2023-01-02T02:20:32Z,3230000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-01-02T02:20:02.3Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612743,62,54,2023-01-02T02:20:32Z,3240000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-01-02T02:20:02.3Z,3,REGULAR,substitution,in,['startperiod'],203484,,,1610612743,62,54,2023-01-02T02:20:32Z,3250000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-01-02T02:20:02.3Z,3,REGULAR,substitution,in,['startperiod'],1629684,,,1610612743,62,54,2023-01-02T02:20:32Z,3260000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-01-02T02:20:36.4Z,3,REGULAR,period,start,[],0,,,1610612738,62,54,2023-01-02T02:20:36Z,3270000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M41.00S,2023-01-02T02:20:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,93.38042049934296,37.99019607843137,1610612738,62,56,2023-01-02T02:21:01Z,3280000,False,-60.0,10.0,1,right,J. Tatum 6' turnaround bank Jump Shot (16 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,turnaround bank,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.08,Made,,,,,,,16.0,M. Smart,203935.0,5.0,,,,,,,,
336,PT11M26.00S,2023-01-02T02:21:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.5722733245729295,55.14705882352941,1610612743,64,56,2023-01-02T02:21:14Z,3300000,False,-26.0,19.0,1,left,B. Brown cutting Layup (10 PTS) (N. Jokic 5 AST),"[1628971, 203999]",1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,10.0,N. Jokic,203999.0,5.0,,,,,,,,
340,PT11M09.00S,2023-01-02T02:21:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,80.23981603153744,49.50980392156863,1610612738,64,56,2023-01-02T02:21:34Z,3320000,False,-2.0,133.0,1,right,MISS A. Horford 13' turnaround fadeaway Shot,[201143],1610612738.0,BOS,turnaround fadeaway,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,13.32,Missed,,,,,,,,,,,,,,,,,,
