actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
340,PT09M33.00S,2023-02-05T03:19:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,9.543363994743759,41.911764705882355,1610612743,78,61,2023-02-05T03:19:21Z,3380000,False,40.0,37.0,1,left,MISS J. Murray driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.49,,,,,,,,,,,
341,PT09M32.00S,2023-02-05T03:19:15.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,78,61,2023-02-05T03:19:21Z,3390000,False,,,0,,C. Capela REBOUND (Off:1 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,340.0,,,,,,,,,8.0,7.0,1.0,,
342,PT09M26.00S,2023-02-05T03:19:22.9Z,3,REGULAR,3pt,Jump Shot,[],1631100,73.53810775295663,81.61764705882352,1610612737,78,61,2023-02-05T03:19:29Z,3400000,False,158.0,196.0,1,right,MISS A. Griffin 25' 3PT,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.2,,,,,,,,,,,
343,PT09M22.00S,2023-02-05T03:19:26.9Z,3,REGULAR,rebound,offensive,[],1628381,,,1610612737,78,61,2023-02-05T03:19:26Z,3410000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,342.0,,,,,,,,,2.0,1.0,1.0,,
344,PT09M16.00S,2023-02-05T03:19:32.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,65.78515111695138,39.950980392156865,1610612737,78,64,2023-02-05T03:19:39Z,3420000,False,-50.0,269.0,1,right,D. Murray 27' 3PT  (20 PTS) (A. Griffin 3 AST),"[1627749, 1631100]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,Made,,20.0,27.37,A. Griffin,1631100.0,3.0,,,,,,,,
346,PT08M59.00S,2023-02-05T03:19:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.046649145860711,44.36274509803921,1610612743,80,64,2023-02-05T03:20:06Z,3440000,False,28.0,14.0,1,left,N. Jokic bank Jump Shot (10 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,3.14,A. Gordon,203932.0,3.0,,,,,,,,
348,PT08M40.00S,2023-02-05T03:20:07.9Z,3,REGULAR,2pt,Jump Shot,[],1629631,79.58278580814718,78.92156862745098,1610612737,80,64,2023-02-05T03:20:16Z,3460000,False,145.0,139.0,1,right,MISS D. Hunter 20' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,20.09,,,,,,,,,,,
349,PT08M40.00S,2023-02-05T03:20:07.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,80,64,2023-02-05T03:20:16Z,3470000,False,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right Center,,,,,,,348.0,,,,,,,,,5.0,3.0,2.0,,
351,PT08M26.00S,2023-02-05T03:20:22.4Z,3,REGULAR,3pt,Jump Shot,[],1629008,28.728646517739815,76.7156862745098,1610612743,80,64,2023-02-05T03:20:27Z,3480000,False,-134.0,218.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.53,,,,,,,,,,,
352,PT08M23.00S,2023-02-05T03:20:25.4Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,80,64,2023-02-05T03:20:27Z,3490000,False,,,0,,C. Capela REBOUND (Off:1 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,351.0,,,,,,,,,9.0,8.0,1.0,,
353,PT08M15.00S,2023-02-05T03:20:34.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,69.99014454664915,24.019607843137255,1610612737,80,64,2023-02-05T03:20:38Z,3500000,False,-130.0,230.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.38,,,,,,,,,,,
354,PT08M12.00S,2023-02-05T03:20:37.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,80,64,2023-02-05T03:20:38Z,3510000,False,,,0,,N. Jokic REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,353.0,,,,,,,,,12.0,9.0,3.0,,
355,PT07M57.00S,2023-02-05T03:20:51.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,19.136005256241788,77.69607843137256,1610612743,82,64,2023-02-05T03:20:57Z,3520000,False,-138.0,127.0,1,left,J. Murray 18' step back Jump Shot (27 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,27.0,18.82,,,,,,,,,,,
356,PT07M37.00S,2023-02-05T03:21:11.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,77.34888304862024,59.31372549019608,1610612737,82,64,2023-02-05T03:21:15Z,3530000,False,47.0,160.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,16.7,,,,,,,,,,,
357,PT07M35.00S,2023-02-05T03:21:13.1Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,82,64,2023-02-05T03:21:15Z,3540000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Center,,,,,,,356.0,,,,,,,,,2.0,2.0,0.0,,
358,PT07M25.00S,2023-02-05T03:21:24.2Z,3,REGULAR,turnover,bad pass,[],1627750,,,1610612743,82,64,2023-02-05T03:21:27Z,3550000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1627749]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
359,PT07M25.00S,2023-02-05T03:21:24.2Z,3,REGULAR,steal,,[],1627749,,,1610612737,82,64,2023-02-05T03:22:13Z,3560000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
360,PT07M20.00S,2023-02-05T03:21:29.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631100,93.51182654402102,43.872549019607845,1610612737,82,66,2023-02-05T03:21:35Z,3570000,False,-31.0,8.0,1,right,A. Griffin running Layup (13 PTS),[1631100],1610612737.0,ATL,running,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,3.18,,,,,,,,,,,
361,PT07M02.00S,2023-02-05T03:21:48.3Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612743,82,66,2023-02-05T03:21:57Z,3580000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1628381, 1629008]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
363,PT07M02.00S,2023-02-05T03:22:12.4Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,83,66,2023-02-05T03:22:12Z,3600000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (17 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
364,PT07M02.00S,2023-02-05T03:22:23.0Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,84,66,2023-02-05T03:22:23Z,3610000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
366,PT06M50.00S,2023-02-05T03:22:45.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,84,66,2023-02-05T03:22:45Z,3630000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M50.00S,2023-02-05T03:25:16.0Z,3,REGULAR,substitution,out,[],1631100,,,1610612737,84,66,2023-02-05T03:25:37Z,3640000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M50.00S,2023-02-05T03:25:16.0Z,3,REGULAR,substitution,in,[],203992,,,1610612737,84,66,2023-02-05T03:25:37Z,3650000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M39.00S,2023-02-05T03:25:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,90.09526938239159,62.99019607843137,1610612737,84,66,2023-02-05T03:25:58Z,3660000,False,65.0,41.0,1,right,MISS D. Hunter 7' driving floating bank Shot,[1629631],1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.66,,,,,,,,,,,
370,PT06M37.00S,2023-02-05T03:25:53.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,84,66,2023-02-05T03:25:58Z,3670000,False,,,0,,N. Jokic REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,369.0,,,,,,,,,13.0,10.0,3.0,,
371,PT06M33.00S,2023-02-05T03:25:57.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629008,6.521024967148489,44.85294117647059,1610612743,86,66,2023-02-05T03:26:02Z,3680000,False,26.0,9.0,1,left,M. Porter Jr. running reverse DUNK (20 PTS) (N. Jokic 7 AST),"[1629008, 203999]",1610612743.0,DEN,running reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,2.72,N. Jokic,203999.0,7.0,,,,,,,,
373,PT06M20.00S,2023-02-05T03:26:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,88.64980289093299,44.11764705882353,1610612737,86,68,2023-02-05T03:26:23Z,3700000,False,-29.0,54.0,1,right,C. Capela 6' cutting finger roll Layup (10 PTS) (D. Murray 8 AST),"[203991, 1627749]",1610612737.0,ATL,cutting finger roll,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,6.17,D. Murray,1627749.0,8.0,,,,,,,,
375,PT06M20.00S,2023-02-05T03:26:16.0Z,3,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612737,86,68,2023-02-05T03:26:22Z,3720000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Capela 1 FT),"[1631128, 203991]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,2534.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
377,PT06M20.00S,2023-02-05T03:26:35.2Z,3,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,86,69,2023-02-05T03:26:35Z,3740000,False,,,0,,C. Capela Free Throw 1 of 1 (11 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
384,PT06M07.00S,2023-02-05T03:26:43.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631128,6.1268068331143235,51.225490196078425,1610612743,86,69,2023-02-05T03:30:13Z,3745000,False,-6.0,5.0,1,left,MISS C. Braun driving DUNK - blocked,"[1631128, 1628381]",1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.8,,,,,,,,,,Collins,1628381.0
385,PT06M07.00S,2023-02-05T03:26:43.3Z,3,REGULAR,block,,[],1628381,,,1610612743,86,69,2023-02-05T03:30:13Z,3747500,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT06M07.00S,2023-02-05T03:26:43.3Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,86,69,2023-02-05T03:33:24Z,3748750,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,384.0,,,,,,,,,2.0,2.0,0.0,,
380,PT06M07.00S,2023-02-05T03:27:17.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,86,69,2023-02-05T03:30:20Z,3770000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M07.00S,2023-02-05T03:29:32.5Z,3,REGULAR,substitution,out,[],1631128,,,1610612737,86,69,2023-02-05T03:30:20Z,3790000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M07.00S,2023-02-05T03:29:32.5Z,3,REGULAR,substitution,in,[],1628971,,,1610612737,86,69,2023-02-05T03:30:20Z,3800000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M43.00S,2023-02-05T03:30:22.2Z,3,REGULAR,3pt,Jump Shot,[],1627749,91.40932982917214,2.941176470588235,1610612737,86,69,2023-02-05T03:31:12Z,3810000,False,-235.0,28.0,1,right,MISS D. Murray pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.7,,,,,,,,,,,
388,PT05M41.00S,2023-02-05T03:30:24.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,86,69,2023-02-05T03:30:29Z,3820000,False,,,0,,N. Jokic REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,,387.0,,,,,,,,,14.0,11.0,3.0,,
389,PT05M37.00S,2023-02-05T03:30:28.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,27.94021024967148,32.84313725490196,1610612743,86,69,2023-02-05T03:30:40Z,3830000,False,86.0,210.0,1,left,MISS M. Porter Jr. 22' running pullup Shot,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,22.69,,,,,,,,,,,
390,PT05M37.00S,2023-02-05T03:30:28.6Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,86,69,2023-02-05T03:30:40Z,3840000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,,,,,,,389.0,,,,,,,,,4.0,3.0,1.0,,
391,PT05M30.00S,2023-02-05T03:30:36.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203992,94.03745072273325,53.92156862745098,1610612737,86,71,2023-02-05T03:30:53Z,3850000,False,20.0,4.0,1,right,B. Bogdanovic running finger roll Layup (4 PTS),[203992],1610612737.0,ATL,running finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.99,,,,,,,,,,,
392,PT05M16.00S,2023-02-05T03:30:53.1Z,3,REGULAR,foul,offensive,[],203999,,,1610612743,86,71,2023-02-05T03:31:00Z,3860000,False,,,0,,N. Jokic offensive FOUL (1 PF),"[203999, 203992]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,1627964.0,1.0,0.0,Bogdanovic,203992.0,,,,,,,,,,,,,,,
394,PT05M16.00S,2023-02-05T03:30:53.1Z,3,REGULAR,turnover,offensive foul,[],203999,,,1610612743,86,71,2023-02-05T03:30:53Z,3880000,False,,,0,,N. Jokic offensive foul TURNOVER (2 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,1627964.0,,,,,,,,,,,,2.0,,,,,,,
395,PT05M05.00S,2023-02-05T03:31:18.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,69.46452036793693,71.32352941176471,1610612737,86,71,2023-02-05T03:31:24Z,3890000,False,107.0,235.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.76,,,,,,,,,,,
396,PT05M03.00S,2023-02-05T03:31:20.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,86,71,2023-02-05T03:31:24Z,3900000,False,,,0,,N. Jokic REBOUND (Off:3 Def:12),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,395.0,,,,,,,,,15.0,12.0,3.0,,
397,PT04M52.00S,2023-02-05T03:31:33.2Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,86,71,2023-02-05T03:31:45Z,3910000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2534.0,,,,,,,,,,,,3.0,,,,,,,
398,PT04M38.00S,2023-02-05T03:31:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,92.9862023653088,58.08823529411765,1610612737,86,73,2023-02-05T03:31:55Z,3920000,False,40.0,13.0,1,right,J. Collins driving finger roll Layup (6 PTS) (D. Murray 9 AST),"[1628381, 1627749]",1610612737.0,ATL,driving finger roll,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,4.26,D. Murray,1627749.0,9.0,,,,,,,,
400,PT04M26.00S,2023-02-05T03:32:03.9Z,3,REGULAR,3pt,Jump Shot,[],1629008,5.338370565045992,96.81372549019608,1610612743,89,73,2023-02-05T03:32:28Z,3940000,False,-234.0,-2.0,1,left,M. Porter Jr. 3PT  (23 PTS) (A. Gordon 4 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,,23.0,23.41,A. Gordon,203932.0,4.0,,,,,,,,
402,PT04M09.00S,2023-02-05T03:32:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,91.5407358738502,39.705882352941174,1610612737,89,75,2023-02-05T03:32:35Z,3960000,False,-51.0,27.0,1,right,D. Murray fadeaway bank Jump Shot (22 PTS),[1627749],1610612737.0,ATL,fadeaway bank,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,22.0,5.81,,,,,,,,,,,
403,PT04M09.00S,2023-02-05T03:32:24.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,89,75,2023-02-05T03:32:24Z,3970000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M09.00S,2023-02-05T03:33:49.5Z,3,REGULAR,substitution,out,[],203932,,,1610612743,89,75,2023-02-05T03:34:03Z,3980000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M09.00S,2023-02-05T03:33:49.5Z,3,REGULAR,substitution,in,[],1628427,,,1610612743,89,75,2023-02-05T03:34:03Z,3990000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M59.00S,2023-02-05T03:34:08.9Z,3,REGULAR,3pt,Jump Shot,[],1627750,23.340998685939553,89.95098039215686,1610612743,89,75,2023-02-05T03:34:13Z,4000000,False,-200.0,167.0,1,left,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.03,,,,,,,,,,,
407,PT03M57.00S,2023-02-05T03:34:10.9Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,89,75,2023-02-05T03:34:13Z,4010000,False,,,0,,J. Collins REBOUND (Off:1 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,406.0,,,,,,,,,3.0,2.0,1.0,,
408,PT03M37.00S,2023-02-05T03:34:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,57.107843137254896,1610612737,89,75,2023-02-05T03:34:42Z,4020000,False,36.0,12.0,1,right,MISS C. Capela reverse Layup,[203991],1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.75,,,,,,,,,,,
409,PT03M37.00S,2023-02-05T03:34:30.9Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,89,75,2023-02-05T03:34:42Z,4030000,False,,,0,,C. Capela REBOUND (Off:2 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,408.0,,,,,,,,,10.0,8.0,2.0,,
410,PT03M37.00S,2023-02-05T03:34:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,89,75,2023-02-05T03:34:33Z,4040000,False,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,,
411,PT03M37.00S,2023-02-05T03:34:34.4Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,89,75,2023-02-05T03:34:34Z,4050000,False,,,0,,C. Capela REBOUND (Off:3 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,,,,,410.0,,,,,,,,,11.0,8.0,3.0,,
412,PT03M37.00S,2023-02-05T03:34:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612737,89,75,2023-02-05T03:34:39Z,4060000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Capela 2 FT),"[1629008, 203991]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2534.0,1.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
414,PT03M37.00S,2023-02-05T03:34:54.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,89,76,2023-02-05T03:34:54Z,4080000,False,,,0,,C. Capela Free Throw 1 of 2 (12 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
415,PT03M37.00S,2023-02-05T03:34:54.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,89,76,2023-02-05T03:35:10Z,4090000,False,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
416,PT03M35.00S,2023-02-05T03:34:56.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,89,76,2023-02-05T03:35:10Z,4100000,False,,,0,,N. Jokic REBOUND (Off:3 Def:13),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,415.0,,,,,,,,,16.0,13.0,3.0,,
417,PT03M21.00S,2023-02-05T03:35:23.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,10.5946123521682,3.6764705882352944,1610612743,92,76,2023-02-05T03:35:27Z,4110000,False,232.0,47.0,1,left,B. Brown 3PT  (6 PTS) (N. Jokic 8 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,Made,,6.0,23.63,N. Jokic,203999.0,8.0,,,,,,,,
419,PT03M09.00S,2023-02-05T03:35:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,80.6340341655716,36.27450980392157,1610612737,92,78,2023-02-05T03:35:44Z,4130000,False,-69.0,130.0,1,right,D. Murray 14' pullup Jump Shot (24 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,24.0,14.65,,,,,,,,,,,
420,PT03M09.00S,2023-02-05T03:35:38.0Z,3,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612737,92,78,2023-02-05T03:35:55Z,4140000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Murray 1 FT),"[1628971, 1627749]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,1627964.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
422,PT03M09.00S,2023-02-05T03:35:46.3Z,3,REGULAR,substitution,out,[],1629008,,,1610612737,92,78,2023-02-05T03:35:54Z,4160000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M09.00S,2023-02-05T03:35:46.3Z,3,REGULAR,substitution,out,[],203991,,,1610612737,92,78,2023-02-05T03:35:54Z,4170000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M09.00S,2023-02-05T03:35:46.3Z,3,REGULAR,substitution,in,[],1631128,,,1610612737,92,78,2023-02-05T03:35:54Z,4180000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M09.00S,2023-02-05T03:35:46.3Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,92,78,2023-02-05T03:35:54Z,4190000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
