actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
279,PT06M00.00S,2022-10-23T01:56:33.8Z,2,REGULAR,3pt,Jump Shot,[],203932,72.22404730617609,16.666666666666664,1610612743,40,42,2022-10-23T01:56:40Z,2700000,-167.0,209.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,26.7,Missed,,,,,,,,,,,,,,,,,,
280,PT05M54.00S,2022-10-23T01:56:39.8Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,40,42,2022-10-23T01:56:40Z,2710000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,279.0,1.0,1.0,0.0,,,,,,,,,,,,,,
281,PT05M51.00S,2022-10-23T01:56:42.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630526,8.886333771353483,95.83333333333334,1610612760,40,42,2022-10-23T02:03:06Z,2720000,-229.0,31.0,1,left,MISS J. Robinson-Earl running 3PT,[1630526],1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,23.13,Missed,,,,,,,,,,,,,,,,,,
282,PT05M49.00S,2022-10-23T01:56:52.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,40,42,2022-10-23T01:56:52Z,2730000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,281.0,,,,,,,,,,,,,,,,,
283,PT05M37.00S,2022-10-23T01:57:11.9Z,2,REGULAR,2pt,Jump Shot,[],203484,78.40013140604468,41.17647058823529,1610612743,42,42,2022-10-23T01:57:16Z,2740000,-44.0,151.0,1,right,K. Caldwell-Pope 15' pullup Jump Shot (15 PTS) (N. Jokic 5 AST),"[203484, 203999]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Center,15.68,Made,,,,,,,,15.0,N. Jokic,203999.0,5.0,,,,,,,
285,PT05M25.00S,2022-10-23T01:57:26.2Z,2,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,42,42,2022-10-23T01:57:34Z,2760000,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (3 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,,,,,,,,,202035.0,,,,
286,PT05M08.00S,2022-10-23T01:57:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,91.67214191852825,55.63725490196079,1610612743,44,42,2022-10-23T01:57:55Z,2770000,28.0,26.0,1,right,M. Porter Jr. driving finger roll Layup (8 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,driving finger roll,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,,,,8.0,J. Murray,1627750.0,3.0,,,,,,,
288,PT05M08.00S,2022-10-23T01:57:53.5Z,2,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612743,44,42,2022-10-23T01:58:05Z,2790000,,,0,,L. Dort shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1629652, 1629008]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,2.0,0.0,Porter Jr.,1629008.0
290,PT05M08.00S,2022-10-23T01:58:17.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629008,,,1610612743,45,42,2022-10-23T01:58:17Z,2810000,,,0,,M. Porter Jr. Free Throw 1 of 1 (9 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
291,PT04M58.00S,2022-10-23T01:58:28.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.440867279894875,44.36274509803921,1610612760,45,44,2022-10-23T01:58:34Z,2820000,28.0,17.0,1,left,S. Gilgeous-Alexander driving Layup (13 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,,,,13.0,,,,,,,,,,
292,PT04M35.00S,2022-10-23T01:58:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.11760840998686,56.61764705882353,1610612743,45,44,2022-10-23T01:59:00Z,2830000,33.0,12.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
293,PT04M35.00S,2022-10-23T01:58:51.0Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,45,44,2022-10-23T01:59:00Z,2840000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,292.0,2.0,1.0,1.0,,,,,,,,,,,,,,
294,PT04M35.00S,2022-10-23T01:58:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,94.40999984741211,50.0,1610612743,45,44,2022-10-23T01:58:54Z,2850000,0.0,0.0,1,right,MISS M. Porter Jr. tip Layup,[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
295,PT04M35.00S,2022-10-23T01:58:56.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,45,44,2022-10-23T01:58:56Z,2860000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Left,,,294.0,,,,,,,,,,,,,,,,,
296,PT04M18.00S,2022-10-23T01:59:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.645860709592641,51.470588235294116,1610612760,45,44,2022-10-23T02:06:44Z,2870000,-7.0,57.0,1,left,MISS S. Gilgeous-Alexander driving floating bank Shot,[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
297,PT04M17.00S,2022-10-23T01:59:31.3Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,45,44,2022-10-23T01:59:35Z,2880000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,296.0,3.0,2.0,1.0,,,,,,,,,,,,,,
298,PT04M16.00S,2022-10-23T01:59:32.8Z,2,REGULAR,turnover,lost ball,[],1629008,,,1610612743,45,44,2022-10-23T01:59:38Z,2890000,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1629652]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Dort,1629652.0,,,,,,,,,,,
299,PT04M16.00S,2022-10-23T01:59:32.8Z,2,REGULAR,steal,,[],1629652,,,1610612760,45,44,2022-10-23T01:59:35Z,2900000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
301,PT04M08.00S,2022-10-23T01:59:51.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,45,44,2022-10-23T01:59:51Z,2920000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M08.00S,2022-10-23T02:02:26.8Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,45,44,2022-10-23T02:02:46Z,2930000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M08.00S,2022-10-23T02:02:26.8Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,45,44,2022-10-23T02:02:46Z,2940000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M08.00S,2022-10-23T02:02:26.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,45,44,2022-10-23T02:02:46Z,2950000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M08.00S,2022-10-23T02:02:26.8Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,45,44,2022-10-23T02:02:46Z,2960000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M05.00S,2022-10-23T02:02:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,11.514454664914586,50.0,1610612760,45,44,2022-10-23T02:02:59Z,2970000,0.0,56.0,1,left,MISS A. Pokusevski cutting Layup,[1630197],1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
307,PT04M03.00S,2022-10-23T02:02:55.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,45,44,2022-10-23T02:02:59Z,2980000,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,306.0,6.0,6.0,0.0,,,,,,,,,,,,,,
308,PT04M01.00S,2022-10-23T02:03:00.3Z,2,REGULAR,turnover,offensive goaltending,[],1629008,,,1610612743,45,44,2022-10-23T02:03:11Z,2990000,,,0,,M. Porter Jr. offensive goaltending TURNOVER (2 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,,,2715.0,,,,
309,PT03M53.00S,2022-10-23T02:03:19.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612760,45,44,2022-10-23T02:03:27Z,3000000,,,0,,M. Porter Jr. personal FOUL (2 PF) (Dort 2 FT),"[1629008, 1629652]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2715.0,2.0,0.0,Dort,1629652.0
312,PT03M53.00S,2022-10-23T02:03:43.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,45,45,2022-10-23T02:03:43Z,3020000,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
313,PT03M53.00S,2022-10-23T02:04:00.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,45,45,2022-10-23T02:04:00Z,3030000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT03M51.00S,2022-10-23T02:04:01.4Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,45,45,2022-10-23T02:04:01Z,3040000,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,313.0,5.0,3.0,2.0,,,,,,,,,,,,,,
315,PT03M36.00S,2022-10-23T02:04:16.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.72339027595268,49.01960784313725,1610612743,47,45,2022-10-23T02:08:48Z,3050000,-5.0,16.0,1,right,A. Gordon DUNK (4 PTS) (N. Jokic 6 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,4.0,N. Jokic,203999.0,6.0,,,,,,,
317,PT03M24.00S,2022-10-23T02:04:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,13.61695137976347,56.127450980392155,1610612760,47,45,2022-10-23T02:04:46Z,3070000,-31.0,75.0,1,left,MISS S. Gilgeous-Alexander 8' turnaround Shot,[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
318,PT03M21.00S,2022-10-23T02:04:30.6Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,47,45,2022-10-23T02:04:46Z,3080000,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,,
319,PT03M21.00S,2022-10-23T02:04:35.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612743,47,45,2022-10-23T02:04:49Z,3090000,,,0,,L. Dort personal FOUL (3 PF) (Murray 2 FT),"[1629652, 1627750]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Murray,1627750.0
321,PT03M21.00S,2022-10-23T02:05:05.4Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,47,45,2022-10-23T02:05:05Z,3110000,,,0,,MISS J. Murray Free Throw 1 of 2,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT03M21.00S,2022-10-23T02:05:05.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,47,45,2022-10-23T02:05:05Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,
323,PT03M21.00S,2022-10-23T02:05:17.8Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,48,45,2022-10-23T02:05:17Z,3130000,,,0,,J. Murray Free Throw 2 of 2 (3 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
324,PT03M08.00S,2022-10-23T02:05:32.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,13.354139290407357,50.0,1610612760,48,47,2022-10-23T02:05:48Z,3140000,0.0,73.0,1,left,L. Dort 7' driving floating bank Jump Shot (5 PTS) (J. Giddey 3 AST),"[1629652, 1630581]",1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,,5.0,J. Giddey,1630581.0,3.0,,,,,,,
328,PT02M48.00S,2022-10-23T02:06:08.9Z,2,REGULAR,2pt,Jump Shot,[],1627750,86.41590013140605,26.225490196078432,1610612743,50,47,2022-10-23T02:06:21Z,3170000,-119.0,75.0,1,right,J. Murray 14' fadeaway Jump Shot (5 PTS),[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,14.07,Made,,,,,,,,5.0,,,,,,,,,,
329,PT02M28.00S,2022-10-23T02:06:28.4Z,2,REGULAR,3pt,Jump Shot,[],1630581,27.808804204993432,77.69607843137256,1610612760,50,50,2022-10-23T02:06:32Z,3180000,-138.0,209.0,1,left,J. Giddey 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 4 AST),"[1630581, 1628983]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,25.06,Made,,,,,,,,5.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,
331,PT02M14.00S,2022-10-23T02:06:43.1Z,2,REGULAR,turnover,bad pass,[],1627750,,,1610612743,50,50,2022-10-23T02:06:46Z,3200000,,,0,,J. Murray bad pass TURNOVER (3 TO),"[1627750, 1630581]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,3.0,Giddey,1630581.0,,,,,,,,,,,
332,PT02M14.00S,2022-10-23T02:06:43.1Z,2,REGULAR,steal,,[],1630581,,,1610612760,50,50,2022-10-23T02:06:44Z,3210000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT02M08.00S,2022-10-23T02:06:49.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,6.521024967148489,55.392156862745104,1610612760,50,50,2022-10-23T02:11:17Z,3220000,-27.0,9.0,1,left,MISS J. Giddey running reverse Layup,[1630581],1610612760.0,OKC,running reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
334,PT02M06.00S,2022-10-23T02:06:51.1Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,50,50,2022-10-23T02:07:00Z,3230000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,333.0,7.0,7.0,0.0,,,,,,,,,,,,,,
335,PT02M02.00S,2022-10-23T02:06:55.1Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,50,50,2022-10-23T02:07:02Z,3240000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1630526]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Robinson-Earl,1630526.0,,,,,,,,,,,
336,PT02M02.00S,2022-10-23T02:06:55.1Z,2,REGULAR,steal,,[],1630526,,,1610612760,50,50,2022-10-23T02:06:58Z,3250000,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
337,PT01M56.00S,2022-10-23T02:07:00.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630581,6.652431011826544,95.58823529411765,1610612760,50,53,2022-10-23T02:11:53Z,3260000,-228.0,10.0,1,left,J. Giddey 3PT running (8 PTS) (S. Gilgeous-Alexander 5 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,,,,8.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,
340,PT01M42.00S,2022-10-23T02:07:22.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612743,50,53,2022-10-23T02:07:27Z,3290000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M42.00S,2022-10-23T02:07:22.0Z,2,REGULAR,substitution,in,[],203488,,,1610612743,50,53,2022-10-23T02:07:27Z,3300000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M38.00S,2022-10-23T02:07:37.9Z,2,REGULAR,2pt,Jump Shot,[],1627750,77.34888304862024,31.61764705882353,1610612743,52,53,2022-10-23T02:07:44Z,3310000,-92.0,160.0,1,right,J. Murray 18' pullup Jump Shot (7 PTS) (N. Jokic 7 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.49,Made,,,,,,,,7.0,N. Jokic,203999.0,7.0,,,,,,,
343,PT01M25.00S,2022-10-23T02:07:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,17.95335085413929,53.92156862745098,1610612760,52,53,2022-10-23T02:16:33Z,3320000,-20.0,116.0,1,left,MISS J. Giddey 11' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,11.79,Missed,,,,,,,,,,,,,,,,,,
344,PT01M21.00S,2022-10-23T02:07:54.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,52,53,2022-10-23T02:07:57Z,3330000,,,0,,M. Porter Jr. REBOUND (Off:1 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,343.0,4.0,3.0,1.0,,,,,,,,,,,,,,
345,PT01M12.00S,2022-10-23T02:08:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,87.86136662286465,49.754901960784316,1610612743,52,53,2022-10-23T02:08:09Z,3340000,-1.0,62.0,1,right,MISS J. Murray 6' driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
346,PT01M09.00S,2022-10-23T02:08:06.4Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,52,53,2022-10-23T02:08:09Z,3350000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,In The Paint (Non-RA),0-8 Center,,,345.0,2.0,2.0,0.0,,,,,,,,,,,,,,
347,PT01M04.00S,2022-10-23T02:08:11.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,6.521024967148489,56.127450980392155,1610612760,52,55,2022-10-23T02:08:24Z,3360000,-31.0,9.0,1,left,S. Gilgeous-Alexander running finger roll Layup (15 PTS),[1628983],1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,,,,15.0,,,,,,,,,,
349,PT00M49.90S,2022-10-23T02:08:26.7Z,2,REGULAR,3pt,Jump Shot,[],1629008,90.09526938239159,3.6764705882352944,1610612743,55,55,2022-10-23T02:08:31Z,3370000,-232.0,41.0,1,right,M. Porter Jr. 3PT  (12 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.51,Made,,,,,,,,12.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,
351,PT00M32.30S,2022-10-23T02:08:46.8Z,2,REGULAR,3pt,Jump Shot,[],203488,28.465834428383708,78.67647058823529,1610612760,55,55,2022-10-23T02:08:55Z,3390000,-143.0,215.0,1,left,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
352,PT00M25.50S,2022-10-23T02:08:53.6Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,55,55,2022-10-23T02:08:58Z,3400000,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,351.0,4.0,2.0,2.0,,,,,,,,,,,,,,
353,PT00M22.70S,2022-10-23T02:08:58.4Z,2,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,55,55,2022-10-23T02:09:04Z,3410000,,,0,,L. Dort step out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,step,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,,,,,,,202035.0,,,,
354,PT00M22.70S,2022-10-23T02:09:04.8Z,2,REGULAR,substitution,out,[],1629652,,,1610612743,55,55,2022-10-23T02:09:12Z,3420000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M22.70S,2022-10-23T02:09:04.8Z,2,REGULAR,substitution,out,[],1630197,,,1610612743,55,55,2022-10-23T02:09:12Z,3430000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M22.70S,2022-10-23T02:09:04.8Z,2,REGULAR,substitution,in,[],1629647,,,1610612743,55,55,2022-10-23T02:09:12Z,3440000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M22.70S,2022-10-23T02:09:04.8Z,2,REGULAR,substitution,in,[],1630598,,,1610612743,55,55,2022-10-23T02:09:12Z,3450000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M02.30S,2022-10-23T02:09:40.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,88.38699080157687,47.05882352941176,1610612743,55,55,2022-10-23T02:09:49Z,3460000,-15.0,57.0,1,right,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
359,PT00M01.00S,2022-10-23T02:09:41.6Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,55,55,2022-10-23T02:10:25Z,3470000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,358.0,4.0,4.0,0.0,,,,,,,,,,,,,,
360,PT00M00.70S,2022-10-23T02:09:45.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,80.50262812089356,49.01960784313725,1610612760,55,55,2022-10-23T02:15:17Z,3480000,5.0,704.0,1,left,MISS A. Wiggins 70' running 3PT,[1630598],1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,70.42,Missed,,,,,,,,,,,,,,,,,,
361,PT00M00.10S,2022-10-23T02:09:45.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,55,55,2022-10-23T02:10:39Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,360.0,,,,,,,,,,,,,,,,,
362,PT00M00.00S,2022-10-23T02:10:12.9Z,2,REGULAR,period,end,[],0,,,1610612760,55,55,2022-10-23T02:10:12Z,3500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-10-23T02:24:26.8Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,55,55,2022-10-23T02:24:52Z,3510000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
