actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
522,PT11M03.00S,2022-10-29T02:51:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201145,91.80354796320631,52.94117647058824,1610612743,93,78,2022-10-29T02:51:24Z,5130000,15.0,25.0,1,right,J. Green turnaround Hook (5 PTS),[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,5.0,,,,,,,,,,,
523,PT10M43.00S,2022-10-29T02:51:42.3Z,4,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,93,78,2022-10-29T02:51:51Z,5140000,,,0,,C. Sexton step out-of-bounds TURNOVER (1 TO),[1629012],1610612762.0,UTA,step,,,Sexton,C. Sexton,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,1.0,,,1148.0,,,,
524,PT10M36.00S,2022-10-29T02:52:01.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,66.17936925098554,21.07843137254902,1610612743,96,78,2022-10-29T02:52:06Z,5150000,-145.0,265.0,1,right,B. Hyland 30' 3PT step back (19 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,30.22,Made,,,,,,,19.0,,,,,,,,,,,
525,PT10M21.00S,2022-10-29T02:52:17.2Z,4,REGULAR,foul,personal,['2freethrow'],201599,,,1610612762,96,78,2022-10-29T02:52:27Z,5160000,,,0,,D. Jordan shooting personal FOUL (3 PF) (Vanderbilt 2 FT),"[201599, 1629020]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,3.0,1.0,Vanderbilt,1629020.0
527,PT10M21.00S,2022-10-29T02:52:45.3Z,4,REGULAR,freethrow,1 of 2,[],1629020,,,1610612762,96,78,2022-10-29T02:52:45Z,5180000,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
528,PT10M21.00S,2022-10-29T02:52:45.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,96,78,2022-10-29T02:52:45Z,5190000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,
529,PT10M21.00S,2022-10-29T02:53:06.2Z,4,REGULAR,freethrow,2 of 2,[],1629020,,,1610612762,96,79,2022-10-29T02:53:06Z,5200000,,,0,,J. Vanderbilt Free Throw 2 of 2 (7 PTS),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
530,PT10M00.00S,2022-10-29T02:53:28.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,65.39093298291722,15.441176470588236,1610612743,99,79,2022-10-29T02:53:34Z,5210000,-173.0,273.0,1,right,B. Hyland 32' 3PT step back (22 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,32.29,Made,,,,,,,22.0,,,,,,,,,,,
531,PT09M44.00S,2022-10-29T02:53:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.485545335085414,51.470588235294116,1610612762,99,79,2022-10-29T02:53:50Z,5220000,-7.0,74.0,1,left,MISS M. Conley 7' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
532,PT09M41.00S,2022-10-29T02:53:46.8Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,99,79,2022-10-29T02:53:50Z,5230000,,,0,,D. Jordan REBOUND (Off:2 Def:6),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,531.0,8.0,6.0,2.0,,,,,,,,,,,,
533,PT09M41.00S,2022-10-29T02:53:50.7Z,4,REGULAR,foul,personal,[],1629020,,,1610612743,99,79,2022-10-29T02:54:23Z,5240000,,,0,,J. Vanderbilt personal FOUL (2 PF),"[1629020, 201599]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Jordan,201599.0
535,PT09M41.00S,2022-10-29T02:53:58.4Z,4,REGULAR,substitution,out,[],201144,,,1610612743,99,79,2022-10-29T02:54:03Z,5260000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M41.00S,2022-10-29T02:53:58.4Z,4,REGULAR,substitution,in,[],1630534,,,1610612743,99,79,2022-10-29T02:54:03Z,5270000,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M31.00S,2022-10-29T02:54:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630538,67.49342969776609,17.15686274509804,1610612743,99,79,2022-10-29T02:54:26Z,5280000,-164.0,253.0,1,right,MISS B. Hyland 30' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,30.17,Missed,,,,,,,,,,,,,,,,,,
538,PT09M28.00S,2022-10-29T02:54:21.1Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612762,99,79,2022-10-29T02:54:21Z,5290000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,537.0,7.0,7.0,0.0,,,,,,,,,,,,
539,PT09M23.00S,2022-10-29T02:54:27.0Z,4,REGULAR,3pt,Jump Shot,[],1629659,32.276609724047304,27.696078431372552,1610612762,99,79,2022-10-29T02:54:33Z,5300000,112.0,251.0,1,left,MISS T. Horton-Tucker 27' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
540,PT09M19.00S,2022-10-29T02:54:31.0Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,99,79,2022-10-29T02:54:33Z,5310000,,,0,,J. Green REBOUND (Off:2 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,539.0,6.0,4.0,2.0,,,,,,,,,,,,
541,PT09M07.00S,2022-10-29T02:54:42.8Z,4,REGULAR,3pt,Jump Shot,[],1629008,68.15045992115637,32.35294117647059,1610612743,102,79,2022-10-29T02:56:22Z,5320000,-88.0,247.0,1,right,M. Porter Jr. 26' 3PT pullup (22 PTS) (D. Jordan 1 AST),"[1629008, 201599]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,22.0,D. Jordan,201599.0,1.0,,,,,,,,
543,PT08M51.00S,2022-10-29T02:54:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,13.222733245729303,49.50980392156863,1610612762,102,79,2022-10-29T02:56:46Z,5340000,2.0,72.0,1,left,MISS J. Vanderbilt 7' floating Shot,[1629020],1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
544,PT08M48.00S,2022-10-29T02:55:00.9Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,102,79,2022-10-29T02:55:01Z,5350000,,,0,,D. Jordan REBOUND (Off:2 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,543.0,9.0,7.0,2.0,,,,,,,,,,,,
545,PT08M32.00S,2022-10-29T02:55:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.72339027595268,44.11764705882353,1610612743,102,79,2022-10-29T02:55:24Z,5360000,-29.0,16.0,1,right,MISS B. Hyland driving finger roll Layup,[1630538],1610612743.0,DEN,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
546,PT08M29.00S,2022-10-29T02:55:19.7Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,102,79,2022-10-29T02:55:24Z,5370000,,,0,,D. Jordan REBOUND (Off:3 Def:7),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,545.0,10.0,7.0,3.0,,,,,,,,,,,,
547,PT08M29.00S,2022-10-29T02:55:21.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201599,94.40999984741211,50.0,1610612743,104,79,2022-10-29T02:55:21Z,5380000,0.0,0.0,1,right,D. Jordan putback DUNK (10 PTS),[201599],1610612743.0,DEN,putback,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
548,PT08M29.00S,2022-10-29T02:55:25.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,104,79,2022-10-29T02:55:25Z,5390000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,out,[],1629659,,,1610612762,104,79,2022-10-29T02:58:16Z,5400000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,104,79,2022-10-29T02:58:16Z,5410000,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,out,[],1627736,,,1610612762,104,79,2022-10-29T02:58:16Z,5420000,,,0,,SUB out: M. Beasley,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,out,[],1629020,,,1610612762,104,79,2022-10-29T02:58:16Z,5430000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,in,[],1630695,,,1610612762,104,79,2022-10-29T02:58:16Z,5440000,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,in,[],1628962,,,1610612762,104,79,2022-10-29T02:58:16Z,5450000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,in,[],1629638,,,1610612762,104,79,2022-10-29T02:58:16Z,5460000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M29.00S,2022-10-29T02:57:40.9Z,4,REGULAR,substitution,in,[],1630195,,,1610612762,104,79,2022-10-29T02:58:16Z,5470000,,,0,,SUB in: L. Bolmaro,[1630195],1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M17.00S,2022-10-29T02:58:30.2Z,4,REGULAR,3pt,Jump Shot,[],1630534,30.17411300919842,27.205882352941174,1610612762,104,79,2022-10-29T02:58:37Z,5480000,114.0,231.0,1,left,MISS O. Agbaji 25' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
558,PT08M12.00S,2022-10-29T02:58:35.4Z,4,REGULAR,rebound,offensive,[],1630195,,,1610612762,104,79,2022-10-29T02:58:35Z,5490000,,,0,,L. Bolmaro REBOUND (Off:1 Def:0),[1630195],1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,Above the Break 3,24+ Right Center,,,,,557.0,1.0,0.0,1.0,,,,,,,,,,,,
559,PT08M09.00S,2022-10-29T02:58:38.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,4.944152431011826,95.58823529411765,1610612762,104,79,2022-10-29T02:58:42Z,5500000,-228.0,-6.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
560,PT08M07.00S,2022-10-29T02:58:40.6Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612743,104,79,2022-10-29T02:58:42Z,5510000,,,0,,M. Porter Jr. REBOUND (Off:4 Def:9),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,559.0,13.0,9.0,4.0,,,,,,,,,,,,
561,PT08M04.00S,2022-10-29T02:58:45.2Z,4,REGULAR,foul,personal,['2freethrow'],1630195,,,1610612743,104,79,2022-10-29T02:58:54Z,5520000,,,0,,L. Bolmaro shooting personal FOUL (1 PF) (Green 2 FT),"[1630195, 201145]",1610612762.0,UTA,shooting,,,Bolmaro,L. Bolmaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Green,201145.0
563,PT08M04.00S,2022-10-29T02:59:15.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],201145,,,1610612743,105,79,2022-10-29T02:59:15Z,5540000,,,0,,J. Green Free Throw 1 of 2 (6 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
564,PT08M04.00S,2022-10-29T02:59:16.5Z,4,REGULAR,substitution,out,[],1629008,,,1610612743,105,79,2022-10-29T02:59:21Z,5550000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M04.00S,2022-10-29T02:59:16.5Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,105,79,2022-10-29T02:59:21Z,5560000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M04.00S,2022-10-29T02:59:37.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],201145,,,1610612743,106,79,2022-10-29T02:59:37Z,5570000,,,0,,J. Green Free Throw 2 of 2 (7 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
567,PT07M55.00S,2022-10-29T02:59:48.9Z,4,REGULAR,turnover,bad pass,[],1630195,,,1610612762,106,79,2022-10-29T02:59:57Z,5580000,,,0,,L. Bolmaro bad pass TURNOVER (1 TO),"[1630195, 1630538]",1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,,,
568,PT07M55.00S,2022-10-29T02:59:48.9Z,4,REGULAR,steal,,[],1630538,,,1610612743,106,79,2022-10-29T02:59:50Z,5590000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
569,PT07M52.00S,2022-10-29T02:59:55.7Z,4,REGULAR,foul,personal,['2freethrow'],1630195,,,1610612743,106,79,2022-10-29T03:00:12Z,5600000,,,0,,L. Bolmaro shooting personal FOUL (2 PF) (Hyland 2 FT),"[1630195, 1630538]",1610612762.0,UTA,shooting,,,Bolmaro,L. Bolmaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,2.0,0.0,Hyland,1630538.0
571,PT07M52.00S,2022-10-29T03:00:21.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630538,,,1610612743,107,79,2022-10-29T03:00:21Z,5620000,,,0,,B. Hyland Free Throw 1 of 2 (23 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
572,PT07M52.00S,2022-10-29T03:00:36.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630538,,,1610612743,108,79,2022-10-29T03:00:36Z,5630000,,,0,,B. Hyland Free Throw 2 of 2 (24 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,Made,,,,,,,24.0,,,,,,,,,,,
573,PT07M38.00S,2022-10-29T03:00:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.777266754270697,41.66666666666667,1610612762,108,79,2022-10-29T03:01:39Z,5640000,42.0,58.0,1,left,MISS N. Alexander-Walker 7' driving floating Shot,[1629638],1610612762.0,UTA,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
574,PT07M37.00S,2022-10-29T03:00:53.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,108,79,2022-10-29T03:01:39Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,573.0,,,,,,,,,,,,,,,
575,PT07M37.00S,2022-10-29T03:00:56.0Z,4,REGULAR,foul,personal,[],1630538,,,1610612762,108,79,2022-10-29T03:01:01Z,5660000,,,0,,B. Hyland loose ball personal FOUL (3 PF),"[1630538, 1628962]",1610612743.0,DEN,loose ball,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,3.0,0.0,Azubuike,1628962.0
577,PT07M31.00S,2022-10-29T03:01:15.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,27.677398160315374,78.43137254901961,1610612762,108,82,2022-10-29T03:01:20Z,5680000,-142.0,208.0,1,left,N. Alexander-Walker 25' 3PT  (3 PTS) (L. Bolmaro 2 AST),"[1629638, 1630195]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,3.0,L. Bolmaro,1630195.0,2.0,,,,,,,,
579,PT07M18.00S,2022-10-29T03:01:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630538,67.09921156373193,50.0,1610612743,108,82,2022-10-29T03:01:34Z,5700000,0.0,257.0,1,right,MISS B. Hyland 25' 3PT - blocked,"[1630538, 1630195]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,25.68,Missed,Bolmaro,1630195.0,,,,,,,,,,,,,,,,
589,PT07M18.00S,2022-10-29T03:01:27.8Z,4,REGULAR,block,,[],1630195,,,1610612743,108,82,2022-10-29T03:03:16Z,5705000,,,0,,L. Bolmaro BLOCK (1 BLK),[1630195],1610612762.0,UTA,,,,Bolmaro,L. Bolmaro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
580,PT07M17.00S,2022-10-29T03:01:28.8Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,108,82,2022-10-29T03:01:34Z,5710000,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Above the Break 3,24+ Center,,,,,579.0,1.0,1.0,0.0,,,,,,,,,,,,
581,PT06M59.00S,2022-10-29T03:01:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630195,14.14257555847569,43.13725490196079,1610612762,108,84,2022-10-29T03:01:55Z,5720000,34.0,80.0,1,left,L. Bolmaro 8' turnaround fadeaway Jump Shot (2 PTS),[1630195],1610612762.0,UTA,turnaround fadeaway,,,Bolmaro,L. Bolmaro,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,,,,,,,2.0,,,,,,,,,,,
582,PT06M41.00S,2022-10-29T03:02:05.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630538,92.85479632063075,58.82352941176471,1610612743,108,84,2022-10-29T03:03:13Z,5730000,44.0,15.0,1,right,MISS B. Hyland driving Hook,[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,4.65,Missed,,,,,,,,,,,,,,,,,,
583,PT06M39.00S,2022-10-29T03:02:07.9Z,4,REGULAR,rebound,defensive,[],1630695,,,1610612762,108,84,2022-10-29T03:02:10Z,5740000,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,582.0,1.0,1.0,0.0,,,,,,,,,,,,
584,PT06M32.00S,2022-10-29T03:02:14.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,11.251642575558476,50.98039215686274,1610612762,108,86,2022-10-29T03:02:21Z,5750000,-5.0,53.0,1,left,N. Alexander-Walker driving floating Jump Shot (5 PTS) (M. Potter 1 AST),"[1629638, 1630695]",1610612762.0,UTA,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,,,,,,5.0,M. Potter,1630695.0,1.0,,,,,,,,
586,PT06M10.00S,2022-10-29T03:02:38.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612743,108,86,2022-10-29T03:02:48Z,5770000,,,0,,O. Agbaji personal FOUL (2 PF) (Jordan 2 FT),"[1630534, 201599]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,29031.0,2.0,0.0,Jordan,201599.0
588,PT06M10.00S,2022-10-29T03:03:15.5Z,4,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,109,86,2022-10-29T03:03:54Z,5790000,,,0,,D. Jordan Free Throw 1 of 2 (11 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
590,PT06M10.00S,2022-10-29T03:03:15.5Z,4,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,109,86,2022-10-29T03:03:54Z,5800000,,,0,,MISS D. Jordan Free Throw 2 of 2,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
591,PT06M06.00S,2022-10-29T03:03:19.5Z,4,REGULAR,rebound,defensive,[],1630695,,,1610612762,109,86,2022-10-29T03:03:54Z,5810000,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,590.0,2.0,2.0,0.0,,,,,,,,,,,,
592,PT05M57.00S,2022-10-29T03:03:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628962,8.360709592641262,44.36274509803921,1610612762,109,88,2022-10-29T03:03:58Z,5820000,28.0,26.0,1,left,U. Azubuike cutting Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1628962, 1629638]",1610612762.0,UTA,cutting,,,Azubuike,U. Azubuike,,,,,Restricted Area,0-8 Center,3.84,Made,,,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
594,PT05M44.00S,2022-10-29T03:04:05.7Z,4,REGULAR,turnover,lost ball,[],1631128,,,1610612743,109,88,2022-10-29T03:04:12Z,5840000,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1629638]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0,,,,,
595,PT05M44.00S,2022-10-29T03:04:05.7Z,4,REGULAR,steal,,[],1629638,,,1610612762,109,88,2022-10-29T03:04:09Z,5850000,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
596,PT05M40.00S,2022-10-29T03:04:10.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,6.783837056504599,47.794117647058826,1610612762,109,90,2022-10-29T03:04:20Z,5860000,11.0,11.0,1,left,O. Agbaji running DUNK (6 PTS) (N. Alexander-Walker 2 AST),"[1630534, 1629638]",1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,6.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,
598,PT05M40.00S,2022-10-29T03:04:17.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,109,90,2022-10-29T03:04:17Z,5880000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M27.00S,2022-10-29T03:07:14.5Z,4,REGULAR,turnover,bad pass,[],201599,,,1610612743,109,90,2022-10-29T03:07:21Z,5890000,,,0,,D. Jordan bad pass TURNOVER (3 TO),"[201599, 1628962]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,3.0,Azubuike,1628962.0,,,,,
600,PT05M27.00S,2022-10-29T03:07:14.5Z,4,REGULAR,steal,,[],1628962,,,1610612762,109,90,2022-10-29T03:07:17Z,5900000,,,0,,U. Azubuike STEAL (1 STL),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
601,PT05M22.00S,2022-10-29T03:07:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,10.85742444152431,49.01960784313725,1610612762,109,92,2022-10-29T03:07:28Z,5910000,5.0,50.0,1,left,O. Agbaji running Layup (8 PTS),[1630534],1610612762.0,UTA,running,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,,,8.0,,,,,,,,,,,
