actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
265,PT03M44.00S,2021-12-22T03:51:56.1Z,2,REGULAR,foul,technical,[],203109,,,1610612756,44,47,2021-12-22T03:52:09Z,2640000,,,0,,J. Crowder double technical FOUL (1 Tech),[203109],1610612756.0,PHX,double,,,Crowder,J. Crowder,,,,,,,,,,,,202049.0,1.0,1.0,,,,,,,,,,,
266,PT03M44.00S,2021-12-22T03:52:12.1Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1626166,,,1610612756,44,48,2021-12-22T03:52:12Z,2650000,,,0,,C. Payne Free Throw 1 of 1 (3 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
267,PT03M24.00S,2021-12-22T03:52:32.9Z,2,REGULAR,3pt,Jump Shot,[],2546,6.8823915900131425,5.392156862745097,1610612747,44,48,2021-12-22T03:52:37Z,2660000,223.0,12.0,1,left,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,,
268,PT03M22.00S,2021-12-22T03:52:35.1Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,44,48,2021-12-22T03:52:35Z,2670000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,267.0,3.0,3.0,0.0,,,,,,,,,,,,,,
269,PT03M19.00S,2021-12-22T03:52:37.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,71.7969776609724,81.86274509803921,1610612756,44,48,2021-12-22T03:52:43Z,2680000,159.0,213.0,1,right,MISS C. Payne 26' running pullup 3PT,[1626166],1610612756.0,PHX,running pullup,,,Payne,C. Payne,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
270,PT03M15.00S,2021-12-22T03:52:41.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,44,48,2021-12-22T03:52:43Z,2690000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT03M13.00S,2021-12-22T03:52:44.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],2772,28.301576872536145,77.94117647058823,1610612747,47,48,2021-12-22T03:55:28Z,2700000,-140.0,214.0,1,left,T. Ariza 25' 3PT running pullup (11 PTS) (L. James 1 AST),"[2772, 2544]",1610612747.0,LAL,running pullup,,,Ariza,T. Ariza,,,,,25.51,Made,11.0,,,,,,,,,,,,,L. James,2544.0,1.0,,,
273,PT02M49.00S,2021-12-22T03:53:08.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,91.63929040735874,60.049019607843135,1610612756,47,50,2021-12-22T03:53:11Z,2720000,50.0,26.0,1,right,M. Bridges fadeaway Jump Shot (9 PTS) (J. Crowder 2 AST),"[1628969, 203109]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,5.66,Made,9.0,,,,,,,,,,,,,J. Crowder,203109.0,2.0,,,
275,PT02M27.00S,2021-12-22T03:53:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,14.241130091984232,54.65686274509804,1610612747,47,50,2021-12-22T03:53:36Z,2740000,-23.0,81.0,1,left,MISS R. Westbrook 8' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,8.47,Missed,,,,,,,,,,,,,,,,,,,
276,PT02M26.00S,2021-12-22T03:53:32.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,47,50,2021-12-22T03:56:55Z,2750000,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,,
277,PT02M24.00S,2021-12-22T03:53:36.1Z,2,REGULAR,turnover,traveling,[],1626164,,,1610612756,47,50,2021-12-22T03:53:45Z,2760000,,,0,,D. Booker traveling TURNOVER (3 TO),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,202049.0,,,,,3.0,,,,,,,,
278,PT02M24.00S,2021-12-22T03:53:42.5Z,2,REGULAR,substitution,out,[],2546,,,1610612747,47,50,2021-12-22T03:53:46Z,2770000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M24.00S,2021-12-22T03:53:42.5Z,2,REGULAR,substitution,in,[],202738,,,1610612747,47,50,2021-12-22T03:53:46Z,2780000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M17.00S,2021-12-22T03:54:03.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202738,3.9914586070959217,77.69607843137254,1610612747,47,50,2021-12-22T03:54:07Z,2790000,-138.0,-15.0,1,left,MISS I. Thomas 13' pullup Shot,[202738],1610612747.0,LAL,pullup,,,Thomas,I. Thomas,,,,,13.93,Missed,,,,,,,,,,,,,,,,,,,
281,PT02M13.00S,2021-12-22T03:54:07.7Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,47,50,2021-12-22T03:54:07Z,2800000,,,0,,D. Ayton REBOUND (Off:0 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,280.0,6.0,6.0,0.0,,,,,,,,,,,,,,
282,PT02M04.00S,2021-12-22T03:54:21.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202738,,,1610612756,47,50,2021-12-22T03:54:27Z,2810000,,,0,,I. Thomas personal FOUL (2 PF) (Payne 2 FT),"[202738, 1626166]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,202049.0,2.0,0.0,Payne,1626166.0,,,,,,,,,
284,PT02M04.00S,2021-12-22T03:54:52.6Z,2,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,47,51,2021-12-22T03:54:52Z,2830000,,,0,,C. Payne Free Throw 1 of 2 (4 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
285,PT02M04.00S,2021-12-22T03:55:15.2Z,2,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,47,52,2021-12-22T03:55:15Z,2840000,,,0,,C. Payne Free Throw 2 of 2 (5 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
286,PT01M47.00S,2021-12-22T03:55:36.8Z,2,REGULAR,foul,personal,[],203109,,,1610612747,47,52,2021-12-22T03:55:55Z,2850000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 2772]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,202049.0,2.0,1.0,Ariza,2772.0,,,,,,,,,
288,PT01M38.00S,2021-12-22T03:55:58.2Z,2,REGULAR,3pt,Jump Shot,[],2544,31.84954007884363,43.13725490196079,1610612747,50,52,2021-12-22T03:56:02Z,2870000,34.0,247.0,1,left,L. James 24' 3PT  (17 PTS) (I. Thomas 2 AST),"[2544, 202738]",1610612747.0,LAL,,,,James,L. James,,,,,24.93,Made,17.0,,,,,,,,,,,,,I. Thomas,202738.0,2.0,,,
290,PT01M21.00S,2021-12-22T03:56:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.90210249671485,55.14705882352941,1610612756,50,52,2021-12-22T03:56:19Z,2890000,26.0,24.0,1,right,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
291,PT01M19.00S,2021-12-22T03:56:17.6Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,50,52,2021-12-22T03:56:19Z,2900000,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,,
292,PT01M16.00S,2021-12-22T03:56:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,7.539421813403408,56.127450980392155,1610612747,50,52,2021-12-22T03:56:29Z,2910000,-31.0,18.0,1,left,MISS T. Horton-Tucker running reverse Layup - blocked,"[1629659, 203109]",1610612747.0,LAL,running reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,3.57,Missed,,,,,,,,,,,,,,,,,Crowder,203109.0,
293,PT01M16.00S,2021-12-22T03:56:22.7Z,2,REGULAR,block,,[],203109,,,1610612747,50,52,2021-12-22T03:56:25Z,2920000,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M16.00S,2021-12-22T03:56:22.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,50,52,2021-12-22T03:56:29Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,
295,PT01M16.00S,2021-12-22T03:56:27.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,50,52,2021-12-22T03:56:27Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M16.00S,2021-12-22T03:56:30.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612747,50,52,2021-12-22T03:56:41Z,2950000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M16.00S,2021-12-22T03:56:30.7Z,2,REGULAR,substitution,in,[],101108,,,1610612747,50,52,2021-12-22T03:56:41Z,2960000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M02.00S,2021-12-22T03:57:03.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629659,19.760183968462556,59.55882352941176,1610612747,50,52,2021-12-22T03:57:07Z,2970000,-48.0,133.0,1,left,MISS T. Horton-Tucker 14' fadeaway Shot - blocked,"[1629659, 1628969]",1610612747.0,LAL,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,14.15,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0,
299,PT01M02.00S,2021-12-22T03:57:03.5Z,2,REGULAR,block,,[],1628969,,,1610612747,50,52,2021-12-22T03:57:05Z,2980000,,,0,,M. Bridges BLOCK (2 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M59.30S,2021-12-22T03:57:06.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,50,52,2021-12-22T03:57:07Z,2990000,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,298.0,7.0,6.0,1.0,,,,,,,,,,,,,,
301,PT00M54.10S,2021-12-22T03:57:12.0Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,50,52,2021-12-22T03:57:15Z,3000000,,,0,,D. Booker bad pass TURNOVER (4 TO),"[1626164, 2544]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,4.0,James,2544.0,,,,,,
302,PT00M54.10S,2021-12-22T03:57:12.0Z,2,REGULAR,steal,,[],2544,,,1610612747,50,52,2021-12-22T03:57:13Z,3010000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M49.60S,2021-12-22T03:57:19.6Z,2,REGULAR,foul,offensive,['inpenalty'],2544,,,1610612747,50,52,2021-12-22T04:00:07Z,3020000,,,0,,L. James charge offensive FOUL (1 PF),"[2544, 101108]",1610612747.0,LAL,charge,,,James,L. James,,,,,,,,,,,,201639.0,1.0,0.0,Paul,101108.0,,,,,,,,,
305,PT00M49.60S,2021-12-22T03:57:19.6Z,2,REGULAR,turnover,offensive foul,[],2544,,,1610612747,50,52,2021-12-22T03:57:19Z,3040000,,,0,,L. James offensive foul TURNOVER (1 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,201639.0,,,,,1.0,,,,,,,,
306,PT00M33.10S,2021-12-22T03:57:58.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,77.44743758212877,52.94117647058824,1610612756,50,54,2021-12-22T03:58:03Z,3050000,15.0,159.0,1,right,C. Paul 16' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.02,Made,7.0,,,,,,,,,,,,,,,,,,
307,PT00M10.50S,2021-12-22T03:58:27.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,5.305519053876466,50.0,1610612747,52,54,2021-12-22T03:58:32Z,3060000,0.0,-3.0,1,left,L. James cutting DUNK (19 PTS) (T. Horton-Tucker 1 AST),"[2544, 1629659]",1610612747.0,LAL,cutting,,,James,L. James,,,,,0.26,Made,19.0,,,,,,,,,,,,,T. Horton-Tucker,1629659.0,1.0,,,
309,PT00M10.50S,2021-12-22T03:58:34.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,52,54,2021-12-22T03:58:41Z,3080000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
310,PT00M03.00S,2021-12-22T03:58:53.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,52,54,2021-12-22T03:58:53Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M00.60S,2021-12-22T03:59:10.9Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612756,52,54,2021-12-22T03:59:14Z,3100000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 2544]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,1.0,James,2544.0,,,,,,
312,PT00M00.60S,2021-12-22T03:59:10.9Z,2,REGULAR,steal,,[],2544,,,1610612747,52,54,2021-12-22T03:59:12Z,3110000,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M00.00S,2021-12-22T03:59:14.3Z,2,REGULAR,period,end,[],0,,,1610612747,52,54,2021-12-22T03:59:14Z,3120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2021-12-22T04:14:56.0Z,3,REGULAR,substitution,out,['startperiod'],2772,,,1610612747,52,54,2021-12-22T04:15:44Z,3130000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-12-22T04:14:56.0Z,3,REGULAR,substitution,out,['startperiod'],202738,,,1610612747,52,54,2021-12-22T04:15:44Z,3140000,,,0,,SUB out: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-12-22T04:14:56.0Z,3,REGULAR,substitution,in,['startperiod'],201961,,,1610612747,52,54,2021-12-22T04:15:44Z,3150000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-12-22T04:14:56.0Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,52,54,2021-12-22T04:15:44Z,3160000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-12-22T04:15:59.3Z,3,REGULAR,period,start,[],0,,,1610612756,52,54,2021-12-22T04:15:59Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M47.00S,2021-12-22T04:16:11.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,27.11892247043363,21.813725490196077,1610612756,52,57,2021-12-22T04:16:14Z,3180000,141.0,202.0,1,left,D. Booker 24' 3PT pullup (14 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,24.66,Made,14.0,,,,,,,,,,,,,,,,,,
320,PT11M27.00S,2021-12-22T04:16:34.9Z,3,REGULAR,turnover,traveling,[],2544,,,1610612747,52,57,2021-12-22T04:16:43Z,3190000,,,0,,L. James traveling TURNOVER (2 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,202049.0,,,,,2.0,,,,,,,,
321,PT11M15.00S,2021-12-22T04:16:57.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,14.241130091984232,48.774509803921575,1610612756,52,59,2021-12-22T04:17:02Z,3200000,6.0,81.0,1,left,M. Bridges 8' turnaround fadeaway Jump Shot (11 PTS) (D. Booker 4 AST),"[1628969, 1626164]",1610612756.0,PHX,turnaround fadeaway,,,Bridges,M. Bridges,,,,,8.16,Made,11.0,,,,,,,,,,,,,D. Booker,1626164.0,4.0,,,
323,PT10M57.00S,2021-12-22T04:17:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629659,70.08869908015768,22.058823529411768,1610612747,52,59,2021-12-22T04:17:20Z,3220000,-140.0,229.0,1,right,MISS T. Horton-Tucker 26' step back 3PT,[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
324,PT10M54.00S,2021-12-22T04:17:18.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,52,59,2021-12-22T04:17:20Z,3230000,,,0,,D. Ayton REBOUND (Off:0 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,323.0,7.0,7.0,0.0,,,,,,,,,,,,,,
326,PT10M37.00S,2021-12-22T04:17:45.1Z,3,REGULAR,3pt,Jump Shot,[],1626164,27.250328515111704,19.85294117647058,1610612756,52,62,2021-12-22T04:20:45Z,3250000,151.0,204.0,1,left,D. Booker 25' 3PT  (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.34,Made,17.0,,,,,,,,,,,,,,,,,,
327,PT10M37.00S,2021-12-22T04:17:50.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,52,62,2021-12-22T04:17:50Z,3260000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT10M37.00S,2021-12-22T04:18:45.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612747,52,62,2021-12-22T04:18:54Z,3270000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,Changed to 3-pt FG
329,PT10M32.00S,2021-12-22T04:21:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.11366622864652,47.549019607843135,1610612747,52,62,2021-12-22T04:21:30Z,3280000,-12.0,31.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,,
330,PT10M31.00S,2021-12-22T04:21:06.6Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,52,62,2021-12-22T04:21:30Z,3290000,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,329.0,7.0,5.0,2.0,,,,,,,,,,,,,,
331,PT10M31.00S,2021-12-22T04:21:10.3Z,3,REGULAR,foul,personal,[],101108,,,1610612747,52,62,2021-12-22T04:21:17Z,3300000,,,0,,C. Paul take personal FOUL (1 PF),"[101108, 201599]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,201639.0,1.0,0.0,Jordan,201599.0,,,,,,,,,
333,PT10M23.00S,2021-12-22T04:21:32.1Z,3,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612747,52,62,2021-12-22T04:21:36Z,3320000,,,0,,D. Booker shooting personal FOUL (2 PF) (James 2 FT),"[1626164, 2544]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,,,,,,,,202049.0,2.0,0.0,James,2544.0,,,,,,,,,
335,PT10M23.00S,2021-12-22T04:21:56.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,53,62,2021-12-22T04:21:56Z,3340000,,,0,,L. James Free Throw 1 of 2 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
336,PT10M23.00S,2021-12-22T04:22:11.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,54,62,2021-12-22T04:22:11Z,3350000,,,0,,L. James Free Throw 2 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
337,PT10M06.00S,2021-12-22T04:22:32.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,26.461892247043366,20.09803921568627,1610612756,54,65,2021-12-22T04:22:36Z,3360000,150.0,196.0,1,left,D. Booker 24' 3PT step back (20 PTS),[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,24.67,Made,20.0,,,,,,,,,,,,,,,,,,
338,PT09M47.00S,2021-12-22T04:22:50.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,54,65,2021-12-22T04:22:56Z,3370000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 1626164]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,2.0,Booker,1626164.0,,,,,,
339,PT09M47.00S,2021-12-22T04:22:50.9Z,3,REGULAR,steal,,[],1626164,,,1610612756,54,65,2021-12-22T04:22:52Z,3380000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT09M44.00S,2021-12-22T04:22:54.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,24.359395532194483,88.48039215686275,1610612756,54,65,2021-12-22T04:23:04Z,3390000,-192.0,176.0,1,left,MISS D. Booker 26' running pullup 3PT,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
341,PT09M41.00S,2021-12-22T04:22:57.5Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,54,65,2021-12-22T04:23:04Z,3400000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,340.0,2.0,2.0,0.0,,,,,,,,,,,,,,
342,PT09M33.00S,2021-12-22T04:23:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.47897503285151,48.529411764705884,1610612747,54,65,2021-12-22T04:23:10Z,3410000,-7.0,9.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M31.00S,2021-12-22T04:23:08.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,54,65,2021-12-22T04:23:10Z,3420000,,,0,,D. Ayton REBOUND (Off:0 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,342.0,8.0,8.0,0.0,,,,,,,,,,,,,,
344,PT09M30.00S,2021-12-22T04:23:13.0Z,3,REGULAR,violation,kicked ball,[],201566,,,1610612756,54,65,2021-12-22T04:23:17Z,3430000,,,0,,R. Westbrook kicked ball VIOLATION,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,201639.0,,,,,,,,,,,,,
345,PT09M30.00S,2021-12-22T04:23:17.2Z,3,REGULAR,substitution,out,[],1629659,,,1610612756,54,65,2021-12-22T04:23:26Z,3440000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M30.00S,2021-12-22T04:23:17.2Z,3,REGULAR,substitution,in,[],202738,,,1610612756,54,65,2021-12-22T04:23:26Z,3450000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT09M21.00S,2021-12-22T04:23:45.1Z,3,REGULAR,3pt,Jump Shot,[],203109,7.933639947437584,95.58823529411765,1610612756,54,65,2021-12-22T04:23:50Z,3460000,-228.0,22.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,22.9,Missed,,,,,,,,,,,,,,,,,,,
348,PT09M17.00S,2021-12-22T04:23:49.1Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,54,65,2021-12-22T04:23:50Z,3470000,,,0,,D. Jordan REBOUND (Off:2 Def:6),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,347.0,8.0,6.0,2.0,,,,,,,,,,,,,,
349,PT09M04.00S,2021-12-22T04:24:02.0Z,3,REGULAR,3pt,Jump Shot,[],201566,70.08869908015768,77.94117647058823,1610612747,54,65,2021-12-22T04:24:07Z,3480000,140.0,229.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
350,PT09M01.00S,2021-12-22T04:24:05.0Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,54,65,2021-12-22T04:24:07Z,3490000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,349.0,3.0,3.0,0.0,,,,,,,,,,,,,,
351,PT08M55.00S,2021-12-22T04:24:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.212220762155056,57.35294117647059,1610612756,54,65,2021-12-22T04:24:15Z,3500000,-37.0,100.0,1,left,MISS M. Bridges 10' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,,
352,PT08M50.00S,2021-12-22T04:24:16.2Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,54,65,2021-12-22T04:24:15Z,3510000,,,0,,D. Ayton REBOUND (Off:1 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,351.0,9.0,8.0,1.0,,,,,,,,,,,,,,
