actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
548,PT10M42.00S,2022-03-06T03:34:28.7Z,4,REGULAR,2pt,Jump Shot,[],201566,20.68002628120894,50.73529411764706,1610612747,91,94,2022-03-06T03:34:34Z,5340000,-4.0,142.0,1,left,MISS R. Westbrook 14' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,,
549,PT10M39.00S,2022-03-06T03:34:31.7Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,91,94,2022-03-06T03:34:34Z,5350000,,,0,,K. Thompson REBOUND (Off:1 Def:5),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,548.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
550,PT10M31.00S,2022-03-06T03:34:41.1Z,4,REGULAR,foul,personal,['2freethrow'],1629659,,,1610612744,91,94,2022-03-06T03:34:53Z,5360000,,,0,,T. Horton-Tucker shooting personal FOUL (5 PF) (Kuminga 2 FT),"[1629659, 1630228]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,1626300.0,,,5.0,0.0,Kuminga,1630228.0,
552,PT10M31.00S,2022-03-06T03:35:03.5Z,4,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,91,94,2022-03-06T03:35:29Z,5380000,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
553,PT10M31.00S,2022-03-06T03:35:03.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,91,94,2022-03-06T03:35:29Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,,
554,PT10M31.00S,2022-03-06T03:35:04.7Z,4,REGULAR,substitution,out,[],1629659,,,1610612744,91,94,2022-03-06T03:35:09Z,5400000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M31.00S,2022-03-06T03:35:04.7Z,4,REGULAR,substitution,in,[],2544,,,1610612744,91,94,2022-03-06T03:35:09Z,5410000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M31.00S,2022-03-06T03:35:03.5Z,4,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,91,94,2022-03-06T03:35:29Z,5420000,,,0,,MISS J. Kuminga Free Throw 2 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,Missed,,,,,,,,,,,,,,,,,,,
557,PT10M29.00S,2022-03-06T03:35:05.5Z,4,REGULAR,rebound,defensive,[],202340,,,1610612747,91,94,2022-03-06T03:35:29Z,5430000,,,0,,A. Bradley REBOUND (Off:0 Def:4),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,556.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
558,PT10M16.00S,2022-03-06T03:35:41.0Z,4,REGULAR,3pt,Jump Shot,[],201571,7.276609724047319,5.637254901960787,1610612747,91,94,2022-03-06T03:35:46Z,5440000,222.0,16.0,1,left,MISS D. Augustin 3PT,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,22.24,Missed,,,,,,,,,,,,,,,,,,,
559,PT10M14.00S,2022-03-06T03:35:43.0Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,91,94,2022-03-06T03:35:46Z,5450000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,558.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
560,PT10M00.00S,2022-03-06T03:35:57.6Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612744,91,94,2022-03-06T03:36:02Z,5460000,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 2546]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1.0,Anthony,2546.0,,,,,,,,
561,PT10M00.00S,2022-03-06T03:35:57.6Z,4,REGULAR,steal,,[],2546,,,1610612747,91,94,2022-03-06T03:35:59Z,5470000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M50.00S,2022-03-06T03:36:10.2Z,4,REGULAR,turnover,traveling,[],2544,,,1610612747,91,94,2022-03-06T03:36:16Z,5480000,,,0,,L. James traveling TURNOVER (4 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,4.0,,,201639.0,,,,,,,
563,PT09M36.00S,2022-03-06T03:36:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629308,90.71944809461235,45.58823529411765,1610612744,91,94,2022-03-06T03:36:33Z,5490000,-22.0,35.0,1,right,MISS J. Toscano-Anderson Layup,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,,
564,PT09M35.00S,2022-03-06T03:36:30.8Z,4,REGULAR,rebound,offensive,[],1629308,,,1610612744,91,94,2022-03-06T03:36:30Z,5500000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,563.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
565,PT09M33.00S,2022-03-06T03:36:32.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630228,65.48948751642575,62.99019607843137,1610612744,91,97,2022-03-06T03:36:38Z,5510000,65.0,272.0,1,right,J. Kuminga 27' 3PT  (13 PTS) (J. Toscano-Anderson 5 AST),"[1630228, 1629308]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,27.96,Made,,,,,13.0,J. Toscano-Anderson,1629308.0,5.0,,,,,,,,,,,
567,PT09M32.00S,2022-03-06T03:36:38.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,91,97,2022-03-06T03:36:38Z,5530000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M16.00S,2022-03-06T03:40:13.9Z,4,REGULAR,3pt,Jump Shot,[],2546,25.54204993429697,87.5,1610612747,91,97,2022-03-06T03:40:20Z,5540000,-188.0,188.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
569,PT09M12.00S,2022-03-06T03:40:17.9Z,4,REGULAR,rebound,offensive,[],202340,,,1610612747,91,97,2022-03-06T03:40:20Z,5550000,,,0,,A. Bradley REBOUND (Off:1 Def:4),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,568.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
570,PT09M09.00S,2022-03-06T03:40:20.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,30.798291721419176,31.127450980392155,1610612747,94,97,2022-03-06T03:40:25Z,5560000,94.0,237.0,1,left,L. James 25' 3PT  (43 PTS) (A. Bradley 1 AST),"[2544, 202340]",1610612747.0,LAL,,,,James,L. James,,,,,25.51,Made,,,,,43.0,A. Bradley,202340.0,1.0,,,,,,,,,,,
572,PT08M53.00S,2022-03-06T03:40:39.4Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,94,97,2022-03-06T03:42:36Z,5580000,,,0,,J. Kuminga charge offensive FOUL (3 PF),"[1630228, 2544]",1610612744.0,GSW,charge,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,201639.0,,,3.0,0.0,James,2544.0,
574,PT08M53.00S,2022-03-06T03:40:39.4Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,94,97,2022-03-06T03:40:39Z,5600000,,,0,,J. Kuminga offensive foul TURNOVER (4 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,4.0,,,201639.0,,,,,,,
575,PT08M53.00S,2022-03-06T03:40:49.6Z,4,REGULAR,substitution,out,[],201566,,,1610612747,94,97,2022-03-06T03:41:00Z,5610000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M53.00S,2022-03-06T03:40:49.6Z,4,REGULAR,substitution,out,[],202691,,,1610612747,94,97,2022-03-06T03:41:00Z,5620000,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M53.00S,2022-03-06T03:40:49.6Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,94,97,2022-03-06T03:41:00Z,5630000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M53.00S,2022-03-06T03:40:49.6Z,4,REGULAR,substitution,in,[],201939,,,1610612747,94,97,2022-03-06T03:41:00Z,5640000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M39.00S,2022-03-06T03:41:19.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2544,31.980946123521676,76.47058823529412,1610612747,97,97,2022-03-06T03:41:24Z,5650000,-132.0,248.0,1,left,L. James 28' 3PT  (46 PTS) (D. Augustin 2 AST),"[2544, 201571]",1610612747.0,LAL,,,,James,L. James,,,,,28.12,Made,,,,,46.0,D. Augustin,201571.0,2.0,,,,,,,,,,,
581,PT08M13.00S,2022-03-06T03:41:45.6Z,4,REGULAR,3pt,Jump Shot,[],201939,66.80354796320631,70.58823529411765,1610612744,97,97,2022-03-06T03:42:10Z,5670000,103.0,260.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
582,PT08M11.00S,2022-03-06T03:41:47.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,97,97,2022-03-06T03:42:10Z,5680000,,,0,,L. James REBOUND (Off:2 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,581.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
583,PT07M53.00S,2022-03-06T03:42:05.4Z,4,REGULAR,3pt,Jump Shot,[],2544,34.346254927726676,67.8921568627451,1610612747,100,97,2022-03-06T03:42:16Z,5690000,-89.0,270.0,1,left,L. James 28' 3PT  (49 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,28.48,Made,,,,,49.0,,,,,,,,,,,,,,
584,PT07M51.00S,2022-03-06T03:42:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,100,97,2022-03-06T03:42:15Z,5700000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,out,[],2546,,,1610612744,100,97,2022-03-06T03:45:31Z,5710000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,100,97,2022-03-06T03:45:31Z,5720000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,100,97,2022-03-06T03:45:31Z,5730000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,in,[],1626169,,,1610612744,100,97,2022-03-06T03:45:31Z,5740000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,in,[],203952,,,1610612744,100,97,2022-03-06T03:45:31Z,5750000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M51.00S,2022-03-06T03:45:12.8Z,4,REGULAR,substitution,in,[],203490,,,1610612744,100,97,2022-03-06T03:45:31Z,5760000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M41.00S,2022-03-06T03:45:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,83.88633377135349,51.96078431372549,1610612744,100,97,2022-03-06T03:45:49Z,5770000,10.0,99.0,1,right,MISS A. Wiggins 9' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
592,PT07M39.00S,2022-03-06T03:45:46.1Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,97,2022-03-06T03:45:49Z,5780000,,,0,,L. James REBOUND (Off:2 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,591.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
593,PT07M23.00S,2022-03-06T03:46:03.2Z,4,REGULAR,3pt,Jump Shot,[],2544,33.163600525624176,31.372549019607845,1610612747,100,97,2022-03-06T03:46:08Z,5790000,93.0,259.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,,
594,PT07M19.00S,2022-03-06T03:46:07.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,100,97,2022-03-06T03:46:08Z,5800000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:8),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,593.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
595,PT07M11.00S,2022-03-06T03:46:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,90.45663600525624,50.98039215686275,1610612744,100,99,2022-03-06T03:46:43Z,5810000,5.0,37.0,1,right,J. Poole driving finger roll Layup (22 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,3.75,Made,,,,,22.0,,,,,,,,,,,,,,
596,PT07M11.00S,2022-03-06T03:46:18.7Z,4,REGULAR,foul,personal,['1freethrow'],1630559,,,1610612744,100,99,2022-03-06T03:46:26Z,5820000,,,0,,A. Reaves shooting personal FOUL (3 PF) (Poole 1 FT),"[1630559, 1629673]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,200834.0,,,3.0,0.0,Poole,1629673.0,
599,PT07M11.00S,2022-03-06T03:46:31.8Z,4,REGULAR,substitution,out,[],202340,,,1610612744,100,99,2022-03-06T03:46:43Z,5840000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M11.00S,2022-03-06T03:46:31.8Z,4,REGULAR,substitution,in,[],1628370,,,1610612744,100,99,2022-03-06T03:46:43Z,5850000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M11.00S,2022-03-06T03:46:54.7Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,100,100,2022-03-06T03:46:54Z,5860000,,,0,,J. Poole Free Throw 1 of 1 (23 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
602,PT06M51.00S,2022-03-06T03:47:24.0Z,4,REGULAR,violation,kicked ball,[],1630228,,,1610612747,100,100,2022-03-06T03:47:30Z,5870000,,,0,,J. Kuminga kicked ball VIOLATION,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,1626300.0,,,,,,,
603,PT06M39.00S,2022-03-06T03:47:43.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.247700394218143,55.63725490196079,1610612747,102,100,2022-03-06T03:47:48Z,5880000,-28.0,34.0,1,left,L. James Layup (51 PTS) (D. Augustin 3 AST),"[2544, 201571]",1610612747.0,LAL,,,,James,L. James,,,,,4.45,Made,,,,,51.0,D. Augustin,201571.0,3.0,,,,,,,,,,,
605,PT06M27.00S,2022-03-06T03:47:56.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.16491458607096,51.96078431372549,1610612744,102,102,2022-03-06T03:49:39Z,5900000,10.0,21.0,1,right,S. Curry driving finger roll Layup (23 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,2.33,Made,,,,,23.0,,,,,,,,,,,,,,
606,PT06M10.00S,2022-03-06T03:48:13.4Z,4,REGULAR,3pt,Jump Shot,[],201571,27.11892247043363,82.59803921568627,1610612747,105,102,2022-03-06T03:48:19Z,5910000,-163.0,202.0,1,left,D. Augustin 25' 3PT  (6 PTS) (S. Johnson 4 AST),"[201571, 1626169]",1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,25.99,Made,,,,,6.0,S. Johnson,1626169.0,4.0,,,,,,,,,,,
608,PT05M45.00S,2022-03-06T03:48:38.3Z,4,REGULAR,3pt,Jump Shot,[],1630228,65.62089356110381,61.029411764705884,1610612744,105,105,2022-03-06T03:48:42Z,5930000,55.0,271.0,1,right,J. Kuminga 27' 3PT  (16 PTS) (A. Wiggins 4 AST),"[1630228, 203952]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,27.63,Made,,,,,16.0,A. Wiggins,203952.0,4.0,,,,,,,,,,,
610,PT05M18.00S,2022-03-06T03:49:04.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,28.695795006570307,18.627450980392155,1610612747,108,105,2022-03-06T03:49:14Z,5950000,157.0,217.0,1,left,A. Reaves 26' 3PT bank (10 PTS) (D. Augustin 4 AST),"[1630559, 201571]",1610612747.0,LAL,bank,,,Reaves,A. Reaves,,,,,26.79,Made,,,,,10.0,D. Augustin,201571.0,4.0,,,,,,,,,,,
612,PT05M02.00S,2022-03-06T03:49:21.0Z,4,REGULAR,3pt,Jump Shot,[],201939,65.09526938239159,45.833333333333336,1610612744,108,108,2022-03-06T03:49:26Z,5970000,-21.0,276.0,1,right,S. Curry 27' 3PT step back (26 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,27.64,Made,,,,,26.0,,,,,,,,,,,,,,
613,PT04M38.00S,2022-03-06T03:49:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,9.773324572930349,51.96078431372549,1610612747,108,108,2022-03-06T03:49:50Z,5980000,-10.0,39.0,1,left,MISS A. Reaves cutting Layup,[1630559],1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
614,PT04M35.00S,2022-03-06T03:49:48.1Z,4,REGULAR,rebound,offensive,[],1626169,,,1610612747,108,108,2022-03-06T03:49:48Z,5990000,,,0,,S. Johnson REBOUND (Off:4 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,613.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
615,PT04M35.00S,2022-03-06T03:49:48.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626169,5.590000152587891,50.0,1610612747,110,108,2022-03-06T03:49:57Z,6000000,0.0,0.0,1,left,S. Johnson tip Layup (4 PTS),[1626169],1610612747.0,LAL,tip,,,Johnson,S. Johnson,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
616,PT04M20.00S,2022-03-06T03:50:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.0335085413929,53.18627450980392,1610612744,110,110,2022-03-06T03:50:07Z,6010000,16.0,22.0,1,right,S. Curry driving Layup (28 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.75,Made,,,,,28.0,,,,,,,,,,,,,,
617,PT04M05.00S,2022-03-06T03:50:20.3Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612747,110,110,2022-03-06T03:50:30Z,6020000,,,0,,A. Wiggins shooting personal FOUL (4 PF) (James 2 FT),"[203952, 2544]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,201639.0,,,4.0,0.0,James,2544.0,
619,PT04M05.00S,2022-03-06T03:50:52.5Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,111,110,2022-03-06T03:51:21Z,6040000,,,0,,L. James Free Throw 1 of 2 (52 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,52.0,,,,,,,,,,,,,,
620,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,out,[],201571,,,1610612747,111,110,2022-03-06T03:51:06Z,6050000,,,0,,SUB out: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,out,[],1626169,,,1610612747,111,110,2022-03-06T03:51:06Z,6060000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,out,[],1629673,,,1610612747,111,110,2022-03-06T03:51:06Z,6070000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,in,[],2546,,,1610612747,111,110,2022-03-06T03:51:06Z,6080000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,in,[],201566,,,1610612747,111,110,2022-03-06T03:51:06Z,6090000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M05.00S,2022-03-06T03:50:54.6Z,4,REGULAR,substitution,in,[],202691,,,1610612747,111,110,2022-03-06T03:51:06Z,6100000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M05.00S,2022-03-06T03:50:52.5Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,111,110,2022-03-06T03:51:21Z,6110000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
627,PT04M01.00S,2022-03-06T03:50:56.5Z,4,REGULAR,rebound,offensive,[],1628370,,,1610612747,111,110,2022-03-06T03:51:21Z,6120000,,,0,,M. Monk REBOUND (Off:1 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,626.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
628,PT04M00.00S,2022-03-06T03:51:21.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],2544,31.84954007884363,76.47058823529412,1610612747,111,110,2022-03-06T03:51:27Z,6130000,-132.0,247.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,28.02,Missed,,,,,,,,,,,,,,,,,,,
629,PT03M57.00S,2022-03-06T03:51:24.6Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,111,110,2022-03-06T03:51:27Z,6140000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,628.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
630,PT03M52.00S,2022-03-06T03:51:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203490,91.63929040735874,59.068627450980394,1610612744,111,110,2022-03-06T03:51:36Z,6150000,45.0,26.0,1,right,MISS O. Porter Jr. running Layup,[203490],1610612744.0,GSW,running,,,Porter Jr.,O. Porter Jr.,,,,,5.23,Missed,,,,,,,,,,,,,,,,,,,
631,PT03M47.00S,2022-03-06T03:51:34.9Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,111,110,2022-03-06T03:51:36Z,6160000,,,0,,J. Kuminga REBOUND (Off:2 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,630.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
632,PT03M47.00S,2022-03-06T03:51:34.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630228,94.40999984741211,50.0,1610612744,111,112,2022-03-06T03:51:41Z,6170000,0.0,0.0,1,right,J. Kuminga tip DUNK (18 PTS),[1630228],1610612744.0,GSW,tip,,,Kuminga,J. Kuminga,,,,,0.0,Made,,,,,18.0,,,,,,,,,,,,,,
633,PT03M31.00S,2022-03-06T03:51:49.9Z,4,REGULAR,3pt,Jump Shot,[],1628370,34.08344283837057,50.245098039215684,1610612747,111,112,2022-03-06T03:51:58Z,6180000,-1.0,268.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
634,PT03M29.00S,2022-03-06T03:51:51.9Z,4,REGULAR,rebound,offensive,[],2546,,,1610612747,111,112,2022-03-06T03:51:58Z,6190000,,,0,,C. Anthony REBOUND (Off:2 Def:5),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,633.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
635,PT03M29.00S,2022-03-06T03:51:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2546,7.539421813403408,46.07843137254902,1610612747,113,112,2022-03-06T03:52:05Z,6200000,20.0,18.0,1,left,C. Anthony putback Layup (10 PTS),[2546],1610612747.0,LAL,putback,,,Anthony,C. Anthony,,,,,2.69,Made,,,,,10.0,,,,,,,,,,,,,,
