actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
267,PT05M23.00S,2021-10-25T02:26:15.8Z,2,REGULAR,substitution,in,[],1629630,,,1610612747,46,38,2021-10-25T02:26:26Z,2670000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M21.00S,2021-10-25T02:26:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2546,7.145203679369246,51.22549019607843,1610612747,48,38,2021-10-25T02:26:42Z,2680000,-6.0,15.0,1,left,C. Anthony cutting Layup (10 PTS) (R. Westbrook 9 AST),"[2546, 201566]",1610612747.0,LAL,cutting,,,Anthony,C. Anthony,,,,,1.59,Made,,,,,10.0,R. Westbrook,201566.0,9.0,,,,,,,,,,,
270,PT05M08.00S,2021-10-25T02:26:49.6Z,2,REGULAR,3pt,Jump Shot,[],203937,71.92838370565046,82.1078431372549,1610612763,48,38,2021-10-25T02:26:55Z,2700000,161.0,211.0,1,right,MISS K. Anderson 26' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
271,PT05M04.00S,2021-10-25T02:26:53.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,48,38,2021-10-25T02:26:55Z,2710000,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,270.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
272,PT04M49.00S,2021-10-25T02:27:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.670827858081481,46.81372549019608,1610612747,48,38,2021-10-25T02:27:13Z,2720000,16.0,20.0,1,left,MISS M. Monk cutting Layup - blocked,"[1628370, 1629634]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,2.52,Missed,,,,,,,,,Clarke,1629634.0,,,,,,,,,
273,PT04M49.00S,2021-10-25T02:27:08.8Z,2,REGULAR,block,,[],1629634,,,1610612747,48,38,2021-10-25T02:27:11Z,2730000,,,0,,B. Clarke BLOCK (1 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M45.00S,2021-10-25T02:27:12.8Z,2,REGULAR,rebound,offensive,[],1628370,,,1610612747,48,38,2021-10-25T02:27:13Z,2740000,,,0,,M. Monk REBOUND (Off:1 Def:0),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,272.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
275,PT04M44.00S,2021-10-25T02:27:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,6.4881734559789805,49.26470588235294,1610612747,50,38,2021-10-25T02:27:18Z,2750000,4.0,8.0,1,left,M. Monk driving Layup (7 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,0.93,Made,,,,,7.0,,,,,,,,,,,,,,
276,PT04M44.00S,2021-10-25T02:27:21.4Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,50,38,2021-10-25T02:27:28Z,2760000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,
277,PT04M32.00S,2021-10-25T02:27:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,90.98226018396846,48.774509803921575,1610612763,50,40,2021-10-25T02:27:47Z,2770000,-6.0,32.0,1,right,D. Bane cutting finger roll Layup (7 PTS) (S. Adams 3 AST),"[1630217, 203500]",1610612763.0,MEM,cutting finger roll,,,Bane,D. Bane,,,,,3.29,Made,,,,,7.0,S. Adams,203500.0,3.0,,,,,,,,,,,
279,PT04M19.00S,2021-10-25T02:27:53.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,21.59986859395532,88.72549019607843,1610612747,50,40,2021-10-25T02:28:00Z,2790000,-194.0,151.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M14.00S,2021-10-25T02:27:58.9Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,50,40,2021-10-25T02:28:00Z,2800000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,279.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
281,PT04M08.00S,2021-10-25T02:28:05.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,87.30289093298292,49.26470588235294,1610612763,50,40,2021-10-25T02:28:11Z,2810000,-4.0,67.0,1,right,MISS D. Bane 6' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
282,PT04M03.00S,2021-10-25T02:28:09.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,50,40,2021-10-25T02:28:09Z,2820000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,281.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
283,PT04M03.00S,2021-10-25T02:28:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,50,42,2021-10-25T02:28:09Z,2830000,0.0,0.0,1,right,S. Adams tip Layup (8 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
284,PT03M54.00S,2021-10-25T02:28:18.6Z,2,REGULAR,3pt,Jump Shot,[],2544,31.45532194480947,39.70588235294118,1610612747,50,42,2021-10-25T02:28:22Z,2840000,51.0,243.0,1,left,MISS L. James 24' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,,
285,PT03M52.00S,2021-10-25T02:28:20.6Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,50,42,2021-10-25T02:28:22Z,2850000,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
286,PT03M37.00S,2021-10-25T02:28:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,91.24507227332458,47.30392156862745,1610612763,50,42,2021-10-25T02:28:40Z,2860000,-13.0,30.0,1,right,MISS B. Clarke driving Layup,[1629634],1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,,
287,PT03M34.00S,2021-10-25T02:28:39.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,50,42,2021-10-25T02:28:40Z,2870000,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,286.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
288,PT03M25.00S,2021-10-25T02:28:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.641918528252305,51.22549019607843,1610612747,50,42,2021-10-25T02:29:03Z,2880000,-6.0,38.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M24.00S,2021-10-25T02:28:49.5Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,50,42,2021-10-25T02:29:03Z,2900000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
291,PT03M24.00S,2021-10-25T02:28:56.4Z,2,REGULAR,foul,personal,[],201566,,,1610612763,50,42,2021-10-25T02:29:01Z,2910000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1629634]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,201246.0,,2.0,0.0,Clarke,1629634.0,,,
293,PT03M24.00S,2021-10-25T02:29:03.2Z,2,REGULAR,substitution,out,[],2544,,,1610612763,50,42,2021-10-25T02:29:16Z,2930000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M24.00S,2021-10-25T02:29:03.2Z,2,REGULAR,substitution,out,[],2546,,,1610612763,50,42,2021-10-25T02:29:16Z,2940000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M24.00S,2021-10-25T02:29:03.2Z,2,REGULAR,substitution,in,[],203145,,,1610612763,50,42,2021-10-25T02:29:16Z,2950000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M24.00S,2021-10-25T02:29:03.2Z,2,REGULAR,substitution,in,[],2730,,,1610612763,50,42,2021-10-25T02:29:16Z,2960000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M08.00S,2021-10-25T02:29:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630217,70.74572930354796,26.960784313725497,1610612763,50,42,2021-10-25T02:30:07Z,2970000,-115.0,222.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
298,PT03M07.00S,2021-10-25T02:29:44.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,50,42,2021-10-25T02:30:07Z,2980000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,,
299,PT03M07.00S,2021-10-25T02:29:48.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,50,42,2021-10-25T02:29:48Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M56.00S,2021-10-25T02:30:19.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,69.4316688567674,22.794117647058826,1610612763,50,45,2021-10-25T02:30:23Z,3000000,-136.0,235.0,1,right,J. Morant 27' 3PT  (11 PTS) (B. Clarke 1 AST),"[1629630, 1629634]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,27.13,Made,,,,,11.0,B. Clarke,1629634.0,1.0,,,,,,,,,,,
302,PT02M42.00S,2021-10-25T02:30:33.5Z,2,REGULAR,2pt,Jump Shot,[],201566,20.68002628120894,74.75490196078431,1610612747,52,45,2021-10-25T02:30:37Z,3020000,-124.0,142.0,1,left,R. Westbrook 18' pullup Jump Shot (2 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,18.83,Made,,,,,2.0,,,,,,,,,,,,,,
303,PT02M31.00S,2021-10-25T02:30:44.5Z,2,REGULAR,2pt,Jump Shot,[],1630217,77.973061760841,51.71568627450981,1610612763,52,47,2021-10-25T02:30:48Z,3030000,9.0,155.0,1,right,D. Bane 15' pullup Jump Shot (9 PTS) (S. Adams 4 AST),"[1630217, 203500]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,15.48,Made,,,,,9.0,S. Adams,203500.0,4.0,,,,,,,,,,,
305,PT02M16.00S,2021-10-25T02:30:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.933639947437584,49.01960784313726,1610612747,54,47,2021-10-25T02:31:03Z,3050000,5.0,22.0,1,left,R. Westbrook driving Layup (4 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.26,Made,,,,,4.0,,,,,,,,,,,,,,
306,PT02M07.00S,2021-10-25T02:31:08.6Z,2,REGULAR,3pt,Jump Shot,[],1630217,92.16491458607096,5.392156862745097,1610612763,54,50,2021-10-25T02:31:12Z,3060000,-223.0,21.0,1,right,D. Bane 3PT  (12 PTS) (J. Morant 4 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,22.4,Made,,,,,12.0,J. Morant,1629630.0,4.0,,,,,,,,,,,
308,PT01M47.00S,2021-10-25T02:31:28.0Z,2,REGULAR,3pt,Jump Shot,[],201566,33.163600525624176,47.79411764705882,1610612747,57,50,2021-10-25T02:31:32Z,3080000,11.0,259.0,1,left,R. Westbrook 25' 3PT pullup (7 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,25.94,Made,,,,,7.0,,,,,,,,,,,,,,
309,PT01M35.00S,2021-10-25T02:31:43.0Z,2,REGULAR,turnover,lost ball,[],1630217,,,1610612763,57,50,2021-10-25T02:31:46Z,3090000,,,0,,D. Bane lost ball TURNOVER (1 TO),"[1630217, 201566]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,1.0,,,,,Westbrook,201566.0,
310,PT01M35.00S,2021-10-25T02:31:43.0Z,2,REGULAR,steal,,[],201566,,,1610612747,57,50,2021-10-25T02:31:45Z,3100000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M35.00S,2021-10-25T02:31:50.3Z,2,REGULAR,foul,personal,[],203937,,,1610612747,57,50,2021-10-25T02:31:56Z,3110000,,,0,,K. Anderson take personal FOUL (1 PF),"[203937, 201566]",1610612763.0,MEM,take,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,1627961.0,,1.0,0.0,Westbrook,201566.0,,,
313,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,out,[],1628370,,,1610612747,57,50,2021-10-25T02:32:10Z,3130000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,out,[],203937,,,1610612747,57,50,2021-10-25T02:32:10Z,3140000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612747,57,50,2021-10-25T02:32:10Z,3150000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,in,[],2544,,,1610612747,57,50,2021-10-25T02:32:10Z,3160000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,in,[],1629001,,,1610612747,57,50,2021-10-25T02:32:10Z,3170000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M35.00S,2021-10-25T02:31:58.2Z,2,REGULAR,substitution,in,[],1628991,,,1610612747,57,50,2021-10-25T02:32:10Z,3180000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M26.00S,2021-10-25T02:32:15.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.802233902759525,48.774509803921575,1610612747,59,50,2021-10-25T02:32:21Z,3190000,6.0,21.0,1,left,R. Westbrook driving Layup (9 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.17,Made,,,,,9.0,,,,,,,,,,,,,,
320,PT01M06.00S,2021-10-25T02:32:40.3Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,59,50,2021-10-25T02:32:47Z,3200000,,,0,,J. Jackson Jr. step out-of-bounds TURNOVER (1 TO),[1628991],1610612763.0,MEM,step,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,1627961.0,1.0,,,,,,,
321,PT00M57.40S,2021-10-25T02:33:04.6Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,59,50,2021-10-25T02:33:48Z,3210000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,1627961.0,3.0,,,,,,,
322,PT00M42.50S,2021-10-25T02:33:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,68.9060446780552,70.34313725490196,1610612763,59,53,2021-10-25T02:33:50Z,3220000,102.0,240.0,1,right,J. Morant 26' 3PT  (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,26.05,Made,,,,,14.0,,,,,,,,,,,,,,
323,PT00M32.80S,2021-10-25T02:34:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203145,7.670827858081481,51.71568627450981,1610612747,61,53,2021-10-25T02:34:05Z,3230000,-9.0,20.0,1,left,K. Bazemore driving Layup (5 PTS) (R. Westbrook 10 AST),"[203145, 201566]",1610612747.0,LAL,driving,,,Bazemore,K. Bazemore,,,,,2.14,Made,,,,,5.0,R. Westbrook,201566.0,10.0,,,,,,,,,,,
325,PT00M11.00S,2021-10-25T02:34:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629630,68.11760840998686,38.970588235294116,1610612763,61,56,2021-10-25T02:34:31Z,3250000,-55.0,247.0,1,right,J. Morant 25' 3PT pullup (17 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,25.33,Made,,,,,17.0,,,,,,,,,,,,,,
326,PT00M00.60S,2021-10-25T02:34:39.5Z,2,REGULAR,3pt,Jump Shot,[],2544,30.27266754270697,74.26470588235294,1610612747,61,56,2021-10-25T02:34:43Z,3260000,-121.0,232.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,,
327,PT00M00.50S,2021-10-25T02:34:43.1Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,61,56,2021-10-25T02:34:43Z,3270000,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,326.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
329,PT00M00.50S,2021-10-25T02:34:55.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612747,61,56,2021-10-25T02:35:19Z,3290000,,,0,,S. Adams shooting personal FOUL (2 PF) (Davis 2 FT),"[203500, 203076]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,,,,,,,,,,,,,201246.0,,2.0,0.0,Davis,203076.0,,,
331,PT00M00.50S,2021-10-25T02:35:22.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,62,56,2021-10-25T02:35:22Z,3310000,,,0,,A. Davis Free Throw 1 of 2 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
332,PT00M00.50S,2021-10-25T02:35:24.0Z,2,REGULAR,substitution,out,[],201566,,,1610612747,62,56,2021-10-25T02:35:29Z,3320000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M00.50S,2021-10-25T02:35:24.0Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,62,56,2021-10-25T02:35:29Z,3330000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M00.50S,2021-10-25T02:35:43.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,62,56,2021-10-25T02:35:43Z,3340000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2021-10-25T02:35:47.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,62,56,2021-10-25T02:35:47Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,334.0,,,,,,,,,,,,,,,,,,
336,PT00M00.00S,2021-10-25T02:35:48.4Z,2,REGULAR,period,end,[],0,,,1610612747,62,56,2021-10-25T02:35:48Z,3360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-10-25T02:50:57.4Z,3,REGULAR,substitution,out,['startperiod'],2730,,,1610612747,62,56,2021-10-25T02:51:10Z,3370000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-10-25T02:50:57.4Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,62,56,2021-10-25T02:51:10Z,3380000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-10-25T02:50:57.4Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612747,62,56,2021-10-25T02:51:10Z,3390000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-25T02:50:57.4Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612747,62,56,2021-10-25T02:51:10Z,3400000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-25T02:51:42.2Z,3,REGULAR,period,start,[],0,,,1610612747,62,56,2021-10-25T02:51:42Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-25T02:51:43.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,62,56,2021-10-25T02:54:32Z,3420000,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,
449,PT12M00.00S,2021-10-25T02:51:43.9Z,3,REGULAR,foul,technical,"['1freethrow', 'team']",0,,,1610612747,62,56,2021-10-25T03:05:44Z,3425000,,,0,,TEAM foul technical,[],1610612747.0,LAL,delay,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,
357,PT12M00.00S,2021-10-25T02:51:48.8Z,3,REGULAR,freethrow,1 of 1,[],1630217,,,1610612747,62,57,2021-10-25T02:55:18Z,3435000,,,0,,D. Bane technical Free Throw 1 of 1 (13 PTS),[1630217],1610612763.0,MEM,technical,,,Bane,D. Bane,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
345,PT11M53.00S,2021-10-25T02:51:52.9Z,3,REGULAR,foul,personal,[],1629630,,,1610612747,62,57,2021-10-25T02:52:02Z,3440000,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 201566]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,201246.0,,2.0,0.0,Westbrook,201566.0,,,
347,PT11M41.00S,2021-10-25T02:52:18.0Z,3,REGULAR,2pt,Jump Shot,[],203076,80.20696452036793,25.735294117647058,1610612747,62,57,2021-10-25T02:52:23Z,3460000,-121.0,134.0,1,right,MISS A. Davis 18' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,,
348,PT11M39.00S,2021-10-25T02:52:20.2Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,62,57,2021-10-25T02:52:20Z,3470000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,347.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
349,PT11M29.00S,2021-10-25T02:52:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,10.298948751642584,51.71568627450981,1610612763,62,57,2021-10-25T02:53:02Z,3480000,-9.0,44.0,1,left,MISS J. Morant driving Layup - blocked,"[1629630, 201599]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,4.51,Missed,,,,,,,,,Jordan,201599.0,,,,,,,,,
350,PT11M29.00S,2021-10-25T02:52:30.0Z,3,REGULAR,block,,[],201599,,,1610612763,62,57,2021-10-25T02:52:33Z,3490000,,,0,,D. Jordan BLOCK (3 BLK),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M24.00S,2021-10-25T02:52:35.0Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,62,57,2021-10-25T02:58:32Z,3500000,,,0,,J. Morant REBOUND (Off:1 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,349.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
352,PT11M22.00S,2021-10-25T02:52:36.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.699737187910642,50.73529411764706,1610612763,62,59,2021-10-25T02:53:05Z,3510000,-4.0,1.0,1,left,S. Adams cutting Layup (10 PTS) (J. Morant 5 AST),"[203500, 1629630]",1610612763.0,MEM,cutting,,,Adams,S. Adams,,,,,0.39,Made,,,,,10.0,J. Morant,1629630.0,5.0,,,,,,,,,,,
353,PT11M08.00S,2021-10-25T02:52:50.6Z,3,REGULAR,3pt,Jump Shot,[],201566,67.46057818659658,37.254901960784316,1610612747,62,59,2021-10-25T02:53:10Z,3520000,-64.0,253.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
354,PT11M08.00S,2021-10-25T02:52:50.6Z,3,REGULAR,rebound,offensive,[],201599,,,1610612747,62,59,2021-10-25T02:53:10Z,3530000,,,0,,D. Jordan REBOUND (Off:2 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,353.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
355,PT11M04.00S,2021-10-25T02:52:55.2Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,62,59,2021-10-25T02:53:18Z,3540000,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1629001]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,3.0,,,,,Melton,1629001.0,
