actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
271,PT05M25.00S,2022-01-20T04:29:31.5Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,47,33,2022-01-20T04:29:36Z,2630000,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,270.0,4.0,2.0,2.0,,,,,,,,,
272,PT05M23.00S,2022-01-20T04:29:34.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628470,5.590000152587891,50.0,1610612754,47,33,2022-01-20T04:29:39Z,2640000,0.0,0.0,1,left,MISS T. Craig tip Layup,[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
273,PT05M23.00S,2022-01-20T04:29:34.0Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,47,33,2022-01-20T04:29:39Z,2650000,,,0,,T. Craig REBOUND (Off:3 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,272.0,5.0,2.0,3.0,,,,,,,,,
274,PT05M20.00S,2022-01-20T04:29:37.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628470,5.590000152587891,50.0,1610612754,47,35,2022-01-20T04:29:37Z,2660000,0.0,0.0,1,left,T. Craig tip Layup (2 PTS),[1628470],1610612754.0,IND,tip,,,Craig,T. Craig,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,
275,PT05M11.00S,2022-01-20T04:29:54.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,47,35,2022-01-20T04:29:54Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M59.00S,2022-01-20T04:30:10.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,81.52102496714849,58.088235294117645,1610612747,47,35,2022-01-20T04:30:15Z,2680000,40.0,121.0,1,right,MISS R. Westbrook 12' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,,,12.78,Missed,,,,,,,,,,,,,,,,,
277,PT04M56.00S,2022-01-20T04:30:13.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,47,35,2022-01-20T04:30:15Z,2690000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,276.0,1.0,1.0,0.0,,,,,,,,,
278,PT04M50.00S,2022-01-20T04:30:19.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,7.933639947437584,3.9215686274509807,1610612754,47,38,2022-01-20T04:33:44Z,2700000,230.0,22.0,1,left,T. Craig 3PT running (5 PTS) (J. Holiday 1 AST),"[1628470, 203200]",1610612754.0,IND,running,,,Craig,T. Craig,,,,,,,23.15,Made,5.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,
280,PT04M36.00S,2022-01-20T04:30:33.6Z,2,REGULAR,3pt,Jump Shot,[],202340,95.45006570302233,3.1862745098039227,1610612747,47,38,2022-01-20T04:30:39Z,2720000,-234.0,-10.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,23.43,Missed,,,,,,,,,,,,,,,,,
281,PT04M36.00S,2022-01-20T04:30:33.6Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,47,38,2022-01-20T04:30:39Z,2730000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,280.0,2.0,2.0,0.0,,,,,,,,,
282,PT04M11.00S,2022-01-20T04:30:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,8.065045992115643,49.26470588235294,1610612754,47,38,2022-01-20T04:31:02Z,2740000,4.0,23.0,1,left,MISS T. Craig Layup - blocked,"[1628470, 2772]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,2.36,Missed,,,,,,,,,,,,,Ariza,2772.0,,,
283,PT04M11.00S,2022-01-20T04:30:58.2Z,2,REGULAR,block,,[],2772,,,1610612754,47,38,2022-01-20T04:31:00Z,2750000,,,0,,T. Ariza BLOCK (1 BLK),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M09.00S,2022-01-20T04:31:00.2Z,2,REGULAR,rebound,defensive,[],2772,,,1610612747,47,38,2022-01-20T04:31:02Z,2760000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,282.0,1.0,1.0,0.0,,,,,,,,,
285,PT03M52.00S,2022-01-20T04:31:18.8Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,47,38,2022-01-20T04:31:22Z,2770000,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 203200]",1610612747.0,LAL,,,,James,L. James,,,,,,2.0,,,,,,,,,,,,,,,,,Holiday,203200.0,
286,PT03M52.00S,2022-01-20T04:31:18.8Z,2,REGULAR,steal,,[],203200,,,1610612754,47,38,2022-01-20T04:31:20Z,2780000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M49.00S,2022-01-20T04:31:21.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203200,6.8823915900131425,48.529411764705884,1610612754,47,40,2022-01-20T04:34:14Z,2790000,7.0,12.0,1,left,J. Holiday running Layup (2 PTS),[203200],1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,,,1.43,Made,2.0,,,,,,,,,,,,,,,,
288,PT03M49.00S,2022-01-20T04:31:31.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,40,2022-01-20T04:31:31Z,2800000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,out,[],2772,,,1610612747,47,40,2022-01-20T04:33:09Z,2810000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,47,40,2022-01-20T04:33:09Z,2820000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,out,[],1630537,,,1610612747,47,40,2022-01-20T04:33:09Z,2830000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,47,40,2022-01-20T04:33:09Z,2840000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,in,[],2546,,,1610612747,47,40,2022-01-20T04:33:09Z,2850000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M49.00S,2022-01-20T04:32:47.6Z,2,REGULAR,substitution,in,[],203087,,,1610612747,47,40,2022-01-20T04:33:09Z,2860000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M32.00S,2022-01-20T04:33:36.7Z,2,REGULAR,foul,personal,['2freethrow'],203200,,,1610612747,47,40,2022-01-20T04:33:49Z,2870000,,,0,,J. Holiday shooting personal FOUL (2 PF) (James 2 FT),"[203200, 2544]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,1146.0,,,,,,,,,,,,2.0,0.0,James,2544.0,,,,,
297,PT03M32.00S,2022-01-20T04:34:06.1Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,48,40,2022-01-20T04:34:06Z,2890000,,,0,,L. James Free Throw 1 of 2 (15 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
298,PT03M32.00S,2022-01-20T04:34:20.2Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,49,40,2022-01-20T04:34:20Z,2900000,,,0,,L. James Free Throw 2 of 2 (16 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
299,PT03M14.00S,2022-01-20T04:34:38.3Z,2,REGULAR,3pt,Jump Shot,[],1627763,33.03219448094612,48.774509803921575,1610612754,49,40,2022-01-20T04:36:11Z,2910000,6.0,258.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,25.81,Missed,,,,,,,,,,,,,,,,,
300,PT03M11.00S,2022-01-20T04:34:41.3Z,2,REGULAR,rebound,offensive,[],1628470,,,1610612754,49,40,2022-01-20T04:34:42Z,2920000,,,0,,T. Craig REBOUND (Off:4 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,299.0,6.0,2.0,4.0,,,,,,,,,
301,PT03M07.00S,2022-01-20T04:34:45.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627763,9.641918528252305,49.01960784313726,1610612754,49,40,2022-01-20T04:34:48Z,2930000,5.0,38.0,1,left,MISS M. Brogdon pullup Shot,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,,,3.84,Missed,,,,,,,,,,,,,,,,,
302,PT03M05.00S,2022-01-20T04:34:47.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,49,40,2022-01-20T04:34:48Z,2940000,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,301.0,7.0,7.0,0.0,,,,,,,,,
303,PT03M00.00S,2022-01-20T04:34:52.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202340,92.82194480946123,3.4313725490196134,1610612747,52,40,2022-01-20T04:35:02Z,2950000,-233.0,15.0,1,right,A. Bradley 3PT  (3 PTS) (R. Westbrook 1 AST),"[202340, 201566]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,23.33,Made,3.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,
305,PT02M36.00S,2022-01-20T04:35:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,10.95597897503285,54.16666666666667,1610612754,52,42,2022-01-20T04:35:23Z,2970000,-21.0,50.0,1,left,I. Jackson finger roll Layup (2 PTS) (J. Lamb 1 AST),"[1630543, 203087]",1610612754.0,IND,finger roll,,,Jackson,I. Jackson,,,,,,,5.46,Made,2.0,J. Lamb,203087.0,1.0,,,,,,,,,,,,,
307,PT02M25.00S,2022-01-20T04:35:26.9Z,2,REGULAR,3pt,Jump Shot,[],2546,76.65900131406045,90.68627450980392,1610612747,52,42,2022-01-20T04:35:31Z,2990000,203.0,167.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,26.31,Missed,,,,,,,,,,,,,,,,,
308,PT02M23.00S,2022-01-20T04:35:28.9Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,52,42,2022-01-20T04:35:31Z,3000000,,,0,,T. Craig REBOUND (Off:4 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,307.0,7.0,3.0,4.0,,,,,,,,,
309,PT02M16.00S,2022-01-20T04:35:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.013797634691201,47.79411764705882,1610612754,52,44,2022-01-20T04:35:39Z,3010000,11.0,13.0,1,left,M. Brogdon driving Layup (8 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,,,1.73,Made,8.0,,,,,,,,,,,,,,,,
310,PT02M01.00S,2022-01-20T04:35:51.4Z,2,REGULAR,turnover,bad pass,[],202340,,,1610612747,52,44,2022-01-20T04:35:55Z,3020000,,,0,,A. Bradley bad pass TURNOVER (1 TO),"[202340, 203200]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,1.0,,,,,,,,,,,,,,,,,Holiday,203200.0,
311,PT02M01.00S,2022-01-20T04:35:51.4Z,2,REGULAR,steal,,[],203200,,,1610612754,52,44,2022-01-20T04:35:53Z,3030000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M49.00S,2022-01-20T04:36:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203087,8.853482260183966,5.392156862745097,1610612754,52,44,2022-01-20T04:36:08Z,3040000,223.0,31.0,1,left,MISS J. Lamb 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,22.51,Missed,,,,,,,,,,,,,,,,,
313,PT01M45.00S,2022-01-20T04:36:07.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,52,44,2022-01-20T04:36:08Z,3050000,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,312.0,8.0,8.0,0.0,,,,,,,,,
314,PT01M37.00S,2022-01-20T04:36:13.6Z,2,REGULAR,3pt,Jump Shot,[],201566,75.34494086727989,13.725490196078425,1610612747,52,44,2022-01-20T04:37:11Z,3060000,-181.0,179.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,25.51,Missed,,,,,,,,,,,,,,,,,
315,PT01M36.00S,2022-01-20T04:36:14.6Z,2,REGULAR,rebound,offensive,[],202340,,,1610612747,52,44,2022-01-20T04:37:11Z,3070000,,,0,,A. Bradley REBOUND (Off:1 Def:0),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,314.0,1.0,0.0,1.0,,,,,,,,,
316,PT01M36.00S,2022-01-20T04:36:19.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202340,94.40999984741211,50.0,1610612747,52,44,2022-01-20T04:36:47Z,3080000,0.0,0.0,1,right,MISS A. Bradley tip Layup,[202340],1610612747.0,LAL,tip,,,Bradley,A. Bradley,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
317,PT01M36.00S,2022-01-20T04:36:19.0Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,52,44,2022-01-20T04:37:00Z,3090000,,,0,,I. Jackson REBOUND (Off:0 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,316.0,2.0,2.0,0.0,,,,,,,,,
318,PT01M34.00S,2022-01-20T04:36:22.9Z,2,REGULAR,foul,personal,[],201566,,,1610612754,52,44,2022-01-20T04:41:10Z,3100000,,,0,,R. Westbrook take personal FOUL (2 PF),"[201566, 1627763]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,1204.0,,,,,,,,,,,,2.0,0.0,Brogdon,1627763.0,,,,,
320,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,52,44,2022-01-20T04:36:36Z,3120000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,52,44,2022-01-20T04:36:36Z,3130000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,52,44,2022-01-20T04:36:36Z,3140000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,52,44,2022-01-20T04:36:36Z,3150000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,out,[],202340,,,1610612754,52,44,2022-01-20T04:36:43Z,3160000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M34.00S,2022-01-20T04:36:31.4Z,2,REGULAR,substitution,in,[],2730,,,1610612754,52,44,2022-01-20T04:36:43Z,3170000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M19.00S,2022-01-20T04:36:56.1Z,2,REGULAR,3pt,Jump Shot,[],203200,29.48423127463863,80.14705882352942,1610612754,52,47,2022-01-20T04:41:55Z,3180000,-151.0,225.0,1,left,J. Holiday 27' 3PT pullup (5 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,27.06,Made,5.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,
328,PT01M03.00S,2022-01-20T04:37:13.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.90210249671485,48.529411764705884,1610612747,52,47,2022-01-20T04:37:16Z,3200000,-7.0,24.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,2.47,Missed,,,,,,,,,,,,,,,,,
329,PT01M00.00S,2022-01-20T04:37:16.4Z,2,REGULAR,rebound,offensive,[],2730,,,1610612747,52,47,2022-01-20T04:37:16Z,3210000,,,0,,D. Howard REBOUND (Off:2 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,328.0,4.0,2.0,2.0,,,,,,,,,
330,PT01M00.00S,2022-01-20T04:37:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2730,94.40999984741211,50.0,1610612747,54,47,2022-01-20T04:37:16Z,3220000,0.0,0.0,1,right,D. Howard tip Layup (4 PTS),[2730],1610612747.0,LAL,tip,,,Howard,D. Howard,,,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,
331,PT00M52.80S,2022-01-20T04:37:26.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612754,54,47,2022-01-20T04:37:38Z,3230000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Brissett 2 FT),"[2546, 1629052]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,1146.0,,,,,,,,,,,,2.0,0.0,Brissett,1629052.0,,,,,
333,PT00M52.80S,2022-01-20T04:37:50.1Z,2,REGULAR,freethrow,1 of 2,[],1629052,,,1610612754,54,48,2022-01-20T04:38:11Z,3250000,,,0,,O. Brissett Free Throw 1 of 2 (3 PTS),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
334,PT00M52.80S,2022-01-20T04:37:50.1Z,2,REGULAR,freethrow,2 of 2,[],1629052,,,1610612754,54,48,2022-01-20T04:38:11Z,3260000,,,0,,MISS O. Brissett Free Throw 2 of 2,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,Missed,,,,,,,,,,,,,,,,,
335,PT00M51.20S,2022-01-20T04:37:51.7Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,54,48,2022-01-20T04:38:11Z,3270000,,,0,,R. Westbrook REBOUND (Off:1 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,334.0,2.0,1.0,1.0,,,,,,,,,
336,PT00M29.60S,2022-01-20T04:38:32.0Z,2,REGULAR,3pt,Jump Shot,[],201566,74.29369250985545,15.931372549019613,1610612747,54,48,2022-01-20T04:38:37Z,3280000,-170.0,189.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,,
337,PT00M29.50S,2022-01-20T04:38:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,54,48,2022-01-20T04:38:40Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,
338,PT00M29.50S,2022-01-20T04:38:43.2Z,2,REGULAR,foul,personal,[],203087,,,1610612747,54,48,2022-01-20T04:38:53Z,3300000,,,0,,J. Lamb loose ball personal FOUL (1 PF),"[203087, 2730]",1610612754.0,IND,loose ball,,,Lamb,J. Lamb,,,,,201638.0,,,,,,,,,,,,1.0,0.0,Howard,2730.0,,,,,
340,PT00M29.50S,2022-01-20T04:38:50.7Z,2,REGULAR,substitution,out,[],2730,,,1610612747,54,48,2022-01-20T04:38:54Z,3320000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M29.50S,2022-01-20T04:38:50.7Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,54,48,2022-01-20T04:38:54Z,3330000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M25.50S,2022-01-20T04:39:04.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2544,90.45663600525624,48.774509803921575,1610612747,56,48,2022-01-20T04:45:31Z,3340000,-6.0,37.0,1,right,L. James alley-oop DUNK (18 PTS) (M. Monk 2 AST),"[2544, 1628370]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,,,3.77,Made,18.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,
344,PT00M04.30S,2022-01-20T04:39:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,8.722076215505908,50.73529411764706,1610612754,56,50,2022-01-20T04:45:53Z,3360000,-4.0,29.0,1,left,M. Brogdon driving floating Jump Shot (10 PTS) (J. Holiday 2 AST),"[1627763, 203200]",1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,,,2.97,Made,10.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,
346,PT00M00.40S,2022-01-20T04:39:33.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,68.9060446780552,34.06862745098039,1610612747,56,50,2022-01-20T04:46:21Z,3380000,-80.0,240.0,1,right,MISS A. Reaves 25' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,,,25.27,Missed,,,,,,,,,,,,,,,,,
347,PT00M00.40S,2022-01-20T04:39:33.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,56,50,2022-01-20T04:39:38Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,346.0,,,,,,,,,,,,
348,PT00M00.00S,2022-01-20T04:39:36.8Z,2,REGULAR,period,end,[],0,,,1610612747,56,50,2022-01-20T04:39:36Z,3400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,out,['startperiod'],2546,,,1610612747,56,50,2022-01-20T04:54:53Z,3410000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612747,56,50,2022-01-20T04:54:53Z,3420000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,56,50,2022-01-20T04:54:53Z,3430000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,out,['startperiod'],1629052,,,1610612747,56,50,2022-01-20T04:54:53Z,3440000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,out,['startperiod'],203087,,,1610612747,56,50,2022-01-20T04:54:53Z,3450000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,in,['startperiod'],2730,,,1610612747,56,50,2022-01-20T04:54:53Z,3460000,,,0,,SUB in: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,in,['startperiod'],2772,,,1610612747,56,50,2022-01-20T04:54:53Z,3470000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,in,['startperiod'],202340,,,1610612747,56,50,2022-01-20T04:54:53Z,3480000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,in,['startperiod'],1628470,,,1610612747,56,50,2022-01-20T04:54:53Z,3490000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-01-20T04:54:41.4Z,3,REGULAR,substitution,in,['startperiod'],1627747,,,1610612747,56,50,2022-01-20T04:54:53Z,3500000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
