actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
279,PT03M59.00S,2021-10-23T03:03:26.3Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,38,49,2021-10-23T03:03:29Z,2780000,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT03M47.00S,2021-10-23T03:03:38.4Z,2,REGULAR,2pt,Jump Shot,[],1629028,91.37647831800263,81.86274509803921,1610612756,38,49,2021-10-23T03:03:42Z,2790000,159.0,29.0,1,right,MISS D. Ayton 16' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,16.18,Missed,,,,,,,,,,,,,,,,,,,
281,PT03M46.00S,2021-10-23T03:03:39.4Z,2,REGULAR,rebound,defensive,[],200765,,,1610612747,38,49,2021-10-23T03:03:42Z,2800000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
282,PT03M38.00S,2021-10-23T03:03:47.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,6.8823915900131425,53.431372549019606,1610612747,38,49,2021-10-23T03:03:55Z,2810000,-17.0,12.0,1,left,MISS D. Howard alley-oop DUNK,[2730],1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
283,PT03M38.00S,2021-10-23T03:03:47.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,38,49,2021-10-23T03:03:55Z,2820000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,
284,PT03M38.00S,2021-10-23T03:03:53.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,38,49,2021-10-23T03:03:53Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M20.00S,2021-10-23T03:04:23.6Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,38,49,2021-10-23T03:04:26Z,2840000,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 2730]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,3.0,,,,,Howard,2730.0,
286,PT03M20.00S,2021-10-23T03:04:23.6Z,2,REGULAR,steal,,[],2730,,,1610612747,38,49,2021-10-23T03:04:25Z,2850000,,,0,,D. Howard STEAL (2 STL),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M15.00S,2021-10-23T03:04:28.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200765,19.760183968462556,9.313725490196077,1610612747,41,49,2021-10-23T03:04:37Z,2860000,203.0,133.0,1,left,R. Rondo 24' 3PT  (3 PTS) (K. Bazemore 1 AST),"[200765, 203145]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,24.31,Made,,,,,,,3.0,K. Bazemore,203145.0,1.0,,,,,,,,,
289,PT03M13.00S,2021-10-23T03:04:38.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,41,49,2021-10-23T03:04:38Z,2880000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M13.00S,2021-10-23T03:07:46.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612756,41,49,2021-10-23T03:08:01Z,2890000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M13.00S,2021-10-23T03:07:46.3Z,2,REGULAR,substitution,out,[],2730,,,1610612756,41,49,2021-10-23T03:08:01Z,2900000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M13.00S,2021-10-23T03:07:46.3Z,2,REGULAR,substitution,in,[],2544,,,1610612756,41,49,2021-10-23T03:08:01Z,2910000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M13.00S,2021-10-23T03:07:46.3Z,2,REGULAR,substitution,in,[],202340,,,1610612756,41,49,2021-10-23T03:08:01Z,2920000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M48.00S,2021-10-23T03:08:24.8Z,2,REGULAR,3pt,Jump Shot,[],1626166,66.14651773981603,52.94117647058824,1610612756,41,49,2021-10-23T03:08:29Z,2930000,15.0,266.0,1,right,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M44.00S,2021-10-23T03:08:28.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,41,49,2021-10-23T03:11:05Z,2940000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
296,PT02M34.00S,2021-10-23T03:08:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.532851511169525,52.69607843137255,1610612747,41,49,2021-10-23T03:08:49Z,2950000,-13.0,65.0,1,left,MISS L. James 6' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,6.67,Missed,,,,,,,,,,,,,,,,,,,
297,PT02M33.00S,2021-10-23T03:08:39.1Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,41,49,2021-10-23T03:08:49Z,2960000,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,296.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
298,PT02M29.00S,2021-10-23T03:08:43.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628969,93.34756898817345,49.754901960784316,1610612756,41,51,2021-10-23T03:09:06Z,2970000,-1.0,10.0,1,right,M. Bridges cutting DUNK (12 PTS) (D. Booker 2 AST),"[1628969, 1626164]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,1.01,Made,,,,,,,12.0,D. Booker,1626164.0,2.0,,,,,,,,,
300,PT02M04.00S,2021-10-23T03:09:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200765,8.065045992115643,54.90196078431372,1610612747,41,51,2021-10-23T03:21:41Z,2990000,-25.0,23.0,1,left,MISS R. Rondo driving floating Shot,[200765],1610612747.0,LAL,driving floating,,,Rondo,R. Rondo,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
301,PT02M01.00S,2021-10-23T03:09:11.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,41,51,2021-10-23T03:09:15Z,3000000,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
302,PT01M53.00S,2021-10-23T03:09:19.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,91.11366622864652,56.372549019607845,1610612756,41,51,2021-10-23T03:09:23Z,3010000,32.0,31.0,1,right,MISS D. Ayton turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M51.00S,2021-10-23T03:09:21.3Z,2,REGULAR,rebound,defensive,[],200765,,,1610612747,41,51,2021-10-23T03:09:23Z,3020000,,,0,,R. Rondo REBOUND (Off:0 Def:2),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,302.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
304,PT01M45.00S,2021-10-23T03:09:26.9Z,2,REGULAR,3pt,Jump Shot,[],200765,22.651116951379763,12.009803921568633,1610612747,44,51,2021-10-23T03:09:31Z,3030000,190.0,160.0,1,left,R. Rondo 24' 3PT  (6 PTS) (L. James 2 AST),"[200765, 2544]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,24.87,Made,,,,,,,6.0,L. James,2544.0,2.0,,,,,,,,,
306,PT01M26.00S,2021-10-23T03:09:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,85.72601839684626,39.4607843137255,1610612756,44,53,2021-10-23T03:09:49Z,3050000,-53.0,82.0,1,right,D. Booker 9' pullup Jump Shot (6 PTS) (C. Payne 2 AST),"[1626164, 1626166]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,9.72,Made,,,,,,,6.0,C. Payne,1626166.0,2.0,,,,,,,,,
308,PT01M16.00S,2021-10-23T03:10:00.3Z,2,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,44,53,2021-10-23T03:10:07Z,3070000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,,,,,,,,,,,,,203593.0,1.0,,,,,,,
309,PT01M16.00S,2021-10-23T03:10:03.6Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,44,53,2021-10-23T03:10:11Z,3080000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M16.00S,2021-10-23T03:10:03.6Z,2,REGULAR,substitution,out,[],203109,,,1610612756,44,53,2021-10-23T03:10:11Z,3090000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M16.00S,2021-10-23T03:10:03.6Z,2,REGULAR,substitution,in,[],101108,,,1610612756,44,53,2021-10-23T03:10:11Z,3100000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M16.00S,2021-10-23T03:10:03.6Z,2,REGULAR,substitution,in,[],1629661,,,1610612756,44,53,2021-10-23T03:10:11Z,3110000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M08.00S,2021-10-23T03:10:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,82.30946123521682,35.5392156862745,1610612756,44,55,2021-10-23T03:10:36Z,3120000,-72.0,114.0,1,right,D. Booker 13' pullup Jump Shot (8 PTS) (C. Paul 10 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,13.48,Made,,,,,,,8.0,C. Paul,101108.0,10.0,,,,,,,,,
315,PT00M56.90S,2021-10-23T03:10:38.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.904730617608408,50.245098039215684,1610612747,44,55,2021-10-23T03:10:43Z,3140000,-1.0,41.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M55.10S,2021-10-23T03:10:39.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,44,55,2021-10-23T03:10:39Z,3150000,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,315.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
317,PT00M53.20S,2021-10-23T03:10:41.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,70.87713534822602,75.0,1610612756,44,55,2021-10-23T03:10:52Z,3160000,125.0,221.0,1,right,MISS C. Johnson 25' running pullup 3PT,[1629661],1610612756.0,PHX,running pullup,,,Johnson,C. Johnson,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M49.30S,2021-10-23T03:10:45.6Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,44,55,2021-10-23T03:10:45Z,3170000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,317.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
319,PT00M43.30S,2021-10-23T03:10:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,93.08475689881735,50.245098039215684,1610612756,44,57,2021-10-23T03:10:56Z,3180000,1.0,13.0,1,right,D. Ayton Layup (6 PTS) (C. Johnson 2 AST),"[1629028, 1629661]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,1.26,Made,,,,,,,6.0,C. Johnson,1629661.0,2.0,,,,,,,,,
321,PT00M31.40S,2021-10-23T03:11:05.6Z,2,REGULAR,3pt,Jump Shot,[],2544,27.443331143232584,21.545649509803923,1610612747,44,57,2021-10-23T03:11:17Z,3200000,142.0,205.0,1,left,MISS L. James 25' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
322,PT00M29.70S,2021-10-23T03:11:07.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,44,57,2021-10-23T03:11:17Z,3210000,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,321.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
323,PT00M26.70S,2021-10-23T03:11:17.4Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,44,57,2021-10-23T03:11:47Z,3220000,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612756.0,PHX,bad pass,,,Paul,C. Paul,,,,,,,,,,,,,,,,,203593.0,2.0,,,,,,,
324,PT00M26.70S,2021-10-23T03:11:24.2Z,2,REGULAR,substitution,out,[],1626164,,,1610612747,44,57,2021-10-23T03:11:30Z,3230000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M26.70S,2021-10-23T03:11:24.2Z,2,REGULAR,substitution,in,[],1627846,,,1610612747,44,57,2021-10-23T03:11:30Z,3240000,,,0,,SUB in: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M06.00S,2021-10-23T03:12:07.9Z,2,REGULAR,foul,personal,[],1629661,,,1610612747,44,57,2021-10-23T03:12:13Z,3250000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 203076]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Davis,203076.0,,,
328,PT00M04.10S,2021-10-23T03:12:36.5Z,2,REGULAR,turnover,bad pass,[],200765,,,1610612747,44,57,2021-10-23T03:12:40Z,3270000,,,0,,R. Rondo bad pass TURNOVER (1 TO),"[200765, 1628969]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,1.0,,,,,Bridges,1628969.0,
329,PT00M04.10S,2021-10-23T03:12:36.5Z,2,REGULAR,steal,,[],1628969,,,1610612756,44,57,2021-10-23T03:12:38Z,3280000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M00.20S,2021-10-23T03:12:41.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,64.83245729303547,17.64705882352942,1610612756,44,57,2021-10-23T03:13:31Z,3290000,-162.0,278.0,1,right,MISS C. Paul 32' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,32.17,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M00.10S,2021-10-23T03:12:41.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,44,57,2021-10-23T03:13:31Z,3300000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2021-10-23T03:12:47.1Z,2,REGULAR,period,end,[],0,,,1610612756,44,57,2021-10-23T03:12:47Z,3310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,out,['startperiod'],200765,,,1610612756,44,57,2021-10-23T03:28:28Z,3320000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,out,['startperiod'],202340,,,1610612756,44,57,2021-10-23T03:28:28Z,3330000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612756,44,57,2021-10-23T03:28:28Z,3340000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,out,['startperiod'],1627846,,,1610612756,44,57,2021-10-23T03:28:28Z,3350000,,,0,,SUB out: A. Nader,[1627846],1610612756.0,PHX,,,,Nader,A. Nader,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,in,['startperiod'],201566,,,1610612756,44,57,2021-10-23T03:28:28Z,3360000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,in,['startperiod'],201599,,,1610612756,44,57,2021-10-23T03:28:28Z,3370000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,44,57,2021-10-23T03:28:28Z,3380000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-10-23T03:27:34.9Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612756,44,57,2021-10-23T03:28:28Z,3390000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-23T03:28:44.1Z,3,REGULAR,period,start,[],0,,,1610612756,44,57,2021-10-23T03:28:44Z,3400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M47.00S,2021-10-23T03:28:56.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628969,5.568331143232584,50.245098039215684,1610612756,44,59,2021-10-23T03:29:00Z,3410000,-1.0,0.0,1,left,M. Bridges cutting DUNK (14 PTS) (C. Paul 11 AST),"[1628969, 101108]",1610612756.0,PHX,cutting,,,Bridges,M. Bridges,,,,,0.12,Made,,,,,,,14.0,C. Paul,101108.0,11.0,,,,,,,,,
344,PT11M32.00S,2021-10-23T03:29:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,93.08475689881735,45.833333333333336,1610612747,44,59,2021-10-23T03:29:15Z,3430000,-21.0,13.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M30.00S,2021-10-23T03:29:13.0Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,44,59,2021-10-23T03:29:15Z,3440000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,344.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
346,PT11M23.00S,2021-10-23T03:29:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.635348226018394,60.049019607843135,1610612756,44,61,2021-10-23T03:29:23Z,3450000,-50.0,85.0,1,left,C. Paul 9' pullup Jump Shot (13 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,9.88,Made,,,,,,,13.0,,,,,,,,,,,,
347,PT11M14.00S,2021-10-23T03:29:31.7Z,3,REGULAR,foul,personal,['2freethrow'],101108,,,1610612747,44,61,2021-10-23T03:29:36Z,3460000,,,0,,C. Paul shooting personal FOUL (1 PF) (Bazemore 2 FT),"[101108, 203145]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Bazemore,203145.0,,,
349,PT11M14.00S,2021-10-23T03:29:54.3Z,3,REGULAR,freethrow,1 of 2,[],203145,,,1610612747,45,61,2021-10-23T03:30:20Z,3480000,,,0,,K. Bazemore Free Throw 1 of 2 (4 PTS),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
350,PT11M14.00S,2021-10-23T03:29:54.3Z,3,REGULAR,freethrow,2 of 2,[],203145,,,1610612747,45,61,2021-10-23T03:30:20Z,3490000,,,0,,MISS K. Bazemore Free Throw 2 of 2,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Missed,,,,,,,,,,,,,,,,,,,
351,PT11M11.00S,2021-10-23T03:29:57.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,45,61,2021-10-23T03:30:20Z,3500000,,,0,,D. Ayton REBOUND (Off:1 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,350.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
352,PT10M58.00S,2021-10-23T03:30:32.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,14.766754270696453,53.18627450980392,1610612756,45,61,2021-10-23T03:30:36Z,3510000,-16.0,86.0,1,left,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M56.00S,2021-10-23T03:30:34.4Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,45,61,2021-10-23T03:30:36Z,3520000,,,0,,D. Jordan REBOUND (Off:1 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,352.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
354,PT10M55.00S,2021-10-23T03:30:38.8Z,3,REGULAR,foul,personal,[],1628969,,,1610612747,45,61,2021-10-23T03:30:58Z,3530000,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 203076]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Davis,203076.0,,,
356,PT10M51.00S,2021-10-23T03:30:57.7Z,3,REGULAR,foul,personal,[],1628969,,,1610612747,45,61,2021-10-23T03:31:05Z,3550000,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 2544]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,203593.0,,3.0,0.0,James,2544.0,,,
358,PT10M44.00S,2021-10-23T03:31:16.9Z,3,REGULAR,3pt,Jump Shot,[],203145,65.88370565045992,55.88235294117647,1610612747,45,61,2021-10-23T03:31:22Z,3570000,29.0,268.0,1,right,MISS K. Bazemore 26' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M39.00S,2021-10-23T03:31:21.9Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,45,61,2021-10-23T03:31:22Z,3580000,,,0,,J. Crowder REBOUND (Off:0 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,358.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
360,PT10M22.00S,2021-10-23T03:31:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,10.036136662286467,37.254901960784316,1610612756,45,61,2021-10-23T03:31:42Z,3590000,64.0,42.0,1,left,MISS C. Paul 7' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,7.62,Missed,,,,,,,,,,,,,,,,,,,
361,PT10M21.00S,2021-10-23T03:31:40.4Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,45,61,2021-10-23T03:31:40Z,3600000,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,360.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
362,PT10M19.00S,2021-10-23T03:31:42.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203109,30.27266754270697,72.30392156862744,1610612756,45,61,2021-10-23T03:31:46Z,3610000,-112.0,232.0,1,left,MISS J. Crowder 25' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
363,PT10M16.00S,2021-10-23T03:31:45.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,45,61,2021-10-23T03:31:46Z,3620000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,362.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
364,PT10M13.00S,2021-10-23T03:31:52.2Z,3,REGULAR,foul,personal,[],101108,,,1610612747,45,61,2021-10-23T03:32:11Z,3630000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 201599]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Jordan,201599.0,,,
366,PT10M07.00S,2021-10-23T03:32:12.3Z,3,REGULAR,3pt,Jump Shot,[],2544,69.95729303547964,20.588235294117652,1610612747,48,61,2021-10-23T03:32:18Z,3650000,-147.0,230.0,1,right,L. James 27' 3PT  (14 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,27.29,Made,,,,,,,14.0,,,,,,,,,,,,
367,PT09M49.00S,2021-10-23T03:32:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,9.510512483574246,55.14705882352941,1610612756,48,61,2021-10-23T03:32:33Z,3660000,-26.0,37.0,1,left,MISS D. Ayton fadeaway Shot,[1629028],1610612756.0,PHX,fadeaway,,,Ayton,D. Ayton,,,,,4.5,Missed,,,,,,,,,,,,,,,,,,,
