actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
278,PT05M47.00S,2021-10-20T03:03:59.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,8.984888304862025,36.274509803921575,1610612744,46,41,2021-10-20T03:04:05Z,2750000,69.0,32.0,1,left,MISS K. Looney 7' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
279,PT05M43.00S,2021-10-20T03:04:03.1Z,2,REGULAR,rebound,defensive,[],2730,,,1610612747,46,41,2021-10-20T03:04:05Z,2760000,,,0,,D. Howard REBOUND (Off:0 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,278.0,5.0,5.0,0.0,,,
280,PT05M32.00S,2021-10-20T03:04:15.6Z,2,REGULAR,turnover,out-of-bounds,[],200765,,,1610612747,46,41,2021-10-20T03:04:20Z,2770000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (2 TO),[200765],1610612747.0,LAL,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,2.0,,,1626300.0,,,,,,,,,,,
283,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,46,41,2021-10-20T03:05:57Z,2775000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,in,[],201939,,,1610612744,46,41,2021-10-20T03:05:57Z,2777500,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,out,[],2544,,,1610612744,46,41,2021-10-20T03:05:57Z,2778750,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612744,46,41,2021-10-20T03:05:57Z,2779375,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,in,[],203145,,,1610612744,46,41,2021-10-20T03:05:57Z,2779687,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT05M32.00S,2021-10-20T03:04:55.6Z,2,REGULAR,substitution,in,[],201566,,,1610612744,46,41,2021-10-20T03:05:57Z,2779843,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M18.00S,2021-10-20T03:05:01.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630541,8.327858081471746,47.549019607843135,1610612744,46,43,2021-10-20T03:17:59Z,2780000,12.0,26.0,1,left,M. Moody driving Layup (2 PTS) (K. Looney 1 AST),"[1630541, 1626172]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,2.86,Made,2.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,,
285,PT05M05.00S,2021-10-20T03:05:01.1Z,2,REGULAR,3pt,Jump Shot,[],203076,66.01511169513799,27.450980392156865,1610612747,46,43,2021-10-20T03:05:04Z,2820000,-113.0,267.0,1,right,MISS A. Davis 28' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,28.98,Missed,,,,,,,,,,,,,,,,,,,
286,PT05M03.00S,2021-10-20T03:05:02.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,46,43,2021-10-20T03:05:02Z,2830000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,285.0,4.0,4.0,0.0,,,
287,PT05M01.00S,2021-10-20T03:05:05.5Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,46,43,2021-10-20T03:05:09Z,2840000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 203076]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,2.0,Davis,203076.0,,,,,,,,,,,,
288,PT05M01.00S,2021-10-20T03:05:05.5Z,2,REGULAR,steal,,[],203076,,,1610612747,46,43,2021-10-20T03:05:07Z,2850000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M58.00S,2021-10-20T03:05:13.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,46,43,2021-10-20T03:05:13Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M52.00S,2021-10-20T03:05:30.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2730,91.63929040735874,47.549019607843135,1610612747,46,43,2021-10-20T03:05:34Z,2870000,-12.0,26.0,1,right,MISS D. Howard Layup - blocked,"[2730, 1626172]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,2.89,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0,
295,PT04M52.00S,2021-10-20T03:05:30.7Z,2,REGULAR,block,,[],1626172,,,1610612747,46,43,2021-10-20T03:05:33Z,2880000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M49.00S,2021-10-20T03:05:33.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,46,43,2021-10-20T03:05:34Z,2890000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,294.0,3.0,2.0,1.0,,,
297,PT04M48.00S,2021-10-20T03:05:34.8Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,46,43,2021-10-20T03:05:38Z,2900000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 200765]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,3.0,Rondo,200765.0,,,,,,,,,,,,
298,PT04M48.00S,2021-10-20T03:05:34.8Z,2,REGULAR,steal,,[],200765,,,1610612747,46,43,2021-10-20T03:05:37Z,2910000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M45.00S,2021-10-20T03:05:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200765,70.87713534822602,20.588235294117652,1610612747,46,43,2021-10-20T03:18:24Z,2920000,-147.0,221.0,1,right,MISS R. Rondo 26' pullup 3PT,[200765],1610612747.0,LAL,pullup,,,Rondo,R. Rondo,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
300,PT04M44.00S,2021-10-20T03:05:43.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,46,43,2021-10-20T03:05:43Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,
301,PT04M44.00S,2021-10-20T03:05:45.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,46,43,2021-10-20T03:05:45Z,2940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M37.00S,2021-10-20T03:06:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201566,92.82194480946123,50.73529411764706,1610612747,48,43,2021-10-20T03:06:04Z,2950000,4.0,15.0,1,right,R. Westbrook Layup (2 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,1.54,Made,2.0,,,,,,,,,,,,,,,,,,
304,PT04M27.00S,2021-10-20T03:06:20.8Z,2,REGULAR,turnover,offensive goaltending,[],201939,,,1610612744,48,43,2021-10-20T03:06:31Z,2970000,,,0,,S. Curry offensive goaltending TURNOVER (4 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,4.0,,,200834.0,,,,,,,,,,,
305,PT04M21.00S,2021-10-20T03:06:30.9Z,2,REGULAR,turnover,lost ball,[],201566,,,1610612747,48,43,2021-10-20T03:06:34Z,2980000,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 203110]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,2.0,Green,203110.0,,,,,,,,,,,,
306,PT04M21.00S,2021-10-20T03:06:30.9Z,2,REGULAR,steal,,[],203110,,,1610612744,48,43,2021-10-20T03:06:33Z,2990000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M17.00S,2021-10-20T03:06:35.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630541,22.38830486202366,74.26470588235294,1610612744,48,43,2021-10-20T03:06:41Z,3000000,-121.0,158.0,1,left,MISS M. Moody 19' Jump Shot,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,,
308,PT04M13.00S,2021-10-20T03:06:39.4Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,48,43,2021-10-20T03:06:41Z,3010000,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,307.0,4.0,3.0,1.0,,,
309,PT03M56.00S,2021-10-20T03:06:55.9Z,2,REGULAR,3pt,Jump Shot,[],201566,93.08475689881735,4.656862745098039,1610612747,48,43,2021-10-20T03:07:00Z,3020000,-227.0,13.0,1,right,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
310,PT03M53.00S,2021-10-20T03:06:58.9Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,48,43,2021-10-20T03:07:00Z,3030000,,,0,,S. Curry REBOUND (Off:0 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,309.0,5.0,5.0,0.0,,,
311,PT03M40.00S,2021-10-20T03:07:11.8Z,2,REGULAR,turnover,lost ball,[],203952,,,1610612744,48,43,2021-10-20T03:07:15Z,3040000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 200765]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,1.0,Rondo,200765.0,,,,,,,,,,,,
312,PT03M40.00S,2021-10-20T03:07:11.8Z,2,REGULAR,steal,,[],200765,,,1610612747,48,43,2021-10-20T03:07:14Z,3050000,,,0,,R. Rondo STEAL (2 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M34.00S,2021-10-20T03:07:17.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,93.34756898817345,49.26470588235294,1610612747,50,43,2021-10-20T03:07:25Z,3060000,-4.0,10.0,1,right,A. Davis running Layup (16 PTS) (R. Rondo 4 AST),"[203076, 200765]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,1.07,Made,16.0,R. Rondo,200765.0,4.0,,,,,,,,,,,,,,,
315,PT03M25.00S,2021-10-20T03:07:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.145203679369246,50.0,1610612744,50,45,2021-10-20T03:07:33Z,3080000,0.0,15.0,1,left,A. Wiggins cutting finger roll Layup (5 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,cutting finger roll,,,Wiggins,A. Wiggins,,,,,1.47,Made,5.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,,
317,PT03M17.00S,2021-10-20T03:07:33.9Z,2,REGULAR,2pt,Jump Shot,[],203076,88.87976346911958,26.960784313725497,1610612747,50,45,2021-10-20T03:07:41Z,3100000,-115.0,52.0,1,right,MISS A. Davis 12' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,12.64,Missed,,,,,,,,,,,,,,,,,,,
318,PT03M15.00S,2021-10-20T03:07:35.9Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,50,45,2021-10-20T03:07:41Z,3110000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,317.0,2.0,2.0,0.0,,,
319,PT03M07.00S,2021-10-20T03:07:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203952,6.750985545335084,53.431372549019606,1610612744,50,47,2021-10-20T03:07:56Z,3120000,-17.0,11.0,1,left,A. Wiggins Layup (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,2.04,Made,7.0,,,,,,,,,,,,,,,,,,
320,PT03M07.00S,2021-10-20T03:07:49.8Z,2,REGULAR,violation,defensive goaltending,[],2730,,,1610612744,50,47,2021-10-20T03:07:56Z,3130000,,,0,,D. Howard defensive goaltending VIOLATION,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,2882.0,,,,,,,,,,,
321,PT02M55.00S,2021-10-20T03:08:13.5Z,2,REGULAR,3pt,Jump Shot,[],200765,74.81931668856767,86.51960784313725,1610612747,50,47,2021-10-20T03:08:20Z,3140000,183.0,184.0,1,right,MISS R. Rondo 25' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
322,PT02M49.00S,2021-10-20T03:08:19.5Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,50,47,2021-10-20T03:08:20Z,3150000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,321.0,2.0,2.0,0.0,,,
323,PT02M47.00S,2021-10-20T03:08:22.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,7.539421813403408,51.71568627450981,1610612744,50,47,2021-10-20T03:08:30Z,3160000,-9.0,18.0,1,left,MISS S. Curry running Layup - blocked,"[201939, 203145]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,2.03,Missed,,,,,,,,,,,,,,,,,Bazemore,203145.0,
324,PT02M47.00S,2021-10-20T03:08:22.6Z,2,REGULAR,block,,[],203145,,,1610612744,50,47,2021-10-20T03:08:27Z,3170000,,,0,,K. Bazemore BLOCK (1 BLK),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M47.00S,2021-10-20T03:08:22.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,50,47,2021-10-20T03:08:30Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,323.0,,,,,,
326,PT02M47.00S,2021-10-20T03:08:30.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,50,47,2021-10-20T03:08:30Z,3190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,out,[],200765,,,1610612744,50,47,2021-10-20T03:08:38Z,3200000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,out,[],2730,,,1610612744,50,47,2021-10-20T03:08:38Z,3210000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,50,47,2021-10-20T03:08:38Z,3220000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,in,[],2544,,,1610612744,50,47,2021-10-20T03:08:38Z,3230000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,in,[],2546,,,1610612744,50,47,2021-10-20T03:08:38Z,3240000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M47.00S,2021-10-20T03:08:31.1Z,2,REGULAR,substitution,in,[],1627814,,,1610612744,50,47,2021-10-20T03:08:38Z,3250000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M42.00S,2021-10-20T03:08:48.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627814,15.686596583442835,23.039215686274503,1610612744,50,49,2021-10-20T03:09:06Z,3260000,135.0,95.0,1,left,D. Lee 16' Jump Shot (6 PTS) (D. Green 5 AST),"[1627814, 203110]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,16.49,Made,6.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,,
338,PT02M27.00S,2021-10-20T03:09:14.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,50,49,2021-10-20T03:09:14Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M18.00S,2021-10-20T03:09:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,88.09132720105124,50.245098039215684,1610612747,52,49,2021-10-20T03:32:15Z,3320000,1.0,59.0,1,right,A. Davis Jump Shot (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,5.94,Made,18.0,,,,,,,,,,,,,,,,,,
340,PT02M11.00S,2021-10-20T03:09:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.670827858081481,50.245098039215684,1610612744,52,49,2021-10-20T03:09:38Z,3330000,-1.0,20.0,1,left,MISS D. Green Layup,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
341,PT02M08.00S,2021-10-20T03:09:36.5Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,52,49,2021-10-20T03:09:38Z,3340000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,340.0,3.0,3.0,0.0,,,
342,PT02M03.00S,2021-10-20T03:09:40.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,84.67477003942182,38.23529411764706,1610612747,54,49,2021-10-20T03:18:58Z,3350000,-59.0,92.0,1,right,L. James 10' fadeaway Jump Shot (18 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,10.88,Made,18.0,,,,,,,,,,,,,,,,,,
343,PT01M50.00S,2021-10-20T03:09:53.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,17.132063074901453,39.950980392156865,1610612744,54,49,2021-10-20T03:09:58Z,3360000,50.0,109.0,1,left,MISS K. Looney 11' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
344,PT01M47.00S,2021-10-20T03:09:56.9Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,54,49,2021-10-20T03:09:58Z,3370000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,343.0,7.0,6.0,1.0,,,
346,PT01M42.00S,2021-10-20T03:10:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,90.19382391590013,60.049019607843135,1610612747,54,49,2021-10-20T03:10:09Z,3390000,50.0,40.0,1,right,MISS L. James 6' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,6.4,Missed,,,,,,,,,,,,,,,,,,,
347,PT01M39.00S,2021-10-20T03:10:07.4Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,54,49,2021-10-20T03:10:07Z,3400000,,,0,,S. Curry REBOUND (Off:0 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,346.0,6.0,6.0,0.0,,,
348,PT01M39.00S,2021-10-20T03:10:11.3Z,2,REGULAR,foul,personal,[],201566,,,1610612744,54,49,2021-10-20T03:10:46Z,3410000,,,0,,R. Westbrook take personal FOUL (1 PF),"[201566, 201939]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,2882.0,1.0,0.0,Curry,201939.0,,,,,,,
350,PT01M39.00S,2021-10-20T03:10:18.2Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,54,49,2021-10-20T03:10:23Z,3430000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M39.00S,2021-10-20T03:10:18.2Z,2,REGULAR,substitution,in,[],202357,,,1610612744,54,49,2021-10-20T03:10:23Z,3440000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M29.00S,2021-10-20T03:10:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,6.619579500657039,50.245098039215684,1610612744,54,51,2021-10-20T03:10:46Z,3450000,-1.0,10.0,1,left,S. Curry Layup (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,0.98,Made,10.0,,,,,,,,,,,,,,,,,,
353,PT01M01.00S,2021-10-20T03:11:09.6Z,2,REGULAR,2pt,Jump Shot,[],203076,84.01773981603154,24.264705882352942,1610612747,56,51,2021-10-20T03:11:15Z,3460000,-129.0,98.0,1,right,A. Davis 16' step back Jump Shot (20 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,16.16,Made,20.0,,,,,,,,,,,,,,,,,,
354,PT00M49.10S,2021-10-20T03:11:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.8823915900131425,50.73529411764706,1610612744,56,53,2021-10-20T03:11:27Z,3470000,-4.0,12.0,1,left,D. Green cutting Layup (4 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,1.27,Made,4.0,S. Curry,201939.0,5.0,,,,,,,,,,,,,,,
356,PT00M42.90S,2021-10-20T03:11:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.82194480946123,44.607843137254896,1610612747,56,53,2021-10-20T03:11:35Z,3490000,-27.0,15.0,1,right,MISS L. James Layup,[2544],1610612747.0,LAL,,,,James,L. James,,,,,3.09,Missed,,,,,,,,,,,,,,,,,,,
357,PT00M40.50S,2021-10-20T03:11:33.4Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,56,53,2021-10-20T03:11:35Z,3500000,,,0,,N. Bjelica REBOUND (Off:0 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,356.0,5.0,5.0,0.0,,,
358,PT00M37.20S,2021-10-20T03:11:36.7Z,2,REGULAR,3pt,Jump Shot,[],203952,7.276609724047319,4.901960784313729,1610612744,56,53,2021-10-20T03:11:43Z,3510000,225.0,16.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,22.61,Missed,,,,,,,,,,,,,,,,,,,
359,PT00M32.60S,2021-10-20T03:11:41.2Z,2,REGULAR,rebound,offensive,[],202357,,,1610612744,56,53,2021-10-20T03:11:41Z,3520000,,,0,,N. Bjelica REBOUND (Off:1 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,358.0,6.0,5.0,1.0,,,
360,PT00M30.30S,2021-10-20T03:11:43.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627814,22.651116951379763,66.91176470588235,1610612744,56,53,2021-10-20T03:11:48Z,3530000,-85.0,160.0,1,left,MISS D. Lee 18' Jump Shot,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,18.13,Missed,,,,,,,,,,,,,,,,,,,
361,PT00M27.30S,2021-10-20T03:11:46.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,56,53,2021-10-20T03:11:48Z,3540000,,,0,,A. Davis REBOUND (Off:1 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,360.0,5.0,4.0,1.0,,,
362,PT00M22.00S,2021-10-20T03:11:53.4Z,2,REGULAR,3pt,Jump Shot,[],2546,65.88370565045992,49.50980392156863,1610612747,59,53,2021-10-20T03:11:58Z,3550000,-2.0,268.0,1,right,C. Anthony 26' 3PT  (8 PTS),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.82,Made,8.0,,,,,,,,,,,,,,,,,,
368,PT00M02.70S,2021-10-20T03:12:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.933639947437584,50.245098039215684,1610612744,59,53,2021-10-20T03:15:11Z,3555000,-1.0,22.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,,
369,PT00M01.60S,2021-10-20T03:12:07.2Z,2,REGULAR,rebound,defensive,[],203145,,,1610612747,59,53,2021-10-20T03:15:11Z,3557500,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,368.0,2.0,2.0,0.0,,,
365,PT00M00.40S,2021-10-20T03:12:25.5Z,2,REGULAR,3pt,Jump Shot,[],203145,42.624835742444155,65.44117647058823,1610612747,59,53,2021-10-20T03:15:24Z,3580000,77.0,487.0,1,right,MISS K. Bazemore 49' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,49.29,Missed,,,,,,,,,,,,,,,,,,,
366,PT00M00.10S,2021-10-20T03:12:25.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,59,53,2021-10-20T03:15:24Z,3590000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,
