actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
358,PT09M08.00S,2021-11-11T04:36:08.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,62,60,2021-11-11T04:36:14Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,
359,PT09M08.00S,2021-11-11T04:36:13.6Z,3,REGULAR,foul,personal,[],201566,,,1610612748,62,60,2021-11-11T04:36:44Z,3570000,,,0,,R. Westbrook loose ball personal FOUL (2 PF),"[201566, 200782]",1610612747.0,LAL,loose ball,,,Westbrook,R. Westbrook,,,,,,,,,,,202037.0,2.0,0.0,Tucker,200782.0,,,,,,,,,,
361,PT08M56.00S,2021-11-11T04:36:39.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,94.00459921156373,96.07843137254902,1610612748,62,60,2021-11-11T04:36:47Z,3590000,230.0,4.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
362,PT08M51.00S,2021-11-11T04:36:44.3Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,62,60,2021-11-11T04:38:06Z,3600000,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,361.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
363,PT08M44.00S,2021-11-11T04:36:51.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,94.79303547963207,50.73529411764706,1610612748,62,62,2021-11-11T04:36:56Z,3610000,4.0,-4.0,1,right,B. Adebayo alley-oop DUNK (8 PTS) (K. Lowry 6 AST),"[1628389, 200768]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,0.52,Made,,,,,,,,,,8.0,,,,K. Lowry,200768.0,6.0,,,
365,PT08M22.00S,2021-11-11T04:37:12.6Z,3,REGULAR,2pt,Jump Shot,[],203076,21.468462549277262,31.617647058823522,1610612747,64,62,2021-11-11T04:37:18Z,3630000,92.0,149.0,1,left,A. Davis 17' Jump Shot (17 PTS) (R. Westbrook 6 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,17.53,Made,,,,,,,,,,17.0,,,,R. Westbrook,201566.0,6.0,,,
367,PT08M08.00S,2021-11-11T04:37:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.63929040735874,50.49019607843137,1610612748,64,62,2021-11-11T04:37:33Z,3650000,2.0,26.0,1,right,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
368,PT08M02.00S,2021-11-11T04:37:32.3Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,64,62,2021-11-11T04:37:32Z,3660000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
369,PT08M02.00S,2021-11-11T04:37:32.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,94.40999984741211,50.0,1610612748,64,64,2021-11-11T04:37:37Z,3670000,0.0,0.0,1,right,B. Adebayo tip Layup (10 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,0.0,Made,,,,,,,,,,10.0,,,,,,,,,
370,PT07M48.00S,2021-11-11T04:37:51.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,64,64,2021-11-11T04:37:51Z,3680000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M38.00S,2021-11-11T04:41:32.9Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,64,64,2021-11-11T04:41:36Z,3690000,,,0,,R. Westbrook bad pass TURNOVER (5 TO),"[201566, 1628389]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,5.0,Adebayo,1628389.0,,,,,,
372,PT07M38.00S,2021-11-11T04:41:32.9Z,3,REGULAR,steal,,[],1628389,,,1610612748,64,64,2021-11-11T04:44:38Z,3700000,,,0,,B. Adebayo STEAL (4 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M34.00S,2021-11-11T04:41:40.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,64,64,2021-11-11T04:41:40Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M20.00S,2021-11-11T04:41:59.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,83.22930354796321,50.73529411764706,1610612748,64,64,2021-11-11T04:42:03Z,3720000,4.0,105.0,1,right,MISS B. Adebayo 10' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,10.52,Missed,,,,,,,,,,,,,,,,,,,
375,PT07M20.00S,2021-11-11T04:41:59.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,64,64,2021-11-11T04:42:03Z,3730000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,,
376,PT07M20.00S,2021-11-11T04:42:04.9Z,3,REGULAR,foul,personal,[],200768,,,1610612747,64,64,2021-11-11T04:42:12Z,3740000,,,0,,K. Lowry loose ball personal FOUL (2 PF),"[200768, 203145]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,201245.0,2.0,0.0,Bazemore,203145.0,,,,,,,,,,
378,PT07M07.00S,2021-11-11T04:42:32.2Z,3,REGULAR,3pt,Jump Shot,[],202340,31.84954007884363,72.54901960784314,1610612747,64,64,2021-11-11T04:42:36Z,3760000,-113.0,247.0,1,left,MISS A. Bradley 27' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,,
379,PT07M02.00S,2021-11-11T04:42:37.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,64,64,2021-11-11T04:42:36Z,3770000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,378.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
380,PT06M51.00S,2021-11-11T04:42:47.3Z,3,REGULAR,2pt,Jump Shot,[],1629639,77.44743758212877,71.32352941176471,1610612748,64,64,2021-11-11T04:42:50Z,3780000,107.0,159.0,1,right,MISS T. Herro 19' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,19.18,Missed,,,,,,,,,,,,,,,,,,,
381,PT06M49.00S,2021-11-11T04:42:49.3Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,64,64,2021-11-11T04:42:50Z,3790000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,380.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
382,PT06M41.00S,2021-11-11T04:42:57.9Z,3,REGULAR,3pt,Jump Shot,[],202340,13.058475689881732,96.32352941176471,1610612747,64,64,2021-11-11T04:43:02Z,3800000,-232.0,70.0,1,left,MISS A. Bradley 24' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
383,PT06M37.00S,2021-11-11T04:43:01.9Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,64,64,2021-11-11T04:43:02Z,3810000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
384,PT06M34.00S,2021-11-11T04:43:09.1Z,3,REGULAR,foul,personal,['2freethrow'],203145,,,1610612748,64,64,2021-11-11T04:43:18Z,3820000,,,0,,K. Bazemore shooting personal FOUL (2 PF) (Lowry 2 FT),"[203145, 200768]",1610612747.0,LAL,shooting,,,Bazemore,K. Bazemore,,,,,,,,,,,201639.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,
386,PT06M34.00S,2021-11-11T04:43:47.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,64,64,2021-11-11T04:46:49Z,3840000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M34.00S,2021-11-11T04:43:50.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612748,64,64,2021-11-11T04:45:11Z,3850000,,,0,,,[],1610612747.0,LAL,stands,,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,
388,PT06M34.00S,2021-11-11T04:46:37.2Z,3,REGULAR,substitution,out,[],203145,,,1610612748,64,64,2021-11-11T04:46:59Z,3860000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M34.00S,2021-11-11T04:46:37.2Z,3,REGULAR,substitution,out,[],201599,,,1610612748,64,64,2021-11-11T04:46:59Z,3870000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M34.00S,2021-11-11T04:46:37.2Z,3,REGULAR,substitution,in,[],201961,,,1610612748,64,64,2021-11-11T04:46:59Z,3880000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M34.00S,2021-11-11T04:46:37.2Z,3,REGULAR,substitution,in,[],2546,,,1610612748,64,64,2021-11-11T04:46:59Z,3890000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M34.00S,2021-11-11T04:47:08.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],200768,,,1610612748,64,64,2021-11-11T04:47:08Z,3900000,,,0,,MISS K. Lowry Free Throw 1 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
393,PT06M34.00S,2021-11-11T04:47:08.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,64,64,2021-11-11T04:47:08Z,3910000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,392.0,,,,,,,,,,,,,,,,,,
394,PT06M34.00S,2021-11-11T04:47:24.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],200768,,,1610612748,64,65,2021-11-11T04:47:24Z,3920000,,,0,,K. Lowry Free Throw 2 of 2 (9 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
395,PT06M16.00S,2021-11-11T04:47:43.4Z,3,REGULAR,2pt,Jump Shot,[],201566,20.02299605781866,75.0,1610612747,64,65,2021-11-11T04:47:49Z,3930000,-125.0,136.0,1,left,MISS R. Westbrook 18' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,18.45,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M13.00S,2021-11-11T04:47:46.4Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,64,65,2021-11-11T04:52:36Z,3940000,,,0,,P. Tucker REBOUND (Off:1 Def:6),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,395.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
397,PT06M04.00S,2021-11-11T04:47:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.29632063074901,55.88235294117647,1610612748,64,65,2021-11-11T04:47:59Z,3950000,29.0,20.0,1,right,MISS B. Adebayo Layup - blocked,"[1628389, 203076]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,3.55,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
398,PT06M04.00S,2021-11-11T04:47:55.8Z,3,REGULAR,block,,[],203076,,,1610612748,64,65,2021-11-11T04:47:58Z,3960000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M01.00S,2021-11-11T04:47:58.8Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,64,65,2021-11-11T04:47:59Z,3970000,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,397.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
401,PT06M00.00S,2021-11-11T04:48:06.4Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612747,64,65,2021-11-11T04:48:11Z,3990000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Westbrook 2 FT),"[200768, 201566]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,201639.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,
403,PT06M00.00S,2021-11-11T04:48:29.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201566,,,1610612747,65,65,2021-11-11T04:48:29Z,4010000,,,0,,R. Westbrook Free Throw 1 of 2 (9 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
404,PT06M00.00S,2021-11-11T04:48:47.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201566,,,1610612747,66,65,2021-11-11T04:48:47Z,4020000,,,0,,R. Westbrook Free Throw 2 of 2 (10 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
405,PT05M44.00S,2021-11-11T04:49:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,66.80354796320631,40.931372549019606,1610612748,66,65,2021-11-11T04:49:14Z,4030000,-45.0,260.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M40.00S,2021-11-11T04:49:08.4Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,66,65,2021-11-11T04:49:14Z,4040000,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,405.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
407,PT05M38.00S,2021-11-11T04:49:10.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],200768,84.4119579500657,95.34313725490196,1610612748,66,65,2021-11-11T04:49:17Z,4050000,227.0,94.0,1,right,MISS K. Lowry 24' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
408,PT05M35.00S,2021-11-11T04:49:13.6Z,3,REGULAR,rebound,defensive,[],2546,,,1610612747,66,65,2021-11-11T04:49:17Z,4060000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,407.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
409,PT05M17.00S,2021-11-11T04:49:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.116294349540084,48.774509803921575,1610612747,68,65,2021-11-11T04:49:38Z,4070000,6.0,33.0,1,left,R. Westbrook reverse Layup (12 PTS) (A. Davis 3 AST),"[201566, 203076]",1610612747.0,LAL,reverse,,,Westbrook,R. Westbrook,,,,,3.38,Made,,,,,,,,,,12.0,,,,A. Davis,203076.0,3.0,,,
411,PT05M07.00S,2021-11-11T04:49:41.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.4119579500657,58.82352941176471,1610612748,68,67,2021-11-11T04:49:45Z,4090000,44.0,94.0,1,right,B. Adebayo 10' pullup Jump Shot (12 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,10.38,Made,,,,,,,,,,12.0,,,,,,,,,
412,PT04M49.00S,2021-11-11T04:50:01.0Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,68,67,2021-11-11T04:50:06Z,4100000,,,0,,R. Westbrook bad pass TURNOVER (6 TO),"[201566, 1628389]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,6.0,Adebayo,1628389.0,,,,,,
413,PT04M49.00S,2021-11-11T04:50:01.0Z,3,REGULAR,steal,,[],1628389,,,1610612748,68,67,2021-11-11T04:50:04Z,4110000,,,0,,B. Adebayo STEAL (5 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M49.00S,2021-11-11T04:50:05.4Z,3,REGULAR,foul,personal,[],201566,,,1610612748,68,67,2021-11-11T04:50:35Z,4120000,,,0,,R. Westbrook take personal FOUL (3 PF),"[201566, 1628389]",1610612747.0,LAL,take,,,Westbrook,R. Westbrook,,,,,,,,,,,201245.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,,
416,PT04M49.00S,2021-11-11T04:50:15.5Z,3,REGULAR,substitution,out,[],201566,,,1610612748,68,67,2021-11-11T04:50:25Z,4140000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M49.00S,2021-11-11T04:50:15.5Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,68,67,2021-11-11T04:50:25Z,4150000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M49.00S,2021-11-11T04:50:15.5Z,3,REGULAR,substitution,in,[],1628370,,,1610612748,68,67,2021-11-11T04:50:25Z,4160000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M49.00S,2021-11-11T04:50:15.5Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,68,67,2021-11-11T04:50:25Z,4170000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M38.00S,2021-11-11T04:50:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,92.0335085413929,50.245098039215684,1610612748,68,69,2021-11-11T04:50:44Z,4180000,1.0,22.0,1,right,B. Adebayo driving Layup (14 PTS) (K. Lowry 7 AST),"[1628389, 200768]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,2.24,Made,,,,,,,,,,14.0,,,,K. Lowry,200768.0,7.0,,,
422,PT04M24.00S,2021-11-11T04:50:48.9Z,3,REGULAR,3pt,Jump Shot,[],203076,32.50657030223391,32.35294117647058,1610612747,71,69,2021-11-11T04:50:52Z,4200000,88.0,253.0,1,left,A. Davis 26' 3PT  (20 PTS) (W. Ellington 2 AST),"[203076, 201961]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,26.8,Made,,,,,,,,,,20.0,,,,W. Ellington,201961.0,2.0,,,
424,PT04M06.00S,2021-11-11T04:51:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200768,91.90210249671485,48.28431372549019,1610612748,71,71,2021-11-11T04:51:11Z,4220000,-9.0,24.0,1,right,K. Lowry cutting Layup (11 PTS) (B. Adebayo 1 AST),"[200768, 1628389]",1610612748.0,MIA,cutting,,,Lowry,K. Lowry,,,,,2.51,Made,,,,,,,,,,11.0,,,,B. Adebayo,1628389.0,1.0,,,
426,PT03M50.00S,2021-11-11T04:51:23.2Z,3,REGULAR,2pt,Jump Shot,[],2546,19.365965834428394,77.69607843137254,1610612747,71,71,2021-11-11T04:51:26Z,4240000,-138.0,130.0,1,left,MISS C. Anthony 18' pullup Shot,[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,18.96,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M48.00S,2021-11-11T04:51:25.2Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,71,71,2021-11-11T04:51:26Z,4250000,,,0,,D. Robinson REBOUND (Off:1 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,426.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
428,PT03M40.00S,2021-11-11T04:51:35.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612748,71,71,2021-11-11T04:51:41Z,4260000,,,0,,C. Anthony shooting personal FOUL (1 PF) (Adebayo 2 FT),"[2546, 1628389]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,201639.0,1.0,1.0,Adebayo,1628389.0,,,,,,,,,,
430,PT03M40.00S,2021-11-11T04:52:12.1Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,71,72,2021-11-11T04:52:12Z,4280000,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
431,PT03M40.00S,2021-11-11T04:52:14.3Z,3,REGULAR,substitution,out,[],202340,,,1610612748,71,72,2021-11-11T04:52:18Z,4290000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M40.00S,2021-11-11T04:52:14.3Z,3,REGULAR,substitution,in,[],203145,,,1610612748,71,72,2021-11-11T04:52:18Z,4300000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M40.00S,2021-11-11T04:52:40.0Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,71,73,2021-11-11T04:52:40Z,4310000,,,0,,B. Adebayo Free Throw 2 of 2 (16 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
434,PT03M28.00S,2021-11-11T04:52:53.3Z,3,REGULAR,3pt,Jump Shot,[],2546,29.352825229960573,26.715686274509807,1610612747,71,73,2021-11-11T04:52:57Z,4320000,116.0,223.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
435,PT03M26.00S,2021-11-11T04:52:55.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,71,73,2021-11-11T04:52:57Z,4330000,,,0,,P. Tucker REBOUND (Off:1 Def:7),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,434.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
436,PT03M21.00S,2021-11-11T04:53:01.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2546,,,1610612748,71,73,2021-11-11T04:53:07Z,4340000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Adebayo 2 FT),"[2546, 1628389]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,201245.0,2.0,1.0,Adebayo,1628389.0,,,,,,,,,,
438,PT03M21.00S,2021-11-11T04:53:34.0Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,71,74,2021-11-11T04:53:34Z,4360000,,,0,,B. Adebayo Free Throw 1 of 2 (17 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,17.0,,,,,,,,,
439,PT03M21.00S,2021-11-11T04:53:35.1Z,3,REGULAR,substitution,out,[],200782,,,1610612748,71,74,2021-11-11T04:53:40Z,4370000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M21.00S,2021-11-11T04:53:35.1Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,71,74,2021-11-11T04:53:40Z,4380000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M21.00S,2021-11-11T04:53:59.4Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,71,75,2021-11-11T04:53:59Z,4390000,,,0,,B. Adebayo Free Throw 2 of 2 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
442,PT03M01.00S,2021-11-11T04:54:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,10.298948751642584,59.31372549019608,1610612747,71,75,2021-11-11T04:54:24Z,4400000,-47.0,44.0,1,left,MISS A. Davis 6' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
443,PT02M59.00S,2021-11-11T04:54:21.6Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,71,75,2021-11-11T04:54:24Z,4410000,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,442.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
444,PT02M48.00S,2021-11-11T04:54:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,79.81274638633377,55.63725490196079,1610612748,71,77,2021-11-11T04:58:19Z,4420000,28.0,137.0,1,right,B. Adebayo 14' Jump Shot (20 PTS) (K. Lowry 8 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,14.02,Made,,,,,,,,,,20.0,,,,K. Lowry,200768.0,8.0,,,
446,PT02M22.00S,2021-11-11T04:54:59.2Z,3,REGULAR,3pt,Jump Shot,[],201961,30.009855453350852,77.69607843137254,1610612747,74,77,2021-11-11T04:55:03Z,4440000,-138.0,230.0,1,left,W. Ellington 26' 3PT  (12 PTS) (A. Davis 4 AST),"[201961, 203076]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.81,Made,,,,,,,,,,12.0,,,,A. Davis,203076.0,4.0,,,
448,PT02M20.00S,2021-11-11T04:55:06.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612748,74,77,2021-11-11T04:55:09Z,4460000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
