actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
278,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,in,[],202340,,,1610612745,45,26,2021-11-01T03:25:13Z,2750000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,in,[],201566,,,1610612745,45,26,2021-11-01T03:25:13Z,2760000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M52.00S,2021-11-01T03:24:50.2Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,45,26,2021-11-01T03:25:13Z,2770000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M52.00S,2021-11-01T03:25:18.8Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,45,27,2021-11-01T03:25:18Z,2780000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
282,PT05M42.00S,2021-11-01T03:25:31.5Z,2,REGULAR,3pt,Jump Shot,[],202340,91.11366622864652,95.34313725490196,1610612747,45,27,2021-11-01T03:25:40Z,2790000,227.0,31.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,22.88,Missed,,,,,,,,,,,,,,,,,,
283,PT05M40.00S,2021-11-01T03:25:33.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,45,27,2021-11-01T03:25:40Z,2800000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT05M40.00S,2021-11-01T03:25:38.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,45,27,2021-11-01T03:25:40Z,2810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M25.00S,2021-11-01T03:25:56.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,12.401445466491452,35.78431372549019,1610612745,45,27,2021-11-01T03:26:00Z,2820000,71.0,64.0,1,left,MISS K. Porter Jr. 9' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,
286,PT05M22.00S,2021-11-01T03:25:59.2Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,45,27,2021-11-01T03:26:00Z,2830000,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,285.0,,,,,,,,,,6.0,5.0,1.0,,,,,
287,PT05M05.00S,2021-11-01T03:26:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,82.70367936925098,61.029411764705884,1610612747,45,27,2021-11-01T03:27:01Z,2840000,55.0,110.0,1,right,MISS R. Westbrook 12' fadeaway Shot,[201566],1610612747.0,LAL,fadeaway,,,Westbrook,R. Westbrook,,,,,12.31,Missed,,,,,,,,,,,,,,,,,,
288,PT05M01.00S,2021-11-01T03:26:20.2Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,45,27,2021-11-01T03:26:23Z,2850000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,287.0,,,,,,,,,,1.0,1.0,0.0,,,,,
289,PT04M57.00S,2021-11-01T03:26:24.5Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612745,45,27,2021-11-01T03:26:37Z,2860000,,,0,,A. Davis shooting personal FOUL (2 PF) (Green 2 FT),"[203076, 1630224]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,2004.0,2.0,0.0,Green,1630224.0,,,,,,,,,
291,PT04M57.00S,2021-11-01T03:26:49.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630224,,,1610612745,45,27,2021-11-01T03:26:49Z,2880000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
292,PT04M57.00S,2021-11-01T03:26:49.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,45,27,2021-11-01T03:26:49Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,
293,PT04M57.00S,2021-11-01T03:27:03.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630224,,,1610612745,45,28,2021-11-01T03:27:03Z,2900000,,,0,,J. Green Free Throw 2 of 2 (3 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
294,PT04M43.00S,2021-11-01T03:27:21.0Z,2,REGULAR,2pt,Jump Shot,[],203076,79.41852825229961,22.303921568627445,1610612747,45,28,2021-11-01T03:27:27Z,2910000,-138.0,141.0,1,right,MISS A. Davis 19' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,19.76,Missed,,,,,,,,,,,,,,,,,,
295,PT04M39.00S,2021-11-01T03:27:25.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612745,45,28,2021-11-01T03:27:27Z,2920000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,294.0,,,,,,,,,,4.0,3.0,1.0,,,,,
296,PT04M30.00S,2021-11-01T03:27:33.4Z,2,REGULAR,3pt,Jump Shot,[],1626174,16.080814717476997,6.862745098039213,1610612745,45,28,2021-11-01T03:27:38Z,2930000,216.0,99.0,1,left,MISS C. Wood 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,
297,PT04M27.00S,2021-11-01T03:27:36.4Z,2,REGULAR,rebound,defensive,[],203145,,,1610612747,45,28,2021-11-01T03:27:38Z,2940000,,,0,,K. Bazemore REBOUND (Off:0 Def:1),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,296.0,,,,,,,,,,1.0,1.0,0.0,,,,,
298,PT04M12.00S,2021-11-01T03:27:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203145,93.34756898817345,53.67647058823529,1610612747,45,28,2021-11-01T03:27:55Z,2950000,18.0,10.0,1,right,MISS K. Bazemore cutting Layup,[203145],1610612747.0,LAL,cutting,,,Bazemore,K. Bazemore,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,
299,PT04M11.00S,2021-11-01T03:27:51.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,28,2021-11-01T03:27:55Z,2960000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,298.0,,,,,,,,,,1.0,1.0,0.0,,,,,
300,PT04M05.00S,2021-11-01T03:27:58.2Z,2,REGULAR,3pt,Jump Shot,[],1626174,31.192509855453352,34.31372549019608,1610612745,45,28,2021-11-01T03:28:07Z,2970000,78.0,241.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
301,PT04M01.00S,2021-11-01T03:28:02.2Z,2,REGULAR,rebound,defensive,[],202340,,,1610612747,45,28,2021-11-01T03:28:03Z,2980000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,300.0,,,,,,,,,,2.0,2.0,0.0,,,,,
302,PT03M58.00S,2021-11-01T03:28:05.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202340,75.34494086727989,11.029411764705884,1610612747,45,28,2021-11-01T03:28:15Z,2990000,-195.0,179.0,1,right,MISS A. Bradley 26' running pullup 3PT,[202340],1610612747.0,LAL,running pullup,,,Bradley,A. Bradley,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
303,PT03M55.00S,2021-11-01T03:28:08.2Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,28,2021-11-01T03:28:15Z,3000000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,302.0,,,,,,,,,,2.0,2.0,0.0,,,,,
304,PT03M49.00S,2021-11-01T03:28:14.4Z,2,REGULAR,3pt,Jump Shot,[],1630224,8.327858081471746,94.36274509803921,1610612745,45,28,2021-11-01T03:28:26Z,3010000,-222.0,26.0,1,left,MISS J. Green 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,
305,PT03M48.00S,2021-11-01T03:28:15.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,45,28,2021-11-01T03:28:34Z,3020000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,,
306,PT03M48.00S,2021-11-01T03:28:20.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,45,28,2021-11-01T03:28:20Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M48.00S,2021-11-01T03:28:21.1Z,2,REGULAR,substitution,out,[],203145,,,1610612747,45,28,2021-11-01T03:28:36Z,3040000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M48.00S,2021-11-01T03:28:21.1Z,2,REGULAR,substitution,out,[],201599,,,1610612747,45,28,2021-11-01T03:28:36Z,3050000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M48.00S,2021-11-01T03:28:21.1Z,2,REGULAR,substitution,in,[],2546,,,1610612747,45,28,2021-11-01T03:28:36Z,3060000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M48.00S,2021-11-01T03:28:21.1Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,45,28,2021-11-01T03:28:36Z,3070000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M38.00S,2021-11-01T03:28:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.61038107752957,48.28431372549019,1610612747,47,28,2021-11-01T03:28:52Z,3080000,-9.0,8.0,1,right,R. Westbrook driving reverse Layup (7 PTS),[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,1.15,Made,,,,,,,,,,7.0,,,,,,,,
312,PT03M26.00S,2021-11-01T03:28:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,8.459264126149804,52.94117647058824,1610612745,47,28,2021-11-01T03:29:06Z,3090000,-15.0,27.0,1,left,MISS J. Tate cutting Layup - blocked,"[1630256, 2546]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,3.07,Missed,,,,,,,,,,,,,,,,,Anthony,2546.0
313,PT03M26.00S,2021-11-01T03:28:57.8Z,2,REGULAR,block,,[],2546,,,1610612745,47,28,2021-11-01T03:29:01Z,3100000,,,0,,C. Anthony BLOCK (2 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M26.00S,2021-11-01T03:28:57.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,47,28,2021-11-01T03:29:06Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,
315,PT03M26.00S,2021-11-01T03:29:03.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,47,28,2021-11-01T03:29:03Z,3120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M18.00S,2021-11-01T03:29:19.2Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,47,28,2021-11-01T03:29:23Z,3130000,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 202340]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,2.0,Bradley,202340.0,,,,,,,,,,,,,,
317,PT03M18.00S,2021-11-01T03:29:19.2Z,2,REGULAR,steal,,[],202340,,,1610612747,47,28,2021-11-01T03:29:21Z,3140000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M13.00S,2021-11-01T03:29:24.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201566,93.2161629434954,4.656862745098039,1610612747,50,28,2021-11-01T03:29:35Z,3150000,-227.0,11.0,1,right,R. Westbrook 3PT running (10 PTS) (A. Davis 1 AST),"[201566, 203076]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,22.7,Made,,,,,,,,,,10.0,,,,A. Davis,203076.0,1.0,,
320,PT03M11.00S,2021-11-01T03:29:35.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,50,28,2021-11-01T03:29:35Z,3170000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M55.00S,2021-11-01T03:32:35.2Z,2,REGULAR,2pt,Jump Shot,[],1626174,8.459264126149804,22.549019607843135,1610612745,50,28,2021-11-01T03:32:40Z,3180000,137.0,27.0,1,left,MISS C. Wood 13' Jump Shot,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,13.99,Missed,,,,,,,,,,,,,,,,,,
322,PT02M52.00S,2021-11-01T03:32:38.3Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,50,28,2021-11-01T03:32:38Z,3190000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,321.0,,,,,,,,,,5.0,3.0,2.0,,,,,
323,PT02M51.00S,2021-11-01T03:32:39.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,27.250328515111704,80.3921568627451,1610612745,50,28,2021-11-01T03:32:46Z,3200000,-152.0,204.0,1,left,MISS J. Tate 25' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
324,PT02M47.00S,2021-11-01T03:32:43.2Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,50,28,2021-11-01T03:32:43Z,3210000,,,0,,K. Porter Jr. REBOUND (Off:3 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,323.0,,,,,,,,,,6.0,3.0,3.0,,,,,
325,PT02M46.00S,2021-11-01T03:32:43.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,9.247700394218143,50.98039215686275,1610612745,50,28,2021-11-01T03:32:50Z,3220000,-5.0,34.0,1,left,MISS J. Tate cutting Layup,[1630256],1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,
326,PT02M41.00S,2021-11-01T03:32:48.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,50,28,2021-11-01T03:32:50Z,3230000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,325.0,,,,,,,,,,2.0,2.0,0.0,,,,,
327,PT02M38.00S,2021-11-01T03:32:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.95335085413929,54.90196078431372,1610612747,52,28,2021-11-01T03:33:32Z,3240000,25.0,14.0,1,right,A. Davis cutting Layup (6 PTS) (R. Westbrook 5 AST),"[203076, 201566]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,2.81,Made,,,,,,,,,,6.0,,,,R. Westbrook,201566.0,5.0,,
329,PT02M25.00S,2021-11-01T03:33:05.6Z,2,REGULAR,3pt,Jump Shot,[],1630256,28.43298291721419,27.696078431372555,1610612745,52,28,2021-11-01T03:33:13Z,3260000,112.0,215.0,1,left,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
330,PT02M22.00S,2021-11-01T03:33:08.4Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612745,52,28,2021-11-01T03:33:08Z,3270000,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,329.0,,,,,,,,,,2.0,1.0,1.0,,,,,
331,PT02M17.00S,2021-11-01T03:33:13.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626174,26.19908015768725,84.55882352941177,1610612745,52,31,2021-11-01T03:33:23Z,3280000,-173.0,194.0,1,left,C. Wood 25' 3PT  (8 PTS) (K. Porter Jr. 1 AST),"[1626174, 1629645]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.97,Made,,,,,,,,,,8.0,,,,K. Porter Jr.,1629645.0,1.0,,
333,PT01M55.00S,2021-11-01T03:33:34.8Z,2,REGULAR,3pt,Jump Shot,[],1628370,75.34494086727989,86.51960784313725,1610612747,52,31,2021-11-01T03:34:02Z,3300000,183.0,179.0,1,right,MISS M. Monk 25' step back 3PT,[1628370],1610612747.0,LAL,step back,,,Monk,M. Monk,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
334,PT01M54.00S,2021-11-01T03:33:35.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,52,31,2021-11-01T03:33:39Z,3310000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,,
335,PT01M54.00S,2021-11-01T03:33:40.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,52,31,2021-11-01T03:33:40Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M54.00S,2021-11-01T03:33:40.5Z,2,REGULAR,substitution,out,[],1628370,,,1610612745,52,31,2021-11-01T03:33:48Z,3330000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M54.00S,2021-11-01T03:33:40.5Z,2,REGULAR,substitution,in,[],2544,,,1610612745,52,31,2021-11-01T03:33:48Z,3340000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M42.00S,2021-11-01T03:34:07.9Z,2,REGULAR,3pt,Jump Shot,[],1626174,26.461892247043366,18.382352941176478,1610612745,52,31,2021-11-01T03:34:12Z,3350000,158.0,196.0,1,left,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
339,PT01M37.00S,2021-11-01T03:34:12.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,52,31,2021-11-01T03:34:12Z,3360000,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,338.0,,,,,,,,,,7.0,6.0,1.0,,,,,
340,PT01M34.00S,2021-11-01T03:34:15.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",201566,93.61038107752957,50.73529411764706,1610612747,54,31,2021-11-01T03:34:40Z,3370000,4.0,8.0,1,right,R. Westbrook running DUNK (12 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,0.85,Made,,,,,,,,,,12.0,,,,,,,,
342,PT01M31.00S,2021-11-01T03:34:27.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202340,,,1610612745,54,31,2021-11-01T03:34:32Z,3390000,,,0,,A. Bradley personal FOUL (1 PF) (Wood 2 FT),"[202340, 1626174]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,1627524.0,1.0,0.0,Wood,1626174.0,,,,,,,,,
344,PT01M31.00S,2021-11-01T03:35:16.3Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,54,31,2021-11-01T03:35:16Z,3410000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT01M31.00S,2021-11-01T03:35:16.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,54,31,2021-11-01T03:35:16Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,344.0,,,,,,,,,,,,,,,,,
346,PT01M31.00S,2021-11-01T03:35:18.0Z,2,REGULAR,substitution,out,[],1630224,,,1610612745,54,31,2021-11-01T03:35:21Z,3430000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
347,PT01M31.00S,2021-11-01T03:35:18.0Z,2,REGULAR,substitution,in,[],201569,,,1610612745,54,31,2021-11-01T03:35:21Z,3440000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
348,PT01M31.00S,2021-11-01T03:35:16.3Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,54,31,2021-11-01T03:35:39Z,3450000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,
349,PT01M26.00S,2021-11-01T03:35:21.3Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,54,31,2021-11-01T03:35:39Z,3460000,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,348.0,,,,,,,,,,3.0,2.0,1.0,,,,,
350,PT01M25.00S,2021-11-01T03:35:39.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,5.962549277266746,49.754901960784316,1610612745,54,33,2021-11-01T03:35:44Z,3470000,1.0,4.0,1,left,J. Tate putback Layup (4 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,0.37,Made,,,,,,,,,,4.0,,,,,,,,
351,PT01M08.00S,2021-11-01T03:35:56.7Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,54,33,2021-11-01T03:36:00Z,3480000,,,0,,A. Davis bad pass TURNOVER (3 TO),"[203076, 201569]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,3.0,Gordon,201569.0,,,,,,,,,,,,,,
352,PT01M08.00S,2021-11-01T03:35:56.7Z,2,REGULAR,steal,,[],201569,,,1610612745,54,33,2021-11-01T03:35:58Z,3490000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M48.10S,2021-11-01T03:36:17.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,30.798291721419176,30.882352941176478,1610612745,54,33,2021-11-01T03:36:22Z,3500000,96.0,237.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,
354,PT00M45.50S,2021-11-01T03:36:19.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,54,33,2021-11-01T03:36:22Z,3510000,,,0,,A. Davis REBOUND (Off:1 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,353.0,,,,,,,,,,8.0,7.0,1.0,,,,,
355,PT00M37.80S,2021-11-01T03:36:29.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,54,33,2021-11-01T03:36:29Z,3520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M37.80S,2021-11-01T03:36:38.9Z,2,REGULAR,substitution,out,[],201566,,,1610612747,54,33,2021-11-01T03:36:47Z,3530000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M37.80S,2021-11-01T03:36:38.9Z,2,REGULAR,substitution,out,[],202340,,,1610612747,54,33,2021-11-01T03:36:47Z,3540000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M37.80S,2021-11-01T03:36:38.9Z,2,REGULAR,substitution,in,[],1628370,,,1610612747,54,33,2021-11-01T03:36:47Z,3550000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M37.80S,2021-11-01T03:36:38.9Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,54,33,2021-11-01T03:36:47Z,3560000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M33.30S,2021-11-01T03:37:02.9Z,2,REGULAR,3pt,Jump Shot,[],2546,74.81931668856767,16.42156862745098,1610612747,54,33,2021-11-01T03:37:08Z,3570000,-168.0,184.0,1,right,MISS C. Anthony 24' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
361,PT00M29.90S,2021-11-01T03:37:06.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,54,33,2021-11-01T03:37:08Z,3580000,,,0,,J. Tate REBOUND (Off:1 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,360.0,,,,,,,,,,4.0,3.0,1.0,,,,,
362,PT00M11.30S,2021-11-01T03:37:25.6Z,2,REGULAR,2pt,Jump Shot,[],1629645,22.519710906701704,66.17647058823529,1610612745,54,35,2021-11-01T03:55:31Z,3590000,-81.0,159.0,1,left,K. Porter Jr. 17' step back Jump Shot (8 PTS),[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,17.86,Made,,,,,,,,,,8.0,,,,,,,,
364,PT00M02.20S,2021-11-01T03:37:38.1Z,2,REGULAR,foul,personal,[],1630256,,,1610612747,54,35,2021-11-01T03:38:08Z,3610000,,,0,,J. Tate take personal FOUL (1 PF),"[1630256, 2544]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,200833.0,1.0,0.0,James,2544.0,,,,,,,,,
