actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
548,PT08M00.00S,2022-01-18T05:41:54.9Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1626169,,,1610612747,79,83,2022-01-18T05:42:14Z,5370000,,,0,,MISS S. Johnson Free Throw 1 of 1,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,
549,PT07M57.00S,2022-01-18T05:41:57.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,79,83,2022-01-18T05:42:14Z,5380000,,,0,,R. Gobert REBOUND (Off:2 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,548.0,13.0,11.0,2.0,,,,,,,,,,,,,,
550,PT07M43.00S,2022-01-18T05:42:10.5Z,4,REGULAR,3pt,Jump Shot,[],203903,24.359395532194483,86.02941176470588,1610612762,79,83,2022-01-18T05:42:47Z,5390000,-180.0,176.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
551,PT07M40.00S,2022-01-18T05:42:13.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,79,83,2022-01-18T05:42:47Z,5400000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,
552,PT07M40.00S,2022-01-18T05:42:20.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,79,83,2022-01-18T05:42:20Z,5410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M28.00S,2022-01-18T05:42:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,91.90210249671485,50.73529411764706,1610612747,81,83,2022-01-18T05:42:51Z,5420000,4.0,24.0,1,right,S. Johnson driving finger roll Layup (9 PTS),[1626169],1610612747.0,LAL,driving finger roll,,,Johnson,S. Johnson,,,,,2.39,Made,,,,,,,,,9.0,,,,,,,,,
554,PT07M09.00S,2022-01-18T05:43:01.3Z,4,REGULAR,3pt,Jump Shot,[],202711,33.163600525624176,66.17647058823529,1610612762,81,83,2022-01-18T05:46:29Z,5430000,-81.0,259.0,1,left,MISS B. Bogdanovic 27' pullup 3PT,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,
555,PT07M06.00S,2022-01-18T05:43:04.3Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,81,83,2022-01-18T05:43:07Z,5440000,,,0,,A. Reaves REBOUND (Off:1 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,554.0,4.0,3.0,1.0,,,,,,,,,,,,,,
556,PT06M52.00S,2022-01-18T05:43:18.8Z,4,REGULAR,2pt,Jump Shot,[],1626169,77.31603153745073,53.67647058823529,1610612747,83,83,2022-01-18T05:43:24Z,5450000,18.0,161.0,1,right,S. Johnson 16' pullup Jump Shot (11 PTS),[1626169],1610612747.0,LAL,pullup,,,Johnson,S. Johnson,,,,,16.17,Made,,,,,,,,,11.0,,,,,,,,,
557,PT06M34.00S,2022-01-18T05:43:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,7.670827858081481,56.127450980392155,1610612762,83,83,2022-01-18T05:46:12Z,5460000,-31.0,20.0,1,left,MISS D. Mitchell driving floating Shot - blocked,"[1628378, 1629659]",1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,3.63,Missed,,,,,,,,,,,,,,,Horton-Tucker,1629659.0,,
558,PT06M34.00S,2022-01-18T05:43:38.5Z,4,REGULAR,block,,[],1629659,,,1610612762,83,83,2022-01-18T05:43:41Z,5470000,,,0,,T. Horton-Tucker BLOCK (1 BLK),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M33.00S,2022-01-18T05:43:39.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,83,83,2022-01-18T05:44:35Z,5480000,,,0,,L. James REBOUND (Off:0 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,557.0,5.0,5.0,0.0,,,,,,,,,,,,,,
560,PT06M33.00S,2022-01-18T05:43:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612747,83,83,2022-01-18T05:46:22Z,5490000,,,0,,J. Clarkson take personal FOUL (5 PF) (James 2 FT),"[203903, 2544]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,,,,1198.0,,5.0,0.0,,,,,,,,,James,2544.0
562,PT06M33.00S,2022-01-18T05:44:08.9Z,4,REGULAR,substitution,out,[],204060,,,1610612747,83,83,2022-01-18T05:44:17Z,5510000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M33.00S,2022-01-18T05:44:08.9Z,4,REGULAR,substitution,in,[],1626220,,,1610612747,83,83,2022-01-18T05:44:17Z,5520000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M33.00S,2022-01-18T05:44:22.1Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,84,83,2022-01-18T05:44:22Z,5530000,,,0,,L. James Free Throw 1 of 2 (23 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
565,PT06M33.00S,2022-01-18T05:44:41.4Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,85,83,2022-01-18T05:44:41Z,5540000,,,0,,L. James Free Throw 2 of 2 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
566,PT06M20.00S,2022-01-18T05:44:57.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,22.913929040735866,90.93137254901961,1610612762,85,83,2022-01-18T05:45:04Z,5550000,-205.0,163.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
567,PT06M12.00S,2022-01-18T05:45:05.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,85,83,2022-01-18T05:45:04Z,5560000,,,0,,L. James REBOUND (Off:0 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,566.0,6.0,6.0,0.0,,,,,,,,,,,,,,
568,PT06M00.00S,2022-01-18T05:45:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,92.69053876478318,54.411764705882355,1610612747,87,83,2022-01-18T05:45:22Z,5570000,22.0,16.0,1,right,S. Johnson driving Layup (13 PTS),[1626169],1610612747.0,LAL,driving,,,Johnson,S. Johnson,,,,,2.74,Made,,,,,,,,,13.0,,,,,,,,,
569,PT06M00.00S,2022-01-18T05:45:23.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,87,83,2022-01-18T05:45:23Z,5580000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M53.00S,2022-01-18T05:48:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.539421813403408,52.205882352941174,1610612762,87,85,2022-01-18T05:48:28Z,5590000,-11.0,18.0,1,left,B. Bogdanovic cutting Layup (5 PTS) (D. Mitchell 6 AST),"[202711, 1628378]",1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,2.14,Made,,,,,,,,,5.0,D. Mitchell,1628378.0,6.0,,,,,,
572,PT05M35.00S,2022-01-18T05:48:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,91.50788436268068,51.71568627450981,1610612747,89,85,2022-01-18T05:48:46Z,5610000,9.0,27.0,1,right,S. Johnson Layup (15 PTS),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,2.86,Made,,,,,,,,,15.0,,,,,,,,,
573,PT05M17.00S,2022-01-18T05:49:07.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.145203679369246,51.96078431372549,1610612762,89,85,2022-01-18T05:49:49Z,5620000,-10.0,15.0,1,left,MISS R. Gobert alley-oop DUNK,[203497],1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,1.77,Missed,,,,,,,,,,,,,,,,,,
574,PT05M15.00S,2022-01-18T05:49:09.5Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612747,89,85,2022-01-18T05:49:11Z,5630000,,,0,,S. Johnson REBOUND (Off:0 Def:4),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,573.0,4.0,4.0,0.0,,,,,,,,,,,,,,
575,PT05M11.00S,2022-01-18T05:49:13.6Z,4,REGULAR,3pt,Jump Shot,[],1628370,67.32917214191853,43.13725490196079,1610612747,89,85,2022-01-18T05:49:20Z,5640000,-34.0,255.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
576,PT05M05.00S,2022-01-18T05:49:19.6Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,89,85,2022-01-18T05:49:20Z,5650000,,,0,,R. Gobert REBOUND (Off:2 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,575.0,14.0,12.0,2.0,,,,,,,,,,,,,,
577,PT04M58.00S,2022-01-18T05:49:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.408015768725363,49.754901960784316,1610612762,89,87,2022-01-18T05:51:16Z,5660000,1.0,17.0,1,left,J. Clarkson driving Layup (6 PTS) (R. O'Neale 2 AST),"[203903, 1626220]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,1.71,Made,,,,,,,,,6.0,R. O'Neale,1626220.0,2.0,,,,,,
579,PT04M39.00S,2022-01-18T05:49:44.9Z,4,REGULAR,3pt,Jump Shot,[],1630559,95.05584756898817,5.14705882352942,1610612747,89,87,2022-01-18T05:49:50Z,5680000,-224.0,-6.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,
580,PT04M34.00S,2022-01-18T05:49:49.9Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,89,87,2022-01-18T05:49:50Z,5690000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,,
581,PT04M18.00S,2022-01-18T05:50:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,7.539421813403408,41.42156862745098,1610612762,89,87,2022-01-18T05:50:11Z,5700000,43.0,18.0,1,left,MISS B. Bogdanovic turnaround bank Shot,[202711],1610612762.0,UTA,turnaround bank,,,Bogdanovic,B. Bogdanovic,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,
582,PT04M16.00S,2022-01-18T05:50:08.5Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,89,87,2022-01-18T05:50:11Z,5710000,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,581.0,7.0,7.0,0.0,,,,,,,,,,,,,,
583,PT03M56.00S,2022-01-18T05:50:29.1Z,4,REGULAR,2pt,Jump Shot,[],1630559,76.65900131406045,70.09803921568627,1610612747,89,87,2022-01-18T05:55:31Z,5720000,100.0,167.0,1,right,MISS A. Reaves 19' driving floating Shot,[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,19.48,Missed,,,,,,,,,,,,,,,,,,
584,PT03M49.00S,2022-01-18T05:50:36.1Z,4,REGULAR,rebound,offensive,[],1630559,,,1610612747,89,87,2022-01-18T05:50:39Z,5730000,,,0,,A. Reaves REBOUND (Off:2 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,583.0,5.0,3.0,2.0,,,,,,,,,,,,,,
585,PT03M49.00S,2022-01-18T05:50:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630559,94.40999984741211,50.0,1610612747,91,87,2022-01-18T05:50:35Z,5740000,0.0,0.0,1,right,A. Reaves tip Layup (4 PTS),[1630559],1610612747.0,LAL,tip,,,Reaves,A. Reaves,,,,,0.0,Made,,,,,,,,,4.0,,,,,,,,,
586,PT03M33.00S,2022-01-18T05:50:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.831143232588701,51.470588235294116,1610612762,91,89,2022-01-18T05:50:56Z,5750000,-7.0,2.0,1,left,R. Gobert cutting Layup (17 PTS) (D. Mitchell 7 AST),"[203497, 1628378]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,0.77,Made,,,,,,,,,17.0,D. Mitchell,1628378.0,7.0,,,,,,
588,PT03M24.00S,2022-01-18T05:51:05.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612747,91,89,2022-01-18T05:51:15Z,5770000,,,0,,B. Bogdanovic personal FOUL (3 PF) (James 2 FT),"[202711, 2544]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,2714.0,,3.0,0.0,,,,,,,,,James,2544.0
590,PT03M24.00S,2022-01-18T05:51:40.4Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,92,89,2022-01-18T05:52:11Z,5790000,,,0,,L. James Free Throw 1 of 2 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,,,,,25.0,,,,,,,,,
591,PT03M24.00S,2022-01-18T05:51:41.3Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,92,89,2022-01-18T05:51:54Z,5800000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M24.00S,2022-01-18T05:51:41.3Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,92,89,2022-01-18T05:51:54Z,5810000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M24.00S,2022-01-18T05:51:41.3Z,4,REGULAR,substitution,in,[],202340,,,1610612747,92,89,2022-01-18T05:51:54Z,5820000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M24.00S,2022-01-18T05:51:41.3Z,4,REGULAR,substitution,in,[],201566,,,1610612747,92,89,2022-01-18T05:51:54Z,5830000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M24.00S,2022-01-18T05:52:00.0Z,4,REGULAR,substitution,out,[],203903,,,1610612747,92,89,2022-01-18T05:52:06Z,5840000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M24.00S,2022-01-18T05:52:00.0Z,4,REGULAR,substitution,in,[],201144,,,1610612747,92,89,2022-01-18T05:52:06Z,5850000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M24.00S,2022-01-18T05:51:40.4Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,92,89,2022-01-18T05:52:11Z,5860000,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,
598,PT03M22.00S,2022-01-18T05:51:42.4Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,92,89,2022-01-18T05:52:11Z,5870000,,,0,,R. Gobert REBOUND (Off:2 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,597.0,15.0,13.0,2.0,,,,,,,,,,,,,,
599,PT03M04.00S,2022-01-18T05:52:28.7Z,4,REGULAR,3pt,Jump Shot,[],1628378,37.5,58.82352941176471,1610612762,92,89,2022-01-18T05:53:25Z,5880000,-44.0,300.0,1,left,MISS D. Mitchell 30' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,
600,PT02M59.00S,2022-01-18T05:52:33.7Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,92,89,2022-01-18T05:52:34Z,5890000,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,599.0,6.0,5.0,1.0,,,,,,,,,,,,,,
601,PT02M42.00S,2022-01-18T05:52:51.3Z,4,REGULAR,3pt,Jump Shot,[],2544,73.11103810775296,17.64705882352942,1610612747,92,89,2022-01-18T05:52:56Z,5900000,-162.0,200.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
602,PT02M39.00S,2022-01-18T05:52:54.6Z,4,REGULAR,rebound,offensive,[],1626169,,,1610612747,92,89,2022-01-18T05:52:54Z,5910000,,,0,,S. Johnson REBOUND (Off:1 Def:4),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,601.0,5.0,4.0,1.0,,,,,,,,,,,,,,
603,PT02M34.00S,2022-01-18T05:52:59.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202340,88.48554533508542,96.81372549019608,1610612747,95,89,2022-01-18T05:53:05Z,5920000,234.0,56.0,1,right,A. Bradley 24' 3PT  (9 PTS) (S. Johnson 3 AST),"[202340, 1626169]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.06,Made,,,,,,,,,9.0,S. Johnson,1626169.0,3.0,,,,,,
605,PT02M07.00S,2022-01-18T05:53:28.8Z,4,REGULAR,foul,personal,[],1626169,,,1610612762,95,89,2022-01-18T05:55:23Z,5940000,,,0,,S. Johnson take personal FOUL (5 PF),"[1626169, 203497]",1610612747.0,LAL,take,,,Johnson,S. Johnson,,,,,,,,,,,1198.0,,5.0,0.0,,,,,,,,,Gobert,203497.0
607,PT02M01.00S,2022-01-18T05:54:06.4Z,4,REGULAR,3pt,Jump Shot,[],202711,28.56438896189225,21.813725490196077,1610612762,95,89,2022-01-18T05:54:20Z,5960000,141.0,216.0,1,left,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,
608,PT01M59.00S,2022-01-18T05:54:08.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,95,89,2022-01-18T05:54:20Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,
609,PT01M59.00S,2022-01-18T05:54:15.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,95,89,2022-01-18T05:54:15Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M46.00S,2022-01-18T05:54:55.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201144,18.7089356110381,93.87254901960785,1610612762,95,89,2022-01-18T05:55:52Z,5990000,-219.0,123.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
611,PT01M45.00S,2022-01-18T05:54:56.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,95,89,2022-01-18T05:55:52Z,6000000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,610.0,,,,,,,,,,,,,,,,,
612,PT01M45.00S,2022-01-18T05:55:03.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,95,89,2022-01-18T05:55:07Z,6010000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
613,PT01M26.00S,2022-01-18T05:55:31.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",2544,90.5880420499343,60.53921568627451,1610612747,95,89,2022-01-18T05:58:30Z,6020000,53.0,36.0,1,right,MISS L. James 6' driving Hook,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,6.38,Missed,,,,,,,,,,,,,,,,,,
614,PT01M25.00S,2022-01-18T05:55:32.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,95,89,2022-01-18T05:58:30Z,6030000,,,0,,R. Gobert REBOUND (Off:2 Def:14),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,613.0,16.0,14.0,2.0,,,,,,,,,,,,,,
618,PT01M19.00S,2022-01-18T05:55:36.8Z,4,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,95,89,2022-01-18T05:58:07Z,6035000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (2 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,2714.0,2.0,,,,,,,,,,,,
616,PT01M19.00S,2022-01-18T05:56:17.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612747,95,89,2022-01-18T05:59:55Z,6050000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M19.00S,2022-01-18T05:56:19.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612747,95,89,2022-01-18T06:07:21Z,6060000,,,0,,,[],1610612747.0,LAL,overturned,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
619,PT01M19.00S,2022-01-18T05:57:54.0Z,4,REGULAR,substitution,out,[],1629659,,,1610612747,95,89,2022-01-18T05:58:06Z,6070000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M19.00S,2022-01-18T05:57:54.0Z,4,REGULAR,substitution,in,[],1628370,,,1610612747,95,89,2022-01-18T05:58:06Z,6080000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M57.80S,2022-01-18T05:58:13.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202340,87.17148488830486,97.54901960784314,1610612747,95,89,2022-01-18T05:58:51Z,6090000,238.0,68.0,1,right,MISS A. Bradley 24' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
622,PT00M56.20S,2022-01-18T05:58:19.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,95,89,2022-01-18T05:58:19Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,621.0,,,,,,,,,,,,,,,,,
623,PT00M56.20S,2022-01-18T05:58:21.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,95,89,2022-01-18T05:58:21Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M55.00S,2022-01-18T05:58:40.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,95,89,2022-01-18T05:59:03Z,6120000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,1198.0,,,,,,,,,,,,,
625,PT00M55.00S,2022-01-18T05:58:46.6Z,4,REGULAR,substitution,out,[],1628370,,,1610612762,95,89,2022-01-18T05:58:50Z,6130000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M55.00S,2022-01-18T05:58:46.6Z,4,REGULAR,substitution,in,[],1629659,,,1610612762,95,89,2022-01-18T05:58:50Z,6140000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M48.00S,2022-01-18T05:59:09.6Z,4,REGULAR,foul,personal,['2freethrow'],202340,,,1610612762,95,89,2022-01-18T05:59:21Z,6150000,,,0,,A. Bradley shooting personal FOUL (2 PF) (Conley 2 FT),"[202340, 201144]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,1198.0,,2.0,0.0,,,,,,,,,Conley,201144.0
629,PT00M48.00S,2022-01-18T05:59:45.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201144,,,1610612762,95,90,2022-01-18T05:59:45Z,6170000,,,0,,M. Conley Free Throw 1 of 2 (17 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
630,PT00M48.00S,2022-01-18T05:59:46.3Z,4,REGULAR,substitution,out,[],1629659,,,1610612762,95,90,2022-01-18T05:59:51Z,6180000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M48.00S,2022-01-18T05:59:46.3Z,4,REGULAR,substitution,in,[],1628370,,,1610612762,95,90,2022-01-18T05:59:51Z,6190000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M48.00S,2022-01-18T05:59:45.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201144,,,1610612762,95,90,2022-01-18T06:00:00Z,6200000,,,0,,MISS M. Conley Free Throw 2 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT00M43.00S,2022-01-18T05:59:50.6Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,95,90,2022-01-18T06:00:00Z,6210000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,632.0,7.0,6.0,1.0,,,,,,,,,,,,,,
634,PT00M40.30S,2022-01-18T06:00:04.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,92.0335085413929,51.470588235294116,1610612747,97,90,2022-01-18T06:02:48Z,6220000,7.0,22.0,1,right,R. Westbrook running finger roll Layup (12 PTS),[201566],1610612747.0,LAL,running finger roll,,,Westbrook,R. Westbrook,,,,,2.36,Made,,,,,,,,,12.0,,,,,,,,,
