actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
350,PT10M03.00S,2021-11-05T03:51:33.1Z,3,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612747,55,50,2021-11-05T03:51:41Z,3500000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Bazemore 2 FT),"[1630581, 203145]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,203177.0,,,,,,,1.0,1.0,Bazemore,203145.0,,
352,PT10M03.00S,2021-11-05T03:52:00.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203145,,,1610612747,56,50,2021-11-05T03:52:00Z,3520000,,,0,,K. Bazemore Free Throw 1 of 2 (1 PTS),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
353,PT10M03.00S,2021-11-05T03:52:01.5Z,3,REGULAR,substitution,out,[],2546,,,1610612747,56,50,2021-11-05T03:52:04Z,3530000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M03.00S,2021-11-05T03:52:01.5Z,3,REGULAR,substitution,in,[],203076,,,1610612747,56,50,2021-11-05T03:52:04Z,3540000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
355,PT10M03.00S,2021-11-05T03:52:29.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203145,,,1610612747,57,50,2021-11-05T03:52:29Z,3550000,,,0,,K. Bazemore Free Throw 2 of 2 (2 PTS),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
356,PT09M48.00S,2021-11-05T03:52:45.9Z,3,REGULAR,2pt,Jump Shot,[],202324,93.2161629434954,78.67647058823529,1610612760,57,52,2021-11-05T03:52:49Z,3560000,143.0,11.0,1,right,D. Favors 14' Jump Shot (8 PTS) (L. Dort 3 AST),"[202324, 1629652]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,14.38,Made,8.0,,,,,,,L. Dort,1629652.0,3.0,,,,,,,,
358,PT09M42.00S,2021-11-05T03:52:51.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201566,26.72470433639947,15.441176470588232,1610612747,60,52,2021-11-05T03:53:02Z,3580000,173.0,199.0,1,left,R. Westbrook 26' 3PT running (17 PTS) (A. Davis 3 AST),"[201566, 203076]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,26.33,Made,17.0,,,,,,,A. Davis,203076.0,3.0,,,,,,,,
360,PT09M24.00S,2021-11-05T03:53:09.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,72.9796320630749,81.86274509803921,1610612760,60,52,2021-11-05T03:53:14Z,3600000,159.0,201.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
361,PT09M21.00S,2021-11-05T03:53:12.9Z,3,REGULAR,rebound,defensive,[],203145,,,1610612747,60,52,2021-11-05T03:53:14Z,3610000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,360.0,2.0,2.0,0.0,,,,,,,,,,,,,
362,PT09M01.00S,2021-11-05T03:53:33.4Z,3,REGULAR,2pt,Jump Shot,[],201566,24.359395532194483,71.32352941176471,1610612747,62,52,2021-11-05T03:53:41Z,3620000,-107.0,176.0,1,left,R. Westbrook 20' pullup bank Jump Shot (19 PTS) (A. Bradley 1 AST),"[201566, 202340]",1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,20.62,Made,19.0,,,,,,,A. Bradley,202340.0,1.0,,,,,,,,
364,PT08M46.00S,2021-11-05T03:53:51.0Z,3,REGULAR,foul,personal,[],202340,,,1610612760,62,52,2021-11-05T03:53:59Z,3640000,,,0,,A. Bradley personal FOUL (3 PF),"[202340, 1628983]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,1627519.0,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
366,PT08M42.00S,2021-11-05T03:54:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629647,92.42772667542707,4.656862745098039,1610612760,62,55,2021-11-05T03:54:19Z,3660000,-227.0,19.0,1,right,D. Bazley 3PT  (12 PTS) (J. Giddey 5 AST),"[1629647, 1630581]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,22.75,Made,12.0,,,,,,,J. Giddey,1630581.0,5.0,,,,,,,,
368,PT08M16.00S,2021-11-05T03:54:41.0Z,3,REGULAR,3pt,Jump Shot,[],203145,8.196452036793687,93.87254901960785,1610612747,62,55,2021-11-05T03:54:45Z,3680000,-219.0,25.0,1,left,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,22.08,Missed,,,,,,,,,,,,,,,,,,
369,PT08M14.00S,2021-11-05T03:54:43.0Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,62,55,2021-11-05T03:54:45Z,3690000,,,0,,D. Favors REBOUND (Off:3 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,368.0,6.0,3.0,3.0,,,,,,,,,,,,,
370,PT08M05.00S,2021-11-05T03:54:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.69053876478318,48.774509803921575,1610612760,62,55,2021-11-05T03:55:07Z,3700000,-6.0,16.0,1,right,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,
372,PT08M05.00S,2021-11-05T03:54:53.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,62,55,2021-11-05T03:55:07Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,
373,PT08M03.00S,2021-11-05T03:55:09.1Z,3,REGULAR,turnover,traveling,[],1629647,,,1610612760,62,55,2021-11-05T03:55:13Z,3730000,,,0,,D. Bazley traveling TURNOVER (2 TO),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,203177.0,2.0,,,,,,,,,,,
374,PT07M50.00S,2021-11-05T03:55:20.6Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,62,55,2021-11-05T03:55:24Z,3740000,,,0,,A. Davis lost ball TURNOVER (2 TO),"[203076, 1630581]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,2.0,,,,,,,,,,Giddey,1630581.0
375,PT07M50.00S,2021-11-05T03:55:20.6Z,3,REGULAR,steal,,[],1630581,,,1610612760,62,55,2021-11-05T03:55:22Z,3750000,,,0,,J. Giddey STEAL (3 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M43.00S,2021-11-05T03:55:27.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630581,91.24507227332458,45.833333333333336,1610612760,62,57,2021-11-05T03:55:36Z,3760000,-21.0,30.0,1,right,J. Giddey running Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,3.63,Made,4.0,,,,,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,
378,PT07M41.00S,2021-11-05T03:55:35.5Z,3,REGULAR,foul,offensive,[],201599,,,1610612747,62,57,2021-11-05T03:55:56Z,3780000,,,0,,D. Jordan offensive FOUL (1 PF),"[201599, 1629652]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,202041.0,,,,,,,1.0,0.0,Dort,1629652.0,,
380,PT07M41.00S,2021-11-05T03:55:35.5Z,3,REGULAR,turnover,offensive foul,[],201599,,,1610612747,62,57,2021-11-05T03:55:35Z,3800000,,,0,,D. Jordan offensive foul TURNOVER (1 TO),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,202041.0,1.0,,,,,,,,,,,
381,PT07M29.00S,2021-11-05T03:55:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202324,91.63929040735874,49.754901960784316,1610612760,62,59,2021-11-05T03:56:17Z,3810000,-1.0,26.0,1,right,D. Favors Layup (10 PTS) (J. Giddey 6 AST),"[202324, 1630581]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,2.61,Made,10.0,,,,,,,J. Giddey,1630581.0,6.0,,,,,,,,
383,PT07M29.00S,2021-11-05T03:56:04.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,62,59,2021-11-05T03:56:04Z,3830000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M29.00S,2021-11-05T03:56:13.1Z,3,REGULAR,foul,technical,['1freethrow'],201599,,,1610612747,62,59,2021-11-05T03:58:53Z,3840000,,,0,,D. Jordan technical FOUL (1 Tech),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,202041.0,,,,,,,1.0,1.0,,,,
385,PT07M29.00S,2021-11-05T03:59:02.4Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612747,62,60,2021-11-05T03:59:02Z,3850000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (11 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
386,PT07M10.00S,2021-11-05T03:59:31.3Z,3,REGULAR,2pt,Jump Shot,[],203076,8.722076215505908,31.127450980392155,1610612747,62,60,2021-11-05T03:59:38Z,3860000,94.0,29.0,1,left,MISS A. Davis 9' turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,
387,PT07M10.00S,2021-11-05T03:59:31.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,62,60,2021-11-05T03:59:38Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,386.0,,,,,,,,,,,,,,,,
388,PT07M10.00S,2021-11-05T03:59:40.9Z,3,REGULAR,foul,personal,[],1629652,,,1610612747,62,60,2021-11-05T03:59:58Z,3880000,,,0,,L. Dort loose ball personal FOUL (1 PF),"[1629652, 201599]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,,,,,,,,1627519.0,,,,,,,1.0,0.0,Jordan,201599.0,,
390,PT07M00.00S,2021-11-05T03:59:56.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201566,8.590670170827863,79.90196078431373,1610612747,64,60,2021-11-05T04:00:00Z,3900000,-150.0,28.0,1,left,R. Westbrook 15' step back Jump Shot (21 PTS),[201566],1610612747.0,LAL,step back,,,Westbrook,R. Westbrook,,,,,15.22,Made,21.0,,,,,,,,,,,,,,,,,
391,PT06M43.00S,2021-11-05T04:00:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,71.00854139290408,80.88235294117646,1610612760,64,63,2021-11-05T04:00:17Z,3910000,154.0,220.0,1,right,L. Dort 26' 3PT  (8 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.88,Made,8.0,,,,,,,D. Bazley,1629647.0,1.0,,,,,,,,
393,PT06M25.00S,2021-11-05T04:00:31.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,7.933639947437584,50.98039215686275,1610612747,66,63,2021-11-05T04:00:34Z,3930000,-5.0,22.0,1,left,A. Davis DUNK (20 PTS) (K. Bazemore 2 AST),"[203076, 203145]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,2.26,Made,20.0,,,,,,,K. Bazemore,203145.0,2.0,,,,,,,,
395,PT06M13.00S,2021-11-05T04:00:43.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,67.32917214191853,27.941176470588232,1610612760,66,63,2021-11-05T04:00:47Z,3950000,-110.0,255.0,1,right,MISS S. Gilgeous-Alexander 27' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,
396,PT06M11.00S,2021-11-05T04:00:45.6Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,66,63,2021-11-05T04:00:47Z,3960000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,395.0,5.0,4.0,1.0,,,,,,,,,,,,,
397,PT06M05.00S,2021-11-05T04:00:51.8Z,3,REGULAR,2pt,Jump Shot,[],201566,7.539421813403408,72.30392156862744,1610612747,66,63,2021-11-05T04:00:56Z,3970000,-112.0,18.0,1,left,MISS R. Westbrook 11' bank Shot,[201566],1610612747.0,LAL,bank,,,Westbrook,R. Westbrook,,,,,11.3,Missed,,,,,,,,,,,,,,,,,,
398,PT06M02.00S,2021-11-05T04:00:54.8Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,66,63,2021-11-05T04:00:56Z,3980000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,397.0,5.0,4.0,1.0,,,,,,,,,,,,,
399,PT05M55.00S,2021-11-05T04:01:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.37647831800263,53.18627450980392,1610612760,66,65,2021-11-05T04:01:06Z,3990000,16.0,29.0,1,right,D. Bazley driving Layup (14 PTS) (S. Gilgeous-Alexander 2 AST),"[1629647, 1628983]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.27,Made,14.0,,,,,,,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,
401,PT05M45.00S,2021-11-05T04:01:13.6Z,3,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612747,66,65,2021-11-05T04:01:24Z,4010000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Davis 2 FT),"[1629647, 203076]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,1627519.0,,,,,,,1.0,0.0,Davis,203076.0,,
403,PT05M45.00S,2021-11-05T04:01:46.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,66,65,2021-11-05T04:01:56Z,4030000,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,,
404,PT05M45.00S,2021-11-05T04:01:51.5Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,67,65,2021-11-05T04:01:51Z,4040000,,,0,,A. Davis Free Throw 1 of 2 (21 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
405,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,out,[],201566,,,1610612747,67,65,2021-11-05T04:02:06Z,4050000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,out,[],201599,,,1610612747,67,65,2021-11-05T04:02:06Z,4060000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,out,[],1629652,,,1610612747,67,65,2021-11-05T04:02:06Z,4070000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,out,[],202324,,,1610612747,67,65,2021-11-05T04:02:06Z,4080000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,in,[],2546,,,1610612747,67,65,2021-11-05T04:02:06Z,4090000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,in,[],200765,,,1610612747,67,65,2021-11-05T04:02:06Z,4100000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,in,[],1629660,,,1610612747,67,65,2021-11-05T04:02:06Z,4110000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M45.00S,2021-11-05T04:01:54.0Z,3,REGULAR,substitution,in,[],1630526,,,1610612747,67,65,2021-11-05T04:02:06Z,4120000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M45.00S,2021-11-05T04:02:12.5Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,68,65,2021-11-05T04:02:12Z,4130000,,,0,,A. Davis Free Throw 2 of 2 (22 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
414,PT05M24.00S,2021-11-05T04:02:35.0Z,3,REGULAR,2pt,Jump Shot,[],1629647,75.87056504599212,37.254901960784316,1610612760,68,65,2021-11-05T04:02:38Z,4140000,-64.0,174.0,1,right,MISS D. Bazley 18' step back Shot - blocked,"[1629647, 203076]",1610612760.0,OKC,step back,,,Bazley,D. Bazley,,,,,18.56,Missed,,,,,,,,,,,Davis,203076.0,,,,,,
439,PT05M24.00S,2021-11-05T04:02:35.0Z,3,REGULAR,block,,[],203076,,,1610612760,68,65,2021-11-05T04:05:45Z,4145000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M21.00S,2021-11-05T04:02:38.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,68,65,2021-11-05T04:02:38Z,4150000,,,0,,A. Davis REBOUND (Off:5 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,414.0,13.0,8.0,5.0,,,,,,,,,,,,,
416,PT05M13.00S,2021-11-05T04:02:48.5Z,3,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,68,65,2021-11-05T04:02:55Z,4160000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (3 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,,,,,,,,1627519.0,3.0,,,,,,,,,,,
417,PT05M06.00S,2021-11-05T04:03:02.8Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612760,68,65,2021-11-05T04:03:10Z,4170000,,,0,,A. Davis shooting personal FOUL (2 PF) (Giddey 2 FT),"[203076, 1630581]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,1627519.0,,,,,,,2.0,0.0,Giddey,1630581.0,,
419,PT05M06.00S,2021-11-05T04:03:28.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630581,,,1610612760,68,66,2021-11-05T04:03:28Z,4190000,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
420,PT05M06.00S,2021-11-05T04:03:38.8Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,68,66,2021-11-05T04:03:42Z,4200000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M06.00S,2021-11-05T04:03:38.8Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,68,66,2021-11-05T04:03:42Z,4210000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M06.00S,2021-11-05T04:03:28.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630581,,,1610612760,68,66,2021-11-05T04:03:59Z,4220000,,,0,,MISS J. Giddey Free Throw 2 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT05M03.00S,2021-11-05T04:03:31.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,68,66,2021-11-05T04:03:59Z,4230000,,,0,,A. Davis REBOUND (Off:5 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,422.0,14.0,9.0,5.0,,,,,,,,,,,,,
424,PT04M50.00S,2021-11-05T04:04:11.9Z,3,REGULAR,2pt,Jump Shot,[],2546,7.145203679369246,25.980392156862735,1610612747,68,66,2021-11-05T04:04:15Z,4240000,120.0,15.0,1,left,MISS C. Anthony 12' Jump Shot,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,12.1,Missed,,,,,,,,,,,,,,,,,,
425,PT04M47.00S,2021-11-05T04:04:13.9Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,68,66,2021-11-05T04:04:13Z,4250000,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,424.0,2.0,2.0,0.0,,,,,,,,,,,,,
426,PT04M41.00S,2021-11-05T04:04:20.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,92.42772667542707,45.09803921568627,1610612760,68,68,2021-11-05T04:04:28Z,4260000,-25.0,19.0,1,right,S. Gilgeous-Alexander driving Layup (13 PTS) (K. Williams 1 AST),"[1628983, 1629026]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.08,Made,13.0,,,,,,,K. Williams,1629026.0,1.0,,,,,,,,
428,PT04M15.00S,2021-11-05T04:04:46.0Z,3,REGULAR,turnover,lost ball,[],200765,,,1610612747,68,68,2021-11-05T04:04:49Z,4280000,,,0,,R. Rondo lost ball TURNOVER (3 TO),"[200765, 1629660]",1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,3.0,,,,,,,,,,Jerome,1629660.0
429,PT04M15.00S,2021-11-05T04:04:46.0Z,3,REGULAR,steal,,[],1629660,,,1610612760,68,68,2021-11-05T04:04:48Z,4290000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M11.00S,2021-11-05T04:04:50.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,91.24507227332458,52.205882352941174,1610612760,68,68,2021-11-05T04:05:03Z,4300000,11.0,30.0,1,right,MISS J. Giddey running Layup,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
432,PT04M10.00S,2021-11-05T04:04:51.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,68,68,2021-11-05T04:05:03Z,4320000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,
433,PT04M10.00S,2021-11-05T04:04:56.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,68,68,2021-11-05T04:04:56Z,4330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M10.00S,2021-11-05T04:04:59.4Z,3,REGULAR,substitution,out,[],203145,,,1610612747,68,68,2021-11-05T04:05:05Z,4340000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M10.00S,2021-11-05T04:04:59.4Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,68,68,2021-11-05T04:05:05Z,4350000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M54.00S,2021-11-05T04:05:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202340,7.145203679369246,53.431372549019606,1610612747,70,68,2021-11-05T04:09:09Z,4360000,-17.0,15.0,1,left,A. Bradley cutting Layup (4 PTS) (C. Anthony 2 AST),"[202340, 2546]",1610612747.0,LAL,cutting,,,Bradley,A. Bradley,,,,,2.26,Made,4.0,,,,,,,C. Anthony,2546.0,2.0,,,,,,,,
438,PT03M54.00S,2021-11-05T04:05:35.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,70,68,2021-11-05T04:05:35Z,4380000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M28.00S,2021-11-05T04:08:48.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,85.85742444152432,52.94117647058824,1610612760,70,68,2021-11-05T04:08:52Z,4390000,15.0,80.0,1,right,MISS K. Williams 8' Jump Shot,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,8.17,Missed,,,,,,,,,,,,,,,,,,
441,PT03M26.00S,2021-11-05T04:08:50.8Z,3,REGULAR,rebound,defensive,[],200765,,,1610612747,70,68,2021-11-05T04:08:52Z,4400000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,,,,,
442,PT03M23.00S,2021-11-05T04:08:54.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],2546,32.24375821287779,54.16666666666667,1610612747,70,68,2021-11-05T04:09:05Z,4410000,-21.0,251.0,1,left,MISS C. Anthony 25' running pullup 3PT,[2546],1610612747.0,LAL,running pullup,,,Anthony,C. Anthony,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
443,PT03M20.00S,2021-11-05T04:08:57.5Z,3,REGULAR,rebound,offensive,[],200765,,,1610612747,70,68,2021-11-05T04:09:05Z,4420000,,,0,,R. Rondo REBOUND (Off:1 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,442.0,2.0,1.0,1.0,,,,,,,,,,,,,
