actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
463,PT08M17.00S,2021-12-26T02:42:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.568331143232584,47.549019607843135,1610612747,74,77,2021-12-26T02:59:09Z,4600000,12.0,0.0,1,left,L. James driving finger roll Layup (24 PTS) (R. Westbrook 10 AST),"[2544, 201566]",1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,1.23,Made,24.0,R. Westbrook,201566.0,10.0,,,,,,,,,,,,,,,
465,PT08M02.00S,2021-12-26T02:42:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,94.26741130091985,46.81372549019608,1610612751,74,79,2021-12-26T02:42:37Z,4620000,-16.0,1.0,1,right,B. Brown Layup (12 PTS) (J. Harden 7 AST),"[1628971, 201935]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,1.6,Made,12.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,,
467,PT07M41.00S,2021-12-26T02:42:59.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,74,79,2021-12-26T02:42:59Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT07M36.00S,2021-12-26T02:43:19.1Z,3,REGULAR,2pt,Jump Shot,[],2544,3.860052562417877,21.32352941176471,1610612747,74,79,2021-12-26T02:43:24Z,4650000,143.0,-16.0,1,left,MISS L. James 14' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,14.43,Missed,,,,,,,,,,,,,,,,,,,
469,PT07M32.00S,2021-12-26T02:43:23.1Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,74,79,2021-12-26T02:43:23Z,4660000,,,0,,R. Westbrook REBOUND (Off:3 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,468.0,7.0,4.0,3.0,,,,,
470,PT07M32.00S,2021-12-26T02:43:23.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,4.911300919842304,44.85294117647059,1610612747,74,79,2021-12-26T02:43:37Z,4670000,26.0,-6.0,1,left,MISS R. Westbrook putback Layup - blocked,"[201566, 201935]",1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,2.65,Missed,,,,,,,,,,,,,,,Harden,201935.0,,,
474,PT07M32.00S,2021-12-26T02:43:23.6Z,3,REGULAR,block,,[],201935,,,1610612747,74,79,2021-12-26T02:43:37Z,4675000,,,0,,J. Harden BLOCK (2 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT07M27.00S,2021-12-26T02:43:28.6Z,3,REGULAR,rebound,offensive,[],201566,,,1610612747,74,79,2021-12-26T02:43:29Z,4680000,,,0,,R. Westbrook REBOUND (Off:4 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,470.0,8.0,4.0,4.0,,,,,
472,PT07M27.00S,2021-12-26T02:43:28.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,5.590000152587891,50.0,1610612747,76,79,2021-12-26T02:43:39Z,4690000,0.0,0.0,1,left,R. Westbrook putback Layup (13 PTS),[201566],1610612747.0,LAL,putback,,,Westbrook,R. Westbrook,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
473,PT07M24.00S,2021-12-26T02:43:33.2Z,3,REGULAR,foul,personal,[],201566,,,1610612751,76,79,2021-12-26T02:49:50Z,4700000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1629651]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,201246.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,,
476,PT07M19.00S,2021-12-26T02:43:55.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201988,86.7772667542707,50.73529411764706,1610612751,76,79,2021-12-26T02:43:59Z,4720000,4.0,72.0,1,right,MISS P. Mills 7' floating Shot,[201988],1610612751.0,BKN,floating,,,Mills,P. Mills,,,,,7.19,Missed,,,,,,,,,,,,,,,,,,,
477,PT07M16.00S,2021-12-26T02:43:58.0Z,3,REGULAR,rebound,defensive,[],201961,,,1610612747,76,79,2021-12-26T02:43:58Z,4730000,,,0,,W. Ellington REBOUND (Off:1 Def:2),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,476.0,3.0,2.0,1.0,,,,,
478,PT07M09.00S,2021-12-26T02:44:05.1Z,3,REGULAR,3pt,Jump Shot,[],201566,24.6222076215506,16.911764705882348,1610612747,76,79,2021-12-26T02:44:10Z,4740000,165.0,179.0,1,left,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,,
479,PT07M07.00S,2021-12-26T02:44:07.1Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,76,79,2021-12-26T02:44:10Z,4750000,,,0,,D. Bembry REBOUND (Off:0 Def:4),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,478.0,4.0,4.0,0.0,,,,,
480,PT06M48.00S,2021-12-26T02:44:26.4Z,3,REGULAR,3pt,Jump Shot,[],201988,69.82588699080158,72.05882352941177,1610612751,76,82,2021-12-26T02:44:31Z,4760000,110.0,231.0,1,right,P. Mills 25' 3PT  (22 PTS) (D. Bembry 1 AST),"[201988, 1627761]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.61,Made,22.0,D. Bembry,1627761.0,1.0,,,,,,,,,,,,,,,
482,PT06M36.00S,2021-12-26T02:44:42.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,76,82,2021-12-26T02:44:42Z,4780000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT06M24.00S,2021-12-26T02:48:31.2Z,3,REGULAR,3pt,Jump Shot,[],201961,30.404073587385014,66.91176470588235,1610612747,76,82,2021-12-26T02:49:07Z,4790000,-85.0,233.0,1,left,MISS W. Ellington 24' pullup 3PT,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
484,PT06M21.00S,2021-12-26T02:48:34.2Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,76,82,2021-12-26T02:48:36Z,4800000,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,483.0,3.0,3.0,0.0,,,,,
485,PT06M01.00S,2021-12-26T02:48:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,81.7838370565046,48.28431372549019,1610612751,76,82,2021-12-26T02:48:58Z,4810000,-9.0,119.0,1,right,MISS B. Brown 11' Jump Shot,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,,
486,PT05M58.00S,2021-12-26T02:48:57.3Z,3,REGULAR,rebound,offensive,[],201935,,,1610612751,76,82,2021-12-26T02:48:57Z,4820000,,,0,,J. Harden REBOUND (Off:2 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,485.0,7.0,5.0,2.0,,,,,
487,PT05M57.00S,2021-12-26T02:48:58.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627761,93.61038107752957,4.901960784313729,1610612751,76,85,2021-12-26T02:49:03Z,4830000,-225.0,8.0,1,right,D. Bembry 3PT  (13 PTS) (J. Harden 8 AST),"[1627761, 201935]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,22.56,Made,13.0,J. Harden,201935.0,8.0,,,,,,,,,,,,,,,
489,PT05M41.00S,2021-12-26T02:49:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2546,6.750985545335084,53.18627450980392,1610612747,76,85,2021-12-26T02:49:18Z,4850000,-16.0,11.0,1,left,MISS C. Anthony Layup - blocked,"[2546, 1629651]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,1.93,Missed,,,,,,,,,,,,,,,Claxton,1629651.0,,,
490,PT05M41.00S,2021-12-26T02:49:14.5Z,3,REGULAR,block,,[],1629651,,,1610612747,76,85,2021-12-26T02:49:17Z,4860000,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M37.00S,2021-12-26T02:49:18.5Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,76,85,2021-12-26T02:49:18Z,4870000,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,489.0,4.0,3.0,1.0,,,,,
492,PT05M23.00S,2021-12-26T02:49:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,88.35413929040736,43.13725490196079,1610612751,76,85,2021-12-26T02:51:01Z,4880000,-34.0,57.0,1,right,MISS J. Harden 6' driving floating Shot - blocked,"[201935, 2546]",1610612751.0,BKN,driving floating,,,Harden,J. Harden,,,,,6.65,Missed,,,,,,,,,,,,,,,Anthony,2546.0,,,
493,PT05M23.00S,2021-12-26T02:49:34.2Z,3,REGULAR,block,,[],2546,,,1610612751,76,85,2021-12-26T02:49:38Z,4890000,,,0,,C. Anthony BLOCK (2 BLK),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M22.00S,2021-12-26T02:49:35.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,76,85,2021-12-26T02:51:01Z,4900000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,492.0,,,,,,,,
495,PT05M22.00S,2021-12-26T02:49:39.7Z,3,REGULAR,foul,personal,[],201935,,,1610612747,76,85,2021-12-26T02:49:46Z,4910000,,,0,,J. Harden loose ball personal FOUL (3 PF),"[201935, 201566]",1610612751.0,BKN,loose ball,,,Harden,J. Harden,,,,,,,,,,,201246.0,3.0,0.0,Westbrook,201566.0,,,,,,,,,,
497,PT05M22.00S,2021-12-26T02:49:50.4Z,3,REGULAR,substitution,out,[],201566,,,1610612747,76,85,2021-12-26T02:50:01Z,4930000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT05M22.00S,2021-12-26T02:49:50.4Z,3,REGULAR,substitution,out,[],2546,,,1610612747,76,85,2021-12-26T02:50:01Z,4940000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT05M22.00S,2021-12-26T02:49:50.4Z,3,REGULAR,substitution,in,[],1629659,,,1610612747,76,85,2021-12-26T02:50:01Z,4950000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT05M22.00S,2021-12-26T02:49:50.4Z,3,REGULAR,substitution,in,[],1628370,,,1610612747,76,85,2021-12-26T02:50:01Z,4960000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT05M09.00S,2021-12-26T02:50:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.225361366622863,48.774509803921575,1610612747,78,85,2021-12-26T02:52:21Z,4970000,6.0,6.0,1,left,L. James cutting Layup (26 PTS) (M. Monk 3 AST),"[2544, 1628370]",1610612747.0,LAL,cutting,,,James,L. James,,,,,0.86,Made,26.0,M. Monk,1628370.0,3.0,,,,,,,,,,,,,,,
503,PT04M55.00S,2021-12-26T02:50:25.5Z,3,REGULAR,foul,personal,['2freethrow'],2544,,,1610612751,78,85,2021-12-26T02:50:50Z,4990000,,,0,,L. James shooting personal FOUL (1 PF) (Brown 2 FT),"[2544, 1628971]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,1204.0,1.0,0.0,Brown,1628971.0,,,,,,,,,,
505,PT04M55.00S,2021-12-26T02:50:51.3Z,3,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,78,86,2021-12-26T02:50:51Z,5010000,,,0,,B. Brown Free Throw 1 of 2 (13 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
506,PT04M55.00S,2021-12-26T02:50:53.1Z,3,REGULAR,substitution,out,[],201988,,,1610612751,78,86,2021-12-26T02:51:10Z,5020000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M55.00S,2021-12-26T02:50:53.1Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,78,86,2021-12-26T02:51:10Z,5030000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M55.00S,2021-12-26T02:50:53.1Z,3,REGULAR,substitution,in,[],204038,,,1610612751,78,86,2021-12-26T02:51:10Z,5040000,,,0,,SUB in: L. Galloway,[204038],1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT04M55.00S,2021-12-26T02:50:53.1Z,3,REGULAR,substitution,in,[],201949,,,1610612751,78,86,2021-12-26T02:51:10Z,5050000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT04M55.00S,2021-12-26T02:51:13.6Z,3,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,78,87,2021-12-26T02:51:13Z,5060000,,,0,,B. Brown Free Throw 2 of 2 (14 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
511,PT04M43.00S,2021-12-26T02:51:28.7Z,3,REGULAR,3pt,Jump Shot,[],1628370,29.09001314060447,21.568627450980387,1610612747,78,87,2021-12-26T02:51:32Z,5070000,142.0,221.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
512,PT04M40.00S,2021-12-26T02:51:31.7Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,78,87,2021-12-26T02:51:32Z,5080000,,,0,,D. Bembry REBOUND (Off:0 Def:5),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,511.0,5.0,5.0,0.0,,,,,
513,PT04M32.00S,2021-12-26T02:51:39.4Z,3,REGULAR,3pt,Jump Shot,[],201935,68.11760840998686,41.42156862745098,1610612751,78,87,2021-12-26T02:51:43Z,5090000,-43.0,247.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,,
514,PT04M29.00S,2021-12-26T02:51:42.4Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,78,87,2021-12-26T02:51:43Z,5100000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,513.0,1.0,1.0,0.0,,,,,
515,PT04M22.00S,2021-12-26T02:51:49.6Z,3,REGULAR,3pt,Jump Shot,[],1626169,8.459264126149804,5.14705882352942,1610612747,78,87,2021-12-26T02:51:53Z,5110000,224.0,27.0,1,left,MISS S. Johnson 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,,
516,PT04M19.00S,2021-12-26T02:51:52.6Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,78,87,2021-12-26T02:51:53Z,5120000,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,515.0,4.0,4.0,0.0,,,,,
517,PT04M18.00S,2021-12-26T02:51:55.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626169,,,1610612751,78,87,2021-12-26T02:52:04Z,5130000,,,0,,S. Johnson personal FOUL (4 PF) (Harden 2 FT),"[1626169, 201935]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,1204.0,4.0,0.0,Harden,201935.0,,,,,,,,,,
519,PT04M18.00S,2021-12-26T02:52:06.9Z,3,REGULAR,substitution,out,[],201961,,,1610612751,78,87,2021-12-26T02:52:21Z,5150000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT04M18.00S,2021-12-26T02:52:06.9Z,3,REGULAR,substitution,in,[],201954,,,1610612751,78,87,2021-12-26T02:52:21Z,5160000,,,0,,SUB in: D. Collison,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT04M18.00S,2021-12-26T02:52:30.4Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,78,88,2021-12-26T02:52:30Z,5170000,,,0,,J. Harden Free Throw 1 of 2 (31 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
522,PT04M18.00S,2021-12-26T02:52:47.0Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,78,89,2021-12-26T02:52:47Z,5180000,,,0,,J. Harden Free Throw 2 of 2 (32 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,32.0,,,,,,,,,,,,,,,,,,
523,PT03M57.00S,2021-12-26T02:53:09.5Z,3,REGULAR,3pt,Jump Shot,[],201954,8.853482260183966,96.07843137254902,1610612747,78,89,2021-12-26T02:53:14Z,5190000,-230.0,31.0,1,left,MISS D. Collison 3PT,[201954],1610612747.0,LAL,,,,Collison,D. Collison,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
524,PT03M54.00S,2021-12-26T02:53:12.5Z,3,REGULAR,rebound,defensive,[],201949,,,1610612751,78,89,2021-12-26T02:53:14Z,5200000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,523.0,2.0,2.0,0.0,,,,,
525,PT03M47.00S,2021-12-26T02:53:20.3Z,3,REGULAR,turnover,lost ball,[],204038,,,1610612751,78,89,2021-12-26T02:53:26Z,5210000,,,0,,L. Galloway lost ball TURNOVER (1 TO),"[204038, 1626169]",1610612751.0,BKN,,,,Galloway,L. Galloway,,,,,,,,,,,,,,,,1.0,,,,,,,Johnson,1626169.0,
526,PT03M47.00S,2021-12-26T02:53:20.3Z,3,REGULAR,steal,,[],1626169,,,1610612747,78,89,2021-12-26T02:53:23Z,5220000,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M43.00S,2021-12-26T02:53:24.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,6.225361366622863,47.30392156862745,1610612747,78,89,2021-12-26T02:53:31Z,5230000,13.0,6.0,1,left,MISS M. Monk running Layup - blocked,"[1628370, 201935]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,1.48,Missed,,,,,,,,,,,,,,,Harden,201935.0,,,
528,PT03M43.00S,2021-12-26T02:53:24.6Z,3,REGULAR,block,,[],201935,,,1610612747,78,89,2021-12-26T02:54:06Z,5240000,,,0,,J. Harden BLOCK (3 BLK),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M43.00S,2021-12-26T02:53:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,78,89,2021-12-26T02:53:31Z,5250000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,
530,PT03M43.00S,2021-12-26T02:53:30.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,78,89,2021-12-26T02:53:30Z,5260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,out,[],2544,,,1610612747,78,89,2021-12-26T02:53:44Z,5270000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,78,89,2021-12-26T02:53:44Z,5280000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,out,[],201935,,,1610612747,78,89,2021-12-26T02:53:44Z,5290000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,in,[],201566,,,1610612747,78,89,2021-12-26T02:53:44Z,5300000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,in,[],2546,,,1610612747,78,89,2021-12-26T02:53:44Z,5310000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT03M43.00S,2021-12-26T02:53:33.5Z,3,REGULAR,substitution,in,[],201988,,,1610612747,78,89,2021-12-26T02:53:44Z,5320000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT03M38.00S,2021-12-26T02:53:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629659,7.013797634691201,46.568627450980394,1610612747,80,89,2021-12-26T02:54:03Z,5330000,17.0,13.0,1,left,T. Horton-Tucker reverse Layup (8 PTS) (R. Westbrook 11 AST),"[1629659, 201566]",1610612747.0,LAL,reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,2.18,Made,8.0,R. Westbrook,201566.0,11.0,,,,,,,,,,,,,,,
539,PT03M18.00S,2021-12-26T02:54:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.34756898817345,45.833333333333336,1610612751,80,91,2021-12-26T02:54:22Z,5350000,-21.0,10.0,1,right,J. Johnson driving reverse Layup (6 PTS) (P. Mills 3 AST),"[201949, 201988]",1610612751.0,BKN,driving reverse,,,Johnson,J. Johnson,,,,,2.31,Made,6.0,P. Mills,201988.0,3.0,,,,,,,,,,,,,,,
541,PT03M17.00S,2021-12-26T02:54:23.6Z,3,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,80,91,2021-12-26T02:56:40Z,5370000,,,0,,M. Monk bad pass out-of-bounds TURNOVER (2 TO),[1628370],1610612747.0,LAL,bad pass,,,Monk,M. Monk,,,,,,,,,,,1628159.0,,,,,2.0,,,,,,,,,
542,PT03M11.00S,2021-12-26T02:54:40.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201988,69.82588699080158,27.941176470588232,1610612751,80,91,2021-12-26T02:54:44Z,5380000,-110.0,231.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
543,PT03M09.00S,2021-12-26T02:54:42.0Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,80,91,2021-12-26T02:54:44Z,5390000,,,0,,R. Westbrook REBOUND (Off:4 Def:5),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,542.0,9.0,5.0,4.0,,,,,
544,PT03M04.00S,2021-12-26T02:54:48.0Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,80,91,2021-12-26T02:54:51Z,5400000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 201949]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,3.0,,,,,,,Johnson,201949.0,
545,PT03M04.00S,2021-12-26T02:54:48.0Z,3,REGULAR,steal,,[],201949,,,1610612751,80,91,2021-12-26T02:54:49Z,5410000,,,0,,J. Johnson STEAL (1 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT02M59.00S,2021-12-26T02:54:53.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",204038,93.87319316688567,53.18627450980392,1610612751,80,93,2021-12-26T02:55:00Z,5420000,16.0,5.0,1,right,L. Galloway running Layup (2 PTS) (P. Mills 4 AST),"[204038, 201988]",1610612751.0,BKN,running,,,Galloway,L. Galloway,,,,,1.67,Made,2.0,P. Mills,201988.0,4.0,,,,,,,,,,,,,,,
548,PT02M38.00S,2021-12-26T02:55:17.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2546,6.8823915900131425,58.088235294117645,1610612747,80,93,2021-12-26T02:58:31Z,5440000,-40.0,12.0,1,left,MISS C. Anthony driving Layup,[2546],1610612747.0,LAL,driving,,,Anthony,C. Anthony,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
549,PT02M38.00S,2021-12-26T02:55:17.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,80,93,2021-12-26T02:55:36Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,548.0,,,,,,,,
550,PT02M38.00S,2021-12-26T02:55:24.9Z,3,REGULAR,turnover,traveling,[],2546,,,1610612747,80,93,2021-12-26T02:55:28Z,5460000,,,0,,C. Anthony traveling TURNOVER (2 TO),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,201246.0,,,,,2.0,,,,,,,,,
551,PT02M38.00S,2021-12-26T02:56:12.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,93,2021-12-26T02:56:12Z,5470000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
