actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT10M28.00S,2024-12-07T02:18:06.9Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,56,70,2024-12-07T02:22:19Z,3360000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:4),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,349.0,4.0,4.0,0.0,,,,,,,,,,,,,,
351,PT10M11.00S,2024-12-07T02:18:20.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.3646517739816,57.59803921568627,1610612754,56,72,2024-12-07T02:18:26Z,3370000,False,38.0,85.0,1,right,P. Siakam 9' turnaround Jump Shot (11 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.32,Made,,,,,,,,,,,11.0,A. Nembhard,1629614.0,2.0,,,,
353,PT10M00.00S,2024-12-07T02:18:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,5.732588699080158,95.34313725490196,1610612741,56,72,2024-12-07T02:22:55Z,3390000,False,-227.0,1.0,1,left,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
354,PT09M58.00S,2024-12-07T02:18:37.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,56,72,2024-12-07T02:22:55Z,3400000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:5),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,,,353.0,5.0,5.0,0.0,,,,,,,,,,,,,,
355,PT09M54.00S,2024-12-07T02:18:42.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,94.1688567674113,50.73529411764706,1610612754,56,72,2024-12-07T02:23:21Z,3410000,False,4.0,2.0,1,right,MISS B. Mathurin running Layup,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
356,PT09M52.00S,2024-12-07T02:18:44.1Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,56,72,2024-12-07T02:23:21Z,3420000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Restricted Area,0-8 Center,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,,
357,PT09M45.00S,2024-12-07T02:18:49.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203897,5.206964520367937,49.26470588235294,1610612741,58,72,2024-12-07T02:23:37Z,3430000,False,4.0,-4.0,1,left,Z. LaVine running DUNK (14 PTS),[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,,14.0,,,,,,,
358,PT09M23.00S,2024-12-07T02:19:12.0Z,3,REGULAR,2pt,Jump Shot,[],1627783,76.69185282522996,30.88235294117647,1610612754,58,72,2024-12-07T02:24:07Z,3440000,False,-96.0,167.0,1,right,MISS P. Siakam 19' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,19.21,Missed,,,,,,,,,,,,,,,,,,
359,PT09M21.00S,2024-12-07T02:19:14.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,58,72,2024-12-07T02:24:07Z,3450000,False,,,0,,N. Vučević REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,358.0,5.0,4.0,1.0,,,,,,,,,,,,,,
360,PT09M14.00S,2024-12-07T02:19:19.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203897,22.815374507227332,18.627450980392158,1610612741,60,72,2024-12-07T02:24:43Z,3460000,False,157.0,162.0,1,left,Z. LaVine 22' running Jump Shot (16 PTS) (J. Giddey 2 AST),"[203897, 1630581]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,22.55,Made,,,,,,,,,,,16.0,J. Giddey,1630581.0,2.0,,,,
362,PT08M56.00S,2024-12-07T02:19:37.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,83.26215505913272,60.049019607843135,1610612754,60,74,2024-12-07T02:25:01Z,3480000,False,50.0,105.0,1,right,A. Nembhard 11' turnaround fadeaway Jump Shot (8 PTS),[1629614],1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,11.62,Made,,,,,,,,,,,8.0,,,,,,,
363,PT08M38.00S,2024-12-07T02:19:53.4Z,3,REGULAR,3pt,Jump Shot,[],202696,5.338370565045992,94.6078431372549,1610612741,63,74,2024-12-07T02:19:59Z,3490000,False,-223.0,-2.0,1,left,N. Vučević 3PT  (8 PTS) (A. Dosunmu 3 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,22.3,Made,,,,,,,,,,,8.0,A. Dosunmu,1630245.0,3.0,,,,
365,PT08M25.00S,2024-12-07T02:20:14.6Z,3,REGULAR,turnover,3-second-violation,[],1626167,,,1610612754,63,74,2024-12-07T02:20:33Z,3510000,False,,,0,,M. Turner 3-second-violation TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,1.0,,,,,,,,,,,,
366,PT08M25.00S,2024-12-07T02:20:22.2Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,63,74,2024-12-07T02:20:25Z,3520000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M25.00S,2024-12-07T02:20:22.2Z,3,REGULAR,substitution,in,[],1628366,,,1610612741,63,74,2024-12-07T02:20:25Z,3530000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M13.00S,2024-12-07T02:20:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203897,30.699737187910642,24.754901960784316,1610612741,66,74,2024-12-07T02:20:46Z,3540000,False,126.0,236.0,1,left,Z. LaVine 26' 3PT step back (19 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,26.77,Made,,,,,,,,,,,19.0,,,,,,,
369,PT08M10.00S,2024-12-07T02:20:49.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,66,74,2024-12-07T02:20:49Z,3550000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M48.00S,2024-12-07T02:24:07.9Z,3,REGULAR,3pt,Jump Shot,[],1627783,89.96386333771353,1.715686274509804,1610612754,66,77,2024-12-07T02:24:13Z,3560000,False,-241.0,42.0,1,right,P. Siakam 24' 3PT  (14 PTS) (B. Mathurin 1 AST),"[1627783, 1631097]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,24.5,Made,,,,,,,,,,,14.0,B. Mathurin,1631097.0,1.0,,,,
372,PT07M38.00S,2024-12-07T02:24:21.8Z,3,REGULAR,2pt,Jump Shot,[],1629632,7.835085413929041,69.85294117647058,1610612741,66,77,2024-12-07T02:26:16Z,3580000,False,-99.0,21.0,1,left,MISS C. White 10' turnaround fadeaway Shot,[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Left,10.15,Missed,,,,,,,,,,,,,,,,,,
373,PT07M36.00S,2024-12-07T02:24:23.8Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,66,77,2024-12-07T02:26:16Z,3590000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:6),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,372.0,6.0,6.0,0.0,,,,,,,,,,,,,,
374,PT07M32.00S,2024-12-07T02:24:28.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,92.72339027595268,49.754901960784316,1610612754,66,77,2024-12-07T02:26:45Z,3600000,False,-1.0,16.0,1,right,MISS B. Mathurin running Layup - blocked,"[1631097, 1628366]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,Ball,1628366.0
375,PT07M32.00S,2024-12-07T02:24:28.6Z,3,REGULAR,block,,[],1628366,,,1610612754,66,77,2024-12-07T02:24:30Z,3610000,False,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
376,PT07M30.00S,2024-12-07T02:24:30.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,66,77,2024-12-07T02:26:45Z,3620000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,374.0,,,,,,,,,,,,,,,,,
378,PT07M19.00S,2024-12-07T02:24:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628366,31.61957950065703,26.96078431372549,1610612741,69,77,2024-12-07T02:27:11Z,3640000,False,115.0,245.0,1,left,L. Ball 27' 3PT  (6 PTS) (C. White 7 AST),"[1628366, 1629632]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,27.05,Made,,,,,,,,,,,6.0,C. White,1629632.0,7.0,,,,
380,PT07M06.00S,2024-12-07T02:24:59.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,92.06636005256242,95.83333333333334,1610612754,69,80,2024-12-07T02:27:33Z,3660000,False,229.0,22.0,1,right,T. Haliburton 3PT step back (15 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.03,Made,,,,,,,,,,,15.0,,,,,,,
381,PT06M53.00S,2024-12-07T02:25:11.4Z,3,REGULAR,3pt,Jump Shot,[],203897,4.944152431011826,94.11764705882352,1610612741,72,80,2024-12-07T02:25:15Z,3670000,False,-221.0,-6.0,1,left,Z. LaVine 3PT  (22 PTS) (C. White 8 AST),"[203897, 1629632]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,22.07,Made,,,,,,,,,,,22.0,C. White,1629632.0,8.0,,,,
383,PT06M34.00S,2024-12-07T02:25:32.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,88.25558475689881,48.28431372549019,1610612754,72,82,2024-12-07T02:28:05Z,3690000,False,-9.0,58.0,1,right,M. Turner turnaround Hook (9 PTS) (A. Nembhard 3 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,,,,,,,,,,,9.0,A. Nembhard,1629614.0,3.0,,,,
385,PT06M22.00S,2024-12-07T02:25:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,9.411957950065702,4.901960784313726,1610612741,75,82,2024-12-07T02:25:47Z,3710000,False,225.0,36.0,1,left,A. Dosunmu 3PT  (11 PTS) (L. Ball 4 AST),"[1630245, 1628366]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.84,Made,,,,,,,,,,,11.0,L. Ball,1628366.0,4.0,,,,
387,PT06M08.00S,2024-12-07T02:25:58.8Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,75,82,2024-12-07T02:28:39Z,3730000,False,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1630245]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,,Dosunmu,1630245.0,,
388,PT06M08.00S,2024-12-07T02:25:58.8Z,3,REGULAR,steal,,[],1630245,,,1610612741,75,82,2024-12-07T02:26:00Z,3740000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
389,PT06M04.00S,2024-12-07T02:26:02.5Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630245,6.258212877792378,48.77450980392157,1610612741,77,82,2024-12-07T02:29:00Z,3750000,False,6.0,6.0,1,left,A. Dosunmu running DUNK (13 PTS),[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,,13.0,,,,,,,
390,PT05M54.00S,2024-12-07T02:26:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,93.77463863337714,50.0,1610612754,77,84,2024-12-07T02:29:19Z,3760000,False,0.0,6.0,1,right,B. Mathurin driving Layup (13 PTS) (A. Nembhard 4 AST),"[1631097, 1629614]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,,,,13.0,A. Nembhard,1629614.0,4.0,,,,
392,PT05M35.00S,2024-12-07T02:26:33.4Z,3,REGULAR,2pt,Jump Shot,[],1629632,15.2431011826544,68.34788602941177,1610612741,77,84,2024-12-07T02:29:51Z,3780000,False,-92.0,91.0,1,left,MISS C. White 12' fadeaway Shot,[1629632],1610612741.0,CHI,fadeaway,,,White,C. White,,,,,Mid-Range,8-16 Left,12.9,Missed,,,,,,,,,,,,,,,,,,
393,PT05M31.00S,2024-12-07T02:26:37.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,77,84,2024-12-07T02:30:00Z,3790000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,392.0,,,,,,,,,,,,,,,,,
395,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,out,[],1629632,,,1610612754,77,84,2024-12-07T02:26:53Z,3810000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,out,[],1630245,,,1610612754,77,84,2024-12-07T02:26:53Z,3820000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,in,[],1631207,,,1610612754,77,84,2024-12-07T02:26:53Z,3840000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,in,[],1641824,,,1610612754,77,84,2024-12-07T02:26:53Z,3850000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,in,[],204456,,,1610612754,77,84,2024-12-07T02:26:53Z,3860000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M31.00S,2024-12-07T02:26:38.2Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,77,84,2024-12-07T02:27:03Z,3870000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M22.00S,2024-12-07T02:27:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.1688567674113,48.28431372549019,1610612754,77,86,2024-12-07T02:30:18Z,3880000,False,-9.0,2.0,1,right,T. McConnell driving reverse Layup (8 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,,8.0,,,,,,,
403,PT05M08.00S,2024-12-07T02:27:19.6Z,3,REGULAR,turnover,bad pass,[],1641824,,,1610612741,77,86,2024-12-07T02:30:57Z,3890000,False,,,0,,M. Buzelis bad pass TURNOVER (1 TO),"[1641824, 204456]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,,,,,,,,,McConnell,204456.0,,
404,PT05M08.00S,2024-12-07T02:27:19.6Z,3,REGULAR,steal,,[],204456,,,1610612754,77,86,2024-12-07T02:28:16Z,3900000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
405,PT05M04.00S,2024-12-07T02:27:24.3Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,77,86,2024-12-07T02:27:35Z,3910000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Mathurin 2 FT),"[202696, 1631097]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,1.0,0.0,Mathurin,1631097.0,,,,,,,,
407,PT05M04.00S,2024-12-07T02:27:58.9Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1631097,,,1610612754,77,87,2024-12-07T02:32:05Z,3930000,False,,,0,,B. Mathurin Free Throw 1 of 2 (14 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
410,PT05M04.00S,2024-12-07T02:27:58.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631097,,,1610612754,77,88,2024-12-07T02:32:05Z,3935000,False,,,0,,B. Mathurin Free Throw 2 of 2 (15 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
408,PT05M04.00S,2024-12-07T02:27:59.4Z,3,REGULAR,substitution,out,[],1627783,,,1610612741,77,88,2024-12-07T02:32:05Z,3940000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M04.00S,2024-12-07T02:27:59.4Z,3,REGULAR,substitution,in,[],1630167,,,1610612741,77,88,2024-12-07T02:32:05Z,3950000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M48.00S,2024-12-07T02:28:42.8Z,3,REGULAR,turnover,bad pass,[],203897,,,1610612741,77,88,2024-12-07T02:31:48Z,3955000,False,,,0,,Z. LaVine bad pass TURNOVER (4 TO),"[203897, 1626167]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,4.0,,,,,,,,,Turner,1626167.0,,
412,PT04M48.00S,2024-12-07T02:28:42.8Z,3,REGULAR,steal,,[],1626167,,,1610612754,77,88,2024-12-07T02:28:44Z,3957500,False,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
413,PT04M45.00S,2024-12-07T02:28:46.2Z,3,REGULAR,turnover,bad pass,[],1630167,,,1610612754,77,88,2024-12-07T02:32:36Z,3990000,False,,,0,,O. Toppin bad pass TURNOVER (1 TO),"[1630167, 203897]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,LaVine,203897.0,,
414,PT04M45.00S,2024-12-07T02:28:46.2Z,3,REGULAR,steal,,[],203897,,,1610612741,77,88,2024-12-07T02:28:48Z,4000000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
415,PT04M43.00S,2024-12-07T02:28:49.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,7.046649145860711,51.470588235294116,1610612741,79,88,2024-12-07T02:28:58Z,4010000,False,-7.0,14.0,1,left,Z. LaVine driving Layup (24 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,,,,,24.0,,,,,,,
416,PT04M43.00S,2024-12-07T02:28:52.8Z,3,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612741,79,88,2024-12-07T02:29:00Z,4020000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (LaVine 1 FT),"[1630167, 203897]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,,1.0,0.0,LaVine,203897.0,,,,,,,,
418,PT04M43.00S,2024-12-07T02:29:30.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203897,,,1610612741,79,88,2024-12-07T02:29:33Z,4040000,False,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT04M41.00S,2024-12-07T02:29:32.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,79,88,2024-12-07T02:33:06Z,4050000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,418.0,3.0,3.0,0.0,,,,,,,,,,,,,,
420,PT04M33.00S,2024-12-07T02:29:42.1Z,3,REGULAR,foul,personal,[],1628366,,,1610612754,79,88,2024-12-07T02:30:02Z,4060000,False,,,0,,L. Ball personal FOUL (1 PF),"[1628366, 1626167]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,1.0,0.0,Turner,1626167.0,,,,,,,,
422,PT04M30.00S,2024-12-07T02:30:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.85479632063075,50.245098039215684,1610612754,79,88,2024-12-07T02:33:56Z,4080000,False,1.0,15.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
423,PT04M28.00S,2024-12-07T02:30:08.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,79,88,2024-12-07T02:33:56Z,4090000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,422.0,2.0,2.0,0.0,,,,,,,,,,,,,,
424,PT04M23.00S,2024-12-07T02:30:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612741,79,88,2024-12-07T02:30:20Z,4100000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (LaVine 2 FT),"[1630167, 203897]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,1627541.0,,2.0,0.0,LaVine,203897.0,,,,,,,,
426,PT04M23.00S,2024-12-07T02:30:41.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,80,88,2024-12-07T02:30:41Z,4120000,False,,,0,,Z. LaVine Free Throw 1 of 2 (25 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,25.0,,,,,,,
427,PT04M23.00S,2024-12-07T02:30:56.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,81,88,2024-12-07T02:30:56Z,4130000,False,,,0,,Z. LaVine Free Throw 2 of 2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,,,,,,,,,,,26.0,,,,,,,
428,PT04M10.00S,2024-12-07T02:31:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630169,70.77858081471747,13.970588235294118,1610612754,81,88,2024-12-07T02:34:35Z,4140000,False,-180.0,222.0,1,right,MISS T. Haliburton 28' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,28.6,Missed,,,,,,,,,,,,,,,,,,
429,PT04M08.00S,2024-12-07T02:31:12.6Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,81,88,2024-12-07T02:34:35Z,4150000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,,
430,PT04M00.00S,2024-12-07T02:31:20.9Z,3,REGULAR,3pt,Jump Shot,[],202696,32.14520367936925,62.254901960784316,1610612741,81,88,2024-12-07T02:34:56Z,4160000,False,-61.0,250.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
431,PT03M58.00S,2024-12-07T02:31:22.9Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,81,88,2024-12-07T02:34:56Z,4170000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,430.0,4.0,4.0,0.0,,,,,,,,,,,,,,
432,PT03M46.00S,2024-12-07T02:31:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,89.43823915900131,44.11764705882353,1610612754,81,88,2024-12-07T02:35:21Z,4180000,False,-29.0,47.0,1,right,MISS T. Haliburton driving Layup - blocked,"[1630169, 1641824]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.53,Missed,,,,,,,,,,,,,,,,,Buzelis,1641824.0
433,PT03M46.00S,2024-12-07T02:31:36.4Z,3,REGULAR,block,,[],1641824,,,1610612754,81,88,2024-12-07T02:31:38Z,4190000,False,,,0,,M. Buzelis BLOCK (2 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
