actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
245,PT06M55.00S,2025-02-12T01:50:24.7Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,22,49,2025-02-12T01:50:33Z,2440000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,,,,,,201638.0,,,,
246,PT06M55.00S,2025-02-12T01:50:27.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612765,22,49,2025-02-12T01:50:30Z,2450000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M55.00S,2025-02-12T01:50:27.9Z,2,REGULAR,substitution,in,[],1630172,,,1610612765,22,49,2025-02-12T01:50:30Z,2460000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M43.00S,2025-02-12T01:50:54.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630595,80.1084099868594,31.61764705882353,1610612765,22,49,2025-02-12T01:50:57Z,2470000,False,-92.0,134.0,1,right,MISS C. Cunningham 16' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,16.29,Missed,,,,,,,,,,,,,,,,,
249,PT06M39.00S,2025-02-12T01:50:57.1Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,22,49,2025-02-12T01:50:57Z,2480000,False,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Left Center,,,,248.0,4.0,3.0,1.0,,,,,,,,,,,,,
250,PT06M39.00S,2025-02-12T01:50:57.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,22,51,2025-02-12T01:50:57Z,2490000,False,0.0,0.0,1,right,I. Stewart tip Layup (9 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,0.0,Made,,,,,9.0,,,,,,,,,,,,
251,PT06M23.00S,2025-02-12T01:51:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.30946123521682,53.67647058823529,1610612741,22,51,2025-02-12T01:51:16Z,2500000,False,-18.0,16.0,1,left,MISS T. Jones driving Layup,[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,2.45,Missed,,,,,,,,,,,,,,,,,
252,PT06M21.00S,2025-02-12T01:51:15.5Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,22,51,2025-02-12T01:51:16Z,2510000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,251.0,4.0,4.0,0.0,,,,,,,,,,,,,
253,PT06M17.00S,2025-02-12T01:51:19.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641842,95.6143232588699,3.9215686274509802,1610612765,22,51,2025-02-12T01:51:28Z,2520000,False,-230.0,-11.0,1,right,MISS R. Holland II running 3PT,[1641842],1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Left Corner 3,24+ Left,,23.07,Missed,,,,,,,,,,,,,,,,,
254,PT06M12.00S,2025-02-12T01:51:24.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,22,51,2025-02-12T01:51:28Z,2530000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,
255,PT06M09.00S,2025-02-12T01:51:27.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630581,12.959921156373195,42.8921568627451,1610612741,22,51,2025-02-12T01:53:36Z,2540000,False,36.0,69.0,1,left,MISS J. Giddey 7' floating Shot,[1630581],1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,7.79,Missed,,,,,,,,,,,,,,,,,
256,PT06M09.00S,2025-02-12T01:51:27.7Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,22,51,2025-02-12T01:51:33Z,2550000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,255.0,5.0,5.0,0.0,,,,,,,,,,,,,
257,PT05M59.00S,2025-02-12T01:51:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.38042049934296,51.470588235294116,1610612765,22,53,2025-02-12T01:54:07Z,2560000,False,7.0,10.0,1,right,C. Cunningham driving reverse Layup (7 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,1.22,Made,,,,,7.0,,,,,,,,,,,,
258,PT05M42.00S,2025-02-12T01:51:53.8Z,2,REGULAR,2pt,Jump Shot,[],202696,6.1268068331143235,79.16666666666666,1610612741,22,53,2025-02-12T01:51:57Z,2570000,False,-146.0,5.0,1,left,MISS N. Vučević 14' turnaround fadeaway Shot,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,14.59,Missed,,,,,,,,,,,,,,,,,
259,PT05M40.00S,2025-02-12T01:51:55.8Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612765,22,53,2025-02-12T01:51:57Z,2580000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:5),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,,,,258.0,6.0,5.0,1.0,,,,,,,,,,,,,
260,PT05M28.00S,2025-02-12T01:52:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.83639947437582,44.11764705882353,1610612765,22,56,2025-02-12T01:52:13Z,2590000,False,-29.0,259.0,1,right,I. Stewart 26' 3PT  (12 PTS) (D. Schröder 3 AST),"[1630191, 203471]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,26.09,Made,,,,,12.0,D. Schröder,203471.0,3.0,,,,,,,,,
262,PT05M26.00S,2025-02-12T01:52:13.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,22,56,2025-02-12T01:52:13Z,2610000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,22,56,2025-02-12T01:54:21Z,2620000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],1630200,,,1610612741,22,56,2025-02-12T01:54:21Z,2630000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],1641842,,,1610612741,22,56,2025-02-12T01:54:21Z,2640000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612741,22,56,2025-02-12T01:54:21Z,2650000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],1630191,,,1610612741,22,56,2025-02-12T01:54:21Z,2660000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,out,[],203471,,,1610612741,22,56,2025-02-12T01:54:21Z,2670000,False,,,0,,SUB out: D. Schröder,[203471],1610612765.0,DET,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],1628989,,,1610612741,22,56,2025-02-12T01:54:21Z,2680000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,22,56,2025-02-12T01:54:21Z,2690000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],1631105,,,1610612741,22,56,2025-02-12T01:54:21Z,2700000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],203501,,,1610612741,22,56,2025-02-12T01:54:21Z,2710000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],1641709,,,1610612741,22,56,2025-02-12T01:54:21Z,2720000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M26.00S,2025-02-12T01:54:07.6Z,2,REGULAR,substitution,in,[],202699,,,1610612741,22,56,2025-02-12T01:54:21Z,2730000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M06.00S,2025-02-12T01:55:36.8Z,2,REGULAR,turnover,traveling,[],202696,,,1610612741,22,56,2025-02-12T01:55:45Z,2740000,False,,,0,,N. Vučević traveling TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,2.0,,,,,,,,,,,,,,,201638.0,,,,
280,PT04M51.00S,2025-02-12T01:55:58.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202699,70.77858081471747,76.47058823529412,1610612765,22,59,2025-02-12T01:56:02Z,2750000,False,132.0,222.0,1,right,T. Harris 25' 3PT  (9 PTS) (T. Hardaway Jr. 1 AST),"[202699, 203501]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,25.87,Made,,,,,9.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,
282,PT04M33.00S,2025-02-12T01:56:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630581,29.25427069645204,75.0,1610612741,22,59,2025-02-12T01:56:21Z,2770000,False,-125.0,222.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,25.52,Missed,,,,,,,,,,,,,,,,,
283,PT04M31.00S,2025-02-12T01:56:18.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,22,59,2025-02-12T01:56:21Z,2780000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,282.0,3.0,2.0,1.0,,,,,,,,,,,,,
284,PT04M10.00S,2025-02-12T01:56:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.64323258869908,51.71568627450981,1610612765,22,61,2025-02-12T01:56:44Z,2790000,False,9.0,7.0,1,right,C. Cunningham driving Layup (9 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,1.13,Made,,,,,9.0,,,,,,,,,,,,
286,PT04M06.00S,2025-02-12T01:56:54.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612741,22,61,2025-02-12T01:57:02Z,2810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M06.00S,2025-02-12T01:56:54.7Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,22,61,2025-02-12T01:57:02Z,2820000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M57.00S,2025-02-12T01:57:08.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630172,5.601182654402102,53.18627450980392,1610612741,22,61,2025-02-12T01:57:38Z,2830000,False,-16.0,0.0,1,left,MISS P. Williams cutting DUNK - blocked,"[1630172, 1641709]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,1.59,Missed,,,,,,,,,,,Thompson,1641709.0,,,,,
289,PT03M57.00S,2025-02-12T01:57:08.0Z,2,REGULAR,block,,[],1641709,,,1610612741,22,61,2025-02-12T01:57:10Z,2840000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT03M54.00S,2025-02-12T01:57:11.0Z,2,REGULAR,rebound,offensive,[],1630172,,,1610612741,22,61,2025-02-12T01:57:11Z,2850000,False,,,0,,P. Williams REBOUND (Off:1 Def:0),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,288.0,1.0,0.0,1.0,,,,,,,,,,,,,
291,PT03M52.00S,2025-02-12T01:57:12.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,27.151773981603156,82.1078431372549,1610612741,22,61,2025-02-12T01:57:17Z,2860000,False,-161.0,203.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,25.85,Missed,,,,,,,,,,,,,,,,,
292,PT03M52.00S,2025-02-12T01:57:12.9Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,22,61,2025-02-12T01:57:17Z,2870000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,291.0,2.0,2.0,0.0,,,,,,,,,,,,,
293,PT03M43.00S,2025-02-12T01:57:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,93.38042049934296,53.18627450980392,1610612765,22,63,2025-02-12T01:57:25Z,2880000,False,16.0,10.0,1,right,A. Thompson driving Layup (10 PTS),[1641709],1610612765.0,DET,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,1.86,Made,,,,,10.0,,,,,,,,,,,,
294,PT03M30.00S,2025-02-12T01:57:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628989,28.728646517739815,77.94117647058823,1610612741,22,63,2025-02-12T01:57:41Z,2890000,False,-140.0,218.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,25.85,Missed,,,,,,,,,,,,,,,,,
295,PT03M27.00S,2025-02-12T01:57:38.2Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,22,63,2025-02-12T01:57:41Z,2900000,False,,,0,,N. Vučević REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,294.0,3.0,1.0,2.0,,,,,,,,,,,,,
302,PT03M27.00S,2025-02-12T01:57:47.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202696,10.512483574244415,46.71415441176471,1610612741,22,63,2025-02-12T02:00:08Z,2915000,False,16.0,46.0,1,left,MISS N. Vučević Hook - blocked,"[202696, 202699]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,4.91,Missed,,,,,,,,,,,Harris,202699.0,,,,,
303,PT03M27.00S,2025-02-12T01:57:47.7Z,2,REGULAR,block,,[],202699,,,1610612741,22,63,2025-02-12T02:00:08Z,2922500,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT03M27.00S,2025-02-12T01:57:47.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,22,63,2025-02-12T02:00:24Z,2926250,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,302.0,,,,,,,,,,,,,,,,
298,PT03M27.00S,2025-02-12T01:58:00.2Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612741,22,63,2025-02-12T01:59:19Z,2930000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M27.00S,2025-02-12T01:59:49.9Z,2,REGULAR,substitution,out,[],1628989,,,1610612741,22,63,2025-02-12T02:00:08Z,2950000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M27.00S,2025-02-12T01:59:49.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,22,63,2025-02-12T02:00:08Z,2960000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M17.00S,2025-02-12T02:00:31.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,23.340998685939553,86.76470588235294,1610612741,22,63,2025-02-12T02:00:35Z,2970000,False,-184.0,167.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,24.83,Missed,,,,,,,,,,,,,,,,,
306,PT03M16.00S,2025-02-12T02:00:33.5Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,22,63,2025-02-12T02:00:33Z,2980000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,305.0,4.0,3.0,1.0,,,,,,,,,,,,,
307,PT02M59.00S,2025-02-12T02:00:50.2Z,2,REGULAR,2pt,Jump Shot,[],1630595,95.0886990801577,77.94117647058823,1610612765,22,65,2025-02-12T02:01:30Z,2990000,False,140.0,-6.0,1,right,C. Cunningham 13' step back Jump Shot (11 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,13.98,Made,,,,,11.0,J. Duren,1631105.0,1.0,,,,,,,,,
309,PT02M34.00S,2025-02-12T02:01:31.8Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,22,65,2025-02-12T02:01:36Z,3010000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1641709]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,Thompson,1641709.0,,,,,,,
310,PT02M34.00S,2025-02-12T02:01:31.8Z,2,REGULAR,steal,,[],1641709,,,1610612765,22,65,2025-02-12T02:01:33Z,3020000,False,,,0,,A. Thompson STEAL (3 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
311,PT02M32.00S,2025-02-12T02:01:45.0Z,2,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612765,22,65,2025-02-12T02:01:52Z,3030000,False,,,0,,C. White shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629632, 1641709]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Thompson,1641709.0
313,PT02M32.00S,2025-02-12T02:02:06.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641709,,,1610612765,22,66,2025-02-12T02:02:06Z,3050000,False,,,0,,A. Thompson Free Throw 1 of 2 (11 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
315,PT02M32.00S,2025-02-12T02:02:22.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641709,,,1610612765,22,67,2025-02-12T02:02:22Z,3060000,False,,,0,,A. Thompson Free Throw 2 of 2 (12 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,
316,PT02M24.00S,2025-02-12T02:02:31.0Z,2,REGULAR,3pt,Jump Shot,[],202696,32.276609724047304,55.392156862745104,1610612741,22,67,2025-02-12T02:02:36Z,3070000,False,-27.0,251.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,25.23,Missed,,,,,,,,,,,,,,,,,
317,PT02M20.00S,2025-02-12T02:02:35.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,22,67,2025-02-12T02:02:36Z,3080000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,,316.0,2.0,2.0,0.0,,,,,,,,,,,,,
318,PT02M12.00S,2025-02-12T02:02:44.0Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612765,22,67,2025-02-12T02:02:47Z,3090000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1630245]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,0-8 Center,1.0,,,,,,,,,,,Dosunmu,1630245.0,,,,,,,
319,PT02M12.00S,2025-02-12T02:02:44.0Z,2,REGULAR,steal,,[],1630245,,,1610612741,22,67,2025-02-12T02:02:46Z,3100000,False,,,0,,A. Dosunmu STEAL (3 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT02M08.00S,2025-02-12T02:02:53.3Z,2,REGULAR,foul,personal,[],1641709,,,1610612741,22,67,2025-02-12T02:02:59Z,3110000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1629632]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,White,1629632.0
322,PT02M02.00S,2025-02-12T02:03:14.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,11.645860709592641,49.01960784313725,1610612741,24,67,2025-02-12T02:03:18Z,3130000,False,5.0,57.0,1,left,N. Vučević turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,5.72,Made,,,,,2.0,,,,,,,,,,,,
323,PT01M43.00S,2025-02-12T02:03:32.5Z,2,REGULAR,3pt,Jump Shot,[],203501,96.7969776609724,98.0392156862745,1610612765,24,67,2025-02-12T02:03:36Z,3140000,False,240.0,-22.0,1,right,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,24.12,Missed,,,,,,,,,,,,,,,,,
324,PT01M40.00S,2025-02-12T02:03:35.7Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,24,67,2025-02-12T02:03:35Z,3150000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,,323.0,2.0,1.0,1.0,,,,,,,,,,,,,
325,PT01M36.00S,2025-02-12T02:03:38.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630172,29.911300919842315,21.07843137254902,1610612741,24,67,2025-02-12T02:04:36Z,3160000,False,145.0,229.0,1,left,MISS P. Williams 27' running pullup 3PT,[1630172],1610612741.0,CHI,running pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,27.06,Missed,,,,,,,,,,,,,,,,,
326,PT01M34.00S,2025-02-12T02:03:40.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,24,67,2025-02-12T02:04:36Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,325.0,,,,,,,,,,,,,,,,
328,PT01M28.00S,2025-02-12T02:03:56.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,32.53942181340342,24.264705882352942,1610612741,27,67,2025-02-12T02:04:01Z,3190000,False,129.0,253.0,1,left,A. Dosunmu 28' 3PT  (8 PTS) (N. Vučević 1 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,28.42,Made,,,,,8.0,N. Vučević,202696.0,1.0,,,,,,,,,
330,PT01M11.00S,2025-02-12T02:04:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.77463863337714,53.92156862745098,1610612765,27,69,2025-02-12T02:04:19Z,3210000,False,20.0,6.0,1,right,T. Harris cutting Layup (11 PTS) (C. Cunningham 7 AST),"[202699, 1630595]",1610612765.0,DET,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,2.05,Made,,,,,11.0,C. Cunningham,1630595.0,7.0,,,,,,,,,
332,PT01M00.00S,2025-02-12T02:04:25.4Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,27,69,2025-02-12T02:04:30Z,3230000,False,,,0,,A. Dosunmu bad pass TURNOVER (3 TO),"[1630245, 1641709]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,Thompson,1641709.0,,,,,,,
