actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
416,PT04M14.00S,2025-01-26T02:34:41.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,72,74,2025-01-26T02:34:41Z,4110000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M14.00S,2025-01-26T02:36:57.3Z,3,REGULAR,substitution,out,[],1641824,,,1610612755,72,74,2025-01-26T02:37:03Z,4120000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M14.00S,2025-01-26T02:36:57.3Z,3,REGULAR,substitution,in,[],1641763,,,1610612755,72,74,2025-01-26T02:37:03Z,4130000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M14.00S,2025-01-26T02:37:12.9Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,72,74,2025-01-26T02:37:17Z,4140000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M14.00S,2025-01-26T02:37:12.9Z,3,REGULAR,substitution,out,[],201569,,,1610612755,72,74,2025-01-26T02:37:17Z,4150000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M14.00S,2025-01-26T02:37:12.9Z,3,REGULAR,substitution,in,[],202704,,,1610612755,72,74,2025-01-26T02:37:17Z,4160000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M14.00S,2025-01-26T02:37:12.9Z,3,REGULAR,substitution,in,[],200768,,,1610612755,72,74,2025-01-26T02:37:17Z,4170000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M55.00S,2025-01-26T02:37:57.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,14.799605781865965,39.705882352941174,1610612755,72,74,2025-01-26T02:38:01Z,4180000,False,51.0,87.0,1,left,MISS R. Jackson 10' driving floating Shot,[202704],1610612755.0,PHI,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,10.08,Missed,,,,,,,,,,,,,,,,
424,PT03M53.00S,2025-01-26T02:38:00.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,72,74,2025-01-26T02:38:00Z,4190000,False,,,0,,J. Giddey REBOUND (Off:3 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,423.0,8.0,5.0,3.0,,,,,,,,,,,,
425,PT03M52.00S,2025-01-26T02:38:04.9Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,72,74,2025-01-26T02:38:10Z,4200000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (3 TO),[1630581],1610612741.0,CHI,bad pass,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,3.0,,,,,,,,,,,,,,,,,,
426,PT03M47.00S,2025-01-26T02:38:25.8Z,3,REGULAR,foul,personal,[],1630245,,,1610612755,72,74,2025-01-26T02:38:32Z,4210000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1630178]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Maxey,1630178.0,,
428,PT03M38.00S,2025-01-26T02:38:50.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,33.590670170827856,65.68627450980392,1610612755,72,74,2025-01-26T02:38:56Z,4230000,False,-78.0,263.0,1,left,MISS T. Maxey 27' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,27.47,Missed,,,,,,,,,,,,,,,,
429,PT03M38.00S,2025-01-26T02:38:50.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,72,74,2025-01-26T02:38:56Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,428.0,,,,,,,,,,,,,,,
431,PT03M14.00S,2025-01-26T02:39:29.9Z,3,REGULAR,2pt,Jump Shot,[],1630581,89.96386333771353,76.7156862745098,1610612741,72,74,2025-01-26T02:40:19Z,4260000,False,134.0,42.0,1,right,MISS J. Giddey 14' turnaround Shot - blocked,"[1630581, 200768]",1610612741.0,CHI,turnaround,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,14.0,Missed,,,,,Lowry,200768.0,,,,,,,,,,
432,PT03M14.00S,2025-01-26T02:39:29.9Z,3,REGULAR,block,,[],200768,,,1610612741,72,74,2025-01-26T02:39:32Z,4270000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
433,PT03M14.00S,2025-01-26T02:39:29.9Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,72,74,2025-01-26T02:39:36Z,4280000,False,,,0,,J. Giddey REBOUND (Off:4 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,,,431.0,9.0,5.0,4.0,,,,,,,,,,,,
434,PT03M14.00S,2025-01-26T02:39:36.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,86.02168199737189,71.07843137254902,1610612741,74,74,2025-01-26T02:39:41Z,4290000,False,105.0,79.0,1,right,J. Giddey 13' bank Jump Shot (9 PTS),[1630581],1610612741.0,CHI,bank,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Right,,,13.17,Made,,,,,,,9.0,,,,,,,,,
435,PT03M14.00S,2025-01-26T02:39:39.4Z,3,REGULAR,foul,personal,['1freethrow'],1641737,,,1610612741,74,74,2025-01-26T02:39:44Z,4300000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Giddey 1 FT),"[1641737, 1630581]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Mid-Range,8-16 Right,1179.0,,,,,,,,,,,,,,3.0,0.0,Giddey,1630581.0,,
437,PT03M14.00S,2025-01-26T02:40:04.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630581,,,1610612741,75,74,2025-01-26T02:40:04Z,4320000,False,,,0,,J. Giddey Free Throw 1 of 1 (10 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
438,PT02M56.00S,2025-01-26T02:40:25.8Z,3,REGULAR,3pt,Jump Shot,[],202704,6.258212877792378,94.36274509803921,1610612755,75,74,2025-01-26T02:40:29Z,4330000,False,-222.0,6.0,1,left,MISS R. Jackson 3PT,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,,,22.19,Missed,,,,,,,,,,,,,,,,
439,PT02M54.00S,2025-01-26T02:40:27.8Z,3,REGULAR,rebound,defensive,[],1641763,,,1610612741,75,74,2025-01-26T02:40:29Z,4340000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Left Corner 3,24+ Left,,,,,438.0,1.0,1.0,0.0,,,,,,,,,,,,
440,PT02M40.00S,2025-01-26T02:40:41.9Z,3,REGULAR,3pt,Jump Shot,[],1630581,84.05059132720105,96.56862745098039,1610612741,75,74,2025-01-26T02:48:25Z,4350000,False,233.0,97.0,1,right,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,25.24,Missed,,,,,,,,,,,,,,,,
441,PT02M40.00S,2025-01-26T02:40:41.9Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,75,74,2025-01-26T02:40:52Z,4360000,False,,,0,,N. Vučević REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,24+ Right,,,,,440.0,6.0,5.0,1.0,,,,,,,,,,,,
442,PT02M34.00S,2025-01-26T02:40:48.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203897,84.97043363994744,3.1862745098039214,1610612741,78,74,2025-01-26T02:40:55Z,4370000,False,-234.0,89.0,1,right,Z. LaVine 25' 3PT  (23 PTS) (J. Giddey 6 AST),"[203897, 1630581]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,25.04,Made,,,,,,,23.0,J. Giddey,1630581.0,6.0,,,,,,
444,PT02M07.00S,2025-01-26T02:41:14.3Z,3,REGULAR,3pt,Jump Shot,[],200768,33.85348226018397,55.63725490196079,1610612755,78,74,2025-01-26T02:41:19Z,4390000,False,-28.0,266.0,1,left,MISS K. Lowry 26' 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,26.72,Missed,,,,,,,,,,,,,,,,
445,PT02M04.00S,2025-01-26T02:41:17.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,78,74,2025-01-26T02:41:19Z,4400000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,444.0,6.0,6.0,0.0,,,,,,,,,,,,
446,PT01M49.00S,2025-01-26T02:41:32.8Z,3,REGULAR,3pt,Jump Shot,[],1630245,93.24901445466492,3.1862745098039214,1610612741,81,74,2025-01-26T02:41:37Z,4410000,False,-234.0,11.0,1,right,A. Dosunmu 3PT  (5 PTS) (J. Giddey 7 AST),"[1630245, 1630581]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,23.44,Made,,,,,,,5.0,J. Giddey,1630581.0,7.0,,,,,,
448,PT01M32.00S,2025-01-26T02:41:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.783837056504599,51.9607843137255,1610612755,81,76,2025-01-26T02:41:54Z,4430000,False,-10.0,11.0,1,left,R. Jackson driving finger roll Layup (9 PTS) (K. Lowry 2 AST),"[202704, 200768]",1610612755.0,PHI,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,1.5,Made,,,,,,,9.0,K. Lowry,200768.0,2.0,,,,,,
450,PT01M16.00S,2025-01-26T02:42:06.3Z,3,REGULAR,3pt,Jump Shot,[],1630245,82.07950065703022,93.13725490196079,1610612741,81,76,2025-01-26T02:42:10Z,4450000,False,216.0,116.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,24.49,Missed,,,,,,,,,,,,,,,,
451,PT01M14.00S,2025-01-26T02:42:08.3Z,3,REGULAR,rebound,defensive,[],202704,,,1610612755,81,76,2025-01-26T02:42:10Z,4460000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,450.0,1.0,1.0,0.0,,,,,,,,,,,,
452,PT01M02.00S,2025-01-26T02:42:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,19.92444152431012,54.90196078431373,1610612755,81,78,2025-01-26T02:42:24Z,4470000,False,-25.0,135.0,1,left,K. Lowry 13' pullup Jump Shot (2 PTS),[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,13.7,Made,,,,,,,2.0,,,,,,,,,
453,PT00M40.10S,2025-01-26T02:42:50.3Z,3,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612741,81,78,2025-01-26T02:42:58Z,4480000,False,,,0,,A. Bona shooting personal FOUL (4 PF) (Vučević 2 FT),"[1641737, 202696]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,1179.0,,,,,,,,,,,,,,4.0,0.0,Vučević,202696.0,,
455,PT00M40.10S,2025-01-26T02:43:16.9Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,82,78,2025-01-26T02:43:16Z,4500000,False,,,0,,N. Vučević Free Throw 1 of 2 (17 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,,
456,PT00M40.10S,2025-01-26T02:43:45.0Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,83,78,2025-01-26T02:43:45Z,4510000,False,,,0,,N. Vučević Free Throw 2 of 2 (18 PTS),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,,
457,PT00M30.40S,2025-01-26T02:43:59.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641741,19.530223390275953,47.549019607843135,1610612755,83,80,2025-01-26T02:44:03Z,4520000,False,12.0,131.0,1,left,R. Council IV 13' driving floating Jump Shot (7 PTS),[1641741],1610612755.0,PHI,driving floating,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,13.17,Made,,,,,,,7.0,,,,,,,,,
458,PT00M26.60S,2025-01-26T02:44:15.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612741,83,80,2025-01-26T02:44:20Z,4530000,False,,,0,,A. Bona shooting personal FOUL (5 PF) (LaVine 2 FT),"[1641737, 203897]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,202049.0,,,,,,,,,,,,,,5.0,0.0,LaVine,203897.0,,
460,PT00M26.60S,2025-01-26T02:44:45.1Z,3,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,83,80,2025-01-26T02:45:16Z,4550000,False,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
461,PT00M26.60S,2025-01-26T02:44:45.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,83,80,2025-01-26T02:45:16Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,
462,PT00M26.60S,2025-01-26T02:44:46.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612741,83,80,2025-01-26T02:44:54Z,4570000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M26.60S,2025-01-26T02:44:46.4Z,3,REGULAR,substitution,out,[],1641737,,,1610612741,83,80,2025-01-26T02:44:54Z,4580000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M26.60S,2025-01-26T02:44:46.4Z,3,REGULAR,substitution,in,[],1631207,,,1610612741,83,80,2025-01-26T02:44:54Z,4590000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M26.60S,2025-01-26T02:44:46.4Z,3,REGULAR,substitution,in,[],1627824,,,1610612741,83,80,2025-01-26T02:44:54Z,4600000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M26.60S,2025-01-26T02:44:45.1Z,3,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,83,80,2025-01-26T02:45:16Z,4610000,False,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
467,PT00M24.40S,2025-01-26T02:44:47.3Z,3,REGULAR,rebound,defensive,[],1641741,,,1610612755,83,80,2025-01-26T02:45:16Z,4620000,False,,,0,,R. Council IV REBOUND (Off:1 Def:2),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,466.0,3.0,2.0,1.0,,,,,,,,,,,,
468,PT00M01.70S,2025-01-26T02:45:37.7Z,3,REGULAR,3pt,Jump Shot,[],200768,12.040078843626807,93.87254901960785,1610612755,83,80,2025-01-26T02:45:42Z,4630000,False,-219.0,61.0,1,left,MISS K. Lowry 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,22.76,Missed,,,,,,,,,,,,,,,,
469,PT00M01.70S,2025-01-26T02:45:37.7Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,83,80,2025-01-26T02:45:42Z,4640000,False,,,0,,N. Vučević REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Left Corner 3,24+ Left,,,,,468.0,7.0,6.0,1.0,,,,,,,,,,,,
470,PT00M00.00S,2025-01-26T02:45:43.9Z,3,REGULAR,period,end,[],0,,,1610612741,83,80,2025-01-26T02:45:43Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,83,80,2025-01-26T02:48:38Z,4660000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,out,['startperiod'],202696,,,1610612741,83,80,2025-01-26T02:48:38Z,4670000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612741,83,80,2025-01-26T02:48:38Z,4680000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,out,['startperiod'],1641741,,,1610612741,83,80,2025-01-26T02:48:38Z,4690000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,in,['startperiod'],1629659,,,1610612741,83,80,2025-01-26T02:48:38Z,4700000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630188,,,1610612741,83,80,2025-01-26T02:48:38Z,4710000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612741,83,80,2025-01-26T02:48:38Z,4720000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-01-26T02:48:22.4Z,4,REGULAR,substitution,in,['startperiod'],1642348,,,1610612741,83,80,2025-01-26T02:48:38Z,4730000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-01-26T02:48:28.4Z,4,REGULAR,period,start,[],0,,,1610612741,83,80,2025-01-26T02:48:39Z,4740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M44.00S,2025-01-26T02:48:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,92.9862023653088,47.794117647058826,1610612741,83,80,2025-01-26T02:49:33Z,4750000,False,-11.0,13.0,1,right,MISS J. Phillips driving Layup,[1641763],1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,1.73,Missed,,,,,,,,,,,,,,,,
481,PT11M42.00S,2025-01-26T02:48:46.6Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,83,80,2025-01-26T02:49:33Z,4760000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,480.0,5.0,4.0,1.0,,,,,,,,,,,,
482,PT11M31.00S,2025-01-26T02:48:55.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,79.71419185282524,89.95098039215686,1610612741,83,80,2025-01-26T02:48:59Z,4770000,False,200.0,138.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,24.29,Missed,,,,,,,,,,,,,,,,
483,PT11M29.00S,2025-01-26T02:48:57.9Z,4,REGULAR,rebound,offensive,[],1641763,,,1610612741,83,80,2025-01-26T02:48:59Z,4780000,False,,,0,,J. Phillips REBOUND (Off:1 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,482.0,2.0,1.0,1.0,,,,,,,,,,,,
484,PT11M29.00S,2025-01-26T02:48:59.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641763,94.40999984741211,50.0,1610612741,85,80,2025-01-26T04:50:49Z,4790000,False,0.0,0.0,1,right,J. Phillips tip DUNK (2 PTS),[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,2.0,,,,,,,,,
485,PT11M10.00S,2025-01-26T02:49:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,15.325229960578188,47.05882352941176,1610612755,85,82,2025-01-26T02:49:20Z,4800000,False,15.0,92.0,1,left,K. Oubre Jr. 9' pullup Jump Shot (15 PTS) (G. Yabusele 2 AST),"[1626162, 1627824]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.28,Made,,,,,,,15.0,G. Yabusele,1627824.0,2.0,,,,,,
486,PT11M01.00S,2025-01-26T02:49:26.2Z,4,REGULAR,turnover,lost ball,[],1629659,,,1610612741,85,82,2025-01-26T02:51:40Z,4810000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (2 TO),"[1629659, 1642348]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,,,Edwards,1642348.0
487,PT11M01.00S,2025-01-26T02:49:26.2Z,4,REGULAR,steal,,[],1642348,,,1610612755,85,82,2025-01-26T02:51:40Z,4820000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
488,PT10M47.00S,2025-01-26T02:49:43.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,7.046649145860711,50.49019607843137,1610612755,85,84,2025-01-26T02:49:46Z,4830000,False,-2.0,14.0,1,left,K. Oubre Jr. driving Layup (17 PTS),[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,,,17.0,,,,,,,,,
489,PT10M47.00S,2025-01-26T02:49:45.9Z,4,REGULAR,foul,personal,['1freethrow'],1629659,,,1610612755,85,84,2025-01-26T02:50:00Z,4840000,False,,,0,,T. Horton-Tucker shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1629659, 1626162]",1610612741.0,CHI,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,2.0,0.0,Oubre Jr.,1626162.0,,
491,PT10M47.00S,2025-01-26T02:50:13.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612755,85,84,2025-01-26T02:50:15Z,4860000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
492,PT10M44.00S,2025-01-26T02:50:16.8Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,85,84,2025-01-26T02:50:15Z,4870000,False,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,491.0,6.0,5.0,1.0,,,,,,,,,,,,
493,PT10M30.00S,2025-01-26T02:50:29.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,92.72339027595268,51.470588235294116,1610612741,85,84,2025-01-26T02:50:44Z,4880000,False,7.0,16.0,1,right,MISS D. Terry driving Layup,[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,1.75,Missed,,,,,,,,,,,,,,,,
494,PT10M30.00S,2025-01-26T02:50:42.6Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,85,84,2025-01-26T02:50:42Z,4890000,False,,,0,,J. Smith REBOUND (Off:2 Def:5),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,493.0,7.0,5.0,2.0,,,,,,,,,,,,
495,PT10M30.00S,2025-01-26T02:50:42.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612741,85,84,2025-01-26T02:50:42Z,4900000,False,0.0,0.0,1,right,MISS J. Smith tip Layup,[1630188],1610612741.0,CHI,tip,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
496,PT10M30.00S,2025-01-26T02:50:43.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,85,84,2025-01-26T02:50:43Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,495.0,,,,,,,,,,,,,,,
