actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
341,PT10M35.00S,2025-01-07T02:17:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,94.56307490144546,52.450980392156865,1610612759,52,71,2025-01-07T02:17:27Z,3380000,False,12.0,-1.0,1,right,J. Sochan driving Layup (11 PTS),[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,1.24,Made,,,,,11.0,,,,,,,,,,
342,PT10M20.00S,2025-01-07T02:17:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.754927726675426,50.73529411764706,1610612741,54,71,2025-01-07T02:17:43Z,3390000,False,-4.0,30.0,1,left,C. White driving finger roll Layup (9 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,3.0,Made,,,,,9.0,,,,,,,,,,
343,PT10M00.00S,2025-01-07T02:17:58.8Z,3,REGULAR,3pt,Jump Shot,[],1641705,74.06373193166885,85.29411764705883,1610612759,54,71,2025-01-07T02:18:36Z,3400000,False,176.0,191.0,1,right,MISS V. Wembanyama 26' step back 3PT,[1641705],1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,26.03,Missed,,,,,,,,,,,,,,,
344,PT09M57.00S,2025-01-07T02:18:01.8Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,54,71,2025-01-07T02:18:02Z,3410000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,
345,PT09M51.00S,2025-01-07T02:18:08.0Z,3,REGULAR,3pt,Jump Shot,[],202696,32.933639947437584,51.225490196078425,1610612741,54,71,2025-01-07T02:18:11Z,3420000,False,-6.0,257.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,25.72,Missed,,,,,,,,,,,,,,,
346,PT09M48.00S,2025-01-07T02:18:11.0Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,54,71,2025-01-07T02:18:45Z,3430000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,345.0,11.0,10.0,1.0,,,,,,,,,,,
347,PT09M42.00S,2025-01-07T02:18:16.9Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612759,54,71,2025-01-07T02:18:24Z,3440000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 202696]",1610612759.0,SAS,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,1.0,Vučević,202696.0,,,,,,,,,,,,,,,,,
348,PT09M42.00S,2025-01-07T02:18:16.9Z,3,REGULAR,steal,,[],202696,,,1610612741,54,71,2025-01-07T02:19:05Z,3450000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
349,PT09M34.00S,2025-01-07T02:18:23.9Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",203897,17.95335085413929,13.23529411764706,1610612741,56,71,2025-01-07T02:18:28Z,3460000,False,184.0,116.0,1,left,Z. LaVine 21' step back Jump Shot (15 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,,,,21.75,Made,,,,,15.0,,,,,,,,,,
350,PT09M13.00S,2025-01-07T02:18:45.2Z,3,REGULAR,3pt,Jump Shot,[],1641705,69.72733245729303,27.205882352941174,1610612759,56,74,2025-01-07T02:18:50Z,3470000,False,-114.0,232.0,1,right,V. Wembanyama 25' 3PT  (17 PTS) (D. Vassell 3 AST),"[1641705, 1630170]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,25.86,Made,,,,,17.0,,,D. Vassell,1630170.0,3.0,,,,,
352,PT09M01.00S,2025-01-07T02:18:57.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.701708278580814,52.32843137254902,1610612741,56,74,2025-01-07T02:19:02Z,3490000,False,-12.0,10.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1630170]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,Vassell,1630170.0,,,,,,,,
353,PT09M01.00S,2025-01-07T02:18:57.4Z,3,REGULAR,block,,[],1630170,,,1610612741,56,74,2025-01-07T02:18:59Z,3500000,False,,,0,,D. Vassell BLOCK (2 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT08M58.00S,2025-01-07T02:19:00.4Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,56,74,2025-01-07T02:20:06Z,3510000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,352.0,12.0,11.0,1.0,,,,,,,,,,,
355,PT08M57.00S,2025-01-07T02:19:01.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,68.80749014454665,65.93137254901961,1610612759,56,74,2025-01-07T02:22:23Z,3520000,False,80.0,241.0,1,right,MISS C. Paul 25' running pullup 3PT,[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,25.36,Missed,,,,,,,,,,,,,,,
356,PT08M57.00S,2025-01-07T02:19:01.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,56,74,2025-01-07T02:19:08Z,3530000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,355.0,,,,,,,,,,,,,,
357,PT08M57.00S,2025-01-07T02:19:09.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,56,74,2025-01-07T02:19:09Z,3540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M45.00S,2025-01-07T02:22:21.9Z,3,REGULAR,3pt,Jump Shot,[],202696,32.013797634691194,62.254901960784316,1610612741,56,74,2025-01-07T02:22:29Z,3550000,False,-61.0,248.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,25.59,Missed,,,,,,,,,,,,,,,
359,PT08M42.00S,2025-01-07T02:22:25.0Z,3,REGULAR,rebound,offensive,[],203897,,,1610612741,56,74,2025-01-07T02:22:25Z,3560000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,358.0,5.0,4.0,1.0,,,,,,,,,,,
360,PT08M41.00S,2025-01-07T02:22:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203897,5.995400788436268,50.98039215686274,1610612741,58,74,2025-01-07T02:22:57Z,3570000,False,-5.0,4.0,1,left,Z. LaVine driving reverse Layup (17 PTS),[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,0.63,Made,,,,,17.0,,,,,,,,,,
361,PT08M17.00S,2025-01-07T02:22:49.2Z,3,REGULAR,3pt,Jump Shot,[],1641705,68.41327201051249,67.64705882352942,1610612759,58,77,2025-01-07T02:23:04Z,3580000,False,88.0,244.0,1,right,V. Wembanyama 25' 3PT step back (20 PTS) (H. Barnes 2 AST),"[1641705, 203084]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,25.98,Made,,,,,20.0,,,H. Barnes,203084.0,2.0,,,,,
363,PT08M07.00S,2025-01-07T02:22:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.1268068331143235,47.794117647058826,1610612741,58,77,2025-01-07T02:23:06Z,3600000,False,11.0,5.0,1,left,MISS C. White driving Layup - blocked,"[1629632, 1641705]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.21,Missed,,,,,,Wembanyama,1641705.0,,,,,,,,
364,PT08M07.00S,2025-01-07T02:22:59.3Z,3,REGULAR,block,,[],1641705,,,1610612741,58,77,2025-01-07T02:23:01Z,3610000,False,,,0,,V. Wembanyama BLOCK (5 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT08M07.00S,2025-01-07T02:22:59.3Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,58,77,2025-01-07T02:23:06Z,3620000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,363.0,3.0,2.0,1.0,,,,,,,,,,,
366,PT08M03.00S,2025-01-07T02:23:04.6Z,3,REGULAR,turnover,lost ball,[],1631110,,,1610612759,58,77,2025-01-07T02:23:09Z,3630000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 203897]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.0,LaVine,203897.0,,,,,,,,,,,,,,,,,
367,PT08M03.00S,2025-01-07T02:23:04.6Z,3,REGULAR,steal,,[],203897,,,1610612741,58,77,2025-01-07T02:23:07Z,3640000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT07M55.00S,2025-01-07T02:23:12.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,5.995400788436268,51.470588235294116,1610612741,60,77,2025-01-07T02:23:18Z,3650000,False,-7.0,4.0,1,left,C. White driving Layup (11 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,0.84,Made,,,,,11.0,,,,,,,,,,
369,PT07M37.00S,2025-01-07T02:23:29.9Z,3,REGULAR,3pt,Jump Shot,[],1630170,93.51182654402102,3.431372549019608,1610612759,60,77,2025-01-07T02:23:36Z,3660000,False,-233.0,8.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,23.3,Missed,,,,,,,,,,,,,,,
370,PT07M33.00S,2025-01-07T02:23:33.9Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,60,77,2025-01-07T02:23:36Z,3670000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Left Corner 3,24+ Left,,,,,,369.0,13.0,11.0,2.0,,,,,,,,,,,
371,PT07M33.00S,2025-01-07T02:23:33.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,60,79,2025-01-07T02:24:02Z,3680000,False,0.0,0.0,1,right,V. Wembanyama tip DUNK (22 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,22.0,,,,,,,,,,
372,PT07M20.00S,2025-01-07T02:23:46.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,3.235873850197109,96.32352941176471,1610612741,63,79,2025-01-07T02:23:51Z,3690000,False,-232.0,-22.0,1,left,C. White 3PT  (14 PTS) (N. Vučević 3 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,23.27,Made,,,,,14.0,,,N. Vučević,202696.0,3.0,,,,,
374,PT07M09.00S,2025-01-07T02:23:57.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,71.96123521681997,17.892156862745097,1610612759,63,79,2025-01-07T02:24:05Z,3710000,False,-161.0,211.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,26.52,Missed,,,,,,,,,,,,,,,
375,PT07M06.00S,2025-01-07T02:24:01.3Z,3,REGULAR,rebound,offensive,[],1631110,,,1610612759,63,79,2025-01-07T02:24:01Z,3720000,False,,,0,,J. Sochan REBOUND (Off:3 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,374.0,4.0,1.0,3.0,,,,,,,,,,,
376,PT07M03.00S,2025-01-07T02:24:03.2Z,3,REGULAR,turnover,lost ball,[],1631110,,,1610612759,63,79,2025-01-07T02:24:09Z,3730000,False,,,0,,J. Sochan lost ball TURNOVER (2 TO),"[1631110, 1629632]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,2.0,White,1629632.0,,,,,,,,,,,,,,,,,
377,PT07M03.00S,2025-01-07T02:24:03.2Z,3,REGULAR,steal,,[],1629632,,,1610612741,63,79,2025-01-07T02:24:05Z,3740000,False,,,0,,C. White STEAL (4 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT06M57.00S,2025-01-07T02:24:10.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,5.995400788436268,51.225490196078425,1610612741,65,79,2025-01-07T02:24:59Z,3750000,False,-6.0,4.0,1,left,N. Vučević cutting finger roll Layup (13 PTS) (Z. LaVine 5 AST),"[202696, 203897]",1610612741.0,CHI,cutting finger roll,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,0.72,Made,,,,,13.0,,,Z. LaVine,203897.0,5.0,,,,,
380,PT06M45.00S,2025-01-07T02:24:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,82.21090670170827,42.64705882352941,1610612759,65,79,2025-01-07T02:25:30Z,3770000,False,-37.0,115.0,1,right,MISS C. Paul 12' pullup Shot,[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,12.05,Missed,,,,,,,,,,,,,,,
381,PT06M41.00S,2025-01-07T02:24:25.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,65,79,2025-01-07T02:25:30Z,3780000,False,,,0,,N. Vučević REBOUND (Off:3 Def:4),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,380.0,7.0,4.0,3.0,,,,,,,,,,,
382,PT06M32.00S,2025-01-07T02:24:35.2Z,3,REGULAR,2pt,Jump Shot,[],202696,23.340998685939553,74.01960784313727,1610612741,67,79,2025-01-07T02:26:15Z,3790000,False,-120.0,167.0,1,left,N. Vučević 20' pullup Jump Shot (15 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,pullup,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,20.56,Made,,,,,15.0,,,C. White,1629632.0,2.0,,,,,
383,PT06M32.00S,2025-01-07T02:24:43.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,67,79,2025-01-07T02:24:45Z,3800000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M32.00S,2025-01-07T02:27:11.1Z,3,REGULAR,substitution,out,[],1630581,,,1610612759,67,79,2025-01-07T02:27:23Z,3810000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M32.00S,2025-01-07T02:27:11.1Z,3,REGULAR,substitution,out,[],203084,,,1610612759,67,79,2025-01-07T02:27:23Z,3820000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M32.00S,2025-01-07T02:27:11.1Z,3,REGULAR,substitution,in,[],1628366,,,1610612759,67,79,2025-01-07T02:27:23Z,3830000,False,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M32.00S,2025-01-07T02:27:11.1Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,67,79,2025-01-07T02:27:23Z,3840000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M16.00S,2025-01-07T02:27:51.9Z,3,REGULAR,2pt,Jump Shot,[],1641705,78.53153745072274,49.754901960784316,1610612759,67,79,2025-01-07T02:27:56Z,3850000,False,-1.0,149.0,1,right,MISS V. Wembanyama 14' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,14.93,Missed,,,,,,,,,,,,,,,
390,PT06M14.00S,2025-01-07T02:27:53.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,67,79,2025-01-07T02:27:53Z,3860000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Center,,,,,,389.0,1.0,1.0,0.0,,,,,,,,,,,
391,PT06M11.00S,2025-01-07T02:27:56.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630172,6.783837056504599,49.01960784313725,1610612741,69,79,2025-01-07T02:33:23Z,3870000,False,5.0,11.0,1,left,P. Williams running Layup (11 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,1.23,Made,,,,,11.0,,,C. White,1629632.0,3.0,,,,,
392,PT05M59.00S,2025-01-07T02:28:09.5Z,3,REGULAR,3pt,Jump Shot,[],1641705,66.70499342969777,48.28431372549019,1610612759,69,79,2025-01-07T02:29:42Z,3880000,False,-9.0,260.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,26.06,Missed,,,,,,,,,,,,,,,
393,PT05M56.00S,2025-01-07T02:28:12.5Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,69,79,2025-01-07T02:28:13Z,3890000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,392.0,6.0,5.0,1.0,,,,,,,,,,,
394,PT05M46.00S,2025-01-07T02:28:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.5722733245729295,48.77450980392157,1610612741,69,79,2025-01-07T02:28:28Z,3900000,False,6.0,19.0,1,left,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
396,PT05M44.00S,2025-01-07T02:28:23.6Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,69,79,2025-01-07T02:28:28Z,3920000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,
397,PT05M39.00S,2025-01-07T02:28:29.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630170,94.43166885676742,55.63725490196079,1610612759,69,79,2025-01-07T02:30:51Z,3930000,False,28.0,0.0,1,right,MISS D. Vassell driving floating bank Shot,[1630170],1610612759.0,SAS,driving floating bank,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,2.82,Missed,,,,,,,,,,,,,,,
398,PT05M37.00S,2025-01-07T02:28:31.1Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,69,79,2025-01-07T02:28:35Z,3940000,False,,,0,,N. Vučević REBOUND (Off:3 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,397.0,8.0,5.0,3.0,,,,,,,,,,,
399,PT05M24.00S,2025-01-07T02:28:44.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,8.09789750328515,49.26470588235294,1610612741,71,79,2025-01-07T02:31:19Z,3950000,False,4.0,24.0,1,left,N. Vučević Hook (17 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,2.39,Made,,,,,17.0,,,Z. LaVine,203897.0,6.0,,,,,
401,PT05M08.00S,2025-01-07T02:29:07.5Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612759,71,79,2025-01-07T02:29:38Z,3970000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Paul 2 FT),"[202696, 101108]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Paul,101108.0
403,PT05M08.00S,2025-01-07T02:29:39.3Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612759,71,80,2025-01-07T02:29:39Z,3990000,False,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
404,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,out,[],1630172,,,1610612759,71,80,2025-01-07T02:29:59Z,4000000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,71,80,2025-01-07T02:29:59Z,4010000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,71,80,2025-01-07T02:29:59Z,4020000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,in,[],1641824,,,1610612759,71,80,2025-01-07T02:29:59Z,4030000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,71,80,2025-01-07T02:29:59Z,4040000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M08.00S,2025-01-07T02:29:39.9Z,3,REGULAR,substitution,in,[],1629646,,,1610612759,71,80,2025-01-07T02:29:59Z,4050000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M08.00S,2025-01-07T02:30:00.6Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612759,71,81,2025-01-07T02:30:00Z,4060000,False,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
411,PT04M53.00S,2025-01-07T02:30:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202696,7.5722733245729295,48.77450980392157,1610612741,73,81,2025-01-07T02:30:17Z,4070000,False,6.0,19.0,1,left,N. Vučević driving Layup (19 PTS) (C. White 4 AST),"[202696, 1629632]",1610612741.0,CHI,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,1.97,Made,,,,,19.0,,,C. White,1629632.0,4.0,,,,,
413,PT04M37.00S,2025-01-07T02:30:31.0Z,3,REGULAR,2pt,Jump Shot,[],101108,75.64060446780552,61.51960784313726,1610612759,73,83,2025-01-07T02:30:35Z,4090000,False,58.0,176.0,1,right,C. Paul 18' pullup Jump Shot (8 PTS),[101108],1610612759.0,SAS,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,,,,18.57,Made,,,,,8.0,,,,,,,,,,
415,PT04M24.00S,2025-01-07T02:30:43.1Z,3,REGULAR,3pt,Jump Shot,[],202696,31.225361366622867,64.4607843137255,1610612741,73,83,2025-01-07T02:30:49Z,4100000,False,-72.0,241.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,25.16,Missed,,,,,,,,,,,,,,,
416,PT04M20.00S,2025-01-07T02:30:47.1Z,3,REGULAR,rebound,defensive,[],101108,,,1610612759,73,83,2025-01-07T02:30:49Z,4110000,False,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612759.0,SAS,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,
417,PT04M18.00S,2025-01-07T02:30:49.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,73.01248357424441,17.892156862745097,1610612759,73,86,2025-01-07T02:30:55Z,4120000,False,-161.0,201.0,1,right,C. Paul 25' 3PT running pullup (11 PTS),[101108],1610612759.0,SAS,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,25.74,Made,,,,,11.0,,,,,,,,,,
418,PT04M09.00S,2025-01-07T02:31:05.0Z,3,REGULAR,foul,personal,[],1629640,,,1610612741,73,86,2025-01-07T02:31:23Z,4130000,False,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 1629632]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,White,1629632.0
420,PT04M09.00S,2025-01-07T02:31:12.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612741,73,86,2025-01-07T02:31:19Z,4150000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
