actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
165,PT10M58.00S,2025-04-12T00:39:41.4Z,2,REGULAR,3pt,Jump Shot,[],1641824,4.28712220762155,3.6764705882352944,1610612741,29,27,2025-04-12T00:39:48Z,1590000,False,232.0,-12.0,1,left,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
166,PT10M53.00S,2025-04-12T00:39:46.4Z,2,REGULAR,rebound,offensive,[],1630172,,,1610612741,29,27,2025-04-12T00:39:48Z,1600000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,,
167,PT10M52.00S,2025-04-12T00:39:47.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630172,11.777266754270697,45.34313725490196,1610612741,31,27,2025-04-12T00:39:57Z,1610000,False,23.0,58.0,1,left,P. Williams 6' turnaround bank Jump Shot (2 PTS),[1630172],1610612741.0,CHI,turnaround bank,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,2.0,,,,,,,,,,,,,
168,PT10M36.00S,2025-04-12T00:40:06.5Z,2,REGULAR,turnover,traveling,[],1641774,,,1610612764,31,27,2025-04-12T00:40:20Z,1620000,False,,,0,,T. Vukcevic traveling TURNOVER (1 TO),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203591.0,1.0,,,,,,,,
169,PT10M36.00S,2025-04-12T00:40:12.9Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,31,27,2025-04-12T00:40:17Z,1630000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M36.00S,2025-04-12T00:40:12.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,31,27,2025-04-12T00:40:17Z,1640000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M25.00S,2025-04-12T00:40:33.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629632,9.149145860709593,42.40196078431372,1610612741,31,27,2025-04-12T00:44:32Z,1650000,False,38.0,34.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
172,PT10M22.00S,2025-04-12T00:40:36.4Z,2,REGULAR,rebound,defensive,[],1641732,,,1610612764,31,27,2025-04-12T00:40:36Z,1660000,False,,,0,,C. Jones REBOUND (Off:0 Def:2),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT10M16.00S,2025-04-12T00:40:42.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641732,92.46057818659659,44.36274509803921,1610612764,31,29,2025-04-12T00:45:08Z,1670000,False,-28.0,18.0,1,right,C. Jones driving floating bank Jump Shot (2 PTS),[1641732],1610612764.0,WAS,driving floating bank,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,2.0,,,,,,,,,,,,,
175,PT10M13.00S,2025-04-12T00:40:45.2Z,2,REGULAR,turnover,bad pass,[],1628989,,,1610612741,31,29,2025-04-12T00:41:02Z,1690000,False,,,0,,K. Huerter bad pass TURNOVER (1 TO),"[1628989, 1641732]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Jones,1641732.0,,,,
176,PT10M13.00S,2025-04-12T00:40:45.2Z,2,REGULAR,steal,,[],1641732,,,1610612764,31,29,2025-04-12T00:40:48Z,1700000,False,,,0,,C. Jones STEAL (1 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT10M08.00S,2025-04-12T00:40:49.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630550,92.19776609724047,59.80392156862745,1610612764,31,29,2025-04-12T00:45:34Z,1710000,False,49.0,21.0,1,right,MISS J. Thor Layup,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
178,PT10M07.00S,2025-04-12T00:40:50.5Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612741,31,29,2025-04-12T00:45:46Z,1720000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT10M04.00S,2025-04-12T00:40:53.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628975,8.492115637319317,27.450980392156865,1610612741,31,29,2025-04-12T00:40:59Z,1730000,False,113.0,27.0,1,left,MISS J. Carter 11' running Shot,[1628975],1610612741.0,CHI,running,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,11.6,Missed,,,,,,,,,,,,,,,,,,
180,PT10M01.00S,2025-04-12T00:40:56.7Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,31,29,2025-04-12T00:40:59Z,1740000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT09M47.00S,2025-04-12T00:41:10.5Z,2,REGULAR,3pt,Jump Shot,[],1641774,68.54467805519053,27.696078431372552,1610612764,31,32,2025-04-12T00:41:14Z,1750000,False,-112.0,243.0,1,right,T. Vukcevic 26' 3PT  (7 PTS) (B. Carrington 6 AST),"[1641774, 1642267]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,26.75,Made,,,,,7.0,B. Carrington,1642267.0,6.0,,,,,,,,,,
183,PT09M23.00S,2025-04-12T00:41:34.2Z,2,REGULAR,3pt,Jump Shot,[],1628989,22.026938239159,9.068627450980392,1610612741,34,32,2025-04-12T00:41:40Z,1770000,False,205.0,155.0,1,left,K. Huerter 25' 3PT pullup (5 PTS) (Z. Collins 2 AST),"[1628989, 1628380]",1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,5.0,Z. Collins,1628380.0,2.0,,,,,,,,,,
185,PT09M04.00S,2025-04-12T00:41:53.1Z,2,REGULAR,turnover,bad pass,[],1641732,,,1610612764,34,32,2025-04-12T00:41:56Z,1790000,False,,,0,,C. Jones bad pass TURNOVER (1 TO),"[1641732, 1628989]",1610612764.0,WAS,,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,Huerter,1628989.0,,,,
186,PT09M04.00S,2025-04-12T00:41:53.1Z,2,REGULAR,steal,,[],1628989,,,1610612741,34,32,2025-04-12T00:41:54Z,1800000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT08M58.00S,2025-04-12T00:41:59.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,29.25427069645204,72.79411764705883,1610612741,37,32,2025-04-12T00:42:03Z,1810000,False,-114.0,222.0,1,left,C. White 25' 3PT  (8 PTS) (J. Carter 1 AST),"[1629632, 1628975]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.0,Made,,,,,8.0,J. Carter,1628975.0,1.0,,,,,,,,,,
189,PT08M40.00S,2025-04-12T00:42:18.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641774,93.38042049934296,49.50980392156863,1610612764,37,34,2025-04-12T00:48:46Z,1830000,False,-2.0,10.0,1,right,T. Vukcevic cutting DUNK (9 PTS) (C. Jones 2 AST),"[1641774, 1641732]",1610612764.0,WAS,cutting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,9.0,C. Jones,1641732.0,2.0,,,,,,,,,,
191,PT08M30.00S,2025-04-12T00:42:28.4Z,2,REGULAR,3pt,Jump Shot,[],1628975,29.25427069645204,75.49019607843137,1610612741,37,34,2025-04-12T00:42:31Z,1850000,False,-127.0,222.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
192,PT08M28.00S,2025-04-12T00:42:30.4Z,2,REGULAR,rebound,defensive,[],1641732,,,1610612764,37,34,2025-04-12T00:42:31Z,1860000,False,,,0,,C. Jones REBOUND (Off:0 Def:3),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,,,191.0,3.0,3.0,0.0,,,,,,,,,,,,,,
193,PT08M17.00S,2025-04-12T00:42:40.9Z,2,REGULAR,3pt,Jump Shot,[],1642267,67.09921156373193,62.99019607843137,1610612764,37,34,2025-04-12T03:11:51Z,1870000,False,65.0,257.0,1,right,MISS B. Carrington 26' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,,
194,PT08M14.00S,2025-04-12T00:42:43.9Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612741,37,34,2025-04-12T00:42:45Z,1880000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,
195,PT08M10.00S,2025-04-12T00:42:47.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,5.995400788436268,3.9215686274509802,1610612741,40,34,2025-04-12T00:42:52Z,1890000,False,230.0,4.0,1,left,J. Carter 3PT running (3 PTS) (K. Huerter 3 AST),"[1628975, 1628989]",1610612741.0,CHI,running,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,3.0,K. Huerter,1628989.0,3.0,,,,,,,,,,
197,PT07M52.00S,2025-04-12T00:43:05.9Z,2,REGULAR,2pt,Jump Shot,[],1641774,87.86136662286465,71.07843137254902,1610612764,40,34,2025-04-12T00:43:11Z,1910000,False,105.0,62.0,1,right,MISS T. Vukcevic 12' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,12.21,Missed,,,,,,,,,,,,,,,,,,
198,PT07M50.00S,2025-04-12T00:43:07.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,40,34,2025-04-12T00:43:11Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Right,,,197.0,,,,,,,,,,,,,,,,,
200,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,40,34,2025-04-12T00:43:51Z,1940000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,40,34,2025-04-12T00:43:51Z,1950000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,out,[],1642267,,,1610612741,40,34,2025-04-12T00:43:51Z,1960000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,in,[],1641763,,,1610612741,40,34,2025-04-12T00:43:51Z,1970000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,in,[],1629659,,,1610612741,40,34,2025-04-12T00:43:51Z,1980000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M50.00S,2025-04-12T00:43:14.5Z,2,REGULAR,substitution,in,[],1642358,,,1610612741,40,34,2025-04-12T00:43:51Z,1990000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M35.00S,2025-04-12T00:43:52.2Z,2,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612741,40,34,2025-04-12T00:44:02Z,2000000,False,,,0,,Z. Collins lost ball out-of-bounds TURNOVER (1 TO),[1628380],1610612741.0,CHI,lost ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,1.0,,,,,,,,
209,PT07M35.00S,2025-04-12T00:43:54.7Z,2,REGULAR,substitution,out,[],1630550,,,1610612764,40,34,2025-04-12T00:44:01Z,2010000,False,,,0,,SUB out: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M35.00S,2025-04-12T00:43:54.7Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,40,34,2025-04-12T00:44:01Z,2020000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M22.00S,2025-04-12T00:44:15.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642273,67.88764783180025,64.2156862745098,1610612764,40,34,2025-04-12T00:44:21Z,2030000,False,71.0,249.0,1,right,MISS K. George 25' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
212,PT07M18.00S,2025-04-12T00:44:19.5Z,2,REGULAR,rebound,offensive,[],1641732,,,1610612764,40,34,2025-04-12T00:44:21Z,2040000,False,,,0,,C. Jones REBOUND (Off:1 Def:3),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,Above the Break 3,24+ Center,,,211.0,4.0,3.0,1.0,,,,,,,,,,,,,,
213,PT07M15.00S,2025-04-12T00:44:27.2Z,2,REGULAR,foul,personal,[],1641763,,,1610612764,40,34,2025-04-12T00:44:32Z,2050000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 1641774]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202027.0,,,,,,1.0,0.0,Vukcevic,1641774.0
215,PT07M15.00S,2025-04-12T00:44:32.8Z,2,REGULAR,substitution,out,[],1628380,,,1610612764,40,34,2025-04-12T00:44:39Z,2070000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M15.00S,2025-04-12T00:44:32.8Z,2,REGULAR,substitution,out,[],1628989,,,1610612764,40,34,2025-04-12T00:44:39Z,2080000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M15.00S,2025-04-12T00:44:32.8Z,2,REGULAR,substitution,in,[],202696,,,1610612764,40,34,2025-04-12T00:44:39Z,2090000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M15.00S,2025-04-12T00:44:32.8Z,2,REGULAR,substitution,in,[],1641824,,,1610612764,40,34,2025-04-12T00:44:39Z,2100000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M08.00S,2025-04-12T00:45:00.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,85.23324572930355,48.529411764705884,1610612764,40,34,2025-04-12T00:50:47Z,2110000,False,-7.0,86.0,1,right,MISS A. Sarr 8' floating Shot,[1642259],1610612764.0,WAS,floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,,,,,,,,,,,,,,,,,,
220,PT07M05.00S,2025-04-12T00:45:03.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,40,34,2025-04-12T00:45:05Z,2120000,False,,,0,,N. Vučević REBOUND (Off:3 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,219.0,5.0,2.0,3.0,,,,,,,,,,,,,,
221,PT06M58.00S,2025-04-12T00:45:13.0Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612741,40,34,2025-04-12T00:48:18Z,2130000,False,,,0,,K. George shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1642273, 1629659]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202027.0,,,,,,1.0,0.0,Horton-Tucker,1629659.0
223,PT06M58.00S,2025-04-12T00:45:24.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,40,34,2025-04-12T00:45:24Z,2150000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M58.00S,2025-04-12T00:47:54.8Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,40,34,2025-04-12T00:48:11Z,2160000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M58.00S,2025-04-12T00:47:54.8Z,2,REGULAR,substitution,in,[],1630188,,,1610612741,40,34,2025-04-12T00:48:11Z,2170000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2025-04-12T00:48:26.4Z,2,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,41,34,2025-04-12T00:48:26Z,2180000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (3 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
227,PT06M58.00S,2025-04-12T00:48:41.6Z,2,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,42,34,2025-04-12T00:48:41Z,2190000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (4 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
228,PT06M36.00S,2025-04-12T00:49:03.4Z,2,REGULAR,3pt,Jump Shot,[],1642259,68.9388961892247,71.32352941176471,1610612764,42,34,2025-04-12T00:49:11Z,2200000,False,107.0,239.0,1,right,MISS A. Sarr 26' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
229,PT06M32.00S,2025-04-12T00:49:07.4Z,2,REGULAR,rebound,defensive,[],1641763,,,1610612741,42,34,2025-04-12T00:49:11Z,2210000,False,,,0,,J. Phillips REBOUND (Off:1 Def:3),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
230,PT06M22.00S,2025-04-12T00:49:17.8Z,2,REGULAR,turnover,lost ball,[],1629659,,,1610612741,42,34,2025-04-12T00:49:21Z,2220000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (2 TO),"[1629659, 1642273]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,George,1642273.0,,,,
231,PT06M22.00S,2025-04-12T00:49:17.8Z,2,REGULAR,steal,,[],1642273,,,1610612764,42,34,2025-04-12T00:49:19Z,2230000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
232,PT06M14.00S,2025-04-12T00:49:25.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641774,93.11760840998686,50.73529411764706,1610612764,42,36,2025-04-12T00:49:28Z,2240000,False,4.0,12.0,1,right,T. Vukcevic DUNK (11 PTS) (C. Jones 3 AST),"[1641774, 1641732]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,11.0,C. Jones,1641732.0,3.0,,,,,,,,,,
235,PT05M56.00S,2025-04-12T00:49:46.8Z,2,REGULAR,substitution,out,[],1641732,,,1610612741,42,36,2025-04-12T00:49:53Z,2270000,False,,,0,,SUB out: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M56.00S,2025-04-12T00:49:46.8Z,2,REGULAR,substitution,out,[],1642273,,,1610612741,42,36,2025-04-12T00:49:53Z,2280000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M56.00S,2025-04-12T00:49:46.8Z,2,REGULAR,substitution,in,[],1642267,,,1610612741,42,36,2025-04-12T00:49:53Z,2290000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M56.00S,2025-04-12T00:49:46.8Z,2,REGULAR,substitution,in,[],1630551,,,1610612741,42,36,2025-04-12T00:49:53Z,2300000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M50.00S,2025-04-12T00:50:08.1Z,2,REGULAR,2pt,Jump Shot,[],202696,12.171484888304862,33.088235294117645,1610612741,44,36,2025-04-12T00:50:11Z,2310000,False,85.0,62.0,1,left,N. Vučević 10' turnaround fadeaway Jump Shot (11 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,10.48,Made,,,,,11.0,,,,,,,,,,,,,
240,PT05M31.00S,2025-04-12T00:50:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,93.24901445466492,50.73529411764706,1610612764,44,36,2025-04-12T00:50:32Z,2320000,False,4.0,11.0,1,right,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
241,PT05M30.00S,2025-04-12T00:50:28.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612741,44,36,2025-04-12T00:53:56Z,2330000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT05M27.00S,2025-04-12T00:50:33.9Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612741,44,36,2025-04-12T00:50:39Z,2340000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Horton-Tucker 2 FT),"[1630551, 1629659]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,,,,,,2.0,0.0,Horton-Tucker,1629659.0
244,PT05M27.00S,2025-04-12T00:51:03.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629659,,,1610612741,45,36,2025-04-12T00:51:03Z,2360000,False,,,0,,T. Horton-Tucker Free Throw 1 of 2 (5 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
245,PT05M27.00S,2025-04-12T00:51:18.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629659,,,1610612741,46,36,2025-04-12T00:51:18Z,2370000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (6 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
246,PT05M18.00S,2025-04-12T00:51:37.0Z,2,REGULAR,foul,offensive,[],1642259,,,1610612764,46,36,2025-04-12T00:54:46Z,2380000,False,,,0,,A. Sarr off-the-ball offensive FOUL (1 PF),"[1642259, 1641763]",1610612764.0,WAS,off-the-ball,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202027.0,,,,,,1.0,0.0,Phillips,1641763.0
248,PT05M18.00S,2025-04-12T00:51:37.0Z,2,REGULAR,turnover,offensive foul,[],1642259,,,1610612764,46,36,2025-04-12T00:51:37Z,2400000,False,,,0,,A. Sarr offensive foul TURNOVER (2 TO),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202027.0,2.0,,,,,,,,
249,PT05M11.00S,2025-04-12T00:51:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612741,46,36,2025-04-12T00:51:59Z,2410000,False,,,0,,T. Vukcevic shooting personal FOUL (3 PF) (Horton-Tucker 2 FT),"[1641774, 1629659]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628487.0,,,,,,3.0,0.0,Horton-Tucker,1629659.0
251,PT05M11.00S,2025-04-12T00:52:17.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629659,,,1610612741,46,36,2025-04-12T00:52:17Z,2430000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
