actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
175,PT09M19.00S,2024-11-08T01:41:34.9Z,2,REGULAR,foul,offensive,[],1629632,,,1610612741,43,31,2024-11-08T01:41:49Z,1730000,False,,,0,,C. White charge offensive FOUL (2 PF),"[1629632, 1628978]",1610612741.0,CHI,charge,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628953.0,2.0,0.0,DiVincenzo,1628978.0,,,,,,,
177,PT09M19.00S,2024-11-08T01:41:34.9Z,2,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,43,31,2024-11-08T01:41:34Z,1750000,False,,,0,,C. White offensive foul TURNOVER (2 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1628953.0,,,,,,,,,2.0,,
178,PT09M13.00S,2024-11-08T01:41:57.4Z,2,REGULAR,foul,personal,[],1641763,,,1610612750,43,31,2024-11-08T01:42:05Z,1760000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 203497]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1627961.0,1.0,0.0,Gobert,203497.0,,,,,,,
180,PT09M01.00S,2024-11-08T01:42:24.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,7.046649145860711,49.50980392156863,1610612750,43,31,2024-11-08T01:42:30Z,1780000,False,2.0,14.0,1,left,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
181,PT08M58.00S,2024-11-08T01:42:28.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,43,31,2024-11-08T01:42:28Z,1790000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,180.0,4.0,3.0,1.0,,,,,,,,,,,,
182,PT08M58.00S,2024-11-08T01:42:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,5.590000152587891,50.0,1610612750,43,33,2024-11-08T01:42:28Z,1800000,False,0.0,0.0,1,left,R. Gobert putback Layup (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,2.0,,,,,,
183,PT08M44.00S,2024-11-08T01:42:53.3Z,2,REGULAR,foul,personal,[],203497,,,1610612741,43,33,2024-11-08T01:43:05Z,1810000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1630188]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628953.0,1.0,0.0,Smith,1630188.0,,,,,,,
185,PT08M44.00S,2024-11-08T01:42:58.5Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,43,33,2024-11-08T01:43:05Z,1830000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M44.00S,2024-11-08T01:42:58.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612741,43,33,2024-11-08T01:43:05Z,1840000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M44.00S,2024-11-08T01:42:58.5Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,43,33,2024-11-08T01:43:05Z,1850000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M44.00S,2024-11-08T01:42:58.5Z,2,REGULAR,substitution,in,[],203944,,,1610612741,43,33,2024-11-08T01:43:05Z,1860000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M38.00S,2024-11-08T01:43:11.3Z,2,REGULAR,turnover,lost ball,[],1630245,,,1610612741,43,33,2024-11-08T01:43:14Z,1870000,False,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1628978]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
190,PT08M38.00S,2024-11-08T01:43:11.3Z,2,REGULAR,steal,,[],1628978,,,1610612750,43,33,2024-11-08T01:44:28Z,1880000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
191,PT08M21.00S,2024-11-08T01:43:28.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,32.276609724047304,61.274509803921575,1610612750,43,33,2024-11-08T01:43:42Z,1890000,False,-56.0,251.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
192,PT08M18.00S,2024-11-08T01:43:31.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,43,33,2024-11-08T01:43:42Z,1900000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,191.0,5.0,3.0,2.0,,,,,,,,,,,,
193,PT08M14.00S,2024-11-08T01:43:35.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629638,5.601182654402102,96.81372549019608,1610612750,43,33,2024-11-08T01:43:45Z,1910000,False,-234.0,0.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
194,PT08M12.00S,2024-11-08T01:43:37.2Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,43,33,2024-11-08T01:43:45Z,1920000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,193.0,2.0,1.0,1.0,,,,,,,,,,,,
195,PT08M08.00S,2024-11-08T01:43:45.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,7.046649145860711,51.470588235294116,1610612750,43,33,2024-11-08T02:29:02Z,1930000,False,-7.0,14.0,1,left,MISS J. Randle Layup,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
196,PT08M06.00S,2024-11-08T01:43:47.8Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,43,33,2024-11-08T02:29:02Z,1940000,False,,,0,,J. Randle REBOUND (Off:2 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,195.0,3.0,1.0,2.0,,,,,,,,,,,,
197,PT08M04.00S,2024-11-08T01:43:48.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203944,5.590000152587891,50.0,1610612750,43,35,2024-11-08T02:29:17Z,1950000,False,0.0,0.0,1,left,J. Randle putback Layup (7 PTS),[203944],1610612750.0,MIN,putback,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,7.0,,,,,,
198,PT07M52.00S,2024-11-08T01:43:57.5Z,2,REGULAR,turnover,bad pass,[],1630188,,,1610612741,43,35,2024-11-08T01:44:01Z,1960000,False,,,0,,J. Smith bad pass TURNOVER (1 TO),"[1630188, 203944]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0
199,PT07M52.00S,2024-11-08T01:43:57.5Z,2,REGULAR,steal,,[],203944,,,1610612750,43,35,2024-11-08T01:43:59Z,1970000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
200,PT07M49.00S,2024-11-08T01:44:01.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,5.863994743758213,49.754901960784316,1610612750,43,37,2024-11-08T01:44:12Z,1980000,False,1.0,3.0,1,left,J. Randle running DUNK (9 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,,,,,,,9.0,,,,,,
201,PT07M49.00S,2024-11-08T01:44:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,37,2024-11-08T01:44:06Z,1990000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M49.00S,2024-11-08T01:46:45.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,43,37,2024-11-08T01:46:51Z,2000000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M49.00S,2024-11-08T01:46:45.1Z,2,REGULAR,substitution,in,[],202696,,,1610612741,43,37,2024-11-08T01:46:51Z,2010000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M33.00S,2024-11-08T01:47:17.7Z,2,REGULAR,turnover,traveling,[],1630172,,,1610612741,43,37,2024-11-08T01:47:25Z,2020000,False,,,0,,P. Williams traveling TURNOVER (1 TO),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,24+ Right,,,,,,,,,1627961.0,,,,,,,,,1.0,,
205,PT07M33.00S,2024-11-08T01:47:20.3Z,2,REGULAR,substitution,out,[],201144,,,1610612750,43,37,2024-11-08T01:47:38Z,2030000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M33.00S,2024-11-08T01:47:20.3Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,43,37,2024-11-08T01:47:38Z,2040000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M23.00S,2024-11-08T01:47:48.7Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612750,43,37,2024-11-08T01:47:54Z,2050000,False,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1630172]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Williams,1630172.0
208,PT07M23.00S,2024-11-08T01:47:48.7Z,2,REGULAR,steal,,[],1630172,,,1610612741,43,37,2024-11-08T01:47:50Z,2060000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
209,PT07M17.00S,2024-11-08T01:47:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641763,93.24901445466492,48.03921568627451,1610612741,45,37,2024-11-08T01:47:59Z,2070000,False,-10.0,11.0,1,right,J. Phillips running finger roll Layup (2 PTS) (A. Dosunmu 2 AST),"[1641763, 1630245]",1610612741.0,CHI,running finger roll,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,,2.0,A. Dosunmu,1630245.0,2.0,,,
211,PT07M06.00S,2024-11-08T01:48:04.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,25.969119579500656,85.7843137254902,1610612750,45,37,2024-11-08T01:48:11Z,2090000,False,-179.0,192.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
212,PT07M05.00S,2024-11-08T01:48:05.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,45,37,2024-11-08T01:48:11Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,211.0,,,,,,,,,,,,,,,
213,PT07M05.00S,2024-11-08T01:48:11.2Z,2,REGULAR,foul,personal,[],203497,,,1610612741,45,37,2024-11-08T01:48:21Z,2110000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 202696]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,1628953.0,2.0,0.0,Vučević,202696.0,,,,,,,
215,PT06M44.00S,2024-11-08T01:48:42.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,66.3107752956636,32.59803921568628,1610612741,45,37,2024-11-08T01:48:58Z,2130000,False,-87.0,264.0,1,right,MISS P. Williams 27' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,27.82,Missed,,,,,,,,,,,,,,,,,,
216,PT06M42.00S,2024-11-08T01:48:44.9Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,45,37,2024-11-08T01:48:46Z,2140000,False,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,215.0,4.0,2.0,2.0,,,,,,,,,,,,
217,PT06M20.00S,2024-11-08T01:49:06.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.995400788436268,52.94117647058824,1610612750,45,39,2024-11-08T01:49:09Z,2150000,False,-15.0,4.0,1,left,R. Gobert DUNK (4 PTS) (D. DiVincenzo 2 AST),"[203497, 1628978]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,,,,4.0,D. DiVincenzo,1628978.0,2.0,,,
219,PT06M00.00S,2024-11-08T01:49:26.5Z,2,REGULAR,2pt,Jump Shot,[],1630172,75.1149802890933,48.529411764705884,1610612741,45,39,2024-11-08T01:49:31Z,2170000,False,-7.0,181.0,1,right,MISS P. Williams 18' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,18.16,Missed,,,,,,,,,,,,,,,,,,
220,PT05M57.00S,2024-11-08T01:49:29.5Z,2,REGULAR,rebound,defensive,[],203944,,,1610612750,45,39,2024-11-08T01:49:31Z,2180000,False,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,219.0,5.0,3.0,2.0,,,,,,,,,,,,
221,PT05M48.00S,2024-11-08T01:49:39.1Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612750,45,39,2024-11-08T01:49:42Z,2190000,False,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 1641763]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Phillips,1641763.0
222,PT05M48.00S,2024-11-08T01:49:39.1Z,2,REGULAR,steal,,[],1641763,,,1610612741,45,39,2024-11-08T01:49:40Z,2200000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT05M38.00S,2024-11-08T01:49:51.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612741,45,39,2024-11-08T01:50:08Z,2210000,False,,,0,,D. DiVincenzo personal FOUL (2 PF) (Williams 2 FT),"[1628978, 1630172]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,200832.0,2.0,0.0,Williams,1630172.0,,,,,,,
225,PT05M38.00S,2024-11-08T01:50:20.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630172,,,1610612741,46,39,2024-11-08T01:50:20Z,2230000,False,,,0,,P. Williams Free Throw 1 of 2 (9 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
226,PT05M38.00S,2024-11-08T01:50:21.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612741,46,39,2024-11-08T01:50:29Z,2240000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M38.00S,2024-11-08T01:50:21.0Z,2,REGULAR,substitution,out,[],203497,,,1610612741,46,39,2024-11-08T01:50:29Z,2250000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M38.00S,2024-11-08T01:50:21.0Z,2,REGULAR,substitution,in,[],1630162,,,1610612741,46,39,2024-11-08T01:50:29Z,2260000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M38.00S,2024-11-08T01:50:21.0Z,2,REGULAR,substitution,in,[],1629675,,,1610612741,46,39,2024-11-08T01:50:29Z,2270000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M38.00S,2024-11-08T01:50:42.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630172,,,1610612741,47,39,2024-11-08T01:50:42Z,2280000,False,,,0,,P. Williams Free Throw 2 of 2 (10 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
231,PT05M28.00S,2024-11-08T01:50:55.1Z,2,REGULAR,3pt,Jump Shot,[],1629675,30.56833114323259,26.225490196078432,1610612750,47,39,2024-11-08T02:53:32Z,2290000,False,119.0,235.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
232,PT05M25.00S,2024-11-08T01:50:58.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,47,39,2024-11-08T01:51:00Z,2300000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,
233,PT05M09.00S,2024-11-08T01:51:13.8Z,2,REGULAR,3pt,Jump Shot,[],1641763,97.05978975032852,97.30392156862744,1610612741,50,39,2024-11-08T01:51:17Z,2310000,False,237.0,-25.0,1,right,J. Phillips 3PT  (5 PTS) (J. Giddey 7 AST),"[1641763, 1630581]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,23.78,Made,,,,,,,,,,,,5.0,J. Giddey,1630581.0,7.0,,,
235,PT04M56.00S,2024-11-08T01:51:29.7Z,2,REGULAR,foul,personal,[],1630172,,,1610612750,50,39,2024-11-08T01:51:35Z,2330000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1630183]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1627961.0,1.0,0.0,McDaniels,1630183.0,,,,,,,
237,PT04M56.00S,2024-11-08T01:51:37.1Z,2,REGULAR,substitution,out,[],1630172,,,1610612750,50,39,2024-11-08T01:51:41Z,2350000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT04M56.00S,2024-11-08T01:51:37.1Z,2,REGULAR,substitution,in,[],1629659,,,1610612750,50,39,2024-11-08T01:51:41Z,2360000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT04M47.00S,2024-11-08T01:51:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.601182654402102,52.450980392156865,1610612750,50,41,2024-11-08T01:52:03Z,2370000,False,-12.0,0.0,1,left,J. Randle driving Layup (11 PTS),[203944],1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,,,,,11.0,,,,,,
240,PT04M47.00S,2024-11-08T01:52:02.3Z,2,REGULAR,foul,personal,['1freethrow'],202696,,,1610612750,50,41,2024-11-08T01:52:07Z,2380000,False,,,0,,N. Vučević shooting personal FOUL (1 PF) (Randle 1 FT),"[202696, 203944]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,1628953.0,1.0,0.0,Randle,203944.0,,,,,,,
242,PT04M47.00S,2024-11-08T01:52:25.3Z,2,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,50,42,2024-11-08T01:52:25Z,2400000,False,,,0,,J. Randle Free Throw 1 of 1 (12 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
243,PT04M27.00S,2024-11-08T01:52:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629659,68.28186596583443,59.068627450980394,1610612741,53,42,2024-11-08T01:52:49Z,2410000,False,45.0,246.0,1,right,T. Horton-Tucker 24' 3PT  (4 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,24.98,Made,,,,,,,,,,,,4.0,,,,,,
245,PT04M15.00S,2024-11-08T01:53:01.5Z,2,REGULAR,foul,personal,[],1641763,,,1610612750,53,42,2024-11-08T01:53:34Z,2430000,False,,,0,,J. Phillips personal FOUL (2 PF),"[1641763, 1630162]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Right,,,,,,,,,200832.0,2.0,0.0,Edwards,1630162.0,,,,,,,
247,PT04M15.00S,2024-11-08T01:53:13.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612750,53,42,2024-11-08T01:53:19Z,2450000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M15.00S,2024-11-08T01:53:13.0Z,2,REGULAR,substitution,out,[],1641763,,,1610612750,53,42,2024-11-08T01:53:19Z,2460000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M15.00S,2024-11-08T01:53:13.0Z,2,REGULAR,substitution,in,[],1629632,,,1610612750,53,42,2024-11-08T01:53:19Z,2470000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M15.00S,2024-11-08T01:53:13.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612750,53,42,2024-11-08T01:53:19Z,2480000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M01.00S,2024-11-08T01:53:38.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,34.773324572930356,34.31372549019608,1610612750,53,42,2024-11-08T01:53:58Z,2490000,False,78.0,274.0,1,left,MISS A. Edwards 28' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,28.54,Missed,,,,,,,,,,,,,,,,,,
252,PT04M00.00S,2024-11-08T01:53:39.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,53,42,2024-11-08T01:53:58Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,251.0,,,,,,,,,,,,,,,
253,PT04M00.00S,2024-11-08T01:53:43.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,53,42,2024-11-08T01:53:49Z,2510000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,200832.0,,,,,,,,,,,
254,PT03M46.00S,2024-11-08T01:54:10.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,93.24901445466492,54.166666666666664,1610612741,55,42,2024-11-08T01:54:17Z,2520000,False,21.0,11.0,1,right,N. Vučević Layup (11 PTS) (P. Williams 1 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,,,,,,11.0,P. Williams,1630172.0,1.0,,,
256,PT03M33.00S,2024-11-08T01:54:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,8.09789750328515,49.26470588235294,1610612750,55,44,2024-11-08T01:54:28Z,2540000,False,4.0,24.0,1,left,J. Randle driving finger roll Layup (14 PTS) (A. Edwards 2 AST),"[203944, 1630162]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.39,Made,,,,,,,,,,,,14.0,A. Edwards,1630162.0,2.0,,,
257,PT03M24.00S,2024-11-08T01:54:34.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612741,55,44,2024-11-08T01:54:40Z,2550000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Giddey 2 FT),"[1629638, 1630581]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,1628953.0,1.0,0.0,Giddey,1630581.0,,,,,,,
259,PT03M24.00S,2024-11-08T01:55:01.7Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612741,56,44,2024-11-08T01:55:01Z,2570000,False,,,0,,J. Giddey Free Throw 1 of 2 (6 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
260,PT03M24.00S,2024-11-08T01:55:02.4Z,2,REGULAR,substitution,out,[],1629638,,,1610612741,56,44,2024-11-08T01:55:06Z,2580000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
