actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
272,PT04M22.00S,2021-11-03T23:52:45.2Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,51,39,2021-11-03T23:52:46Z,2700000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,271.0,,,,,6.0,5.0,1.0,,,,,,,,,
273,PT04M12.00S,2021-11-03T23:52:54.2Z,2,REGULAR,3pt,Jump Shot,[],202689,32.53942181340342,42.8921568627451,1610612752,51,39,2021-11-03T23:53:00Z,2710000,36.0,253.0,1,left,MISS K. Walker 25' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
274,PT04M09.00S,2021-11-03T23:52:57.2Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,51,39,2021-11-03T23:53:00Z,2720000,,,0,,C. Duarte REBOUND (Off:1 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,273.0,,,,,3.0,2.0,1.0,,,,,,,,,
275,PT03M57.00S,2021-11-03T23:53:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.9862023653088,53.67647058823529,1610612754,53,39,2021-11-03T23:53:15Z,2730000,18.0,13.0,1,right,D. Sabonis Layup (7 PTS) (M. Brogdon 2 AST),"[1627734, 1627763]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.28,Made,,,,7.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,
277,PT03M39.00S,2021-11-03T23:53:27.2Z,2,REGULAR,2pt,Jump Shot,[],203944,23.99802890932983,41.17647058823529,1610612752,53,39,2021-11-03T23:53:37Z,2750000,44.0,173.0,1,left,MISS J. Randle 17' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,17.86,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M38.00S,2021-11-03T23:53:28.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,53,39,2021-11-03T23:53:37Z,2760000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,
279,PT03M38.00S,2021-11-03T23:53:33.8Z,2,REGULAR,foul,personal,[],1629011,,,1610612754,53,39,2021-11-03T23:53:43Z,2770000,,,0,,M. Robinson loose ball personal FOUL (1 PF),"[1629011, 1627734]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Sabonis,1627734.0,,,,
281,PT03M21.00S,2021-11-03T23:54:10.0Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612754,53,39,2021-11-03T23:54:14Z,2790000,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 203944]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,3.0,Randle,203944.0,
282,PT03M21.00S,2021-11-03T23:54:10.0Z,2,REGULAR,steal,,[],203944,,,1610612752,53,39,2021-11-04T00:03:15Z,2800000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M17.00S,2021-11-03T23:54:13.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,5.995400788436268,49.26470588235294,1610612752,53,41,2021-11-03T23:54:18Z,2810000,4.0,4.0,1,left,R. Barrett running DUNK (5 PTS) (K. Walker 2 AST),"[1629628, 202689]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,0.54,Made,,,,5.0,K. Walker,202689.0,2.0,,,,,,,,,,,,
285,PT03M03.00S,2021-11-03T23:54:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.32917214191852,54.65686274509803,1610612754,55,41,2021-11-03T23:54:33Z,2830000,23.0,20.0,1,right,M. Brogdon driving finger roll Layup (7 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,3.04,Made,,,,7.0,,,,,,,,,,,,,,,
286,PT02M46.00S,2021-11-03T23:54:44.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,15.719448094612352,57.107843137254896,1610612752,55,41,2021-11-03T23:54:50Z,2840000,-36.0,95.0,1,left,MISS E. Fournier 10' driving floating Shot,[203095],1610612752.0,NYK,driving floating,,,Fournier,E. Fournier,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
287,PT02M43.00S,2021-11-03T23:54:47.3Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,55,41,2021-11-03T23:54:50Z,2850000,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,286.0,,,,,7.0,5.0,2.0,,,,,,,,,
288,PT02M41.00S,2021-11-03T23:54:49.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,31.35676741130092,56.61764705882353,1610612752,55,44,2021-11-03T23:54:55Z,2860000,-33.0,242.0,1,left,R. Barrett 24' 3PT  (8 PTS) (K. Walker 3 AST),"[1629628, 202689]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.46,Made,,,,8.0,K. Walker,202689.0,3.0,,,,,,,,,,,,
290,PT02M28.00S,2021-11-03T23:55:03.4Z,2,REGULAR,turnover,bad pass,[],1627763,,,1610612754,55,44,2021-11-03T23:55:07Z,2880000,,,0,,M. Brogdon bad pass TURNOVER (1 TO),"[1627763, 202689]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,1.0,Walker,202689.0,
291,PT02M28.00S,2021-11-03T23:55:03.4Z,2,REGULAR,steal,,[],202689,,,1610612752,55,44,2021-11-03T23:55:05Z,2890000,,,0,,K. Walker STEAL (1 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M28.00S,2021-11-03T23:55:08.9Z,2,REGULAR,foul,personal,[],1627734,,,1610612752,55,44,2021-11-03T23:55:14Z,2900000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 202689]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Walker,202689.0,,,,
294,PT02M28.00S,2021-11-03T23:55:26.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,55,44,2021-11-03T23:55:26Z,2920000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M28.00S,2021-11-03T23:57:16.3Z,2,REGULAR,substitution,out,[],1630537,,,1610612752,55,44,2021-11-03T23:57:37Z,2930000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M28.00S,2021-11-03T23:57:16.3Z,2,REGULAR,substitution,in,[],1627747,,,1610612752,55,44,2021-11-03T23:57:37Z,2940000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M13.00S,2021-11-03T23:58:21.8Z,2,REGULAR,foul,personal,['2freethrow'],203200,,,1610612752,55,44,2021-11-03T23:58:28Z,2950000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Barrett 2 FT),"[203200, 1629628]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Barrett,1629628.0,,,,
299,PT02M13.00S,2021-11-03T23:58:46.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,55,45,2021-11-03T23:59:03Z,2970000,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
300,PT02M13.00S,2021-11-03T23:58:46.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,55,45,2021-11-03T23:59:03Z,2980000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
301,PT02M11.00S,2021-11-03T23:58:48.6Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,55,45,2021-11-03T23:59:03Z,2990000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,300.0,,,,,1.0,1.0,0.0,,,,,,,,,
302,PT02M00.00S,2021-11-03T23:59:13.0Z,2,REGULAR,3pt,Jump Shot,[],203200,66.96780551905388,48.77450980392157,1610612754,55,45,2021-11-03T23:59:18Z,3000000,-6.0,258.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
303,PT01M57.00S,2021-11-03T23:59:16.0Z,2,REGULAR,rebound,defensive,[],202689,,,1610612752,55,45,2021-11-03T23:59:18Z,3010000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,302.0,,,,,2.0,2.0,0.0,,,,,,,,,
304,PT01M53.00S,2021-11-03T23:59:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202689,9.280551905387648,51.9607843137255,1610612752,55,45,2021-11-03T23:59:27Z,3020000,-10.0,35.0,1,left,MISS K. Walker running finger roll Layup,[202689],1610612752.0,NYK,running finger roll,,,Walker,K. Walker,,,,,3.61,Missed,,,,,,,,,,,,,,,,,,,
305,PT01M50.00S,2021-11-03T23:59:23.5Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,55,45,2021-11-03T23:59:27Z,3030000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,304.0,,,,,5.0,4.0,1.0,,,,,,,,,
306,PT01M49.00S,2021-11-03T23:59:23.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,6.915243101182654,49.754901960784316,1610612752,55,47,2021-11-03T23:59:30Z,3040000,1.0,13.0,1,left,M. Robinson putback DUNK (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.26,Made,,,,2.0,,,,,,,,,,,,,,,
307,PT01M34.00S,2021-11-03T23:59:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,91.80354796320631,35.294117647058826,1610612754,55,47,2021-11-03T23:59:46Z,3050000,-74.0,25.0,1,right,MISS C. LeVert 7' fadeaway bank Shot,[1627747],1610612754.0,IND,fadeaway bank,,,LeVert,C. LeVert,,,,,7.75,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M28.00S,2021-11-03T23:59:44.2Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612754,55,47,2021-11-03T23:59:46Z,3060000,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,307.0,,,,,4.0,3.0,1.0,,,,,,,,,
309,PT01M28.00S,2021-11-03T23:59:43.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627763,94.40999984741211,50.0,1610612754,57,47,2021-11-03T23:59:57Z,3070000,0.0,0.0,1,right,M. Brogdon tip Layup (9 PTS),[1627763],1610612754.0,IND,tip,,,Brogdon,M. Brogdon,,,,,0.0,Made,,,,9.0,,,,,,,,,,,,,,,
310,PT01M16.00S,2021-11-03T23:59:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.1268068331143235,55.14705882352941,1610612752,57,47,2021-11-04T00:00:00Z,3080000,-26.0,5.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
311,PT01M14.00S,2021-11-03T23:59:58.0Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,57,47,2021-11-04T00:00:04Z,3090000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,310.0,,,,,8.0,5.0,3.0,,,,,,,,,
312,PT01M14.00S,2021-11-04T00:00:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612752,57,47,2021-11-04T00:00:12Z,3100000,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Randle 2 FT),"[1627734, 203944]",1610612754.0,IND,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Randle,203944.0,,,,
314,PT01M14.00S,2021-11-04T00:00:29.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,57,47,2021-11-04T00:00:29Z,3120000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
315,PT01M14.00S,2021-11-04T00:00:29.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,57,47,2021-11-04T00:00:29Z,3130000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,
316,PT01M14.00S,2021-11-04T00:00:29.9Z,2,REGULAR,substitution,out,[],203200,,,1610612752,57,47,2021-11-04T00:00:35Z,3140000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M14.00S,2021-11-04T00:00:29.9Z,2,REGULAR,substitution,out,[],1627734,,,1610612752,57,47,2021-11-04T00:00:35Z,3150000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M14.00S,2021-11-04T00:00:29.9Z,2,REGULAR,substitution,in,[],1630537,,,1610612752,57,47,2021-11-04T00:00:35Z,3160000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M14.00S,2021-11-04T00:00:29.9Z,2,REGULAR,substitution,in,[],1629048,,,1610612752,57,47,2021-11-04T00:00:35Z,3170000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M14.00S,2021-11-04T00:00:54.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,57,48,2021-11-04T00:00:54Z,3180000,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,5.0,,,,,,,,,,,,,,,
321,PT01M04.00S,2021-11-04T00:01:06.3Z,2,REGULAR,3pt,Jump Shot,[],1629048,68.54467805519053,70.34313725490196,1610612754,57,48,2021-11-04T00:01:12Z,3190000,102.0,243.0,1,right,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M00.00S,2021-11-04T00:01:10.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,57,48,2021-11-04T00:01:12Z,3200000,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,321.0,,,,,9.0,6.0,3.0,,,,,,,,,
323,PT00M51.60S,2021-11-04T00:01:18.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,9.543363994743759,41.66666666666667,1610612752,57,48,2021-11-04T00:01:23Z,3210000,42.0,37.0,1,left,MISS K. Walker driving floating bank Shot,[202689],1610612752.0,NYK,driving floating bank,,,Walker,K. Walker,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M49.20S,2021-11-04T00:01:21.1Z,2,REGULAR,rebound,defensive,[],1629048,,,1610612754,57,48,2021-11-04T00:01:23Z,3220000,,,0,,G. Bitadze REBOUND (Off:0 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,323.0,,,,,2.0,2.0,0.0,,,,,,,,,
325,PT00M46.50S,2021-11-04T00:01:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,93.11760840998686,53.67647058823529,1610612754,59,48,2021-11-04T00:01:29Z,3230000,18.0,12.0,1,right,C. LeVert running finger roll Layup (6 PTS) (M. Brogdon 3 AST),"[1627747, 1627763]",1610612754.0,IND,running finger roll,,,LeVert,C. LeVert,,,,,2.21,Made,,,,6.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,
327,PT00M35.90S,2021-11-04T00:01:40.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,5.995400788436268,51.71568627450981,1610612752,59,50,2021-11-04T00:01:45Z,3250000,-9.0,4.0,1,left,J. Randle driving DUNK (7 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.94,Made,,,,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,
329,PT00M14.40S,2021-11-04T00:02:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.94152431011827,36.029411764705884,1610612754,59,50,2021-11-04T00:02:10Z,3270000,-70.0,70.0,1,right,MISS C. LeVert 9' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,9.91,Missed,,,,,,,,,,,,,,,,,,,
330,PT00M09.60S,2021-11-04T00:02:09.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,59,50,2021-11-04T00:13:56Z,3280000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,329.0,,,,,1.0,1.0,0.0,,,,,,,,,
333,PT00M07.40S,2021-11-04T00:02:15.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,59,50,2021-11-04T00:02:15Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M04.90S,2021-11-04T00:02:36.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,59,50,2021-11-04T00:02:36Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M04.90S,2021-11-04T00:02:45.4Z,2,REGULAR,substitution,out,[],1628470,,,1610612752,59,50,2021-11-04T00:02:50Z,3330000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT00M04.90S,2021-11-04T00:02:45.4Z,2,REGULAR,substitution,in,[],1629103,,,1610612752,59,50,2021-11-04T00:02:50Z,3340000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M02.40S,2021-11-04T00:03:00.0Z,2,REGULAR,3pt,Jump Shot,[],203095,7.966491458607096,96.07843137254902,1610612752,59,50,2021-11-04T00:03:05Z,3350000,-230.0,22.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
338,PT00M02.40S,2021-11-04T00:03:00.0Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,59,50,2021-11-04T00:03:05Z,3360000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,337.0,,,,,4.0,3.0,1.0,,,,,,,,,
339,PT00M00.00S,2021-11-04T00:03:04.9Z,2,REGULAR,period,end,[],0,,,1610612754,59,50,2021-11-04T00:03:04Z,3370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2021-11-04T00:17:40.5Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,59,50,2021-11-04T00:18:14Z,3380000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-11-04T00:17:40.5Z,3,REGULAR,substitution,out,['startperiod'],1629103,,,1610612754,59,50,2021-11-04T00:18:14Z,3390000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-04T00:17:40.5Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,59,50,2021-11-04T00:18:14Z,3400000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-04T00:17:40.5Z,3,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,59,50,2021-11-04T00:18:14Z,3410000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-04T00:18:21.6Z,3,REGULAR,period,start,[],0,,,1610612752,59,50,2021-11-04T00:18:21Z,3420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M49.00S,2021-11-04T00:18:31.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.62089356110381,49.754901960784316,1610612752,59,52,2021-11-04T00:18:36Z,3440000,-1.0,36.0,1,right,R. Barrett driving finger roll Layup (11 PTS) (M. Robinson 1 AST),"[1629628, 1629011]",1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,3.57,Made,,,,11.0,M. Robinson,1629011.0,1.0,,,,,,,,,,,,
348,PT11M34.00S,2021-11-04T00:18:46.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.251642575558476,45.34313725490196,1610612754,59,52,2021-11-04T00:18:51Z,3460000,23.0,53.0,1,left,MISS C. LeVert driving floating bank Shot,[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,5.82,Missed,,,,,,,,,,,,,,,,,,,
349,PT11M32.00S,2021-11-04T00:18:48.9Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,59,52,2021-11-04T00:18:51Z,3470000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,348.0,,,,,2.0,1.0,1.0,,,,,,,,,
350,PT11M21.00S,2021-11-04T00:18:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,81.42247043363994,54.41176470588235,1610612752,59,54,2021-11-04T00:19:05Z,3480000,22.0,122.0,1,right,E. Fournier 12' floating Jump Shot (10 PTS) (R. Barrett 2 AST),"[203095, 1629628]",1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,12.41,Made,,,,10.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,
352,PT11M04.00S,2021-11-04T00:19:16.7Z,3,REGULAR,3pt,Jump Shot,[],1626167,16.507884362680684,4.166666666666666,1610612754,62,54,2021-11-04T00:19:21Z,3500000,229.0,103.0,1,left,M. Turner 25' 3PT  (14 PTS) (M. Brogdon 4 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.12,Made,,,,14.0,M. Brogdon,1627763.0,4.0,,,,,,,,,,,,
354,PT10M41.00S,2021-11-04T00:19:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,92.59198423127464,45.34313725490196,1610612752,62,56,2021-11-04T00:20:51Z,3520000,-23.0,17.0,1,right,J. Randle driving bank Jump Shot (9 PTS) (K. Walker 4 AST),"[203944, 202689]",1610612752.0,NYK,driving bank,,,Randle,J. Randle,,,,,2.89,Made,,,,9.0,K. Walker,202689.0,4.0,,,,,,,,,,,,
356,PT10M30.00S,2021-11-04T00:19:50.3Z,3,REGULAR,3pt,Jump Shot,[],1627734,32.802233902759525,43.872549019607845,1610612754,62,56,2021-11-04T00:19:56Z,3540000,31.0,256.0,1,left,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M27.00S,2021-11-04T00:19:53.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,62,56,2021-11-04T00:19:56Z,3550000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,356.0,,,,,2.0,2.0,0.0,,,,,,,,,
358,PT10M25.00S,2021-11-04T00:19:55.6Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612752,62,56,2021-11-04T00:20:33Z,3560000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1630537]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,1.0,Duarte,1630537.0,
359,PT10M25.00S,2021-11-04T00:19:55.6Z,3,REGULAR,steal,,[],1630537,,,1610612754,62,56,2021-11-04T00:19:57Z,3570000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M21.00S,2021-11-04T00:19:59.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630537,20.45006570302234,26.225490196078432,1610612754,64,56,2021-11-04T00:20:04Z,3580000,119.0,140.0,1,left,C. Duarte 18' pullup Jump Shot (10 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,18.34,Made,,,,10.0,,,,,,,,,,,,,,,
361,PT10M12.00S,2021-11-04T00:20:14.2Z,3,REGULAR,foul,personal,[],1627747,,,1610612752,64,56,2021-11-04T00:20:23Z,3590000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 1629628]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Barrett,1629628.0,,,,
363,PT10M02.00S,2021-11-04T00:20:40.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,89.56964520367937,37.00980392156863,1610612752,64,56,2021-11-04T00:20:44Z,3610000,-65.0,46.0,1,right,MISS J. Randle 7' bank Shot,[203944],1610612752.0,NYK,bank,,,Randle,J. Randle,,,,,7.93,Missed,,,,,,,,,,,,,,,,,,,
