actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
538,PT10M10.00S,2021-11-25T02:06:02.3Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,91,82,2021-11-25T02:06:03Z,5360000,,,0,,D. Howard REBOUND (Off:4 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,537.0,8.0,4.0,4.0,,,,,,,,,,,
539,PT10M02.00S,2021-11-25T02:06:09.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,86.41590013140605,39.46078431372549,1610612747,91,84,2021-11-25T02:06:14Z,5370000,-53.0,75.0,1,right,C. Anthony 9' turnaround Jump Shot (14 PTS) (L. James 4 AST),"[2546, 2544]",1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,,,9.18,Made,,,,,,,,,14.0,L. James,2544.0,4.0,,,
541,PT09M49.00S,2021-11-25T02:06:22.8Z,4,REGULAR,3pt,Jump Shot,[],1627747,28.465834428383708,21.323529411764707,1610612754,91,84,2021-11-25T02:06:28Z,5390000,143.0,215.0,1,left,MISS C. LeVert 25' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,,,,,25.85,Missed,,,,,,,,,,,,,,,
542,PT09M46.00S,2021-11-25T02:06:25.8Z,4,REGULAR,rebound,defensive,[],2730,,,1610612747,91,84,2021-11-25T02:06:28Z,5400000,,,0,,D. Howard REBOUND (Off:4 Def:5),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,541.0,9.0,5.0,4.0,,,,,,,,,,,
543,PT09M36.00S,2021-11-25T02:06:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,90.22667542706965,45.34313725490196,1610612747,91,84,2021-11-25T02:06:39Z,5410000,-23.0,39.0,1,right,MISS R. Westbrook turnaround Shot - blocked,"[201566, 1626167]",1610612747.0,LAL,turnaround,,,Westbrook,R. Westbrook,,,,,,,,,4.58,Missed,,,,,,,,,,,,,,Turner,1626167.0
544,PT09M36.00S,2021-11-25T02:06:35.8Z,4,REGULAR,block,,[],1626167,,,1610612747,91,84,2021-11-25T02:06:37Z,5420000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M34.00S,2021-11-25T02:06:37.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,91,84,2021-11-25T02:06:39Z,5430000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,,
546,PT09M30.00S,2021-11-25T02:06:43.4Z,4,REGULAR,foul,personal,['2freethrow'],2546,,,1610612754,91,84,2021-11-25T02:06:53Z,5440000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Turner 2 FT),"[2546, 1626167]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,1179.0,,,,,,,2.0,0.0,Turner,1626167.0,,,,,,,
548,PT09M30.00S,2021-11-25T02:07:09.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626167,,,1610612754,92,84,2021-11-25T02:07:09Z,5460000,,,0,,M. Turner Free Throw 1 of 2 (11 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,,,,,,,,,11.0,,,,,,
549,PT09M30.00S,2021-11-25T02:07:10.0Z,4,REGULAR,substitution,out,[],2730,,,1610612754,92,84,2021-11-25T02:07:14Z,5470000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M30.00S,2021-11-25T02:07:10.0Z,4,REGULAR,substitution,in,[],1629659,,,1610612754,92,84,2021-11-25T02:07:14Z,5480000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M30.00S,2021-11-25T02:07:18.8Z,4,REGULAR,substitution,out,[],201566,,,1610612754,92,84,2021-11-25T02:07:27Z,5490000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M30.00S,2021-11-25T02:07:18.8Z,4,REGULAR,substitution,in,[],201961,,,1610612754,92,84,2021-11-25T02:07:27Z,5500000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M30.00S,2021-11-25T02:07:37.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626167,,,1610612754,93,84,2021-11-25T02:07:37Z,5510000,,,0,,M. Turner Free Throw 2 of 2 (12 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,,,,,,,,,12.0,,,,,,
554,PT09M17.00S,2021-11-25T02:07:53.9Z,4,REGULAR,3pt,Jump Shot,[],1628370,69.59592641261499,70.09803921568627,1610612747,93,87,2021-11-25T02:07:57Z,5520000,100.0,233.0,1,right,M. Monk 25' 3PT  (12 PTS) (L. James 5 AST),"[1628370, 2544]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,25.4,Made,,,,,,,,,12.0,L. James,2544.0,5.0,,,
556,PT08M57.00S,2021-11-25T02:08:15.5Z,4,REGULAR,turnover,traveling,[],1628470,,,1610612754,93,87,2021-11-25T02:08:21Z,5540000,,,0,,T. Craig traveling TURNOVER (1 TO),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,1.0,,,202026.0,,,,,,,,,,,,,,,,,
557,PT08M53.00S,2021-11-25T02:08:38.0Z,4,REGULAR,foul,personal,[],1627747,,,1610612747,93,87,2021-11-25T02:08:43Z,5550000,,,0,,C. LeVert personal FOUL (4 PF),"[1627747, 1628370]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,1627526.0,,,,,,,4.0,0.0,Monk,1628370.0,,,,,,,
559,PT08M53.00S,2021-11-25T02:08:42.7Z,4,REGULAR,substitution,out,[],1627747,,,1610612747,93,87,2021-11-25T02:08:46Z,5570000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M53.00S,2021-11-25T02:08:42.7Z,4,REGULAR,substitution,in,[],203200,,,1610612747,93,87,2021-11-25T02:08:46Z,5580000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M37.00S,2021-11-25T02:09:14.5Z,4,REGULAR,foul,personal,[],204456,,,1610612747,93,87,2021-11-25T02:09:20Z,5590000,,,0,,T. McConnell personal FOUL (2 PF),"[204456, 2544]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,1179.0,,,,,,,2.0,0.0,James,2544.0,,,,,,,
563,PT08M26.00S,2021-11-25T02:09:38.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201961,68.41327201051249,74.26470588235294,1610612747,93,90,2021-11-25T02:09:43Z,5610000,121.0,244.0,1,right,W. Ellington 27' 3PT  (6 PTS) (L. James 6 AST),"[201961, 2544]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,27.28,Made,,,,,,,,,6.0,L. James,2544.0,6.0,,,
565,PT08M23.00S,2021-11-25T02:09:45.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,93,90,2021-11-25T02:09:45Z,5630000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M01.00S,2021-11-25T02:13:03.9Z,4,REGULAR,2pt,Jump Shot,[],204456,5.995400788436268,29.411764705882355,1610612754,93,90,2021-11-25T02:13:07Z,5640000,103.0,4.0,1,left,MISS T. McConnell 10' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,,,,,10.3,Missed,,,,,,,,,,,,,,,
567,PT07M59.00S,2021-11-25T02:13:05.9Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,93,90,2021-11-25T02:13:07Z,5650000,,,0,,M. Monk REBOUND (Off:0 Def:4),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,566.0,4.0,4.0,0.0,,,,,,,,,,,
568,PT07M54.00S,2021-11-25T02:13:10.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201961,93.11760840998686,5.147058823529411,1610612747,93,93,2021-11-25T02:13:17Z,5660000,-224.0,12.0,1,right,W. Ellington 3PT  (9 PTS) (C. Anthony 1 AST),"[201961, 2546]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,22.46,Made,,,,,,,,,9.0,C. Anthony,2546.0,1.0,,,
570,PT07M26.00S,2021-11-25T02:13:43.9Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612754,93,93,2021-11-25T02:13:48Z,5680000,,,0,,L. James shooting personal FOUL (2 PF) (Brogdon 2 FT),"[2544, 1627763]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,202026.0,,,,,,,2.0,0.0,Brogdon,1627763.0,,,,,,,
572,PT07M26.00S,2021-11-25T02:14:20.2Z,4,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,94,93,2021-11-25T02:14:20Z,5700000,,,0,,M. Brogdon Free Throw 1 of 2 (21 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,Made,,,,,,,,,21.0,,,,,,
573,PT07M26.00S,2021-11-25T02:14:21.5Z,4,REGULAR,substitution,out,[],204456,,,1610612754,94,93,2021-11-25T02:14:26Z,5710000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M26.00S,2021-11-25T02:14:21.5Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,94,93,2021-11-25T02:14:26Z,5720000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M26.00S,2021-11-25T02:14:21.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612754,94,93,2021-11-25T02:14:26Z,5730000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M26.00S,2021-11-25T02:14:21.5Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,94,93,2021-11-25T02:14:26Z,5740000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M26.00S,2021-11-25T02:14:43.0Z,4,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,95,93,2021-11-25T02:14:43Z,5750000,,,0,,M. Brogdon Free Throw 2 of 2 (22 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,Made,,,,,,,,,22.0,,,,,,
578,PT07M12.00S,2021-11-25T02:15:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.46057818659659,54.65686274509803,1610612747,95,93,2021-11-25T02:15:07Z,5760000,23.0,18.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,,,,2.97,Missed,,,,,,,,,,,,,,,
579,PT07M10.00S,2021-11-25T02:15:05.2Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,95,93,2021-11-25T02:15:07Z,5770000,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,578.0,4.0,3.0,1.0,,,,,,,,,,,
580,PT07M06.00S,2021-11-25T02:15:09.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203200,10.200394218134035,3.431372549019608,1610612754,95,93,2021-11-25T02:16:33Z,5780000,233.0,43.0,1,left,MISS J. Holiday running 3PT,[203200],1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,,,,,23.68,Missed,,,,,,,,,,,,,,,
581,PT07M03.00S,2021-11-25T02:15:12.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,95,93,2021-11-25T02:15:16Z,5790000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,
582,PT07M03.00S,2021-11-25T02:15:14.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,95,93,2021-11-25T02:15:14Z,5800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M40.00S,2021-11-25T02:15:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.32917214191852,46.32352941176471,1610612747,95,93,2021-11-25T02:15:52Z,5810000,-18.0,20.0,1,right,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,,,,,2.69,Missed,,,,,,,,,,,,,,,
584,PT06M38.00S,2021-11-25T02:15:51.0Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,95,93,2021-11-25T02:15:52Z,5820000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,583.0,2.0,2.0,0.0,,,,,,,,,,,
585,PT06M37.00S,2021-11-25T02:15:52.2Z,4,REGULAR,turnover,lost ball,[],1630537,,,1610612754,95,93,2021-11-25T02:15:56Z,5830000,,,0,,C. Duarte lost ball TURNOVER (2 TO),"[1630537, 1628370]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,2.0,Monk,1628370.0,,,,,,,,,,,,,,,,,,
586,PT06M37.00S,2021-11-25T02:15:52.2Z,4,REGULAR,steal,,[],1628370,,,1610612747,95,93,2021-11-25T02:15:54Z,5840000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M34.00S,2021-11-25T02:15:55.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2546,75.1149802890933,12.254901960784313,1610612747,95,93,2021-11-25T02:15:58Z,5850000,-189.0,181.0,1,right,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,
588,PT06M32.00S,2021-11-25T02:15:57.4Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,95,93,2021-11-25T02:15:58Z,5860000,,,0,,M. Brogdon REBOUND (Off:2 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,587.0,6.0,4.0,2.0,,,,,,,,,,,
589,PT06M26.00S,2021-11-25T02:16:02.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203200,9.017739816031538,2.450980392156863,1610612754,98,93,2021-11-25T02:16:09Z,5870000,238.0,32.0,1,left,J. Holiday 3PT  (13 PTS) (D. Sabonis 6 AST),"[203200, 1627734]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,23.99,Made,,,,,,,,,13.0,D. Sabonis,1627734.0,6.0,,,
591,PT06M18.00S,2021-11-25T02:16:14.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,98,93,2021-11-25T02:16:14Z,5890000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M18.00S,2021-11-25T02:17:16.7Z,4,REGULAR,substitution,out,[],2544,,,1610612747,98,93,2021-11-25T02:17:44Z,5900000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M18.00S,2021-11-25T02:17:16.7Z,4,REGULAR,substitution,in,[],201566,,,1610612747,98,93,2021-11-25T02:17:44Z,5910000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M10.00S,2021-11-25T02:18:04.3Z,4,REGULAR,3pt,Jump Shot,[],201961,94.1688567674113,4.166666666666666,1610612747,98,96,2021-11-25T02:18:08Z,5920000,-229.0,2.0,1,right,W. Ellington 3PT  (12 PTS) (T. Horton-Tucker 2 AST),"[201961, 1629659]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,22.92,Made,,,,,,,,,12.0,T. Horton-Tucker,1629659.0,2.0,,,
596,PT05M55.00S,2021-11-25T02:18:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,16.63929040735874,52.450980392156865,1610612754,100,96,2021-11-25T02:19:12Z,5940000,-12.0,104.0,1,left,C. Duarte 10' fadeaway Jump Shot (14 PTS),[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,,,,,10.46,Made,,,,,,,,,14.0,,,,,,
597,PT05M29.00S,2021-11-25T02:18:44.2Z,4,REGULAR,2pt,Jump Shot,[],2546,85.3646517739816,32.84313725490196,1610612747,100,96,2021-11-25T02:18:48Z,5950000,-86.0,85.0,1,right,MISS C. Anthony 12' turnaround Shot - blocked,"[2546, 1630537]",1610612747.0,LAL,turnaround,,,Anthony,C. Anthony,,,,,,,,,12.08,Missed,,,,,,,,,,,,,,Duarte,1630537.0
598,PT05M29.00S,2021-11-25T02:18:44.2Z,4,REGULAR,block,,[],1630537,,,1610612747,100,96,2021-11-25T02:18:46Z,5960000,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M27.00S,2021-11-25T02:18:46.2Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,100,96,2021-11-25T02:18:48Z,5970000,,,0,,T. Craig REBOUND (Off:1 Def:4),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,597.0,5.0,4.0,1.0,,,,,,,,,,,
600,PT05M23.00S,2021-11-25T02:18:52.4Z,4,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,100,96,2021-11-25T02:18:57Z,5980000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (2 TO),[1627763],1610612754.0,IND,bad pass,,,Brogdon,M. Brogdon,,,,,2.0,,,1627526.0,,,,,,,,,,,,,,,,,
601,PT05M23.00S,2021-11-25T02:18:57.3Z,4,REGULAR,substitution,out,[],2546,,,1610612747,100,96,2021-11-25T02:19:04Z,5990000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M23.00S,2021-11-25T02:18:57.3Z,4,REGULAR,substitution,in,[],2544,,,1610612747,100,96,2021-11-25T02:19:04Z,6000000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M13.00S,2021-11-25T02:19:31.7Z,4,REGULAR,turnover,bad pass,[],201566,,,1610612747,100,96,2021-11-25T02:19:35Z,6010000,,,0,,R. Westbrook bad pass TURNOVER (4 TO),"[201566, 1627763]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,4.0,Brogdon,1627763.0,,,,,,,,,,,,,,,,,,
604,PT05M13.00S,2021-11-25T02:19:31.7Z,4,REGULAR,steal,,[],1627763,,,1610612754,100,96,2021-11-25T02:19:33Z,6020000,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M06.00S,2021-11-25T02:19:38.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203200,6.783837056504599,45.83333333333333,1610612754,100,96,2021-11-25T02:19:41Z,6030000,21.0,11.0,1,left,MISS J. Holiday cutting Layup,[203200],1610612754.0,IND,cutting,,,Holiday,J. Holiday,,,,,,,,,2.37,Missed,,,,,,,,,,,,,,,
606,PT05M05.00S,2021-11-25T02:19:40.0Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612754,100,96,2021-11-25T02:19:40Z,6040000,,,0,,D. Sabonis REBOUND (Off:4 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,605.0,10.0,6.0,4.0,,,,,,,,,,,
607,PT05M04.00S,2021-11-25T02:19:41.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,9.674770039421814,51.9607843137255,1610612754,100,96,2021-11-25T02:19:44Z,6050000,-10.0,38.0,1,left,MISS D. Sabonis reverse Layup,[1627734],1610612754.0,IND,reverse,,,Sabonis,D. Sabonis,,,,,,,,,3.96,Missed,,,,,,,,,,,,,,,
608,PT05M02.00S,2021-11-25T02:19:43.3Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,100,96,2021-11-25T02:19:44Z,6060000,,,0,,M. Monk REBOUND (Off:0 Def:5),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,607.0,5.0,5.0,0.0,,,,,,,,,,,
609,PT04M56.00S,2021-11-25T02:19:50.1Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612747,100,96,2021-11-25T02:20:04Z,6070000,,,0,,J. Holiday shooting personal FOUL (3 PF) (James 2 FT),"[203200, 2544]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,202026.0,,,,,,,3.0,0.0,James,2544.0,,,,,,,
611,PT04M56.00S,2021-11-25T02:20:15.8Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,100,97,2021-11-25T02:20:15Z,6090000,,,0,,L. James Free Throw 1 of 2 (23 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,,,,,23.0,,,,,,
612,PT04M56.00S,2021-11-25T02:20:32.1Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,100,98,2021-11-25T02:20:32Z,6100000,,,0,,L. James Free Throw 2 of 2 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,,,,,24.0,,,,,,
613,PT04M42.00S,2021-11-25T02:20:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,13.748357424441524,37.00980392156863,1610612754,100,98,2021-11-25T02:20:53Z,6110000,65.0,77.0,1,left,MISS C. Duarte 10' fadeaway Shot,[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,,,,,10.05,Missed,,,,,,,,,,,,,,,
614,PT04M40.00S,2021-11-25T02:20:50.9Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,100,98,2021-11-25T02:20:53Z,6120000,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,613.0,4.0,4.0,0.0,,,,,,,,,,,
615,PT04M35.00S,2021-11-25T02:20:56.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,72.88107752956637,80.63725490196079,1610612747,100,101,2021-11-25T02:21:01Z,6130000,153.0,202.0,1,right,M. Monk 25' 3PT  (15 PTS) (R. Westbrook 5 AST),"[1628370, 201566]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,25.38,Made,,,,,,,,,15.0,R. Westbrook,201566.0,5.0,,,
617,PT04M24.00S,2021-11-25T02:21:09.3Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612754,100,101,2021-11-25T02:22:33Z,6150000,,,0,,R. Westbrook flagrant-type-1 personal FOUL (2 PF) (Sabonis 2 FT),"[201566, 1627734]",1610612747.0,LAL,flagrant-type-1,,,Westbrook,R. Westbrook,,,,,,,,202026.0,,,,,,,2.0,0.0,Sabonis,1627734.0,,,,,,,
619,PT04M24.00S,2021-11-25T02:21:27.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612754,100,101,2021-11-25T02:22:29Z,6170000,,,0,,,[],,,support,,,,,,,,,,,,1179.0,,,,,,,,,,,,,,,Common Foul to Flagrant 1,,
620,PT04M24.00S,2021-11-25T02:23:12.5Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,101,101,2021-11-25T02:23:34Z,6180000,,,0,,D. Sabonis flagrant Free Throw 1 of 2 (13 PTS),[1627734],1610612754.0,IND,flagrant,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,,,,,13.0,,,,,,
621,PT04M24.00S,2021-11-25T02:23:12.5Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,102,101,2021-11-25T02:23:34Z,6190000,,,0,,D. Sabonis flagrant Free Throw 2 of 2 (14 PTS),[1627734],1610612754.0,IND,flagrant,,,Sabonis,D. Sabonis,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,
622,PT04M15.00S,2021-11-25T02:23:55.8Z,4,REGULAR,3pt,Jump Shot,[],203200,31.61957950065703,68.62745098039215,1610612754,102,101,2021-11-25T02:24:04Z,6200000,-93.0,245.0,1,left,MISS J. Holiday 26' step back 3PT,[203200],1610612754.0,IND,step back,,,Holiday,J. Holiday,,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,
623,PT04M11.00S,2021-11-25T02:23:59.8Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,102,101,2021-11-25T02:24:05Z,6210000,,,0,,M. Monk REBOUND (Off:0 Def:6),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,622.0,6.0,6.0,0.0,,,,,,,,,,,
625,PT04M04.00S,2021-11-25T02:24:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.64323258869908,53.431372549019606,1610612747,102,101,2021-11-25T02:24:13Z,6230000,17.0,7.0,1,right,MISS R. Westbrook cutting Layup,[201566],1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,,,,,1.87,Missed,,,,,,,,,,,,,,,
626,PT04M02.00S,2021-11-25T02:24:08.1Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,102,101,2021-11-25T02:24:08Z,6240000,,,0,,T. Craig REBOUND (Off:1 Def:5),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,625.0,6.0,5.0,1.0,,,,,,,,,,,
627,PT04M00.00S,2021-11-25T02:24:09.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,30.831143232588698,21.813725490196077,1610612754,102,101,2021-11-25T02:24:16Z,6250000,141.0,237.0,1,left,MISS C. Duarte 27' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,27.6,Missed,,,,,,,,,,,,,,,
