actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
180,PT10M21.00S,2021-11-28T22:39:35.4Z,2,REGULAR,turnover,traveling,[],1628470,,,1610612754,26,32,2021-11-28T22:39:41Z,1770000,,,0,,T. Craig traveling TURNOVER (1 TO),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,1.0,,,,,,,1198.0,,,,,,
181,PT10M13.00S,2021-11-28T22:39:57.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203114,74.72076215505913,49.754901960784316,1610612749,26,34,2021-11-28T22:40:01Z,1780000,-1.0,185.0,1,right,K. Middleton 18' pullup Jump Shot (4 PTS) (J. Holiday 3 AST),"[203114, 201950]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,18.51,Made,4.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
184,PT10M10.00S,2021-11-28T22:40:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,26,34,2021-11-28T22:40:02Z,1800000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M10.00S,2021-11-28T22:42:02.7Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,26,34,2021-11-28T22:42:29Z,1810000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M10.00S,2021-11-28T22:42:02.7Z,2,REGULAR,substitution,out,[],201588,,,1610612754,26,34,2021-11-28T22:42:29Z,1820000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M10.00S,2021-11-28T22:42:02.7Z,2,REGULAR,substitution,in,[],203200,,,1610612754,26,34,2021-11-28T22:42:29Z,1830000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M10.00S,2021-11-28T22:42:02.7Z,2,REGULAR,substitution,in,[],203507,,,1610612754,26,34,2021-11-28T22:42:29Z,1840000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M57.00S,2021-11-28T22:43:08.2Z,2,REGULAR,3pt,Jump Shot,[],204456,31.09395532194481,40.931372549019606,1610612754,26,34,2021-11-28T22:43:16Z,1850000,45.0,240.0,1,left,MISS T. McConnell 24' pullup 3PT,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,
190,PT09M53.00S,2021-11-28T22:43:12.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,34,2021-11-28T22:43:25Z,1860000,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,
191,PT09M46.00S,2021-11-28T22:43:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,88.64980289093299,47.30392156862745,1610612749,26,36,2021-11-28T22:43:23Z,1870000,-13.0,54.0,1,right,J. Holiday driving floating Jump Shot (8 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,5.59,Made,8.0,,,,,,,,,,,,,,,,,
192,PT09M34.00S,2021-11-28T22:43:30.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203200,6.521024967148489,49.50980392156863,1610612754,28,36,2021-11-28T22:43:37Z,1880000,2.0,9.0,1,left,J. Holiday reverse DUNK (5 PTS) (D. Sabonis 2 AST),"[203200, 1627734]",1610612754.0,IND,reverse,,,Holiday,J. Holiday,,,,,0.91,Made,5.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,,,,
194,PT09M25.00S,2021-11-28T22:43:41.3Z,2,REGULAR,foul,personal,[],1629103,,,1610612749,28,36,2021-11-28T22:43:50Z,1900000,,,0,,K. Martin personal FOUL (1 PF),"[1629103, 203114]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Middleton,203114.0,,
196,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,out,[],204456,,,1610612749,28,36,2021-11-28T22:44:11Z,1920000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,out,[],1627734,,,1610612749,28,36,2021-11-28T22:44:11Z,1930000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,out,[],1629103,,,1610612749,28,36,2021-11-28T22:44:11Z,1940000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,28,36,2021-11-28T22:44:11Z,1950000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,out,[],203114,,,1610612749,28,36,2021-11-28T22:44:11Z,1960000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,in,[],1627763,,,1610612749,28,36,2021-11-28T22:44:11Z,1970000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,in,[],1627747,,,1610612749,28,36,2021-11-28T22:44:11Z,1980000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,in,[],1626167,,,1610612749,28,36,2021-11-28T22:44:11Z,1990000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,in,[],203918,,,1610612749,28,36,2021-11-28T22:44:11Z,2000000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M25.00S,2021-11-28T22:43:49.6Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,28,36,2021-11-28T22:44:11Z,2010000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M13.00S,2021-11-28T22:44:27.2Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,28,36,2021-11-28T22:44:30Z,2020000,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1630537]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1.0,Duarte,1630537.0,,,,,,,,,,,
207,PT09M13.00S,2021-11-28T22:44:27.2Z,2,REGULAR,steal,,[],1630537,,,1610612754,28,36,2021-11-28T22:44:28Z,2030000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M56.00S,2021-11-28T22:44:44.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630537,13.87976346911958,39.950980392156865,1610612754,28,36,2021-11-28T22:44:48Z,2040000,50.0,78.0,1,left,MISS C. Duarte 9' turnaround Shot,[1630537],1610612754.0,IND,turnaround,,,Duarte,C. Duarte,,,,,9.28,Missed,,,,,,,,,,,,,,,,,,
209,PT08M52.00S,2021-11-28T22:44:48.2Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,28,36,2021-11-28T22:44:48Z,2050000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,
211,PT08M36.00S,2021-11-28T22:45:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,46.81372549019608,1610612749,28,38,2021-11-28T22:45:09Z,2070000,-16.0,13.0,1,right,G. Antetokounmpo Layup (8 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.08,Made,8.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
213,PT08M13.00S,2021-11-28T22:45:26.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,19.530223390275953,39.705882352941174,1610612754,30,38,2021-11-28T22:45:52Z,2090000,51.0,131.0,1,left,C. Duarte 14' pullup Jump Shot (5 PTS) (J. Holiday 2 AST),"[1630537, 203200]",1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,14.09,Made,5.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,,
215,PT07M53.00S,2021-11-28T22:45:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,89.17542706964521,50.49019607843137,1610612749,30,38,2021-11-28T22:45:50Z,2110000,2.0,49.0,1,right,MISS J. Holiday turnaround Shot,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
216,PT07M51.00S,2021-11-28T22:45:48.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,30,38,2021-11-28T22:45:50Z,2120000,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,215.0,7.0,6.0,1.0,,,,,,,
217,PT07M37.00S,2021-11-28T22:46:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630537,6.652431011826544,95.83333333333334,1610612754,33,38,2021-11-28T22:46:06Z,2130000,-229.0,10.0,1,left,C. Duarte 3PT  (8 PTS) (C. LeVert 1 AST),"[1630537, 1627747]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,22.94,Made,8.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
219,PT07M10.00S,2021-11-28T22:46:28.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,89.17542706964521,41.911764705882355,1610612749,33,38,2021-11-28T22:53:16Z,2150000,-40.0,49.0,1,right,MISS J. Holiday 6' driving Layup - blocked,"[201950, 203200]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,6.37,Missed,,,,,,,,,,,,,,,,,Holiday,203200.0
220,PT07M10.00S,2021-11-28T22:46:28.7Z,2,REGULAR,block,,[],203200,,,1610612749,33,38,2021-11-28T22:46:30Z,2160000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M08.00S,2021-11-28T22:46:30.7Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,33,38,2021-11-28T22:46:35Z,2170000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,219.0,2.0,1.0,1.0,,,,,,,
222,PT07M07.00S,2021-11-28T22:46:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,92.46057818659659,46.32352941176471,1610612749,33,38,2021-11-28T22:46:39Z,2180000,-18.0,18.0,1,right,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
223,PT07M07.00S,2021-11-28T22:46:32.3Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,33,38,2021-11-28T22:46:39Z,2190000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,,,,,,
224,PT06M58.00S,2021-11-28T22:46:41.0Z,2,REGULAR,3pt,Jump Shot,[],1627763,32.802233902759525,49.01960784313725,1610612754,33,38,2021-11-28T22:46:46Z,2200000,5.0,256.0,1,left,MISS M. Brogdon 25' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
225,PT06M55.00S,2021-11-28T22:46:44.0Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,33,38,2021-11-28T22:46:46Z,2210000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,,,
226,PT06M46.00S,2021-11-28T22:46:54.5Z,2,REGULAR,foul,personal,[],203200,,,1610612749,33,38,2021-11-28T22:47:01Z,2220000,,,0,,J. Holiday personal FOUL (2 PF),"[203200, 201950]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,Holiday,201950.0,,
228,PT06M46.00S,2021-11-28T22:47:00.8Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,33,38,2021-11-28T22:47:05Z,2240000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M46.00S,2021-11-28T22:47:00.8Z,2,REGULAR,substitution,in,[],201588,,,1610612749,33,38,2021-11-28T22:47:05Z,2250000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M43.00S,2021-11-28T22:47:20.9Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,33,38,2021-11-28T22:47:26Z,2260000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 1630537]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2.0,Duarte,1630537.0,,,,,,,,,,,
231,PT06M43.00S,2021-11-28T22:47:20.9Z,2,REGULAR,steal,,[],1630537,,,1610612754,33,38,2021-11-28T22:47:24Z,2270000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M34.00S,2021-11-28T22:47:29.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203200,6.652431011826544,45.588235294117645,1610612754,33,38,2021-11-28T22:47:34Z,2280000,22.0,10.0,1,left,MISS J. Holiday cutting finger roll Layup,[203200],1610612754.0,IND,cutting finger roll,,,Holiday,J. Holiday,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,
234,PT06M32.00S,2021-11-28T22:47:31.3Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,33,38,2021-11-28T22:47:34Z,2300000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,232.0,2.0,1.0,1.0,,,,,,,
235,PT06M27.00S,2021-11-28T22:47:37.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,91.27792378449409,45.09803921568628,1610612749,33,40,2021-11-28T22:47:44Z,2310000,-25.0,29.0,1,right,J. Holiday running Layup (10 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,3.83,Made,10.0,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2021-11-28T22:47:54.2Z,2,REGULAR,3pt,Jump Shot,[],1630537,26.363337713534822,82.59803921568627,1610612754,33,40,2021-11-28T22:47:58Z,2320000,-163.0,195.0,1,left,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
237,PT06M06.00S,2021-11-28T22:47:57.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,33,40,2021-11-28T22:47:58Z,2330000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,236.0,3.0,2.0,1.0,,,,,,,
238,PT06M01.00S,2021-11-28T22:48:04.4Z,2,REGULAR,foul,offensive,[],201950,,,1610612749,33,40,2021-11-28T22:48:11Z,2340000,,,0,,J. Holiday offensive FOUL (1 PF),"[201950, 1627763]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Brogdon,1627763.0,,
240,PT06M01.00S,2021-11-28T22:48:04.4Z,2,REGULAR,turnover,offensive foul,[],201950,,,1610612749,33,40,2021-11-28T22:48:04Z,2360000,,,0,,J. Holiday offensive foul TURNOVER (1 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,1.0,,,,,,,1628480.0,,,,,,
241,PT06M01.00S,2021-11-28T22:48:10.9Z,2,REGULAR,substitution,out,[],1630537,,,1610612754,33,40,2021-11-28T22:48:17Z,2370000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M01.00S,2021-11-28T22:48:10.9Z,2,REGULAR,substitution,in,[],203087,,,1610612754,33,40,2021-11-28T22:48:17Z,2380000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M45.00S,2021-11-28T22:48:43.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,15.982260183968464,42.8921568627451,1610612754,35,40,2021-11-28T22:48:48Z,2390000,36.0,98.0,1,left,M. Turner 10' turnaround Jump Shot (2 PTS),[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,10.39,Made,2.0,,,,,,,,,,,,,,,,,
244,PT05M31.00S,2021-11-28T22:48:57.4Z,2,REGULAR,3pt,Jump Shot,[],203918,87.33574244415243,3.1862745098039214,1610612749,35,43,2021-11-28T22:49:02Z,2400000,-234.0,67.0,1,right,R. Hood 24' 3PT  (3 PTS) (J. Holiday 5 AST),"[203918, 201950]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,24.34,Made,3.0,J. Holiday,201950.0,5.0,,,,,,,,,,,,,,
246,PT05M20.00S,2021-11-28T22:49:08.4Z,2,REGULAR,3pt,Jump Shot,[],1627747,32.14520367936925,44.85294117647059,1610612754,35,43,2021-11-28T22:57:50Z,2420000,26.0,250.0,1,left,MISS C. LeVert 25' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.1,Missed,,,,,,,,,,,,,,,,,,
247,PT05M17.00S,2021-11-28T22:49:11.4Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,35,43,2021-11-28T22:49:12Z,2430000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,246.0,3.0,2.0,1.0,,,,,,,
248,PT05M00.00S,2021-11-28T22:49:29.3Z,2,REGULAR,3pt,Jump Shot,[],201950,72.61826544021025,80.88235294117648,1610612749,35,43,2021-11-28T22:49:33Z,2440000,154.0,205.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
249,PT04M57.00S,2021-11-28T22:49:32.3Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,35,43,2021-11-28T22:49:33Z,2450000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,,
250,PT04M49.00S,2021-11-28T22:49:40.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,10.988830486202366,56.127450980392155,1610612754,37,43,2021-11-28T22:49:47Z,2460000,-31.0,51.0,1,left,C. LeVert fadeaway Jump Shot (10 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,5.93,Made,10.0,,,,,,,,,,,,,,,,,
251,PT04M48.00S,2021-11-28T22:49:45.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,37,43,2021-11-28T22:49:45Z,2470000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M48.00S,2021-11-28T22:52:11.7Z,2,REGULAR,substitution,out,[],201950,,,1610612749,37,43,2021-11-28T22:52:35Z,2480000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M48.00S,2021-11-28T22:52:11.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,37,43,2021-11-28T22:52:35Z,2490000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M48.00S,2021-11-28T22:52:11.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,37,43,2021-11-28T22:52:35Z,2500000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M48.00S,2021-11-28T22:52:11.7Z,2,REGULAR,substitution,in,[],203114,,,1610612749,37,43,2021-11-28T22:52:35Z,2510000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M38.00S,2021-11-28T22:52:56.0Z,2,REGULAR,foul,personal,[],1627747,,,1610612749,37,43,2021-11-28T22:53:01Z,2520000,,,0,,C. LeVert personal FOUL (2 PF),"[1627747, 1626171]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Portis,1626171.0,,
258,PT04M33.00S,2021-11-28T22:53:18.1Z,2,REGULAR,2pt,Jump Shot,[],203114,83.52496714848883,30.637254901960787,1610612749,37,43,2021-11-28T22:53:23Z,2540000,-97.0,102.0,1,right,MISS K. Middleton 14' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,14.09,Missed,,,,,,,,,,,,,,,,,,
259,PT04M29.00S,2021-11-28T22:53:22.1Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612754,37,43,2021-11-28T22:53:23Z,2550000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,258.0,1.0,1.0,0.0,,,,,,,
260,PT04M15.00S,2021-11-28T22:53:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,15.850854139290407,37.5,1610612754,39,43,2021-11-28T22:53:44Z,2560000,62.0,96.0,1,left,C. LeVert 11' pullup Jump Shot (12 PTS) (J. Lamb 1 AST),"[1627747, 203087]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,11.5,Made,12.0,J. Lamb,203087.0,1.0,,,,,,,,,,,,,,
262,PT03M57.00S,2021-11-28T22:53:53.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",201588,93.38042049934296,51.470588235294116,1610612749,39,45,2021-11-28T22:54:06Z,2580000,7.0,10.0,1,right,G. Hill driving reverse Layup (2 PTS) (B. Portis 2 AST),"[201588, 1626171]",1610612749.0,MIL,driving reverse,,,Hill,G. Hill,,,,,1.22,Made,2.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,,
264,PT03M57.00S,2021-11-28T22:53:59.3Z,2,REGULAR,violation,defensive goaltending,[],1626167,,,1610612749,39,45,2021-11-28T22:54:06Z,2600000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,2882.0,,,,,,
265,PT03M45.00S,2021-11-28T22:54:16.5Z,2,REGULAR,3pt,Jump Shot,[],203087,28.33442838370565,83.08823529411765,1610612754,39,45,2021-11-28T22:54:23Z,2610000,-165.0,214.0,1,left,MISS J. Lamb 27' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,27.03,Missed,,,,,,,,,,,,,,,,,,
266,PT03M42.00S,2021-11-28T22:54:19.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,45,2021-11-28T22:54:23Z,2620000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,
267,PT03M27.00S,2021-11-28T22:54:37.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612749,39,45,2021-11-28T22:54:56Z,2630000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203200, 203507]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1198.0,3.0,0.0,Antetokounmpo,203507.0,,
269,PT03M27.00S,2021-11-28T22:55:15.3Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,46,2021-11-28T22:55:15Z,2650000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
270,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,out,[],203200,,,1610612749,39,46,2021-11-28T22:55:28Z,2660000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,out,[],1626167,,,1610612749,39,46,2021-11-28T22:55:28Z,2670000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M27.00S,2021-11-28T22:55:15.9Z,2,REGULAR,substitution,out,[],203918,,,1610612749,39,46,2021-11-28T22:55:28Z,2680000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
