actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
355,PT07M36.00S,2022-02-03T01:25:39.4Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,76,62,2022-02-03T01:25:40Z,3500000,,,0,,T. Taylor REBOUND (Off:2 Def:6),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,354.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
356,PT07M31.00S,2022-02-03T01:25:44.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630537,72.35545335085413,80.14705882352942,1610612754,79,62,2022-02-03T01:25:54Z,3510000,151.0,207.0,1,right,C. Duarte 25' 3PT running pullup (10 PTS) (C. LeVert 4 AST),"[1630537, 1627747]",1610612754.0,IND,running pullup,,,Duarte,C. Duarte,,,,,25.64,Made,,,,,,,10.0,C. LeVert,1627747.0,4.0,,,,,,,,,
357,PT07M29.00S,2022-02-03T01:25:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,79,62,2022-02-03T01:25:53Z,3520000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M29.00S,2022-02-03T01:28:08.0Z,3,REGULAR,substitution,out,[],1630678,,,1610612753,79,62,2022-02-03T01:28:44Z,3530000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M29.00S,2022-02-03T01:28:08.0Z,3,REGULAR,substitution,in,[],1630613,,,1610612753,79,62,2022-02-03T01:28:44Z,3540000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M10.00S,2022-02-03T01:29:07.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,15.325229960578188,45.588235294117645,1610612753,79,64,2022-02-03T01:29:14Z,3550000,22.0,92.0,1,left,F. Wagner 9' driving floating Jump Shot (11 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,9.42,Made,,,,,,,11.0,,,,,,,,,,,,
362,PT06M54.00S,2022-02-03T01:29:23.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.28449408672799,49.754901960784316,1610612754,81,64,2022-02-03T01:29:30Z,3560000,-1.0,76.0,1,right,C. LeVert 7' turnaround fadeaway Jump Shot (15 PTS),[1627747],1610612754.0,IND,turnaround fadeaway,,,LeVert,C. LeVert,,,,,7.64,Made,,,,,,,15.0,,,,,,,,,,,,
363,PT06M36.00S,2022-02-03T01:29:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,11.514454664914586,35.53921568627451,1610612753,81,66,2022-02-03T01:29:45Z,3570000,72.0,56.0,1,left,J. Suggs 9' turnaround fadeaway Jump Shot (6 PTS),[1630591],1610612753.0,ORL,turnaround fadeaway,,,Suggs,J. Suggs,,,,,9.13,Made,,,,,,,6.0,,,,,,,,,,,,
364,PT06M18.00S,2022-02-03T01:29:58.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.3712220762155,37.99019607843137,1610612754,81,66,2022-02-03T01:30:03Z,3580000,-60.0,132.0,1,right,MISS C. LeVert 14' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,14.5,Missed,,,,,,,,,,,,,,,,,,,
365,PT06M16.00S,2022-02-03T01:30:00.0Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,81,66,2022-02-03T01:30:03Z,3590000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,364.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
366,PT06M02.00S,2022-02-03T01:30:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.995400788436268,55.14705882352941,1610612753,81,68,2022-02-03T01:30:19Z,3600000,-26.0,4.0,1,left,W. Carter Jr. Layup (13 PTS) (J. Suggs 7 AST),"[1628976, 1630591]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.6,Made,,,,,,,13.0,J. Suggs,1630591.0,7.0,,,,,,,,,
367,PT05M49.00S,2022-02-03T01:30:27.2Z,3,REGULAR,2pt,Jump Shot,[],1628470,79.05716162943496,47.794117647058826,1610612754,81,68,2022-02-03T01:30:31Z,3610000,-11.0,144.0,1,right,MISS T. Craig 14' pullup Shot,[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,14.48,Missed,,,,,,,,,,,,,,,,,,,
368,PT05M46.00S,2022-02-03T01:30:30.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,81,68,2022-02-03T01:30:31Z,3620000,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,367.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
369,PT05M42.00S,2022-02-03T01:30:34.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,32.933639947437584,47.794117647058826,1610612753,81,68,2022-02-03T01:30:57Z,3630000,11.0,257.0,1,left,MISS W. Carter Jr. 25' running 3PT,[1628976],1610612753.0,ORL,running,,,Carter Jr.,W. Carter Jr.,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
370,PT05M40.00S,2022-02-03T01:30:36.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,81,68,2022-02-03T01:30:57Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,369.0,,,,,,,,,,,,,,,,,,
371,PT05M40.00S,2022-02-03T01:30:39.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630613,,,1610612753,81,68,2022-02-03T01:30:56Z,3650000,,,0,,D. Washington Jr. loose ball personal FOUL (1 PF) (Bamba 2 FT),"[1630613, 1628964]",1610612754.0,IND,loose ball,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,1198.0,1.0,0.0,Bamba,1628964.0,
373,PT05M40.00S,2022-02-03T01:30:52.4Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,81,68,2022-02-03T01:30:54Z,3670000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M40.00S,2022-02-03T01:30:52.4Z,3,REGULAR,substitution,in,[],203914,,,1610612753,81,68,2022-02-03T01:30:54Z,3680000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M40.00S,2022-02-03T01:31:11.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628964,,,1610612753,81,69,2022-02-03T01:31:11Z,3690000,,,0,,M. Bamba Free Throw 1 of 2 (6 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,6.0,,,,,,,,,,,,
376,PT05M40.00S,2022-02-03T01:31:28.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,81,69,2022-02-03T01:31:28Z,3700000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M40.00S,2022-02-03T01:34:40.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628964,,,1610612753,81,70,2022-02-03T01:34:40Z,3710000,,,0,,M. Bamba Free Throw 2 of 2 (7 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
379,PT05M23.00S,2022-02-03T01:35:01.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,91.14651773981603,4.166666666666666,1610612754,81,70,2022-02-03T01:35:06Z,3720000,-229.0,31.0,1,right,MISS C. LeVert 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,,
380,PT05M19.00S,2022-02-03T01:35:05.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,81,70,2022-02-03T01:35:06Z,3730000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,379.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
381,PT05M09.00S,2022-02-03T01:35:17.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612753,81,70,2022-02-03T01:35:27Z,3740000,,,0,,C. Duarte personal FOUL (1 PF) (Carter Jr. 2 FT),"[1630537, 1628976]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Carter Jr.,1628976.0,
383,PT05M09.00S,2022-02-03T01:35:49.3Z,3,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,81,71,2022-02-03T01:35:49Z,3760000,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,14.0,,,,,,,,,,,,
384,PT05M09.00S,2022-02-03T01:36:05.1Z,3,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,81,72,2022-02-03T01:36:05Z,3770000,,,0,,W. Carter Jr. Free Throw 2 of 2 (15 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
385,PT05M00.00S,2022-02-03T01:36:16.1Z,3,REGULAR,3pt,Jump Shot,[],203200,90.75229960578186,1.4705882352941175,1610612754,84,72,2022-02-03T01:36:21Z,3780000,-243.0,34.0,1,right,J. Holiday 24' 3PT  (10 PTS) (T. Craig 3 AST),"[203200, 1628470]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,24.5,Made,,,,,,,10.0,T. Craig,1628470.0,3.0,,,,,,,,,
387,PT04M40.00S,2022-02-03T01:36:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,7.178055190538765,62.254901960784316,1610612753,84,72,2022-02-03T01:37:10Z,3800000,-61.0,15.0,1,left,MISS W. Carter Jr. 6' turnaround Shot,[1628976],1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
388,PT04M40.00S,2022-02-03T01:36:36.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,84,72,2022-02-03T01:37:10Z,3810000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,387.0,,,,,,,,,,,,,,,,,,
389,PT04M40.00S,2022-02-03T01:36:40.8Z,3,REGULAR,foul,personal,[],1628964,,,1610612754,84,72,2022-02-03T01:40:59Z,3820000,,,0,,M. Bamba loose ball personal FOUL (1 PF),"[1628964, 203200]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Holiday,203200.0,
391,PT04M26.00S,2022-02-03T01:37:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,93.38042049934296,45.83333333333333,1610612754,86,72,2022-02-03T01:37:26Z,3840000,-21.0,10.0,1,right,T. Craig cutting finger roll Layup (22 PTS) (D. Washington Jr. 2 AST),"[1628470, 1630613]",1610612754.0,IND,cutting finger roll,,,Craig,T. Craig,,,,,2.3,Made,,,,,,,22.0,D. Washington Jr.,1630613.0,2.0,,,,,,,,,
393,PT04M26.00S,2022-02-03T01:37:12.7Z,3,REGULAR,foul,personal,['1freethrow'],1630175,,,1610612754,86,72,2022-02-03T01:37:27Z,3860000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Craig 1 FT),"[1630175, 1628470]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Craig,1628470.0,
395,PT04M26.00S,2022-02-03T01:37:22.6Z,3,REGULAR,substitution,out,[],1628964,,,1610612754,86,72,2022-02-03T01:37:26Z,3880000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M26.00S,2022-02-03T01:37:22.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612754,86,72,2022-02-03T01:37:26Z,3890000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M26.00S,2022-02-03T01:37:22.6Z,3,REGULAR,substitution,in,[],1629643,,,1610612754,86,72,2022-02-03T01:37:26Z,3900000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M26.00S,2022-02-03T01:37:22.6Z,3,REGULAR,substitution,in,[],203082,,,1610612754,86,72,2022-02-03T01:37:26Z,3910000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M26.00S,2022-02-03T01:37:38.8Z,3,REGULAR,freethrow,1 of 1,[],1628470,,,1610612754,86,72,2022-02-03T01:37:38Z,3920000,,,0,,MISS T. Craig Free Throw 1 of 1,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Missed,,,,,,,,,,,,,,,,,,,
400,PT04M25.00S,2022-02-03T01:37:39.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,86,72,2022-02-03T01:37:42Z,3930000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,399.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
401,PT04M18.00S,2022-02-03T01:37:47.0Z,3,REGULAR,turnover,bad pass,[],1630175,,,1610612753,86,72,2022-02-03T01:37:51Z,3940000,,,0,,C. Anthony bad pass TURNOVER (3 TO),"[1630175, 203200]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,3.0,Holiday,203200.0,,,,,,
402,PT04M18.00S,2022-02-03T01:37:47.0Z,3,REGULAR,steal,,[],203200,,,1610612754,86,72,2022-02-03T01:37:48Z,3950000,,,0,,J. Holiday STEAL (1 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M06.00S,2022-02-03T01:37:59.9Z,3,REGULAR,foul,personal,[],1628976,,,1610612754,86,72,2022-02-03T01:38:36Z,3960000,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 1627747]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,LeVert,1627747.0,
405,PT03M58.00S,2022-02-03T01:38:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,93.11760840998686,45.588235294117645,1610612754,86,72,2022-02-03T01:38:40Z,3980000,-22.0,12.0,1,right,MISS C. LeVert driving finger roll Layup,[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
406,PT03M53.00S,2022-02-03T01:38:36.6Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,86,72,2022-02-03T01:38:36Z,3990000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,405.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
407,PT03M50.00S,2022-02-03T01:38:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612753,86,72,2022-02-03T01:38:57Z,4000000,,,0,,C. Duarte shooting personal FOUL (2 PF) (Anthony 2 FT),"[1630537, 1630175]",1610612754.0,IND,shooting,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Anthony,1630175.0,
409,PT03M50.00S,2022-02-03T01:39:09.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630175,,,1610612753,86,73,2022-02-03T01:39:09Z,4020000,,,0,,C. Anthony Free Throw 1 of 2 (7 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
410,PT03M50.00S,2022-02-03T01:39:10.4Z,3,REGULAR,substitution,out,[],1630537,,,1610612753,86,73,2022-02-03T01:39:20Z,4030000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M50.00S,2022-02-03T01:39:10.4Z,3,REGULAR,substitution,out,[],1628470,,,1610612753,86,73,2022-02-03T01:39:20Z,4040000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M50.00S,2022-02-03T01:39:10.4Z,3,REGULAR,substitution,in,[],203087,,,1610612753,86,73,2022-02-03T01:39:20Z,4050000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M50.00S,2022-02-03T01:39:10.4Z,3,REGULAR,substitution,in,[],1630678,,,1610612753,86,73,2022-02-03T01:39:20Z,4060000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M50.00S,2022-02-03T01:39:36.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630175,,,1610612753,86,74,2022-02-03T01:39:36Z,4070000,,,0,,C. Anthony Free Throw 2 of 2 (8 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
415,PT03M40.00S,2022-02-03T01:39:48.9Z,3,REGULAR,2pt,Jump Shot,[],203087,94.30026281208936,30.88235294117647,1610612754,86,74,2022-02-03T01:39:54Z,4080000,-96.0,1.0,1,right,MISS J. Lamb 9' driving floating Shot,[203087],1610612754.0,IND,driving floating,,,Lamb,J. Lamb,,,,,9.56,Missed,,,,,,,,,,,,,,,,,,,
416,PT03M37.00S,2022-02-03T01:39:51.9Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,86,74,2022-02-03T01:39:54Z,4090000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
417,PT03M32.00S,2022-02-03T01:39:55.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630175,7.046649145860711,47.05882352941176,1610612753,86,74,2022-02-03T01:40:17Z,4100000,15.0,14.0,1,left,MISS C. Anthony running Layup,[1630175],1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,,
418,PT03M31.00S,2022-02-03T01:39:56.2Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,86,74,2022-02-03T01:40:17Z,4110000,,,0,,W. Carter Jr. REBOUND (Off:3 Def:11),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,417.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
419,PT03M31.00S,2022-02-03T01:39:58.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,86,76,2022-02-03T01:40:34Z,4120000,0.0,0.0,1,left,W. Carter Jr. tip DUNK (17 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,0.0,Made,,,,,,,17.0,,,,,,,,,,,,
420,PT03M16.00S,2022-02-03T01:40:11.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,69.20170827858082,71.81372549019608,1610612754,86,76,2022-02-03T01:40:20Z,4130000,109.0,237.0,1,right,MISS C. LeVert 26' step back bank 3PT,[1627747],1610612754.0,IND,step back bank,,,LeVert,C. LeVert,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
421,PT03M13.00S,2022-02-03T01:40:14.9Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,86,76,2022-02-03T01:40:20Z,4140000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,420.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
422,PT03M06.00S,2022-02-03T01:40:22.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629643,9.280551905387648,54.65686274509803,1610612753,86,78,2022-02-03T01:40:34Z,4150000,-23.0,35.0,1,left,C. Okeke pullup Jump Shot (4 PTS) (W. Carter Jr. 2 AST),"[1629643, 1628976]",1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,4.18,Made,,,,,,,4.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,
423,PT03M05.00S,2022-02-03T01:40:42.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,86,78,2022-02-03T01:40:42Z,4160000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M05.00S,2022-02-03T01:41:32.9Z,3,REGULAR,substitution,out,[],203200,,,1610612754,86,78,2022-02-03T01:41:53Z,4170000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M05.00S,2022-02-03T01:41:32.9Z,3,REGULAR,substitution,out,[],1627747,,,1610612754,86,78,2022-02-03T01:41:53Z,4180000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M05.00S,2022-02-03T01:41:32.9Z,3,REGULAR,substitution,in,[],202362,,,1610612754,86,78,2022-02-03T01:41:53Z,4190000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M05.00S,2022-02-03T01:41:32.9Z,3,REGULAR,substitution,in,[],1628470,,,1610612754,86,78,2022-02-03T01:41:53Z,4200000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M49.00S,2022-02-03T01:42:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630613,67.88764783180025,35.78431372549019,1610612754,86,78,2022-02-03T01:42:30Z,4210000,-71.0,249.0,1,right,MISS D. Washington Jr. 25' pullup 3PT,[1630613],1610612754.0,IND,pullup,,,Washington Jr.,D. Washington Jr.,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
429,PT02M47.00S,2022-02-03T01:42:27.3Z,3,REGULAR,rebound,defensive,[],203082,,,1610612753,86,78,2022-02-03T01:42:30Z,4220000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,428.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
430,PT02M33.00S,2022-02-03T01:42:42.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.915243101182654,49.01960784313725,1610612753,86,80,2022-02-03T01:42:47Z,4230000,5.0,13.0,1,left,W. Carter Jr. driving DUNK (19 PTS) (C. Okeke 2 AST),"[1628976, 1629643]",1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,1.34,Made,,,,,,,19.0,C. Okeke,1629643.0,2.0,,,,,,,,,
432,PT02M14.00S,2022-02-03T01:43:01.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,90.75229960578186,53.18627450980392,1610612754,86,80,2022-02-03T01:43:07Z,4250000,16.0,34.0,1,right,MISS T. Craig pullup Shot,[1628470],1610612754.0,IND,pullup,,,Craig,T. Craig,,,,,3.79,Missed,,,,,,,,,,,,,,,,,,,
433,PT02M11.00S,2022-02-03T01:43:04.8Z,3,REGULAR,rebound,offensive,[],1630678,,,1610612754,86,80,2022-02-03T01:43:09Z,4260000,,,0,,T. Taylor REBOUND (Off:3 Def:6),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,432.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
434,PT02M09.00S,2022-02-03T01:43:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,92.9862023653088,52.94117647058824,1610612754,88,80,2022-02-03T01:43:15Z,4270000,15.0,13.0,1,right,T. Taylor putback Layup (15 PTS),[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,1.99,Made,,,,,,,15.0,,,,,,,,,,,,
435,PT01M51.00S,2022-02-03T01:43:23.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,29.25427069645204,27.696078431372552,1610612753,88,83,2022-02-03T01:43:28Z,4280000,112.0,222.0,1,left,C. Okeke 24' 3PT  (7 PTS) (C. Anthony 7 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.89,Made,,,,,,,7.0,C. Anthony,1630175.0,7.0,,,,,,,,,
437,PT01M28.00S,2022-02-03T01:43:47.9Z,3,REGULAR,turnover,bad pass,[],202362,,,1610612754,88,83,2022-02-03T01:43:52Z,4300000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 203914]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,1.0,Harris,203914.0,,,,,,
438,PT01M28.00S,2022-02-03T01:43:47.9Z,3,REGULAR,steal,,[],203914,,,1610612753,88,83,2022-02-03T01:43:49Z,4310000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT01M10.00S,2022-02-03T01:44:06.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203914,8.492115637319317,10.53921568627451,1610612753,88,83,2022-02-03T01:44:10Z,4320000,197.0,27.0,1,left,MISS G. Harris 19' step back Shot,[203914],1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,19.92,Missed,,,,,,,,,,,,,,,,,,,
440,PT01M08.00S,2022-02-03T01:44:08.0Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,88,83,2022-02-03T01:44:10Z,4330000,,,0,,T. Taylor REBOUND (Off:3 Def:7),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,439.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
