actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
275,PT05M44.00S,2021-10-31T00:27:44.8Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,36,35,2021-10-31T00:27:46Z,2650000,,,0,,D. Sabonis REBOUND (Off:5 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,274.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
276,PT05M43.00S,2021-10-31T00:27:45.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.85479632063075,53.92156862745098,1610612754,38,35,2021-10-31T00:27:49Z,2660000,20.0,15.0,1,right,D. Sabonis putback Layup (12 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,2.45,Made,,,,,,,,,12.0,,,,,,,,,,
277,PT05M32.00S,2021-10-31T00:27:55.3Z,2,REGULAR,3pt,Jump Shot,[],1629004,27.54599211563732,80.63725490196079,1610612761,38,38,2021-10-31T00:28:03Z,2670000,-153.0,206.0,1,left,S. Mykhailiuk 25' 3PT  (9 PTS) (P. Achiuwa 1 AST),"[1629004, 1630173]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,25.7,Made,,,,,,,,,9.0,P. Achiuwa,1630173.0,1.0,,,,,,,
279,PT05M15.00S,2021-10-31T00:28:12.8Z,2,REGULAR,3pt,Jump Shot,[],203200,92.46057818659659,95.34313725490196,1610612754,41,38,2021-10-31T00:28:17Z,2690000,227.0,18.0,1,right,J. Holiday 3PT  (6 PTS) (M. Turner 2 AST),"[203200, 1626167]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,22.74,Made,,,,,,,,,6.0,M. Turner,1626167.0,2.0,,,,,,,
281,PT05M08.00S,2021-10-31T00:28:22.5Z,2,REGULAR,foul,personal,[],1627734,,,1610612761,41,38,2021-10-31T00:28:31Z,2710000,,,0,,D. Sabonis personal FOUL (1 PF),"[1627734, 1627832]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,1199.0,,,,,,,,1.0,0.0,VanVleet,1627832.0,,,
283,PT05M08.00S,2021-10-31T00:28:30.7Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,41,38,2021-10-31T00:28:36Z,2730000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M08.00S,2021-10-31T00:28:30.7Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,41,38,2021-10-31T00:28:36Z,2740000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M03.00S,2021-10-31T00:28:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.469776609724048,54.90196078431373,1610612761,41,40,2021-10-31T00:28:56Z,2750000,-25.0,-1.0,1,left,P. Achiuwa driving Layup (2 PTS) (S. Mykhailiuk 1 AST),"[1630173, 1629004]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.45,Made,,,,,,,,,2.0,S. Mykhailiuk,1629004.0,1.0,,,,,,,
287,PT04M51.00S,2021-10-31T00:29:03.3Z,2,REGULAR,3pt,Jump Shot,[],1627747,67.23061760840999,49.50980392156863,1610612754,41,40,2021-10-31T00:29:07Z,2770000,-2.0,256.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
288,PT04M47.00S,2021-10-31T00:29:07.3Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612761,41,40,2021-10-31T00:29:07Z,2780000,,,0,,S. Mykhailiuk REBOUND (Off:2 Def:2),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,287.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
289,PT04M43.00S,2021-10-31T00:29:10.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629004,5.469776609724048,50.73529411764706,1610612761,41,42,2021-10-31T00:29:16Z,2790000,-4.0,-1.0,1,left,S. Mykhailiuk running DUNK (11 PTS),[1629004],1610612761.0,TOR,running,,,Mykhailiuk,S. Mykhailiuk,,,,,0.39,Made,,,,,,,,,11.0,,,,,,,,,,
290,PT04M32.00S,2021-10-31T00:29:23.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612754,41,42,2021-10-31T00:29:28Z,2800000,,,0,,O. Anunoby shooting personal FOUL (1 PF) (LeVert 2 FT),"[1628384, 1627747]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,1628954.0,,,,,,,,1.0,0.0,LeVert,1627747.0,,,
292,PT04M32.00S,2021-10-31T00:29:45.6Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612754,42,42,2021-10-31T00:30:00Z,2820000,,,0,,C. LeVert Free Throw 1 of 2 (15 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
293,PT04M32.00S,2021-10-31T00:29:45.6Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612754,42,42,2021-10-31T00:30:00Z,2830000,,,0,,MISS C. LeVert Free Throw 2 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,,
294,PT04M30.00S,2021-10-31T00:29:47.6Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,42,42,2021-10-31T00:30:00Z,2840000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
295,PT04M11.00S,2021-10-31T00:30:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.748357424441524,50.245098039215684,1610612761,42,44,2021-10-31T00:30:23Z,2850000,-1.0,77.0,1,left,S. Barnes 7' driving floating Jump Shot (8 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,7.67,Made,,,,,,,,,8.0,,,,,,,,,,
296,PT03M48.00S,2021-10-31T00:30:40.7Z,2,REGULAR,2pt,Jump Shot,[],1630537,93.38042049934296,79.41176470588235,1610612754,44,44,2021-10-31T00:30:46Z,2860000,147.0,10.0,1,right,C. Duarte 14' fadeaway Jump Shot (4 PTS),[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,14.74,Made,,,,,,,,,4.0,,,,,,,,,,
297,PT03M29.00S,2021-10-31T00:31:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,10.200394218134035,44.11764705882353,1610612761,44,44,2021-10-31T00:31:05Z,2870000,29.0,43.0,1,left,MISS P. Achiuwa Jump Shot,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,5.24,Missed,,,,,,,,,,,,,,,,,,,
298,PT03M26.00S,2021-10-31T00:31:04.0Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,44,44,2021-10-31T00:31:05Z,2880000,,,0,,D. Sabonis REBOUND (Off:5 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,297.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
299,PT03M17.00S,2021-10-31T00:31:14.6Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,44,44,2021-10-31T00:31:19Z,2890000,,,0,,C. LeVert lost ball out-of-bounds TURNOVER (2 TO),[1627747],1610612754.0,IND,lost ball,,,LeVert,C. LeVert,,,,,,,,,,,202007.0,2.0,,,,,,,,,,,,,
300,PT03M07.00S,2021-10-31T00:31:29.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629004,9.017739816031538,35.294117647058826,1610612761,44,44,2021-10-31T00:31:34Z,2900000,74.0,32.0,1,left,MISS S. Mykhailiuk 8' fadeaway Shot,[1629004],1610612761.0,TOR,fadeaway,,,Mykhailiuk,S. Mykhailiuk,,,,,8.03,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M03.00S,2021-10-31T00:31:33.6Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,44,44,2021-10-31T00:31:34Z,2910000,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,300.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
302,PT02M57.00S,2021-10-31T00:31:39.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,92.85479632063075,46.568627450980394,1610612754,46,44,2021-10-31T00:31:43Z,2920000,-17.0,15.0,1,right,D. Sabonis Layup (14 PTS) (C. Duarte 3 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.26,Made,,,,,,,,,14.0,C. Duarte,1630537.0,3.0,,,,,,,
304,PT02M49.00S,2021-10-31T00:31:53.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612761,46,44,2021-10-31T00:31:53Z,2940000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M49.00S,2021-10-31T00:32:58.3Z,2,REGULAR,substitution,out,[],1627747,,,1610612761,46,44,2021-10-31T00:33:18Z,2950000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M49.00S,2021-10-31T00:32:58.3Z,2,REGULAR,substitution,out,[],1629004,,,1610612761,46,44,2021-10-31T00:33:18Z,2960000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M49.00S,2021-10-31T00:32:58.3Z,2,REGULAR,substitution,in,[],204456,,,1610612761,46,44,2021-10-31T00:33:18Z,2970000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M49.00S,2021-10-31T00:32:58.3Z,2,REGULAR,substitution,in,[],1630201,,,1610612761,46,44,2021-10-31T00:33:18Z,2980000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M34.00S,2021-10-31T00:33:45.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.915243101182654,49.50980392156863,1610612761,46,46,2021-10-31T00:33:51Z,2990000,2.0,13.0,1,left,P. Achiuwa DUNK (4 PTS) (F. VanVleet 1 AST),"[1630173, 1627832]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,1.27,Made,,,,,,,,,4.0,F. VanVleet,1627832.0,1.0,,,,,,,
311,PT02M19.00S,2021-10-31T00:33:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,92.59198423127464,52.69607843137255,1610612754,46,46,2021-10-31T00:34:03Z,3010000,13.0,17.0,1,right,MISS C. Duarte cutting Layup,[1630537],1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,,
312,PT02M17.00S,2021-10-31T00:34:01.8Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,46,46,2021-10-31T00:34:03Z,3020000,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
313,PT02M11.00S,2021-10-31T00:34:08.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627832,7.703679369250986,46.32352941176471,1610612761,46,46,2021-10-31T00:34:16Z,3030000,18.0,20.0,1,left,MISS F. VanVleet driving Layup - blocked,"[1627832, 1626167]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
314,PT02M11.00S,2021-10-31T00:34:08.0Z,2,REGULAR,block,,[],1626167,,,1610612761,46,46,2021-10-31T00:34:10Z,3040000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M09.00S,2021-10-31T00:34:10.0Z,2,REGULAR,rebound,defensive,[],203200,,,1610612754,46,46,2021-10-31T00:34:12Z,3050000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,313.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
316,PT02M03.00S,2021-10-31T00:34:19.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612754,46,46,2021-10-31T00:34:34Z,3060000,,,0,,P. Achiuwa personal FOUL (1 PF) (Sabonis 2 FT),"[1630173, 1627734]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1199.0,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,
318,PT02M03.00S,2021-10-31T00:34:44.9Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,47,46,2021-10-31T00:35:03Z,3080000,,,0,,D. Sabonis Free Throw 1 of 2 (15 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
319,PT02M03.00S,2021-10-31T00:34:44.9Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,47,46,2021-10-31T00:35:03Z,3090000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
320,PT02M02.00S,2021-10-31T00:34:45.9Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,47,46,2021-10-31T00:35:03Z,3100000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,319.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
321,PT01M39.00S,2021-10-31T00:35:25.2Z,2,REGULAR,3pt,Jump Shot,[],1628384,33.459264126149804,53.67647058823529,1610612761,47,46,2021-10-31T00:35:34Z,3110000,-18.0,262.0,1,left,MISS O. Anunoby 26' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
322,PT01M39.00S,2021-10-31T00:35:25.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,47,46,2021-10-31T00:35:42Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,
323,PT01M39.00S,2021-10-31T00:35:36.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612761,47,46,2021-10-31T00:35:44Z,3130000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,
324,PT01M25.00S,2021-10-31T00:35:53.3Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612754,47,46,2021-10-31T00:35:56Z,3140000,,,0,,D. Sabonis lost ball TURNOVER (1 TO),"[1627734, 1627832]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,
325,PT01M25.00S,2021-10-31T00:35:53.3Z,2,REGULAR,steal,,[],1627832,,,1610612761,47,46,2021-10-31T00:35:54Z,3150000,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M20.00S,2021-10-31T00:35:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,7.5722733245729295,53.67647058823529,1610612761,47,46,2021-10-31T00:36:03Z,3160000,-18.0,19.0,1,left,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,2.62,Missed,,,,,,,,,,,,,,,,,,,
327,PT01M15.00S,2021-10-31T00:36:03.5Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,47,46,2021-10-31T00:36:03Z,3170000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
328,PT01M07.00S,2021-10-31T00:36:10.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,64.33968462549278,50.49019607843137,1610612754,47,46,2021-10-31T00:36:15Z,3180000,2.0,283.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
329,PT01M03.00S,2021-10-31T00:36:14.1Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,47,46,2021-10-31T00:36:15Z,3190000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,328.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
330,PT00M57.80S,2021-10-31T00:36:20.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630173,9.937582128777924,41.42156862745098,1610612761,47,46,2021-10-31T00:36:26Z,3200000,43.0,41.0,1,left,MISS P. Achiuwa pullup Shot,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,5.93,Missed,,,,,,,,,,,,,,,,,,,
332,PT00M54.10S,2021-10-31T00:36:24.5Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,47,46,2021-10-31T00:36:26Z,3220000,,,0,,M. Turner REBOUND (Off:0 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,330.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
333,PT00M36.30S,2021-10-31T00:36:42.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.93495400788436,50.245098039215684,1610612754,47,46,2021-10-31T00:36:46Z,3230000,1.0,23.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M34.20S,2021-10-31T00:36:44.5Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,47,46,2021-10-31T00:36:46Z,3240000,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,333.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
335,PT00M28.20S,2021-10-31T00:36:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,16.63929040735874,95.34313725490196,1610612761,47,46,2021-10-31T00:36:57Z,3250000,-227.0,104.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
336,PT00M25.40S,2021-10-31T00:36:53.2Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,47,46,2021-10-31T00:36:54Z,3260000,,,0,,M. Turner REBOUND (Off:0 Def:8),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,335.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
337,PT00M03.70S,2021-10-31T00:37:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630537,71.56701708278581,78.43137254901961,1610612754,47,46,2021-10-31T00:37:19Z,3270000,142.0,215.0,1,right,MISS C. Duarte 25' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M00.20S,2021-10-31T00:37:18.4Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,47,46,2021-10-31T00:37:19Z,3290000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,337.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
340,PT00M00.00S,2021-10-31T00:37:22.2Z,2,REGULAR,period,end,[],0,,,1610612761,47,46,2021-10-31T00:37:22Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2021-10-31T00:52:23.2Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612761,47,46,2021-10-31T00:52:49Z,3310000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-31T00:52:23.2Z,3,REGULAR,substitution,in,['startperiod'],1629018,,,1610612761,47,46,2021-10-31T00:52:49Z,3320000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-31T00:52:50.9Z,3,REGULAR,period,start,[],0,,,1610612754,47,46,2021-10-31T00:52:50Z,3330000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M49.00S,2021-10-31T00:53:01.8Z,3,REGULAR,3pt,Jump Shot,[],203200,35.03613666228647,61.029411764705884,1610612754,47,46,2021-10-31T00:53:10Z,3340000,-55.0,277.0,1,left,MISS J. Holiday 28' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,28.22,Missed,,,,,,,,,,,,,,,,,,,
345,PT11M45.00S,2021-10-31T00:53:05.8Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,47,46,2021-10-31T00:53:10Z,3350000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
346,PT11M31.00S,2021-10-31T00:53:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.03745072273325,44.85294117647059,1610612761,47,46,2021-10-31T00:53:22Z,3360000,-26.0,4.0,1,right,MISS P. Achiuwa Layup - blocked,"[1630173, 1626167]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,2.59,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
347,PT11M31.00S,2021-10-31T00:53:18.7Z,3,REGULAR,block,,[],1626167,,,1610612761,47,46,2021-10-31T00:53:20Z,3370000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M31.00S,2021-10-31T00:53:18.7Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,47,46,2021-10-31T00:55:16Z,3380000,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
360,PT11M31.00S,2021-10-31T00:53:22.1Z,3,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,47,46,2021-10-31T00:58:32Z,3385000,,,0,,C. Duarte lost ball out-of-bounds TURNOVER (2 TO),[1630537],1610612754.0,IND,lost ball,,,Duarte,C. Duarte,,,,,,,,,,,202007.0,2.0,,,,,,,,,,,,,
350,PT11M13.00S,2021-10-31T00:54:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,77.21747700394218,87.5,1610612761,47,49,2021-10-31T00:55:18Z,3400000,188.0,162.0,1,right,O. Anunoby 24' 3PT  (7 PTS) (G. Trent Jr. 1 AST),"[1628384, 1629018]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.76,Made,,,,,,,,,7.0,G. Trent Jr.,1629018.0,1.0,,,,,,,
352,PT10M59.00S,2021-10-31T00:54:18.1Z,3,REGULAR,3pt,Jump Shot,[],203200,18.2161629434954,96.81372549019608,1610612754,47,49,2021-10-31T01:03:20Z,3420000,-234.0,119.0,1,left,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
353,PT10M57.00S,2021-10-31T00:54:20.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,47,49,2021-10-31T01:03:20Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,352.0,,,,,,,,,,,,,,,,,,
355,PT10M57.00S,2021-10-31T00:54:30.8Z,3,REGULAR,foul,personal,[],1630173,,,1610612754,47,49,2021-10-31T01:03:49Z,3450000,,,0,,P. Achiuwa loose ball personal FOUL (2 PF),"[1630173, 1627734]",1610612761.0,TOR,loose ball,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1199.0,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,
357,PT10M52.00S,2021-10-31T00:54:50.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203200,33.722076215505915,60.5392156862745,1610612754,47,49,2021-10-31T00:55:26Z,3470000,-53.0,264.0,1,left,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
358,PT10M49.00S,2021-10-31T00:54:53.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,47,49,2021-10-31T00:55:26Z,3480000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,357.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
359,PT10M44.00S,2021-10-31T00:55:00.5Z,3,REGULAR,foul,offensive,[],1630173,,,1610612761,47,49,2021-10-31T00:55:06Z,3490000,,,0,,P. Achiuwa offensive FOUL (3 PF),"[1630173, 203200]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1199.0,,,,,,,,3.0,0.0,Holiday,203200.0,,,
362,PT10M44.00S,2021-10-31T00:55:00.5Z,3,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,47,49,2021-10-31T00:55:00Z,3510000,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,1199.0,2.0,,,,,,,,,,,,,
363,PT10M24.00S,2021-10-31T00:55:33.5Z,3,REGULAR,turnover,bad pass,[],203200,,,1610612754,47,49,2021-10-31T00:55:36Z,3520000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[203200, 1630567]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,2.0,Barnes,1630567.0,,,,,,,,,,,
