actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
361,PT08M13.00S,2021-11-14T01:26:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201980,93.11760840998686,51.71568627450981,1610612755,75,67,2021-11-14T01:26:45Z,3600000,9.0,12.0,1,right,D. Green driving finger roll Layup (10 PTS) (A. Drummond 2 AST),"[201980, 203083]",1610612755.0,PHI,driving finger roll,,,Green,D. Green,,,,,,,,1.49,Made,10.0,A. Drummond,203083.0,2.0,,,,,,,,,,,,
363,PT07M59.00S,2021-11-14T01:26:53.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,19.530223390275953,53.18627450980392,1610612754,75,67,2021-11-14T01:26:59Z,3620000,-16.0,131.0,1,left,MISS C. LeVert 13' floating Shot,[1627747],1610612754.0,IND,floating,,,LeVert,C. LeVert,,,,,,,,13.21,Missed,,,,,,,,,,,,,,,,
364,PT07M55.00S,2021-11-14T01:26:57.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,75,67,2021-11-14T01:26:59Z,3630000,,,0,,T. Harris REBOUND (Off:2 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,363.0,6.0,4.0,2.0,,,,,,,,
365,PT07M46.00S,2021-11-14T01:27:06.0Z,3,REGULAR,2pt,Jump Shot,[],203552,86.94152431011827,74.50980392156863,1610612755,75,67,2021-11-14T01:27:10Z,3640000,123.0,70.0,1,right,MISS S. Curry 14' floating Shot,[203552],1610612755.0,PHI,floating,,,Curry,S. Curry,,,,,,,,14.12,Missed,,,,,,,,,,,,,,,,
366,PT07M44.00S,2021-11-14T01:27:08.2Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,75,67,2021-11-14T01:27:08Z,3650000,,,0,,A. Drummond REBOUND (Off:5 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,365.0,8.0,3.0,5.0,,,,,,,,
367,PT07M43.00S,2021-11-14T01:27:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,92.32917214191852,53.92156862745098,1610612755,75,67,2021-11-14T01:27:15Z,3660000,20.0,20.0,1,right,MISS A. Drummond putback Layup,[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,,,,2.77,Missed,,,,,,,,,,,,,,,,
368,PT07M43.00S,2021-11-14T01:27:08.8Z,3,REGULAR,rebound,offensive,[],201980,,,1610612755,75,67,2021-11-14T01:27:15Z,3670000,,,0,,D. Green REBOUND (Off:3 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,367.0,4.0,1.0,3.0,,,,,,,,
369,PT07M36.00S,2021-11-14T01:27:19.1Z,3,REGULAR,turnover,traveling,[],202699,,,1610612755,75,67,2021-11-14T01:27:25Z,3680000,,,0,,T. Harris traveling TURNOVER (4 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,4.0,,,,,,,,,,,,,1628951.0,,,,,,,
370,PT07M23.00S,2021-11-14T01:27:42.4Z,3,REGULAR,foul,personal,[],1630178,,,1610612754,75,67,2021-11-14T01:27:49Z,3690000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1627734]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Sabonis,1627734.0,
372,PT07M11.00S,2021-11-14T01:28:18.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,8.229303547963205,3.1862745098039214,1610612754,78,67,2021-11-14T01:28:23Z,3710000,234.0,25.0,1,left,C. LeVert 3PT  (9 PTS) (M. Brogdon 7 AST),"[1627747, 1627763]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,23.54,Made,9.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,
374,PT06M44.00S,2021-11-14T01:28:48.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612755,78,67,2021-11-14T01:28:56Z,3730000,,,0,,C. LeVert personal FOUL (1 PF) (Green 2 FT),"[1627747, 201980]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Green,201980.0,
376,PT06M44.00S,2021-11-14T01:29:00.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,78,67,2021-11-14T01:29:00Z,3750000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M44.00S,2021-11-14T01:31:12.1Z,3,REGULAR,substitution,out,[],1627747,,,1610612755,78,67,2021-11-14T01:31:53Z,3760000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M44.00S,2021-11-14T01:31:12.1Z,3,REGULAR,substitution,in,[],204456,,,1610612755,78,67,2021-11-14T01:31:53Z,3770000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M44.00S,2021-11-14T01:32:06.6Z,3,REGULAR,substitution,out,[],1627734,,,1610612755,78,67,2021-11-14T01:32:13Z,3780000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M44.00S,2021-11-14T01:32:06.6Z,3,REGULAR,substitution,in,[],1628470,,,1610612755,78,67,2021-11-14T01:32:13Z,3790000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M44.00S,2021-11-14T01:32:22.0Z,3,REGULAR,freethrow,1 of 2,[],201980,,,1610612755,78,68,2021-11-14T01:32:22Z,3800000,,,0,,D. Green Free Throw 1 of 2 (11 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
382,PT06M44.00S,2021-11-14T01:32:42.4Z,3,REGULAR,freethrow,2 of 2,[],201980,,,1610612755,78,69,2021-11-14T01:32:42Z,3810000,,,0,,D. Green Free Throw 2 of 2 (12 PTS),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
383,PT06M32.00S,2021-11-14T01:32:57.9Z,3,REGULAR,turnover,traveling,[],1628470,,,1610612754,78,69,2021-11-14T01:33:02Z,3820000,,,0,,T. Craig traveling TURNOVER (1 TO),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,1.0,,,,,,,,,,,,,1628951.0,,,,,,,
384,PT06M18.00S,2021-11-14T01:33:19.4Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,78,69,2021-11-14T01:33:35Z,3830000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1626167]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,1.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,
385,PT06M18.00S,2021-11-14T01:33:19.4Z,3,REGULAR,steal,,[],1626167,,,1610612754,78,69,2021-11-14T01:33:20Z,3840000,,,0,,M. Turner STEAL (2 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M18.00S,2021-11-14T01:34:04.2Z,3,REGULAR,stoppage,other,[],0,,,1610612754,78,69,2021-11-14T01:40:23Z,3850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M04.00S,2021-11-14T01:34:13.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,16.90210249671485,53.18627450980392,1610612754,78,69,2021-11-14T01:34:18Z,3860000,-16.0,106.0,1,left,MISS M. Turner 10' turnaround Shot,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,,,,10.76,Missed,,,,,,,,,,,,,,,,
388,PT06M00.00S,2021-11-14T01:34:17.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,78,69,2021-11-14T01:34:18Z,3870000,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,387.0,7.0,5.0,2.0,,,,,,,,
389,PT05M56.00S,2021-11-14T01:34:23.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612755,78,69,2021-11-14T01:34:34Z,3880000,,,0,,T. Craig personal FOUL (3 PF) (Harris 2 FT),"[1628470, 202699]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,202041.0,,,3.0,0.0,Harris,202699.0,
391,PT05M56.00S,2021-11-14T01:34:59.8Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,78,70,2021-11-14T01:34:59Z,3900000,,,0,,T. Harris Free Throw 1 of 2 (27 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,27.0,,,,,,,,,,,,,,,
392,PT05M56.00S,2021-11-14T01:35:00.4Z,3,REGULAR,substitution,out,[],1628470,,,1610612755,78,70,2021-11-14T01:35:08Z,3910000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M56.00S,2021-11-14T01:35:00.4Z,3,REGULAR,substitution,out,[],203083,,,1610612755,78,70,2021-11-14T01:35:08Z,3920000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M56.00S,2021-11-14T01:35:00.4Z,3,REGULAR,substitution,in,[],1629103,,,1610612755,78,70,2021-11-14T01:35:08Z,3930000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M56.00S,2021-11-14T01:35:00.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,78,70,2021-11-14T01:35:08Z,3940000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M56.00S,2021-11-14T01:35:25.9Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,78,71,2021-11-14T01:35:25Z,3950000,,,0,,T. Harris Free Throw 2 of 2 (28 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,28.0,,,,,,,,,,,,,,,
397,PT05M47.00S,2021-11-14T01:35:37.7Z,3,REGULAR,3pt,Jump Shot,[],203200,33.196452036793694,60.5392156862745,1610612754,81,71,2021-11-14T01:35:43Z,3960000,-53.0,260.0,1,left,J. Holiday 26' 3PT  (23 PTS) (T. McConnell 7 AST),"[203200, 204456]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,26.48,Made,23.0,T. McConnell,204456.0,7.0,,,,,,,,,,,,
399,PT05M25.00S,2021-11-14T01:35:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,90.48948751642575,49.26470588235294,1610612755,81,73,2021-11-14T01:36:04Z,3980000,-4.0,37.0,1,right,G. Niang pullup Jump Shot (4 PTS),[1627777],1610612755.0,PHI,pullup,,,Niang,G. Niang,,,,,,,,3.71,Made,4.0,,,,,,,,,,,,,,,
400,PT05M17.00S,2021-11-14T01:36:09.8Z,3,REGULAR,foul,personal,[],201980,,,1610612754,81,73,2021-11-14T01:36:18Z,3990000,,,0,,D. Green personal FOUL (3 PF),"[201980, 1627763]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,202041.0,,,3.0,0.0,Brogdon,1627763.0,
402,PT05M12.00S,2021-11-14T01:36:47.6Z,3,REGULAR,3pt,Jump Shot,[],1627763,7.966491458607096,96.56862745098039,1610612754,84,73,2021-11-14T01:36:51Z,4010000,-233.0,22.0,1,left,M. Brogdon 3PT  (10 PTS) (T. McConnell 8 AST),"[1627763, 204456]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,23.39,Made,10.0,T. McConnell,204456.0,8.0,,,,,,,,,,,,
404,PT05M10.00S,2021-11-14T01:36:54.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,84,73,2021-11-14T01:36:54Z,4030000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M49.00S,2021-11-14T01:40:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,86.02168199737189,38.23529411764706,1610612755,84,73,2021-11-14T01:40:11Z,4040000,-59.0,79.0,1,right,MISS T. Harris 9' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,,,,9.84,Missed,,,,,,,,,,,,,,,,
406,PT04M46.00S,2021-11-14T01:40:10.5Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,84,73,2021-11-14T01:40:11Z,4050000,,,0,,M. Brogdon REBOUND (Off:0 Def:8),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,405.0,8.0,8.0,0.0,,,,,,,,
407,PT04M35.00S,2021-11-14T01:40:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.09789750328515,51.225490196078425,1610612754,86,73,2021-11-14T01:40:26Z,4060000,-6.0,24.0,1,left,T. McConnell driving finger roll Layup (2 PTS),[204456],1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,,,,2.44,Made,2.0,,,,,,,,,,,,,,,
408,PT04M20.00S,2021-11-14T01:40:37.2Z,3,REGULAR,turnover,bad pass,[],203552,,,1610612755,86,73,2021-11-14T01:40:40Z,4070000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[203552, 1629103]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,2.0,Martin,1629103.0,,,,,,,,,,,,,,,,,,
409,PT04M20.00S,2021-11-14T01:40:37.2Z,3,REGULAR,steal,,[],1629103,,,1610612754,86,73,2021-11-14T01:40:38Z,4080000,,,0,,K. Martin STEAL (1 STL),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M16.00S,2021-11-14T01:40:41.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629103,7.5722733245729295,49.754901960784316,1610612754,88,73,2021-11-14T01:40:46Z,4090000,1.0,19.0,1,left,K. Martin running finger roll Layup (4 PTS),[1629103],1610612754.0,IND,running finger roll,,,Martin,K. Martin,,,,,,,,1.87,Made,4.0,,,,,,,,,,,,,,,
411,PT03M58.00S,2021-11-14T01:40:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201980,91.5407358738502,42.8921568627451,1610612755,88,75,2021-11-14T01:41:03Z,4100000,-36.0,27.0,1,right,D. Green driving finger roll Layup (14 PTS) (T. Maxey 3 AST),"[201980, 1630178]",1610612755.0,PHI,driving finger roll,,,Green,D. Green,,,,,,,,4.46,Made,14.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,
413,PT03M48.00S,2021-11-14T01:41:08.3Z,3,REGULAR,3pt,Jump Shot,[],1629103,6.915243101182654,5.147058823529411,1610612754,88,75,2021-11-14T01:41:13Z,4120000,224.0,13.0,1,left,MISS K. Martin 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,22.46,Missed,,,,,,,,,,,,,,,,
414,PT03M45.00S,2021-11-14T01:41:11.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,88,75,2021-11-14T01:41:13Z,4130000,,,0,,T. Harris REBOUND (Off:2 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,413.0,8.0,6.0,2.0,,,,,,,,
415,PT03M40.00S,2021-11-14T01:41:30.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,88,75,2021-11-14T01:41:30Z,4140000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,out,[],1627763,,,1610612755,88,75,2021-11-14T01:42:56Z,4150000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,88,75,2021-11-14T01:42:56Z,4160000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,out,[],201980,,,1610612755,88,75,2021-11-14T01:42:56Z,4170000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612755,88,75,2021-11-14T01:42:56Z,4180000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,88,75,2021-11-14T01:42:56Z,4190000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M40.00S,2021-11-14T01:42:38.5Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,88,75,2021-11-14T01:42:56Z,4200000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M40.00S,2021-11-14T01:42:58.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,88,75,2021-11-14T01:43:02Z,4210000,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,
423,PT03M25.00S,2021-11-14T01:43:21.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,79.84559789750328,65.19607843137256,1610612755,88,75,2021-11-14T01:43:26Z,4220000,76.0,137.0,1,right,MISS S. Curry 15' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,15.67,Missed,,,,,,,,,,,,,,,,
424,PT03M21.00S,2021-11-14T01:43:25.7Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,88,75,2021-11-14T01:43:26Z,4230000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,423.0,1.0,1.0,0.0,,,,,,,,
425,PT03M10.00S,2021-11-14T01:43:35.7Z,3,REGULAR,3pt,Jump Shot,[],203200,31.09395532194481,65.68627450980392,1610612754,88,75,2021-11-14T01:43:40Z,4240000,-78.0,240.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
426,PT03M07.00S,2021-11-14T01:43:38.7Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,88,75,2021-11-14T01:43:40Z,4250000,,,0,,F. Korkmaz REBOUND (Off:1 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,425.0,3.0,2.0,1.0,,,,,,,,
427,PT02M59.00S,2021-11-14T01:43:48.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612755,88,75,2021-11-14T01:44:01Z,4260000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Milton 2 FT),"[203200, 1629003]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,1628951.0,,,2.0,0.0,Milton,1629003.0,
429,PT02M59.00S,2021-11-14T01:44:13.3Z,3,REGULAR,freethrow,1 of 2,[],1629003,,,1610612755,88,76,2021-11-14T01:44:13Z,4280000,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
430,PT02M59.00S,2021-11-14T01:44:13.8Z,3,REGULAR,substitution,out,[],1626167,,,1610612755,88,76,2021-11-14T01:44:17Z,4290000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M59.00S,2021-11-14T01:44:13.8Z,3,REGULAR,substitution,in,[],1627734,,,1610612755,88,76,2021-11-14T01:44:17Z,4300000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M59.00S,2021-11-14T01:44:30.9Z,3,REGULAR,freethrow,2 of 2,[],1629003,,,1610612755,88,77,2021-11-14T01:44:30Z,4310000,,,0,,S. Milton Free Throw 2 of 2 (2 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
433,PT02M48.00S,2021-11-14T01:44:44.3Z,3,REGULAR,3pt,Jump Shot,[],1630537,32.276609724047304,52.20588235294118,1610612754,88,77,2021-11-14T01:44:49Z,4320000,-11.0,251.0,1,left,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,25.11,Missed,,,,,,,,,,,,,,,,
434,PT02M44.00S,2021-11-14T01:44:48.3Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,88,77,2021-11-14T01:44:53Z,4330000,,,0,,D. Sabonis REBOUND (Off:3 Def:4),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,433.0,7.0,4.0,3.0,,,,,,,,
435,PT02M39.00S,2021-11-14T01:44:53.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,6.258212877792378,48.28431372549019,1610612754,90,77,2021-11-14T01:45:00Z,4340000,9.0,6.0,1,left,J. Holiday reverse Layup (25 PTS) (D. Sabonis 5 AST),"[203200, 1627734]",1610612754.0,IND,reverse,,,Holiday,J. Holiday,,,,,,,,1.07,Made,25.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,
437,PT02M20.00S,2021-11-14T01:45:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,92.85479632063075,54.41176470588235,1610612755,90,77,2021-11-14T01:45:16Z,4360000,22.0,15.0,1,right,MISS S. Curry driving finger roll Layup,[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,,,,2.65,Missed,,,,,,,,,,,,,,,,
438,PT02M19.00S,2021-11-14T01:45:12.3Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,90,77,2021-11-14T01:45:16Z,4370000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,
439,PT02M13.00S,2021-11-14T01:45:19.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629103,5.206964520367937,54.90196078431373,1610612754,92,77,2021-11-14T01:45:28Z,4380000,-25.0,-4.0,1,left,K. Martin running finger roll Layup (6 PTS) (T. McConnell 9 AST),"[1629103, 204456]",1610612754.0,IND,running finger roll,,,Martin,K. Martin,,,,,,,,2.48,Made,6.0,T. McConnell,204456.0,9.0,,,,,,,,,,,,
441,PT01M56.00S,2021-11-14T01:45:38.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,92,77,2021-11-14T01:45:38Z,4400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M56.00S,2021-11-14T01:45:39.0Z,3,REGULAR,substitution,out,[],203552,,,1610612755,92,77,2021-11-14T01:45:51Z,4410000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M56.00S,2021-11-14T01:45:39.0Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,92,77,2021-11-14T01:45:51Z,4420000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M51.00S,2021-11-14T01:46:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,92.9862023653088,52.20588235294118,1610612755,92,79,2021-11-14T01:46:10Z,4430000,11.0,13.0,1,right,S. Milton driving Layup (4 PTS),[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,1.73,Made,4.0,,,,,,,,,,,,,,,
445,PT01M51.00S,2021-11-14T01:46:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",204456,,,1610612755,92,79,2021-11-14T01:46:20Z,4440000,,,0,,T. McConnell shooting personal FOUL (1 PF) (Milton 1 FT),"[204456, 1629003]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,203591.0,,,1.0,0.0,Milton,1629003.0,
447,PT01M51.00S,2021-11-14T01:46:28.2Z,3,REGULAR,freethrow,1 of 1,[],1629003,,,1610612755,92,80,2021-11-14T01:46:28Z,4460000,,,0,,S. Milton Free Throw 1 of 1 (5 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
448,PT01M39.00S,2021-11-14T01:46:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,13.222733245729303,54.166666666666664,1610612754,92,80,2021-11-14T01:46:47Z,4470000,-21.0,72.0,1,left,MISS T. McConnell 7' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,,,,7.48,Missed,,,,,,,,,,,,,,,,
449,PT01M36.00S,2021-11-14T01:46:44.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,92,80,2021-11-14T01:46:47Z,4480000,,,0,,T. Harris REBOUND (Off:2 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,448.0,9.0,7.0,2.0,,,,,,,,
450,PT01M32.00S,2021-11-14T01:46:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,92.9862023653088,53.92156862745098,1610612755,92,80,2021-11-14T01:46:54Z,4490000,20.0,13.0,1,right,MISS T. Harris running Layup,[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,2.37,Missed,,,,,,,,,,,,,,,,
