actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
358,PT07M11.00S,2021-12-02T01:28:36.1Z,3,REGULAR,steal,,[],1626167,,,1610612754,64,74,2021-12-02T01:28:37Z,3530000,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M07.00S,2021-12-02T01:28:40.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629103,6.521024967148489,55.63725490196079,1610612754,64,74,2021-12-02T01:28:49Z,3540000,-28.0,9.0,1,left,MISS K. Martin running finger roll Layup - blocked,"[1629103, 1627789]",1610612754.0,IND,running finger roll,,,Martin,K. Martin,,,,,2.95,Missed,,,,,,,,,,,,,,,Luwawu-Cabarrot,1627789.0,,,
360,PT07M07.00S,2021-12-02T01:28:40.8Z,3,REGULAR,block,,[],1627789,,,1610612754,64,74,2021-12-02T01:28:43Z,3550000,,,0,,T. Luwawu-Cabarrot BLOCK (1 BLK),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M05.00S,2021-12-02T01:28:42.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,64,74,2021-12-02T01:28:49Z,3560000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,
362,PT07M05.00S,2021-12-02T01:28:51.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,64,74,2021-12-02T01:28:51Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M57.00S,2021-12-02T01:29:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629027,63.41984231274639,70.58823529411765,1610612737,64,74,2021-12-02T01:29:10Z,3580000,103.0,291.0,1,right,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,30.9,Missed,,,,,,,,,,,,,,,,,,,
364,PT06M53.00S,2021-12-02T01:29:08.4Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,64,74,2021-12-02T01:29:10Z,3590000,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,363.0,4.0,3.0,1.0,,,,,
365,PT06M46.00S,2021-12-02T01:29:15.4Z,3,REGULAR,3pt,Jump Shot,[],1626167,32.14520367936925,36.76470588235294,1610612754,67,74,2021-12-02T01:29:20Z,3600000,66.0,250.0,1,left,M. Turner 25' 3PT  (10 PTS) (M. Brogdon 6 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,25.83,Made,10.0,M. Brogdon,1627763.0,6.0,,,,,,,,,,,,,,,
367,PT06M20.00S,2021-12-02T01:29:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,81.02825229960578,53.431372549019606,1610612737,67,74,2021-12-02T01:29:45Z,3620000,17.0,126.0,1,right,MISS T. Young 12' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,12.7,Missed,,,,,,,,,,,,,,,,,,,
368,PT06M17.00S,2021-12-02T01:29:43.6Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,67,74,2021-12-02T01:29:45Z,3630000,,,0,,M. Turner REBOUND (Off:2 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,367.0,4.0,2.0,2.0,,,,,
369,PT06M02.00S,2021-12-02T01:29:57.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.258212877792378,50.73529411764706,1610612754,69,74,2021-12-02T01:30:01Z,3640000,-4.0,6.0,1,left,M. Turner DUNK (12 PTS) (M. Brogdon 7 AST),"[1626167, 1627763]",1610612754.0,IND,,,,Turner,M. Turner,,,,,0.73,Made,12.0,M. Brogdon,1627763.0,7.0,,,,,,,,,,,,,,,
371,PT05M59.00S,2021-12-02T01:30:10.1Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612737,69,74,2021-12-02T01:30:16Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT05M59.00S,2021-12-02T01:30:29.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,69,74,2021-12-02T01:30:29Z,3670000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT05M59.00S,2021-12-02T01:32:14.5Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,69,74,2021-12-02T01:33:05Z,3680000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M59.00S,2021-12-02T01:32:14.5Z,3,REGULAR,substitution,in,[],201568,,,1610612737,69,74,2021-12-02T01:33:05Z,3690000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M48.00S,2021-12-02T01:33:35.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.51182654402102,56.372549019607845,1610612737,69,76,2021-12-02T01:33:39Z,3700000,32.0,8.0,1,right,T. Young driving finger roll Layup (22 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,3.3,Made,22.0,,,,,,,,,,,,,,,,,,
376,PT05M26.00S,2021-12-02T01:33:57.6Z,3,REGULAR,2pt,Jump Shot,[],1627763,19.530223390275953,18.627450980392158,1610612754,71,76,2021-12-02T01:34:01Z,3710000,157.0,131.0,1,left,M. Brogdon 20' pullup Jump Shot (11 PTS) (D. Sabonis 4 AST),"[1627763, 1627734]",1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,20.45,Made,11.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
378,PT05M10.00S,2021-12-02T01:34:14.9Z,3,REGULAR,3pt,Jump Shot,[],201568,67.09921156373193,51.225490196078425,1610612737,71,76,2021-12-02T01:34:18Z,3730000,6.0,257.0,1,right,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
379,PT05M06.00S,2021-12-02T01:34:18.9Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612754,71,76,2021-12-02T01:34:18Z,3740000,,,0,,M. Brogdon REBOUND (Off:1 Def:4),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,378.0,5.0,4.0,1.0,,,,,
380,PT04M48.00S,2021-12-02T01:34:35.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,7.966491458607096,3.1862745098039214,1610612754,74,76,2021-12-02T01:34:39Z,3750000,234.0,22.0,1,left,M. Turner 3PT  (15 PTS) (C. Duarte 1 AST),"[1626167, 1630537]",1610612754.0,IND,,,,Turner,M. Turner,,,,,23.52,Made,15.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,,
382,PT04M23.00S,2021-12-02T01:35:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,80.1084099868594,38.48039215686275,1610612737,74,76,2021-12-02T01:35:04Z,3770000,-58.0,134.0,1,right,MISS D. Gallinari 14' turnaround fadeaway Shot,[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,,
383,PT04M21.00S,2021-12-02T01:35:02.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,74,76,2021-12-02T01:35:04Z,3780000,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,382.0,5.0,3.0,2.0,,,,,
384,PT04M17.00S,2021-12-02T01:35:11.7Z,3,REGULAR,foul,personal,[],201568,,,1610612754,74,76,2021-12-02T01:35:17Z,3790000,,,0,,D. Gallinari personal FOUL (1 PF),"[201568, 1627734]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,1628484.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,
386,PT04M17.00S,2021-12-02T01:35:20.8Z,3,REGULAR,substitution,out,[],1627789,,,1610612754,74,76,2021-12-02T01:35:24Z,3810000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M17.00S,2021-12-02T01:35:20.8Z,3,REGULAR,substitution,in,[],1626153,,,1610612754,74,76,2021-12-02T01:35:24Z,3820000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M10.00S,2021-12-02T01:35:49.1Z,3,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612754,74,76,2021-12-02T01:36:03Z,3830000,,,0,,D. Wright shooting personal FOUL (2 PF) (Brogdon 2 FT),"[1626153, 1627763]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,,,,,,,1146.0,2.0,0.0,Brogdon,1627763.0,,,,,,,,,,
390,PT04M10.00S,2021-12-02T01:36:04.9Z,3,REGULAR,foul,technical,['1freethrow'],2607,,,1610612754,74,76,2021-12-02T01:36:14Z,3850000,,,0,,TEAM foul technical,[2607],1610612737.0,ATL,,,,,,,,,,,,,,,,1628484.0,,,,,,,,,,,,,,
391,PT04M10.00S,2021-12-02T01:36:15.8Z,3,REGULAR,freethrow,1 of 1,[],1627763,,,1610612754,75,76,2021-12-02T01:36:15Z,3860000,,,0,,M. Brogdon technical Free Throw 1 of 1 (12 PTS),[1627763],1610612754.0,IND,technical,,,Brogdon,M. Brogdon,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
392,PT04M10.00S,2021-12-02T01:36:37.2Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,76,76,2021-12-02T01:36:37Z,3870000,,,0,,M. Brogdon Free Throw 1 of 2 (13 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
393,PT04M10.00S,2021-12-02T01:36:45.5Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,76,76,2021-12-02T01:36:57Z,3880000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M10.00S,2021-12-02T01:36:45.5Z,3,REGULAR,substitution,out,[],1627734,,,1610612754,76,76,2021-12-02T01:36:57Z,3890000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M10.00S,2021-12-02T01:36:45.5Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,76,76,2021-12-02T01:36:57Z,3900000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M10.00S,2021-12-02T01:36:45.5Z,3,REGULAR,substitution,in,[],202954,,,1610612754,76,76,2021-12-02T01:36:57Z,3910000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M10.00S,2021-12-02T01:37:11.4Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,77,76,2021-12-02T01:37:11Z,3920000,,,0,,M. Brogdon Free Throw 2 of 2 (14 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
398,PT03M57.00S,2021-12-02T01:37:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.14651773981603,52.450980392156865,1610612737,77,78,2021-12-02T01:37:37Z,3930000,12.0,31.0,1,right,T. Young driving finger roll Layup (24 PTS) (C. Capela 4 AST),"[1629027, 203991]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,3.31,Made,24.0,C. Capela,203991.0,4.0,,,,,,,,,,,,,,,
399,PT03M49.00S,2021-12-02T01:37:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.915243101182654,45.83333333333333,1610612754,79,78,2021-12-02T01:37:44Z,3940000,21.0,13.0,1,left,M. Brogdon driving finger roll Layup (16 PTS),[1627763],1610612754.0,IND,driving finger roll,,,Brogdon,M. Brogdon,,,,,2.43,Made,16.0,,,,,,,,,,,,,,,,,,
400,PT03M36.00S,2021-12-02T01:37:51.4Z,3,REGULAR,3pt,Jump Shot,[],201568,65.65374507227332,51.71568627450981,1610612737,79,78,2021-12-02T01:37:56Z,3950000,9.0,270.0,1,right,MISS D. Gallinari 27' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,,
402,PT03M33.00S,2021-12-02T01:37:54.4Z,3,REGULAR,rebound,defensive,[],1629103,,,1610612754,79,78,2021-12-02T01:37:56Z,3960000,,,0,,K. Martin REBOUND (Off:0 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,400.0,1.0,1.0,0.0,,,,,
403,PT03M27.00S,2021-12-02T01:38:01.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626167,5.863994743758213,49.754901960784316,1610612754,81,78,2021-12-02T01:38:09Z,3970000,1.0,3.0,1,left,M. Turner running DUNK (17 PTS) (M. Brogdon 8 AST),"[1626167, 1627763]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,0.29,Made,17.0,M. Brogdon,1627763.0,8.0,,,,,,,,,,,,,,,
405,PT03M25.00S,2021-12-02T01:38:12.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,81,78,2021-12-02T01:38:12Z,3990000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M25.00S,2021-12-02T01:39:02.3Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,81,78,2021-12-02T01:39:28Z,4000000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT03M25.00S,2021-12-02T01:39:02.3Z,3,REGULAR,substitution,out,[],203991,,,1610612737,81,78,2021-12-02T01:39:28Z,4010000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT03M25.00S,2021-12-02T01:39:02.3Z,3,REGULAR,substitution,in,[],203524,,,1610612737,81,78,2021-12-02T01:39:28Z,4020000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT03M25.00S,2021-12-02T01:39:02.3Z,3,REGULAR,substitution,in,[],1628381,,,1610612737,81,78,2021-12-02T01:39:28Z,4030000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT03M13.00S,2021-12-02T01:39:52.2Z,3,REGULAR,2pt,Jump Shot,[],1629027,75.1149802890933,48.529411764705884,1610612737,81,80,2021-12-02T01:39:57Z,4040000,-7.0,181.0,1,right,T. Young 18' step back Jump Shot (26 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,18.16,Made,26.0,,,,,,,,,,,,,,,,,,
411,PT02M54.00S,2021-12-02T01:40:10.3Z,3,REGULAR,3pt,Jump Shot,[],1626167,33.85348226018397,48.77450980392157,1610612754,81,80,2021-12-02T01:40:15Z,4050000,6.0,266.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
412,PT02M50.00S,2021-12-02T01:40:14.3Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,81,80,2021-12-02T01:40:15Z,4060000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,411.0,5.0,5.0,0.0,,,,,
413,PT02M36.00S,2021-12-02T01:40:34.4Z,3,REGULAR,foul,personal,[],1626167,,,1610612737,81,80,2021-12-02T01:40:39Z,4070000,,,0,,M. Turner personal FOUL (1 PF),"[1626167, 1628381]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,1146.0,1.0,0.0,Collins,1628381.0,,,,,,,,,,
415,PT02M25.00S,2021-12-02T01:41:03.6Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,81,80,2021-12-02T01:41:07Z,4090000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1627763]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,3.0,,,,,,,Brogdon,1627763.0,
416,PT02M25.00S,2021-12-02T01:41:03.6Z,3,REGULAR,steal,,[],1627763,,,1610612754,81,80,2021-12-02T01:41:05Z,4100000,,,0,,M. Brogdon STEAL (2 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M19.00S,2021-12-02T01:41:09.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627763,8.09789750328515,54.65686274509803,1610612754,83,80,2021-12-02T01:41:15Z,4110000,-23.0,24.0,1,left,M. Brogdon running finger roll Layup (18 PTS),[1627763],1610612754.0,IND,running finger roll,,,Brogdon,M. Brogdon,,,,,3.32,Made,18.0,,,,,,,,,,,,,,,,,,
418,PT02M00.00S,2021-12-02T01:41:29.4Z,3,REGULAR,2pt,Jump Shot,[],1629027,80.23981603153744,84.06862745098039,1610612737,83,80,2021-12-02T01:41:32Z,4120000,170.0,133.0,1,right,MISS T. Young 21' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,21.62,Missed,,,,,,,,,,,,,,,,,,,
419,PT01M58.00S,2021-12-02T01:41:31.4Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,83,80,2021-12-02T01:41:32Z,4130000,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,418.0,6.0,4.0,2.0,,,,,
420,PT01M51.00S,2021-12-02T01:41:37.5Z,3,REGULAR,2pt,Jump Shot,[],1627763,21.369908015768726,49.50980392156863,1610612754,85,80,2021-12-02T01:41:44Z,4140000,2.0,148.0,1,left,M. Brogdon 14' pullup Jump Shot (20 PTS),[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,14.84,Made,20.0,,,,,,,,,,,,,,,,,,
421,PT01M36.00S,2021-12-02T01:41:52.9Z,3,REGULAR,3pt,Jump Shot,[],201568,71.96123521681997,21.813725490196077,1610612737,85,83,2021-12-02T01:43:01Z,4150000,-141.0,211.0,1,right,D. Gallinari 25' 3PT step back (3 PTS) (T. Young 10 AST),"[201568, 1629027]",1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,25.38,Made,3.0,T. Young,1629027.0,10.0,,,,,,,,,,,,,,,
423,PT01M20.00S,2021-12-02T01:42:11.4Z,3,REGULAR,foul,offensive,[],1629052,,,1610612754,85,83,2021-12-02T01:42:17Z,4170000,,,0,,O. Brissett charge offensive FOUL (2 PF),"[1629052, 1628381]",1610612754.0,IND,charge,,,Brissett,O. Brissett,,,,,,,,,,,1146.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,
425,PT01M20.00S,2021-12-02T01:42:11.4Z,3,REGULAR,turnover,offensive foul,[],1629052,,,1610612754,85,83,2021-12-02T01:42:11Z,4190000,,,0,,O. Brissett offensive foul TURNOVER (1 TO),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,1146.0,,,,,1.0,,,,,,,,,
426,PT01M20.00S,2021-12-02T01:42:17.1Z,3,REGULAR,substitution,out,[],1627763,,,1610612737,85,83,2021-12-02T01:42:27Z,4200000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT01M20.00S,2021-12-02T01:42:17.1Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,85,83,2021-12-02T01:42:27Z,4210000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT01M20.00S,2021-12-02T01:42:17.1Z,3,REGULAR,substitution,in,[],1630537,,,1610612737,85,83,2021-12-02T01:42:27Z,4220000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT01M20.00S,2021-12-02T01:42:17.1Z,3,REGULAR,substitution,in,[],101150,,,1610612737,85,83,2021-12-02T01:42:27Z,4230000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M20.00S,2021-12-02T01:42:36.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612737,85,83,2021-12-02T01:42:40Z,4240000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT01M20.00S,2021-12-02T01:42:36.9Z,3,REGULAR,substitution,in,[],1627734,,,1610612737,85,83,2021-12-02T01:42:40Z,4250000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT01M05.00S,2021-12-02T01:43:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201568,76.95466491458606,12.254901960784313,1610612737,85,86,2021-12-02T01:43:09Z,4260000,-189.0,164.0,1,right,D. Gallinari 25' 3PT  (6 PTS) (D. Wright 1 AST),"[201568, 1626153]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.01,Made,6.0,D. Wright,1626153.0,1.0,,,,,,,,,,,,,,,
434,PT00M52.50S,2021-12-02T01:43:17.3Z,3,REGULAR,3pt,Jump Shot,[],1629052,7.966491458607096,4.411764705882353,1610612754,88,86,2021-12-02T01:43:21Z,4280000,228.0,22.0,1,left,O. Brissett 3PT  (8 PTS) (B. Wanamaker 4 AST),"[1629052, 202954]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,22.9,Made,8.0,B. Wanamaker,202954.0,4.0,,,,,,,,,,,,,,,
436,PT00M40.20S,2021-12-02T01:43:34.8Z,3,REGULAR,foul,personal,[],202954,,,1610612737,88,86,2021-12-02T01:43:39Z,4300000,,,0,,B. Wanamaker personal FOUL (2 PF),"[202954, 1628381]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,1628484.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,
438,PT00M29.40S,2021-12-02T01:44:04.0Z,3,REGULAR,turnover,bad pass,[],1626153,,,1610612737,88,86,2021-12-02T01:44:08Z,4320000,,,0,,D. Wright bad pass TURNOVER (2 TO),"[1626153, 1629052]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,2.0,,,,,,,Brissett,1629052.0,
439,PT00M29.40S,2021-12-02T01:44:04.0Z,3,REGULAR,steal,,[],1629052,,,1610612754,88,86,2021-12-02T01:44:05Z,4330000,,,0,,O. Brissett STEAL (2 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M13.00S,2021-12-02T01:44:20.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629103,27.54599211563732,82.84313725490196,1610612754,88,86,2021-12-02T01:44:24Z,4340000,-164.0,206.0,1,left,MISS K. Martin 26' 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
441,PT00M09.80S,2021-12-02T01:44:23.6Z,3,REGULAR,rebound,defensive,[],203524,,,1610612737,88,86,2021-12-02T01:44:23Z,4350000,,,0,,S. Hill REBOUND (Off:0 Def:1),[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,440.0,1.0,1.0,0.0,,,,,
442,PT00M05.10S,2021-12-02T01:44:29.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630537,,,1610612737,88,86,2021-12-02T01:44:41Z,4360000,,,0,,C. Duarte personal FOUL (3 PF) (Williams 2 FT),"[1630537, 101150]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,1146.0,3.0,0.0,Williams,101150.0,,,,,,,,,,
444,PT00M05.10S,2021-12-02T01:44:57.5Z,3,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,88,86,2021-12-02T01:44:57Z,4380000,,,0,,MISS L. Williams Free Throw 1 of 2,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
445,PT00M05.10S,2021-12-02T01:44:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,88,86,2021-12-02T01:44:57Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,444.0,,,,,,,,
446,PT00M05.10S,2021-12-02T01:45:14.5Z,3,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,88,87,2021-12-02T01:45:14Z,4400000,,,0,,L. Williams Free Throw 2 of 2 (12 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
447,PT00M03.30S,2021-12-02T01:45:19.7Z,3,REGULAR,foul,personal,[],1626153,,,1610612754,88,87,2021-12-02T01:45:27Z,4410000,,,0,,D. Wright take personal FOUL (3 PF),"[1626153, 202954]",1610612737.0,ATL,take,,,Wright,D. Wright,,,,,,,,,,,1628484.0,3.0,0.0,Wanamaker,202954.0,,,,,,,,,,
449,PT00M03.30S,2021-12-02T01:45:35.5Z,3,REGULAR,substitution,out,[],1629103,,,1610612754,88,87,2021-12-02T01:45:40Z,4430000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT00M03.30S,2021-12-02T01:45:35.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612754,88,87,2021-12-02T01:45:40Z,4440000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
