actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
455,PT00M29.10S,2021-12-11T01:41:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,49.50980392156863,1610612754,79,80,2021-12-11T01:41:11Z,4470000,2.0,6.0,1,left,D. Sabonis reverse Layup (21 PTS),[1627734],1610612754.0,IND,reverse,,,Sabonis,D. Sabonis,,,,,0.68,Made,,,21.0,,,,,,,,,,,,,,,
456,PT00M15.40S,2021-12-11T01:41:21.7Z,3,REGULAR,3pt,Jump Shot,[],203501,92.85479632063075,95.09803921568627,1610612742,79,80,2021-12-11T01:41:28Z,4480000,225.0,15.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,
457,PT00M12.20S,2021-12-11T01:41:24.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,79,80,2021-12-11T01:41:28Z,4490000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,456.0,,,,,,8.0,6.0,2.0,,,,,,,,,
458,PT00M02.40S,2021-12-11T01:41:34.6Z,3,REGULAR,3pt,Jump Shot,[],1627747,31.882391590013142,64.70588235294117,1610612754,82,80,2021-12-11T01:47:48Z,4500000,-74.0,247.0,1,left,C. LeVert 25' 3PT step back (19 PTS),[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,25.79,Made,,,19.0,,,,,,,,,,,,,,,
459,PT00M00.00S,2021-12-11T01:41:45.2Z,3,REGULAR,period,end,[],0,,,1610612742,82,80,2021-12-11T01:41:45Z,4510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612742,82,80,2021-12-11T01:44:29Z,4520000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612742,82,80,2021-12-11T01:44:29Z,4530000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612742,82,80,2021-12-11T01:44:29Z,4540000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,in,['startperiod'],1629029,,,1610612742,82,80,2021-12-11T01:44:29Z,4550000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,out,['startperiod'],202954,,,1610612742,82,80,2021-12-11T01:47:11Z,4555000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-12-11T01:44:15.1Z,4,REGULAR,substitution,in,['startperiod'],1627763,,,1610612742,82,80,2021-12-11T01:47:11Z,4557500,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-12-11T01:44:35.4Z,4,REGULAR,period,start,[],0,,,1610612754,82,80,2021-12-11T01:44:35Z,4560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M40.00S,2021-12-11T01:44:56.7Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612754,82,80,2021-12-11T01:45:05Z,4570000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1628467, 1627734]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,2715.0,,,,,,,,,,,,,2.0,0.0,Sabonis,1627734.0
467,PT11M40.00S,2021-12-11T01:45:34.5Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,82,80,2021-12-11T01:45:34Z,4590000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT11M40.00S,2021-12-11T01:45:34.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,82,80,2021-12-11T01:45:34Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT11M40.00S,2021-12-11T01:45:52.1Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,83,80,2021-12-11T01:45:52Z,4610000,,,0,,D. Sabonis Free Throw 2 of 2 (22 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,,,22.0,,,,,,,,,,,,,,,
470,PT11M22.00S,2021-12-11T01:46:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.19776609724047,49.754901960784316,1610612742,83,80,2021-12-11T01:52:08Z,4620000,-1.0,21.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,
471,PT11M20.00S,2021-12-11T01:46:13.0Z,4,REGULAR,rebound,defensive,[],1629103,,,1610612754,83,80,2021-12-11T01:46:15Z,4630000,,,0,,K. Martin REBOUND (Off:1 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,470.0,,,,,,2.0,1.0,1.0,,,,,,,,,
472,PT10M58.00S,2021-12-11T01:46:34.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629103,6.915243101182654,65.68627450980392,1610612754,83,80,2021-12-11T01:46:39Z,4640000,-78.0,13.0,1,left,MISS K. Martin 7' driving floating Shot,[1629103],1610612754.0,IND,driving floating,,,Martin,K. Martin,,,,,7.94,Missed,,,,,,,,,,,,,,,,,,
473,PT10M55.00S,2021-12-11T01:46:37.4Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,83,80,2021-12-11T01:46:39Z,4650000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,472.0,,,,,,3.0,2.0,1.0,,,,,,,,,
474,PT10M55.00S,2021-12-11T01:46:38.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629052,5.590000152587891,50.0,1610612754,85,80,2021-12-11T01:46:56Z,4660000,0.0,0.0,1,left,O. Brissett tip Layup (9 PTS),[1629052],1610612754.0,IND,tip,,,Brissett,O. Brissett,,,,,0.0,Made,,,9.0,,,,,,,,,,,,,,,
475,PT10M32.00S,2021-12-11T01:47:01.3Z,4,REGULAR,2pt,Jump Shot,[],1628467,71.82982917214193,58.333333333333336,1610612742,85,80,2021-12-11T01:47:11Z,4670000,42.0,212.0,1,right,MISS M. Kleber 21' pullup Shot,[1628467],1610612742.0,DAL,pullup,,,Kleber,M. Kleber,,,,,21.64,Missed,,,,,,,,,,,,,,,,,,
476,PT10M28.00S,2021-12-11T01:47:05.3Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612754,85,80,2021-12-11T01:47:15Z,4680000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,475.0,,,,,,2.0,2.0,0.0,,,,,,,,,
479,PT10M15.00S,2021-12-11T01:47:17.8Z,4,REGULAR,3pt,Jump Shot,[],1627763,28.991458607095925,83.08823529411765,1610612754,85,80,2021-12-11T01:53:37Z,4690000,-165.0,220.0,1,left,MISS M. Brogdon 27' step back 3PT,[1627763],1610612754.0,IND,step back,,,Brogdon,M. Brogdon,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,
480,PT10M11.00S,2021-12-11T01:47:21.8Z,4,REGULAR,rebound,offensive,[],1629103,,,1610612754,85,80,2021-12-11T01:47:24Z,4700000,,,0,,K. Martin REBOUND (Off:2 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,479.0,,,,,,3.0,1.0,2.0,,,,,,,,,
483,PT10M11.00S,2021-12-11T01:47:24.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629103,5.590000152587891,50.0,1610612754,87,80,2021-12-11T01:47:24Z,4730000,0.0,0.0,1,left,K. Martin putback Layup (5 PTS),[1629103],1610612754.0,IND,putback,,,Martin,K. Martin,,,,,0.0,Made,,,5.0,,,,,,,,,,,,,,,
484,PT10M11.00S,2021-12-11T01:47:29.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,87,80,2021-12-11T01:47:29Z,4740000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,out,[],1627747,,,1610612742,87,80,2021-12-11T01:50:12Z,4750000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,87,80,2021-12-11T01:50:12Z,4760000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,out,[],204001,,,1610612742,87,80,2021-12-11T01:50:12Z,4770000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,in,[],202954,,,1610612742,87,80,2021-12-11T01:50:12Z,4780000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,in,[],203939,,,1610612742,87,80,2021-12-11T01:50:12Z,4790000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M11.00S,2021-12-11T01:49:50.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,87,80,2021-12-11T01:50:12Z,4800000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M54.00S,2021-12-11T01:50:37.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,92.72339027595268,45.588235294117645,1610612742,87,82,2021-12-11T01:50:41Z,4810000,-22.0,16.0,1,right,D. Powell alley-oop DUNK (2 PTS) (L. Doncic 8 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,2.72,Made,,,2.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,
493,PT09M37.00S,2021-12-11T01:50:54.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202954,18.610381077529567,47.549019607843135,1610612754,87,82,2021-12-11T01:51:04Z,4830000,12.0,122.0,1,left,MISS B. Wanamaker 12' pullup Shot - blocked,"[202954, 1629029]",1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,12.3,Missed,,,,,,,,,,,,,Doncic,1629029.0,,,,
494,PT09M37.00S,2021-12-11T01:50:54.6Z,4,REGULAR,block,,[],1629029,,,1610612754,87,82,2021-12-11T01:51:04Z,4840000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M33.00S,2021-12-11T01:50:58.6Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,87,82,2021-12-11T01:51:04Z,4850000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,493.0,,,,,,2.0,2.0,0.0,,,,,,,,,
496,PT09M26.00S,2021-12-11T01:51:05.0Z,4,REGULAR,3pt,Jump Shot,[],203501,69.99014454664915,19.11764705882353,1610612742,87,82,2021-12-11T01:51:09Z,4860000,-154.0,230.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.67,Missed,,,,,,,,,,,,,,,,,,
497,PT09M24.00S,2021-12-11T01:51:08.3Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,87,82,2021-12-11T01:51:08Z,4870000,,,0,,D. Powell REBOUND (Off:3 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,496.0,,,,,,5.0,2.0,3.0,,,,,,,,,
498,PT09M14.00S,2021-12-11T01:51:18.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203501,92.19776609724047,2.696078431372549,1610612742,87,85,2021-12-11T01:51:24Z,4880000,-237.0,21.0,1,right,T. Hardaway Jr. 3PT  (15 PTS) (D. Finney-Smith 1 AST),"[203501, 1627827]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,23.74,Made,,,15.0,D. Finney-Smith,1627827.0,1.0,,,,,,,,,,,,
500,PT09M11.00S,2021-12-11T01:51:24.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,87,85,2021-12-11T01:51:24Z,4900000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M11.00S,2021-12-11T01:53:33.4Z,4,REGULAR,substitution,out,[],1629052,,,1610612754,87,85,2021-12-11T01:53:51Z,4910000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M11.00S,2021-12-11T01:53:33.4Z,4,REGULAR,substitution,out,[],202954,,,1610612754,87,85,2021-12-11T01:53:51Z,4920000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M11.00S,2021-12-11T01:53:33.4Z,4,REGULAR,substitution,in,[],1630537,,,1610612754,87,85,2021-12-11T01:53:51Z,4930000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M11.00S,2021-12-11T01:53:33.4Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,87,85,2021-12-11T01:53:51Z,4940000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M56.00S,2021-12-11T01:54:32.2Z,4,REGULAR,2pt,Jump Shot,[],1627763,13.485545335085414,26.225490196078432,1610612754,87,85,2021-12-11T01:54:37Z,4950000,119.0,74.0,1,left,MISS M. Brogdon 14' driving floating bank Shot,[1627763],1610612754.0,IND,driving floating bank,,,Brogdon,M. Brogdon,,,,,14.02,Missed,,,,,,,,,,,,,,,,,,
506,PT08M52.00S,2021-12-11T01:54:36.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,87,85,2021-12-11T01:54:37Z,4960000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,505.0,,,,,,3.0,3.0,0.0,,,,,,,,,
507,PT08M40.00S,2021-12-11T01:54:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.9060446780552,55.14705882352941,1610612742,87,87,2021-12-11T02:18:56Z,4970000,26.0,5.0,1,right,L. Doncic cutting Layup (25 PTS) (D. Powell 2 AST),"[1629029, 203939]",1610612742.0,DAL,cutting,,,Doncic,L. Doncic,,,,,2.61,Made,,,25.0,D. Powell,203939.0,2.0,,,,,,,,,,,,
509,PT08M31.00S,2021-12-11T01:54:59.1Z,4,REGULAR,foul,personal,[],1629029,,,1610612754,87,87,2021-12-11T01:55:11Z,4990000,,,0,,L. Doncic personal FOUL (3 PF),"[1629029, 1627734]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,2715.0,,,,,,,,,,,,,3.0,0.0,Sabonis,1627734.0
511,PT08M24.00S,2021-12-11T01:55:24.2Z,4,REGULAR,3pt,Jump Shot,[],1629103,32.802233902759525,37.99019607843137,1610612754,90,87,2021-12-11T01:55:29Z,5010000,60.0,256.0,1,left,K. Martin 26' 3PT  (8 PTS) (M. Brogdon 8 AST),"[1629103, 1627763]",1610612754.0,IND,,,,Martin,K. Martin,,,,,26.27,Made,,,8.0,M. Brogdon,1627763.0,8.0,,,,,,,,,,,,
513,PT07M56.00S,2021-12-11T01:55:51.2Z,4,REGULAR,turnover,bad pass,[],203501,,,1610612742,90,87,2021-12-11T01:55:54Z,5030000,,,0,,T. Hardaway Jr. bad pass TURNOVER (2 TO),"[203501, 1630537]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,2.0,Duarte,1630537.0,,,,,,
514,PT07M56.00S,2021-12-11T01:55:51.2Z,4,REGULAR,steal,,[],1630537,,,1610612754,90,87,2021-12-11T01:55:52Z,5040000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M49.00S,2021-12-11T01:55:58.3Z,4,REGULAR,turnover,lost ball,[],1627734,,,1610612754,90,87,2021-12-11T01:56:01Z,5050000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 203501]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,2.0,Hardaway Jr.,203501.0,,,,,,
516,PT07M49.00S,2021-12-11T01:55:58.3Z,4,REGULAR,steal,,[],203501,,,1610612742,90,87,2021-12-11T01:56:00Z,5060000,,,0,,T. Hardaway Jr. STEAL (3 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M47.00S,2021-12-11T01:56:02.9Z,4,REGULAR,foul,personal,[],1627763,,,1610612742,90,87,2021-12-11T01:56:11Z,5070000,,,0,,M. Brogdon take personal FOUL (2 PF),"[1627763, 203501]",1610612754.0,IND,take,,,Brogdon,M. Brogdon,,,,,,,,1627526.0,,,,,,,,,,,,,2.0,0.0,Hardaway Jr.,203501.0
519,PT07M47.00S,2021-12-11T01:56:08.6Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,90,87,2021-12-11T01:56:17Z,5090000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M47.00S,2021-12-11T01:56:08.6Z,4,REGULAR,substitution,in,[],203493,,,1610612742,90,87,2021-12-11T01:56:17Z,5100000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M47.00S,2021-12-11T01:56:20.3Z,4,REGULAR,substitution,out,[],1627734,,,1610612742,90,87,2021-12-11T01:56:27Z,5110000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M47.00S,2021-12-11T01:56:20.3Z,4,REGULAR,substitution,in,[],1629052,,,1610612742,90,87,2021-12-11T01:56:27Z,5120000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M39.00S,2021-12-11T01:56:43.1Z,4,REGULAR,foul,personal,[],1626167,,,1610612742,90,87,2021-12-11T01:56:50Z,5130000,,,0,,M. Turner personal FOUL (3 PF),"[1626167, 1629029]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,2715.0,,,,,,,,,,,,,3.0,0.0,Doncic,1629029.0
525,PT07M29.00S,2021-12-11T01:57:10.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,77.4802890932983,49.754901960784316,1610612742,90,89,2021-12-11T01:57:17Z,5150000,-1.0,159.0,1,right,L. Doncic 15' floating Jump Shot (27 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,15.92,Made,,,27.0,,,,,,,,,,,,,,,
526,PT07M17.00S,2021-12-11T01:57:22.0Z,4,REGULAR,3pt,Jump Shot,[],1627763,33.459264126149804,63.725490196078425,1610612754,90,89,2021-12-11T01:57:28Z,5160000,-69.0,262.0,1,left,MISS M. Brogdon 27' pullup 3PT,[1627763],1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
527,PT07M13.00S,2021-12-11T01:57:26.0Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,90,89,2021-12-11T01:57:28Z,5170000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,526.0,,,,,,6.0,5.0,1.0,,,,,,,,,
528,PT07M02.00S,2021-12-11T01:57:36.4Z,4,REGULAR,2pt,Jump Shot,[],1629029,85.10183968462549,17.15686274509804,1610612742,90,89,2021-12-11T01:57:40Z,5180000,-164.0,88.0,1,right,MISS L. Doncic 18' step back Shot,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,18.61,Missed,,,,,,,,,,,,,,,,,,
529,PT06M59.00S,2021-12-11T01:57:39.4Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,90,89,2021-12-11T01:57:40Z,5190000,,,0,,C. Duarte REBOUND (Off:1 Def:3),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,528.0,,,,,,4.0,3.0,1.0,,,,,,,,,
530,PT06M43.00S,2021-12-11T01:57:56.2Z,4,REGULAR,3pt,Jump Shot,[],1629103,5.995400788436268,5.147058823529411,1610612754,90,89,2021-12-11T01:58:01Z,5200000,224.0,4.0,1,left,MISS K. Martin 3PT,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,
531,PT06M41.00S,2021-12-11T01:57:58.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,90,89,2021-12-11T01:58:01Z,5210000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
532,PT06M41.00S,2021-12-11T01:58:02.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,90,89,2021-12-11T01:58:02Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M18.00S,2021-12-11T01:58:16.1Z,4,REGULAR,3pt,Jump Shot,[],203501,73.9323258869908,82.84313725490196,1610612742,90,89,2021-12-11T01:59:47Z,5225000,164.0,193.0,1,right,MISS T. Hardaway Jr. 25' pullup 3PT - blocked,"[203501, 1629103]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.3,Missed,,,,,,,,,,,,,Martin,1629103.0,,,,
544,PT06M18.00S,2021-12-11T01:58:16.1Z,4,REGULAR,block,,[],1629103,,,1610612742,90,89,2021-12-11T01:59:47Z,5227500,,,0,,K. Martin BLOCK (1 BLK),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M18.00S,2021-12-11T01:58:16.1Z,4,REGULAR,rebound,offensive,[],203501,,,1610612742,90,89,2021-12-11T01:59:47Z,5228750,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,543.0,,,,,,4.0,3.0,1.0,,,,,,,,,
533,PT06M17.00S,2021-12-11T01:58:30.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203501,75.50919842312747,87.99019607843137,1610612742,90,89,2021-12-11T01:59:47Z,5230000,190.0,178.0,1,right,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
534,PT06M17.00S,2021-12-11T01:58:30.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,90,89,2021-12-11T01:58:47Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,,,
535,PT06M17.00S,2021-12-11T01:58:37.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,90,89,2021-12-11T01:58:46Z,5250000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,1627526.0,,,,,,,,,,,,,,,,
536,PT06M17.00S,2021-12-11T01:58:49.9Z,4,REGULAR,substitution,out,[],1629103,,,1610612754,90,89,2021-12-11T01:58:52Z,5260000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M17.00S,2021-12-11T01:58:49.9Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,90,89,2021-12-11T01:58:52Z,5270000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M03.00S,2021-12-11T01:59:00.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,7.703679369250986,44.85294117647059,1610612754,92,89,2021-12-11T01:59:05Z,5280000,26.0,20.0,1,left,M. Brogdon driving reverse Layup (7 PTS),[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,3.25,Made,,,7.0,,,,,,,,,,,,,,,
539,PT05M47.00S,2021-12-11T01:59:15.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,84.31340341655716,41.17647058823529,1610612742,92,89,2021-12-11T01:59:21Z,5290000,-44.0,95.0,1,right,MISS L. Doncic 10' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,10.47,Missed,,,,,,,,,,,,,,,,,,
