actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
354,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612754,70,64,2021-12-17T01:24:32Z,3520000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-12-17T01:23:55.2Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612754,70,64,2021-12-17T01:24:32Z,3530000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-12-17T01:24:37.4Z,3,REGULAR,period,start,[],0,,,1610612765,70,64,2021-12-17T01:24:37Z,3540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M48.00S,2021-12-17T01:24:48.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,91.93495400788436,54.65686274509803,1610612765,70,64,2021-12-17T01:24:54Z,3550000,23.0,23.0,1,right,MISS H. Diallo driving finger roll Layup,[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,,,,,,Missed,,3.3,,,,,,,,,,,,,
358,PT11M43.00S,2021-12-17T01:24:53.9Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,70,64,2021-12-17T01:24:54Z,3560000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,357.0,3.0,1.0,2.0,,,,,,,,,
359,PT11M43.00S,2021-12-17T01:24:52.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,70,64,2021-12-17T01:24:52Z,3570000,0.0,0.0,1,right,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
360,PT11M43.00S,2021-12-17T01:24:53.1Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,70,64,2021-12-17T01:24:53Z,3580000,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,359.0,2.0,2.0,0.0,,,,,,,,,
361,PT11M37.00S,2021-12-17T01:24:59.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,7.440867279894875,4.901960784313726,1610612754,70,64,2021-12-17T01:25:25Z,3590000,225.0,17.0,1,left,MISS M. Turner running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,,,,,,Missed,,22.62,,,,,,,,,,,,,
362,PT11M32.00S,2021-12-17T01:25:04.3Z,3,REGULAR,rebound,offensive,[],203200,,,1610612754,70,64,2021-12-17T01:25:04Z,3600000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,361.0,1.0,0.0,1.0,,,,,,,,,
363,PT11M32.00S,2021-12-17T01:25:04.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203200,5.590000152587891,50.0,1610612754,70,64,2021-12-17T01:25:04Z,3610000,0.0,0.0,1,left,MISS J. Holiday tip Layup,[203200],1610612754.0,IND,tip,,,Holiday,J. Holiday,,,,,,,,,,Missed,,0.0,,,,,,,,,,,,,
364,PT11M31.00S,2021-12-17T01:25:04.9Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,70,64,2021-12-17T01:25:04Z,3620000,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,363.0,4.0,2.0,2.0,,,,,,,,,
365,PT11M28.00S,2021-12-17T01:25:08.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630180,78.40013140604468,88.23529411764706,1610612765,70,64,2021-12-17T01:25:14Z,3630000,191.0,151.0,1,right,MISS S. Bey 24' running 3PT,[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,,,,,,Missed,,24.33,,,,,,,,,,,,,
366,PT11M25.00S,2021-12-17T01:25:11.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,70,64,2021-12-17T01:25:14Z,3640000,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,
367,PT11M05.00S,2021-12-17T01:25:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612754,70,64,2021-12-17T01:25:41Z,3650000,,,0,,H. Diallo shooting personal FOUL (2 PF) (Holiday 2 FT),"[1628977, 203200]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,202041.0,2.0,0.0,Holiday,203200.0,,,,,,,,,,,,,,,,
369,PT11M05.00S,2021-12-17T01:26:04.1Z,3,REGULAR,freethrow,1 of 2,[],203200,,,1610612754,71,64,2021-12-17T01:26:04Z,3670000,,,0,,J. Holiday Free Throw 1 of 2 (9 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
370,PT11M05.00S,2021-12-17T01:26:20.6Z,3,REGULAR,freethrow,2 of 2,[],203200,,,1610612754,72,64,2021-12-17T01:26:20Z,3680000,,,0,,J. Holiday Free Throw 2 of 2 (10 PTS),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
371,PT10M49.00S,2021-12-17T01:26:38.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.94152431011827,41.42156862745098,1610612765,72,66,2021-12-17T01:26:51Z,3690000,-43.0,70.0,1,right,C. Cunningham 8' pullup Jump Shot (12 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Made,12.0,8.23,,,,,,,,,,,,,
372,PT10M36.00S,2021-12-17T01:26:50.7Z,3,REGULAR,3pt,Jump Shot,[],203200,10.726018396846255,3.431372549019608,1610612754,72,66,2021-12-17T01:26:55Z,3700000,233.0,48.0,1,left,MISS J. Holiday pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,,,Missed,,23.78,,,,,,,,,,,,,
373,PT10M33.00S,2021-12-17T01:26:53.7Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,72,66,2021-12-17T01:26:55Z,3710000,,,0,,I. Stewart REBOUND (Off:2 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,372.0,5.0,3.0,2.0,,,,,,,,,
374,PT10M27.00S,2021-12-17T01:27:01.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1628977,92.59198423127464,45.09803921568628,1610612765,72,68,2021-12-17T01:27:13Z,3720000,-25.0,17.0,1,right,H. Diallo running finger roll Layup (10 PTS),[1628977],1610612765.0,DET,running finger roll,,,Diallo,H. Diallo,,,,,,,,,,Made,10.0,2.99,,,,,,,,,,,,,
375,PT10M27.00S,2021-12-17T01:27:08.7Z,3,REGULAR,violation,defensive goaltending,[],1626167,,,1610612765,72,68,2021-12-17T01:27:13Z,3730000,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,204059.0,,,,,,,,,,,,,,,,,,,,
376,PT10M12.00S,2021-12-17T01:27:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202954,12.697109067017081,39.705882352941174,1610612754,74,68,2021-12-17T01:27:30Z,3740000,51.0,67.0,1,left,B. Wanamaker 8' driving floating bank Jump Shot (4 PTS) (C. LeVert 4 AST),"[202954, 1627747]",1610612754.0,IND,driving floating bank,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,4.0,8.44,,,,,C. LeVert,1627747.0,4.0,,,,,,
378,PT09M59.00S,2021-12-17T01:27:37.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,93.38042049934296,59.55882352941176,1610612765,74,68,2021-12-17T01:27:41Z,3760000,48.0,10.0,1,right,MISS C. Cunningham turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,4.88,,,,,,,,,,,,,
379,PT09M57.00S,2021-12-17T01:27:39.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,74,68,2021-12-17T01:27:41Z,3770000,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,378.0,7.0,7.0,0.0,,,,,,,,,
380,PT09M51.00S,2021-12-17T01:27:46.7Z,3,REGULAR,3pt,Jump Shot,[],203200,33.327858081471746,29.901960784313726,1610612754,77,68,2021-12-17T01:27:56Z,3780000,100.0,261.0,1,left,J. Holiday 27' 3PT running (13 PTS) (D. Sabonis 4 AST),"[203200, 1627734]",1610612754.0,IND,running,,,Holiday,J. Holiday,,,,,,,,,,Made,13.0,27.95,,,,,D. Sabonis,1627734.0,4.0,,,,,,
382,PT09M42.00S,2021-12-17T01:28:00.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,68,2021-12-17T01:28:00Z,3800000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M31.00S,2021-12-17T01:31:07.7Z,3,REGULAR,foul,personal,['2freethrow'],203200,,,1610612765,77,68,2021-12-17T01:31:19Z,3810000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Stewart 2 FT),"[203200, 1630191]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,202041.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
385,PT09M31.00S,2021-12-17T01:31:36.7Z,3,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,77,69,2021-12-17T01:31:36Z,3830000,,,0,,I. Stewart Free Throw 1 of 2 (5 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
386,PT09M31.00S,2021-12-17T01:31:53.9Z,3,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,77,70,2021-12-17T01:31:54Z,3840000,,,0,,I. Stewart Free Throw 2 of 2 (6 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
387,PT09M11.00S,2021-12-17T01:32:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.389618922470433,48.03921568627451,1610612754,79,70,2021-12-17T01:32:22Z,3850000,10.0,8.0,1,left,M. Turner driving finger roll Layup (12 PTS) (B. Wanamaker 2 AST),"[1626167, 202954]",1610612754.0,IND,driving finger roll,,,Turner,M. Turner,,,,,,,,,,Made,12.0,1.24,,,,,B. Wanamaker,202954.0,2.0,,,,,,
389,PT08M54.00S,2021-12-17T01:32:33.8Z,3,REGULAR,turnover,lost ball,[],1630180,,,1610612765,79,70,2021-12-17T01:32:37Z,3870000,,,0,,S. Bey lost ball TURNOVER (2 TO),"[1630180, 202954]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,2.0,Wanamaker,202954.0,,,
390,PT08M54.00S,2021-12-17T01:32:33.8Z,3,REGULAR,steal,,[],202954,,,1610612754,79,70,2021-12-17T01:32:35Z,3880000,,,0,,B. Wanamaker STEAL (2 STL),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT08M42.00S,2021-12-17T01:32:45.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203200,14.931011826544022,13.480392156862745,1610612754,79,70,2021-12-17T01:32:52Z,3890000,183.0,88.0,1,left,MISS J. Holiday 20' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,,,,,,Missed,,20.27,,,,,,,,,,,,,
392,PT08M39.00S,2021-12-17T01:32:48.8Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,79,70,2021-12-17T01:32:52Z,3900000,,,0,,S. Bey REBOUND (Off:2 Def:5),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,391.0,7.0,5.0,2.0,,,,,,,,,
393,PT08M34.00S,2021-12-17T01:32:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630180,93.38042049934296,51.71568627450981,1610612765,79,72,2021-12-17T01:32:58Z,3910000,9.0,10.0,1,right,S. Bey running finger roll Layup (24 PTS),[1630180],1610612765.0,DET,running finger roll,,,Bey,S. Bey,,,,,,,,,,Made,24.0,1.3,,,,,,,,,,,,,
394,PT08M18.00S,2021-12-17T01:33:09.8Z,3,REGULAR,3pt,Jump Shot,[],1627747,30.042706964520367,26.96078431372549,1610612754,79,72,2021-12-17T01:33:14Z,3920000,115.0,230.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,Missed,,25.71,,,,,,,,,,,,,
395,PT08M15.00S,2021-12-17T01:33:12.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,79,72,2021-12-17T01:33:14Z,3930000,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,394.0,6.0,4.0,2.0,,,,,,,,,
396,PT08M11.00S,2021-12-17T01:33:19.4Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612765,79,72,2021-12-17T01:33:26Z,3940000,,,0,,M. Turner shooting personal FOUL (3 PF) (Stewart 2 FT),"[1626167, 1630191]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,204059.0,3.0,0.0,Stewart,1630191.0,,,,,,,,,,,,,,,,
398,PT08M11.00S,2021-12-17T01:33:51.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630191,,,1610612765,79,72,2021-12-17T01:33:51Z,3960000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Missed,,,,,,,,,,,,,,,
399,PT08M11.00S,2021-12-17T01:33:51.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,79,72,2021-12-17T01:33:51Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,
400,PT08M11.00S,2021-12-17T01:34:08.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630191,,,1610612765,79,73,2021-12-17T01:34:08Z,3980000,,,0,,I. Stewart Free Throw 2 of 2 (7 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
401,PT07M57.00S,2021-12-17T01:34:29.6Z,3,REGULAR,foul,offensive,[],1627734,,,1610612754,79,73,2021-12-17T01:34:41Z,3990000,,,0,,D. Sabonis offensive FOUL (4 PF),"[1627734, 1628977]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,204059.0,4.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
403,PT07M57.00S,2021-12-17T01:34:29.6Z,3,REGULAR,turnover,offensive foul,[],1627734,,,1610612754,79,73,2021-12-17T01:34:29Z,4010000,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,204059.0,,,,,,,,,,,,,,,2.0,,,,,
404,PT07M57.00S,2021-12-17T01:34:38.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612765,79,73,2021-12-17T01:34:46Z,4020000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M57.00S,2021-12-17T01:34:38.2Z,3,REGULAR,substitution,in,[],1629052,,,1610612765,79,73,2021-12-17T01:34:46Z,4030000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M41.00S,2021-12-17T01:35:09.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,90.48948751642575,44.36274509803921,1610612765,79,75,2021-12-17T01:35:15Z,4040000,-28.0,37.0,1,right,C. Cunningham driving floating bank Jump Shot (14 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,,,,,,Made,14.0,4.64,,,,,,,,,,,,,
407,PT07M26.00S,2021-12-17T01:35:23.6Z,3,REGULAR,2pt,Jump Shot,[],202954,11.777266754270697,18.627450980392158,1610612754,81,75,2021-12-17T01:35:28Z,4050000,157.0,58.0,1,left,B. Wanamaker 16' pullup Jump Shot (6 PTS),[202954],1610612754.0,IND,pullup,,,Wanamaker,B. Wanamaker,,,,,,,,,,Made,6.0,16.73,,,,,,,,,,,,,
408,PT07M18.00S,2021-12-17T01:35:31.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,93.77463863337714,54.166666666666664,1610612765,81,77,2021-12-17T01:35:35Z,4060000,21.0,6.0,1,right,I. Stewart cutting DUNK (9 PTS) (C. Cunningham 3 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,,,,,,Made,9.0,2.16,,,,,C. Cunningham,1630595.0,3.0,,,,,,
410,PT07M04.00S,2021-12-17T01:35:47.5Z,3,REGULAR,foul,personal,[],1628977,,,1610612754,81,77,2021-12-17T01:35:53Z,4080000,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 1626167]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,202041.0,3.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,,
412,PT07M03.00S,2021-12-17T01:36:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.225361366622867,29.901960784313726,1610612754,81,77,2021-12-17T01:36:44Z,4100000,100.0,241.0,1,left,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,26.11,,,,,,,,,,,,,
413,PT07M00.00S,2021-12-17T01:36:08.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,81,77,2021-12-17T01:36:13Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,412.0,,,,,,,,,,,,
414,PT07M00.00S,2021-12-17T01:36:12.0Z,3,REGULAR,foul,personal,[],1629052,,,1610612765,81,77,2021-12-17T01:36:18Z,4120000,,,0,,O. Brissett loose ball personal FOUL (2 PF),"[1629052, 1628977]",1610612754.0,IND,loose ball,,,Brissett,O. Brissett,,,,,204059.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
448,PT06M49.00S,2021-12-17T01:36:40.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,94.43166885676742,51.9607843137255,1610612765,81,77,2021-12-17T01:42:59Z,4145000,10.0,0.0,1,right,MISS I. Stewart alley-oop DUNK - blocked,"[1630191, 1626167]",1610612765.0,DET,alley-oop,,,Stewart,I. Stewart,,,,,,,,,,Missed,,0.98,,,,,,,,,,,Turner,1626167.0,
449,PT06M49.00S,2021-12-17T01:36:40.7Z,3,REGULAR,block,,[],1626167,,,1610612765,81,77,2021-12-17T01:42:59Z,4152500,,,0,,M. Turner BLOCK (4 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M47.00S,2021-12-17T01:36:42.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,81,77,2021-12-17T01:42:59Z,4156250,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,
418,PT06M47.00S,2021-12-17T01:37:09.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,81,77,2021-12-17T01:42:59Z,4160000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M47.00S,2021-12-17T01:37:16.8Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612754,81,77,2021-12-17T01:42:59Z,4170000,,,0,,,[],1610612754.0,IND,overturned,,,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,,No Foul on M. Turner
420,PT06M47.00S,2021-12-17T01:39:28.3Z,3,REGULAR,substitution,out,[],203200,,,1610612754,81,77,2021-12-17T01:42:59Z,4180000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M47.00S,2021-12-17T01:39:28.3Z,3,REGULAR,substitution,out,[],202954,,,1610612754,81,77,2021-12-17T01:42:59Z,4190000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M47.00S,2021-12-17T01:39:28.3Z,3,REGULAR,substitution,in,[],1630537,,,1610612754,81,77,2021-12-17T01:42:59Z,4200000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M47.00S,2021-12-17T01:39:28.3Z,3,REGULAR,substitution,in,[],203087,,,1610612754,81,77,2021-12-17T01:42:59Z,4210000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M44.00S,2021-12-17T01:40:22.3Z,3,REGULAR,jumpball,recovered,[],1630537,,,1610612754,81,77,2021-12-17T01:40:22Z,4220000,,,0,,Jump Ball M. Turner vs. I. Stewart: Tip to C. Duarte,"[1630537, 1626167, 1630191]",1610612754.0,IND,challenge,C. Duarte,1630537.0,Duarte,C. Duarte,Turner,1626167.0,Stewart,1630191.0,,,,,,,,,,,,,,,,,,,,,
427,PT06M42.00S,2021-12-17T01:40:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.835085413929041,50.0,1610612754,83,77,2021-12-17T01:40:30Z,4250000,0.0,21.0,1,left,C. Duarte driving finger roll Layup (12 PTS) (M. Turner 1 AST),"[1630537, 1626167]",1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,,,,,,Made,12.0,2.11,,,,,M. Turner,1626167.0,1.0,,,,,,
429,PT06M25.00S,2021-12-17T01:40:45.9Z,3,REGULAR,turnover,3-second-violation,[],1630191,,,1610612765,83,77,2021-12-17T01:40:51Z,4270000,,,0,,I. Stewart 3-second-violation TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,204059.0,,,,,,,,,,,,,,,2.0,,,,,
430,PT06M12.00S,2021-12-17T01:41:05.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,14.931011826544022,47.794117647058826,1610612754,85,77,2021-12-17T01:41:10Z,4280000,11.0,88.0,1,left,C. LeVert 8' driving floating Jump Shot (22 PTS),[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,,,,,,Made,22.0,8.86,,,,,,,,,,,,,
431,PT06M02.00S,2021-12-17T01:41:14.5Z,3,REGULAR,3pt,Jump Shot,[],1630180,73.14388961892247,82.59803921568627,1610612765,85,77,2021-12-17T01:41:18Z,4290000,163.0,200.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,25.79,,,,,,,,,,,,,
432,PT05M59.00S,2021-12-17T01:41:17.5Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,85,77,2021-12-17T01:41:18Z,4300000,,,0,,M. Turner REBOUND (Off:1 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,431.0,6.0,5.0,1.0,,,,,,,,,
433,PT05M47.00S,2021-12-17T01:41:29.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,7.046649145860711,49.01960784313725,1610612754,87,77,2021-12-17T01:41:33Z,4310000,5.0,14.0,1,left,M. Turner cutting DUNK (14 PTS) (C. LeVert 5 AST),"[1626167, 1627747]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,,,,,,Made,14.0,1.45,,,,,C. LeVert,1627747.0,5.0,,,,,,
435,PT05M33.00S,2021-12-17T01:41:43.0Z,3,REGULAR,2pt,Jump Shot,[],1630595,77.61169513797634,45.588235294117645,1610612765,87,77,2021-12-17T01:41:47Z,4330000,-22.0,158.0,1,right,MISS C. Cunningham 15' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,,,Missed,,15.95,,,,,,,,,,,,,
436,PT05M30.00S,2021-12-17T01:41:46.0Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612754,87,77,2021-12-17T01:41:47Z,4340000,,,0,,C. Duarte REBOUND (Off:2 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,435.0,4.0,2.0,2.0,,,,,,,,,
437,PT05M25.00S,2021-12-17T01:41:51.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627747,11.514454664914586,50.0,1610612754,87,77,2021-12-17T01:42:26Z,4350000,0.0,56.0,1,left,MISS C. LeVert running pullup Shot - blocked,"[1627747, 1630595]",1610612754.0,IND,running pullup,,,LeVert,C. LeVert,,,,,,,,,,Missed,,5.57,,,,,,,,,,,Cunningham,1630595.0,
438,PT05M25.00S,2021-12-17T01:41:51.2Z,3,REGULAR,block,,[],1630595,,,1610612754,87,77,2021-12-17T01:46:29Z,4360000,,,0,,C. Cunningham BLOCK (2 BLK),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M22.00S,2021-12-17T01:41:54.2Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,87,77,2021-12-17T01:41:58Z,4370000,,,0,,C. Cunningham REBOUND (Off:0 Def:5),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,437.0,5.0,5.0,0.0,,,,,,,,,
440,PT05M21.00S,2021-12-17T01:41:57.1Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612765,87,77,2021-12-17T01:42:16Z,4380000,,,0,,M. Turner shooting personal FOUL (4 PF) (Bey 2 FT),"[1626167, 1630180]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,202041.0,4.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
