actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
458,PT01M23.00S,2022-02-05T01:42:18.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,88,91,2022-02-05T01:42:24Z,4570000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,
459,PT01M23.00S,2022-02-05T01:42:22.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,88,91,2022-02-05T01:42:22Z,4580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M08.00S,2022-02-05T01:42:50.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202362,66.17936925098554,42.40196078431372,1610612754,88,91,2022-02-05T01:43:00Z,4590000,-38.0,265.0,1,right,MISS L. Stephenson 26' step back 3PT,[202362],1610612754.0,IND,step back,,,Stephenson,L. Stephenson,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,
461,PT01M03.00S,2022-02-05T01:42:55.9Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612741,88,91,2022-02-05T01:43:00Z,4600000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,460.0,3.0,2.0,1.0,,,,,,,,,,,,,
462,PT00M50.60S,2022-02-05T01:43:08.2Z,3,REGULAR,2pt,Jump Shot,[],202696,11.514454664914586,72.54901960784314,1610612741,88,91,2022-02-05T01:43:12Z,4610000,-113.0,56.0,1,left,MISS N. Vucevic 12' pullup Shot,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,12.57,Missed,,,,,,,,,,,,,,,,,,
463,PT00M48.10S,2022-02-05T01:43:10.7Z,3,REGULAR,rebound,offensive,[],1630792,,,1610612741,88,91,2022-02-05T01:43:12Z,4620000,,,0,,M. Hill REBOUND (Off:2 Def:2),[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,462.0,4.0,2.0,2.0,,,,,,,,,,,,,
464,PT00M47.40S,2022-02-05T01:43:12.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630792,10.463206307490145,41.911764705882355,1610612741,88,93,2022-02-05T01:43:18Z,4630000,40.0,46.0,1,left,M. Hill 6' turnaround fadeaway Jump Shot (5 PTS),[1630792],1610612741.0,CHI,turnaround fadeaway,,,Hill,M. Hill,,,,,6.11,Made,5.0,,,,,,,,,,,,,,,,,
465,PT00M34.10S,2022-02-05T01:43:31.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630537,82.34231274638634,37.5,1610612754,90,93,2022-02-05T01:43:38Z,4640000,-62.0,113.0,1,right,C. Duarte 12' turnaround fadeaway Jump Shot (10 PTS) (L. Stephenson 3 AST),"[1630537, 202362]",1610612754.0,IND,turnaround fadeaway,,,Duarte,C. Duarte,,,,,12.96,Made,10.0,,,,,L. Stephenson,202362.0,3.0,,,,,,,,,,
467,PT00M17.00S,2022-02-05T01:43:57.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,90,93,2022-02-05T01:43:57Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M14.70S,2022-02-05T01:44:21.9Z,3,REGULAR,turnover,traveling,[],201942,,,1610612741,90,93,2022-02-05T01:44:26Z,4670000,,,0,,D. DeRozan traveling TURNOVER (5 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,101284.0,,,,,5.0,,,,
469,PT00M14.70S,2022-02-05T01:44:31.8Z,3,REGULAR,substitution,out,[],201942,,,1610612754,90,93,2022-02-05T01:44:43Z,4680000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M14.70S,2022-02-05T01:44:31.8Z,3,REGULAR,substitution,in,[],1628972,,,1610612754,90,93,2022-02-05T01:44:43Z,4690000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M03.30S,2022-02-05T01:45:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202362,92.19776609724047,54.41176470588235,1610612754,90,93,2022-02-05T01:45:08Z,4700000,22.0,21.0,1,right,MISS L. Stephenson driving Layup,[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,3.03,Missed,,,,,,,,,,,,,,,,,,
472,PT00M01.50S,2022-02-05T01:45:04.5Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,90,93,2022-02-05T01:45:04Z,4710000,,,0,,N. Vucevic REBOUND (Off:3 Def:12),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,471.0,15.0,12.0,3.0,,,,,,,,,,,,,
473,PT00M00.00S,2022-02-05T01:45:06.1Z,3,REGULAR,3pt,Jump Shot,[],202696,59.34625492772667,52.20588235294118,1610612741,90,93,2022-02-05T01:45:14Z,4720000,-11.0,505.0,1,left,MISS N. Vucevic 50' pullup 3PT,[202696],1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,50.55,Missed,,,,,,,,,,,,,,,,,,
474,PT00M00.00S,2022-02-05T01:45:08.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,90,93,2022-02-05T01:45:08Z,4730000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,
475,PT00M00.00S,2022-02-05T01:45:09.6Z,3,REGULAR,period,end,[],0,,,1610612741,90,93,2022-02-05T01:45:09Z,4740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-02-05T01:47:23.9Z,4,REGULAR,substitution,out,['startperiod'],1629750,,,1610612741,90,93,2022-02-05T01:47:37Z,4750000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-02-05T01:47:23.9Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612741,90,93,2022-02-05T01:47:37Z,4760000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-02-05T01:47:23.9Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612741,90,93,2022-02-05T01:47:37Z,4770000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-02-05T01:47:23.9Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,90,93,2022-02-05T01:47:37Z,4780000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-02-05T01:47:50.9Z,4,REGULAR,period,start,[],0,,,1610612741,90,93,2022-02-05T01:47:50Z,4790000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M45.00S,2022-02-05T01:48:05.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,6.652431011826544,50.98039215686274,1610612741,90,95,2022-02-05T01:48:12Z,4800000,-5.0,10.0,1,left,N. Vucevic driving DUNK (32 PTS) (A. Dosunmu 11 AST),"[202696, 1630245]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,1.11,Made,32.0,,,,,A. Dosunmu,1630245.0,11.0,,,,,,,,,,
483,PT11M29.00S,2022-02-05T01:48:30.2Z,4,REGULAR,turnover,bad pass,[],202362,,,1610612754,90,95,2022-02-05T01:48:45Z,4820000,,,0,,L. Stephenson bad pass TURNOVER (3 TO),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,3.0,,,,
484,PT11M29.00S,2022-02-05T01:48:32.8Z,4,REGULAR,foul,personal,[],202362,,,1610612741,90,95,2022-02-05T01:48:37Z,4830000,,,0,,L. Stephenson loose ball personal FOUL (2 PF),"[202362, 1630792]",1610612754.0,IND,loose ball,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,101284.0,2.0,0.0,Hill,1630792.0,,,,,
486,PT11M29.00S,2022-02-05T01:48:44.1Z,4,REGULAR,substitution,out,[],1629617,,,1610612741,90,95,2022-02-05T01:48:51Z,4850000,,,0,,SUB out: R. Perry,[1629617],1610612754.0,IND,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M29.00S,2022-02-05T01:48:44.1Z,4,REGULAR,substitution,out,[],202362,,,1610612741,90,95,2022-02-05T01:48:51Z,4860000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M29.00S,2022-02-05T01:48:44.1Z,4,REGULAR,substitution,in,[],1627747,,,1610612741,90,95,2022-02-05T01:48:51Z,4870000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M29.00S,2022-02-05T01:48:44.1Z,4,REGULAR,substitution,in,[],1630678,,,1610612741,90,95,2022-02-05T01:48:51Z,4880000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M12.00S,2022-02-05T01:49:18.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630792,9.543363994743759,4.411764705882353,1610612741,90,95,2022-02-05T01:49:22Z,4890000,228.0,37.0,1,left,MISS M. Hill 3PT,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
491,PT11M09.00S,2022-02-05T01:49:21.5Z,4,REGULAR,rebound,defensive,[],1630678,,,1610612754,90,95,2022-02-05T01:49:22Z,4900000,,,0,,T. Taylor REBOUND (Off:4 Def:4),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,490.0,8.0,4.0,4.0,,,,,,,,,,,,,
492,PT11M00.00S,2022-02-05T01:49:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,92.32917214191852,59.80392156862745,1610612754,92,95,2022-02-05T01:49:43Z,4910000,49.0,20.0,1,right,C. LeVert driving floating bank Jump Shot (32 PTS),[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,5.28,Made,32.0,,,,,,,,,,,,,,,,,
493,PT10M40.00S,2022-02-05T01:49:49.4Z,4,REGULAR,3pt,Jump Shot,[],1629744,31.61957950065703,22.54901960784314,1610612741,92,95,2022-02-05T01:49:53Z,4920000,137.0,245.0,1,left,MISS M. Thomas 28' 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,
494,PT10M38.00S,2022-02-05T01:49:51.4Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612754,92,95,2022-02-05T01:49:53Z,4930000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,,,,,
495,PT10M26.00S,2022-02-05T01:50:04.2Z,4,REGULAR,2pt,Jump Shot,[],1627747,86.67871222076215,32.1078431372549,1610612754,92,95,2022-02-05T01:50:09Z,4940000,-89.0,73.0,1,right,MISS C. LeVert 11' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,
496,PT10M23.00S,2022-02-05T01:50:07.2Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,92,95,2022-02-05T01:50:09Z,4950000,,,0,,N. Vucevic REBOUND (Off:3 Def:13),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,495.0,16.0,13.0,3.0,,,,,,,,,,,,,
497,PT10M16.00S,2022-02-05T01:50:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629744,17.821944809461236,96.07843137254902,1610612741,92,95,2022-02-05T01:50:20Z,4960000,-230.0,115.0,1,left,MISS M. Thomas 25' step back 3PT,[1629744],1610612741.0,CHI,step back,,,Thomas,M. Thomas,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,
498,PT10M13.00S,2022-02-05T01:50:17.0Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,92,95,2022-02-05T01:50:20Z,4970000,,,0,,T. Craig REBOUND (Off:1 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,,,,,
499,PT10M01.00S,2022-02-05T01:50:29.9Z,4,REGULAR,2pt,Jump Shot,[],1630537,92.9862023653088,17.647058823529413,1610612754,94,95,2022-02-05T01:50:34Z,4980000,-162.0,13.0,1,right,C. Duarte 16' fadeaway Jump Shot (12 PTS),[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,16.24,Made,12.0,,,,,,,,,,,,,,,,,
500,PT09M59.00S,2022-02-05T01:50:35.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,94,95,2022-02-05T01:50:35Z,4990000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,out,[],202696,,,1610612741,94,95,2022-02-05T01:53:28Z,5000000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,out,[],1630792,,,1610612741,94,95,2022-02-05T01:53:28Z,5010000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,out,[],1629744,,,1610612741,94,95,2022-02-05T01:53:28Z,5020000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,in,[],1628396,,,1610612741,94,95,2022-02-05T01:53:28Z,5030000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612741,94,95,2022-02-05T01:53:28Z,5040000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M59.00S,2022-02-05T01:53:11.6Z,4,REGULAR,substitution,in,[],1628972,,,1610612741,94,95,2022-02-05T01:53:28Z,5050000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M46.00S,2022-02-05T01:53:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,10.463206307490145,50.0,1610612741,94,95,2022-02-05T01:57:27Z,5060000,0.0,46.0,1,left,MISS A. Dosunmu driving finger roll Layup,[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,
508,PT09M43.00S,2022-02-05T01:53:48.4Z,4,REGULAR,rebound,offensive,[],1628396,,,1610612741,94,95,2022-02-05T01:53:53Z,5070000,,,0,,T. Bradley REBOUND (Off:3 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,507.0,4.0,1.0,3.0,,,,,,,,,,,,,
509,PT09M39.00S,2022-02-05T01:53:52.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,7.440867279894875,46.81372549019608,1610612741,94,95,2022-02-05T01:53:59Z,5080000,16.0,17.0,1,left,MISS T. Brown Jr. cutting finger roll Layup - blocked,"[1628972, 1628470]",1610612741.0,CHI,cutting finger roll,,,Brown Jr.,T. Brown Jr.,,,,,2.36,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
510,PT09M39.00S,2022-02-05T01:53:52.1Z,4,REGULAR,block,,[],1628470,,,1610612741,94,95,2022-02-05T01:53:54Z,5090000,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M35.00S,2022-02-05T01:53:56.1Z,4,REGULAR,rebound,defensive,[],1630613,,,1610612754,94,95,2022-02-05T01:54:06Z,5100000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:6),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,509.0,6.0,6.0,0.0,,,,,,,,,,,,,
512,PT09M31.00S,2022-02-05T01:53:59.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630613,86.02168199737189,40.19607843137255,1610612754,94,95,2022-02-05T01:54:30Z,5110000,-49.0,79.0,1,right,MISS D. Washington Jr. 9' running Shot - blocked,"[1630613, 1629750]",1610612754.0,IND,running,,,Washington Jr.,D. Washington Jr.,,,,,9.29,Missed,,,,,,,,,,,,,,,,,Green,1629750.0
513,PT09M31.00S,2022-02-05T01:53:59.8Z,4,REGULAR,block,,[],1629750,,,1610612754,94,95,2022-02-05T01:54:02Z,5120000,,,0,,J. Green BLOCK (2 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M27.00S,2022-02-05T01:54:03.8Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,94,95,2022-02-05T01:57:09Z,5130000,,,0,,T. Bradley REBOUND (Off:3 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,512.0,5.0,2.0,3.0,,,,,,,,,,,,,
515,PT09M21.00S,2022-02-05T01:54:10.0Z,4,REGULAR,2pt,Jump Shot,[],201942,9.937582128777924,74.26470588235294,1610612741,94,95,2022-02-05T01:54:17Z,5140000,-121.0,41.0,1,left,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,12.8,Missed,,,,,,,,,,,,,,,,,,
516,PT09M18.00S,2022-02-05T01:54:13.0Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612754,94,95,2022-02-05T01:58:37Z,5150000,,,0,,T. Craig REBOUND (Off:1 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,,
517,PT09M14.00S,2022-02-05T01:54:21.6Z,4,REGULAR,foul,offensive,[],1630678,,,1610612754,94,95,2022-02-05T01:54:40Z,5160000,,,0,,T. Taylor offensive FOUL (3 PF),"[1630678, 201942]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,204058.0,3.0,0.0,DeRozan,201942.0,,,,,
519,PT09M14.00S,2022-02-05T01:54:21.6Z,4,REGULAR,turnover,offensive foul,[],1630678,,,1610612754,94,95,2022-02-05T01:54:21Z,5180000,,,0,,T. Taylor offensive foul TURNOVER (3 TO),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,204058.0,,,,,3.0,,,,
520,PT09M14.00S,2022-02-05T01:54:36.0Z,4,REGULAR,substitution,out,[],1630613,,,1610612741,94,95,2022-02-05T01:54:39Z,5190000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M14.00S,2022-02-05T01:54:36.0Z,4,REGULAR,substitution,in,[],203200,,,1610612741,94,95,2022-02-05T01:54:39Z,5200000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M04.00S,2022-02-05T01:54:48.1Z,4,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612741,94,95,2022-02-05T01:54:53Z,5210000,,,0,,T. Taylor shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1630678, 201942]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,,,,,,,,,,,101284.0,4.0,0.0,DeRozan,201942.0,,,,,
524,PT09M04.00S,2022-02-05T01:55:13.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,94,96,2022-02-05T01:55:13Z,5230000,,,0,,D. DeRozan Free Throw 1 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
525,PT09M04.00S,2022-02-05T01:55:29.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,94,97,2022-02-05T01:55:29Z,5240000,,,0,,D. DeRozan Free Throw 2 of 2 (25 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
526,PT08M47.00S,2022-02-05T01:55:51.8Z,4,REGULAR,foul,personal,[],1630245,,,1610612754,94,97,2022-02-05T01:55:58Z,5250000,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1630537]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,204058.0,2.0,0.0,Duarte,1630537.0,,,,,
528,PT08M38.00S,2022-02-05T01:56:20.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,90.88370565045992,46.07843137254902,1610612754,94,97,2022-02-05T01:56:26Z,5270000,-20.0,33.0,1,right,MISS C. Duarte driving finger roll Layup,[1630537],1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,
529,PT08M35.00S,2022-02-05T01:56:23.0Z,4,REGULAR,rebound,defensive,[],1628396,,,1610612741,94,97,2022-02-05T01:56:26Z,5280000,,,0,,T. Bradley REBOUND (Off:3 Def:3),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,528.0,6.0,3.0,3.0,,,,,,,,,,,,,
530,PT08M28.00S,2022-02-05T01:56:29.3Z,4,REGULAR,2pt,Jump Shot,[],201942,23.47240473061761,42.15686274509804,1610612741,94,99,2022-02-05T01:56:33Z,5290000,39.0,168.0,1,left,D. DeRozan 17' pullup Jump Shot (27 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.26,Made,27.0,,,,,,,,,,,,,,,,,
531,PT08M26.00S,2022-02-05T01:56:38.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,94,99,2022-02-05T01:56:38Z,5300000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M18.00S,2022-02-05T01:59:41.4Z,4,REGULAR,foul,personal,[],1629750,,,1610612754,94,99,2022-02-05T01:59:47Z,5310000,,,0,,J. Green personal FOUL (3 PF),"[1629750, 1627747]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,204058.0,3.0,0.0,LeVert,1627747.0,,,,,
534,PT08M11.00S,2022-02-05T02:00:03.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630678,92.9862023653088,47.30392156862745,1610612754,96,99,2022-02-05T02:00:07Z,5330000,-13.0,13.0,1,right,T. Taylor DUNK (19 PTS) (C. LeVert 7 AST),"[1630678, 1627747]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,1.9,Made,19.0,,,,,C. LeVert,1627747.0,7.0,,,,,,,,,,
536,PT08M08.00S,2022-02-05T02:00:18.0Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612741,96,99,2022-02-05T02:00:18Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M51.00S,2022-02-05T02:01:49.8Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612741,96,99,2022-02-05T02:01:55Z,5360000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[203200, 1630245]",1610612754.0,IND,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,204059.0,1.0,0.0,Dosunmu,1630245.0,,,,,
539,PT07M51.00S,2022-02-05T02:02:16.7Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,96,99,2022-02-05T02:02:16Z,5380000,,,0,,MISS A. Dosunmu Free Throw 1 of 2,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT07M51.00S,2022-02-05T02:02:16.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,96,99,2022-02-05T02:02:16Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,
541,PT07M51.00S,2022-02-05T02:02:17.5Z,4,REGULAR,substitution,out,[],201942,,,1610612741,96,99,2022-02-05T02:02:25Z,5400000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M51.00S,2022-02-05T02:02:17.5Z,4,REGULAR,substitution,out,[],1628396,,,1610612741,96,99,2022-02-05T02:02:25Z,5410000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M51.00S,2022-02-05T02:02:17.5Z,4,REGULAR,substitution,in,[],202696,,,1610612741,96,99,2022-02-05T02:02:25Z,5420000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M51.00S,2022-02-05T02:02:17.5Z,4,REGULAR,substitution,in,[],1629744,,,1610612741,96,99,2022-02-05T02:02:25Z,5430000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M51.00S,2022-02-05T02:02:36.1Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,96,100,2022-02-05T02:02:36Z,5440000,,,0,,A. Dosunmu Free Throw 2 of 2 (7 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
