actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
177,PT00M12.80S,2021-10-25T23:37:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,6.258212877792378,49.50980392156863,1610612754,30,30,2021-10-25T23:37:58Z,1770000,2.0,6.0,1,left,MISS O. Brissett cutting Layup,[1629052],1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,0.68,,,,,,,,,,,,
178,PT00M11.10S,2021-10-25T23:37:55.4Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,30,30,2021-10-25T23:37:55Z,1780000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,177.0,,,1.0,1.0,0.0,,,,,,,,,
179,PT00M02.50S,2021-10-25T23:38:05.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,30,30,2021-10-25T23:38:05Z,1790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,out,[],203087,,,1610612749,30,30,2021-10-25T23:38:39Z,1800000,,,0,,SUB out: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,out,[],1629670,,,1610612749,30,30,2021-10-25T23:38:39Z,1810000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,out,[],1629620,,,1610612749,30,30,2021-10-25T23:38:39Z,1820000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,in,[],203200,,,1610612749,30,30,2021-10-25T23:38:39Z,1830000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,in,[],203114,,,1610612749,30,30,2021-10-25T23:38:39Z,1840000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT00M02.50S,2021-10-25T23:38:12.9Z,1,REGULAR,substitution,in,[],201588,,,1610612749,30,30,2021-10-25T23:38:39Z,1850000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT00M00.60S,2021-10-25T23:38:52.5Z,1,REGULAR,3pt,Jump Shot,[],203114,95.0886990801577,96.32352941176471,1610612749,30,33,2021-10-25T23:40:39Z,1860000,232.0,-6.0,1,right,K. Middleton 3PT fadeaway (12 PTS) (G. Hill 1 AST),"[203114, 201588]",1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,,,,,,Made,,12.0,23.17,,,,G. Hill,201588.0,1.0,,,,,,
190,PT00M00.60S,2021-10-25T23:38:58.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629048,,,1610612749,30,33,2021-10-25T23:48:24Z,1866250,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Middleton 1 FT),"[1629048, 203114]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,200834.0,2.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,,
189,PT00M00.60S,2021-10-26T03:38:58.3Z,1,REGULAR,instantreplay,request,[],0,,,1610612749,30,33,2021-10-26T00:24:36Z,1867500,,,0,,,[],,,support,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
192,PT00M00.60S,2021-10-26T03:38:59.3Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,30,34,2021-10-26T00:20:47Z,1869990,,,0,,K. Middleton Free Throw 1 of 1 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
193,PT00M00.60S,2021-10-26T03:38:59.3Z,1,REGULAR,substitution,out,[],1630572,,,1610612754,30,34,2021-10-26T00:35:31Z,1869995,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT00M00.60S,2021-10-26T03:38:59.3Z,1,REGULAR,substitution,out,[],201588,,,1610612754,30,34,2021-10-26T00:35:31Z,1869997,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT00M00.60S,2021-10-26T03:38:59.3Z,1,REGULAR,substitution,in,[],1629620,,,1610612754,30,34,2021-10-26T00:35:31Z,1869998,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT00M00.60S,2021-10-26T03:38:59.3Z,1,REGULAR,substitution,in,[],1629670,,,1610612754,30,34,2021-10-26T00:35:31Z,1869999,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT00M00.00S,2021-10-25T23:39:00.2Z,1,REGULAR,period,end,[],0,,,1610612754,30,34,2021-10-25T23:46:16Z,1870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,30,34,2021-10-25T23:46:16Z,1880000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,out,['startperiod'],1629048,,,1610612754,30,34,2021-10-25T23:46:16Z,1890000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,out,['startperiod'],203918,,,1610612754,30,34,2021-10-25T23:46:16Z,1900000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,out,['startperiod'],203114,,,1610612754,30,34,2021-10-25T23:46:16Z,1910000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,in,['startperiod'],1628470,,,1610612754,30,34,2021-10-25T23:46:16Z,1920000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,in,['startperiod'],1626167,,,1610612754,30,34,2021-10-25T23:46:16Z,1930000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612754,30,34,2021-10-25T23:46:16Z,1940000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2021-10-25T23:43:22.4Z,2,REGULAR,substitution,in,['startperiod'],203648,,,1610612754,30,34,2021-10-25T23:46:16Z,1950000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2021-10-25T23:43:47.2Z,2,REGULAR,period,start,[],0,,,1610612749,30,34,2021-10-25T23:43:47Z,1960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT11M50.00S,2021-10-25T23:43:57.6Z,2,REGULAR,turnover,backcourt,[],203648,,,1610612749,30,34,2021-10-25T23:44:04Z,1970000,,,0,,T. Antetokounmpo backcourt TURNOVER (1 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,1201.0,,,,,,,,,,,,,,,1.0,,,,,
207,PT11M36.00S,2021-10-25T23:44:27.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,6.1268068331143235,26.225490196078432,1610612754,30,34,2021-10-25T23:44:30Z,1980000,119.0,5.0,1,left,MISS T. McConnell 11' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,,,,,,Missed,,,11.9,,,,,,,,,,,,
208,PT11M33.00S,2021-10-25T23:44:30.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,30,34,2021-10-25T23:44:30Z,1990000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,207.0,,,2.0,1.0,1.0,,,,,,,,,
209,PT11M29.00S,2021-10-25T23:44:32.9Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629620,77.7431011826544,47.05882352941176,1610612749,30,34,2021-10-25T23:44:49Z,2000000,-15.0,157.0,1,right,MISS J. Robinson 15' running pullup Shot,[1629620],1610612749.0,MIL,running pullup,,,Robinson,J. Robinson,,,,,,,,,,Missed,,,15.74,,,,,,,,,,,,
210,PT11M27.00S,2021-10-25T23:44:34.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,30,34,2021-10-25T23:44:40Z,2010000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,,
211,PT11M27.00S,2021-10-25T23:44:41.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,30,34,2021-10-25T23:44:41Z,2020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT11M17.00S,2021-10-25T23:44:55.4Z,2,REGULAR,foul,offensive,[],1627763,,,1610612754,30,34,2021-10-25T23:45:03Z,2030000,,,0,,M. Brogdon charge offensive FOUL (1 PF),"[1627763, 1629620]",1610612754.0,IND,charge,,,Brogdon,M. Brogdon,,,,,202056.0,1.0,0.0,Robinson,1629620.0,,,,,,,,,,,,,,,,
214,PT11M17.00S,2021-10-25T23:44:55.4Z,2,REGULAR,turnover,offensive foul,[],1627763,,,1610612754,30,34,2021-10-25T23:44:55Z,2050000,,,0,,M. Brogdon offensive foul TURNOVER (2 TO),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,202056.0,,,,,,,,,,,,,,,2.0,,,,,
215,PT11M05.00S,2021-10-25T23:45:24.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,81.8166885676741,49.50980392156863,1610612749,30,34,2021-10-25T23:45:29Z,2060000,-2.0,118.0,1,right,MISS G. Allen 11' floating Shot,[1628960],1610612749.0,MIL,floating,,,Allen,G. Allen,,,,,,,,,,Missed,,,11.84,,,,,,,,,,,,
216,PT11M01.00S,2021-10-25T23:45:28.8Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,30,34,2021-10-25T23:45:29Z,2070000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:0),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,215.0,,,1.0,0.0,1.0,,,,,,,,,
217,PT11M01.00S,2021-10-25T23:45:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203648,94.40999984741211,50.0,1610612749,30,36,2021-10-25T23:45:28Z,2080000,0.0,0.0,1,right,T. Antetokounmpo tip Layup (2 PTS),[203648],1610612749.0,MIL,tip,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,Made,,2.0,0.0,,,,,,,,,,,,
218,PT10M58.00S,2021-10-25T23:45:31.1Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,30,36,2021-10-25T23:46:02Z,2090000,,,0,,M. Turner bad pass TURNOVER (1 TO),"[1626167, 1629620]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629620.0,,,
219,PT10M58.00S,2021-10-25T23:45:31.1Z,2,REGULAR,steal,,[],1629620,,,1610612749,30,36,2021-10-25T23:45:33Z,2100000,,,0,,J. Robinson STEAL (1 STL),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT10M55.00S,2021-10-25T23:45:35.3Z,2,REGULAR,turnover,bad pass,[],1629620,,,1610612749,30,36,2021-10-25T23:46:22Z,2110000,,,0,,J. Robinson bad pass TURNOVER (1 TO),"[1629620, 203200]",1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,1.0,Holiday,203200.0,,,
221,PT10M55.00S,2021-10-25T23:45:35.3Z,2,REGULAR,steal,,[],203200,,,1610612754,30,36,2021-10-25T23:45:36Z,2120000,,,0,,J. Holiday STEAL (2 STL),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT10M49.00S,2021-10-25T23:45:40.3Z,2,REGULAR,turnover,lost ball,[],204456,,,1610612754,30,36,2021-10-25T23:45:44Z,2130000,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1629620]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,1.0,Robinson,1629620.0,,,
223,PT10M49.00S,2021-10-25T23:45:40.3Z,2,REGULAR,steal,,[],1629620,,,1610612749,30,36,2021-10-25T23:45:42Z,2140000,,,0,,J. Robinson STEAL (2 STL),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT10M46.00S,2021-10-25T23:45:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629620,92.06636005256242,50.73529411764706,1610612749,30,38,2021-10-25T23:45:55Z,2150000,4.0,22.0,1,right,J. Robinson running finger roll Layup (2 PTS) (J. Nwora 1 AST),"[1629620, 1629670]",1610612749.0,MIL,running finger roll,,,Robinson,J. Robinson,,,,,,,,,,Made,,2.0,2.24,,,,J. Nwora,1629670.0,1.0,,,,,,
226,PT10M45.00S,2021-10-25T23:45:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,30,38,2021-10-25T23:45:49Z,2170000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT10M45.00S,2021-10-25T23:48:14.3Z,2,REGULAR,substitution,out,[],1629670,,,1610612754,30,38,2021-10-25T23:48:18Z,2180000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT10M45.00S,2021-10-25T23:48:14.3Z,2,REGULAR,substitution,in,[],203114,,,1610612754,30,38,2021-10-25T23:48:18Z,2190000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT10M32.00S,2021-10-25T23:48:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,6.389618922470433,58.57843137254902,1610612754,32,38,2021-10-25T23:48:59Z,2200000,-43.0,8.0,1,left,T. McConnell turnaround Jump Shot (2 PTS),[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,,,,,,Made,,2.0,4.36,,,,,,,,,,,,
230,PT10M11.00S,2021-10-25T23:49:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628960,67.62483574244416,28.431372549019606,1610612749,32,41,2021-10-25T23:49:20Z,2210000,-108.0,252.0,1,right,G. Allen 27' 3PT  (5 PTS) (K. Middleton 2 AST),"[1628960, 203114]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Made,,5.0,27.39,,,,K. Middleton,203114.0,2.0,,,,,,
232,PT10M01.00S,2021-10-25T23:49:26.8Z,2,REGULAR,3pt,Jump Shot,[],1626167,29.38567674113009,75.24509803921569,1610612754,35,41,2021-10-25T23:49:31Z,2230000,-126.0,224.0,1,left,M. Turner 25' 3PT  (3 PTS) (T. McConnell 2 AST),"[1626167, 204456]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,,3.0,25.68,,,,T. McConnell,204456.0,2.0,,,,,,
234,PT09M50.00S,2021-10-25T23:49:37.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,69.07030223390277,23.52941176470588,1610612749,35,41,2021-10-25T23:49:41Z,2250000,-132.0,238.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,27.25,,,,,,,,,,,,
235,PT09M47.00S,2021-10-25T23:49:40.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,35,41,2021-10-25T23:49:41Z,2260000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,234.0,,,2.0,2.0,0.0,,,,,,,,,
236,PT09M40.00S,2021-10-25T23:49:48.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.703679369250986,45.588235294117645,1610612754,35,41,2021-10-25T23:49:52Z,2270000,22.0,20.0,1,left,MISS M. Brogdon driving reverse Layup,[1627763],1610612754.0,IND,driving reverse,,,Brogdon,M. Brogdon,,,,,,,,,,Missed,,,2.97,,,,,,,,,,,,
237,PT09M38.00S,2021-10-25T23:49:50.1Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,35,41,2021-10-25T23:49:52Z,2280000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,236.0,,,3.0,2.0,1.0,,,,,,,,,
238,PT09M26.00S,2021-10-25T23:50:05.1Z,2,REGULAR,foul,offensive,[],203648,,,1610612749,35,41,2021-10-25T23:50:14Z,2290000,,,0,,T. Antetokounmpo offensive FOUL (2 PF),"[203648, 204456]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,1201.0,2.0,0.0,McConnell,204456.0,,,,,,,,,,,,,,,,
240,PT09M26.00S,2021-10-25T23:50:05.1Z,2,REGULAR,turnover,offensive foul,[],203648,,,1610612749,35,41,2021-10-25T23:50:05Z,2310000,,,0,,T. Antetokounmpo offensive foul TURNOVER (2 TO),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,1201.0,,,,,,,,,,,,,,,2.0,,,,,
241,PT09M26.00S,2021-10-25T23:50:13.1Z,2,REGULAR,substitution,out,[],203648,,,1610612754,35,41,2021-10-25T23:50:15Z,2320000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT09M26.00S,2021-10-25T23:50:13.1Z,2,REGULAR,substitution,in,[],1630572,,,1610612754,35,41,2021-10-25T23:50:15Z,2330000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT09M07.00S,2021-10-25T23:50:38.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627763,23.340998685939553,58.82352941176471,1610612754,37,41,2021-10-25T23:50:44Z,2340000,-44.0,167.0,1,left,M. Brogdon 17' driving floating Jump Shot (9 PTS) (M. Turner 1 AST),"[1627763, 1626167]",1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,,,,,,Made,,9.0,17.26,,,,M. Turner,1626167.0,1.0,,,,,,
245,PT08M55.00S,2021-10-25T23:50:53.2Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612749,37,41,2021-10-25T23:51:01Z,2360000,,,0,,T. Craig shooting personal FOUL (1 PF) (Connaughton 2 FT),"[1628470, 1626192]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,1201.0,1.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,,
247,PT08M55.00S,2021-10-25T23:51:24.4Z,2,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,37,41,2021-10-25T23:51:24Z,2380000,,,0,,MISS P. Connaughton Free Throw 1 of 2,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,Missed,,,,,,,,,,,,,,,
248,PT08M55.00S,2021-10-25T23:51:24.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,37,41,2021-10-25T23:51:24Z,2390000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,,,
249,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,out,[],1627763,,,1610612749,37,41,2021-10-25T23:51:41Z,2400000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,out,[],203200,,,1610612749,37,41,2021-10-25T23:51:41Z,2410000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,out,[],1629620,,,1610612749,37,41,2021-10-25T23:51:41Z,2420000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,out,[],1630572,,,1610612749,37,41,2021-10-25T23:51:41Z,2430000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,in,[],1630537,,,1610612749,37,41,2021-10-25T23:51:41Z,2440000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,in,[],1627734,,,1610612749,37,41,2021-10-25T23:51:41Z,2450000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,in,[],201588,,,1610612749,37,41,2021-10-25T23:51:41Z,2460000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT08M55.00S,2021-10-25T23:51:25.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,37,41,2021-10-25T23:51:41Z,2470000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT08M55.00S,2021-10-25T23:51:52.0Z,2,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,37,42,2021-10-25T23:51:52Z,2480000,,,0,,P. Connaughton Free Throw 2 of 2 (2 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
258,PT08M39.00S,2021-10-25T23:52:14.4Z,2,REGULAR,foul,personal,[],201588,,,1610612754,37,42,2021-10-25T23:52:19Z,2490000,,,0,,G. Hill personal FOUL (1 PF),"[201588, 1626167]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,202056.0,1.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,,
260,PT08M30.00S,2021-10-25T23:52:42.1Z,2,REGULAR,3pt,Jump Shot,[],1630537,29.6484888304862,26.225490196078432,1610612754,37,42,2021-10-25T23:52:48Z,2510000,119.0,226.0,1,left,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,Missed,,,25.55,,,,,,,,,,,,
261,PT08M27.00S,2021-10-25T23:52:45.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,37,42,2021-10-25T23:52:48Z,2520000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,260.0,,,3.0,3.0,0.0,,,,,,,,,
262,PT08M22.00S,2021-10-25T23:52:50.2Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],203507,77.7431011826544,28.921568627450984,1610612749,37,42,2021-10-25T23:53:00Z,2530000,-105.0,157.0,1,right,MISS G. Antetokounmpo 18' running pullup Shot,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,18.88,,,,,,,,,,,,
263,PT08M18.00S,2021-10-25T23:52:54.2Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612754,37,42,2021-10-25T23:53:00Z,2540000,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,262.0,,,1.0,1.0,0.0,,,,,,,,,
264,PT08M09.00S,2021-10-25T23:53:04.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,37,42,2021-10-25T23:53:04Z,2550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT08M02.00S,2021-10-25T23:53:26.3Z,2,REGULAR,turnover,bad pass,[],1626167,,,1610612754,37,42,2021-10-25T23:53:46Z,2560000,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1628960]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,2.0,Allen,1628960.0,,,
266,PT08M02.00S,2021-10-25T23:53:26.3Z,2,REGULAR,steal,,[],1628960,,,1610612749,37,42,2021-10-25T23:53:28Z,2570000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
