actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
362,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,in,['startperiod'],1627741,,,1610612754,62,74,2022-02-13T21:27:23Z,3620000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,in,['startperiod'],1630188,,,1610612754,62,74,2022-02-13T21:27:23Z,3630000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612754,62,74,2022-02-13T21:27:23Z,3640000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-02-13T21:27:09.1Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612754,62,74,2022-02-13T21:27:23Z,3650000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-02-13T21:27:43.8Z,3,REGULAR,period,start,[],0,,,1610612750,62,74,2022-02-13T21:27:43Z,3660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M49.00S,2022-02-13T21:27:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.03745072273325,42.64705882352941,1610612750,62,74,2022-02-13T21:27:59Z,3670000,-37.0,4.0,1,right,MISS A. Edwards driving finger roll Layup,[1630162],1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,3.7,,,,,,,,,,,
368,PT11M47.00S,2022-02-13T21:27:56.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,62,74,2022-02-13T21:27:56Z,3680000,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,367.0,,,,,,,8.0,5.0,3.0,,,,,
369,PT11M46.00S,2022-02-13T21:27:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.38042049934296,52.69607843137255,1610612750,62,74,2022-02-13T21:28:04Z,3690000,13.0,10.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 1629052]",1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,Missed,,,,1.66,,,,,,,,,Brissett,1629052.0,
370,PT11M46.00S,2022-02-13T21:27:56.9Z,3,REGULAR,block,,[],1629052,,,1610612750,62,74,2022-02-13T21:27:58Z,3700000,,,0,,O. Brissett BLOCK (2 BLK),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M44.00S,2022-02-13T21:27:58.9Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,62,74,2022-02-13T21:28:04Z,3710000,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,369.0,,,,,,,9.0,5.0,4.0,,,,,
397,PT11M43.00S,2022-02-13T21:28:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,91.40932982917214,51.71568627450981,1610612750,62,74,2022-02-13T21:34:30Z,3725000,9.0,28.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 1627741]",1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,,,,,,Missed,,,,2.96,,,,,,,,,Hield,1627741.0,
398,PT11M43.00S,2022-02-13T21:28:00.4Z,3,REGULAR,block,,[],1627741,,,1610612750,62,74,2022-02-13T21:34:18Z,3732500,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M43.00S,2022-02-13T21:28:00.4Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,62,74,2022-02-13T21:34:18Z,3736250,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,397.0,,,,,,,3.0,3.0,0.0,,,,,
374,PT11M40.00S,2022-02-13T21:28:03.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,32.53942181340342,56.61764705882353,1610612754,62,74,2022-02-13T21:34:05Z,3740000,-33.0,253.0,1,left,MISS T. Haliburton 25' running pullup 3PT,[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,25.56,,,,,,,,,,,
375,PT11M34.00S,2022-02-13T21:28:09.9Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612754,62,74,2022-02-13T21:28:25Z,3750000,,,0,,B. Hield REBOUND (Off:1 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,374.0,,,,,,,4.0,3.0,1.0,,,,,
376,PT11M32.00S,2022-02-13T21:28:10.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,28.86005256241787,25.245098039215684,1610612754,62,74,2022-02-13T21:34:05Z,3760000,124.0,219.0,1,left,MISS J. Smith 25' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Missed,,,,25.14,,,,,,,,,,,
377,PT11M32.00S,2022-02-13T21:28:10.2Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,62,74,2022-02-13T21:28:16Z,3770000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,376.0,,,,,,,1.0,1.0,0.0,,,,,
378,PT11M19.00S,2022-02-13T21:28:28.6Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612750,62,74,2022-02-13T21:28:35Z,3780000,,,0,,J. Smith shooting personal FOUL (2 PF) (Towns 2 FT),"[1630188, 1626157]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,1201.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,,
380,PT11M19.00S,2022-02-13T21:28:59.4Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,62,75,2022-02-13T21:28:59Z,3800000,,,0,,K. Towns Free Throw 1 of 2 (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
381,PT11M19.00S,2022-02-13T21:29:19.0Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,62,76,2022-02-13T21:29:19Z,3810000,,,0,,K. Towns Free Throw 2 of 2 (10 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
382,PT11M07.00S,2022-02-13T21:29:33.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.258212877792378,48.77450980392157,1610612754,64,76,2022-02-13T21:29:37Z,3820000,6.0,6.0,1,left,J. Smith DUNK (8 PTS) (G. Bitadze 2 AST),"[1630188, 1629048]",1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Made,,8.0,,0.88,G. Bitadze,1629048.0,2.0,,,,,,,,
384,PT10M50.00S,2022-02-13T21:29:49.4Z,3,REGULAR,3pt,Jump Shot,[],1626157,65.65374507227332,53.67647058823529,1610612750,64,79,2022-02-13T21:29:53Z,3840000,18.0,270.0,1,right,K. Towns 27' 3PT  (13 PTS) (P. Beverley 2 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,Made,,13.0,,27.1,P. Beverley,201976.0,2.0,,,,,,,,
386,PT10M37.00S,2022-02-13T21:30:03.7Z,3,REGULAR,2pt,Jump Shot,[],1630169,19.92444152431012,72.30392156862744,1610612754,64,79,2022-02-13T21:30:07Z,3860000,-112.0,135.0,1,left,MISS T. Haliburton 17' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,17.49,,,,,,,,,,,
387,PT10M34.00S,2022-02-13T21:30:06.7Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,64,79,2022-02-13T21:30:07Z,3870000,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,386.0,,,,,,,4.0,4.0,0.0,,,,,
388,PT10M11.00S,2022-02-13T21:30:30.7Z,3,REGULAR,3pt,Jump Shot,[],201976,65.91655716162943,35.78431372549019,1610612750,64,79,2022-02-13T21:30:43Z,3880000,-71.0,268.0,1,right,MISS P. Beverley 27' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,Missed,,,,27.72,,,,,,,,,,,
389,PT10M11.00S,2022-02-13T21:30:30.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,64,79,2022-02-13T21:30:43Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,
390,PT10M11.00S,2022-02-13T21:30:35.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,64,79,2022-02-13T21:30:47Z,3900000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M56.00S,2022-02-13T21:31:00.8Z,3,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,64,79,2022-02-13T21:31:04Z,3910000,,,0,,O. Brissett bad pass out-of-bounds TURNOVER (1 TO),[1629052],1610612754.0,IND,bad pass,,,Brissett,O. Brissett,,,,,1830.0,,,,,,,,1.0,,,,,,,,,,,,
392,PT09M48.00S,2022-02-13T21:31:28.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,72.09264126149803,16.666666666666664,1610612750,64,82,2022-02-13T21:31:32Z,3920000,-167.0,210.0,1,right,A. Edwards 26' 3PT  (19 PTS) (D. Russell 5 AST),"[1630162, 1626156]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,19.0,,26.8,D. Russell,1626156.0,5.0,,,,,,,,
394,PT09M23.00S,2022-02-13T21:31:53.0Z,3,REGULAR,3pt,Jump Shot,[],1630169,15.982260183968464,3.6764705882352944,1610612754,67,82,2022-02-13T21:32:01Z,3940000,232.0,98.0,1,left,T. Haliburton 25' 3PT step back (11 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,11.0,,25.14,,,,,,,,,,,
395,PT09M13.00S,2022-02-13T21:32:02.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.46057818659659,53.431372549019606,1610612750,67,84,2022-02-13T21:32:08Z,3950000,17.0,18.0,1,right,D. Russell driving reverse Layup (12 PTS),[1626156],1610612750.0,MIN,driving reverse,,,Russell,D. Russell,,,,,,,,,,Made,,12.0,,2.52,,,,,,,,,,,
396,PT09M12.00S,2022-02-13T21:32:06.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,67,84,2022-02-13T21:32:06Z,3960000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M04.00S,2022-02-13T21:35:10.6Z,3,REGULAR,foul,personal,[],1629020,,,1610612754,67,84,2022-02-13T21:35:17Z,3970000,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 1627741]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1830.0,1.0,0.0,Hield,1627741.0,,,,,,,,,,,,,,,,
402,PT08M57.00S,2022-02-13T21:35:33.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630188,12.434296977660972,50.98039215686274,1610612754,69,84,2022-02-13T21:35:44Z,3990000,-5.0,64.0,1,left,J. Smith 6' pullup Jump Shot (10 PTS) (O. Brissett 1 AST),"[1630188, 1629052]",1610612754.0,IND,pullup,,,Smith,J. Smith,,,,,,,,,,Made,,10.0,,6.46,O. Brissett,1629052.0,1.0,,,,,,,,
404,PT08M37.00S,2022-02-13T21:35:52.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,75.24638633377135,13.23529411764706,1610612750,69,87,2022-02-13T21:35:57Z,4010000,-184.0,180.0,1,right,A. Edwards 25' 3PT  (22 PTS) (K. Towns 1 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,,22.0,,25.74,K. Towns,1626157.0,1.0,,,,,,,,
406,PT08M28.00S,2022-02-13T21:36:00.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,6.783837056504599,49.26470588235294,1610612754,71,87,2022-02-13T21:36:05Z,4030000,4.0,11.0,1,left,J. Smith cutting DUNK (12 PTS) (T. Haliburton 11 AST),"[1630188, 1630169]",1610612754.0,IND,cutting,,,Smith,J. Smith,,,,,,,,,,Made,,12.0,,1.19,T. Haliburton,1630169.0,11.0,,,,,,,,
408,PT08M18.00S,2022-02-13T21:36:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.46057818659659,45.34313725490196,1610612750,71,87,2022-02-13T21:36:16Z,4050000,-23.0,18.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 1629048]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,2.97,,,,,,,,,Bitadze,1629048.0,
409,PT08M18.00S,2022-02-13T21:36:10.8Z,3,REGULAR,block,,[],1629048,,,1610612750,71,87,2022-02-13T21:36:12Z,4060000,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M17.00S,2022-02-13T21:36:11.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,71,87,2022-02-13T21:36:16Z,4070000,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,408.0,,,,,,,3.0,1.0,2.0,,,,,
411,PT08M17.00S,2022-02-13T21:36:14.9Z,3,REGULAR,foul,personal,[],201976,,,1610612754,71,87,2022-02-13T21:36:21Z,4080000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 1629052]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1201.0,3.0,0.0,Brissett,1629052.0,,,,,,,,,,,,,,,,
413,PT08M03.00S,2022-02-13T21:36:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,8.492115637319317,50.245098039215684,1610612754,71,87,2022-02-13T21:36:44Z,4100000,-1.0,27.0,1,left,MISS O. Brissett driving Layup,[1629052],1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,2.73,,,,,,,,,,,
414,PT08M01.00S,2022-02-13T21:36:42.8Z,3,REGULAR,rebound,offensive,[],1629052,,,1610612754,71,87,2022-02-13T21:36:44Z,4110000,,,0,,O. Brissett REBOUND (Off:5 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,413.0,,,,,,,7.0,2.0,5.0,,,,,
415,PT08M00.00S,2022-02-13T21:36:43.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629052,10.5946123521682,50.245098039215684,1610612754,71,87,2022-02-13T21:36:50Z,4120000,-1.0,47.0,1,left,MISS O. Brissett Jump Shot - blocked,"[1629052, 1629020]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,Missed,,,,4.71,,,,,,,,,Vanderbilt,1629020.0,
416,PT08M00.00S,2022-02-13T21:36:43.7Z,3,REGULAR,block,,[],1629020,,,1610612754,71,87,2022-02-13T21:37:50Z,4130000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M00.00S,2022-02-13T21:36:43.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,71,87,2022-02-13T21:36:50Z,4140000,,,0,,K. Towns REBOUND (Off:4 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,415.0,,,,,,,10.0,6.0,4.0,,,,,
418,PT07M52.00S,2022-02-13T21:36:57.5Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,71,87,2022-02-13T21:37:19Z,4150000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1629048]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,1830.0,4.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,,
420,PT07M52.00S,2022-02-13T21:36:57.5Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,71,87,2022-02-13T21:36:57Z,4170000,,,0,,K. Towns offensive foul TURNOVER (5 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,1830.0,,,,,,,,5.0,,,,,,,,,,,,
421,PT07M42.00S,2022-02-13T21:37:16.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,32.40801576872536,40.931372549019606,1610612754,71,87,2022-02-13T21:37:24Z,4180000,45.0,252.0,1,left,MISS B. Hield 25' pullup 3PT - blocked,"[1627741, 201976]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,,,,,,Missed,,,,25.61,,,,,,,,,Beverley,201976.0,
422,PT07M42.00S,2022-02-13T21:37:16.9Z,3,REGULAR,block,,[],201976,,,1610612754,71,87,2022-02-13T21:37:19Z,4190000,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M38.00S,2022-02-13T21:37:20.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,71,87,2022-02-13T21:37:24Z,4200000,,,0,,K. Towns REBOUND (Off:4 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,421.0,,,,,,,11.0,7.0,4.0,,,,,
424,PT07M38.00S,2022-02-13T21:37:23.9Z,3,REGULAR,foul,offensive,[],201976,,,1610612750,71,87,2022-02-13T21:37:27Z,4210000,,,0,,P. Beverley offensive FOUL (4 PF),"[201976, 1630169]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1830.0,4.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,
426,PT07M38.00S,2022-02-13T21:37:23.9Z,3,REGULAR,turnover,offensive foul,[],201976,,,1610612750,71,87,2022-02-13T21:37:23Z,4230000,,,0,,P. Beverley offensive foul TURNOVER (3 TO),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,1830.0,,,,,,,,3.0,,,,,,,,,,,,
427,PT07M38.00S,2022-02-13T21:37:29.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612754,71,87,2022-02-13T21:37:31Z,4240000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M38.00S,2022-02-13T21:37:29.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612754,71,87,2022-02-13T21:37:31Z,4250000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M20.00S,2022-02-13T21:37:57.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,26.231931668856767,87.00980392156863,1610612754,74,87,2022-02-13T21:38:05Z,4270000,-185.0,194.0,1,left,B. Hield 26' 3PT  (7 PTS) (T. Haliburton 12 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,Made,,7.0,,26.81,T. Haliburton,1630169.0,12.0,,,,,,,,
432,PT06M59.00S,2022-02-13T21:38:17.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,88.12417871222075,44.6078431372549,1610612750,74,87,2022-02-13T21:38:23Z,4290000,-27.0,59.0,1,right,MISS N. Reid 6' pullup Shot - blocked,"[1629675, 1629048]",1610612750.0,MIN,pullup,,,Reid,N. Reid,,,,,,,,,,Missed,,,,6.5,,,,,,,,,Bitadze,1629048.0,
433,PT06M59.00S,2022-02-13T21:38:17.3Z,3,REGULAR,block,,[],1629048,,,1610612750,74,87,2022-02-13T21:38:19Z,4300000,,,0,,G. Bitadze BLOCK (2 BLK),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M57.00S,2022-02-13T21:38:19.3Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,74,87,2022-02-13T21:38:23Z,4310000,,,0,,O. Brissett REBOUND (Off:5 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,432.0,,,,,,,8.0,3.0,5.0,,,,,
435,PT06M51.00S,2022-02-13T21:38:25.1Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612754,74,87,2022-02-13T21:38:29Z,4320000,,,0,,B. Hield lost ball TURNOVER (1 TO),"[1627741, 1630162]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,1.0,,,,,,,,Edwards,1630162.0,,,
436,PT06M51.00S,2022-02-13T21:38:25.1Z,3,REGULAR,steal,,[],1630162,,,1610612750,74,87,2022-02-13T21:38:26Z,4330000,,,0,,A. Edwards STEAL (4 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT06M40.00S,2022-02-13T21:38:36.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,88.78120893561103,45.588235294117645,1610612750,74,87,2022-02-13T21:38:40Z,4340000,-22.0,53.0,1,right,MISS P. Beverley turnaround Shot,[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,,,,,,Missed,,,,5.74,,,,,,,,,,,
438,PT06M38.00S,2022-02-13T21:38:38.0Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,74,87,2022-02-13T21:38:40Z,4350000,,,0,,B. Hield REBOUND (Off:1 Def:4),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,437.0,,,,,,,5.0,4.0,1.0,,,,,
439,PT06M23.00S,2022-02-13T21:38:54.3Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,74,87,2022-02-13T21:38:57Z,4360000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 1626156]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,2.0,,,,,,,,Russell,1626156.0,,,
440,PT06M23.00S,2022-02-13T21:38:54.3Z,3,REGULAR,steal,,[],1626156,,,1610612750,74,87,2022-02-13T21:38:56Z,4370000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT06M18.00S,2022-02-13T21:38:59.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630162,78.66294349540078,92.40196078431373,1610612750,74,90,2022-02-13T21:39:04Z,4380000,212.0,148.0,1,right,A. Edwards 25' 3PT running (25 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,,,,,,Made,,25.0,,25.86,D. Russell,1626156.0,6.0,,,,,,,,
443,PT06M04.00S,2022-02-13T21:39:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,6.652431011826544,48.77450980392157,1610612754,76,90,2022-02-13T21:39:19Z,4400000,6.0,10.0,1,left,J. Smith reverse Layup (14 PTS) (G. Bitadze 3 AST),"[1630188, 1629048]",1610612754.0,IND,reverse,,,Smith,J. Smith,,,,,,,,,,Made,,14.0,,1.17,G. Bitadze,1629048.0,3.0,,,,,,,,
445,PT05M50.00S,2022-02-13T21:39:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.07030223390277,73.52941176470588,1610612750,76,90,2022-02-13T21:39:30Z,4420000,118.0,238.0,1,right,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Missed,,,,26.56,,,,,,,,,,,
446,PT05M47.00S,2022-02-13T21:39:29.1Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,76,90,2022-02-13T21:39:30Z,4430000,,,0,,O. Brissett REBOUND (Off:5 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,445.0,,,,,,,9.0,4.0,5.0,,,,,
447,PT05M41.00S,2022-02-13T21:39:35.3Z,3,REGULAR,3pt,Jump Shot,[],1630188,6.652431011826544,94.6078431372549,1610612754,76,90,2022-02-13T21:39:39Z,4440000,-223.0,10.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,Missed,,,,22.32,,,,,,,,,,,
448,PT05M38.00S,2022-02-13T21:39:38.6Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,76,90,2022-02-13T21:39:38Z,4450000,,,0,,G. Bitadze REBOUND (Off:1 Def:2),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,447.0,,,,,,,3.0,2.0,1.0,,,,,
449,PT05M37.00S,2022-02-13T21:39:39.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629048,6.521024967148489,49.26470588235294,1610612754,78,90,2022-02-13T21:39:43Z,4460000,4.0,9.0,1,left,G. Bitadze putback DUNK (7 PTS),[1629048],1610612754.0,IND,putback,,,Bitadze,G. Bitadze,,,,,,,,,,Made,,7.0,,0.95,,,,,,,,,,,
450,PT05M37.00S,2022-02-13T21:39:42.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,90,2022-02-13T21:39:42Z,4470000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,out,[],1629048,,,1610612750,78,90,2022-02-13T21:42:07Z,4480000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M37.00S,2022-02-13T21:41:23.8Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,78,90,2022-02-13T21:42:07Z,4490000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
