actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
355,PT08M56.00S,2022-02-01T01:24:47.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,62,66,2022-02-01T01:24:50Z,3530000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,,,,,,
356,PT08M51.00S,2022-02-01T01:24:53.6Z,3,REGULAR,turnover,bad pass,[],203200,,,1610612754,62,66,2022-02-01T01:24:56Z,3540000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[203200, 1629611]",1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,1.0,,,,,,,Mann,1629611.0
357,PT08M51.00S,2022-02-01T01:24:53.6Z,3,REGULAR,steal,,[],1629611,,,1610612746,62,66,2022-02-01T01:24:55Z,3550000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M30.00S,2022-02-01T01:25:15.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629599,6.1268068331143235,96.32352941176471,1610612746,62,66,2022-02-01T01:25:22Z,3560000,-232.0,5.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
359,PT08M27.00S,2022-02-01T01:25:18.0Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,62,66,2022-02-01T01:25:22Z,3570000,,,0,,I. Jackson REBOUND (Off:3 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,358.0,6.0,3.0,3.0,,,,,,,,,,
360,PT08M14.00S,2022-02-01T01:25:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628470,69.85873850197109,75.49019607843137,1610612754,65,66,2022-02-01T01:25:34Z,3580000,127.0,231.0,1,right,T. Craig 26' 3PT  (8 PTS) (C. LeVert 4 AST),"[1628470, 1627747]",1610612754.0,IND,,,,Craig,T. Craig,,,,,26.37,Made,8.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,,,,
362,PT07M53.00S,2022-02-01T01:25:51.4Z,3,REGULAR,turnover,bad pass,[],202704,,,1610612746,65,66,2022-02-01T01:25:54Z,3600000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1630537]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,1.0,,,,,,,Duarte,1630537.0
363,PT07M53.00S,2022-02-01T01:25:51.4Z,3,REGULAR,steal,,[],1630537,,,1610612754,65,66,2022-02-01T01:25:52Z,3610000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M50.00S,2022-02-01T01:25:54.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630537,92.19776609724047,50.98039215686274,1610612754,67,66,2022-02-01T01:25:59Z,3620000,5.0,21.0,1,right,C. Duarte running finger roll Layup (4 PTS),[1630537],1610612754.0,IND,running finger roll,,,Duarte,C. Duarte,,,,,2.14,Made,4.0,,,,,,,,,,,,,,,,,
365,PT07M28.00S,2022-02-01T01:26:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,13.61695137976347,48.77450980392157,1610612746,67,68,2022-02-01T01:26:20Z,3630000,6.0,75.0,1,left,M. Morris Sr. 7' floating Jump Shot (7 PTS),[202694],1610612746.0,LAC,floating,,,Morris Sr.,M. Morris Sr.,,,,,7.57,Made,7.0,,,,,,,,,,,,,,,,,
366,PT07M20.00S,2022-02-01T01:26:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,92.9862023653088,53.67647058823529,1610612754,67,68,2022-02-01T01:26:39Z,3640000,18.0,13.0,1,right,MISS C. Duarte cutting Layup,[1630537],1610612754.0,IND,cutting,,,Duarte,C. Duarte,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,
368,PT07M20.00S,2022-02-01T01:26:26.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,67,68,2022-02-01T01:26:36Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,366.0,,,,,,,,,,,,,
369,PT07M20.00S,2022-02-01T01:26:29.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,67,68,2022-02-01T01:26:29Z,3670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M07.00S,2022-02-01T01:26:56.9Z,3,REGULAR,turnover,traveling,[],1627747,,,1610612754,67,68,2022-02-01T01:27:01Z,3680000,,,0,,C. LeVert traveling TURNOVER (4 TO),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,202007.0,4.0,,,,,,,,
371,PT06M59.00S,2022-02-01T01:27:14.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202704,32.14520367936925,43.627450980392155,1610612746,67,68,2022-02-01T01:27:19Z,3690000,32.0,250.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
372,PT06M55.00S,2022-02-01T01:27:18.6Z,3,REGULAR,rebound,defensive,[],203200,,,1610612754,67,68,2022-02-01T01:27:19Z,3700000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,
373,PT06M46.00S,2022-02-01T01:27:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612754,67,68,2022-02-01T01:27:35Z,3710000,,,0,,T. Mann shooting personal FOUL (2 PF) (Duarte 2 FT),"[1629611, 1630537]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Duarte,1630537.0,,,,
375,PT06M46.00S,2022-02-01T01:27:54.0Z,3,REGULAR,freethrow,1 of 2,[],1630537,,,1610612754,68,68,2022-02-01T01:27:54Z,3730000,,,0,,C. Duarte Free Throw 1 of 2 (5 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
376,PT06M46.00S,2022-02-01T01:28:13.0Z,3,REGULAR,freethrow,2 of 2,[],1630537,,,1610612754,69,68,2022-02-01T01:28:13Z,3740000,,,0,,C. Duarte Free Throw 2 of 2 (6 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
377,PT06M39.00S,2022-02-01T01:28:28.7Z,3,REGULAR,3pt,Jump Shot,[],1629599,9.411957950065702,2.941176470588235,1610612746,69,71,2022-02-01T01:28:32Z,3750000,235.0,36.0,1,left,A. Coffey 3PT  (20 PTS) (M. Morris Sr. 2 AST),"[1629599, 202694]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,23.8,Made,20.0,M. Morris Sr.,202694.0,2.0,,,,,,,,,,,,,,
379,PT06M27.00S,2022-02-01T01:28:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,91.80354796320631,45.34313725490196,1610612754,71,71,2022-02-01T01:28:46Z,3770000,-23.0,25.0,1,right,I. Jackson alley-oop Layup (15 PTS) (C. LeVert 5 AST),"[1630543, 1627747]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,3.38,Made,15.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,
381,PT06M27.00S,2022-02-01T01:28:45.6Z,3,REGULAR,foul,personal,['1freethrow'],202694,,,1610612754,71,71,2022-02-01T01:28:51Z,3790000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Jackson 1 FT),"[202694, 1630543]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Jackson,1630543.0,,,,
383,PT06M27.00S,2022-02-01T01:29:20.5Z,3,REGULAR,freethrow,1 of 1,[],1630543,,,1610612754,72,71,2022-02-01T01:29:20Z,3810000,,,0,,I. Jackson Free Throw 1 of 1 (16 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
384,PT06M14.00S,2022-02-01T01:29:37.5Z,3,REGULAR,3pt,Jump Shot,[],202704,28.86005256241787,76.9607843137255,1610612746,72,74,2022-02-01T01:29:41Z,3820000,-135.0,219.0,1,left,R. Jackson 25' 3PT  (13 PTS) (M. Morris Sr. 3 AST),"[202704, 202694]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,25.7,Made,13.0,M. Morris Sr.,202694.0,3.0,,,,,,,,,,,,,,
386,PT06M01.00S,2022-02-01T01:29:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,88.78120893561103,44.11764705882353,1610612754,72,74,2022-02-01T01:29:53Z,3840000,-29.0,53.0,1,right,MISS C. LeVert 6' driving floating bank Shot,[1627747],1610612754.0,IND,driving floating bank,,,LeVert,C. LeVert,,,,,6.06,Missed,,,,,,,,,,,,,,,,,,
387,PT06M00.00S,2022-02-01T01:29:49.7Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,72,74,2022-02-01T01:29:53Z,3850000,,,0,,S. Ibaka REBOUND (Off:2 Def:8),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,386.0,10.0,8.0,2.0,,,,,,,,,,
388,PT05M50.00S,2022-02-01T01:30:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629599,8.229303547963205,94.36274509803921,1610612746,72,74,2022-02-01T01:30:05Z,3860000,-222.0,25.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.32,Missed,,,,,,,,,,,,,,,,,,
389,PT05M47.00S,2022-02-01T01:30:04.4Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,72,74,2022-02-01T01:30:05Z,3870000,,,0,,T. Mann REBOUND (Off:2 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,388.0,5.0,3.0,2.0,,,,,,,,,,
390,PT05M46.00S,2022-02-01T01:30:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,7.178055190538765,54.166666666666664,1610612746,72,76,2022-02-01T01:30:08Z,3880000,-21.0,15.0,1,left,T. Mann putback Layup (4 PTS),[1629611],1610612746.0,LAC,putback,,,Mann,T. Mann,,,,,2.56,Made,4.0,,,,,,,,,,,,,,,,,
391,PT05M22.00S,2022-02-01T01:30:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630537,66.04796320630749,53.431372549019606,1610612754,72,76,2022-02-01T01:30:33Z,3890000,17.0,267.0,1,right,MISS C. Duarte 26' step back 3PT,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
392,PT05M18.00S,2022-02-01T01:30:32.4Z,3,REGULAR,rebound,defensive,[],201586,,,1610612746,72,76,2022-02-01T01:30:33Z,3900000,,,0,,S. Ibaka REBOUND (Off:2 Def:9),[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,391.0,11.0,9.0,2.0,,,,,,,,,,
394,PT05M01.00S,2022-02-01T01:30:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,11.777266754270697,36.029411764705884,1610612746,72,78,2022-02-01T01:30:54Z,3920000,70.0,58.0,1,left,M. Morris Sr. 9' driving floating Jump Shot (9 PTS),[202694],1610612746.0,LAC,driving floating,,,Morris Sr.,M. Morris Sr.,,,,,9.1,Made,9.0,,,,,,,,,,,,,,,,,
395,PT05M00.00S,2022-02-01T01:30:56.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,72,78,2022-02-01T01:30:56Z,3930000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,out,[],1630537,,,1610612754,72,78,2022-02-01T01:33:55Z,3940000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,out,[],203200,,,1610612754,72,78,2022-02-01T01:33:55Z,3950000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,out,[],1630543,,,1610612754,72,78,2022-02-01T01:33:55Z,3960000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,in,[],203087,,,1610612754,72,78,2022-02-01T01:33:55Z,3970000,,,0,,SUB in: J. Lamb,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,in,[],1630678,,,1610612754,72,78,2022-02-01T01:33:55Z,3980000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M00.00S,2022-02-01T01:33:31.2Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,72,78,2022-02-01T01:33:55Z,3990000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M41.00S,2022-02-01T01:34:19.9Z,3,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612754,72,78,2022-02-01T01:34:24Z,4000000,,,0,,T. Craig bad pass out-of-bounds TURNOVER (1 TO),[1628470],1610612754.0,IND,bad pass,,,Craig,T. Craig,,,,,,,,,,,,,,,2003.0,1.0,,,,,,,,
403,PT04M31.00S,2022-02-01T01:34:40.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629611,6.1268068331143235,50.0,1610612746,72,80,2022-02-01T01:34:44Z,4010000,0.0,5.0,1,left,T. Mann cutting DUNK (6 PTS) (R. Jackson 5 AST),"[1629611, 202704]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,0.51,Made,6.0,R. Jackson,202704.0,5.0,,,,,,,,,,,,,,
405,PT04M17.00S,2022-02-01T01:34:53.6Z,3,REGULAR,3pt,Jump Shot,[],1630613,68.67608409986859,68.87254901960785,1610612754,72,80,2022-02-01T01:34:57Z,4030000,94.0,242.0,1,right,MISS D. Washington Jr. 25' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,
406,PT04M15.00S,2022-02-01T01:34:55.6Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,72,80,2022-02-01T01:34:57Z,4040000,,,0,,M. Morris Sr. REBOUND (Off:1 Def:4),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,405.0,5.0,4.0,1.0,,,,,,,,,,
407,PT04M01.00S,2022-02-01T01:35:10.1Z,3,REGULAR,3pt,Jump Shot,[],202704,32.14520367936925,64.95098039215686,1610612746,72,80,2022-02-01T01:35:15Z,4050000,-75.0,250.0,1,left,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
408,PT03M57.00S,2022-02-01T01:35:14.1Z,3,REGULAR,rebound,defensive,[],1630613,,,1610612754,72,80,2022-02-01T01:35:15Z,4060000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:3),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,,,,,
409,PT03M50.00S,2022-02-01T01:35:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,88.78120893561103,42.40196078431372,1610612754,74,80,2022-02-01T01:35:26Z,4070000,-38.0,53.0,1,right,D. Washington Jr. 6' driving floating Jump Shot (2 PTS),[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,6.52,Made,2.0,,,,,,,,,,,,,,,,,
410,PT03M29.00S,2022-02-01T01:35:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201586,9.674770039421814,41.911764705882355,1610612746,74,82,2022-02-01T01:35:45Z,4080000,40.0,38.0,1,left,S. Ibaka Layup (14 PTS) (M. Morris Sr. 4 AST),"[201586, 202694]",1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,5.57,Made,14.0,M. Morris Sr.,202694.0,4.0,,,,,,,,,,,,,,
412,PT03M17.00S,2022-02-01T01:35:54.2Z,3,REGULAR,3pt,Jump Shot,[],203087,72.7496714848883,78.67647058823529,1610612754,77,82,2022-02-01T01:35:58Z,4100000,143.0,204.0,1,right,J. Lamb 24' 3PT  (9 PTS) (T. Craig 2 AST),"[203087, 1628470]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,24.91,Made,9.0,T. Craig,1628470.0,2.0,,,,,,,,,,,,,,
414,PT02M57.00S,2022-02-01T01:36:13.9Z,3,REGULAR,3pt,Jump Shot,[],202704,30.305519053876477,64.4607843137255,1610612746,77,82,2022-02-01T01:36:18Z,4120000,-72.0,232.0,1,left,MISS R. Jackson 24' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,
415,PT02M53.00S,2022-02-01T01:36:17.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,77,82,2022-02-01T01:36:18Z,4130000,,,0,,C. LeVert REBOUND (Off:0 Def:6),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,414.0,6.0,6.0,0.0,,,,,,,,,,
416,PT02M47.00S,2022-02-01T01:36:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,93.64323258869908,53.18627450980392,1610612754,79,82,2022-02-01T01:36:44Z,4140000,16.0,7.0,1,right,T. Taylor Layup (8 PTS) (C. LeVert 6 AST),"[1630678, 1627747]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,1.75,Made,8.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,,
418,PT02M47.00S,2022-02-01T01:36:29.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,79,82,2022-02-01T01:36:29Z,4160000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,out,[],1628470,,,1610612746,79,82,2022-02-01T01:38:20Z,4170000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,out,[],1629599,,,1610612746,79,82,2022-02-01T01:38:20Z,4180000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,out,[],201586,,,1610612746,79,82,2022-02-01T01:38:20Z,4190000,,,0,,SUB out: S. Ibaka,[201586],1610612746.0,LAC,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,out,[],1629611,,,1610612746,79,82,2022-02-01T01:38:20Z,4200000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,in,[],1630543,,,1610612746,79,82,2022-02-01T01:38:20Z,4210000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,in,[],1628379,,,1610612746,79,82,2022-02-01T01:38:20Z,4220000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,in,[],1628392,,,1610612746,79,82,2022-02-01T01:38:20Z,4230000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,in,[],201587,,,1610612746,79,82,2022-02-01T01:38:20Z,4240000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,out,[],202704,,,1610612746,79,82,2022-02-01T01:42:07Z,4245000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M47.00S,2022-02-01T01:37:37.9Z,3,REGULAR,substitution,in,[],202339,,,1610612746,79,82,2022-02-01T01:42:07Z,4247500,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M32.00S,2022-02-01T01:38:23.0Z,3,REGULAR,2pt,Jump Shot,[],202694,17.16491458607096,66.66666666666666,1610612746,79,82,2022-02-01T01:38:37Z,4250000,-83.0,109.0,1,left,MISS M. Morris Sr. 13' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,
428,PT02M28.00S,2022-02-01T01:38:27.0Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,79,82,2022-02-01T01:38:37Z,4260000,,,0,,I. Jackson REBOUND (Off:3 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,427.0,7.0,4.0,3.0,,,,,,,,,,
429,PT02M19.00S,2022-02-01T01:38:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630678,93.11760840998686,3.431372549019608,1610612754,82,82,2022-02-01T01:38:41Z,4270000,-233.0,12.0,1,right,T. Taylor 3PT  (11 PTS) (J. Lamb 2 AST),"[1630678, 203087]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,23.31,Made,11.0,J. Lamb,203087.0,2.0,,,,,,,,,,,,,,
431,PT02M07.00S,2022-02-01T01:38:52.1Z,3,REGULAR,foul,offensive,[],1628392,,,1610612746,82,82,2022-02-01T01:39:09Z,4290000,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1627747]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,2003.0,,1.0,0.0,LeVert,1627747.0,,,,
433,PT02M07.00S,2022-02-01T01:38:52.1Z,3,REGULAR,turnover,offensive foul,[],1628392,,,1610612746,82,82,2022-02-01T01:38:52Z,4310000,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,2003.0,1.0,,,,,,,,
434,PT01M54.00S,2022-02-01T01:39:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630543,93.11760840998686,49.754901960784316,1610612754,84,82,2022-02-01T01:39:22Z,4320000,-1.0,12.0,1,right,I. Jackson cutting DUNK (18 PTS) (D. Washington Jr. 4 AST),"[1630543, 1630613]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,1.23,Made,18.0,D. Washington Jr.,1630613.0,4.0,,,,,,,,,,,,,,
436,PT01M34.00S,2022-02-01T01:39:37.0Z,3,REGULAR,3pt,Jump Shot,[],201587,6.652431011826544,5.147058823529411,1610612746,84,85,2022-02-01T01:39:42Z,4340000,224.0,10.0,1,left,N. Batum 3PT  (10 PTS) (L. Kennard 2 AST),"[201587, 1628379]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,22.45,Made,10.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,
438,PT01M25.00S,2022-02-01T01:39:48.1Z,3,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612754,84,85,2022-02-01T01:39:53Z,4360000,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (5 TO),[1627747],1610612754.0,IND,bad pass,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1155.0,5.0,,,,,,,,
439,PT01M09.00S,2022-02-01T01:40:14.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,10.85742444152431,51.71568627450981,1610612746,84,85,2022-02-01T01:40:20Z,4370000,-9.0,50.0,1,left,MISS I. Hartenstein turnaround Shot,[1628392],1610612746.0,LAC,turnaround,,,Hartenstein,I. Hartenstein,,,,,5.03,Missed,,,,,,,,,,,,,,,,,,
440,PT01M05.00S,2022-02-01T01:40:18.6Z,3,REGULAR,rebound,defensive,[],203087,,,1610612754,84,85,2022-02-01T01:40:20Z,4380000,,,0,,J. Lamb REBOUND (Off:0 Def:6),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,439.0,6.0,6.0,0.0,,,,,,,,,,
441,PT00M56.40S,2022-02-01T01:40:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630543,66.5735873850197,49.50980392156863,1610612754,84,85,2022-02-01T01:40:33Z,4390000,-2.0,262.0,1,right,MISS I. Jackson 26' 3PT,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
442,PT00M52.90S,2022-02-01T01:40:31.5Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,84,85,2022-02-01T01:40:33Z,4400000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,441.0,2.0,1.0,1.0,,,,,,,,,,
