actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
363,PT06M32.00S,2022-03-31T00:31:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,14.273981603153747,37.00980392156863,1610612754,72,81,2022-03-31T00:31:22Z,3610000,65.0,82.0,1,left,T. Taylor 10' driving floating Jump Shot (12 PTS),[1630678],1610612754.0,IND,driving floating,,,Taylor,T. Taylor,,,,,10.44,Made,,,,,,,,,,,12.0,,,,,,,,
364,PT06M14.00S,2022-03-31T00:31:34.9Z,3,REGULAR,turnover,bad pass,[],203115,,,1610612743,72,81,2022-03-31T00:31:38Z,3620000,,,0,,W. Barton bad pass TURNOVER (1 TO),"[203115, 1630678]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,1.0,,,,,Taylor,1630678.0,,,
365,PT06M14.00S,2022-03-31T00:31:34.9Z,3,REGULAR,steal,,[],1630678,,,1610612754,72,81,2022-03-31T00:31:36Z,3630000,,,0,,T. Taylor STEAL (1 STL),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M06.00S,2022-03-31T00:31:43.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,31.61957950065703,58.82352941176471,1610612754,75,81,2022-03-31T00:31:48Z,3640000,-44.0,245.0,1,left,B. Hield 24' 3PT  (14 PTS) (G. Bitadze 1 AST),"[1627741, 1629048]",1610612754.0,IND,,,,Hield,B. Hield,,,,,24.86,Made,,,,,,,,,,,14.0,G. Bitadze,1629048.0,1.0,,,,,
368,PT06M04.00S,2022-03-31T00:31:49.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,75,81,2022-03-31T00:31:49Z,3660000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,out,[],203115,,,1610612743,75,81,2022-03-31T00:33:12Z,3670000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,75,81,2022-03-31T00:33:12Z,3680000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,out,[],201145,,,1610612743,75,81,2022-03-31T00:33:12Z,3690000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,in,[],203085,,,1610612743,75,81,2022-03-31T00:33:12Z,3700000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,in,[],1630538,,,1610612743,75,81,2022-03-31T00:33:12Z,3710000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M04.00S,2022-03-31T00:32:57.2Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,75,81,2022-03-31T00:33:12Z,3720000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M50.00S,2022-03-31T00:33:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,92.59198423127464,44.85294117647059,1610612743,75,83,2022-03-31T00:33:41Z,3730000,-26.0,17.0,1,right,B. Hyland cutting finger roll Layup (5 PTS) (N. Jokic 7 AST),"[1630538, 203999]",1610612743.0,DEN,cutting finger roll,,,Hyland,B. Hyland,,,,,3.09,Made,,,,,,,,,,,5.0,N. Jokic,203999.0,7.0,,,,,
377,PT05M36.00S,2022-03-31T00:33:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,12.697109067017081,48.529411764705884,1610612754,77,83,2022-03-31T00:37:31Z,3750000,7.0,67.0,1,left,G. Bitadze 6' cutting Layup (11 PTS) (T. Haliburton 8 AST),"[1629048, 1630169]",1610612754.0,IND,cutting,,,Bitadze,G. Bitadze,,,,,6.73,Made,,,,,,,,,,,11.0,T. Haliburton,1630169.0,8.0,,,,,
379,PT05M22.00S,2022-03-31T00:33:58.8Z,3,REGULAR,3pt,Jump Shot,[],203932,93.38042049934296,94.85294117647058,1610612743,77,83,2022-03-31T00:34:02Z,3770000,224.0,10.0,1,right,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,22.45,Missed,,,,,,,,,,,,,,,,,,,
380,PT05M19.00S,2022-03-31T00:34:02.2Z,3,REGULAR,rebound,offensive,[],1628432,,,1610612743,77,83,2022-03-31T00:34:02Z,3780000,,,0,,D. Reed REBOUND (Off:1 Def:0),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,379.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
381,PT05M16.00S,2022-03-31T00:34:05.4Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,77,83,2022-03-31T00:34:10Z,3790000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1630169]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,1.0,,,,,Haliburton,1630169.0,,,
382,PT05M16.00S,2022-03-31T00:34:05.4Z,3,REGULAR,steal,,[],1630169,,,1610612754,77,83,2022-03-31T00:34:07Z,3800000,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT05M15.00S,2022-03-31T00:34:09.6Z,3,REGULAR,foul,personal,[],1630538,,,1610612754,77,83,2022-03-31T00:36:06Z,3810000,,,0,,B. Hyland take personal FOUL (2 PF),"[1630538, 1630169]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,,,,,,,1627964.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,
385,PT05M15.00S,2022-03-31T00:34:28.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612754,77,83,2022-03-31T00:35:18Z,3830000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,Common Foul Upheld
386,PT05M02.00S,2022-03-31T00:35:35.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629048,31.225361366622867,54.65686274509803,1610612754,80,83,2022-03-31T00:35:40Z,3840000,-23.0,241.0,1,left,G. Bitadze 24' 3PT  (14 PTS) (T. Haliburton 9 AST),"[1629048, 1630169]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,24.21,Made,,,,,,,,,,,14.0,T. Haliburton,1630169.0,9.0,,,,,
388,PT04M44.00S,2022-03-31T00:35:52.2Z,3,REGULAR,turnover,bad pass,[],203085,,,1610612743,80,83,2022-03-31T00:35:55Z,3860000,,,0,,A. Rivers bad pass TURNOVER (1 TO),"[203085, 1629048]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,1.0,,,,,Bitadze,1629048.0,,,
389,PT04M44.00S,2022-03-31T00:35:52.2Z,3,REGULAR,steal,,[],1629048,,,1610612754,80,83,2022-03-31T00:35:54Z,3870000,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT04M39.00S,2022-03-31T00:35:57.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630678,6.521024967148489,46.07843137254902,1610612754,82,83,2022-03-31T00:40:12Z,3880000,20.0,9.0,1,left,T. Taylor running reverse Layup (14 PTS) (T. Haliburton 10 AST),"[1630678, 1630169]",1610612754.0,IND,running reverse,,,Taylor,T. Taylor,,,,,2.15,Made,,,,,,,,,,,14.0,T. Haliburton,1630169.0,10.0,,,,,
392,PT04M23.00S,2022-03-31T00:36:13.3Z,3,REGULAR,3pt,Jump Shot,[],1628432,94.03745072273325,3.431372549019608,1610612743,82,83,2022-03-31T00:36:18Z,3900000,-233.0,4.0,1,right,MISS D. Reed 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
393,PT04M19.00S,2022-03-31T00:36:17.3Z,3,REGULAR,rebound,defensive,[],1626147,,,1610612754,82,83,2022-03-31T00:36:18Z,3910000,,,0,,J. Anderson REBOUND (Off:0 Def:3),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,392.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
394,PT04M11.00S,2022-03-31T00:36:28.0Z,3,REGULAR,violation,kicked ball,[],203999,,,1610612754,82,83,2022-03-31T00:36:33Z,3920000,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,1146.0,,,,,,,,,,,,,,
395,PT04M04.00S,2022-03-31T00:36:53.4Z,3,REGULAR,3pt,Jump Shot,[],1626147,30.042706964520367,25.245098039215684,1610612754,82,83,2022-03-31T00:36:58Z,3930000,124.0,230.0,1,left,MISS J. Anderson 26' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
396,PT04M00.00S,2022-03-31T00:36:57.4Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,82,83,2022-03-31T00:36:58Z,3940000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
397,PT03M47.00S,2022-03-31T00:37:09.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.46714848883047,49.01960784313725,1610612743,82,85,2022-03-31T00:37:14Z,3950000,-5.0,65.0,1,right,N. Jokic 6' turnaround Hook (21 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,6.55,Made,,,,,,,,,,,21.0,,,,,,,,
398,PT03M35.00S,2022-03-31T00:37:20.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630169,5.206964520367937,49.01960784313725,1610612754,84,85,2022-03-31T00:37:25Z,3960000,5.0,-4.0,1,left,T. Haliburton driving DUNK (9 PTS) (B. Hield 4 AST),"[1630169, 1627741]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,0.61,Made,,,,,,,,,,,9.0,B. Hield,1627741.0,4.0,,,,,
400,PT03M12.00S,2022-03-31T00:37:44.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.78120893561103,62.99019607843137,1610612743,84,85,2022-03-31T00:37:48Z,3980000,65.0,53.0,1,right,MISS N. Jokic 8' Jump Shot - blocked,"[203999, 1630678]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,8.39,Missed,,,,,,,,,,,,,,,,,Taylor,1630678.0,
401,PT03M12.00S,2022-03-31T00:37:44.0Z,3,REGULAR,block,,[],1630678,,,1610612743,84,85,2022-03-31T00:37:46Z,3990000,,,0,,T. Taylor BLOCK (1 BLK),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M11.00S,2022-03-31T00:37:45.0Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,84,85,2022-03-31T00:42:25Z,4000000,,,0,,G. Bitadze REBOUND (Off:5 Def:4),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,400.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
403,PT03M09.00S,2022-03-31T00:37:47.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630169,6.389618922470433,51.225490196078425,1610612754,86,85,2022-03-31T01:03:50Z,4010000,-6.0,8.0,1,left,T. Haliburton running Layup (11 PTS) (G. Bitadze 2 AST),"[1630169, 1629048]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,0.97,Made,,,,,,,,,,,11.0,G. Bitadze,1629048.0,2.0,,,,,
404,PT02M53.00S,2022-03-31T00:38:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.32917214191852,46.07843137254902,1610612743,86,87,2022-03-31T00:50:12Z,4020000,-20.0,20.0,1,right,N. Jokic cutting Layup (23 PTS) (B. Hyland 5 AST),"[203999, 1630538]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,2.77,Made,,,,,,,,,,,23.0,B. Hyland,1630538.0,5.0,,,,,
471,PT02M39.00S,2022-03-31T00:38:18.2Z,3,REGULAR,turnover,lost ball,[],1630169,,,1610612754,86,87,2022-03-31T00:50:36Z,4050000,,,0,,T. Haliburton lost ball TURNOVER (2 TO),"[1630169, 1630538]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,2.0,,,,,Hyland,1630538.0,,,
472,PT02M39.00S,2022-03-31T00:38:18.2Z,3,REGULAR,steal,,[],1630538,,,1610612743,86,87,2022-03-31T00:50:36Z,4060000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT02M24.00S,2022-03-31T00:38:33.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203999,88.91261498028909,49.50980392156863,1610612743,86,89,2022-03-31T00:50:36Z,4070000,-2.0,52.0,1,right,N. Jokic driving Hook (25 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,5.18,Made,,,,,,,,,,,25.0,,,,,,,,
410,PT02M23.00S,2022-03-31T00:38:44.9Z,3,REGULAR,foul,technical,['1freethrow'],203999,,,1610612754,86,89,2022-03-31T00:39:06Z,4080000,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,1627964.0,3.0,1.0,,,,,,,,,,,,
411,PT02M23.00S,2022-03-31T00:39:11.5Z,3,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,87,89,2022-03-31T00:39:11Z,4090000,,,0,,B. Hield technical Free Throw 1 of 1 (15 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
412,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,out,[],1629048,,,1610612754,87,89,2022-03-31T00:39:27Z,4100000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,out,[],203999,,,1610612754,87,89,2022-03-31T00:39:27Z,4110000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,out,[],203932,,,1610612754,87,89,2022-03-31T00:39:27Z,4120000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,87,89,2022-03-31T00:39:27Z,4130000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,in,[],202326,,,1610612754,87,89,2022-03-31T00:39:27Z,4140000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT02M23.00S,2022-03-31T00:39:12.6Z,3,REGULAR,substitution,in,[],203115,,,1610612754,87,89,2022-03-31T00:39:27Z,4150000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M59.00S,2022-03-31T00:39:59.6Z,3,REGULAR,foul,personal,['2freethrow'],202326,,,1610612754,87,89,2022-03-31T00:40:04Z,4160000,,,0,,D. Cousins shooting personal FOUL (1 PF) (Smith 2 FT),"[202326, 1630188]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,1627964.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,
420,PT01M59.00S,2022-03-31T00:40:27.7Z,3,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,88,89,2022-03-31T00:40:27Z,4180000,,,0,,J. Smith Free Throw 1 of 2 (9 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
421,PT01M59.00S,2022-03-31T00:40:43.9Z,3,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,89,89,2022-03-31T00:40:43Z,4190000,,,0,,J. Smith Free Throw 2 of 2 (10 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
422,PT01M45.00S,2022-03-31T00:41:00.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,64.73390275952694,50.245098039215684,1610612743,89,89,2022-03-31T00:41:06Z,4200000,1.0,279.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.9,Missed,,,,,,,,,,,,,,,,,,,
423,PT01M40.00S,2022-03-31T00:41:05.5Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,89,89,2022-03-31T00:41:06Z,4210000,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,422.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
424,PT01M33.00S,2022-03-31T00:41:12.6Z,3,REGULAR,3pt,Jump Shot,[],1626147,26.10052562417871,12.009803921568627,1610612754,89,89,2022-03-31T00:41:17Z,4220000,190.0,193.0,1,left,MISS J. Anderson 27' 3PT,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
425,PT01M29.00S,2022-03-31T00:41:16.6Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,89,89,2022-03-31T00:41:17Z,4230000,,,0,,D. Cousins REBOUND (Off:0 Def:3),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,424.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
426,PT01M11.00S,2022-03-31T00:41:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.11760840998686,54.90196078431373,1610612743,89,89,2022-03-31T00:46:33Z,4240000,25.0,12.0,1,right,MISS D. Cousins driving Layup,[202326],1610612743.0,DEN,driving,,,Cousins,D. Cousins,,,,,2.74,Missed,,,,,,,,,,,,,,,,,,,
427,PT01M09.00S,2022-03-31T00:41:35.4Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,89,89,2022-03-31T00:41:38Z,4250000,,,0,,T. Taylor REBOUND (Off:6 Def:1),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,426.0,7.0,1.0,6.0,,,,,,,,,,,,,,,
428,PT01M06.00S,2022-03-31T00:41:38.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630188,7.703679369250986,49.26470588235294,1610612754,91,89,2022-03-31T00:41:45Z,4260000,4.0,20.0,1,left,J. Smith running DUNK (12 PTS) (T. Haliburton 11 AST),"[1630188, 1630169]",1610612754.0,IND,running,,,Smith,J. Smith,,,,,2.02,Made,,,,,,,,,,,12.0,T. Haliburton,1630169.0,11.0,,,,,
430,PT00M39.00S,2022-03-31T00:42:08.9Z,3,REGULAR,turnover,out-of-bounds,[],1628432,,,1610612743,91,89,2022-03-31T00:42:15Z,4280000,,,0,,D. Reed bad pass out-of-bounds TURNOVER (1 TO),[1628432],1610612743.0,DEN,bad pass,,,Reed,D. Reed,,,,,,,,,,,1627964.0,,,,,1.0,,,,,,,,,
431,PT00M39.00S,2022-03-31T00:42:15.0Z,3,REGULAR,substitution,out,[],1626147,,,1610612754,91,89,2022-03-31T00:42:19Z,4290000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M39.00S,2022-03-31T00:42:15.0Z,3,REGULAR,substitution,in,[],1630613,,,1610612754,91,89,2022-03-31T00:42:19Z,4300000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M32.00S,2022-03-31T00:42:43.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,30.831143232588698,63.725490196078425,1610612754,91,89,2022-03-31T00:42:48Z,4310000,-69.0,237.0,1,left,MISS B. Hield 24' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,,
434,PT00M27.50S,2022-03-31T00:42:47.9Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,91,89,2022-03-31T00:42:48Z,4320000,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,433.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
435,PT00M26.20S,2022-03-31T00:42:49.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630613,31.488173455978973,28.921568627450984,1610612754,91,89,2022-03-31T00:42:53Z,4330000,105.0,243.0,1,left,MISS D. Washington Jr. 26' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
436,PT00M23.00S,2022-03-31T00:42:52.4Z,3,REGULAR,rebound,defensive,[],203085,,,1610612743,91,89,2022-03-31T00:42:53Z,4340000,,,0,,A. Rivers REBOUND (Off:0 Def:3),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
437,PT00M03.70S,2022-03-31T00:43:13.7Z,3,REGULAR,foul,personal,[],1627741,,,1610612743,91,89,2022-03-31T00:43:22Z,4350000,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 203115]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,101283.0,2.0,0.0,Barton,203115.0,,,,,,,,,,
439,PT00M03.70S,2022-03-31T00:43:23.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612743,91,89,2022-03-31T00:43:42Z,4370000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT00M03.70S,2022-03-31T00:43:23.1Z,3,REGULAR,substitution,out,[],1627741,,,1610612743,91,89,2022-03-31T00:43:42Z,4380000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M03.70S,2022-03-31T00:43:23.1Z,3,REGULAR,substitution,in,[],1626147,,,1610612743,91,89,2022-03-31T00:43:42Z,4390000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M03.70S,2022-03-31T00:43:23.1Z,3,REGULAR,substitution,in,[],1626208,,,1610612743,91,89,2022-03-31T00:43:42Z,4400000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M00.00S,2022-03-31T00:43:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,89.17542706964521,51.470588235294116,1610612743,91,91,2022-03-31T00:44:10Z,4410000,7.0,49.0,1,right,B. Hyland driving Layup (7 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,4.99,Made,,,,,,,,,,,7.0,,,,,,,,
444,PT00M00.00S,2022-03-31T00:44:03.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612754,91,91,2022-03-31T00:44:49Z,4420000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,End Period - Good Basket
446,PT00M00.00S,2022-03-31T00:44:40.0Z,3,REGULAR,period,end,[],0,,,1610612754,91,91,2022-03-31T00:44:40Z,4430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-03-31T00:46:38.2Z,4,REGULAR,substitution,out,['startperiod'],1630678,,,1610612754,91,91,2022-03-31T00:47:00Z,4440000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-03-31T00:46:38.2Z,4,REGULAR,substitution,in,['startperiod'],202362,,,1610612754,91,91,2022-03-31T00:47:00Z,4450000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-03-31T00:47:13.4Z,4,REGULAR,period,start,[],0,,,1610612743,91,91,2022-03-31T00:47:13Z,4460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT11M46.00S,2022-03-31T00:47:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,89.96386333771353,53.67647058823529,1610612743,91,93,2022-03-31T00:47:33Z,4470000,18.0,42.0,1,right,B. Hyland driving floating bank Jump Shot (9 PTS) (W. Barton 5 AST),"[1630538, 203115]",1610612743.0,DEN,driving floating bank,,,Hyland,B. Hyland,,,,,4.57,Made,,,,,,,,,,,9.0,W. Barton,203115.0,5.0,,,,,
453,PT11M29.00S,2022-03-31T00:47:42.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202362,16.90210249671485,55.63725490196079,1610612754,93,93,2022-03-31T00:47:51Z,4500000,-28.0,106.0,1,left,L. Stephenson 11' pullup Jump Shot (2 PTS),[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,11.01,Made,,,,,,,,,,,2.0,,,,,,,,
