actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
283,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,out,[],1626147,,,1610612758,55,58,2022-03-23T23:59:15Z,2780000,,,0,,SUB out: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,out,[],1630678,,,1610612758,55,58,2022-03-23T23:59:15Z,2790000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,out,[],203200,,,1610612758,55,58,2022-03-23T23:59:15Z,2800000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,in,[],1629052,,,1610612758,55,58,2022-03-23T23:59:15Z,2810000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,55,58,2022-03-23T23:59:15Z,2820000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M29.00S,2022-03-23T23:58:49.5Z,2,REGULAR,substitution,in,[],1628978,,,1610612758,55,58,2022-03-23T23:59:15Z,2830000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M22.00S,2022-03-23T23:59:37.6Z,2,REGULAR,foul,personal,[],1627741,,,1610612758,55,58,2022-03-23T23:59:47Z,2840000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 203084]",1610612754.0,IND,,,,Hield,B. Hield,,,,,1179.0,,,,,,,,,,,,1.0,0.0,Barnes,203084.0,,,,,
292,PT03M11.00S,2022-03-24T00:00:00.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,6.258212877792378,50.73529411764706,1610612758,55,60,2022-03-24T00:00:05Z,2860000,-4.0,6.0,1,left,T. Lyles driving DUNK (5 PTS) (D. DiVincenzo 4 AST),"[1626168, 1628978]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,,,0.73,Made,5.0,,,,,D. DiVincenzo,1628978.0,4.0,,,,,,,,,
294,PT02M57.00S,2022-03-24T00:00:29.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,55,60,2022-03-24T00:00:29Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M52.00S,2022-03-24T00:01:37.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,91.80354796320631,46.81372549019608,1610612754,57,60,2022-03-24T00:01:42Z,2890000,-16.0,25.0,1,right,T. Haliburton driving finger roll Layup (7 PTS) (G. Bitadze 1 AST),"[1630169, 1629048]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,,,2.92,Made,7.0,,,,,G. Bitadze,1629048.0,1.0,,,,,,,,,
297,PT02M36.00S,2022-03-24T00:01:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.835085413929041,50.245098039215684,1610612758,57,62,2022-03-24T00:01:58Z,2910000,-1.0,21.0,1,left,T. Lyles driving Layup (7 PTS),[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,,,2.11,Made,7.0,,,,,,,,,,,,,,,,
298,PT02M20.00S,2022-03-24T00:02:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,92.9862023653088,44.6078431372549,1610612754,57,62,2022-03-24T00:02:14Z,2920000,-27.0,13.0,1,right,MISS B. Hield driving finger roll Layup,[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,,,3.01,Missed,,,,,,,,,,,,,,,,,
299,PT02M19.00S,2022-03-24T00:02:10.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,57,62,2022-03-24T00:02:14Z,2930000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,298.0,2.0,2.0,0.0,,,,,,,,,,,,
300,PT02M15.00S,2022-03-24T00:02:16.5Z,2,REGULAR,turnover,out-of-bounds,[],1628978,,,1610612758,57,62,2022-03-24T00:02:26Z,2940000,,,0,,D. DiVincenzo bad pass out-of-bounds TURNOVER (2 TO),[1628978],1610612758.0,SAC,bad pass,,,DiVincenzo,D. DiVincenzo,,,,,1179.0,2.0,,,,,,,,,,,,,,,,,,,
301,PT02M02.00S,2022-03-24T00:02:37.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629048,93.64323258869908,52.94117647058824,1610612754,59,62,2022-03-24T00:02:42Z,2950000,15.0,7.0,1,right,G. Bitadze bank Jump Shot (13 PTS) (T. Haliburton 7 AST),"[1629048, 1630169]",1610612754.0,IND,bank,,,Bitadze,G. Bitadze,,,,,,,1.64,Made,13.0,,,,,T. Haliburton,1630169.0,7.0,,,,,,,,,
303,PT01M37.00S,2022-03-24T00:03:02.6Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,59,62,2022-03-24T00:03:05Z,2970000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 1627741]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,1.0,,,,,,,,,,,,,,,Hield,1627741.0,,,
304,PT01M37.00S,2022-03-24T00:03:02.6Z,2,REGULAR,steal,,[],1627741,,,1610612754,59,62,2022-03-24T00:06:19Z,2980000,,,0,,B. Hield STEAL (3 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M29.00S,2022-03-24T00:03:10.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629052,90.40735873850197,97.28094362745098,1610612754,59,62,2022-03-24T00:05:30Z,2990000,236.0,38.0,1,right,MISS O. Brissett 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,23.94,Missed,,,,,,,,,,,,,,,,,
306,PT01M24.00S,2022-03-24T00:03:15.5Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,59,62,2022-03-24T00:03:16Z,3000000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,305.0,1.0,1.0,0.0,,,,,,,,,,,,
307,PT01M17.00S,2022-03-24T00:03:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.915243101182654,46.07843137254902,1610612758,59,64,2022-03-24T00:03:33Z,3010000,20.0,13.0,1,left,T. Lyles Layup (9 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,2.32,Made,9.0,,,,,,,,,,,,,,,,
308,PT01M09.00S,2022-03-24T00:03:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612754,59,64,2022-03-24T00:03:46Z,3020000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Washington Jr. 2 FT),"[1628978, 1630613]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,1628159.0,,,,,,,,,,,,1.0,0.0,Washington Jr.,1630613.0,,,,,
310,PT01M09.00S,2022-03-24T00:04:03.7Z,2,REGULAR,freethrow,1 of 2,[],1630613,,,1610612754,60,64,2022-03-24T00:04:03Z,3040000,,,0,,D. Washington Jr. Free Throw 1 of 2 (8 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
311,PT01M09.00S,2022-03-24T00:04:17.7Z,2,REGULAR,freethrow,2 of 2,[],1630613,,,1610612754,61,64,2022-03-24T00:04:17Z,3050000,,,0,,D. Washington Jr. Free Throw 2 of 2 (9 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
312,PT00M58.20S,2022-03-24T00:04:34.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,61,64,2022-03-24T00:04:34Z,3060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M51.40S,2022-03-24T00:04:50.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,20.581471747700395,9.313725490196079,1610612758,61,64,2022-03-24T00:04:56Z,3070000,203.0,141.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,24.75,Missed,,,,,,,,,,,,,,,,,
314,PT00M46.80S,2022-03-24T00:04:55.1Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612758,61,64,2022-03-24T00:04:56Z,3080000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,313.0,3.0,2.0,1.0,,,,,,,,,,,,
315,PT00M46.80S,2022-03-24T00:04:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,5.590000152587891,50.0,1610612758,61,64,2022-03-24T00:04:55Z,3090000,0.0,0.0,1,left,MISS D. DiVincenzo tip Layup,[1628978],1610612758.0,SAC,tip,,,DiVincenzo,D. DiVincenzo,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
316,PT00M46.00S,2022-03-24T00:04:55.8Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,61,64,2022-03-24T00:04:55Z,3100000,,,0,,O. Brissett REBOUND (Off:1 Def:3),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,
317,PT00M41.60S,2022-03-24T00:05:03.2Z,2,REGULAR,foul,offensive,[],1629052,,,1610612754,61,64,2022-03-24T00:05:09Z,3110000,,,0,,O. Brissett offensive FOUL (3 PF),"[1629052, 203084]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1179.0,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,,,
319,PT00M41.60S,2022-03-24T00:05:03.2Z,2,REGULAR,turnover,offensive foul,[],1629052,,,1610612754,61,64,2022-03-24T00:05:03Z,3130000,,,0,,O. Brissett offensive foul TURNOVER (1 TO),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1179.0,1.0,,,,,,,,,,,,,,,,,,,
320,PT00M41.60S,2022-03-24T00:05:11.1Z,2,REGULAR,substitution,out,[],1629052,,,1610612758,61,64,2022-03-24T00:05:13Z,3140000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M41.60S,2022-03-24T00:05:11.1Z,2,REGULAR,substitution,in,[],1630678,,,1610612758,61,64,2022-03-24T00:05:13Z,3150000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M27.90S,2022-03-24T00:05:36.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,9.806176084099869,56.372549019607845,1610612758,61,66,2022-03-24T00:05:40Z,3160000,-32.0,40.0,1,left,H. Barnes driving floating Jump Shot (7 PTS) (D. Mitchell 5 AST),"[203084, 1630558]",1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,,,5.09,Made,7.0,,,,,D. Mitchell,1630558.0,5.0,,,,,,,,,
324,PT00M09.10S,2022-03-24T00:05:59.2Z,2,REGULAR,3pt,Jump Shot,[],1630678,93.77463863337714,4.411764705882353,1610612754,61,66,2022-03-24T00:06:08Z,3180000,-228.0,6.0,1,right,MISS T. Taylor 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,22.8,Missed,,,,,,,,,,,,,,,,,
325,PT00M05.00S,2022-03-24T00:06:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,61,66,2022-03-24T00:06:08Z,3190000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,
326,PT00M05.00S,2022-03-24T00:06:09.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,61,66,2022-03-24T00:06:09Z,3200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M00.90S,2022-03-24T00:06:28.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630613,67.49342969776609,24.264705882352942,1610612754,61,66,2022-03-24T00:06:33Z,3210000,-129.0,253.0,1,right,MISS D. Washington Jr. 28' 3PT,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,28.39,Missed,,,,,,,,,,,,,,,,,
328,PT00M00.90S,2022-03-24T00:06:28.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,61,66,2022-03-24T00:06:33Z,3220000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,
329,PT00M00.00S,2022-03-24T00:06:31.4Z,2,REGULAR,period,end,[],0,,,1610612754,61,66,2022-03-24T00:06:31Z,3230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,out,['startperiod'],1630613,,,1610612754,61,66,2022-03-24T00:21:52Z,3240000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,out,['startperiod'],1630678,,,1610612754,61,66,2022-03-24T00:21:52Z,3250000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612754,61,66,2022-03-24T00:21:52Z,3260000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,in,['startperiod'],1629052,,,1610612754,61,66,2022-03-24T00:21:52Z,3270000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,in,['startperiod'],1626147,,,1610612754,61,66,2022-03-24T00:21:52Z,3280000,,,0,,SUB in: J. Anderson,[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-24T00:21:14.2Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612754,61,66,2022-03-24T00:21:52Z,3290000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-24T00:21:50.5Z,3,REGULAR,period,start,[],0,,,1610612758,61,66,2022-03-24T00:21:52Z,3300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M44.00S,2022-03-24T00:22:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.67214191852825,50.245098039215684,1610612758,61,68,2022-03-24T00:22:16Z,3310000,1.0,26.0,1,right,H. Barnes driving finger roll Layup (9 PTS),[203084],1610612758.0,SAC,driving finger roll,,,Barnes,H. Barnes,,,,,,,2.58,Made,9.0,,,,,,,,,,,,,,,,
338,PT11M44.00S,2022-03-24T00:22:12.6Z,3,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612758,61,68,2022-03-24T00:22:18Z,3320000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Barnes 1 FT),"[1630169, 203084]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,203592.0,,,,,,,,,,,,2.0,0.0,Barnes,203084.0,,,,,
340,PT11M44.00S,2022-03-24T00:22:29.7Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,61,68,2022-03-24T00:22:31Z,3340000,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,
341,PT11M43.00S,2022-03-24T00:22:30.7Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,61,68,2022-03-24T00:22:31Z,3350000,,,0,,O. Brissett REBOUND (Off:1 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,340.0,5.0,4.0,1.0,,,,,,,,,,,,
342,PT11M28.00S,2022-03-24T00:22:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,8.886333771353483,43.872549019607845,1610612754,63,68,2022-03-24T00:22:49Z,3360000,31.0,31.0,1,left,G. Bitadze Layup (15 PTS) (B. Hield 5 AST),"[1629048, 1627741]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,4.36,Made,15.0,,,,,B. Hield,1627741.0,5.0,,,,,,,,,
344,PT11M09.00S,2022-03-24T00:23:03.3Z,3,REGULAR,3pt,Jump Shot,[],1630558,74.85216819973719,16.42156862745098,1610612758,63,68,2022-03-24T00:23:08Z,3380000,-168.0,184.0,1,right,MISS D. Mitchell 24' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,24.9,Missed,,,,,,,,,,,,,,,,,
345,PT11M07.00S,2022-03-24T00:23:05.3Z,3,REGULAR,rebound,defensive,[],1626147,,,1610612754,63,68,2022-03-24T00:23:08Z,3390000,,,0,,J. Anderson REBOUND (Off:0 Def:2),[1626147],1610612754.0,IND,,,,Anderson,J. Anderson,,,,,,,,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,
346,PT10M57.00S,2022-03-24T00:23:16.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,6.915243101182654,45.588235294117645,1610612754,65,68,2022-03-24T00:23:21Z,3400000,22.0,13.0,1,left,O. Brissett driving finger roll Layup (7 PTS) (T. Haliburton 8 AST),"[1629052, 1630169]",1610612754.0,IND,driving finger roll,,,Brissett,O. Brissett,,,,,,,2.54,Made,7.0,,,,,T. Haliburton,1630169.0,8.0,,,,,,,,,
348,PT10M46.00S,2022-03-24T00:23:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,92.72339027595268,58.333333333333336,1610612758,65,68,2022-03-24T00:23:32Z,3420000,42.0,16.0,1,right,MISS H. Barnes driving floating bank Shot,[203084],1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,,,4.46,Missed,,,,,,,,,,,,,,,,,
349,PT10M42.00S,2022-03-24T00:23:30.8Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,65,68,2022-03-24T00:23:30Z,3430000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,
350,PT10M24.00S,2022-03-24T00:23:49.7Z,3,REGULAR,turnover,lost ball,[],1627741,,,1610612754,65,68,2022-03-24T00:23:52Z,3440000,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1627745]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,2.0,,,,,,,,,,,,,,,Jones,1627745.0,,,
351,PT10M24.00S,2022-03-24T00:23:49.7Z,3,REGULAR,steal,,[],1627745,,,1610612758,65,68,2022-03-24T00:23:51Z,3450000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT10M15.00S,2022-03-24T00:23:57.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,93.11760840998686,53.431372549019606,1610612758,65,70,2022-03-24T00:24:04Z,3460000,17.0,12.0,1,right,H. Barnes reverse Layup (11 PTS) (T. Lyles 2 AST),"[203084, 1626168]",1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,,,2.11,Made,11.0,,,,,T. Lyles,1626168.0,2.0,,,,,,,,,
354,PT10M03.00S,2022-03-24T00:24:13.4Z,3,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612754,65,70,2022-03-24T00:24:22Z,3480000,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1630558, 1630169]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,1179.0,,,,,,,,,,,,2.0,0.0,Haliburton,1630169.0,,,,,
356,PT10M03.00S,2022-03-24T00:24:34.1Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,66,70,2022-03-24T00:24:34Z,3500000,,,0,,T. Haliburton Free Throw 1 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
357,PT10M03.00S,2022-03-24T00:24:46.7Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,67,70,2022-03-24T00:24:46Z,3510000,,,0,,T. Haliburton Free Throw 2 of 2 (9 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
358,PT09M53.00S,2022-03-24T00:24:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,92.9862023653088,53.18627450980392,1610612758,67,72,2022-03-24T00:25:02Z,3520000,16.0,13.0,1,right,D. Mitchell driving finger roll Layup (9 PTS),[1630558],1610612758.0,SAC,driving finger roll,,,Mitchell,D. Mitchell,,,,,,,2.08,Made,9.0,,,,,,,,,,,,,,,,
359,PT09M41.00S,2022-03-24T00:25:09.0Z,3,REGULAR,2pt,Jump Shot,[],1626147,6.258212877792378,85.29411764705883,1610612754,69,72,2022-03-24T00:25:13Z,3530000,-176.0,6.0,1,left,J. Anderson 17' pullup Jump Shot (2 PTS) (T. Haliburton 9 AST),"[1626147, 1630169]",1610612754.0,IND,pullup,,,Anderson,J. Anderson,,,,,,,17.66,Made,2.0,,,,,T. Haliburton,1630169.0,9.0,,,,,,,,,
361,PT09M23.00S,2022-03-24T00:25:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.5407358738502,45.34313725490196,1610612758,69,72,2022-03-24T00:25:31Z,3550000,-23.0,27.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,3.57,Missed,,,,,,,,,,,,,,,,,
362,PT09M21.00S,2022-03-24T00:25:29.8Z,3,REGULAR,rebound,defensive,[],1629048,,,1610612754,69,72,2022-03-24T00:25:31Z,3560000,,,0,,G. Bitadze REBOUND (Off:2 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,361.0,5.0,3.0,2.0,,,,,,,,,,,,
363,PT09M16.00S,2022-03-24T00:25:34.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,28.728646517739815,21.813725490196077,1610612754,69,72,2022-03-24T00:25:38Z,3570000,141.0,218.0,1,left,MISS B. Hield 25' running pullup 3PT,[1627741],1610612754.0,IND,running pullup,,,Hield,B. Hield,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,,
364,PT09M13.00S,2022-03-24T00:25:37.0Z,3,REGULAR,rebound,defensive,[],1627745,,,1610612758,69,72,2022-03-24T00:25:38Z,3580000,,,0,,D. Jones REBOUND (Off:1 Def:2),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,363.0,3.0,2.0,1.0,,,,,,,,,,,,
365,PT09M05.00S,2022-03-24T00:25:46.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,86.94152431011827,60.5392156862745,1610612758,69,72,2022-03-24T00:26:16Z,3590000,53.0,70.0,1,right,MISS H. Barnes 8' turnaround Shot,[203084],1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,,,8.78,Missed,,,,,,,,,,,,,,,,,
366,PT09M05.00S,2022-03-24T00:25:46.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,69,72,2022-03-24T00:26:16Z,3600000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,,,,
367,PT09M05.00S,2022-03-24T00:25:50.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,69,72,2022-03-24T00:25:50Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M57.00S,2022-03-24T00:25:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.915243101182654,49.26470588235294,1610612754,69,72,2022-03-24T00:26:25Z,3620000,4.0,13.0,1,left,MISS B. Hield driving finger roll Layup - blocked,"[1627741, 203200]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,,,1.3,Missed,,,,,,,,,,,,,,,Holiday,203200.0,
369,PT08M57.00S,2022-03-24T00:25:57.7Z,3,REGULAR,block,,[],203200,,,1610612754,69,72,2022-03-24T00:26:00Z,3630000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M56.00S,2022-03-24T00:25:58.7Z,3,REGULAR,rebound,offensive,[],1629052,,,1610612754,69,72,2022-03-24T00:26:25Z,3640000,,,0,,O. Brissett REBOUND (Off:2 Def:4),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,368.0,6.0,4.0,2.0,,,,,,,,,,,,
371,PT08M56.00S,2022-03-24T00:26:04.6Z,3,REGULAR,turnover,out-of-bounds,[],1629052,,,1610612754,69,72,2022-03-24T00:26:16Z,3650000,,,0,,O. Brissett lost ball out-of-bounds TURNOVER (2 TO),[1629052],1610612754.0,IND,lost ball,,,Brissett,O. Brissett,,,,,203592.0,2.0,,,,,,,,,,,,,,,,,,,
