actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
447,PT05M32.00S,2021-12-30T01:40:13.7Z,3,REGULAR,substitution,in,[],1628998,,,1610612754,71,84,2021-12-30T01:40:31Z,4450000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M31.00S,2021-12-30T01:40:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629052,8.754927726675426,45.34313725490196,1610612754,73,84,2021-12-30T01:41:03Z,4460000,23.0,30.0,1,left,O. Brissett cutting Layup (6 PTS) (C. LeVert 4 AST),"[1629052, 1627747]",1610612754.0,IND,cutting,,,Brissett,O. Brissett,,,,,3.78,Made,,,,,,,,,,,,6.0,,,,C. LeVert,1627747.0,4.0
450,PT05M31.00S,2021-12-30T01:40:45.9Z,3,REGULAR,foul,personal,['1freethrow'],1628998,,,1610612754,73,84,2021-12-30T01:40:57Z,4480000,,,0,,C. Martin shooting personal FOUL (3 PF) (Brissett 1 FT),"[1628998, 1629052]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,200834.0,3.0,0.0,Brissett,1629052.0,,,,,,,
452,PT05M31.00S,2021-12-30T01:41:12.4Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629052,,,1610612754,73,84,2021-12-30T01:41:17Z,4500000,,,0,,MISS O. Brissett Free Throw 1 of 1,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,Missed,,,,,,,,,,,,,,,,,,
453,PT05M29.00S,2021-12-30T01:41:14.4Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,73,84,2021-12-30T01:41:17Z,4510000,,,0,,L. Ball REBOUND (Off:3 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,452.0,9.0,6.0,3.0,,,,,,,,,,,,,,
454,PT05M23.00S,2021-12-30T01:41:19.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,63.288436268068324,52.69607843137255,1610612766,73,84,2021-12-30T01:41:27Z,4520000,13.0,293.0,1,right,MISS L. Ball 29' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,29.29,Missed,,,,,,,,,,,,,,,,,,
455,PT05M20.00S,2021-12-30T01:41:22.4Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,73,84,2021-12-30T01:41:27Z,4530000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,454.0,3.0,3.0,0.0,,,,,,,,,,,,,,
456,PT05M14.00S,2021-12-30T01:41:28.4Z,3,REGULAR,turnover,bad pass,[],1628470,,,1610612754,73,84,2021-12-30T01:41:32Z,4540000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 1626179]",1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,
457,PT05M14.00S,2021-12-30T01:41:28.4Z,3,REGULAR,steal,,[],1626179,,,1610612766,73,84,2021-12-30T01:41:29Z,4550000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M10.00S,2021-12-30T01:41:34.5Z,3,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,73,84,2021-12-30T01:41:41Z,4560000,,,0,,C. Martin step out-of-bounds TURNOVER (1 TO),[1628998],1610612766.0,CHA,step,,,Martin,C. Martin,,,,,,,,,,,,,201638.0,,,,,,1.0,,,,,
459,PT05M10.00S,2021-12-30T01:41:43.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,73,84,2021-12-30T01:41:49Z,4570000,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,,,
460,PT04M59.00S,2021-12-30T01:42:02.1Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612754,73,84,2021-12-30T01:42:09Z,4580000,,,0,,N. Richards shooting personal FOUL (5 PF) (LeVert 2 FT),"[1630208, 1627747]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,,,,,,,,,201638.0,5.0,0.0,LeVert,1627747.0,,,,,,,
462,PT04M59.00S,2021-12-30T01:42:51.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627747,,,1610612754,73,84,2021-12-30T01:42:51Z,4600000,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT04M59.00S,2021-12-30T01:42:51.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,73,84,2021-12-30T01:42:51Z,4610000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,
464,PT04M59.00S,2021-12-30T01:42:52.1Z,3,REGULAR,substitution,out,[],1630208,,,1610612754,73,84,2021-12-30T01:42:54Z,4620000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M59.00S,2021-12-30T01:42:52.1Z,3,REGULAR,substitution,in,[],1629667,,,1610612754,73,84,2021-12-30T01:42:54Z,4630000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M59.00S,2021-12-30T01:43:10.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627747,,,1610612754,74,84,2021-12-30T01:43:10Z,4640000,,,0,,C. LeVert Free Throw 2 of 2 (19 PTS),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,Made,,,,,,,,,,,,19.0,,,,,,
467,PT04M40.00S,2021-12-30T01:43:32.9Z,3,REGULAR,2pt,Jump Shot,[],1626179,71.30420499342969,50.245098039215684,1610612766,74,84,2021-12-30T01:43:39Z,4650000,1.0,217.0,1,right,MISS T. Rozier 21' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,21.72,Missed,,,,,,,,,,,,,,,,,,
468,PT04M36.00S,2021-12-30T01:43:36.9Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,74,84,2021-12-30T01:43:39Z,4660000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,,,,,,
469,PT04M32.00S,2021-12-30T01:43:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,7.178055190538765,45.34313725490196,1610612754,74,84,2021-12-30T01:43:49Z,4670000,23.0,15.0,1,left,MISS C. LeVert running Layup - blocked,"[1627747, 1628998]",1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,2.77,Missed,,,,,Martin,1628998.0,,,,,,,,,,,,
470,PT04M32.00S,2021-12-30T01:43:42.0Z,3,REGULAR,block,,[],1628998,,,1610612754,74,84,2021-12-30T01:43:46Z,4680000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M32.00S,2021-12-30T01:43:42.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,74,84,2021-12-30T01:43:49Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,
472,PT04M32.00S,2021-12-30T01:43:47.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,74,84,2021-12-30T01:43:47Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M32.00S,2021-12-30T01:44:03.3Z,3,REGULAR,foul,offensive,[],1626167,,,1610612754,74,84,2021-12-30T01:44:24Z,4710000,,,0,,M. Turner offensive FOUL (4 PF),"[1626167, 1629667]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,200834.0,4.0,0.0,McDaniels,1629667.0,,,,,,,
475,PT04M32.00S,2021-12-30T01:44:03.3Z,3,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,74,84,2021-12-30T01:44:03Z,4730000,,,0,,M. Turner offensive foul TURNOVER (3 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,200834.0,,,,,,3.0,,,,,
476,PT04M32.00S,2021-12-30T01:44:21.4Z,3,REGULAR,substitution,out,[],1626167,,,1610612766,74,84,2021-12-30T01:44:23Z,4740000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M32.00S,2021-12-30T01:44:21.4Z,3,REGULAR,substitution,in,[],1627734,,,1610612766,74,84,2021-12-30T01:44:23Z,4750000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M23.00S,2021-12-30T01:44:51.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,67.09921156373193,44.11764705882353,1610612766,74,84,2021-12-30T01:44:56Z,4760000,-29.0,257.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
479,PT04M19.00S,2021-12-30T01:44:55.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,74,84,2021-12-30T01:44:56Z,4770000,,,0,,D. Sabonis REBOUND (Off:1 Def:12),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,478.0,13.0,12.0,1.0,,,,,,,,,,,,,,
480,PT04M06.00S,2021-12-30T01:45:11.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612754,74,84,2021-12-30T01:45:17Z,4780000,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1626162, 1627734]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,1628954.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
482,PT04M06.00S,2021-12-30T01:45:38.8Z,3,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,74,84,2021-12-30T01:45:38Z,4800000,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT04M06.00S,2021-12-30T01:45:38.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,74,84,2021-12-30T01:45:38Z,4810000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,
484,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,out,[],203200,,,1610612754,74,84,2021-12-30T01:45:50Z,4820000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,out,[],1630163,,,1610612754,74,84,2021-12-30T01:45:50Z,4830000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,out,[],1629667,,,1610612754,74,84,2021-12-30T01:45:50Z,4840000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,in,[],1629103,,,1610612754,74,84,2021-12-30T01:45:50Z,4850000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,in,[],202397,,,1610612754,74,84,2021-12-30T01:45:50Z,4860000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M06.00S,2021-12-30T01:45:43.6Z,3,REGULAR,substitution,in,[],203486,,,1610612754,74,84,2021-12-30T01:45:50Z,4870000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M06.00S,2021-12-30T01:45:38.8Z,3,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,74,84,2021-12-30T01:46:07Z,4880000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT04M05.00S,2021-12-30T01:45:39.8Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,74,84,2021-12-30T01:46:07Z,4890000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,490.0,4.0,4.0,0.0,,,,,,,,,,,,,,
492,PT03M44.00S,2021-12-30T01:46:26.7Z,3,REGULAR,3pt,Jump Shot,[],1626162,67.36202365308804,52.94117647058824,1610612766,74,84,2021-12-30T01:46:32Z,4900000,15.0,254.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
493,PT03M40.00S,2021-12-30T01:46:30.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612754,74,84,2021-12-30T01:46:32Z,4910000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,492.0,5.0,5.0,0.0,,,,,,,,,,,,,,
494,PT03M29.00S,2021-12-30T01:46:40.4Z,3,REGULAR,3pt,Jump Shot,[],1629052,33.98488830486202,49.26470588235294,1610612754,74,84,2021-12-30T01:46:49Z,4920000,4.0,267.0,1,left,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
495,PT03M26.00S,2021-12-30T01:46:48.5Z,3,REGULAR,rebound,offensive,[],1627747,,,1610612754,74,84,2021-12-30T01:46:48Z,4930000,,,0,,C. LeVert REBOUND (Off:1 Def:5),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,494.0,6.0,5.0,1.0,,,,,,,,,,,,,,
496,PT03M26.00S,2021-12-30T01:46:49.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,74,84,2021-12-30T01:46:49Z,4940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M26.00S,2021-12-30T01:46:50.8Z,3,REGULAR,substitution,out,[],1626179,,,1610612754,74,84,2021-12-30T01:46:57Z,4950000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M26.00S,2021-12-30T01:46:50.8Z,3,REGULAR,substitution,in,[],202330,,,1610612754,74,84,2021-12-30T01:46:57Z,4960000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M20.00S,2021-12-30T01:48:08.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,32.276609724047304,57.35294117647059,1610612754,74,84,2021-12-30T01:48:14Z,4970000,-37.0,251.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
500,PT03M15.00S,2021-12-30T01:48:13.4Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,74,84,2021-12-30T01:48:14Z,4980000,,,0,,I. Smith REBOUND (Off:0 Def:3),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,499.0,3.0,3.0,0.0,,,,,,,,,,,,,,
501,PT03M11.00S,2021-12-30T01:48:17.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",202397,87.20433639947439,39.21568627450981,1610612766,74,84,2021-12-30T01:48:24Z,4990000,-54.0,68.0,1,right,MISS I. Smith 8' running pullup Shot,[202397],1610612766.0,CHA,running pullup,,,Smith,I. Smith,,,,,8.66,Missed,,,,,,,,,,,,,,,,,,
502,PT03M08.00S,2021-12-30T01:48:20.7Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,74,84,2021-12-30T01:48:24Z,5000000,,,0,,D. Sabonis REBOUND (Off:1 Def:13),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,501.0,14.0,13.0,1.0,,,,,,,,,,,,,,
503,PT03M02.00S,2021-12-30T01:48:26.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629103,20.71287779237845,7.8431372549019605,1610612754,77,84,2021-12-30T01:48:43Z,5010000,211.0,142.0,1,left,K. Martin 25' 3PT running (3 PTS) (D. Sabonis 4 AST),"[1629103, 1627734]",1610612754.0,IND,running,,,Martin,K. Martin,,,,,25.43,Made,,,,,,,,,,,,3.0,,,,D. Sabonis,1627734.0,4.0
505,PT02M43.00S,2021-12-30T01:48:45.4Z,3,REGULAR,2pt,Jump Shot,[],202330,93.24901445466492,25.49019607843137,1610612766,77,84,2021-12-30T01:48:52Z,5030000,-123.0,11.0,1,right,MISS G. Hayward 12' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,12.3,Missed,,,,,,,,,,,,,,,,,,
506,PT02M39.00S,2021-12-30T01:48:49.4Z,3,REGULAR,rebound,defensive,[],1629103,,,1610612754,77,84,2021-12-30T01:48:52Z,5040000,,,0,,K. Martin REBOUND (Off:0 Def:1),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,505.0,1.0,1.0,0.0,,,,,,,,,,,,,,
507,PT02M30.00S,2021-12-30T01:48:57.5Z,3,REGULAR,3pt,Jump Shot,[],1628470,29.77989487516426,74.75490196078431,1610612754,77,84,2021-12-30T01:49:02Z,5050000,-124.0,227.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
508,PT02M27.00S,2021-12-30T01:49:00.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,77,84,2021-12-30T01:49:02Z,5060000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,507.0,8.0,7.0,1.0,,,,,,,,,,,,,,
509,PT02M11.00S,2021-12-30T01:49:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,94.1688567674113,52.94117647058824,1610612766,77,84,2021-12-30T01:49:20Z,5070000,15.0,2.0,1,right,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
510,PT02M10.00S,2021-12-30T01:49:17.0Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612754,77,84,2021-12-30T01:49:20Z,5080000,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,509.0,2.0,2.0,0.0,,,,,,,,,,,,,,
511,PT01M56.00S,2021-12-30T01:49:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,9.149145860709593,50.0,1610612754,77,84,2021-12-30T01:49:35Z,5090000,0.0,34.0,1,left,MISS T. Craig Layup - blocked,"[1628470, 1628998]",1610612754.0,IND,,,,Craig,T. Craig,,,,,3.35,Missed,,,,,Martin,1628998.0,,,,,,,,,,,,
512,PT01M56.00S,2021-12-30T01:49:31.5Z,3,REGULAR,block,,[],1628998,,,1610612754,77,84,2021-12-30T01:50:06Z,5100000,,,0,,C. Martin BLOCK (2 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M54.00S,2021-12-30T01:49:33.5Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,77,84,2021-12-30T01:49:35Z,5110000,,,0,,I. Smith REBOUND (Off:0 Def:4),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,511.0,4.0,4.0,0.0,,,,,,,,,,,,,,
514,PT01M45.00S,2021-12-30T01:49:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.93495400788436,54.166666666666664,1610612766,77,86,2021-12-30T01:49:49Z,5120000,21.0,23.0,1,right,K. Oubre Jr. driving finger roll Layup (8 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",1610612766.0,CHA,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,3.12,Made,,,,,,,,,,,,8.0,,,,M. Plumlee,203486.0,3.0
516,PT01M45.00S,2021-12-30T01:49:46.6Z,3,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612766,77,86,2021-12-30T01:50:01Z,5140000,,,0,,C. LeVert shooting personal FOUL (3 PF) (Oubre Jr. 1 FT),"[1627747, 1626162]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,200834.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,
518,PT01M45.00S,2021-12-30T01:50:08.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,77,86,2021-12-30T01:53:01Z,5160000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M45.00S,2021-12-30T01:53:00.6Z,3,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,77,86,2021-12-30T01:53:03Z,5170000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
520,PT01M43.00S,2021-12-30T01:53:02.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612754,77,86,2021-12-30T01:53:03Z,5180000,,,0,,D. Sabonis REBOUND (Off:1 Def:14),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,519.0,15.0,14.0,1.0,,,,,,,,,,,,,,
521,PT01M28.00S,2021-12-30T01:53:18.3Z,3,REGULAR,turnover,bad pass,[],1627734,,,1610612754,77,86,2021-12-30T01:54:13Z,5190000,,,0,,D. Sabonis bad pass TURNOVER (5 TO),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,5.0,,,,,
522,PT01M28.00S,2021-12-30T01:53:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612766,77,86,2021-12-30T01:53:32Z,5200000,,,0,,D. Sabonis loose ball personal FOUL (3 PF) (Martin 2 FT),"[1627734, 1628998]",1610612754.0,IND,loose ball,,,Sabonis,D. Sabonis,,,,,,,,,,,,,201638.0,3.0,0.0,Martin,1628998.0,,,,,,,
524,PT01M28.00S,2021-12-30T01:53:49.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628998,,,1610612766,77,86,2021-12-30T01:53:49Z,5220000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT01M28.00S,2021-12-30T01:53:49.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,77,86,2021-12-30T01:53:49Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,
526,PT01M28.00S,2021-12-30T01:54:03.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628998,,,1610612766,77,87,2021-12-30T01:54:03Z,5240000,,,0,,C. Martin Free Throw 2 of 2 (1 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
527,PT01M07.00S,2021-12-30T01:54:28.0Z,3,REGULAR,3pt,Jump Shot,[],1628470,7.835085413929041,95.58823529411765,1610612754,77,87,2021-12-30T01:54:33Z,5250000,-228.0,21.0,1,left,MISS T. Craig 3PT,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,22.89,Missed,,,,,,,,,,,,,,,,,,
528,PT01M03.00S,2021-12-30T01:54:32.0Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612754,77,87,2021-12-30T01:54:33Z,5260000,,,0,,D. Sabonis REBOUND (Off:2 Def:14),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,527.0,16.0,14.0,2.0,,,,,,,,,,,,,,
529,PT00M59.90S,2021-12-30T01:54:35.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629052,5.995400788436268,50.245098039215684,1610612754,79,87,2021-12-30T01:54:41Z,5270000,-1.0,4.0,1,left,O. Brissett DUNK (8 PTS) (T. Craig 2 AST),"[1629052, 1628470]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,0.41,Made,,,,,,,,,,,,8.0,,,,T. Craig,1628470.0,2.0
531,PT00M39.20S,2021-12-30T01:54:58.9Z,3,REGULAR,turnover,lost ball,[],202397,,,1610612766,79,87,2021-12-30T01:55:02Z,5290000,,,0,,I. Smith lost ball TURNOVER (2 TO),"[202397, 1629103]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,2.0,Martin,1629103.0,,,
532,PT00M39.20S,2021-12-30T01:54:58.9Z,3,REGULAR,steal,,[],1629103,,,1610612754,79,87,2021-12-30T01:55:00Z,5300000,,,0,,K. Martin STEAL (1 STL),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,
533,PT00M33.90S,2021-12-30T01:55:04.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629052,20.844283837056505,8.333333333333332,1610612754,82,87,2021-12-30T01:55:13Z,5310000,208.0,143.0,1,left,O. Brissett 25' 3PT running (11 PTS) (D. Sabonis 5 AST),"[1629052, 1627734]",1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,25.29,Made,,,,,,,,,,,,11.0,,,,D. Sabonis,1627734.0,5.0
