actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
264,PT05M15.00S,2021-12-07T00:55:33.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.5722733245729295,50.73529411764706,1610612764,47,33,2021-12-07T00:55:49Z,2620000,-4.0,19.0,1,left,D. Gafford cutting DUNK (6 PTS) (B. Beal 1 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,,,1.91,Made,,,,,6.0,B. Beal,203078.0,1.0,,,,,,,,
288,PT05M13.00S,2021-12-07T00:55:44.5Z,2,REGULAR,stoppage,other,[],0,,,1610612754,47,33,2021-12-07T00:59:13Z,2635000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M01.00S,2021-12-07T00:55:55.2Z,2,REGULAR,2pt,Jump Shot,[],1627747,89.83245729303549,68.87254901960785,1610612754,47,33,2021-12-07T00:56:03Z,2640000,94.0,43.0,1,right,MISS C. LeVert 10' turnaround fadeaway bank Shot,[1627747],1610612754.0,IND,turnaround fadeaway bank,,,LeVert,C. LeVert,,,,,,,,10.38,Missed,,,,,,,,,,,,,,,,
267,PT04M56.00S,2021-12-07T00:56:00.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,47,33,2021-12-07T00:56:03Z,2650000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,266.0,2.0,2.0,0.0,,,,,,,,,,,,
268,PT04M52.00S,2021-12-07T00:56:03.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203078,29.25427069645204,77.69607843137256,1610612764,47,33,2021-12-07T00:56:12Z,2660000,-138.0,222.0,1,left,MISS B. Beal 26' running 3PT,[203078],1610612764.0,WAS,running,,,Beal,B. Beal,,,,,,,,26.21,Missed,,,,,,,,,,,,,,,,
269,PT04M48.00S,2021-12-07T00:56:07.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612754,47,33,2021-12-07T00:56:12Z,2670000,,,0,,M. Brogdon REBOUND (Off:2 Def:3),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,268.0,5.0,3.0,2.0,,,,,,,,,,,,
270,PT04M41.00S,2021-12-07T00:56:14.6Z,2,REGULAR,3pt,Jump Shot,[],1627763,68.9388961892247,68.13725490196079,1610612754,47,33,2021-12-07T00:56:19Z,2680000,91.0,239.0,1,right,MISS M. Brogdon 25' 3PT,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,25.61,Missed,,,,,,,,,,,,,,,,
271,PT04M36.00S,2021-12-07T00:56:19.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,47,33,2021-12-07T00:56:19Z,2690000,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,270.0,4.0,2.0,2.0,,,,,,,,,,,,
272,PT04M23.00S,2021-12-07T00:56:34.4Z,2,REGULAR,foul,personal,[],1627747,,,1610612764,47,33,2021-12-07T00:56:42Z,2700000,,,0,,C. LeVert personal FOUL (1 PF),"[1627747, 203484]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Caldwell-Pope,203484.0,,,
274,PT04M11.00S,2021-12-07T00:57:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,10.33180026281209,59.068627450980394,1610612764,47,35,2021-12-07T00:57:16Z,2720000,-45.0,45.0,1,left,K. Kuzma 6' driving Layup (7 PTS) (R. Neto 3 AST),"[1628398, 203526]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,6.36,Made,,,,,7.0,R. Neto,203526.0,3.0,,,,,,,,
276,PT03M55.00S,2021-12-07T00:57:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630537,75.3777923784494,86.02941176470588,1610612754,47,35,2021-12-07T00:57:26Z,2740000,180.0,179.0,1,right,MISS C. Duarte 25' 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,25.39,Missed,,,,,,,,,,,,,,,,
277,PT03M53.00S,2021-12-07T00:57:23.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,47,35,2021-12-07T00:57:45Z,2750000,,,0,,D. Sabonis REBOUND (Off:3 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,276.0,8.0,5.0,3.0,,,,,,,,,,,,
278,PT03M52.00S,2021-12-07T00:57:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.51182654402102,54.65686274509803,1610612754,49,35,2021-12-07T00:57:40Z,2760000,23.0,8.0,1,right,D. Sabonis putback Layup (10 PTS),[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,,,,2.48,Made,,,,,10.0,,,,,,,,,,,
279,PT03M52.00S,2021-12-07T00:57:30.2Z,2,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612754,49,35,2021-12-07T00:57:35Z,2770000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1629655, 1627734]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,2714.0,3.0,0.0,Sabonis,1627734.0,,,
281,PT03M52.00S,2021-12-07T00:57:57.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612754,50,35,2021-12-07T00:57:57Z,2790000,,,0,,D. Sabonis Free Throw 1 of 1 (11 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
282,PT03M29.00S,2021-12-07T00:58:24.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.258212877792378,52.450980392156865,1610612764,50,37,2021-12-07T00:58:27Z,2800000,-12.0,6.0,1,left,D. Gafford cutting DUNK (8 PTS) (R. Neto 4 AST),"[1629655, 203526]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,,,1.38,Made,,,,,8.0,R. Neto,203526.0,4.0,,,,,,,,
284,PT03M14.00S,2021-12-07T00:58:43.6Z,2,REGULAR,foul,offensive,[],1626167,,,1610612754,50,37,2021-12-07T00:58:51Z,2820000,,,0,,M. Turner offensive FOUL (2 PF),"[1626167, 203526]",1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Neto,203526.0,,,
286,PT03M14.00S,2021-12-07T00:58:43.6Z,2,REGULAR,turnover,offensive foul,[],1626167,,,1610612754,50,37,2021-12-07T00:58:43Z,2840000,,,0,,M. Turner offensive foul TURNOVER (1 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,1.0,,,,,,,,,,,,,203591.0,,,,,,,
287,PT02M59.00S,2021-12-07T00:59:10.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203078,19.398817345597898,69.6078431372549,1610612764,50,39,2021-12-07T01:01:15Z,2850000,-98.0,130.0,1,left,B. Beal 16' step back Jump Shot (10 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,,16.26,Made,,,,,10.0,,,,,,,,,,,
290,PT02M41.00S,2021-12-07T00:59:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,46.07843137254902,1610612754,52,39,2021-12-07T00:59:31Z,2870000,-20.0,12.0,1,right,D. Sabonis driving finger roll Layup (13 PTS),[1627734],1610612754.0,IND,driving finger roll,,,Sabonis,D. Sabonis,,,,,,,,2.31,Made,,,,,13.0,,,,,,,,,,,
291,PT02M34.00S,2021-12-07T00:59:33.9Z,2,REGULAR,3pt,Jump Shot,[],203484,19.004599211563733,93.62745098039215,1610612764,52,42,2021-12-07T00:59:39Z,2880000,-218.0,126.0,1,left,K. Caldwell-Pope 25' 3PT  (3 PTS) (K. Kuzma 1 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,25.19,Made,,,,,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,
293,PT02M24.00S,2021-12-07T00:59:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.64323258869908,44.85294117647059,1610612754,54,42,2021-12-07T00:59:50Z,2900000,-26.0,7.0,1,right,C. LeVert driving finger roll Layup (6 PTS),[1627747],1610612754.0,IND,driving finger roll,,,LeVert,C. LeVert,,,,,,,,2.67,Made,,,,,6.0,,,,,,,,,,,
294,PT02M08.00S,2021-12-07T00:59:59.7Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,54,42,2021-12-07T01:00:04Z,2910000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1627734]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,1.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,
295,PT02M08.00S,2021-12-07T00:59:59.7Z,2,REGULAR,steal,,[],1627734,,,1610612754,54,42,2021-12-07T01:00:01Z,2920000,,,0,,D. Sabonis STEAL (3 STL),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M03.00S,2021-12-07T01:00:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,93.11760840998686,52.20588235294118,1610612754,56,42,2021-12-07T01:00:11Z,2930000,11.0,12.0,1,right,C. LeVert running finger roll Layup (8 PTS) (M. Brogdon 4 AST),"[1627747, 1627763]",1610612754.0,IND,running finger roll,,,LeVert,C. LeVert,,,,,,,,1.64,Made,,,,,8.0,M. Brogdon,1627763.0,4.0,,,,,,,,
298,PT01M43.00S,2021-12-07T01:00:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.258212877792378,57.84313725490197,1610612764,56,42,2021-12-07T01:00:28Z,2950000,-39.0,6.0,1,left,MISS K. Caldwell-Pope Layup,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,3.97,Missed,,,,,,,,,,,,,,,,
299,PT01M40.00S,2021-12-07T01:00:27.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,56,42,2021-12-07T01:00:28Z,2960000,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,,,,
300,PT01M39.00S,2021-12-07T01:00:28.5Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612754,56,42,2021-12-07T01:00:32Z,2970000,,,0,,M. Turner lost ball TURNOVER (2 TO),"[1626167, 203484]",1610612754.0,IND,,,,Turner,M. Turner,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,,
301,PT01M39.00S,2021-12-07T01:00:28.5Z,2,REGULAR,steal,,[],203484,,,1610612764,56,42,2021-12-07T01:00:30Z,2980000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M37.00S,2021-12-07T01:00:41.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203078,5.863994743758213,51.470588235294116,1610612764,56,44,2021-12-07T01:00:59Z,3000000,-7.0,3.0,1,left,B. Beal DUNK (12 PTS) (K. Caldwell-Pope 3 AST),"[203078, 203484]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,0.78,Made,,,,,12.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,
304,PT01M37.00S,2021-12-07T01:00:54.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,56,44,2021-12-07T01:00:54Z,3010000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M37.00S,2021-12-07T01:01:49.6Z,2,REGULAR,substitution,out,[],1629655,,,1610612754,56,44,2021-12-07T01:02:08Z,3020000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M37.00S,2021-12-07T01:01:49.6Z,2,REGULAR,substitution,in,[],1626149,,,1610612754,56,44,2021-12-07T01:02:08Z,3030000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M20.00S,2021-12-07T01:02:27.9Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612754,56,44,2021-12-07T01:02:32Z,3040000,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1626149]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,2.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,
309,PT01M20.00S,2021-12-07T01:02:27.9Z,2,REGULAR,steal,,[],1626149,,,1610612764,56,44,2021-12-07T01:02:29Z,3050000,,,0,,M. Harrell STEAL (2 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M58.60S,2021-12-07T01:02:49.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203526,8.492115637319317,98.2843137254902,1610612764,56,44,2021-12-07T01:02:53Z,3060000,-241.0,27.0,1,left,MISS R. Neto 24' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,24.29,Missed,,,,,,,,,,,,,,,,
311,PT00M55.30S,2021-12-07T01:02:52.7Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,56,44,2021-12-07T01:02:53Z,3070000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,
312,PT00M46.80S,2021-12-07T01:03:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,46.568627450980394,1610612754,58,44,2021-12-07T01:03:05Z,3080000,-17.0,8.0,1,right,D. Sabonis Layup (15 PTS) (M. Brogdon 5 AST),"[1627734, 1627763]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,1.92,Made,,,,,15.0,M. Brogdon,1627763.0,5.0,,,,,,,,
314,PT00M42.50S,2021-12-07T01:03:14.2Z,2,REGULAR,3pt,Jump Shot,[],203078,31.882391590013142,26.225490196078432,1610612764,58,47,2021-12-07T01:03:21Z,3100000,119.0,247.0,1,left,B. Beal 27' 3PT pullup (15 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,,27.43,Made,,,,,15.0,,,,,,,,,,,
315,PT00M21.80S,2021-12-07T01:03:37.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,83.13074901445466,35.53921568627451,1610612754,58,47,2021-12-07T01:03:43Z,3110000,-72.0,106.0,1,right,MISS C. LeVert 12' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,12.84,Missed,,,,,,,,,,,,,,,,
316,PT00M18.20S,2021-12-07T01:03:41.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,58,47,2021-12-07T01:03:41Z,3120000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,315.0,3.0,3.0,0.0,,,,,,,,,,,,
317,PT00M04.30S,2021-12-07T01:03:55.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,16.507884362680684,96.81372549019608,1610612764,58,47,2021-12-07T01:03:59Z,3130000,-234.0,103.0,1,left,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,25.56,Missed,,,,,,,,,,,,,,,,
318,PT00M01.40S,2021-12-07T01:03:58.1Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,58,47,2021-12-07T01:03:58Z,3140000,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,317.0,5.0,5.0,0.0,,,,,,,,,,,,
319,PT00M00.00S,2021-12-07T01:04:00.1Z,2,REGULAR,3pt,Jump Shot,[],1630537,45.68002628120894,51.470588235294116,1610612754,58,47,2021-12-07T01:04:14Z,3150000,7.0,458.0,1,right,MISS C. Duarte 45' pullup 3PT,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,45.82,Missed,,,,,,,,,,,,,,,,
320,PT00M00.00S,2021-12-07T01:04:00.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,58,47,2021-12-07T01:04:14Z,3160000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,319.0,,,,,,,,,,,,,,,
321,PT00M00.00S,2021-12-07T01:04:04.1Z,2,REGULAR,period,end,[],0,,,1610612754,58,47,2021-12-07T01:04:04Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-07T01:18:55.3Z,3,REGULAR,substitution,out,['startperiod'],203526,,,1610612754,58,47,2021-12-07T01:19:12Z,3180000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-07T01:18:55.3Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612754,58,47,2021-12-07T01:19:12Z,3190000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-07T01:18:55.3Z,3,REGULAR,substitution,in,['startperiod'],1628988,,,1610612754,58,47,2021-12-07T01:19:12Z,3200000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-07T01:18:55.3Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612754,58,47,2021-12-07T01:19:12Z,3210000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-07T01:19:13.8Z,3,REGULAR,period,start,[],0,,,1610612754,58,47,2021-12-07T01:19:13Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M39.00S,2021-12-07T01:19:36.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,6.652431011826544,56.372549019607845,1610612754,60,47,2021-12-07T01:19:42Z,3230000,-32.0,10.0,1,left,D. Sabonis Hook (17 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,3.34,Made,,,,,17.0,C. Duarte,1630537.0,1.0,,,,,,,,
329,PT11M39.00S,2021-12-07T01:19:39.0Z,3,REGULAR,foul,personal,['1freethrow'],1628988,,,1610612754,60,47,2021-12-07T01:19:43Z,3250000,,,0,,A. Holiday shooting personal FOUL (3 PF) (Sabonis 1 FT),"[1628988, 1627734]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Sabonis,1627734.0,,,
331,PT11M39.00S,2021-12-07T01:19:58.9Z,3,REGULAR,freethrow,1 of 1,[],1627734,,,1610612754,61,47,2021-12-07T01:19:58Z,3270000,,,0,,D. Sabonis Free Throw 1 of 1 (18 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
332,PT11M19.00S,2021-12-07T01:20:20.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,88.38699080157687,52.20588235294118,1610612764,61,49,2021-12-07T01:20:26Z,3280000,11.0,57.0,1,right,A. Holiday driving floating Jump Shot (5 PTS),[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,,,,5.78,Made,,,,,5.0,,,,,,,,,,,
333,PT11M05.00S,2021-12-07T01:20:35.1Z,3,REGULAR,3pt,Jump Shot,[],1626167,27.151773981603156,13.725490196078432,1610612754,61,49,2021-12-07T01:20:40Z,3290000,181.0,203.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,27.2,Missed,,,,,,,,,,,,,,,,
334,PT11M00.00S,2021-12-07T01:20:40.1Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,61,49,2021-12-07T01:20:40Z,3300000,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,333.0,5.0,3.0,2.0,,,,,,,,,,,,
335,PT10M52.00S,2021-12-07T01:20:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.9862023653088,53.18627450980392,1610612764,61,51,2021-12-07T01:20:53Z,3310000,16.0,13.0,1,right,D. Gafford alley-oop Layup (10 PTS) (A. Holiday 2 AST),"[1629655, 1628988]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,,,,2.08,Made,,,,,10.0,A. Holiday,1628988.0,2.0,,,,,,,,
337,PT10M37.00S,2021-12-07T01:21:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,7.046649145860711,45.09803921568628,1610612754,63,51,2021-12-07T01:21:06Z,3330000,25.0,14.0,1,left,C. Duarte driving finger roll Layup (8 PTS) (D. Sabonis 3 AST),"[1630537, 1627734]",1610612754.0,IND,driving finger roll,,,Duarte,C. Duarte,,,,,,,,2.81,Made,,,,,8.0,D. Sabonis,1627734.0,3.0,,,,,,,,
339,PT10M25.00S,2021-12-07T01:21:14.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,89.83245729303549,44.11764705882353,1610612764,63,53,2021-12-07T01:21:20Z,3350000,-29.0,43.0,1,right,A. Holiday driving floating bank Jump Shot (7 PTS),[1628988],1610612764.0,WAS,driving floating bank,,,Holiday,A. Holiday,,,,,,,,5.22,Made,,,,,7.0,,,,,,,,,,,
340,PT10M09.00S,2021-12-07T01:21:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.559132720105126,53.431372549019606,1610612754,65,53,2021-12-07T01:21:34Z,3360000,-17.0,113.0,1,left,C. LeVert 11' pullup Jump Shot (10 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,,,,11.39,Made,,,,,10.0,,,,,,,,,,,
341,PT09M55.00S,2021-12-07T01:21:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.24901445466492,51.470588235294116,1610612764,65,53,2021-12-07T01:21:56Z,3370000,7.0,11.0,1,right,MISS K. Caldwell-Pope driving finger roll Layup - blocked,"[203484, 1626167]",1610612764.0,WAS,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,1.33,Missed,,,,,,,,,,,,,,Turner,1626167.0,
342,PT09M55.00S,2021-12-07T01:21:46.2Z,3,REGULAR,block,,[],1626167,,,1610612764,65,53,2021-12-07T01:21:48Z,3380000,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT09M54.00S,2021-12-07T01:21:47.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,65,53,2021-12-07T01:21:56Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,,
344,PT09M54.00S,2021-12-07T01:21:50.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,65,53,2021-12-07T01:21:50Z,3400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M43.00S,2021-12-07T01:22:10.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,93.24901445466492,50.98039215686274,1610612764,65,55,2021-12-07T01:22:15Z,3410000,5.0,11.0,1,right,D. Gafford cutting DUNK (12 PTS) (A. Holiday 3 AST),"[1629655, 1628988]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,,,,1.2,Made,,,,,12.0,A. Holiday,1628988.0,3.0,,,,,,,,
347,PT09M20.00S,2021-12-07T01:22:34.3Z,3,REGULAR,3pt,Jump Shot,[],1630537,33.590670170827856,34.068627450980394,1610612754,68,55,2021-12-07T01:22:38Z,3430000,80.0,263.0,1,left,C. Duarte 27' 3PT pullup (11 PTS),[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,,,,27.51,Made,,,,,11.0,,,,,,,,,,,
348,PT08M59.00S,2021-12-07T01:22:54.7Z,3,REGULAR,3pt,Jump Shot,[],1628398,69.99014454664915,73.0392156862745,1610612764,68,58,2021-12-07T01:22:58Z,3440000,115.0,230.0,1,right,K. Kuzma 25' 3PT  (10 PTS) (A. Holiday 4 AST),"[1628398, 1628988]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,25.69,Made,,,,,10.0,A. Holiday,1628988.0,4.0,,,,,,,,
350,PT08M43.00S,2021-12-07T01:23:13.3Z,3,REGULAR,foul,personal,[],203484,,,1610612754,68,58,2021-12-07T01:23:19Z,3460000,,,0,,K. Caldwell-Pope personal FOUL (2 PF),"[203484, 1626167]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,2714.0,2.0,0.0,Turner,1626167.0,,,
352,PT08M37.00S,2021-12-07T01:23:38.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,6.1268068331143235,49.754901960784316,1610612754,70,58,2021-12-07T01:23:42Z,3480000,1.0,5.0,1,left,D. Sabonis cutting DUNK (20 PTS) (M. Brogdon 6 AST),"[1627734, 1627763]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,,,,0.52,Made,,,,,20.0,M. Brogdon,1627763.0,6.0,,,,,,,,
356,PT08M14.00S,2021-12-07T01:24:12.2Z,3,REGULAR,foul,personal,[],1627763,,,1610612764,70,58,2021-12-07T01:24:16Z,3520000,,,0,,M. Brogdon personal FOUL (2 PF),"[1627763, 1628988]",1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Holiday,1628988.0,,,
358,PT08M03.00S,2021-12-07T01:24:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,90.62089356110381,50.49019607843137,1610612764,70,58,2021-12-07T01:24:37Z,3540000,2.0,36.0,1,right,MISS A. Holiday driving Layup,[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,,,,3.58,Missed,,,,,,,,,,,,,,,,
