actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
178,PT09M56.00S,2022-01-15T00:42:44.1Z,2,REGULAR,steal,,[],1630537,,,1610612754,22,26,2022-01-15T00:42:45Z,1770000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M56.00S,2022-01-15T00:42:46.5Z,2,REGULAR,foul,personal,[],1626166,,,1610612754,22,26,2022-01-15T00:43:17Z,1780000,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630537]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Duarte,1630537.0,,,
181,PT09M56.00S,2022-01-15T00:43:00.8Z,2,REGULAR,substitution,out,[],1628470,,,1610612754,22,26,2022-01-15T00:43:06Z,1800000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M56.00S,2022-01-15T00:43:00.8Z,2,REGULAR,substitution,in,[],203200,,,1610612754,22,26,2022-01-15T00:43:06Z,1810000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M44.00S,2022-01-15T00:43:26.8Z,2,REGULAR,turnover,bad pass,[],202362,,,1610612754,22,26,2022-01-15T00:43:30Z,1820000,,,0,,L. Stephenson bad pass TURNOVER (1 TO),"[202362, 1630188]",1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,1.0,,,,,Smith,1630188.0,
184,PT09M44.00S,2022-01-15T00:43:26.8Z,2,REGULAR,steal,,[],1630188,,,1610612756,22,26,2022-01-15T00:43:28Z,1830000,,,0,,J. Smith STEAL (1 STL),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M41.00S,2022-01-15T00:43:31.7Z,2,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612756,22,26,2022-01-15T00:43:40Z,1840000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Shamet 2 FT),"[1629052, 1629013]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,202037.0,,1.0,0.0,Shamet,1629013.0,,,
187,PT09M41.00S,2022-01-15T00:43:57.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629013,,,1610612756,22,27,2022-01-15T00:43:57Z,1860000,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
188,PT09M41.00S,2022-01-15T00:44:15.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629013,,,1610612756,22,28,2022-01-15T00:44:15Z,1870000,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
189,PT09M26.00S,2022-01-15T00:44:32.1Z,2,REGULAR,turnover,bad pass,[],1629052,,,1610612754,22,28,2022-01-15T00:44:35Z,1880000,,,0,,O. Brissett bad pass TURNOVER (1 TO),"[1629052, 101108]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,1.0,,,,,Paul,101108.0,
190,PT09M26.00S,2022-01-15T00:44:32.1Z,2,REGULAR,steal,,[],101108,,,1610612756,22,28,2022-01-15T00:44:33Z,1890000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M18.00S,2022-01-15T00:44:40.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630188,79.71419185282524,94.36274509803921,1610612756,22,28,2022-01-15T00:44:45Z,1900000,222.0,138.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M15.00S,2022-01-15T00:44:43.0Z,2,REGULAR,rebound,defensive,[],202362,,,1610612754,22,28,2022-01-15T00:44:45Z,1910000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,191.0,3.0,3.0,0.0,,,,,,,,,
193,PT09M05.00S,2022-01-15T00:44:53.2Z,2,REGULAR,2pt,Jump Shot,[],1627734,23.99802890932983,36.27450980392157,1610612754,22,28,2022-01-15T00:44:58Z,1920000,69.0,173.0,1,left,MISS D. Sabonis 18' Jump Shot,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,18.62,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M03.00S,2022-01-15T00:44:55.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,22,28,2022-01-15T00:44:58Z,1930000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,193.0,,,,,,,,,,,,
195,PT09M03.00S,2022-01-15T00:44:58.4Z,2,REGULAR,foul,personal,[],1626166,,,1610612754,22,28,2022-01-15T00:45:18Z,1940000,,,0,,C. Payne loose ball personal FOUL (2 PF),"[1626166, 1630537]",1610612756.0,PHX,loose ball,,,Payne,C. Payne,,,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Duarte,1630537.0,,,
197,PT09M03.00S,2022-01-15T00:45:07.9Z,2,REGULAR,substitution,out,[],202362,,,1610612754,22,28,2022-01-15T00:45:20Z,1960000,,,0,,SUB out: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M03.00S,2022-01-15T00:45:07.9Z,2,REGULAR,substitution,out,[],1626166,,,1610612754,22,28,2022-01-15T00:45:20Z,1970000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M03.00S,2022-01-15T00:45:07.9Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,22,28,2022-01-15T00:45:20Z,1980000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M03.00S,2022-01-15T00:45:07.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612754,22,28,2022-01-15T00:45:20Z,1990000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M03.00S,2022-01-15T00:45:34.3Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612754,22,28,2022-01-15T00:45:34Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M54.00S,2022-01-15T00:46:59.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,22,28,2022-01-15T00:46:59Z,2010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M49.00S,2022-01-15T00:47:15.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627747,18.347568988173457,44.6078431372549,1610612754,22,28,2022-01-15T00:47:22Z,2020000,27.0,120.0,1,left,MISS C. LeVert 12' driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,12.3,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M47.00S,2022-01-15T00:47:17.7Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612754,22,28,2022-01-15T00:47:22Z,2030000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,203.0,2.0,1.0,1.0,,,,,,,,,
205,PT08M46.00S,2022-01-15T00:47:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629052,6.258212877792378,52.450980392156865,1610612754,24,28,2022-01-15T00:47:29Z,2040000,-12.0,6.0,1,left,O. Brissett putback Layup (4 PTS),[1629052],1610612754.0,IND,putback,,,Brissett,O. Brissett,,,,,1.38,Made,4.0,,,,,,,,,,,,,,,,,,
207,PT08M32.00S,2022-01-15T00:47:32.4Z,2,REGULAR,3pt,Jump Shot,[],1629013,65.52233902759527,37.00980392156863,1610612756,24,28,2022-01-15T00:47:37Z,2060000,-65.0,272.0,1,right,MISS L. Shamet 27' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,27.93,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M29.00S,2022-01-15T00:47:35.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,24,28,2022-01-15T00:47:37Z,2070000,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,207.0,5.0,5.0,0.0,,,,,,,,,
209,PT08M21.00S,2022-01-15T00:47:43.8Z,2,REGULAR,3pt,Jump Shot,[],203200,30.436925098554536,70.34313725490196,1610612754,24,28,2022-01-15T00:47:49Z,2080000,-102.0,234.0,1,left,MISS J. Holiday 25' pullup 3PT,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M18.00S,2022-01-15T00:47:46.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612756,24,28,2022-01-15T00:47:49Z,2090000,,,0,,J. Smith REBOUND (Off:1 Def:6),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,209.0,7.0,6.0,1.0,,,,,,,,,
211,PT08M03.00S,2022-01-15T00:48:04.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,24,28,2022-01-15T00:48:04Z,2100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M03.00S,2022-01-15T00:48:04.8Z,2,REGULAR,substitution,out,[],201580,,,1610612756,24,28,2022-01-15T00:48:15Z,2110000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2022-01-15T00:48:04.8Z,2,REGULAR,substitution,out,[],1630188,,,1610612756,24,28,2022-01-15T00:48:15Z,2120000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M03.00S,2022-01-15T00:48:04.8Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,24,28,2022-01-15T00:48:15Z,2130000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2022-01-15T00:48:04.8Z,2,REGULAR,substitution,in,[],203109,,,1610612756,24,28,2022-01-15T00:48:15Z,2140000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M01.00S,2022-01-15T00:48:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628969,92.9862023653088,75.49019607843137,1610612756,24,28,2022-01-15T00:48:33Z,2150000,127.0,13.0,1,right,MISS M. Bridges 12' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,12.82,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M59.00S,2022-01-15T00:48:30.8Z,2,REGULAR,rebound,defensive,[],1629052,,,1610612754,24,28,2022-01-15T00:48:33Z,2160000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,216.0,3.0,2.0,1.0,,,,,,,,,
218,PT07M49.00S,2022-01-15T00:48:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,6.915243101182654,48.77450980392157,1610612754,26,28,2022-01-15T00:49:09Z,2170000,6.0,13.0,1,left,O. Brissett driving finger roll Layup (6 PTS) (C. LeVert 3 AST),"[1629052, 1627747]",1610612754.0,IND,driving finger roll,,,Brissett,O. Brissett,,,,,1.39,Made,6.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,,
220,PT07M33.00S,2022-01-15T00:48:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.11760840998686,50.73529411764706,1610612756,26,30,2022-01-15T00:49:15Z,2190000,4.0,12.0,1,right,D. Ayton finger roll Layup (13 PTS) (C. Paul 1 AST),"[1629028, 101108]",1610612756.0,PHX,finger roll,,,Ayton,D. Ayton,,,,,1.27,Made,13.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,,
222,PT07M18.00S,2022-01-15T00:49:11.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,20.318659658344284,47.30392156862745,1610612754,28,30,2022-01-15T00:49:23Z,2210000,13.0,138.0,1,left,D. Sabonis 13' Jump Shot (2 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,13.92,Made,2.0,C. Duarte,1630537.0,1.0,,,,,,,,,,,,,,,
224,PT07M04.00S,2022-01-15T00:49:25.4Z,2,REGULAR,2pt,Jump Shot,[],203109,80.1084099868594,21.568627450980394,1610612756,28,30,2022-01-15T00:49:30Z,2230000,-142.0,134.0,1,right,MISS J. Crowder 19' pullup Shot,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M02.00S,2022-01-15T00:49:27.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,28,30,2022-01-15T00:49:30Z,2240000,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,224.0,6.0,6.0,0.0,,,,,,,,,
226,PT06M50.00S,2022-01-15T00:49:39.9Z,2,REGULAR,3pt,Jump Shot,[],1629052,19.136005256241788,5.147058823529411,1610612754,28,30,2022-01-15T00:49:45Z,2250000,224.0,127.0,1,left,MISS O. Brissett 25' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M46.00S,2022-01-15T00:49:43.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,28,30,2022-01-15T00:49:45Z,2260000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,226.0,1.0,1.0,0.0,,,,,,,,,
228,PT06M43.00S,2022-01-15T00:49:47.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,74.77003942181341,84.09160539215686,1610612756,28,30,2022-01-15T00:50:03Z,2270000,170.0,185.0,1,right,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612756.0,PHX,running pullup,,,Bridges,M. Bridges,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M41.00S,2022-01-15T00:49:49.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,28,30,2022-01-15T00:50:03Z,2280000,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,228.0,7.0,7.0,0.0,,,,,,,,,
230,PT06M34.00S,2022-01-15T00:49:56.5Z,2,REGULAR,3pt,Jump Shot,[],1629052,30.436925098554536,32.59803921568628,1610612754,28,30,2022-01-15T00:50:32Z,2290000,87.0,234.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
231,PT06M30.00S,2022-01-15T00:50:00.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,28,30,2022-01-15T00:50:32Z,2300000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,230.0,5.0,3.0,2.0,,,,,,,,,
232,PT06M28.00S,2022-01-15T00:50:01.9Z,2,REGULAR,turnover,bad pass,[],1629028,,,1610612756,28,30,2022-01-15T00:50:30Z,2310000,,,0,,D. Ayton bad pass TURNOVER (2 TO),"[1629028, 1630537]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,2.0,,,,,Duarte,1630537.0,
233,PT06M28.00S,2022-01-15T00:50:01.9Z,2,REGULAR,steal,,[],1630537,,,1610612754,28,30,2022-01-15T00:50:06Z,2320000,,,0,,C. Duarte STEAL (2 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M27.00S,2022-01-15T00:50:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612754,28,30,2022-01-15T00:50:17Z,2330000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Duarte 2 FT),"[1629028, 1630537]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Duarte,1630537.0,,,
236,PT06M27.00S,2022-01-15T00:50:20.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,28,30,2022-01-15T00:50:20Z,2350000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M27.00S,2022-01-15T00:52:44.9Z,2,REGULAR,substitution,out,[],1629052,,,1610612754,28,30,2022-01-15T00:53:07Z,2360000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M27.00S,2022-01-15T00:52:44.9Z,2,REGULAR,substitution,out,[],1629013,,,1610612754,28,30,2022-01-15T00:53:07Z,2370000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M27.00S,2022-01-15T00:52:44.9Z,2,REGULAR,substitution,in,[],1628470,,,1610612754,28,30,2022-01-15T00:53:07Z,2380000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M27.00S,2022-01-15T00:52:44.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612754,28,30,2022-01-15T00:53:07Z,2390000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M27.00S,2022-01-15T00:53:26.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630537,,,1610612754,28,30,2022-01-15T00:53:26Z,2400000,,,0,,MISS C. Duarte Free Throw 1 of 2,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M27.00S,2022-01-15T00:53:26.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,28,30,2022-01-15T00:53:26Z,2410000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,
243,PT06M27.00S,2022-01-15T00:53:41.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630537,,,1610612754,29,30,2022-01-15T00:53:41Z,2420000,,,0,,C. Duarte Free Throw 2 of 2 (1 PTS),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
244,PT06M15.00S,2022-01-15T00:53:55.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,94.1688567674113,3.431372549019608,1610612756,29,30,2022-01-15T00:54:01Z,2430000,-233.0,2.0,1,right,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
245,PT06M12.00S,2022-01-15T00:53:58.1Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,29,30,2022-01-15T00:54:01Z,2440000,,,0,,D. Sabonis REBOUND (Off:0 Def:8),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,244.0,8.0,8.0,0.0,,,,,,,,,
246,PT06M04.00S,2022-01-15T00:54:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1630537,,,1610612754,29,30,2022-01-15T00:54:14Z,2450000,,,0,,C. Duarte bad pass out-of-bounds TURNOVER (2 TO),[1630537],1610612754.0,IND,bad pass,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,1628951.0,2.0,,,,,,,
247,PT06M04.00S,2022-01-15T00:54:10.7Z,2,REGULAR,substitution,out,[],1630537,,,1610612756,29,30,2022-01-15T00:54:15Z,2460000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2022-01-15T00:54:10.7Z,2,REGULAR,substitution,in,[],1626208,,,1610612756,29,30,2022-01-15T00:54:15Z,2470000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M56.00S,2022-01-15T00:54:28.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,29,30,2022-01-15T00:54:28Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M53.00S,2022-01-15T00:54:46.1Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612756,29,30,2022-01-15T00:54:51Z,2490000,,,0,,T. Craig shooting personal FOUL (1 PF) (Booker 2 FT),"[1628470, 1626164]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,1199.0,,1.0,0.0,Booker,1626164.0,,,
252,PT05M53.00S,2022-01-15T00:55:16.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626164,,,1610612756,29,31,2022-01-15T00:55:16Z,2510000,,,0,,D. Booker Free Throw 1 of 2 (9 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
253,PT05M53.00S,2022-01-15T00:55:19.9Z,2,REGULAR,substitution,out,[],101108,,,1610612756,29,31,2022-01-15T00:55:22Z,2520000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M53.00S,2022-01-15T00:55:19.9Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,29,31,2022-01-15T00:55:22Z,2530000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M53.00S,2022-01-15T00:55:37.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626164,,,1610612756,29,32,2022-01-15T00:55:37Z,2540000,,,0,,D. Booker Free Throw 2 of 2 (10 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
256,PT05M36.00S,2022-01-15T00:55:56.6Z,2,REGULAR,3pt,Jump Shot,[],203200,29.25427069645204,23.52941176470588,1610612754,29,32,2022-01-15T00:56:01Z,2550000,132.0,222.0,1,left,MISS J. Holiday 25' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M33.00S,2022-01-15T00:55:59.6Z,2,REGULAR,rebound,offensive,[],1626208,,,1610612754,29,32,2022-01-15T00:56:01Z,2560000,,,0,,K. Sykes REBOUND (Off:1 Def:1),[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,256.0,2.0,1.0,1.0,,,,,,,,,
258,PT05M29.00S,2022-01-15T00:56:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,6.783837056504599,53.431372549019606,1610612754,29,32,2022-01-15T00:56:08Z,2570000,-17.0,11.0,1,left,MISS T. Craig cutting Layup,[1628470],1610612754.0,IND,cutting,,,Craig,T. Craig,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M27.00S,2022-01-15T00:56:05.8Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,29,32,2022-01-15T00:56:08Z,2580000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,258.0,2.0,2.0,0.0,,,,,,,,,
260,PT05M11.00S,2022-01-15T00:56:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,81.02825229960578,50.98039215686274,1610612756,29,32,2022-01-15T00:56:27Z,2590000,5.0,126.0,1,right,MISS D. Booker 12' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,12.59,Missed,,,,,,,,,,,,,,,,,,,
261,PT05M09.00S,2022-01-15T00:56:23.3Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,29,32,2022-01-15T00:56:27Z,2600000,,,0,,D. Ayton REBOUND (Off:3 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,260.0,6.0,3.0,3.0,,,,,,,,,
262,PT05M09.00S,2022-01-15T00:56:24.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.06636005256242,51.71568627450981,1610612756,29,34,2022-01-15T00:56:31Z,2610000,9.0,22.0,1,right,D. Ayton putback Layup (15 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,2.37,Made,15.0,,,,,,,,,,,,,,,,,,
263,PT04M56.00S,2022-01-15T00:56:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.389618922470433,54.41176470588235,1610612754,31,34,2022-01-15T00:56:40Z,2620000,-22.0,8.0,1,left,C. LeVert driving Layup (2 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,2.34,Made,2.0,,,,,,,,,,,,,,,,,,
264,PT04M32.00S,2022-01-15T00:56:59.5Z,2,REGULAR,2pt,Jump Shot,[],203109,77.08607095926413,67.8921568627451,1610612756,31,34,2022-01-15T00:57:03Z,2630000,89.0,163.0,1,right,MISS J. Crowder 18' turnaround Shot,[203109],1610612756.0,PHX,turnaround,,,Crowder,J. Crowder,,,,,18.59,Missed,,,,,,,,,,,,,,,,,,,
