actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
451,PT01M43.00S,2022-01-29T02:44:47.6Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,71,78,2022-01-29T02:44:47Z,4450000,,,0,,H. Jones REBOUND (Off:3 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,450.0,6.0,3.0,3.0,,,,,,,,
452,PT01M43.00S,2022-01-29T02:44:47.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630529,5.590000152587891,50.0,1610612740,73,78,2022-01-29T02:44:47Z,4460000,0.0,0.0,1,left,H. Jones putback DUNK (19 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,,,0.0,Made,19.0,,,,,,,,,,,,,,,
453,PT01M36.00S,2022-01-29T02:44:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,93.11760840998686,46.32352941176471,1610612743,73,80,2022-01-29T02:45:08Z,4470000,-18.0,12.0,1,right,N. Jokic Layup (23 PTS) (M. Morris 6 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,2.21,Made,23.0,M. Morris,1628420.0,6.0,,,,,,,,,,,,
455,PT01M36.00S,2022-01-29T02:45:03.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,73,80,2022-01-29T02:45:03Z,4490000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,73,80,2022-01-29T02:46:32Z,4500000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,out,[],1626195,,,1610612740,73,80,2022-01-29T02:46:32Z,4510000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,out,[],1628420,,,1610612740,73,80,2022-01-29T02:46:32Z,4520000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,out,[],203999,,,1610612740,73,80,2022-01-29T02:46:32Z,4530000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,out,[],203932,,,1610612740,73,80,2022-01-29T02:46:32Z,4540000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,73,80,2022-01-29T02:46:32Z,4550000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,73,80,2022-01-29T02:46:32Z,4560000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,in,[],202326,,,1610612740,73,80,2022-01-29T02:46:32Z,4570000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,in,[],203085,,,1610612740,73,80,2022-01-29T02:46:32Z,4580000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M36.00S,2022-01-29T02:45:51.6Z,3,REGULAR,substitution,in,[],1630192,,,1610612740,73,80,2022-01-29T02:46:32Z,4590000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M36.00S,2022-01-29T02:46:34.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,73,80,2022-01-29T02:46:37Z,4600000,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
467,PT01M22.00S,2022-01-29T02:46:50.7Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612740,73,80,2022-01-29T02:46:54Z,4610000,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 203085]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,3.0,,,,,,,,,,,,,,,Rivers,203085.0,,
468,PT01M22.00S,2022-01-29T02:46:50.7Z,3,REGULAR,steal,,[],203085,,,1610612743,73,80,2022-01-29T02:49:23Z,4620000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M18.00S,2022-01-29T02:46:55.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630192,94.03745072273325,48.77450980392157,1610612743,73,82,2022-01-29T02:49:54Z,4630000,-6.0,4.0,1,right,Z. Nnaji running DUNK (4 PTS) (B. Hyland 1 AST),"[1630192, 1630538]",1610612743.0,DEN,running,,,Nnaji,Z. Nnaji,,,,,,,0.7,Made,4.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,
471,PT01M06.00S,2022-01-29T02:47:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.338370565045992,54.65686274509803,1610612740,75,82,2022-01-29T02:47:11Z,4650000,-23.0,-2.0,1,left,N. Marshall driving Layup (4 PTS),[1630230],1610612740.0,NOP,driving,,,Marshall,N. Marshall,,,,,,,2.34,Made,4.0,,,,,,,,,,,,,,,
472,PT00M51.50S,2022-01-29T02:47:22.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630192,92.06636005256242,53.67647058823529,1610612743,75,84,2022-01-29T02:47:27Z,4660000,18.0,22.0,1,right,Z. Nnaji driving Hook (6 PTS) (B. Hyland 2 AST),"[1630192, 1630538]",1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,,,2.88,Made,6.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,
474,PT00M48.90S,2022-01-29T02:47:34.1Z,3,REGULAR,foul,personal,[],203085,,,1610612740,75,84,2022-01-29T02:47:42Z,4680000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 1628404]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,1627963.0,,,,,,,,,,,,1.0,0.0,Hart,1628404.0,,,,
476,PT00M44.80S,2022-01-29T02:47:53.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,31.61957950065703,30.392156862745097,1610612740,78,84,2022-01-29T02:47:57Z,4700000,98.0,245.0,1,left,N. Alexander-Walker 26' 3PT  (7 PTS) (J. Hayes 1 AST),"[1629638, 1629637]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,26.36,Made,7.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,,
478,PT00M33.50S,2022-01-29T02:48:15.9Z,3,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612743,78,84,2022-01-29T02:48:31Z,4720000,,,0,,N. Marshall shooting personal FOUL (2 PF) (Cousins 2 FT),"[1630230, 202326]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,201638.0,,,,,,,,,,,,2.0,0.0,Cousins,202326.0,,,,
480,PT00M33.50S,2022-01-29T02:48:39.7Z,3,REGULAR,freethrow,1 of 2,[],202326,,,1610612743,78,85,2022-01-29T02:48:39Z,4740000,,,0,,D. Cousins Free Throw 1 of 2 (3 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
481,PT00M33.50S,2022-01-29T02:48:55.2Z,3,REGULAR,freethrow,2 of 2,[],202326,,,1610612743,78,86,2022-01-29T02:48:55Z,4750000,,,0,,D. Cousins Free Throw 2 of 2 (4 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
482,PT00M13.30S,2022-01-29T02:49:19.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,13.748357424441524,48.529411764705884,1610612740,78,86,2022-01-29T02:49:23Z,4760000,7.0,77.0,1,left,MISS J. Hayes 7' Hook,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,7.71,Missed,,,,,,,,,,,,,,,,
483,PT00M10.60S,2022-01-29T02:49:21.6Z,3,REGULAR,rebound,defensive,[],202326,,,1610612743,78,86,2022-01-29T02:49:21Z,4770000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,482.0,4.0,4.0,0.0,,,,,,,,
484,PT00M01.50S,2022-01-29T02:49:30.7Z,3,REGULAR,3pt,Jump Shot,[],202326,69.20170827858082,24.509803921568626,1610612743,78,86,2022-01-29T02:49:37Z,4780000,-127.0,237.0,1,right,MISS D. Cousins 26' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,26.91,Missed,,,,,,,,,,,,,,,,
485,PT00M01.50S,2022-01-29T02:49:30.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,78,86,2022-01-29T02:49:37Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,
486,PT00M00.00S,2022-01-29T02:49:39.7Z,3,REGULAR,period,end,[],0,,,1610612743,78,86,2022-01-29T02:49:39Z,4800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-29T02:51:47.1Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612743,78,86,2022-01-29T02:52:06Z,4810000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-29T02:51:47.1Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612743,78,86,2022-01-29T02:52:06Z,4820000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-29T02:51:47.1Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612743,78,86,2022-01-29T02:52:06Z,4830000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-01-29T02:51:47.1Z,4,REGULAR,substitution,in,['startperiod'],202066,,,1610612743,78,86,2022-01-29T02:52:06Z,4840000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-29T02:52:13.1Z,4,REGULAR,period,start,[],0,,,1610612743,78,86,2022-01-29T02:52:13Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M45.00S,2022-01-29T02:52:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630538,64.99671484888306,59.068627450980394,1610612743,78,89,2022-01-29T02:52:31Z,4860000,45.0,277.0,1,right,B. Hyland 28' 3PT  (6 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,28.02,Made,6.0,,,,,,,,,,,,,,,
493,PT11M27.00S,2022-01-29T02:52:45.7Z,4,REGULAR,2pt,Jump Shot,[],1629638,21.23850197109067,61.51960784313726,1610612740,78,89,2022-01-29T02:52:52Z,4870000,-58.0,147.0,1,left,MISS N. Alexander-Walker 15' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,15.8,Missed,,,,,,,,,,,,,,,,
494,PT11M24.00S,2022-01-29T02:52:48.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,78,89,2022-01-29T02:52:52Z,4880000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,493.0,1.0,1.0,0.0,,,,,,,,
495,PT11M15.00S,2022-01-29T02:52:56.9Z,4,REGULAR,3pt,Jump Shot,[],1627854,95.22010512483574,94.36274509803921,1610612743,78,89,2022-01-29T02:53:01Z,4890000,222.0,-8.0,1,right,MISS B. Forbes 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,22.19,Missed,,,,,,,,,,,,,,,,
496,PT11M12.00S,2022-01-29T02:52:59.9Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,78,89,2022-01-29T02:53:01Z,4900000,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,495.0,2.0,1.0,1.0,,,,,,,,
497,PT11M03.00S,2022-01-29T02:53:08.9Z,4,REGULAR,3pt,Jump Shot,[],1628984,28.991458607095925,22.794117647058822,1610612740,78,89,2022-01-29T02:53:55Z,4910000,136.0,220.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,25.86,Missed,,,,,,,,,,,,,,,,
498,PT11M00.00S,2022-01-29T02:53:11.9Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,78,89,2022-01-29T02:53:14Z,4920000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,,,
499,PT10M52.00S,2022-01-29T02:53:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.72339027595268,54.166666666666664,1610612743,78,89,2022-01-29T02:53:27Z,4930000,21.0,16.0,1,right,MISS D. Cousins Layup,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,2.62,Missed,,,,,,,,,,,,,,,,
500,PT10M46.00S,2022-01-29T02:53:26.3Z,4,REGULAR,rebound,offensive,[],202326,,,1610612743,78,89,2022-01-29T02:53:27Z,4940000,,,0,,D. Cousins REBOUND (Off:1 Def:4),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,499.0,5.0,4.0,1.0,,,,,,,,
501,PT10M46.00S,2022-01-29T02:53:26.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202326,94.40999984741211,50.0,1610612743,78,89,2022-01-29T02:53:29Z,4950000,0.0,0.0,1,right,MISS D. Cousins putback Layup,[202326],1610612743.0,DEN,putback,,,Cousins,D. Cousins,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
502,PT10M46.00S,2022-01-29T02:53:26.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,78,89,2022-01-29T02:53:29Z,4960000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,501.0,1.0,1.0,0.0,,,,,,,,
503,PT10M37.00S,2022-01-29T02:53:35.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,21.107095926412615,9.558823529411764,1610612740,78,89,2022-01-29T02:53:41Z,4970000,202.0,146.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,24.93,Missed,,,,,,,,,,,,,,,,
504,PT10M33.00S,2022-01-29T02:53:39.4Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,78,89,2022-01-29T02:53:39Z,4980000,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,503.0,3.0,1.0,2.0,,,,,,,,
505,PT10M32.00S,2022-01-29T02:53:41.1Z,4,REGULAR,turnover,bad pass,[],1629637,,,1610612740,78,89,2022-01-29T02:53:45Z,4990000,,,0,,J. Hayes bad pass TURNOVER (1 TO),"[1629637, 202326]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,1.0,,,,,,,,,,,,,,,Cousins,202326.0,,
506,PT10M32.00S,2022-01-29T02:53:41.1Z,4,REGULAR,steal,,[],202326,,,1610612743,78,89,2022-01-29T02:53:42Z,5000000,,,0,,D. Cousins STEAL (1 STL),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M29.00S,2022-01-29T02:53:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630192,93.38042049934296,51.225490196078425,1610612743,78,91,2022-01-29T02:53:50Z,5010000,6.0,10.0,1,right,Z. Nnaji driving Layup (8 PTS) (D. Cousins 1 AST),"[1630192, 202326]",1610612743.0,DEN,driving,,,Nnaji,Z. Nnaji,,,,,,,1.15,Made,8.0,D. Cousins,202326.0,1.0,,,,,,,,,,,,
509,PT10M29.00S,2022-01-29T02:53:49.0Z,4,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612743,78,91,2022-01-29T02:54:05Z,5030000,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Nnaji 1 FT),"[1629638, 1630192]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,1627541.0,,,,,,,,,,,,2.0,0.0,Nnaji,1630192.0,,,,
511,PT10M29.00S,2022-01-29T02:54:18.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630192,,,1610612743,78,91,2022-01-29T02:54:22Z,5050000,,,0,,MISS Z. Nnaji Free Throw 1 of 1,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,
512,PT10M25.00S,2022-01-29T02:54:22.5Z,4,REGULAR,rebound,defensive,[],202066,,,1610612740,78,91,2022-01-29T02:54:22Z,5060000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,511.0,1.0,1.0,0.0,,,,,,,,
513,PT10M14.00S,2022-01-29T02:54:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202066,5.995400788436268,53.92156862745098,1610612740,78,91,2022-01-29T02:54:36Z,5070000,-20.0,4.0,1,left,MISS G. Temple driving Layup,[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,,,2.0,Missed,,,,,,,,,,,,,,,,
514,PT10M12.00S,2022-01-29T02:54:33.4Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,78,91,2022-01-29T02:54:33Z,5080000,,,0,,D. Cousins REBOUND (Off:1 Def:5),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,513.0,6.0,5.0,1.0,,,,,,,,
515,PT10M04.00S,2022-01-29T02:54:41.6Z,4,REGULAR,turnover,bad pass,[],203085,,,1610612743,78,91,2022-01-29T02:56:06Z,5090000,,,0,,A. Rivers bad pass TURNOVER (3 TO),"[203085, 202066]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,3.0,,,,,,,,,,,,,,,Temple,202066.0,,
516,PT10M04.00S,2022-01-29T02:54:41.6Z,4,REGULAR,steal,,[],202066,,,1610612740,78,91,2022-01-29T02:54:44Z,5100000,,,0,,G. Temple STEAL (5 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M58.00S,2022-01-29T02:54:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,6.783837056504599,51.9607843137255,1610612740,78,91,2022-01-29T02:54:57Z,5110000,-10.0,11.0,1,left,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,,,1.5,Missed,,,,,,,,,,,,,,,,
518,PT09M55.00S,2022-01-29T02:54:51.4Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,78,91,2022-01-29T02:54:53Z,5120000,,,0,,Z. Nnaji REBOUND (Off:0 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,517.0,3.0,3.0,0.0,,,,,,,,
519,PT09M45.00S,2022-01-29T02:55:01.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,68.41327201051249,25.735294117647058,1610612743,78,91,2022-01-29T02:56:40Z,5130000,-121.0,244.0,1,right,MISS B. Hyland 27' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,27.28,Missed,,,,,,,,,,,,,,,,
520,PT09M41.00S,2022-01-29T02:55:05.6Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,78,91,2022-01-29T02:55:06Z,5140000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,519.0,2.0,2.0,0.0,,,,,,,,
521,PT09M33.00S,2022-01-29T02:55:15.6Z,4,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612740,78,91,2022-01-29T02:55:24Z,5150000,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Graham 2 FT),"[1630192, 1628984]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,1627963.0,,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,,
523,PT09M33.00S,2022-01-29T02:55:43.5Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,79,91,2022-01-29T02:55:43Z,5170000,,,0,,D. Graham Free Throw 1 of 2 (12 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
524,PT09M33.00S,2022-01-29T02:55:44.6Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,79,91,2022-01-29T02:55:52Z,5180000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
525,PT09M33.00S,2022-01-29T02:55:44.6Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,79,91,2022-01-29T02:55:52Z,5190000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M33.00S,2022-01-29T02:56:06.3Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,80,91,2022-01-29T02:56:06Z,5200000,,,0,,D. Graham Free Throw 2 of 2 (13 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
527,PT09M15.00S,2022-01-29T02:56:25.9Z,4,REGULAR,3pt,Jump Shot,[],1630192,93.9060446780552,3.6764705882352944,1610612743,80,94,2022-01-29T02:56:31Z,5210000,-232.0,5.0,1,right,Z. Nnaji 3PT  (11 PTS) (B. Hyland 3 AST),"[1630192, 1630538]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,23.16,Made,11.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,
529,PT08M59.00S,2022-01-29T02:56:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,6.258212877792378,46.81372549019608,1610612740,82,94,2022-01-29T02:56:46Z,5230000,16.0,6.0,1,left,J. Hayes cutting Layup (10 PTS) (H. Jones 2 AST),"[1629637, 1630529]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,,,1.71,Made,10.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,
531,PT08M48.00S,2022-01-29T02:56:55.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,82,94,2022-01-29T02:57:58Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M46.00S,2022-01-29T02:57:30.5Z,4,REGULAR,turnover,bad pass,[],1630538,,,1610612743,82,94,2022-01-29T02:57:34Z,5260000,,,0,,B. Hyland bad pass TURNOVER (2 TO),"[1630538, 1630529]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,2.0,,,,,,,,,,,,,,,Jones,1630529.0,,
533,PT08M46.00S,2022-01-29T02:57:30.5Z,4,REGULAR,steal,,[],1630529,,,1610612740,82,94,2022-01-29T02:57:32Z,5270000,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M44.00S,2022-01-29T02:57:34.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,5.732588699080158,54.166666666666664,1610612740,84,94,2022-01-29T02:58:18Z,5280000,-21.0,1.0,1,left,J. Hayes running Layup (12 PTS) (H. Jones 3 AST),"[1629637, 1630529]",1610612740.0,NOP,running,,,Hayes,J. Hayes,,,,,,,2.08,Made,12.0,H. Jones,1630529.0,3.0,,,,,,,,,,,,
536,PT08M44.00S,2022-01-29T02:57:37.3Z,4,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612740,84,94,2022-01-29T02:57:49Z,5300000,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Hayes 1 FT),"[1630192, 1629637]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,1627541.0,,,,,,,,,,,,2.0,0.0,Hayes,1629637.0,,,,
538,PT08M44.00S,2022-01-29T02:58:05.1Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629637,,,1610612740,85,94,2022-01-29T02:58:05Z,5320000,,,0,,J. Hayes Free Throw 1 of 1 (13 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
539,PT08M30.00S,2022-01-29T02:58:20.9Z,4,REGULAR,2pt,Jump Shot,[],1627854,78.53153745072274,65.68627450980392,1610612743,85,96,2022-01-29T02:58:28Z,5330000,78.0,149.0,1,right,B. Forbes 16' pullup Jump Shot (4 PTS) (B. Hyland 4 AST),"[1627854, 1630538]",1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,16.86,Made,4.0,B. Hyland,1630538.0,4.0,,,,,,,,,,,,
