actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
272,PT01M36.00S,2022-01-30T00:57:36.0Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612740,31,47,2022-01-30T00:57:43Z,2640000,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,271.0,1.0,1.0,0.0,,,,,,,
274,PT01M34.00S,2022-01-30T00:57:40.5Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612740,31,47,2022-01-30T00:58:14Z,2660000,,,0,,M. Smart shooting personal FOUL (2 PF) (Hart 2 FT),"[203935, 1628404]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,1627541.0,,2.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
276,PT01M34.00S,2022-01-30T00:58:06.1Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,32,47,2022-01-30T00:58:48Z,2680000,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
277,PT01M34.00S,2022-01-30T00:58:06.1Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,32,47,2022-01-30T00:58:48Z,2690000,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,
278,PT01M28.00S,2022-01-30T00:58:12.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,32,47,2022-01-30T00:58:48Z,2700000,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,277.0,1.0,1.0,0.0,,,,,,,
279,PT01M23.00S,2022-01-30T00:58:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.553876478318,42.64705882352941,1610612738,32,47,2022-01-30T00:59:01Z,2710000,-37.0,121.0,1,right,MISS J. Brown 12' Jump Shot,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,12.64,,,,,,,,,,,
280,PT01M18.00S,2022-01-30T00:58:50.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,32,47,2022-01-30T00:59:01Z,2720000,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,279.0,8.0,8.0,0.0,,,,,,,
281,PT01M09.00S,2022-01-30T00:58:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,30.699737187910642,75.75827205882352,1610612740,32,47,2022-01-30T00:59:07Z,2730000,-129.0,236.0,1,left,MISS D. Graham 26' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Missed,,26.89,,,,,,,,,,,
282,PT01M06.00S,2022-01-30T00:59:02.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,32,47,2022-01-30T00:59:07Z,2740000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,281.0,6.0,6.0,0.0,,,,,,,
283,PT00M53.90S,2022-01-30T00:59:14.8Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.91655716162943,60.29411764705882,1610612738,32,50,2022-01-30T01:00:37Z,2750000,51.0,268.0,1,right,J. Tatum 27' 3PT pullup (21 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,,Made,21.0,27.28,,,,,,,,,,,
284,PT00M37.50S,2022-01-30T00:59:34.2Z,2,REGULAR,3pt,Jump Shot,[],202066,7.440867279894875,97.05882352941177,1610612740,32,50,2022-01-30T00:59:38Z,2760000,-235.0,17.0,1,left,MISS G. Temple 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,23.59,,,,,,,,,,,
285,PT00M34.60S,2022-01-30T00:59:37.1Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,32,50,2022-01-30T00:59:38Z,2770000,,,0,,R. Williams III REBOUND (Off:2 Def:8),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,284.0,10.0,8.0,2.0,,,,,,,
286,PT00M27.70S,2022-01-30T00:59:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.67214191852825,53.67647058823529,1610612738,32,52,2022-01-30T00:59:51Z,2780000,18.0,26.0,1,right,J. Brown driving Layup (17 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,,,Made,17.0,3.17,,,,,M. Smart,203935.0,5.0,,,,
288,PT00M06.90S,2022-01-30T01:00:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.258212877792378,45.83333333333333,1610612740,34,52,2022-01-30T01:00:18Z,2800000,21.0,6.0,1,left,J. Hart cutting Layup (5 PTS) (D. Graham 2 AST),"[1628404, 1628984]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,,,,,,,Made,5.0,2.17,,,,,D. Graham,1628984.0,2.0,,,,
291,PT00M00.00S,2022-01-30T01:00:31.3Z,2,REGULAR,period,end,[],0,,,1610612738,34,52,2022-01-30T01:00:31Z,2830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2022-01-30T01:15:24.5Z,3,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,34,52,2022-01-30T01:15:39Z,2840000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2022-01-30T01:15:24.5Z,3,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,34,52,2022-01-30T01:15:39Z,2850000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
294,PT12M00.00S,2022-01-30T01:15:45.7Z,3,REGULAR,period,start,[],0,,,1610612740,34,52,2022-01-30T01:15:45Z,2860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT11M46.00S,2022-01-30T01:16:00.8Z,3,REGULAR,turnover,out-of-bounds,[],1628984,,,1610612740,34,52,2022-01-30T01:16:15Z,2870000,,,0,,D. Graham bad pass out-of-bounds TURNOVER (1 TO),[1628984],1610612740.0,NOP,bad pass,,,Graham,D. Graham,,,,,1627534.0,1.0,,,,,,,,,,,,,,,,,,
296,PT11M33.00S,2022-01-30T01:16:19.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629057,7.046649145860711,47.30392156862745,1610612738,34,54,2022-01-30T01:16:27Z,2880000,13.0,14.0,1,left,R. Williams III Layup (4 PTS) (M. Smart 6 AST),"[1629057, 203935]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,Made,4.0,1.92,,,,,M. Smart,203935.0,6.0,,,,
298,PT11M15.00S,2022-01-30T01:16:37.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626195,88.78120893561103,43.627450980392155,1610612740,36,54,2022-01-30T01:16:42Z,2900000,-32.0,53.0,1,right,W. Hernangomez 6' Hook (10 PTS) (J. Hart 1 AST),"[1626195, 1628404]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,Made,10.0,6.19,,,,,J. Hart,1628404.0,1.0,,,,
300,PT10M54.00S,2022-01-30T01:16:58.0Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,36,54,2022-01-30T01:17:08Z,2920000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 1628404]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,3.0,,,,,,,,,,,,,,,,,Hart,1628404.0
301,PT10M54.00S,2022-01-30T01:16:58.0Z,3,REGULAR,steal,,[],1628404,,,1610612740,36,54,2022-01-30T01:17:03Z,2930000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
302,PT10M53.00S,2022-01-30T01:17:05.5Z,3,REGULAR,foul,personal,[],203935,,,1610612740,36,54,2022-01-30T01:17:48Z,2940000,,,0,,M. Smart take personal FOUL (3 PF),"[203935, 1628404]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,1627541.0,,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,
304,PT10M46.00S,2022-01-30T01:17:28.2Z,3,REGULAR,turnover,bad pass,[],1626195,,,1610612740,36,54,2022-01-30T01:17:38Z,2960000,,,0,,W. Hernangomez bad pass TURNOVER (2 TO),"[1626195, 1628369]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,2.0,,,,,,,,,,,,,,,,,Tatum,1628369.0
305,PT10M46.00S,2022-01-30T01:17:28.2Z,3,REGULAR,steal,,[],1628369,,,1610612738,36,54,2022-01-30T01:17:34Z,2970000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
306,PT10M39.00S,2022-01-30T01:17:35.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,6.389618922470433,53.431372549019606,1610612738,36,56,2022-01-30T01:18:18Z,2980000,-17.0,8.0,1,left,J. Tatum running Layup (23 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,,,,,,,Made,23.0,1.88,,,,,,,,,,,
307,PT10M29.00S,2022-01-30T01:17:48.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,36,56,2022-01-30T01:17:48Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT10M25.00S,2022-01-30T01:18:00.6Z,3,REGULAR,3pt,Jump Shot,[],1628984,82.86793692509855,96.07843137254902,1610612740,36,56,2022-01-30T01:18:07Z,3000000,230.0,109.0,1,right,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Missed,,25.47,,,,,,,,,,,
309,PT10M22.00S,2022-01-30T01:18:03.6Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,36,56,2022-01-30T01:18:07Z,3010000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,308.0,2.0,1.0,1.0,,,,,,,
310,PT10M20.00S,2022-01-30T01:18:05.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630529,92.19776609724047,47.05882352941176,1610612740,38,56,2022-01-30T01:18:15Z,3020000,-15.0,21.0,1,right,H. Jones putback DUNK (2 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,,,,,,,Made,2.0,2.55,,,,,,,,,,,
311,PT10M03.00S,2022-01-30T01:18:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.360709592641262,45.588235294117645,1610612738,38,58,2022-01-30T01:18:27Z,3030000,22.0,26.0,1,left,J. Brown Layup (19 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,19.0,3.42,,,,,M. Smart,203935.0,7.0,,,,
313,PT09M50.00S,2022-01-30T01:18:36.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,91.93495400788436,96.56862745098039,1610612740,41,58,2022-01-30T01:18:43Z,3050000,233.0,23.0,1,right,J. Hart 3PT  (8 PTS) (G. Temple 1 AST),"[1628404, 202066]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,8.0,23.4,,,,,G. Temple,202066.0,1.0,,,,
315,PT09M33.00S,2022-01-30T01:18:52.9Z,3,REGULAR,2pt,Jump Shot,[],1627759,22.158344283837057,32.59803921568628,1610612738,41,60,2022-01-30T01:19:06Z,3070000,87.0,156.0,1,left,J. Brown 17' turnaround Jump Shot (21 PTS) (M. Smart 8 AST),"[1627759, 203935]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,,,,,,,Made,21.0,17.84,,,,,M. Smart,203935.0,8.0,,,,
317,PT09M14.00S,2022-01-30T01:19:11.0Z,3,REGULAR,3pt,Jump Shot,[],1630529,87.20433639947439,3.6764705882352944,1610612740,44,60,2022-01-30T01:19:16Z,3090000,-232.0,68.0,1,right,H. Jones 24' 3PT  (5 PTS) (G. Temple 2 AST),"[1630529, 202066]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,5.0,24.13,,,,,G. Temple,202066.0,2.0,,,,
319,PT09M03.00S,2022-01-30T01:19:21.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,12.434296977660972,3.431372549019608,1610612738,44,63,2022-01-30T01:19:31Z,3110000,233.0,64.0,1,left,J. Brown 24' 3PT  (24 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Made,24.0,24.15,,,,,A. Horford,201143.0,3.0,,,,
321,PT08M47.00S,2022-01-30T01:19:38.6Z,3,REGULAR,2pt,Jump Shot,[],1628984,81.02825229960578,28.921568627450984,1610612740,44,63,2022-01-30T01:19:47Z,3130000,-105.0,126.0,1,right,MISS D. Graham 16' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,,Missed,,16.41,,,,,,,,,,,
322,PT08M44.00S,2022-01-30T01:19:41.6Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,44,63,2022-01-30T01:19:47Z,3140000,,,0,,R. Williams III REBOUND (Off:2 Def:9),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,321.0,11.0,9.0,2.0,,,,,,,
323,PT08M29.00S,2022-01-30T01:19:56.3Z,3,REGULAR,turnover,bad pass,[],1628369,,,1610612738,44,63,2022-01-30T01:20:04Z,3150000,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 1628404]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,2.0,,,,,,,,,,,,,,,,,Hart,1628404.0
324,PT08M29.00S,2022-01-30T01:19:56.3Z,3,REGULAR,steal,,[],1628404,,,1610612740,44,63,2022-01-30T01:19:58Z,3160000,,,0,,J. Hart STEAL (3 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
325,PT08M24.00S,2022-01-30T01:20:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,91.80354796320631,47.05882352941176,1610612740,46,63,2022-01-30T01:20:10Z,3170000,-15.0,25.0,1,right,H. Jones cutting DUNK (7 PTS) (J. Hart 2 AST),"[1630529, 1628404]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,,,,,,,Made,7.0,2.86,,,,,J. Hart,1628404.0,2.0,,,,
327,PT08M04.00S,2022-01-30T01:20:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,13.61695137976347,41.911764705882355,1610612738,46,63,2022-01-30T01:20:27Z,3190000,40.0,75.0,1,left,MISS J. Brown 8' Layup,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,8.56,,,,,,,,,,,
328,PT08M02.00S,2022-01-30T01:20:24.1Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,46,63,2022-01-30T01:20:27Z,3200000,,,0,,W. Hernangomez REBOUND (Off:1 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,327.0,3.0,2.0,1.0,,,,,,,
329,PT07M58.00S,2022-01-30T01:20:28.3Z,3,REGULAR,foul,personal,['2freethrow'],203935,,,1610612740,46,63,2022-01-30T01:23:43Z,3210000,,,0,,M. Smart shooting personal FOUL (4 PF) (Jones 2 FT),"[203935, 1630529]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,201246.0,,4.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,
331,PT07M58.00S,2022-01-30T01:20:44.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,46,63,2022-01-30T01:46:34Z,3230000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT07M58.00S,2022-01-30T01:23:15.6Z,3,REGULAR,substitution,out,[],203935,,,1610612740,46,63,2022-01-30T01:23:40Z,3240000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
333,PT07M58.00S,2022-01-30T01:23:15.6Z,3,REGULAR,substitution,in,[],203471,,,1610612740,46,63,2022-01-30T01:23:40Z,3250000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
334,PT07M58.00S,2022-01-30T01:23:57.6Z,3,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,47,63,2022-01-30T01:23:57Z,3260000,,,0,,H. Jones Free Throw 1 of 2 (8 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
335,PT07M58.00S,2022-01-30T01:24:14.9Z,3,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,48,63,2022-01-30T01:24:14Z,3270000,,,0,,H. Jones Free Throw 2 of 2 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
336,PT07M37.00S,2022-01-30T01:24:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,18.74178712220762,50.0,1610612738,48,63,2022-01-30T01:24:46Z,3280000,0.0,124.0,1,left,MISS J. Brown 12' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,,,Missed,,12.37,,,,,,,,,,,
337,PT07M35.00S,2022-01-30T01:24:40.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,48,63,2022-01-30T01:24:46Z,3290000,,,0,,J. Hart REBOUND (Off:0 Def:9),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,336.0,9.0,9.0,0.0,,,,,,,
338,PT07M32.00S,2022-01-30T01:24:46.6Z,3,REGULAR,foul,personal,[],203471,,,1610612740,48,63,2022-01-30T01:25:06Z,3300000,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1628984]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,1627534.0,,2.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,
340,PT07M25.00S,2022-01-30T01:25:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202066,90.75229960578186,47.549019607843135,1610612740,50,63,2022-01-30T01:25:41Z,3320000,-12.0,34.0,1,right,G. Temple driving Layup (7 PTS),[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,,,,,,,Made,7.0,3.65,,,,,,,,,,,
342,PT07M08.00S,2022-01-30T01:25:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612738,50,63,2022-01-30T01:25:50Z,3340000,,,0,,D. Graham shooting personal FOUL (1 PF) (Schroder 2 FT),"[1628984, 203471]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,1627534.0,,1.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,
344,PT07M08.00S,2022-01-30T01:26:08.9Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612738,50,63,2022-01-30T01:26:08Z,3360000,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,Missed,,,,,,,,,,,,,
345,PT07M08.00S,2022-01-30T01:26:08.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,50,63,2022-01-30T01:26:08Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,,
346,PT07M08.00S,2022-01-30T01:26:25.3Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612738,50,64,2022-01-30T01:26:25Z,3380000,,,0,,D. Schroder Free Throw 2 of 2 (1 PTS),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
347,PT06M57.00S,2022-01-30T01:26:42.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,50,64,2022-01-30T01:26:42Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT06M47.00S,2022-01-30T01:27:08.2Z,3,REGULAR,3pt,Jump Shot,[],1630529,66.37853153745073,39.88204656862745,1610612740,50,64,2022-01-30T01:27:19Z,3400000,-51.0,264.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Missed,,26.83,,,,,,,,,,,
349,PT06M44.00S,2022-01-30T01:27:11.2Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,50,64,2022-01-30T01:27:19Z,3410000,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,348.0,1.0,1.0,0.0,,,,,,,
350,PT06M39.00S,2022-01-30T01:27:15.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201143,9.017739816031538,4.411764705882353,1610612738,50,67,2022-01-30T01:27:30Z,3420000,228.0,32.0,1,left,A. Horford 3PT  (5 PTS) (J. Tatum 4 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,Made,5.0,23.02,,,,,J. Tatum,1628369.0,4.0,,,,
352,PT06M33.00S,2022-01-30T01:27:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202066,91.01511169513797,47.549019607843135,1610612740,52,67,2022-01-30T01:27:36Z,3440000,-12.0,32.0,1,right,G. Temple Layup (9 PTS) (D. Graham 3 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Made,9.0,3.43,,,,,D. Graham,1628984.0,3.0,,,,
354,PT06M09.00S,2022-01-30T01:27:45.6Z,3,REGULAR,3pt,Jump Shot,[],203471,9.067017082785808,96.83670343137256,1610612738,52,70,2022-01-30T01:27:54Z,3460000,-234.0,33.0,1,left,D. Schroder 3PT  (4 PTS) (R. Williams III 2 AST),"[203471, 1629057]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,Made,4.0,23.65,,,,,R. Williams III,1629057.0,2.0,,,,
356,PT05M54.00S,2022-01-30T01:28:00.6Z,3,REGULAR,3pt,Jump Shot,[],202066,70.38436268068331,18.872549019607842,1610612740,52,70,2022-01-30T01:28:11Z,3480000,-156.0,226.0,1,right,MISS G. Temple 27' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,Missed,,27.43,,,,,,,,,,,
357,PT05M52.00S,2022-01-30T01:28:02.6Z,3,REGULAR,rebound,offensive,[],1626195,,,1610612740,52,70,2022-01-30T01:28:11Z,3490000,,,0,,W. Hernangomez REBOUND (Off:2 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,356.0,4.0,2.0,2.0,,,,,,,
358,PT05M50.00S,2022-01-30T01:28:05.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628984,72.48685939553219,83.08823529411765,1610612740,55,70,2022-01-30T01:28:14Z,3500000,165.0,206.0,1,right,D. Graham 26' 3PT  (5 PTS) (W. Hernangomez 2 AST),"[1628984, 1626195]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,Made,5.0,26.43,,,,,W. Hernangomez,1626195.0,2.0,,,,
360,PT05M29.00S,2022-01-30T01:28:26.1Z,3,REGULAR,3pt,Jump Shot,[],1627759,24.52365308804205,12.5,1610612738,55,70,2022-01-30T01:28:43Z,3520000,188.0,178.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,25.85,,,,,,,,,,,
361,PT05M26.00S,2022-01-30T01:28:29.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,55,70,2022-01-30T01:41:43Z,3530000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,
363,PT05M26.00S,2022-01-30T01:28:41.5Z,3,REGULAR,foul,personal,[],1629057,,,1610612740,55,70,2022-01-30T01:42:12Z,3550000,,,0,,R. Williams III loose ball personal FOUL (3 PF),"[1629057, 202066]",1610612738.0,BOS,loose ball,,,Williams III,R. Williams III,,,,,201246.0,,3.0,0.0,Temple,202066.0,,,,,,,,,,,,,,
365,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,55,70,2022-01-30T01:28:41Z,3570000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
366,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,out,[],1626195,,,1610612740,55,70,2022-01-30T01:28:41Z,3580000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,out,[],201143,,,1610612740,55,70,2022-01-30T01:28:41Z,3590000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612740,55,70,2022-01-30T01:28:41Z,3600000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,55,70,2022-01-30T01:28:41Z,3610000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M26.00S,2022-01-30T01:28:53.6Z,3,REGULAR,substitution,in,[],1629684,,,1610612740,55,70,2022-01-30T01:28:41Z,3620000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
