actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
263,PT06M01.00S,2022-03-26T21:53:49.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,44,42,2022-03-26T21:53:51Z,2610000,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,262.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
264,PT05M56.00S,2022-03-26T21:53:54.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,6.389618922470433,95.83333333333334,1610612759,44,45,2022-03-26T21:54:01Z,2620000,-229.0,8.0,1,left,J. Richardson 3PT  (10 PTS) (D. Murray 6 AST),"[1626196, 1627749]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,22.93,Made,,,,,,,,,,10.0,,,D. Murray,1627749.0,6.0,,,,
266,PT05M31.00S,2022-03-26T21:54:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,84.83902759526939,40.19607843137255,1610612740,46,45,2022-03-26T21:54:25Z,2640000,-49.0,90.0,1,right,C. McCollum 10' driving floating Jump Shot (14 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,10.25,Made,,,,,,,,,,14.0,,,,,,,,,
267,PT05M12.00S,2022-03-26T21:54:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.863994743758213,46.07843137254902,1610612759,46,47,2022-03-26T21:54:42Z,2650000,20.0,3.0,1,left,D. Murray driving finger roll Layup (12 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,1.98,Made,,,,,,,,,,12.0,,,,,,,,,
268,PT04M51.00S,2022-03-26T21:54:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,94.43166885676742,53.67647058823529,1610612740,46,47,2022-03-26T21:55:03Z,2660000,18.0,0.0,1,right,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M49.00S,2022-03-26T21:55:01.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,46,47,2022-03-26T21:55:03Z,2670000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,268.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
270,PT04M43.00S,2022-03-26T21:55:07.8Z,2,REGULAR,foul,personal,['3freethrow'],203468,,,1610612759,46,47,2022-03-26T21:55:32Z,2680000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Richardson 3 FT),"[203468, 1626196]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,,,,,,,202041.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,
272,PT04M43.00S,2022-03-26T21:55:41.1Z,2,REGULAR,freethrow,1 of 3,[],1626196,,,1610612759,46,48,2022-03-26T21:55:41Z,2700000,,,0,,J. Richardson Free Throw 1 of 3 (11 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
273,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,out,[],1628984,,,1610612759,46,48,2022-03-26T21:56:07Z,2710000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,out,[],1626195,,,1610612759,46,48,2022-03-26T21:56:07Z,2720000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,out,[],1629111,,,1610612759,46,48,2022-03-26T21:56:07Z,2730000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,in,[],202685,,,1610612759,46,48,2022-03-26T21:56:07Z,2740000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,in,[],1630631,,,1610612759,46,48,2022-03-26T21:56:07Z,2750000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M43.00S,2022-03-26T21:56:01.1Z,2,REGULAR,substitution,in,[],1630563,,,1610612759,46,48,2022-03-26T21:56:07Z,2760000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M43.00S,2022-03-26T21:56:27.4Z,2,REGULAR,freethrow,2 of 3,[],1626196,,,1610612759,46,49,2022-03-26T21:56:27Z,2770000,,,0,,J. Richardson Free Throw 2 of 3 (12 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Made,,,,,,,,,,12.0,,,,,,,,,
280,PT04M43.00S,2022-03-26T21:56:29.0Z,2,REGULAR,freethrow,3 of 3,[],1626196,,,1610612759,46,50,2022-03-26T21:56:29Z,2780000,,,0,,J. Richardson Free Throw 3 of 3 (13 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
281,PT04M31.00S,2022-03-26T21:56:47.0Z,2,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612740,46,50,2022-03-26T21:56:58Z,2790000,,,0,,D. Murray shooting personal FOUL (1 PF) (McCollum 2 FT),"[1627749, 203468]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,202056.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,
283,PT04M31.00S,2022-03-26T21:57:09.8Z,2,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,47,50,2022-03-26T21:57:09Z,2810000,,,0,,C. McCollum Free Throw 1 of 2 (15 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,,,,15.0,,,,,,,,,
284,PT04M31.00S,2022-03-26T21:57:28.0Z,2,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,48,50,2022-03-26T21:57:28Z,2820000,,,0,,C. McCollum Free Throw 2 of 2 (16 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,,,,,,,,,,16.0,,,,,,,,,
285,PT04M14.00S,2022-03-26T21:57:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,12.959921156373195,49.01960784313725,1610612759,48,50,2022-03-26T21:57:57Z,2830000,5.0,69.0,1,left,MISS K. Johnson 6' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,6.95,Missed,,,,,,,,,,,,,,,,,,,
286,PT04M12.00S,2022-03-26T21:57:48.2Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,48,50,2022-03-26T21:58:27Z,2840000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
287,PT04M10.00S,2022-03-26T21:57:55.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,5.590000152587891,50.0,1610612759,48,52,2022-03-26T21:59:06Z,2850000,0.0,0.0,1,left,K. Johnson tip Layup (7 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Made,,,,,,,,,,7.0,,,,,,,,,
288,PT03M57.00S,2022-03-26T21:58:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629637,87.33574244415243,50.245098039215684,1610612740,50,52,2022-03-26T21:58:16Z,2860000,1.0,67.0,1,right,J. Hayes 6' turnaround Jump Shot (3 PTS),[1629637],1610612740.0,NOP,turnaround,,,Hayes,J. Hayes,,,,,6.65,Made,,,,,,,,,,3.0,,,,,,,,,
289,PT03M42.00S,2022-03-26T21:58:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,9.674770039421814,62.254901960784316,1610612759,50,52,2022-03-26T21:58:42Z,2870000,-61.0,38.0,1,left,MISS D. Murray 7' Jump Shot - blocked,"[1627749, 203468]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,7.23,Missed,,,,,,,,,,,McCollum,203468.0,,,,,,,
290,PT03M42.00S,2022-03-26T21:58:24.5Z,2,REGULAR,block,,[],203468,,,1610612759,50,52,2022-03-26T21:58:28Z,2880000,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M42.00S,2022-03-26T21:58:24.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,50,52,2022-03-26T21:58:42Z,2890000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
292,PT03M42.00S,2022-03-26T21:58:36.9Z,2,REGULAR,foul,personal,[],1627749,,,1610612740,50,52,2022-03-26T21:58:43Z,2900000,,,0,,D. Murray loose ball personal FOUL (2 PF),"[1627749, 203468]",1610612759.0,SAS,loose ball,,,Murray,D. Murray,,,,,,,,,,,202056.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,
294,PT03M42.00S,2022-03-26T21:58:46.4Z,2,REGULAR,substitution,out,[],1627749,,,1610612740,50,52,2022-03-26T21:58:56Z,2920000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M42.00S,2022-03-26T21:58:46.4Z,2,REGULAR,substitution,in,[],1630200,,,1610612740,50,52,2022-03-26T21:58:56Z,2930000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M22.00S,2022-03-26T21:59:07.4Z,2,REGULAR,3pt,Jump Shot,[],1630631,72.22404730617609,11.76470588235294,1610612740,50,52,2022-03-26T21:59:16Z,2940000,-191.0,209.0,1,right,MISS J. Alvarado 28' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,28.3,Missed,,,,,,,,,,,,,,,,,,,
297,PT03M19.00S,2022-03-26T21:59:10.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,50,52,2022-03-26T21:59:16Z,2950000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,
298,PT03M19.00S,2022-03-26T21:59:17.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,50,52,2022-03-26T21:59:17Z,2960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M54.00S,2022-03-26T21:59:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,6.915243101182654,53.431372549019606,1610612759,50,52,2022-03-26T21:59:54Z,2970000,-17.0,13.0,1,left,MISS J. Richardson driving Layup,[1626196],1610612759.0,SAS,driving,,,Richardson,J. Richardson,,,,,2.13,Missed,,,,,,,,,,,,,,,,,,,
300,PT02M50.00S,2022-03-26T21:59:48.2Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,52,2022-03-26T21:59:48Z,2980000,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,299.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
301,PT02M50.00S,2022-03-26T21:59:48.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,50,52,2022-03-26T21:59:48Z,2990000,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M48.00S,2022-03-26T21:59:50.6Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,52,2022-03-26T21:59:50Z,3000000,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,301.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
303,PT02M47.00S,2022-03-26T21:59:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,7.046649145860711,52.20588235294118,1610612759,50,52,2022-03-26T22:00:20Z,3010000,-11.0,14.0,1,left,MISS J. Poeltl putback Layup,[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
304,PT02M47.00S,2022-03-26T21:59:51.8Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,50,52,2022-03-26T22:00:08Z,3020000,,,0,,J. Poeltl REBOUND (Off:4 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,303.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
305,PT02M44.00S,2022-03-26T21:59:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,50,54,2022-03-26T21:59:57Z,3030000,0.0,0.0,1,left,J. Poeltl tip Layup (8 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Made,,,,,,,,,,8.0,,,,,,,,,
306,PT02M44.00S,2022-03-26T22:00:04.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,50,54,2022-03-26T22:00:04Z,3040000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M28.00S,2022-03-26T22:03:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.60512483574244,47.30392156862745,1610612740,52,54,2022-03-26T22:03:16Z,3050000,-13.0,111.0,1,right,J. Valanciunas 11' turnaround fadeaway Jump Shot (11 PTS),[202685],1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,11.18,Made,,,,,,,,,,11.0,,,,,,,,,
308,PT02M02.00S,2022-03-26T22:03:33.7Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612759,52,54,2022-03-26T22:03:41Z,3060000,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1630529]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,
309,PT02M02.00S,2022-03-26T22:03:33.7Z,2,REGULAR,steal,,[],1630529,,,1610612740,52,54,2022-03-26T22:03:35Z,3070000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M59.00S,2022-03-26T22:03:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630529,94.03745072273325,49.50980392156863,1610612740,54,54,2022-03-26T22:03:52Z,3080000,-2.0,4.0,1,right,H. Jones running Layup (4 PTS) (J. Alvarado 3 AST),"[1630529, 1630631]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,0.43,Made,,,,,,,,,,4.0,,,J. Alvarado,1630631.0,3.0,,,,
312,PT01M46.00S,2022-03-26T22:03:53.5Z,2,REGULAR,turnover,out-of-bounds,[],1630563,,,1610612759,54,54,2022-03-26T22:04:00Z,3100000,,,0,,J. Primo bad pass out-of-bounds TURNOVER (2 TO),[1630563],1610612759.0,SAS,bad pass,,,Primo,J. Primo,,,,,,,,,,,202041.0,,,,,,,,,,,2.0,,,
313,PT01M46.00S,2022-03-26T22:04:06.9Z,2,REGULAR,substitution,out,[],1626196,,,1610612740,54,54,2022-03-26T22:04:13Z,3110000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M46.00S,2022-03-26T22:04:06.9Z,2,REGULAR,substitution,in,[],1627749,,,1610612740,54,54,2022-03-26T22:04:13Z,3120000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M29.00S,2022-03-26T22:04:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,94.30026281208936,57.84313725490197,1610612740,54,54,2022-03-26T22:04:37Z,3130000,39.0,1.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1627751]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,3.92,Missed,,,,,,,,,,,Poeltl,1627751.0,,,,,,,
316,PT01M29.00S,2022-03-26T22:04:33.1Z,2,REGULAR,block,,[],1627751,,,1610612740,54,54,2022-03-26T22:04:35Z,3140000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M26.00S,2022-03-26T22:04:36.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,54,54,2022-03-26T22:04:37Z,3150000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,315.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
318,PT01M22.00S,2022-03-26T22:04:40.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,8.754927726675426,95.34313725490196,1610612759,54,54,2022-03-26T22:04:47Z,3160000,-227.0,30.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M18.00S,2022-03-26T22:04:44.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,54,54,2022-03-26T22:04:47Z,3170000,,,0,,J. Hayes REBOUND (Off:3 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,318.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
320,PT01M09.00S,2022-03-26T22:04:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630631,95.6143232588699,95.83333333333334,1610612740,57,54,2022-03-26T22:05:00Z,3180000,229.0,-11.0,1,right,J. Alvarado 3PT  (10 PTS) (J. Valanciunas 1 AST),"[1630631, 202685]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,22.95,Made,,,,,,,,,,10.0,,,J. Valanciunas,202685.0,1.0,,,,
322,PT00M45.30S,2022-03-26T22:05:19.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,8.229303547963205,49.754901960784316,1610612759,57,56,2022-03-26T22:05:26Z,3200000,1.0,25.0,1,left,T. Jones driving Layup (3 PTS) (D. Murray 7 AST),"[1630200, 1627749]",1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,2.49,Made,,,,,,,,,,3.0,,,D. Murray,1627749.0,7.0,,,,
323,PT00M35.80S,2022-03-26T22:05:30.1Z,2,REGULAR,3pt,Jump Shot,[],203468,70.64717477003943,77.20588235294117,1610612740,57,56,2022-03-26T22:05:36Z,3210000,136.0,223.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M32.80S,2022-03-26T22:05:33.1Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,57,56,2022-03-26T22:05:36Z,3220000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,323.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
325,PT00M29.50S,2022-03-26T22:05:36.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,29.25427069645204,78.67647058823529,1610612759,57,56,2022-03-26T22:05:42Z,3230000,-143.0,222.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M28.00S,2022-03-26T22:05:38.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,57,56,2022-03-26T22:05:42Z,3240000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,325.0,,,,,,,,,,,,,,,,,,
327,PT00M28.00S,2022-03-26T22:05:42.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,57,56,2022-03-26T22:05:42Z,3250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M07.60S,2022-03-26T22:06:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,93.77463863337714,46.32352941176471,1610612740,57,56,2022-03-26T22:06:14Z,3260000,-18.0,6.0,1,right,MISS H. Jones driving reverse Layup,[1630529],1610612740.0,NOP,driving reverse,,,Jones,H. Jones,,,,,1.94,Missed,,,,,,,,,,,,,,,,,,,
329,PT00M05.60S,2022-03-26T22:06:12.0Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,57,56,2022-03-26T22:06:12Z,3270000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,328.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
330,PT00M01.20S,2022-03-26T22:06:16.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629640,8.623521681997373,46.32352941176471,1610612759,57,56,2022-03-26T22:06:43Z,3280000,18.0,29.0,1,left,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,,
331,PT00M01.20S,2022-03-26T22:06:16.4Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,57,56,2022-03-26T22:06:43Z,3290000,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,330.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
332,PT00M00.60S,2022-03-26T22:06:40.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,5.590000152587891,50.0,1610612759,57,58,2022-03-26T22:06:56Z,3300000,0.0,0.0,1,left,K. Johnson tip Layup (9 PTS),[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,0.0,Made,,,,,,,,,,9.0,,,,,,,,,
335,PT00M00.00S,2022-03-26T22:06:55.1Z,2,REGULAR,period,end,[],0,,,1610612740,57,58,2022-03-26T22:06:55Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-26T22:21:08.6Z,3,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,57,58,2022-03-26T22:21:24Z,3340000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-26T22:21:08.6Z,3,REGULAR,substitution,out,['startperiod'],1630200,,,1610612740,57,58,2022-03-26T22:21:24Z,3350000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-26T22:21:08.6Z,3,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,57,58,2022-03-26T22:21:24Z,3360000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-26T22:21:08.6Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612740,57,58,2022-03-26T22:21:24Z,3370000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-26T22:21:41.9Z,3,REGULAR,period,start,[],0,,,1610612740,57,58,2022-03-26T22:21:41Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M34.00S,2022-03-26T22:22:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,8.492115637319317,49.50980392156863,1610612740,59,58,2022-03-26T22:22:10Z,3390000,2.0,27.0,1,left,J. Hayes cutting Layup (5 PTS) (J. Valanciunas 2 AST),"[1629637, 202685]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,2.74,Made,,,,,,,,,,5.0,,,J. Valanciunas,202685.0,2.0,,,,
344,PT11M24.00S,2022-03-26T22:22:19.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,59,58,2022-03-26T22:22:19Z,3410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M17.00S,2022-03-26T22:22:46.7Z,3,REGULAR,foul,personal,[],1630529,,,1610612759,59,58,2022-03-26T22:22:58Z,3420000,,,0,,H. Jones personal FOUL (2 PF),"[1630529, 1627751]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,202056.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,
347,PT11M10.00S,2022-03-26T22:23:11.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,80.76544021024968,46.07843137254902,1610612759,59,58,2022-03-26T22:23:17Z,3440000,-20.0,128.0,1,right,MISS J. Richardson 12' fadeaway Shot,[1626196],1610612759.0,SAS,fadeaway,,,Richardson,J. Richardson,,,,,12.98,Missed,,,,,,,,,,,,,,,,,,,
348,PT11M07.00S,2022-03-26T22:23:14.3Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,59,58,2022-03-26T22:23:17Z,3450000,,,0,,J. Valanciunas REBOUND (Off:3 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,347.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
349,PT10M44.00S,2022-03-26T22:23:38.1Z,3,REGULAR,3pt,Jump Shot,[],203468,28.728646517739815,77.94117647058823,1610612740,62,58,2022-03-26T22:23:45Z,3460000,-140.0,218.0,1,left,C. McCollum 25' 3PT  (19 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,25.85,Made,,,,,,,,,,19.0,,,J. Valanciunas,202685.0,3.0,,,,
