actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
351,PT01M11.00S,2021-11-25T02:05:52.7Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,70,48,2021-11-25T02:05:52Z,3410000,,,0,,B. Ingram Free Throw 2 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
352,PT00M52.60S,2021-11-25T02:06:13.8Z,2,REGULAR,3pt,Jump Shot,[],203484,30.699737187910642,34.31372549019608,1610612764,70,48,2021-11-25T02:06:19Z,3420000,78.0,236.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
353,PT00M49.50S,2021-11-25T02:06:16.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,70,48,2021-11-25T02:06:19Z,3430000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,352.0,3.0,3.0,0.0,,,,,,
354,PT00M44.30S,2021-11-25T02:06:23.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.24901445466492,53.18627450980392,1610612740,70,48,2021-11-25T02:15:24Z,3440000,16.0,11.0,1,right,MISS J. Hart running Layup,[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
355,PT00M42.10S,2021-11-25T02:06:25.2Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,70,48,2021-11-25T02:06:50Z,3450000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,354.0,4.0,4.0,0.0,,,,,,
356,PT00M38.60S,2021-11-25T02:06:28.7Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612764,70,48,2021-11-25T02:06:59Z,3460000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1630529]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1630529.0,
357,PT00M38.60S,2021-11-25T02:06:28.7Z,2,REGULAR,steal,,[],1630529,,,1610612740,70,48,2021-11-25T02:06:59Z,3470000,,,0,,H. Jones STEAL (4 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M38.40S,2021-11-25T02:06:49.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612740,70,48,2021-11-25T02:16:14Z,3480000,,,0,,K. Kuzma take personal FOUL (1 PF) (Graham 2 FT),"[1628398, 1628984]",1610612764.0,WAS,take,,,Kuzma,K. Kuzma,,,,,,,,,,,203592.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,
360,PT00M38.40S,2021-11-25T02:07:01.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628984,,,1610612740,71,48,2021-11-25T02:07:01Z,3500000,,,0,,D. Graham Free Throw 1 of 2 (11 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
361,PT00M38.40S,2021-11-25T02:07:22.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628984,,,1610612740,72,48,2021-11-25T02:07:22Z,3510000,,,0,,D. Graham Free Throw 2 of 2 (12 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
362,PT00M27.80S,2021-11-25T02:07:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.258212877792378,48.28431372549019,1610612764,72,48,2021-11-25T03:36:57Z,3520000,9.0,6.0,1,left,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
363,PT00M27.60S,2021-11-25T02:07:38.6Z,2,REGULAR,rebound,offensive,[],203078,,,1610612764,72,48,2021-11-25T02:07:38Z,3530000,,,0,,B. Beal REBOUND (Off:1 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,362.0,3.0,2.0,1.0,,,,,,
364,PT00M27.60S,2021-11-25T02:07:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,5.590000152587891,50.0,1610612764,72,50,2021-11-25T02:07:38Z,3540000,0.0,0.0,1,left,B. Beal tip Layup (19 PTS),[203078],1610612764.0,WAS,tip,,,Beal,B. Beal,,,,,0.0,Made,19.0,,,,,,,,,,,,,,,,,,
365,PT00M04.10S,2021-11-25T02:08:04.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,67.09921156373193,46.81372549019608,1610612740,72,50,2021-11-25T02:16:50Z,3550000,-16.0,257.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
366,PT00M03.60S,2021-11-25T02:08:05.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,72,50,2021-11-25T02:17:16Z,3560000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,
367,PT00M03.60S,2021-11-25T02:08:17.9Z,2,REGULAR,turnover,traveling,[],1628398,,,1610612764,72,50,2021-11-25T02:09:19Z,3570000,,,0,,K. Kuzma traveling TURNOVER (3 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,3.0,,,
368,PT00M02.70S,2021-11-25T02:08:33.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,72,50,2021-11-25T02:09:52Z,3580000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,,
369,PT00M00.00S,2021-11-25T02:08:59.2Z,2,REGULAR,period,end,[],0,,,1610612764,72,50,2021-11-25T02:09:52Z,3590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2021-11-25T02:23:33.9Z,3,REGULAR,substitution,out,['startperiod'],202066,,,1610612764,72,50,2021-11-25T02:24:03Z,3600000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2021-11-25T02:23:33.9Z,3,REGULAR,substitution,out,['startperiod'],202722,,,1610612764,72,50,2021-11-25T02:24:03Z,3610000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2021-11-25T02:23:33.9Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612764,72,50,2021-11-25T02:24:03Z,3620000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2021-11-25T02:23:33.9Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,72,50,2021-11-25T02:24:03Z,3630000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2021-11-25T02:24:11.5Z,3,REGULAR,period,start,[],0,,,1610612764,72,50,2021-11-25T02:24:11Z,3640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT11M43.00S,2021-11-25T02:24:27.8Z,3,REGULAR,2pt,Jump Shot,[],203078,78.26872536136662,75.73529411764706,1610612764,72,50,2021-11-25T02:25:43Z,3650000,129.0,152.0,1,right,MISS B. Beal 19' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,19.9,Missed,,,,,,,,,,,,,,,,,,,
383,PT11M39.00S,2021-11-25T02:24:31.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,72,50,2021-11-25T02:24:46Z,3660000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,382.0,4.0,4.0,0.0,,,,,,
384,PT11M30.00S,2021-11-25T02:24:39.7Z,3,REGULAR,3pt,Jump Shot,[],1627742,19.004599211563733,8.088235294117647,1610612740,72,50,2021-11-25T02:26:03Z,3670000,210.0,126.0,1,left,MISS B. Ingram 24' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,,
385,PT11M28.00S,2021-11-25T02:24:41.7Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,72,50,2021-11-25T02:24:49Z,3680000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:5),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,384.0,5.0,5.0,0.0,,,,,,
386,PT11M18.00S,2021-11-25T02:24:51.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,95.48291721419186,50.98039215686274,1610612764,72,52,2021-11-25T02:24:58Z,3690000,5.0,-10.0,1,right,D. Gafford alley-oop DUNK (4 PTS) (S. Dinwiddie 5 AST),"[1629655, 203915]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,1.11,Made,4.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,,,,,
388,PT10M56.00S,2021-11-25T02:25:15.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,11.777266754270697,41.911764705882355,1610612740,72,52,2021-11-25T02:25:51Z,3710000,40.0,58.0,1,left,MISS J. Valanciunas 7' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,7.08,Missed,,,,,,,,,,,,,,,,,,,
389,PT10M53.00S,2021-11-25T02:25:18.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,72,52,2021-11-25T02:25:43Z,3720000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,388.0,3.0,3.0,0.0,,,,,,
390,PT10M47.00S,2021-11-25T02:25:26.7Z,3,REGULAR,foul,offensive,[],1628398,,,1610612764,72,52,2021-11-25T02:25:30Z,3730000,,,0,,K. Kuzma charge offensive FOUL (2 PF),"[1628398, 1628984]",1610612764.0,WAS,charge,,,Kuzma,K. Kuzma,,,,,,,,,,,203592.0,2.0,0.0,Graham,1628984.0,,,,,,,,,,
392,PT10M47.00S,2021-11-25T02:25:26.7Z,3,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,72,52,2021-11-25T02:25:26Z,3750000,,,0,,K. Kuzma offensive foul TURNOVER (4 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,203592.0,,,,,,,,,,,4.0,,,
393,PT10M33.00S,2021-11-25T02:26:02.1Z,3,REGULAR,turnover,3-second-violation,[],202685,,,1610612740,72,52,2021-11-25T02:26:26Z,3760000,,,0,,J. Valanciunas 3-second-violation TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,203592.0,,,,,,,,,,,2.0,,,
394,PT10M22.00S,2021-11-25T02:26:25.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,95.53219448094612,3.209252450980392,1610612764,72,52,2021-11-25T02:26:35Z,3770000,-234.0,-11.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
395,PT10M18.00S,2021-11-25T02:26:29.5Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,72,52,2021-11-25T02:26:35Z,3780000,,,0,,H. Jones REBOUND (Off:1 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,394.0,6.0,5.0,1.0,,,,,,
396,PT10M09.00S,2021-11-25T02:26:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.206964520367937,46.32352941176471,1610612740,74,52,2021-11-25T02:26:47Z,3790000,18.0,-4.0,1,left,J. Hart cutting Layup (9 PTS) (J. Valanciunas 3 AST),"[1628404, 202685]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,1.87,Made,9.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,,
398,PT10M09.00S,2021-11-25T02:26:46.0Z,3,REGULAR,foul,personal,['1freethrow'],203078,,,1610612740,74,52,2021-11-25T02:26:54Z,3810000,,,0,,B. Beal shooting personal FOUL (3 PF) (Hart 1 FT),"[203078, 1628404]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,,,,,,,2715.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,
400,PT10M09.00S,2021-11-25T02:27:09.7Z,3,REGULAR,freethrow,1 of 1,[],1628404,,,1610612740,75,52,2021-11-25T02:27:09Z,3830000,,,0,,J. Hart Free Throw 1 of 1 (10 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
401,PT09M57.00S,2021-11-25T02:27:29.8Z,3,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,75,52,2021-11-25T02:27:46Z,3840000,,,0,,B. Beal bad pass out-of-bounds TURNOVER (2 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,2.0,,,
402,PT09M50.00S,2021-11-25T02:27:46.9Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612740,75,52,2021-11-25T02:28:04Z,3850000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Ingram 2 FT),"[1628398, 1627742]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,203592.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,
404,PT09M50.00S,2021-11-25T02:28:17.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,76,52,2021-11-25T02:29:21Z,3870000,,,0,,B. Ingram Free Throw 1 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
405,PT09M50.00S,2021-11-25T02:28:17.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,76,52,2021-11-25T02:29:21Z,3880000,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Missed,,,,,,,,,,,,,,,,,,,
409,PT09M44.00S,2021-11-25T02:28:23.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,76,52,2021-11-25T02:29:21Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,,
406,PT09M44.00S,2021-11-25T02:29:18.2Z,3,REGULAR,jumpball,recovered,[],1628398,,,1610612764,76,52,2021-11-25T02:29:18Z,3900000,,,0,,Jump Ball D. Gafford vs. J. Valanciunas: Tip to K. Kuzma,"[1628398, 1629655, 202685]",1610612764.0,WAS,heldball,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Gafford,1629655.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,,,,
411,PT09M43.00S,2021-11-25T02:29:25.9Z,3,REGULAR,foul,personal,[],1628404,,,1610612764,76,52,2021-11-25T02:29:37Z,3930000,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 203915]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,2715.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,
413,PT09M37.00S,2021-11-25T02:29:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,90.09526938239159,39.21568627450981,1610612764,76,54,2021-11-25T02:31:29Z,3950000,-54.0,41.0,1,right,S. Dinwiddie 6' driving Layup (10 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,6.75,Made,10.0,,,,,,,,,,,,,,,,,,
415,PT09M23.00S,2021-11-25T02:29:59.2Z,3,REGULAR,2pt,Jump Shot,[],1628984,16.507884362680684,22.058823529411764,1610612740,76,54,2021-11-25T02:30:05Z,3960000,140.0,103.0,1,left,MISS D. Graham 17' floating Shot,[1628984],1610612740.0,NOP,floating,,,Graham,D. Graham,,,,,17.34,Missed,,,,,,,,,,,,,,,,,,,
416,PT09M21.00S,2021-11-25T02:30:01.2Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,76,54,2021-11-25T02:30:05Z,3970000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,415.0,3.0,3.0,0.0,,,,,,
417,PT09M16.00S,2021-11-25T02:30:07.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203915,66.44218134034165,20.098039215686274,1610612764,76,54,2021-11-25T02:30:16Z,3980000,-150.0,263.0,1,right,MISS S. Dinwiddie 30' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,30.24,Missed,,,,,,,,,,,,,,,,,,,
418,PT09M13.00S,2021-11-25T02:30:10.5Z,3,REGULAR,rebound,offensive,[],203915,,,1610612764,76,54,2021-11-25T02:30:10Z,3990000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:5),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,417.0,6.0,5.0,1.0,,,,,,
419,PT09M12.00S,2021-11-25T02:30:11.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203915,91.93495400788436,4.166666666666666,1610612764,76,54,2021-11-25T02:30:18Z,4000000,-229.0,23.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
420,PT09M09.00S,2021-11-25T02:30:14.3Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,76,54,2021-11-25T02:30:18Z,4010000,,,0,,B. Ingram REBOUND (Off:2 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,419.0,4.0,2.0,2.0,,,,,,
422,PT09M01.00S,2021-11-25T02:30:23.0Z,3,REGULAR,2pt,Jump Shot,[],202685,20.71287779237845,44.85294117647059,1610612740,76,54,2021-11-25T02:33:32Z,4020000,26.0,142.0,1,left,MISS J. Valanciunas 14' floating Shot - blocked,"[202685, 1629655]",1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,14.45,Missed,,,,,,,,,,,,,,Gafford,1629655.0,,,,
423,PT09M01.00S,2021-11-25T02:30:23.0Z,3,REGULAR,block,,[],1629655,,,1610612740,76,54,2021-11-25T02:30:25Z,4030000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M56.00S,2021-11-25T02:30:28.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,76,54,2021-11-25T02:34:06Z,4040000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,422.0,4.0,4.0,0.0,,,,,,
425,PT08M48.00S,2021-11-25T02:30:42.1Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612764,76,54,2021-11-25T02:30:48Z,4050000,,,0,,D. Graham shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1628984, 203484]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,203054.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,
427,PT08M48.00S,2021-11-25T02:31:02.6Z,3,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,76,55,2021-11-25T02:31:44Z,4070000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
428,PT08M48.00S,2021-11-25T02:31:02.6Z,3,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,76,55,2021-11-25T02:31:44Z,4080000,,,0,,MISS K. Caldwell-Pope Free Throw 2 of 2,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Missed,,,,,,,,,,,,,,,,,,,
429,PT08M46.00S,2021-11-25T02:31:04.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,76,55,2021-11-25T02:31:44Z,4090000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,428.0,10.0,7.0,3.0,,,,,,
430,PT08M25.00S,2021-11-25T02:31:40.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,28.728646517739815,15.686274509803921,1610612740,76,55,2021-11-25T02:31:49Z,4100000,172.0,218.0,1,left,MISS J. Hart 27' 3PT,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
431,PT08M20.00S,2021-11-25T02:31:43.8Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,76,55,2021-11-25T02:31:43Z,4110000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:6),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,430.0,7.0,6.0,1.0,,,,,,
432,PT08M18.00S,2021-11-25T02:31:46.3Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612764,76,55,2021-11-25T02:38:19Z,4120000,,,0,,S. Dinwiddie bad pass TURNOVER (3 TO),"[203915, 1627742]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,3.0,Ingram,1627742.0,
433,PT08M18.00S,2021-11-25T02:31:46.3Z,3,REGULAR,steal,,[],1627742,,,1610612740,76,55,2021-11-25T02:38:19Z,4130000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M13.00S,2021-11-25T02:31:58.0Z,3,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,76,55,2021-11-25T02:38:30Z,4140000,,,0,,J. Valanciunas lost ball out-of-bounds TURNOVER (3 TO),[202685],1610612740.0,NOP,lost ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,203054.0,,,,,,,,,,,3.0,,,
435,PT08M07.00S,2021-11-25T02:32:10.4Z,3,REGULAR,foul,personal,[],1630529,,,1610612764,76,55,2021-11-25T02:32:17Z,4150000,,,0,,H. Jones personal FOUL (3 PF),"[1630529, 203078]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,203054.0,3.0,0.0,Beal,203078.0,,,,,,,,,,
437,PT08M04.00S,2021-11-25T02:32:42.0Z,3,REGULAR,foul,personal,[],202685,,,1610612764,76,55,2021-11-25T02:32:56Z,4170000,,,0,,J. Valanciunas personal FOUL (2 PF),"[202685, 1628398]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,2715.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,
439,PT07M58.00S,2021-11-25T02:33:08.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629655,94.1688567674113,50.98039215686274,1610612764,76,57,2021-11-25T02:33:16Z,4190000,5.0,2.0,1,right,D. Gafford alley-oop DUNK (6 PTS) (S. Dinwiddie 6 AST),"[1629655, 203915]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,0.54,Made,6.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,,,,,,
441,PT07M33.00S,2021-11-25T02:33:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.995400788436268,53.431372549019606,1610612740,78,57,2021-11-25T02:33:37Z,4210000,-17.0,4.0,1,left,B. Ingram cutting finger roll Layup (17 PTS) (J. Valanciunas 4 AST),"[1627742, 202685]",1610612740.0,NOP,cutting finger roll,,,Ingram,B. Ingram,,,,,1.76,Made,17.0,J. Valanciunas,202685.0,4.0,,,,,,,,,,,,,,,
443,PT07M20.00S,2021-11-25T02:33:46.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,94.30026281208936,49.50980392156863,1610612764,78,59,2021-11-25T02:33:50Z,4230000,-2.0,1.0,1,right,D. Gafford alley-oop DUNK (8 PTS) (S. Dinwiddie 7 AST),"[1629655, 203915]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,0.27,Made,8.0,S. Dinwiddie,203915.0,7.0,,,,,,,,,,,,,,,
445,PT07M08.00S,2021-11-25T02:33:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,8.09789750328515,48.77450980392157,1610612740,80,59,2021-11-25T02:34:03Z,4250000,6.0,24.0,1,left,J. Valanciunas Layup (19 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.44,Made,19.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,,
447,PT06M58.00S,2021-11-25T02:34:07.5Z,3,REGULAR,3pt,Jump Shot,[],203484,76.82325886990802,11.029411764705882,1610612764,80,62,2021-11-25T02:34:12Z,4270000,-195.0,165.0,1,right,K. Caldwell-Pope 25' 3PT  (7 PTS) (S. Dinwiddie 8 AST),"[203484, 203915]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.56,Made,7.0,S. Dinwiddie,203915.0,8.0,,,,,,,,,,,,,,,
449,PT06M57.00S,2021-11-25T02:34:16.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,80,62,2021-11-25T02:34:16Z,4290000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M57.00S,2021-11-25T02:36:46.6Z,3,REGULAR,substitution,out,[],203915,,,1610612740,80,62,2021-11-25T02:37:09Z,4300000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
