actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
381,PT06M12.00S,2021-11-13T02:32:24.6Z,3,REGULAR,substitution,out,[],202685,,,1610612751,69,82,2021-11-13T02:32:33Z,3670000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M12.00S,2021-11-13T02:32:24.6Z,3,REGULAR,substitution,in,[],1629637,,,1610612751,69,82,2021-11-13T02:32:33Z,3680000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M12.00S,2021-11-13T02:32:24.6Z,3,REGULAR,substitution,in,[],1630529,,,1610612751,69,82,2021-11-13T02:32:33Z,3690000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M12.00S,2021-11-13T02:32:46.1Z,3,REGULAR,freethrow,2 of 2,[],201933,,,1610612751,69,83,2021-11-13T02:32:46Z,3700000,,,0,,B. Griffin Free Throw 2 of 2 (6 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
385,PT06M03.00S,2021-11-13T02:33:04.0Z,3,REGULAR,violation,kicked ball,[],203925,,,1610612740,69,83,2021-11-13T02:34:14Z,3710000,,,0,,J. Harris kicked ball VIOLATION,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
410,PT06M03.00S,2021-11-13T02:33:08.0Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612740,69,83,2021-11-13T02:40:48Z,3715000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M03.00S,2021-11-13T02:33:12.0Z,3,REGULAR,substitution,out,[],201933,,,1610612740,69,83,2021-11-13T02:33:17Z,3720000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M03.00S,2021-11-13T02:33:12.0Z,3,REGULAR,substitution,in,[],200746,,,1610612740,69,83,2021-11-13T02:33:17Z,3730000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M55.00S,2021-11-13T02:34:33.4Z,3,REGULAR,turnover,out-of-bounds,[],1629637,,,1610612740,69,83,2021-11-13T02:34:50Z,3740000,,,0,,J. Hayes lost ball out-of-bounds TURNOVER (1 TO),[1629637],1610612740.0,NOP,lost ball,,,Hayes,J. Hayes,,,,,1199.0,,,,,1.0,,,,,,,,,,,,,,
389,PT05M39.00S,2021-11-13T02:34:52.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201935,85.28252299605782,57.39506740196079,1610612751,69,85,2021-11-13T02:41:37Z,3750000,37.0,86.0,1,right,J. Harden 9' floating Jump Shot (27 PTS),[201935],1610612751.0,BKN,floating,,,Harden,J. Harden,,,,,,,,,,,9.34,Made,27.0,,,,,,,,,,,
390,PT05M26.00S,2021-11-13T02:35:04.6Z,3,REGULAR,3pt,Jump Shot,[],1628984,30.831143232588698,76.7156862745098,1610612740,69,85,2021-11-13T02:41:58Z,3760000,-134.0,237.0,1,left,MISS D. Graham 27' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,,27.23,Missed,,,,,,,,,,,,
391,PT05M26.00S,2021-11-13T02:35:04.6Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,69,85,2021-11-13T02:35:12Z,3770000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,390.0,2.0,2.0,0.0,,,,
392,PT05M15.00S,2021-11-13T02:35:17.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628984,,,1610612751,69,85,2021-11-13T02:35:30Z,3780000,,,0,,D. Graham shooting personal FOUL (3 PF) (Harden 3 FT),"[1628984, 201935]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,1627541.0,3.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
394,PT05M15.00S,2021-11-13T02:36:09.9Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,69,86,2021-11-13T02:36:09Z,3800000,,,0,,J. Harden Free Throw 1 of 3 (28 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Made,28.0,,,,,,,,,,,
395,PT05M15.00S,2021-11-13T02:36:25.8Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,69,86,2021-11-13T02:36:25Z,3810000,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Missed,,,,,,,,,,,,
396,PT05M15.00S,2021-11-13T02:36:25.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,69,86,2021-11-13T02:36:25Z,3820000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,395.0,,,,,,,
397,PT05M15.00S,2021-11-13T02:36:43.0Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,69,87,2021-11-13T02:36:43Z,3830000,,,0,,J. Harden Free Throw 3 of 3 (29 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Made,29.0,,,,,,,,,,,
400,PT05M03.00S,2021-11-13T02:36:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202066,6.652431011826544,53.18627450980392,1610612740,69,87,2021-11-13T02:37:03Z,3840000,-16.0,10.0,1,left,MISS G. Temple driving finger roll Layup,[202066],1610612740.0,NOP,driving finger roll,,,Temple,G. Temple,,,,,,,,,,,1.88,Missed,,,,,,,,,,,,
401,PT05M00.00S,2021-11-13T02:37:01.2Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,69,87,2021-11-13T02:37:03Z,3850000,,,0,,L. Aldridge REBOUND (Off:0 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,400.0,4.0,4.0,0.0,,,,
402,PT04M45.00S,2021-11-13T02:37:15.9Z,3,REGULAR,3pt,Jump Shot,[],201142,85.75886990801577,96.32352941176471,1610612751,69,90,2021-11-13T02:37:20Z,3860000,232.0,81.0,1,right,K. Durant 24' 3PT  (18 PTS) (J. Harden 9 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,24.55,Made,18.0,J. Harden,201935.0,9.0,,,,,,,,
404,PT04M33.00S,2021-11-13T02:37:28.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,6.258212877792378,55.14705882352941,1610612740,71,90,2021-11-13T02:43:03Z,3880000,-26.0,6.0,1,left,H. Jones cutting DUNK (9 PTS) (D. Graham 5 AST),"[1630529, 1628984]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,,,,,,,2.65,Made,9.0,D. Graham,1628984.0,5.0,,,,,,,,
406,PT04M12.00S,2021-11-13T02:37:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630529,,,1610612751,71,90,2021-11-13T02:38:03Z,3900000,,,0,,H. Jones shooting personal FOUL (4 PF) (Harden 3 FT),"[1630529, 201935]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,1627963.0,4.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
408,PT04M12.00S,2021-11-13T02:38:20.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,71,90,2021-11-13T02:38:20Z,3920000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M12.00S,2021-11-13T02:38:32.0Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612751,71,90,2021-11-13T02:39:38Z,3930000,,,0,,,[],1610612740.0,NOP,stands,,,,,,,,,1199.0,,,,,,,,,,,,,,,,,,,
411,PT04M12.00S,2021-11-13T02:40:53.2Z,3,REGULAR,substitution,out,[],1628404,,,1610612751,71,90,2021-11-13T02:41:08Z,3940000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M12.00S,2021-11-13T02:40:53.2Z,3,REGULAR,substitution,in,[],1630530,,,1610612751,71,90,2021-11-13T02:41:08Z,3950000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M12.00S,2021-11-13T02:41:38.9Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612751,71,90,2021-11-13T02:41:38Z,3960000,,,0,,MISS J. Harden Free Throw 1 of 3,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Missed,,,,,,,,,,,,
414,PT04M12.00S,2021-11-13T02:41:38.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,71,90,2021-11-13T02:41:38Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,413.0,,,,,,,
415,PT04M12.00S,2021-11-13T02:41:54.9Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612751,71,90,2021-11-13T02:41:54Z,3980000,,,0,,MISS J. Harden Free Throw 2 of 3,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Missed,,,,,,,,,,,,
416,PT04M12.00S,2021-11-13T02:41:54.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,71,90,2021-11-13T02:41:54Z,3990000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,415.0,,,,,,,
417,PT04M12.00S,2021-11-13T02:42:10.6Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612751,71,91,2021-11-13T02:42:10Z,4000000,,,0,,J. Harden Free Throw 3 of 3 (30 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,Made,30.0,,,,,,,,,,,
418,PT03M59.00S,2021-11-13T02:42:25.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612740,71,91,2021-11-13T02:42:43Z,4010000,,,0,,P. Mills personal FOUL (1 PF) (Graham 2 FT),"[201988, 1628984]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,1627541.0,1.0,0.0,Graham,1628984.0,,,,,,,,,,,,,,,
420,PT03M59.00S,2021-11-13T02:42:53.0Z,3,REGULAR,freethrow,1 of 2,[],1628984,,,1610612740,71,91,2021-11-13T02:42:53Z,4030000,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,Missed,,,,,,,,,,,,
421,PT03M59.00S,2021-11-13T02:42:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,71,91,2021-11-13T02:42:53Z,4040000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,
422,PT03M59.00S,2021-11-13T02:43:11.2Z,3,REGULAR,freethrow,2 of 2,[],1628984,,,1610612740,72,91,2021-11-13T02:43:11Z,4050000,,,0,,D. Graham Free Throw 2 of 2 (9 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
423,PT03M45.00S,2021-11-13T02:43:26.7Z,3,REGULAR,2pt,Jump Shot,[],200746,81.42247043363994,25.0,1610612751,72,91,2021-11-13T02:44:35Z,4060000,-125.0,122.0,1,right,MISS L. Aldridge 17' pullup Shot,[200746],1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,,,,,,,17.47,Missed,,,,,,,,,,,,
424,PT03M42.00S,2021-11-13T02:43:29.7Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,72,91,2021-11-13T02:43:32Z,4070000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,,
425,PT03M28.00S,2021-11-13T02:43:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630530,31.61957950065703,25.98039215686275,1610612740,72,91,2021-11-13T02:43:49Z,4080000,120.0,245.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,27.26,Missed,,,,,,,,,,,,
426,PT03M25.00S,2021-11-13T02:43:46.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,72,91,2021-11-13T02:43:49Z,4090000,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,425.0,4.0,4.0,0.0,,,,
427,PT03M21.00S,2021-11-13T02:43:51.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201935,68.15045992115637,23.774509803921568,1610612751,72,91,2021-11-13T02:45:06Z,4100000,-131.0,247.0,1,right,MISS J. Harden 27' pullup 3PT,[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,,,,,,,27.95,Missed,,,,,,,,,,,,
428,PT03M18.00S,2021-11-13T02:43:54.2Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,72,91,2021-11-13T02:43:57Z,4110000,,,0,,H. Jones REBOUND (Off:0 Def:3),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,427.0,3.0,3.0,0.0,,,,
429,PT03M12.00S,2021-11-13T02:44:00.2Z,3,REGULAR,turnover,bad pass,[],1630529,,,1610612740,72,91,2021-11-13T02:44:07Z,4120000,,,0,,H. Jones bad pass TURNOVER (3 TO),"[1630529, 200746]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,3.0,,,,,,,,,,,Aldridge,200746.0,,
430,PT03M12.00S,2021-11-13T02:44:00.2Z,3,REGULAR,steal,,[],200746,,,1610612751,72,91,2021-11-13T02:44:05Z,4130000,,,0,,L. Aldridge STEAL (1 STL),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M05.00S,2021-11-13T02:44:07.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,90.62089356110381,55.14705882352941,1610612751,72,93,2021-11-13T02:44:13Z,4140000,26.0,36.0,1,right,K. Durant cutting Layup (20 PTS) (J. Harden 10 AST),"[201142, 201935]",1610612751.0,BKN,cutting,,,Durant,K. Durant,,,,,,,,,,,4.4,Made,20.0,J. Harden,201935.0,10.0,,,,,,,,
433,PT02M53.00S,2021-11-13T02:44:18.4Z,3,REGULAR,3pt,Jump Shot,[],202066,21.632720105124836,8.088235294117647,1610612740,75,93,2021-11-13T02:44:50Z,4160000,210.0,151.0,1,left,G. Temple 25' 3PT  (17 PTS) (D. Graham 6 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,25.82,Made,17.0,D. Graham,1628984.0,6.0,,,,,,,,
435,PT02M30.00S,2021-11-13T02:44:41.3Z,3,REGULAR,3pt,Jump Shot,[],203925,93.77463863337714,1.9607843137254901,1610612751,75,93,2021-11-13T02:44:53Z,4180000,-240.0,6.0,1,right,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,24.03,Missed,,,,,,,,,,,,
436,PT02M30.00S,2021-11-13T02:44:41.3Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,75,93,2021-11-13T02:44:53Z,4190000,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,435.0,4.0,4.0,0.0,,,,
437,PT02M19.00S,2021-11-13T02:44:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628984,25.706307490144546,88.23529411764706,1610612740,78,93,2021-11-13T02:46:07Z,4200000,-191.0,189.0,1,left,D. Graham 26' 3PT pullup (12 PTS) (H. Jones 1 AST),"[1628984, 1630529]",1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,,26.89,Made,12.0,H. Jones,1630529.0,1.0,,,,,,,,
439,PT02M01.00S,2021-11-13T02:45:10.8Z,3,REGULAR,3pt,Jump Shot,[],203925,65.78515111695138,50.98039215686274,1610612751,78,93,2021-11-13T02:45:16Z,4220000,5.0,269.0,1,right,MISS J. Harris 26' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,26.91,Missed,,,,,,,,,,,,
440,PT01M58.00S,2021-11-13T02:45:13.8Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,78,93,2021-11-13T02:45:16Z,4230000,,,0,,G. Temple REBOUND (Off:0 Def:4),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,439.0,4.0,4.0,0.0,,,,
441,PT01M52.00S,2021-11-13T02:45:21.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201988,,,1610612740,78,93,2021-11-13T02:45:39Z,4240000,,,0,,P. Mills shooting personal FOUL (2 PF) (Hayes 2 FT),"[201988, 1629637]",1610612751.0,BKN,shooting,,,Mills,P. Mills,,,,,1627963.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
443,PT01M52.00S,2021-11-13T02:45:49.5Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,79,93,2021-11-13T02:46:15Z,4260000,,,0,,J. Hayes Free Throw 1 of 2 (7 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
444,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,79,93,2021-11-13T02:46:08Z,4270000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,out,[],202066,,,1610612740,79,93,2021-11-13T02:46:08Z,4280000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,out,[],203925,,,1610612740,79,93,2021-11-13T02:46:08Z,4290000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,out,[],201935,,,1610612740,79,93,2021-11-13T02:46:08Z,4300000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,in,[],1629638,,,1610612740,79,93,2021-11-13T02:46:08Z,4310000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,in,[],203107,,,1610612740,79,93,2021-11-13T02:46:08Z,4320000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,in,[],1628975,,,1610612740,79,93,2021-11-13T02:46:08Z,4330000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M52.00S,2021-11-13T02:45:50.5Z,3,REGULAR,substitution,in,[],1627761,,,1610612740,79,93,2021-11-13T02:46:08Z,4340000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M52.00S,2021-11-13T02:45:49.5Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,79,93,2021-11-13T02:46:15Z,4350000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,Missed,,,,,,,,,,,,
453,PT01M50.00S,2021-11-13T02:45:51.5Z,3,REGULAR,rebound,defensive,[],1627761,,,1610612751,79,93,2021-11-13T02:46:15Z,4360000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,452.0,1.0,1.0,0.0,,,,
454,PT01M38.00S,2021-11-13T02:46:23.3Z,3,REGULAR,turnover,bad pass,[],201988,,,1610612751,79,93,2021-11-13T02:46:34Z,4370000,,,0,,P. Mills bad pass TURNOVER (2 TO),"[201988, 1630529]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,2.0,,,,,,,,,,,Jones,1630529.0,,
455,PT01M38.00S,2021-11-13T02:46:23.3Z,3,REGULAR,steal,,[],1630529,,,1610612740,79,93,2021-11-13T02:46:26Z,4380000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M33.00S,2021-11-13T02:46:28.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,7.5722733245729295,53.92156862745098,1610612740,81,93,2021-11-13T02:47:58Z,4390000,-20.0,19.0,1,left,H. Jones running DUNK (11 PTS) (T. Satoransky 4 AST),"[1630529, 203107]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,,,,,,,2.71,Made,11.0,T. Satoransky,203107.0,4.0,,,,,,,,
458,PT01M13.00S,2021-11-13T02:46:49.0Z,3,REGULAR,turnover,bad pass,[],1627761,,,1610612751,81,93,2021-11-13T02:46:54Z,4410000,,,0,,D. Bembry bad pass TURNOVER (1 TO),"[1627761, 1630530]",1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,1.0,,,,,,,,,,,Murphy III,1630530.0,,
459,PT01M13.00S,2021-11-13T02:46:49.0Z,3,REGULAR,steal,,[],1630530,,,1610612740,81,93,2021-11-13T02:46:52Z,4420000,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M03.00S,2021-11-13T02:46:59.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,21.369908015768726,26.715686274509803,1610612740,81,93,2021-11-13T02:49:32Z,4430000,116.0,148.0,1,left,MISS N. Alexander-Walker 18' pullup Shot,[1629638],1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,18.86,Missed,,,,,,,,,,,,
461,PT00M59.20S,2021-11-13T02:47:03.1Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,81,93,2021-11-13T02:47:03Z,4440000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,460.0,5.0,5.0,0.0,,,,
462,PT00M52.80S,2021-11-13T02:47:13.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612751,81,93,2021-11-13T02:47:35Z,4450000,,,0,,H. Jones personal FOUL (5 PF) (Durant 2 FT),"[1630529, 201142]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1627541.0,5.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
464,PT00M52.80S,2021-11-13T02:47:45.2Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,81,94,2021-11-13T02:47:45Z,4470000,,,0,,K. Durant Free Throw 1 of 2 (21 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,21.0,,,,,,,,,,,
465,PT00M52.80S,2021-11-13T02:47:46.0Z,3,REGULAR,substitution,out,[],1630529,,,1610612751,81,94,2021-11-13T02:47:56Z,4480000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M52.80S,2021-11-13T02:47:46.0Z,3,REGULAR,substitution,in,[],202066,,,1610612751,81,94,2021-11-13T02:47:56Z,4490000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M52.80S,2021-11-13T02:48:05.2Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,81,95,2021-11-13T02:48:05Z,4500000,,,0,,K. Durant Free Throw 2 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,Made,22.0,,,,,,,,,,,
468,PT00M32.90S,2021-11-13T02:48:29.9Z,3,REGULAR,2pt,Jump Shot,[],202066,20.45006570302234,30.637254901960787,1610612740,81,95,2021-11-13T02:48:44Z,4510000,97.0,140.0,1,left,MISS G. Temple 17' step back Shot,[202066],1610612740.0,NOP,step back,,,Temple,G. Temple,,,,,,,,,,,17.0,Missed,,,,,,,,,,,,
469,PT00M30.80S,2021-11-13T02:48:32.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,81,95,2021-11-13T02:48:44Z,4520000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,468.0,,,,,,,
470,PT00M30.80S,2021-11-13T02:48:37.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,81,95,2021-11-13T02:48:37Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M12.80S,2021-11-13T02:48:59.5Z,3,REGULAR,3pt,Jump Shot,[],1628975,66.70499342969777,34.80392156862745,1610612751,81,95,2021-11-13T02:49:04Z,4540000,-76.0,260.0,1,right,MISS J. Carter 27' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,27.14,Missed,,,,,,,,,,,,
472,PT00M08.60S,2021-11-13T02:49:03.8Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,81,95,2021-11-13T02:49:03Z,4550000,,,0,,G. Temple REBOUND (Off:0 Def:5),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,471.0,5.0,5.0,0.0,,,,
