actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
555,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,97,89,2022-01-12T03:02:00Z,5450000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,97,89,2022-01-12T03:02:00Z,5460000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612740,97,89,2022-01-12T03:02:00Z,5470000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],1627736,,,1610612740,97,89,2022-01-12T03:02:00Z,5480000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-01-12T03:01:44.7Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612740,97,89,2022-01-12T03:02:00Z,5490000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-01-12T03:02:11.8Z,4,REGULAR,period,start,[],0,,,1610612740,97,89,2022-01-12T03:02:11Z,5500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT11M39.00S,2022-01-12T03:02:33.7Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612740,97,89,2022-01-12T03:02:42Z,5510000,,,0,,K. Towns shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1626157, 202685]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,1627529.0,3.0,1.0,Valanciunas,202685.0,,,,,,,
563,PT11M39.00S,2022-01-12T03:03:00.4Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,98,89,2022-01-12T03:03:00Z,5530000,,,0,,J. Valanciunas Free Throw 1 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
564,PT11M39.00S,2022-01-12T03:03:18.2Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,99,89,2022-01-12T03:03:18Z,5540000,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
565,PT11M17.00S,2022-01-12T03:03:45.5Z,4,REGULAR,turnover,offensive goaltending,[],1626157,,,1610612750,99,89,2022-01-12T03:04:00Z,5550000,,,0,,K. Towns offensive goaltending TURNOVER (3 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.0,,,,,,,,,201638.0,,,,,,,,,,,
566,PT11M01.00S,2022-01-12T03:04:10.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202685,9.937582128777924,48.28431372549019,1610612740,99,89,2022-01-12T03:04:45Z,5560000,9.0,41.0,1,left,MISS J. Valanciunas turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,,,,4.18,Missed,,,,,,,,,,,,,,,,
567,PT10M59.00S,2022-01-12T03:04:12.5Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,99,89,2022-01-12T03:04:36Z,5570000,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,566.0,5.0,4.0,1.0,,,
568,PT10M59.00S,2022-01-12T03:04:16.1Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,99,89,2022-01-12T03:04:25Z,5580000,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,2.0,,,,,,,,,1627529.0,,,,,,,,,,,
569,PT10M49.00S,2022-01-12T03:04:45.0Z,4,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612740,99,89,2022-01-12T03:05:10Z,5590000,,,0,,M. Beasley shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1627736, 1629638]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,201638.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,
571,PT10M49.00S,2022-01-12T03:05:11.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612740,99,89,2022-01-12T03:05:11Z,5610000,,,0,,MISS N. Alexander-Walker Free Throw 1 of 2,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Missed,,,,,,,,,,,,,,,,
572,PT10M49.00S,2022-01-12T03:05:11.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,99,89,2022-01-12T03:05:11Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,571.0,,,,,,
573,PT10M49.00S,2022-01-12T03:05:26.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612740,100,89,2022-01-12T03:05:26Z,5630000,,,0,,N. Alexander-Walker Free Throw 2 of 2 (6 PTS),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
574,PT10M24.00S,2022-01-12T03:05:53.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,87.46714848883047,42.40196078431372,1610612750,100,89,2022-01-12T03:13:13Z,5640000,-38.0,65.0,1,right,MISS K. Towns 7' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,,,,7.56,Missed,,,,,,,,,,,,,,,,
575,PT10M21.00S,2022-01-12T03:05:56.8Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,100,89,2022-01-12T03:05:58Z,5650000,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,574.0,9.0,8.0,1.0,,,
576,PT10M16.00S,2022-01-12T03:06:05.9Z,4,REGULAR,turnover,discontinued dribble,[],1628984,,,1610612740,100,89,2022-01-12T03:06:12Z,5660000,,,0,,D. Graham discontinued dribble TURNOVER (1 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,1.0,,,,,,,,,201638.0,,,,,,,,,,,
577,PT10M04.00S,2022-01-12T03:06:33.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,67.62483574244416,55.63725490196079,1610612750,100,92,2022-01-12T03:06:46Z,5670000,28.0,252.0,1,right,M. Beasley 25' 3PT  (15 PTS) (D. Russell 7 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.34,Made,15.0,D. Russell,1626156.0,7.0,,,,,,,,,,,,
579,PT09M47.00S,2022-01-12T03:06:51.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,31.590834428383708,45.57674632352941,1610612740,103,92,2022-01-12T03:13:20Z,5690000,22.0,244.0,1,left,N. Alexander-Walker 24' 3PT pullup (9 PTS) (J. Valanciunas 4 AST),"[1629638, 202685]",1610612740.0,NOP,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,24.55,Made,9.0,J. Valanciunas,202685.0,4.0,,,,,,,,,,,,
581,PT09M32.00S,2022-01-12T03:07:04.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,66.3107752956636,55.392156862745104,1610612750,103,92,2022-01-12T03:08:44Z,5710000,27.0,264.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,26.56,Missed,,,,,,,,,,,,,,,,
582,PT09M32.00S,2022-01-12T03:07:04.5Z,4,REGULAR,rebound,offensive,[],1627736,,,1610612750,103,92,2022-01-12T03:07:11Z,5720000,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,581.0,2.0,1.0,1.0,,,
583,PT09M24.00S,2022-01-12T03:07:12.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,91.80354796320631,96.81372549019608,1610612750,103,95,2022-01-12T03:07:18Z,5730000,234.0,25.0,1,right,A. Edwards 3PT  (11 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,23.54,Made,11.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,
585,PT09M12.00S,2022-01-12T03:07:32.1Z,4,REGULAR,foul,offensive,[],1629638,,,1610612740,103,95,2022-01-12T03:08:06Z,5750000,,,0,,N. Alexander-Walker offensive FOUL (2 PF),"[1629638, 1630183]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,1627961.0,2.0,0.0,McDaniels,1630183.0,,,,,,,
587,PT09M12.00S,2022-01-12T03:07:32.1Z,4,REGULAR,turnover,offensive foul,[],1629638,,,1610612740,103,95,2022-01-12T03:07:32Z,5770000,,,0,,N. Alexander-Walker offensive foul TURNOVER (3 TO),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,3.0,,,,,,,,,1627961.0,,,,,,,,,,,
588,PT09M12.00S,2022-01-12T03:07:41.7Z,4,REGULAR,substitution,out,[],202066,,,1610612750,103,95,2022-01-12T03:07:45Z,5780000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT09M12.00S,2022-01-12T03:07:41.7Z,4,REGULAR,substitution,in,[],1630529,,,1610612750,103,95,2022-01-12T03:07:45Z,5790000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M59.00S,2022-01-12T03:08:05.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627736,86.15308804204993,53.92156862745098,1610612750,103,95,2022-01-12T03:13:31Z,5800000,20.0,78.0,1,right,MISS M. Beasley 8' driving floating Shot,[1627736],1610612750.0,MIN,driving floating,,,Beasley,M. Beasley,,,,,,,,8.01,Missed,,,,,,,,,,,,,,,,
591,PT08M58.00S,2022-01-12T03:08:06.7Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,103,95,2022-01-12T03:13:31Z,5810000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,590.0,7.0,4.0,3.0,,,
592,PT08M58.00S,2022-01-12T03:08:16.6Z,4,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612750,103,95,2022-01-12T03:08:24Z,5820000,,,0,,J. Hart shooting personal FOUL (4 PF) (Towns 2 FT),"[1628404, 1626157]",1610612740.0,NOP,shooting,,,Hart,J. Hart,,,,,,,,,,,,,,1627961.0,4.0,0.0,Towns,1626157.0,,,,,,,
594,PT08M58.00S,2022-01-12T03:08:41.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,103,95,2022-01-12T03:08:41Z,5840000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Missed,,,,,,,,,,,,,,,,
595,PT08M58.00S,2022-01-12T03:08:41.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,103,95,2022-01-12T03:08:41Z,5850000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,594.0,,,,,,
596,PT08M58.00S,2022-01-12T03:08:59.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626157,,,1610612750,103,96,2022-01-12T03:08:59Z,5860000,,,0,,K. Towns Free Throw 2 of 2 (19 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
597,PT08M50.00S,2022-01-12T03:09:10.5Z,4,REGULAR,turnover,bad pass,[],1628984,,,1610612740,103,96,2022-01-12T03:09:14Z,5870000,,,0,,D. Graham bad pass TURNOVER (2 TO),"[1628984, 1626157]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,2.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,
598,PT08M50.00S,2022-01-12T03:09:10.5Z,4,REGULAR,steal,,[],1626157,,,1610612750,103,96,2022-01-12T03:09:12Z,5880000,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M41.00S,2022-01-12T03:09:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,94.1688567674113,53.67647058823529,1610612750,103,98,2022-01-12T03:10:50Z,5890000,18.0,2.0,1,right,K. Towns Layup (21 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,1.85,Made,21.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,
601,PT08M22.00S,2022-01-12T03:09:38.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.30946123521682,48.77450980392157,1610612740,105,98,2022-01-12T03:13:39Z,5910000,6.0,16.0,1,left,H. Jones Layup (10 PTS) (D. Graham 3 AST),"[1630529, 1628984]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,1.73,Made,10.0,D. Graham,1628984.0,3.0,,,,,,,,,,,,
603,PT08M01.00S,2022-01-12T03:09:59.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.15045992115637,27.941176470588236,1610612750,105,98,2022-01-12T03:10:04Z,5930000,-110.0,247.0,1,right,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,,
604,PT07M57.00S,2022-01-12T03:10:03.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,105,98,2022-01-12T03:10:04Z,5940000,,,0,,J. Valanciunas REBOUND (Off:1 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,603.0,10.0,9.0,1.0,,,
605,PT07M52.00S,2022-01-12T03:10:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,5.601182654402102,45.09803921568628,1610612740,105,98,2022-01-12T03:12:52Z,5950000,25.0,0.0,1,left,MISS J. Hart running Layup,[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,,,,2.45,Missed,,,,,,,,,,,,,,,,
607,PT07M52.00S,2022-01-12T03:10:08.8Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,105,98,2022-01-12T03:10:37Z,5970000,,,0,,J. McDaniels REBOUND (Off:1 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,605.0,6.0,5.0,1.0,,,
608,PT07M52.00S,2022-01-12T03:10:22.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,105,98,2022-01-12T03:10:22Z,5980000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M52.00S,2022-01-12T03:12:28.8Z,4,REGULAR,substitution,out,[],1628984,,,1610612750,105,98,2022-01-12T03:13:07Z,5990000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M52.00S,2022-01-12T03:12:28.8Z,4,REGULAR,substitution,out,[],202685,,,1610612750,105,98,2022-01-12T03:13:07Z,6000000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT07M52.00S,2022-01-12T03:12:28.8Z,4,REGULAR,substitution,in,[],1629637,,,1610612750,105,98,2022-01-12T03:13:07Z,6010000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M52.00S,2022-01-12T03:12:28.8Z,4,REGULAR,substitution,in,[],1627742,,,1610612750,105,98,2022-01-12T03:13:07Z,6020000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT07M45.00S,2022-01-12T03:13:22.2Z,4,REGULAR,foul,personal,[],1630529,,,1610612750,105,98,2022-01-12T03:13:28Z,6030000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1626156]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,1627961.0,4.0,0.0,Russell,1626156.0,,,,,,,
615,PT07M40.00S,2022-01-12T03:13:44.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,85.23324572930355,97.05882352941177,1610612750,105,101,2022-01-12T03:13:49Z,6050000,235.0,86.0,1,right,A. Edwards 25' 3PT  (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,25.06,Made,14.0,,,,,,,,,,,,,,,
616,PT07M14.00S,2022-01-12T03:14:09.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,19.66162943495401,26.96078431372549,1610612740,105,101,2022-01-12T03:14:15Z,6060000,115.0,132.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,17.54,Missed,,,,,,,,,,,,,,,,
617,PT07M10.00S,2022-01-12T03:14:13.4Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,105,101,2022-01-12T03:14:15Z,6070000,,,0,,M. Beasley REBOUND (Off:1 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,616.0,3.0,2.0,1.0,,,
618,PT07M00.00S,2022-01-12T03:14:23.8Z,4,REGULAR,2pt,Jump Shot,[],1630162,92.9862023653088,71.32352941176471,1610612750,105,101,2022-01-12T03:14:28Z,6080000,107.0,13.0,1,right,MISS A. Edwards 10' fadeaway Shot,[1630162],1610612750.0,MIN,fadeaway,,,Edwards,A. Edwards,,,,,,,,10.74,Missed,,,,,,,,,,,,,,,,
619,PT06M57.00S,2022-01-12T03:14:26.8Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,105,101,2022-01-12T03:14:28Z,6090000,,,0,,J. Hart REBOUND (Off:3 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,618.0,8.0,5.0,3.0,,,
620,PT06M41.00S,2022-01-12T03:14:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612740,105,101,2022-01-12T03:15:11Z,6100000,,,0,,M. Beasley shooting personal FOUL (2 PF) (Hart 2 FT),"[1627736, 1628404]",1610612750.0,MIN,shooting,,,Beasley,M. Beasley,,,,,,,,,,,,,,1627529.0,2.0,0.0,Hart,1628404.0,,,,,,,
622,PT06M41.00S,2022-01-12T03:15:16.2Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,106,101,2022-01-12T03:15:16Z,6120000,,,0,,J. Hart Free Throw 1 of 2 (17 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
623,PT06M41.00S,2022-01-12T03:15:40.0Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,107,101,2022-01-12T03:15:40Z,6130000,,,0,,J. Hart Free Throw 2 of 2 (18 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
624,PT06M24.00S,2022-01-12T03:15:57.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,91.14651773981603,34.80392156862745,1610612750,107,103,2022-01-12T03:16:52Z,6140000,-76.0,31.0,1,right,K. Towns 8' bank Jump Shot (23 PTS) (A. Edwards 5 AST),"[1626157, 1630162]",1610612750.0,MIN,bank,,,Towns,K. Towns,,,,,,,,8.2,Made,23.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,
626,PT06M12.00S,2022-01-12T03:16:10.5Z,4,REGULAR,turnover,bad pass,[],1629638,,,1610612740,107,103,2022-01-12T03:16:14Z,6160000,,,0,,N. Alexander-Walker bad pass TURNOVER (4 TO),"[1629638, 1626157]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,4.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,
627,PT06M12.00S,2022-01-12T03:16:10.5Z,4,REGULAR,steal,,[],1626157,,,1610612750,107,103,2022-01-12T03:16:12Z,6170000,,,0,,K. Towns STEAL (3 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M01.00S,2022-01-12T03:16:21.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,93.77463863337714,45.83333333333333,1610612750,107,105,2022-01-12T03:16:26Z,6180000,-21.0,6.0,1,right,A. Edwards driving reverse Layup (16 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,,,,2.16,Made,16.0,,,,,,,,,,,,,,,
629,PT05M48.00S,2022-01-12T03:16:40.2Z,4,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612740,107,105,2022-01-12T03:17:16Z,6190000,,,0,,A. Edwards shooting personal FOUL (3 PF) (Hart 2 FT),"[1630162, 1628404]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,,,,,,,,,,201638.0,3.0,0.0,Hart,1628404.0,,,,,,,
631,PT05M48.00S,2022-01-12T03:17:17.3Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,107,105,2022-01-12T03:17:17Z,6210000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Missed,,,,,,,,,,,,,,,,
632,PT05M48.00S,2022-01-12T03:17:17.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,107,105,2022-01-12T03:17:17Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,631.0,,,,,,
633,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,107,105,2022-01-12T03:17:40Z,6230000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,out,[],1629637,,,1610612740,107,105,2022-01-12T03:17:40Z,6240000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,out,[],1627736,,,1610612740,107,105,2022-01-12T03:17:40Z,6250000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,in,[],202685,,,1610612740,107,105,2022-01-12T03:17:40Z,6260000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,107,105,2022-01-12T03:17:40Z,6270000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M48.00S,2022-01-12T03:17:18.8Z,4,REGULAR,substitution,in,[],1629020,,,1610612740,107,105,2022-01-12T03:17:40Z,6280000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M48.00S,2022-01-12T03:17:50.9Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,108,105,2022-01-12T03:17:50Z,6290000,,,0,,J. Hart Free Throw 2 of 2 (19 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
640,PT05M29.00S,2022-01-12T03:18:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,79.71419185282524,48.77450980392157,1610612750,108,105,2022-01-12T03:31:34Z,6300000,-6.0,138.0,1,right,MISS A. Edwards 13' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,,,,13.83,Missed,,,,,,,,,,,,,,,,
641,PT05M25.00S,2022-01-12T03:18:14.3Z,4,REGULAR,rebound,offensive,[],1630162,,,1610612750,108,105,2022-01-12T03:36:03Z,6310000,,,0,,A. Edwards REBOUND (Off:2 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,640.0,4.0,2.0,2.0,,,
644,PT05M19.00S,2022-01-12T03:18:20.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626157,85.49605781865965,48.28431372549019,1610612750,108,105,2022-01-12T03:18:24Z,6340000,-9.0,84.0,1,right,MISS K. Towns 8' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,,,,8.42,Missed,,,,,,,,,,,,,,,,
645,PT05M17.00S,2022-01-12T03:18:22.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,108,105,2022-01-12T03:18:24Z,6350000,,,0,,J. Hart REBOUND (Off:3 Def:6),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,644.0,9.0,6.0,3.0,,,
