actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
183,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,33,37,2022-02-13T00:39:47Z,1800000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2022-02-13T00:39:26.8Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612759,33,37,2022-02-13T00:39:47Z,1810000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2022-02-13T00:39:58.2Z,2,REGULAR,period,start,[],0,,,1610612740,33,37,2022-02-13T00:39:58Z,1820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M47.00S,2022-02-13T00:40:17.2Z,2,REGULAR,foul,offensive,[],202685,,,1610612740,33,37,2022-02-13T00:41:17Z,1830000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 1630170]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1662.0,1.0,0.0,Vassell,1630170.0,,,,,,
188,PT11M47.00S,2022-02-13T00:40:17.2Z,2,REGULAR,turnover,offensive foul,[],202685,,,1610612740,33,37,2022-02-13T00:40:35Z,1850000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,,,
189,PT11M29.00S,2022-02-13T00:40:45.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203926,27.677398160315374,81.12745098039215,1610612759,33,37,2022-02-13T00:40:55Z,1860000,-156.0,208.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,,
190,PT11M25.00S,2022-02-13T00:40:49.6Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,33,37,2022-02-13T00:40:49Z,1870000,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,189.0,4.0,1.0,3.0,,,,,,,,,,,
191,PT11M23.00S,2022-02-13T00:40:51.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630170,17.821944809461236,25.245098039215684,1610612759,33,37,2022-02-13T00:41:27Z,1880000,124.0,115.0,1,left,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.9,Missed,,,,,,,,,,,,,,,,,,,
192,PT11M18.00S,2022-02-13T00:40:56.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,33,37,2022-02-13T00:40:58Z,1890000,,,0,,C. McCollum REBOUND (Off:1 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,191.0,6.0,5.0,1.0,,,,,,,,,,,
193,PT11M14.00S,2022-02-13T00:40:59.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,74.19513797634691,87.00980392156863,1610612740,33,37,2022-02-13T00:41:51Z,1900000,185.0,190.0,1,right,MISS D. Graham 26' running 3PT,[1628984],1610612740.0,NOP,running,,,Graham,D. Graham,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
194,PT11M13.00S,2022-02-13T00:41:04.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,33,37,2022-02-13T00:41:04Z,1910000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,193.0,,,,,,,,,,,,,,
195,PT11M13.00S,2022-02-13T00:41:06.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,33,37,2022-02-13T00:41:06Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT11M00.00S,2022-02-13T00:41:20.0Z,2,REGULAR,3pt,Jump Shot,[],1629640,11.383048620236531,3.431372549019608,1610612759,33,37,2022-02-13T00:41:36Z,1930000,233.0,55.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M56.00S,2022-02-13T00:41:24.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,33,37,2022-02-13T00:41:36Z,1940000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,,,,
198,PT10M49.00S,2022-02-13T00:41:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,86.67871222076215,51.470588235294116,1610612740,33,37,2022-02-13T00:42:34Z,1950000,7.0,73.0,1,right,MISS C. McCollum 7' driving floating Shot - blocked,"[203468, 1627751]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,7.31,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
199,PT10M49.00S,2022-02-13T00:41:31.6Z,2,REGULAR,block,,[],1627751,,,1610612740,33,37,2022-02-13T00:41:34Z,1960000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M45.00S,2022-02-13T00:41:35.6Z,2,REGULAR,rebound,offensive,[],203468,,,1610612740,33,37,2022-02-13T00:41:41Z,1970000,,,0,,C. McCollum REBOUND (Off:2 Def:5),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,198.0,7.0,5.0,2.0,,,,,,,,,,,
201,PT10M38.00S,2022-02-13T00:41:42.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,87.72996057818659,49.50980392156863,1610612740,33,37,2022-02-13T00:43:07Z,1980000,-2.0,63.0,1,right,MISS J. Valanciunas 6' Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,6.28,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M37.00S,2022-02-13T00:41:43.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,33,37,2022-02-13T00:41:50Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,201.0,,,,,,,,,,,,,,
203,PT10M37.00S,2022-02-13T00:41:49.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,33,37,2022-02-13T00:41:49Z,2000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M29.00S,2022-02-13T00:42:10.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,92.90407358738501,96.1014093137255,1610612740,36,37,2022-02-13T00:42:20Z,2010000,231.0,14.0,1,right,N. Marshall 3PT  (6 PTS) (C. McCollum 2 AST),"[1630230, 203468]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,23.09,Made,6.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,,
206,PT10M15.00S,2022-02-13T00:42:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,10.726018396846255,35.049019607843135,1610612759,36,37,2022-02-13T00:43:54Z,2030000,75.0,48.0,1,left,MISS D. Murray 8' driving floating Shot,[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,8.9,Missed,,,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2022-02-13T00:42:25.2Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,36,37,2022-02-13T00:42:32Z,2040000,,,0,,J. Valanciunas REBOUND (Off:0 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,,,,
208,PT10M04.00S,2022-02-13T00:42:37.7Z,2,REGULAR,foul,personal,[],1629640,,,1610612740,36,37,2022-02-13T00:43:06Z,2050000,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 202685]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1662.0,2.0,0.0,Valanciunas,202685.0,,,,,,
211,PT09M57.00S,2022-02-13T00:43:06.9Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,36,37,2022-02-13T00:44:26Z,2080000,,,0,,C. McCollum bad pass TURNOVER (3 TO),"[203468, 1627751]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,3.0,,,Poeltl,1627751.0,
212,PT09M57.00S,2022-02-13T00:43:06.9Z,2,REGULAR,steal,,[],1627751,,,1610612759,36,37,2022-02-13T00:43:15Z,2090000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M56.00S,2022-02-13T00:43:24.2Z,2,REGULAR,foul,personal,[],1628984,,,1610612759,36,37,2022-02-13T00:43:41Z,2100000,,,0,,D. Graham personal FOUL (1 PF),"[1628984, 1630170]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,1662.0,1.0,0.0,Vassell,1630170.0,,,,,,
215,PT09M56.00S,2022-02-13T00:43:36.1Z,2,REGULAR,foul,technical,['1freethrow'],1628984,,,1610612759,36,37,2022-02-13T00:43:51Z,2120000,,,0,,D. Graham technical FOUL (1 Tech),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,1628171.0,1.0,1.0,,,,,,,,
217,PT09M56.00S,2022-02-13T00:43:36.2Z,2,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,36,38,2022-02-13T00:44:19Z,2140000,,,0,,D. Vassell technical Free Throw 1 of 1 (1 PTS),[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
218,PT09M46.00S,2022-02-13T00:44:29.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,15.982260183968464,53.431372549019606,1610612759,36,38,2022-02-13T00:46:09Z,2150000,-17.0,98.0,1,left,MISS J. Poeltl 9' turnaround Hook,[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,9.92,Missed,,,,,,,,,,,,,,,,,,,
219,PT09M42.00S,2022-02-13T00:44:33.9Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,36,38,2022-02-13T00:44:48Z,2160000,,,0,,C. McCollum REBOUND (Off:2 Def:6),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,218.0,8.0,6.0,2.0,,,,,,,,,,,
220,PT09M37.00S,2022-02-13T00:44:48.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,36,38,2022-02-13T00:44:48Z,2170000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M26.00S,2022-02-13T00:47:55.3Z,2,REGULAR,3pt,Jump Shot,[],1630230,77.34888304862024,8.088235294117647,1610612740,36,38,2022-02-13T00:48:03Z,2180000,-210.0,160.0,1,right,MISS N. Marshall 26' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
222,PT09M24.00S,2022-02-13T00:47:57.8Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,36,38,2022-02-13T00:47:57Z,2190000,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,221.0,1.0,0.0,1.0,,,,,,,,,,,
223,PT09M22.00S,2022-02-13T00:47:59.7Z,2,REGULAR,turnover,bad pass,[],1629637,,,1610612740,36,38,2022-02-13T00:48:06Z,2200000,,,0,,J. Hayes bad pass TURNOVER (1 TO),"[1629637, 1627751]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,1.0,,,Poeltl,1627751.0,
224,PT09M22.00S,2022-02-13T00:47:59.7Z,2,REGULAR,steal,,[],1627751,,,1610612759,36,38,2022-02-13T00:48:02Z,2210000,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M17.00S,2022-02-13T00:48:04.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,20.45006570302234,6.862745098039216,1610612759,36,41,2022-02-13T00:48:43Z,2220000,216.0,140.0,1,left,D. McDermott 25' 3PT running (9 PTS) (D. Murray 4 AST),"[203926, 1627749]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,25.7,Made,9.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,,
227,PT08M55.00S,2022-02-13T00:48:26.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,66.5735873850197,33.33333333333333,1610612740,36,41,2022-02-13T00:48:37Z,2240000,-83.0,262.0,1,right,MISS D. Graham 27' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
228,PT08M53.00S,2022-02-13T00:48:28.6Z,2,REGULAR,rebound,offensive,[],1628984,,,1610612740,36,41,2022-02-13T00:48:37Z,2250000,,,0,,D. Graham REBOUND (Off:2 Def:0),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,227.0,2.0,0.0,2.0,,,,,,,,,,,
229,PT08M51.00S,2022-02-13T00:48:31.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628984,79.31997371879106,43.872549019607845,1610612740,36,41,2022-02-13T00:50:43Z,2260000,-31.0,142.0,1,right,MISS D. Graham 14' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,14.52,Missed,,,,,,,,,,,,,,,,,,,
230,PT08M48.00S,2022-02-13T00:48:34.2Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,36,41,2022-02-13T00:48:34Z,2270000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,
231,PT08M41.00S,2022-02-13T00:48:40.9Z,2,REGULAR,3pt,Jump Shot,[],203926,29.517082785808146,71.07843137254902,1610612759,36,44,2022-02-13T00:48:47Z,2280000,-105.0,225.0,1,left,D. McDermott 24' 3PT  (12 PTS) (D. Murray 5 AST),"[203926, 1627749]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,24.85,Made,12.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,,,
233,PT08M25.00S,2022-02-13T00:48:56.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,91.40932982917214,45.588235294117645,1610612740,36,44,2022-02-13T00:49:01Z,2300000,-22.0,28.0,1,right,MISS C. McCollum driving Layup - blocked,"[203468, 1627751]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,3.59,Missed,,,,,,,,,,,,,,,Poeltl,1627751.0,,,
234,PT08M25.00S,2022-02-13T00:48:56.4Z,2,REGULAR,block,,[],1627751,,,1610612740,36,44,2022-02-13T00:48:59Z,2310000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M21.00S,2022-02-13T00:49:00.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,36,44,2022-02-13T00:49:01Z,2320000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,
236,PT08M20.00S,2022-02-13T00:49:02.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627749,7.440867279894875,52.94117647058824,1610612759,36,46,2022-02-13T00:51:17Z,2330000,-15.0,17.0,1,left,D. Murray running Layup (8 PTS),[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,2.28,Made,8.0,,,,,,,,,,,,,,,,,,
237,PT08M14.00S,2022-02-13T00:49:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,36,46,2022-02-13T00:49:19Z,2340000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,36,46,2022-02-13T00:51:56Z,2350000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,out,[],1629637,,,1610612740,36,46,2022-02-13T00:51:56Z,2360000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,36,46,2022-02-13T00:51:56Z,2370000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,in,[],202066,,,1610612740,36,46,2022-02-13T00:51:56Z,2380000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,36,46,2022-02-13T00:51:56Z,2390000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M14.00S,2022-02-13T00:49:50.8Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,36,46,2022-02-13T00:51:56Z,2400000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M03.00S,2022-02-13T00:52:25.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,90.48948751642575,49.754901960784316,1610612740,38,46,2022-02-13T00:52:31Z,2410000,-1.0,37.0,1,right,J. Valanciunas turnaround Hook (5 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,3.69,Made,5.0,,,,,,,,,,,,,,,,,,
246,PT07M53.00S,2022-02-13T00:52:36.2Z,2,REGULAR,2pt,Jump Shot,[],1630170,22.28975032851511,49.50980392156863,1610612759,38,46,2022-02-13T00:52:46Z,2430000,2.0,157.0,1,left,MISS D. Vassell 15' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,15.7,Missed,,,,,,,,,,,,,,,,,,,
247,PT07M51.00S,2022-02-13T00:52:38.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,38,46,2022-02-13T00:52:46Z,2440000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,
248,PT07M51.00S,2022-02-13T00:52:43.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,38,46,2022-02-13T00:52:43Z,2450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M28.00S,2022-02-13T00:53:07.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,82.9993429697766,29.65686274509804,1610612740,38,46,2022-02-13T00:53:13Z,2460000,-102.0,107.0,1,right,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.78,Missed,,,,,,,,,,,,,,,,,,,
250,PT07M25.00S,2022-02-13T00:53:10.7Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,38,46,2022-02-13T00:53:13Z,2470000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,,,,
251,PT07M12.00S,2022-02-13T00:53:23.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,17.95335085413929,47.794117647058826,1610612759,38,46,2022-02-13T00:53:56Z,2480000,11.0,116.0,1,left,MISS J. Poeltl 11' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,11.68,Missed,,,,,,,,,,,,,,,,,,,
252,PT07M09.00S,2022-02-13T00:53:26.6Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,38,46,2022-02-13T00:53:31Z,2490000,,,0,,J. Poeltl REBOUND (Off:4 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,251.0,5.0,1.0,4.0,,,,,,,,,,,
253,PT07M04.00S,2022-02-13T00:53:31.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630170,11.383048620236531,82.35294117647058,1610612759,38,48,2022-02-13T00:54:22Z,2500000,-162.0,55.0,1,left,D. Vassell 17' pullup Jump Shot (3 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,17.07,Made,3.0,,,,,,,,,,,,,,,,,,
254,PT06M44.00S,2022-02-13T00:53:51.3Z,2,REGULAR,2pt,Jump Shot,[],203468,86.02168199737189,75.24509803921569,1610612740,38,48,2022-02-13T00:54:46Z,2510000,126.0,79.0,1,right,MISS C. McCollum 14' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,,
255,PT06M41.00S,2022-02-13T00:53:54.3Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,38,48,2022-02-13T00:53:57Z,2520000,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,254.0,2.0,2.0,0.0,,,,,,,,,,,
256,PT06M35.00S,2022-02-13T00:53:59.6Z,2,REGULAR,3pt,Jump Shot,[],1629640,24.655059132720105,88.23529411764706,1610612759,38,48,2022-02-13T00:54:05Z,2530000,-191.0,179.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M31.00S,2022-02-13T00:54:03.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,38,48,2022-02-13T00:54:05Z,2540000,,,0,,J. Valanciunas REBOUND (Off:0 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,256.0,5.0,5.0,0.0,,,,,,,,,,,
258,PT06M19.00S,2022-02-13T00:54:16.0Z,2,REGULAR,2pt,Jump Shot,[],1627742,92.85479632063075,75.49019607843137,1610612740,40,48,2022-02-13T00:55:19Z,2550000,127.0,15.0,1,right,B. Ingram 12' turnaround fadeaway Jump Shot (12 PTS),[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,12.83,Made,12.0,,,,,,,,,,,,,,,,,,
259,PT05M59.00S,2022-02-13T00:54:40.2Z,2,REGULAR,foul,personal,[],203926,,,1610612759,40,48,2022-02-13T00:55:05Z,2560000,,,0,,D. McDermott loose ball personal FOUL (1 PF),"[203926, 202066]",1610612759.0,SAS,loose ball,,,McDermott,D. McDermott,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Temple,202066.0,,,,,,
286,PT05M59.00S,2022-02-13T00:54:45.3Z,2,REGULAR,turnover,lost ball,[],203926,,,1610612759,40,48,2022-02-13T00:58:15Z,2580000,,,0,,D. McDermott lost ball TURNOVER (1 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,1.0,,,,,
262,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,out,[],203468,,,1610612740,40,48,2022-02-13T00:58:15Z,2590000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,out,[],202685,,,1610612740,40,48,2022-02-13T00:58:15Z,2600000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612740,40,48,2022-02-13T00:58:15Z,2610000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,out,[],203926,,,1610612740,40,48,2022-02-13T00:58:15Z,2620000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,out,[],1627751,,,1610612740,40,48,2022-02-13T00:58:15Z,2630000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,in,[],1626195,,,1610612740,40,48,2022-02-13T00:58:15Z,2640000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,40,48,2022-02-13T00:58:15Z,2650000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,in,[],1629111,,,1610612740,40,48,2022-02-13T00:58:15Z,2660000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M59.00S,2022-02-13T00:54:50.5Z,2,REGULAR,substitution,in,[],1629022,,,1610612740,40,48,2022-02-13T00:58:15Z,2670000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
