actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
539,PT06M15.00S,2021-12-29T03:01:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,5.206964520367937,44.6078431372549,1610612740,88,95,2021-12-29T03:01:33Z,5390000,27.0,-4.0,1,left,J. Valanciunas cutting Layup (11 PTS) (H. Jones 3 AST),"[202685, 1630529]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,2.72,Made,,,,,,,,11.0,H. Jones,1630529.0,3.0,,,,,,,,
541,PT05M53.00S,2021-12-29T03:01:50.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,91.01511169513797,47.30392156862745,1610612739,88,95,2021-12-29T03:01:55Z,5410000,-13.0,32.0,1,right,MISS I. Okoro Layup - blocked,"[1630171, 1630529]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,3.47,Missed,,,,,,,,,,,,,Jones,1630529.0,,,,,
542,PT05M53.00S,2021-12-29T03:01:50.9Z,4,REGULAR,block,,[],1630529,,,1610612739,88,95,2021-12-29T03:01:53Z,5420000,,,0,,H. Jones BLOCK (3 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M53.00S,2021-12-29T03:01:50.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,88,95,2021-12-29T03:01:55Z,5430000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,541.0,,,,,,,,,,,,,,,,,,
544,PT05M53.00S,2021-12-29T03:01:55.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,88,95,2021-12-29T03:01:55Z,5440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M44.00S,2021-12-29T03:02:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630529,3.3672798948751645,95.83333333333334,1610612740,88,95,2021-12-29T03:02:16Z,5450000,-229.0,-21.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.01,Missed,,,,,,,,,,,,,,,,,,,
546,PT05M41.00S,2021-12-29T03:02:14.5Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,88,95,2021-12-29T03:02:16Z,5460000,,,0,,R. Rubio REBOUND (Off:2 Def:11),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,545.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
547,PT05M25.00S,2021-12-29T03:02:30.5Z,4,REGULAR,3pt,Jump Shot,[],1629731,87.59855453350855,95.83333333333334,1610612739,88,95,2021-12-29T03:02:42Z,5470000,229.0,64.0,1,right,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,,
548,PT05M22.00S,2021-12-29T03:02:33.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,88,95,2021-12-29T03:02:42Z,5480000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
549,PT05M18.00S,2021-12-29T03:02:37.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202066,21.632720105124836,7.8431372549019605,1610612740,91,95,2021-12-29T03:02:53Z,5490000,211.0,151.0,1,left,G. Temple 25' 3PT  (11 PTS) (D. Graham 4 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.92,Made,,,,,,,,11.0,D. Graham,1628984.0,4.0,,,,,,,,
551,PT04M52.00S,2021-12-29T03:03:04.4Z,4,REGULAR,2pt,Jump Shot,[],201937,75.77201051248358,67.8921568627451,1610612739,91,95,2021-12-29T03:03:10Z,5510000,89.0,175.0,1,right,MISS R. Rubio 19' Jump Shot,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,19.67,Missed,,,,,,,,,,,,,,,,,,,
552,PT04M48.00S,2021-12-29T03:03:08.4Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,91,95,2021-12-29T03:03:10Z,5520000,,,0,,H. Jones REBOUND (Off:0 Def:7),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,551.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
553,PT04M44.00S,2021-12-29T03:03:12.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.075558475689881,45.34313725490196,1610612740,93,95,2021-12-29T03:03:18Z,5530000,23.0,-5.0,1,left,H. Jones driving Layup (26 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,2.38,Made,,,,,,,,26.0,,,,,,,,,,,
554,PT04M44.00S,2021-12-29T03:03:18.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,93,95,2021-12-29T03:03:18Z,5540000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M44.00S,2021-12-29T03:05:35.4Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,93,95,2021-12-29T03:05:50Z,5550000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M44.00S,2021-12-29T03:05:35.4Z,4,REGULAR,substitution,in,[],201567,,,1610612739,93,95,2021-12-29T03:05:50Z,5560000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M22.00S,2021-12-29T03:06:26.6Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612739,93,95,2021-12-29T03:06:39Z,5580000,,,0,,H. Jones shooting personal FOUL (4 PF) (Mobley 2 FT),"[1630529, 1630596]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,1626301.0,,,4.0,0.0,Mobley,1630596.0,
560,PT04M22.00S,2021-12-29T03:07:00.4Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,93,96,2021-12-29T03:07:00Z,5600000,,,0,,E. Mobley Free Throw 1 of 2 (21 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,21.0,,,,,,,,,,,
561,PT04M22.00S,2021-12-29T03:07:26.0Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,93,97,2021-12-29T03:07:26Z,5610000,,,0,,E. Mobley Free Throw 2 of 2 (22 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Made,,,,,,,,22.0,,,,,,,,,,,
562,PT04M09.00S,2021-12-29T03:07:43.5Z,4,REGULAR,3pt,Jump Shot,[],202066,32.14520367936925,47.549019607843135,1610612740,96,97,2021-12-29T03:07:48Z,5620000,12.0,250.0,1,left,G. Temple 25' 3PT  (14 PTS) (D. Graham 5 AST),"[202066, 1628984]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.0,Made,,,,,,,,14.0,D. Graham,1628984.0,5.0,,,,,,,,
564,PT03M45.00S,2021-12-29T03:08:07.2Z,4,REGULAR,3pt,Jump Shot,[],1629731,74.58935611038108,14.950980392156863,1610612739,96,97,2021-12-29T03:08:11Z,5640000,-175.0,186.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
565,PT03M42.00S,2021-12-29T03:08:10.2Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,96,97,2021-12-29T03:08:11Z,5650000,,,0,,J. Hayes REBOUND (Off:1 Def:7),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,564.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
566,PT03M29.00S,2021-12-29T03:08:26.7Z,4,REGULAR,foul,personal,[],1630171,,,1610612740,96,97,2021-12-29T03:08:33Z,5660000,,,0,,I. Okoro personal FOUL (3 PF),"[1630171, 1628984]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,1628168.0,,,3.0,0.0,Graham,1628984.0,
568,PT03M29.00S,2021-12-29T03:08:38.4Z,4,REGULAR,substitution,out,[],1629731,,,1610612740,96,97,2021-12-29T03:08:48Z,5680000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M29.00S,2021-12-29T03:08:38.4Z,4,REGULAR,substitution,in,[],1627756,,,1610612740,96,97,2021-12-29T03:08:48Z,5690000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M22.00S,2021-12-29T03:09:04.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,6.652431011826544,53.92156862745098,1610612740,96,97,2021-12-29T03:09:16Z,5700000,-20.0,10.0,1,left,MISS D. Graham Layup - blocked,"[1628984, 201937]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,2.2,Missed,,,,,,,,,,,,,Rubio,201937.0,,,,,
571,PT03M22.00S,2021-12-29T03:09:04.9Z,4,REGULAR,block,,[],201937,,,1610612740,96,97,2021-12-29T03:09:11Z,5710000,,,0,,R. Rubio BLOCK (2 BLK),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M22.00S,2021-12-29T03:09:04.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,96,97,2021-12-29T03:09:16Z,5720000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,,
573,PT03M22.00S,2021-12-29T03:09:14.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,96,97,2021-12-29T03:09:14Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M18.00S,2021-12-29T03:09:21.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202066,27.283180026281208,79.65686274509804,1610612740,99,97,2021-12-29T03:09:28Z,5740000,-148.0,204.0,1,left,G. Temple 25' 3PT  (17 PTS) (J. Valanciunas 2 AST),"[202066, 202685]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,25.22,Made,,,,,,,,17.0,J. Valanciunas,202685.0,2.0,,,,,,,,
576,PT03M02.00S,2021-12-29T03:09:37.7Z,4,REGULAR,3pt,Jump Shot,[],201937,71.96123521681997,18.137254901960784,1610612739,99,97,2021-12-29T03:11:10Z,5760000,-159.0,211.0,1,right,MISS R. Rubio 26' 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
577,PT02M57.00S,2021-12-29T03:09:42.7Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,99,97,2021-12-29T03:11:10Z,5770000,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,576.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
578,PT02M45.00S,2021-12-29T03:09:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201937,92.59198423127464,46.81372549019608,1610612739,99,97,2021-12-29T03:09:57Z,5780000,-16.0,17.0,1,right,MISS R. Rubio driving Layup,[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
579,PT02M44.00S,2021-12-29T03:09:54.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,99,97,2021-12-29T03:09:57Z,5790000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,578.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
580,PT02M37.00S,2021-12-29T03:10:02.1Z,4,REGULAR,3pt,Jump Shot,[],1630529,28.07161629434954,21.568627450980394,1610612740,99,97,2021-12-29T03:10:05Z,5800000,142.0,211.0,1,left,MISS H. Jones 25' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
581,PT02M33.00S,2021-12-29T03:10:06.1Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,99,97,2021-12-29T03:10:05Z,5810000,,,0,,J. Valanciunas REBOUND (Off:2 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,580.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
582,PT02M33.00S,2021-12-29T03:10:05.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,99,97,2021-12-29T03:10:07Z,5820000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
583,PT02M33.00S,2021-12-29T03:10:05.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,99,97,2021-12-29T03:10:07Z,5830000,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,582.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
584,PT02M32.00S,2021-12-29T03:10:06.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,99,97,2021-12-29T03:10:09Z,5840000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
585,PT02M32.00S,2021-12-29T03:10:06.7Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,99,97,2021-12-29T03:10:09Z,5850000,,,0,,J. Valanciunas REBOUND (Off:4 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,584.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
586,PT02M30.00S,2021-12-29T03:10:08.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,99,97,2021-12-29T03:10:11Z,5860000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
587,PT02M30.00S,2021-12-29T03:10:08.5Z,4,REGULAR,rebound,defensive,[],1627756,,,1610612739,99,97,2021-12-29T03:10:11Z,5870000,,,0,,D. Valentine REBOUND (Off:0 Def:2),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,586.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
588,PT02M20.00S,2021-12-29T03:10:28.6Z,4,REGULAR,foul,personal,[],1628984,,,1610612739,99,97,2021-12-29T03:10:34Z,5880000,,,0,,D. Graham personal FOUL (2 PF),"[1628984, 201937]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,1628168.0,,,2.0,0.0,Rubio,201937.0,
590,PT02M20.00S,2021-12-29T03:11:01.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,99,97,2021-12-29T03:11:01Z,5900000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M20.00S,2021-12-29T03:12:06.4Z,4,REGULAR,substitution,out,[],201937,,,1610612739,99,97,2021-12-29T03:12:17Z,5910000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M20.00S,2021-12-29T03:12:06.4Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,99,97,2021-12-29T03:12:17Z,5920000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M09.00S,2021-12-29T03:12:46.6Z,4,REGULAR,2pt,Jump Shot,[],201567,74.06373193166885,30.88235294117647,1610612739,99,97,2021-12-29T03:12:55Z,5930000,-96.0,191.0,1,right,MISS K. Love 21' pullup Shot,[201567],1610612739.0,CLE,pullup,,,Love,K. Love,,,,,21.39,Missed,,,,,,,,,,,,,,,,,,,
594,PT02M02.00S,2021-12-29T03:12:53.6Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,99,97,2021-12-29T03:12:55Z,5940000,,,0,,D. Graham REBOUND (Off:0 Def:5),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,593.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
595,PT01M52.00S,2021-12-29T03:13:04.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.732588699080158,56.61764705882353,1610612740,99,97,2021-12-29T03:13:08Z,5950000,-33.0,1.0,1,left,MISS H. Jones driving Layup - blocked,"[1630529, 1629731]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,3.31,Missed,,,,,,,,,,,,,Wade,1629731.0,,,,,
596,PT01M52.00S,2021-12-29T03:13:04.2Z,4,REGULAR,block,,[],1629731,,,1610612740,99,97,2021-12-29T03:13:06Z,5960000,,,0,,D. Wade BLOCK (1 BLK),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M48.00S,2021-12-29T03:13:08.2Z,4,REGULAR,rebound,defensive,[],1627756,,,1610612739,99,97,2021-12-29T03:13:08Z,5970000,,,0,,D. Valentine REBOUND (Off:0 Def:3),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,595.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
598,PT01M40.00S,2021-12-29T03:13:16.0Z,4,REGULAR,3pt,Jump Shot,[],1627756,77.7431011826544,89.95098039215686,1610612739,99,97,2021-12-29T03:13:20Z,5980000,200.0,157.0,1,right,MISS D. Valentine 25' 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
599,PT01M37.00S,2021-12-29T03:13:18.9Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,99,97,2021-12-29T03:13:18Z,5990000,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,598.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
600,PT01M35.00S,2021-12-29T03:13:21.1Z,4,REGULAR,turnover,lost ball,[],1630171,,,1610612739,99,97,2021-12-29T03:13:24Z,6000000,,,0,,I. Okoro lost ball TURNOVER (3 TO),"[1630171, 202066]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,3.0,Temple,202066.0,,,,,,,,,,,,
601,PT01M35.00S,2021-12-29T03:13:21.1Z,4,REGULAR,steal,,[],202066,,,1610612740,99,97,2021-12-29T03:13:22Z,6010000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M30.00S,2021-12-29T03:13:25.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,19.004599211563733,92.15686274509804,1610612740,102,97,2021-12-29T03:13:36Z,6020000,-211.0,126.0,1,left,D. Graham 24' 3PT  (16 PTS),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.56,Made,,,,,,,,16.0,,,,,,,,,,,
603,PT01M22.00S,2021-12-29T03:13:49.2Z,4,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612739,102,97,2021-12-29T03:14:15Z,6030000,,,0,,H. Jones shooting personal FOUL (5 PF) (Okoro 2 FT),"[1630529, 1630171]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,202049.0,,,5.0,0.0,Okoro,1630171.0,
605,PT01M22.00S,2021-12-29T03:14:16.3Z,4,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,102,97,2021-12-29T03:14:16Z,6050000,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Missed,,,,,,,,,,,,,,,,,,,
606,PT01M22.00S,2021-12-29T03:14:16.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,102,97,2021-12-29T03:14:16Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,,,
607,PT01M22.00S,2021-12-29T03:14:34.9Z,4,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,102,98,2021-12-29T03:14:34Z,6070000,,,0,,I. Okoro Free Throw 2 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
608,PT01M04.00S,2021-12-29T03:14:54.1Z,4,REGULAR,3pt,Jump Shot,[],1628984,29.25427069645204,25.98039215686275,1610612740,102,98,2021-12-29T03:15:00Z,6080000,120.0,222.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
609,PT00M59.30S,2021-12-29T03:14:58.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,102,98,2021-12-29T03:15:00Z,6090000,,,0,,E. Mobley REBOUND (Off:0 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,608.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
610,PT00M46.00S,2021-12-29T03:15:12.1Z,4,REGULAR,3pt,Jump Shot,[],201567,66.83639947437582,26.225490196078432,1610612739,102,101,2021-12-29T03:15:16Z,6100000,-119.0,259.0,1,right,K. Love 28' 3PT  (21 PTS) (D. Valentine 3 AST),"[201567, 1627756]",1610612739.0,CLE,,,,Love,K. Love,,,,,28.52,Made,,,,,,,,21.0,D. Valentine,1627756.0,3.0,,,,,,,,
614,PT00M28.70S,2021-12-29T03:15:48.8Z,4,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612740,102,101,2021-12-29T03:18:05Z,6140000,,,0,,I. Okoro shooting personal FOUL (4 PF) (Valanciunas 2 FT),"[1630171, 202685]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,202049.0,,,4.0,0.0,Valanciunas,202685.0,
617,PT00M28.70S,2021-12-29T03:16:48.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612740,102,101,2021-12-29T03:19:13Z,6170000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,GT - Ball Not on Cylinder
618,PT00M28.70S,2021-12-29T03:18:13.1Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,103,101,2021-12-29T03:18:13Z,6180000,,,0,,J. Valanciunas Free Throw 1 of 2 (12 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,12.0,,,,,,,,,,,
619,PT00M28.70S,2021-12-29T03:18:30.1Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,104,101,2021-12-29T03:18:30Z,6190000,,,0,,J. Valanciunas Free Throw 2 of 2 (13 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,13.0,,,,,,,,,,,
621,PT00M04.80S,2021-12-29T03:18:59.0Z,4,REGULAR,3pt,Jump Shot,[],1630596,71.17279894875165,19.852941176470587,1610612739,104,101,2021-12-29T03:19:03Z,6210000,-151.0,218.0,1,right,MISS E. Mobley 26' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,,
622,PT00M04.80S,2021-12-29T03:19:01.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,104,101,2021-12-29T03:19:01Z,6220000,,,0,,J. Valanciunas REBOUND (Off:4 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,621.0,10.0,6.0,4.0,,,,,,,,,,,,,,,
623,PT00M04.80S,2021-12-29T03:19:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612740,104,101,2021-12-29T03:19:14Z,6230000,,,0,,I. Okoro personal FOUL (5 PF) (Valanciunas 2 FT),"[1630171, 202685]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,1626301.0,,,5.0,0.0,Valanciunas,202685.0,
625,PT00M04.80S,2021-12-29T03:19:40.5Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,105,101,2021-12-29T03:19:40Z,6250000,,,0,,J. Valanciunas Free Throw 1 of 2 (14 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,14.0,,,,,,,,,,,
626,PT00M04.80S,2021-12-29T03:19:58.3Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,106,101,2021-12-29T03:19:58Z,6260000,,,0,,J. Valanciunas Free Throw 2 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,,,,15.0,,,,,,,,,,,
627,PT00M04.80S,2021-12-29T03:20:04.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,106,101,2021-12-29T03:20:04Z,6270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M04.80S,2021-12-29T03:21:04.6Z,4,REGULAR,substitution,out,[],202685,,,1610612739,106,101,2021-12-29T03:21:21Z,6280000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M04.80S,2021-12-29T03:21:04.6Z,4,REGULAR,substitution,in,[],1629109,,,1610612739,106,101,2021-12-29T03:21:21Z,6290000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M01.50S,2021-12-29T03:21:35.4Z,4,REGULAR,3pt,Jump Shot,[],201567,66.44218134034165,51.225490196078425,1610612739,106,104,2021-12-29T03:21:39Z,6300000,6.0,263.0,1,right,K. Love 26' 3PT  (24 PTS) (D. Wade 3 AST),"[201567, 1629731]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.3,Made,,,,,,,,24.0,D. Wade,1629731.0,3.0,,,,,,,,
