actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
176,PT09M04.00S,2022-03-05T01:41:30.7Z,2,REGULAR,substitution,out,[],203503,,,1610612762,44,22,2022-03-05T01:41:37Z,1730000,,,0,,SUB out: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M04.00S,2022-03-05T01:41:30.7Z,2,REGULAR,substitution,out,[],201144,,,1610612762,44,22,2022-03-05T01:41:37Z,1740000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M04.00S,2022-03-05T01:41:30.7Z,2,REGULAR,substitution,in,[],1630529,,,1610612762,44,22,2022-03-05T01:41:37Z,1750000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M04.00S,2022-03-05T01:41:30.7Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,44,22,2022-03-05T01:41:37Z,1760000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT08M54.00S,2022-03-05T01:41:47.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,66.88157030223391,58.35631127450981,1610612762,44,22,2022-03-05T01:41:57Z,1770000,42.0,259.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
181,PT08M51.00S,2022-03-05T01:41:50.9Z,2,REGULAR,rebound,offensive,[],1627863,,,1610612762,44,22,2022-03-05T01:41:57Z,1780000,,,0,,D. House Jr. REBOUND (Off:1 Def:0),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,180.0,1.0,0.0,1.0,,,,,,,,,
182,PT08M50.00S,2022-03-05T01:41:53.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200752,69.59592641261499,23.52941176470588,1610612762,44,22,2022-03-05T01:42:01Z,1790000,-132.0,233.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.83,Missed,,,,,,,,,,,,,,,,,,,
183,PT08M50.00S,2022-03-05T01:41:53.0Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,44,22,2022-03-05T01:57:55Z,1800000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,
184,PT08M41.00S,2022-03-05T01:42:01.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,4.944152431011826,46.81372549019608,1610612740,46,22,2022-03-05T01:49:08Z,1810000,16.0,-6.0,1,left,N. Marshall running Layup (4 PTS) (C. McCollum 3 AST),"[1630230, 203468]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,1.7,Made,4.0,C. McCollum,203468.0,3.0,,,,,,,,,,,,,,,
186,PT08M29.00S,2022-03-05T01:42:17.1Z,2,REGULAR,foul,personal,[],1626195,,,1610612762,46,22,2022-03-05T01:42:24Z,1830000,,,0,,W. Hernangomez personal FOUL (2 PF),"[1626195, 203903]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,1628159.0,,,,,,2.0,0.0,Clarkson,203903.0,,,,,
188,PT08M23.00S,2022-03-05T01:42:42.2Z,2,REGULAR,turnover,bad pass,[],200752,,,1610612762,46,22,2022-03-05T01:42:59Z,1850000,,,0,,R. Gay bad pass TURNOVER (1 TO),"[200752, 1630529]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,1.0,,,,,,,,,Jones,1630529.0,,,
189,PT08M23.00S,2022-03-05T01:42:42.2Z,2,REGULAR,steal,,[],1630529,,,1610612740,46,22,2022-03-05T01:42:45Z,1860000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M23.00S,2022-03-05T01:42:46.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630230,4.944152431011826,49.754901960784316,1610612740,48,22,2022-03-05T01:49:57Z,1870000,1.0,-6.0,1,left,N. Marshall running DUNK (6 PTS) (C. McCollum 4 AST),"[1630230, 203468]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,0.61,Made,6.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,,
192,PT08M23.00S,2022-03-05T01:43:00.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,48,22,2022-03-05T01:43:00Z,1890000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,out,[],200752,,,1610612762,48,22,2022-03-05T01:45:41Z,1900000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,48,22,2022-03-05T01:45:41Z,1910000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,out,[],203497,,,1610612762,48,22,2022-03-05T01:45:41Z,1920000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,48,22,2022-03-05T01:45:41Z,1930000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,in,[],202711,,,1610612762,48,22,2022-03-05T01:45:41Z,1940000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,in,[],202355,,,1610612762,48,22,2022-03-05T01:45:41Z,1950000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,48,22,2022-03-05T01:45:41Z,1960000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M23.00S,2022-03-05T01:45:22.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,48,22,2022-03-05T01:45:41Z,1970000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M13.00S,2022-03-05T01:45:46.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628378,92.9862023653088,53.67647058823529,1610612762,48,22,2022-03-05T01:50:37Z,1980000,18.0,13.0,1,right,MISS D. Mitchell driving Hook,[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
202,PT08M13.00S,2022-03-05T01:45:46.9Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,48,22,2022-03-05T01:46:19Z,1990000,,,0,,H. Whiteside REBOUND (Off:2 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,201.0,3.0,1.0,2.0,,,,,,,,,
203,PT08M08.00S,2022-03-05T01:45:51.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202355,94.40999984741211,50.0,1610612762,48,24,2022-03-05T01:45:51Z,2000000,0.0,0.0,1,right,H. Whiteside putback DUNK (2 PTS),[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
204,PT07M52.00S,2022-03-05T01:46:08.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.338370565045992,53.431372549019606,1610612740,50,24,2022-03-05T01:46:22Z,2010000,-17.0,-2.0,1,left,W. Hernangomez Layup (4 PTS) (N. Marshall 1 AST),"[1626195, 1630230]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,1.74,Made,4.0,N. Marshall,1630230.0,1.0,,,,,,,,,,,,,,,
206,PT07M31.00S,2022-03-05T01:46:28.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,78.40013140604468,23.03921568627451,1610612762,50,24,2022-03-05T01:51:31Z,2030000,-135.0,151.0,1,right,MISS D. Mitchell 20' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,20.2,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M28.00S,2022-03-05T01:46:31.3Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,50,24,2022-03-05T01:46:35Z,2040000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,206.0,1.0,0.0,1.0,,,,,,,,,
208,PT07M27.00S,2022-03-05T01:46:33.5Z,2,REGULAR,2pt,Layup,['2ndchance'],202711,91.27792378449409,72.30392156862744,1610612762,50,24,2022-03-05T01:52:05Z,2050000,112.0,29.0,1,right,MISS B. Bogdanovic 11' putback Layup - blocked,"[202711, 1628984]",1610612762.0,UTA,putback,,,Bogdanovic,B. Bogdanovic,,,,,11.53,Missed,,,,,,,,,,,,,,,,,Graham,1628984.0,
209,PT07M27.00S,2022-03-05T01:46:33.5Z,2,REGULAR,block,,[],1628984,,,1610612762,50,24,2022-03-05T01:46:36Z,2060000,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M27.00S,2022-03-05T01:46:33.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,50,24,2022-03-05T01:46:41Z,2070000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,
211,PT07M19.00S,2022-03-05T01:46:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.908672798948752,50.73529411764706,1610612740,52,24,2022-03-05T01:47:07Z,2080000,-4.0,59.0,1,left,C. McCollum driving floating bank Jump Shot (10 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,5.95,Made,10.0,,,,,,,,,,,,,,,,,,
212,PT07M02.00S,2022-03-05T01:46:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,92.19776609724047,47.549019607843135,1610612762,52,26,2022-03-05T01:47:13Z,2090000,-12.0,21.0,1,right,H. Whiteside Layup (4 PTS) (J. Clarkson 2 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.42,Made,4.0,J. Clarkson,203903.0,2.0,,,,,,,,,,,,,,,
215,PT06M50.00S,2022-03-05T01:47:09.9Z,2,REGULAR,3pt,Jump Shot,[],1626195,32.53942181340342,49.01960784313725,1610612740,52,26,2022-03-05T01:47:18Z,2110000,5.0,253.0,1,left,MISS W. Hernangomez 25' 3PT,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
216,PT06M50.00S,2022-03-05T01:47:09.9Z,2,REGULAR,rebound,offensive,[],1628984,,,1610612740,52,26,2022-03-05T01:47:18Z,2120000,,,0,,D. Graham REBOUND (Off:1 Def:1),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,215.0,2.0,1.0,1.0,,,,,,,,,
217,PT06M45.00S,2022-03-05T01:47:14.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630230,6.258212877792378,95.34313725490196,1610612740,52,26,2022-03-05T01:47:22Z,2130000,-227.0,6.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,,
218,PT06M42.00S,2022-03-05T01:47:17.8Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,52,26,2022-03-05T01:47:22Z,2140000,,,0,,H. Whiteside REBOUND (Off:2 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,217.0,4.0,2.0,2.0,,,,,,,,,
219,PT06M29.00S,2022-03-05T01:47:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,91.93495400788436,44.11764705882353,1610612762,52,28,2022-03-05T01:47:37Z,2150000,-29.0,23.0,1,right,H. Whiteside Layup (6 PTS) (J. Clarkson 3 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,3.75,Made,6.0,J. Clarkson,203903.0,3.0,,,,,,,,,,,,,,,
221,PT06M14.00S,2022-03-05T01:47:45.5Z,2,REGULAR,3pt,Jump Shot,[],203468,33.98488830486202,48.77450980392157,1610612740,52,28,2022-03-05T01:53:12Z,2170000,6.0,267.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
222,PT06M12.00S,2022-03-05T01:47:47.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,52,28,2022-03-05T01:47:50Z,2180000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,221.0,5.0,3.0,2.0,,,,,,,,,
223,PT06M03.00S,2022-03-05T01:48:00.0Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,52,28,2022-03-05T01:48:09Z,2190000,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,,,,,,,1628159.0,1.0,,,,,,,,,,,,,
224,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,52,28,2022-03-05T01:48:17Z,2200000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,out,[],1630230,,,1610612740,52,28,2022-03-05T01:48:17Z,2210000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,out,[],1626195,,,1610612740,52,28,2022-03-05T01:48:17Z,2220000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,in,[],202685,,,1610612740,52,28,2022-03-05T01:48:17Z,2230000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,52,28,2022-03-05T01:48:17Z,2240000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M03.00S,2022-03-05T01:48:05.6Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,52,28,2022-03-05T01:48:17Z,2250000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M54.00S,2022-03-05T01:48:24.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,14.536793692509855,50.73529411764706,1610612740,54,28,2022-03-05T01:54:06Z,2260000,-4.0,84.0,1,left,C. McCollum 8' driving floating Jump Shot (12 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,8.42,Made,12.0,,,,,,,,,,,,,,,,,,
231,PT05M44.00S,2022-03-05T01:48:39.3Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,54,28,2022-03-05T01:48:50Z,2270000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,1198.0,1.0,,,,,,,,,,,,,
232,PT05M29.00S,2022-03-05T01:48:59.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,6.389618922470433,52.450980392156865,1610612740,54,28,2022-03-05T01:49:05Z,2280000,-12.0,8.0,1,left,MISS H. Jones cutting Layup,[1630529],1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,1.45,Missed,,,,,,,,,,,,,,,,,,,
233,PT05M26.00S,2022-03-05T01:49:02.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,54,28,2022-03-05T01:49:05Z,2290000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,232.0,1.0,1.0,0.0,,,,,,,,,
234,PT05M24.00S,2022-03-05T01:49:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,68.9388961892247,28.431372549019606,1610612762,54,28,2022-03-05T01:56:01Z,2300000,-108.0,239.0,1,right,MISS J. Clarkson 26' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M16.00S,2022-03-05T01:49:12.3Z,2,REGULAR,rebound,offensive,[],202711,,,1610612762,54,28,2022-03-05T01:50:11Z,2310000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:0),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,234.0,2.0,0.0,2.0,,,,,,,,,
236,PT05M16.00S,2022-03-05T01:49:16.3Z,2,REGULAR,turnover,lost ball,[],203903,,,1610612762,54,28,2022-03-05T01:49:26Z,2320000,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1630529]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,2.0,,,,,,,,,Jones,1630529.0,,,
237,PT05M16.00S,2022-03-05T01:49:16.3Z,2,REGULAR,steal,,[],1630529,,,1610612740,54,28,2022-03-05T01:49:20Z,2330000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M15.00S,2022-03-05T01:50:55.7Z,2,REGULAR,foul,personal,[],1628378,,,1610612740,54,28,2022-03-05T01:56:34Z,2380000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1630529]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,1628159.0,,,,,,1.0,0.0,Jones,1630529.0,,,,,
244,PT05M15.00S,2022-03-05T01:51:03.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612740,54,28,2022-03-05T01:51:16Z,2400000,,,0,,,[],,,stands,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,,Common Foul Upheld
245,PT05M05.00S,2022-03-05T01:51:34.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,5.732588699080158,95.34313725490196,1610612740,54,28,2022-03-05T01:51:50Z,2410000,-227.0,1.0,1,left,MISS B. Ingram 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
246,PT05M05.00S,2022-03-05T01:51:34.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,54,28,2022-03-05T01:51:50Z,2420000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,245.0,,,,,,,,,,,,
247,PT05M05.00S,2022-03-05T01:51:43.0Z,2,REGULAR,foul,personal,[],1628378,,,1610612740,54,28,2022-03-05T01:51:56Z,2430000,,,0,,D. Mitchell loose ball personal FOUL (2 PF),"[1628378, 1629637]",1610612762.0,UTA,loose ball,,,Mitchell,D. Mitchell,,,,,,,,,,,1662.0,,,,,,2.0,0.0,Hayes,1629637.0,,,,,
249,PT04M55.00S,2022-03-05T01:52:13.7Z,2,REGULAR,foul,personal,[],202355,,,1610612740,54,28,2022-03-05T01:52:57Z,2450000,,,0,,H. Whiteside personal FOUL (2 PF),"[202355, 202685]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,1628159.0,,,,,,2.0,0.0,Valanciunas,202685.0,,,,,
251,PT04M55.00S,2022-03-05T01:52:38.9Z,2,REGULAR,substitution,out,[],203468,,,1610612740,54,28,2022-03-05T01:52:51Z,2470000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M55.00S,2022-03-05T01:52:38.9Z,2,REGULAR,substitution,out,[],203903,,,1610612740,54,28,2022-03-05T01:52:51Z,2480000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M55.00S,2022-03-05T01:52:38.9Z,2,REGULAR,substitution,in,[],1630631,,,1610612740,54,28,2022-03-05T01:52:51Z,2490000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M55.00S,2022-03-05T01:52:38.9Z,2,REGULAR,substitution,in,[],201144,,,1610612740,54,28,2022-03-05T01:52:51Z,2500000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M50.00S,2022-03-05T01:53:05.5Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,21.632720105124836,45.588235294117645,1610612740,56,28,2022-03-05T01:53:21Z,2510000,22.0,151.0,1,left,B. Ingram 15' Jump Shot (13 PTS) (H. Jones 2 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,15.24,Made,13.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,,
257,PT04M34.00S,2022-03-05T01:53:35.1Z,2,REGULAR,foul,personal,[],202685,,,1610612762,56,28,2022-03-05T01:53:41Z,2530000,,,0,,J. Valanciunas personal FOUL (2 PF),"[202685, 202355]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,1628159.0,,,,,,2.0,0.0,Whiteside,202355.0,,,,,
259,PT04M22.00S,2022-03-05T01:54:00.5Z,2,REGULAR,turnover,lost ball,[],202711,,,1610612762,56,28,2022-03-05T01:54:07Z,2550000,,,0,,B. Bogdanovic lost ball TURNOVER (2 TO),"[202711, 1630631]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,2.0,,,,,,,,,Alvarado,1630631.0,,,
260,PT04M22.00S,2022-03-05T01:54:00.5Z,2,REGULAR,steal,,[],1630631,,,1610612740,56,28,2022-03-05T01:54:02Z,2560000,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M18.00S,2022-03-05T01:54:04.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630631,4.28712220762155,46.07843137254902,1610612740,58,28,2022-03-05T01:59:38Z,2570000,20.0,-12.0,1,left,J. Alvarado running Layup (2 PTS),[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,2.31,Made,2.0,,,,,,,,,,,,,,,,,,
262,PT04M18.00S,2022-03-05T01:54:13.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,58,28,2022-03-05T01:54:13Z,2580000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M18.00S,2022-03-05T01:56:25.1Z,2,REGULAR,substitution,out,[],202355,,,1610612762,58,28,2022-03-05T01:57:21Z,2590000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M18.00S,2022-03-05T01:56:25.1Z,2,REGULAR,substitution,in,[],203497,,,1610612762,58,28,2022-03-05T01:57:21Z,2600000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M00.00S,2022-03-05T01:57:22.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612762,58,28,2022-03-05T01:57:27Z,2610000,,,0,,J. Alvarado personal FOUL (2 PF) (Bogdanovic 2 FT),"[1630631, 202711]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,1198.0,,,,,,2.0,0.0,Bogdanovic,202711.0,,,,,
267,PT04M00.00S,2022-03-05T01:57:42.7Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,58,29,2022-03-05T01:57:42Z,2630000,,,0,,B. Bogdanovic Free Throw 1 of 2 (1 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
268,PT04M00.00S,2022-03-05T01:58:01.0Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,58,30,2022-03-05T01:58:01Z,2640000,,,0,,B. Bogdanovic Free Throw 2 of 2 (2 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
