actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
268,PT04M23.00S,2022-01-04T01:56:15.1Z,2,REGULAR,substitution,out,[],202066,,,1610612740,40,38,2022-01-04T01:56:24Z,2640000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M23.00S,2022-01-04T01:56:15.1Z,2,REGULAR,substitution,out,[],200752,,,1610612740,40,38,2022-01-04T01:56:24Z,2650000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M23.00S,2022-01-04T01:56:15.1Z,2,REGULAR,substitution,in,[],1628404,,,1610612740,40,38,2022-01-04T01:56:24Z,2660000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M23.00S,2022-01-04T01:56:15.1Z,2,REGULAR,substitution,in,[],203497,,,1610612740,40,38,2022-01-04T01:56:24Z,2670000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M23.00S,2022-01-04T01:56:34.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630529,,,1610612740,41,38,2022-01-04T01:56:34Z,2680000,,,0,,H. Jones Free Throw 1 of 1 (9 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
273,PT04M14.00S,2022-01-04T01:56:45.6Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.20170827858082,26.96078431372549,1610612762,41,38,2022-01-04T01:56:51Z,2690000,-115.0,237.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,26.35,Missed,,,,,,,,,,,,,,
274,PT04M10.00S,2022-01-04T01:56:49.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,41,38,2022-01-04T01:56:51Z,2700000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,273.0,3.0,3.0,0.0,,,,,,,,,
275,PT04M07.00S,2022-01-04T01:56:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612740,41,38,2022-01-04T01:57:09Z,2710000,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Hayes 2 FT),"[1626220, 1629637]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,1629174.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
277,PT04M07.00S,2022-01-04T01:57:22.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612740,42,38,2022-01-04T01:57:43Z,2730000,,,0,,J. Hayes Free Throw 1 of 2 (4 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
278,PT04M07.00S,2022-01-04T01:57:22.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629637,,,1610612740,42,38,2022-01-04T01:57:43Z,2740000,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,Missed,,,,,,,,,,,,,,
279,PT04M04.00S,2022-01-04T01:57:25.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,42,38,2022-01-04T01:57:43Z,2750000,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,278.0,10.0,5.0,5.0,,,,,,,,,
280,PT03M49.00S,2022-01-04T01:57:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.46057818659659,49.754901960784316,1610612762,42,38,2022-01-04T01:59:43Z,2760000,-1.0,18.0,1,right,MISS R. Gobert alley-oop Layup,[203497],1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,,,,1.84,Missed,,,,,,,,,,,,,,
281,PT03M48.00S,2022-01-04T01:57:57.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,42,38,2022-01-04T01:59:43Z,2770000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,
282,PT03M47.00S,2022-01-04T01:58:01.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,42,38,2022-01-04T02:00:04Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M47.00S,2022-01-04T01:58:04.0Z,2,REGULAR,substitution,out,[],203903,,,1610612740,42,38,2022-01-04T01:58:10Z,2790000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M47.00S,2022-01-04T01:58:04.0Z,2,REGULAR,substitution,in,[],201144,,,1610612740,42,38,2022-01-04T01:58:10Z,2800000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M30.00S,2022-01-04T01:58:30.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.863994743758213,50.245098039215684,1610612740,42,38,2022-01-04T01:58:38Z,2820000,-1.0,3.0,1,left,MISS J. Hayes DUNK,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,0.29,Missed,,,,,,,,,,,,,,
286,PT03M24.00S,2022-01-04T01:58:36.0Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,42,38,2022-01-04T01:58:38Z,2830000,,,0,,J. Hayes REBOUND (Off:3 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,285.0,4.0,1.0,3.0,,,,,,,,,
287,PT03M24.00S,2022-01-04T01:58:35.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612740,42,38,2022-01-04T01:59:01Z,2840000,0.0,0.0,1,left,MISS J. Hayes putback Layup,[1629637],1610612740.0,NOP,putback,,,Hayes,J. Hayes,,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,
291,PT03M24.00S,2022-01-04T01:58:35.3Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,42,38,2022-01-04T01:59:01Z,2845000,,,0,,M. Conley REBOUND (Off:1 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,287.0,5.0,4.0,1.0,,,,,,,,,
288,PT03M18.00S,2022-01-04T01:58:41.3Z,2,REGULAR,3pt,Jump Shot,[],202711,76.16622864651774,86.51960784313727,1610612762,42,38,2022-01-04T01:58:47Z,2850000,183.0,172.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,25.05,Missed,,,,,,,,,,,,,,
289,PT03M14.00S,2022-01-04T01:58:46.0Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,42,38,2022-01-04T01:58:46Z,2860000,,,0,,M. Conley REBOUND (Off:2 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,288.0,6.0,4.0,2.0,,,,,,,,,
290,PT03M11.00S,2022-01-04T01:58:48.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201144,77.21747700394218,9.068627450980392,1610612762,42,41,2022-01-04T01:58:53Z,2870000,-205.0,162.0,1,right,M. Conley 26' 3PT  (9 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,26.09,Made,9.0,,,,,,,,,,,,,
292,PT03M03.00S,2022-01-04T01:59:08.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,42,41,2022-01-04T01:59:08Z,2880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M52.00S,2022-01-04T01:59:27.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,4.812746386333772,69.11764705882352,1610612740,42,41,2022-01-04T01:59:32Z,2890000,-96.0,-7.0,1,left,MISS B. Ingram 9' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,9.59,Missed,,,,,,,,,,,,,,
294,PT02M52.00S,2022-01-04T01:59:27.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,42,41,2022-01-04T01:59:32Z,2900000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,
295,PT02M52.00S,2022-01-04T01:59:33.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,42,41,2022-01-04T01:59:33Z,2910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M52.00S,2022-01-04T01:59:37.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,42,41,2022-01-04T01:59:37Z,2920000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M52.00S,2022-01-04T02:01:57.9Z,2,REGULAR,substitution,out,[],1629637,,,1610612762,42,41,2022-01-04T02:02:22Z,2930000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M52.00S,2022-01-04T02:01:57.9Z,2,REGULAR,substitution,in,[],202685,,,1610612762,42,41,2022-01-04T02:02:22Z,2940000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M38.00S,2022-01-04T02:02:41.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,75.77201051248358,14.950980392156863,1610612762,42,44,2022-01-04T02:02:49Z,2950000,-175.0,175.0,1,right,D. Mitchell 24' 3PT step back (8 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,,,,24.78,Made,8.0,,,,,,,,,,,,,
300,PT02M22.00S,2022-01-04T02:03:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612740,42,44,2022-01-04T02:03:08Z,2960000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Ingram 2 FT),"[203497, 1627742]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,1629174.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
302,PT02M22.00S,2022-01-04T02:03:27.4Z,2,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,43,44,2022-01-04T02:03:27Z,2980000,,,0,,B. Ingram Free Throw 1 of 2 (3 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
303,PT02M22.00S,2022-01-04T02:03:43.7Z,2,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,44,44,2022-01-04T02:03:43Z,2990000,,,0,,B. Ingram Free Throw 2 of 2 (4 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
304,PT02M04.00S,2022-01-04T02:04:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,93.24901445466492,44.36274509803921,1610612762,44,44,2022-01-04T02:04:09Z,3000000,-28.0,11.0,1,right,MISS M. Conley Layup,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,3.03,Missed,,,,,,,,,,,,,,
305,PT02M01.00S,2022-01-04T02:04:06.7Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,44,44,2022-01-04T02:04:09Z,3010000,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,304.0,4.0,4.0,0.0,,,,,,,,,
306,PT01M58.00S,2022-01-04T02:04:09.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202685,30.962549277266753,63.725490196078425,1610612740,44,44,2022-01-04T02:04:17Z,3020000,-69.0,239.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,24.82,Missed,,,,,,,,,,,,,,
307,PT01M54.00S,2022-01-04T02:04:13.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,44,44,2022-01-04T02:04:17Z,3030000,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,306.0,11.0,6.0,5.0,,,,,,,,,
308,PT01M45.00S,2022-01-04T02:04:21.6Z,2,REGULAR,3pt,Jump Shot,[],202711,95.87713534822602,94.6078431372549,1610612762,44,44,2022-01-04T02:04:29Z,3040000,223.0,-14.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,22.34,Missed,,,,,,,,,,,,,,
309,PT01M44.00S,2022-01-04T02:04:22.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,44,44,2022-01-04T02:05:10Z,3050000,,,0,,J. Valanciunas REBOUND (Off:1 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,308.0,5.0,4.0,1.0,,,,,,,,,
310,PT01M37.00S,2022-01-04T02:04:30.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,27.54599211563732,20.34313725490196,1610612740,47,44,2022-01-04T02:04:35Z,3060000,148.0,206.0,1,left,J. Hart 25' 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1628404, 1629638]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,25.42,Made,3.0,,,,,,,,N. Alexander-Walker,1629638.0,1.0,,,
312,PT01M22.00S,2022-01-04T02:04:44.8Z,2,REGULAR,3pt,Jump Shot,[],202711,75.24638633377135,86.51960784313727,1610612762,47,47,2022-01-04T02:05:03Z,3080000,183.0,180.0,1,right,B. Bogdanovic 25' 3PT  (3 PTS) (M. Conley 4 AST),"[202711, 201144]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,25.65,Made,3.0,,,,,,,,M. Conley,201144.0,4.0,,,
314,PT01M08.00S,2022-01-04T02:04:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,4.418528252299605,53.92156862745098,1610612740,47,47,2022-01-04T02:05:05Z,3100000,-20.0,-11.0,1,left,MISS N. Alexander-Walker Layup,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,2.25,Missed,,,,,,,,,,,,,,
315,PT01M08.00S,2022-01-04T02:04:59.3Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,47,47,2022-01-04T02:05:05Z,3110000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,,,,,
316,PT00M57.40S,2022-01-04T02:05:10.5Z,2,REGULAR,3pt,Jump Shot,[],201144,72.48685939553219,82.84313725490196,1610612762,47,50,2022-01-04T02:05:15Z,3120000,164.0,206.0,1,right,M. Conley 26' 3PT  (12 PTS) (D. Mitchell 1 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,26.35,Made,12.0,,,,,,,,D. Mitchell,1628378.0,1.0,,,
318,PT00M38.70S,2022-01-04T02:05:32.0Z,2,REGULAR,3pt,Jump Shot,[],1627742,3.7614980289093296,94.85294117647058,1610612740,47,50,2022-01-04T02:05:37Z,3140000,-224.0,-17.0,1,left,MISS B. Ingram 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,22.5,Missed,,,,,,,,,,,,,,
319,PT00M35.00S,2022-01-04T02:05:35.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,47,50,2022-01-04T02:05:37Z,3150000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,
320,PT00M30.10S,2022-01-04T02:05:40.4Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612762,47,50,2022-01-04T02:05:44Z,3160000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1630529]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,
321,PT00M30.10S,2022-01-04T02:05:40.4Z,2,REGULAR,steal,,[],1630529,,,1610612740,47,50,2022-01-04T02:05:42Z,3170000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M26.50S,2022-01-04T02:05:48.0Z,2,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,47,50,2022-01-04T02:05:57Z,3180000,,,0,,H. Jones lost ball out-of-bounds TURNOVER (1 TO),[1630529],1610612740.0,NOP,lost ball,,,Jones,H. Jones,,,,,203177.0,,,,,,,,,,,,1.0,,,,,,,,
323,PT00M08.00S,2022-01-04T02:06:19.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628378,94.1688567674113,51.225490196078425,1610612762,47,52,2022-01-04T02:06:23Z,3190000,6.0,2.0,1,right,D. Mitchell driving Layup (10 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,,,0.65,Made,10.0,,,,,,,,,,,,,
324,PT00M02.90S,2022-01-04T02:06:28.2Z,2,REGULAR,3pt,Jump Shot,[],1627742,33.327858081471746,53.431372549019606,1610612740,47,52,2022-01-04T02:07:03Z,3200000,-17.0,261.0,1,left,MISS B. Ingram 26' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,26.14,Missed,,,,,,,,,,,,,,
325,PT00M02.90S,2022-01-04T02:06:28.2Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,47,52,2022-01-04T02:06:35Z,3210000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,324.0,2.0,1.0,1.0,,,,,,,,,
326,PT00M00.00S,2022-01-04T02:06:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630529,5.863994743758213,45.09803921568628,1610612740,49,52,2022-01-04T02:06:43Z,3220000,25.0,3.0,1,left,H. Jones putback Layup (11 PTS),[1630529],1610612740.0,NOP,putback,,,Jones,H. Jones,,,,,,,,,,2.46,Made,11.0,,,,,,,,,,,,,
327,PT00M00.00S,2022-01-04T02:06:53.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612762,49,52,2022-01-04T02:07:12Z,3230000,,,0,,,[],,,support,,,,,,,,,2004.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
328,PT00M00.00S,2022-01-04T02:07:19.1Z,2,REGULAR,period,end,[],0,,,1610612762,49,52,2022-01-04T02:07:19Z,3240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-04T02:21:27.1Z,3,REGULAR,substitution,out,['startperiod'],1629638,,,1610612762,49,52,2022-01-04T02:21:47Z,3250000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-04T02:21:27.1Z,3,REGULAR,substitution,in,['startperiod'],1628984,,,1610612762,49,52,2022-01-04T02:21:47Z,3260000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-04T02:21:49.8Z,3,REGULAR,period,start,[],0,,,1610612740,49,52,2022-01-04T02:21:49Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M43.00S,2022-01-04T02:22:05.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,94.43166885676742,48.77450980392157,1610612740,51,52,2022-01-04T02:22:11Z,3280000,-6.0,0.0,1,right,J. Valanciunas DUNK (12 PTS) (B. Ingram 5 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,0.61,Made,12.0,,,,,,,,B. Ingram,1627742.0,5.0,,,
334,PT11M22.00S,2022-01-04T02:22:26.5Z,3,REGULAR,3pt,Jump Shot,[],201144,30.56833114323259,40.19607843137255,1610612762,51,55,2022-01-04T02:22:31Z,3300000,49.0,235.0,1,left,M. Conley 3PT  (15 PTS) (D. Mitchell 2 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,23.99,Made,15.0,,,,,,,,D. Mitchell,1628378.0,2.0,,,
336,PT11M10.00S,2022-01-04T02:22:43.0Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612740,51,55,2022-01-04T02:22:49Z,3320000,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Ingram 2 FT),"[1626220, 1627742]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,203177.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
338,PT11M10.00S,2022-01-04T02:23:08.4Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,51,55,2022-01-04T02:23:08Z,3340000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,
339,PT11M10.00S,2022-01-04T02:23:08.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,51,55,2022-01-04T02:23:08Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,338.0,,,,,,,,,,,,
340,PT11M10.00S,2022-01-04T02:23:28.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,52,55,2022-01-04T02:23:28Z,3360000,,,0,,B. Ingram Free Throw 2 of 2 (5 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
341,PT11M00.00S,2022-01-04T02:23:45.4Z,3,REGULAR,foul,personal,[],1627742,,,1610612762,52,55,2022-01-04T02:23:51Z,3370000,,,0,,B. Ingram personal FOUL (2 PF),"[1627742, 203497]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,2004.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,,
343,PT10M51.00S,2022-01-04T02:24:03.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202711,9.543363994743759,47.05882352941176,1610612762,52,57,2022-01-04T02:24:10Z,3390000,15.0,37.0,1,left,B. Bogdanovic Hook (5 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,4.0,Made,5.0,,,,,,,,,,,,,
344,PT10M40.00S,2022-01-04T02:24:22.7Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,52,57,2022-01-04T02:24:36Z,3400000,,,0,,J. Valanciunas offensive FOUL (3 PF),"[202685, 203497]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2004.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,,
346,PT10M40.00S,2022-01-04T02:24:22.7Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,52,57,2022-01-04T02:24:22Z,3420000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2004.0,,,,,,,,,,,,2.0,,,,,,,,
347,PT10M25.00S,2022-01-04T02:24:41.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,6.521024967148489,51.470588235294116,1610612762,52,59,2022-01-04T02:24:48Z,3430000,-7.0,9.0,1,left,R. Gobert Layup (8 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,1.15,Made,8.0,,,,,,,,M. Conley,201144.0,5.0,,,
349,PT10M05.00S,2022-01-04T02:25:01.6Z,3,REGULAR,turnover,bad pass,[],1628404,,,1610612740,52,59,2022-01-04T02:25:06Z,3450000,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 203497]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,
350,PT10M05.00S,2022-01-04T02:25:01.6Z,3,REGULAR,steal,,[],203497,,,1610612762,52,59,2022-01-04T02:25:03Z,3460000,,,0,,R. Gobert STEAL (2 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M51.00S,2022-01-04T02:25:19.9Z,3,REGULAR,foul,personal,[],1628404,,,1610612762,52,59,2022-01-04T02:25:26Z,3470000,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 1628378]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,203177.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,
353,PT09M45.00S,2022-01-04T02:25:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,14.4053876478318,49.754901960784316,1610612762,52,59,2022-01-04T02:25:45Z,3490000,1.0,83.0,1,left,MISS M. Conley 8' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,,,,,,8.29,Missed,,,,,,,,,,,,,,
354,PT09M43.00S,2022-01-04T02:25:42.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612740,52,59,2022-01-04T02:25:45Z,3500000,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,353.0,5.0,5.0,0.0,,,,,,,,,
355,PT09M38.00S,2022-01-04T02:25:49.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,91.14651773981603,45.588235294117645,1610612740,52,59,2022-01-04T02:26:05Z,3510000,-22.0,31.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 201144]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,,,,,,3.78,Missed,,,,,,,,,,,,Conley,201144.0,
