actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
266,PT03M53.00S,2022-02-09T01:55:53.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,29.122864651773984,24.019607843137255,1610612745,53,42,2022-02-09T01:55:58Z,2530000,130.0,221.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M48.00S,2022-02-09T01:55:58.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612745,53,42,2022-02-09T01:55:58Z,2540000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,266.0,4.0,2.0,2.0,,,,,,,,,,,
268,PT03M48.00S,2022-02-09T01:56:00.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,7.046649145860711,44.6078431372549,1610612745,53,42,2022-02-09T01:56:06Z,2550000,27.0,14.0,1,left,MISS K. Martin Jr. Layup - blocked,"[1630231, 1629109]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,3.03,Missed,,,,,,,,,,,,,,,Clark,1629109.0,,,
269,PT03M48.00S,2022-02-09T01:56:00.0Z,2,REGULAR,block,,[],1629109,,,1610612745,53,42,2022-02-09T01:56:02Z,2560000,,,0,,G. Clark BLOCK (2 BLK),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M48.00S,2022-02-09T01:56:00.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,53,42,2022-02-09T01:56:06Z,2570000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,
271,PT03M48.00S,2022-02-09T01:56:04.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,53,42,2022-02-09T01:56:04Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M48.00S,2022-02-09T01:56:05.7Z,2,REGULAR,substitution,out,[],1630578,,,1610612740,53,42,2022-02-09T01:56:09Z,2590000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M48.00S,2022-02-09T01:56:05.7Z,2,REGULAR,substitution,in,[],1626174,,,1610612740,53,42,2022-02-09T01:56:09Z,2600000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M35.00S,2022-02-09T01:56:32.6Z,2,REGULAR,turnover,traveling,[],1627742,,,1610612740,53,42,2022-02-09T01:56:37Z,2610000,,,0,,B. Ingram traveling TURNOVER (3 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,1627963.0,3.0,,,,,,,,,
276,PT03M12.00S,2022-02-09T01:57:17.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630529,,,1610612745,53,42,2022-02-09T01:57:47Z,2620000,,,0,,H. Jones shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1630529, 1629645]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Porter Jr.,1629645.0,,,,,
278,PT03M12.00S,2022-02-09T01:57:57.9Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],1629645,,,1610612745,53,42,2022-02-09T01:58:14Z,2640000,,,0,,MISS K. Porter Jr. Free Throw 1 of 3,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
280,PT03M12.00S,2022-02-09T01:57:57.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,53,42,2022-02-09T01:58:14Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,
281,PT03M12.00S,2022-02-09T01:58:15.2Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],1629645,,,1610612745,53,43,2022-02-09T01:58:15Z,2670000,,,0,,K. Porter Jr. Free Throw 2 of 3 (13 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
282,PT03M12.00S,2022-02-09T01:58:25.2Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],1629645,,,1610612745,53,44,2022-02-09T01:58:25Z,2680000,,,0,,K. Porter Jr. Free Throw 3 of 3 (14 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
283,PT02M59.00S,2022-02-09T01:58:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,86.28449408672799,49.26470588235294,1610612740,55,44,2022-02-09T01:58:49Z,2690000,-4.0,76.0,1,right,B. Ingram 7' Jump Shot (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,7.65,Made,15.0,,,,,,,,,,,,,,,,,,
284,PT02M37.00S,2022-02-09T01:59:02.7Z,2,REGULAR,3pt,Jump Shot,[],1629645,29.911300919842315,28.921568627450984,1610612745,55,47,2022-02-09T01:59:20Z,2700000,105.0,229.0,1,left,K. Porter Jr. 25' 3PT  (17 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.18,Made,17.0,,,,,,,,,,,,,,,,,,
285,PT02M21.00S,2022-02-09T01:59:23.6Z,2,REGULAR,turnover,backcourt,[],1627742,,,1610612740,55,47,2022-02-09T01:59:54Z,2710000,,,0,,B. Ingram backcourt TURNOVER (4 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,200834.0,4.0,,,,,,,,,
286,PT02M21.00S,2022-02-09T01:59:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,55,47,2022-02-09T01:59:39Z,2720000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M14.00S,2022-02-09T02:02:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,6.521024967148489,49.50980392156863,1610612745,55,49,2022-02-09T02:02:41Z,2730000,2.0,9.0,1,left,J. Green Layup (2 PTS) (K. Porter Jr. 2 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,0.91,Made,2.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,,
288,PT02M14.00S,2022-02-09T02:02:36.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629637,,,1610612745,55,49,2022-02-09T02:02:57Z,2740000,,,0,,J. Hayes shooting personal FOUL (3 PF) (Green 1 FT),"[1629637, 1630224]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,200834.0,,3.0,0.0,Green,1630224.0,,,,,
290,PT02M14.00S,2022-02-09T02:02:47.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612745,55,49,2022-02-09T02:02:56Z,2760000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M14.00S,2022-02-09T02:02:47.6Z,2,REGULAR,substitution,in,[],202685,,,1610612745,55,49,2022-02-09T02:02:56Z,2770000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M14.00S,2022-02-09T02:03:07.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630224,,,1610612745,55,49,2022-02-09T02:03:09Z,2780000,,,0,,MISS J. Green Free Throw 1 of 1,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M12.00S,2022-02-09T02:03:09.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,55,49,2022-02-09T02:03:09Z,2790000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,292.0,6.0,5.0,1.0,,,,,,,,,,,
294,PT01M57.00S,2022-02-09T02:03:29.6Z,2,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,55,49,2022-02-09T02:03:48Z,2800000,,,0,,H. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,,,,,,,,,,,200834.0,2.0,,,,,,,,,
295,PT01M39.00S,2022-02-09T02:03:48.4Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612745,55,49,2022-02-09T02:03:51Z,2810000,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1628984]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,3.0,,,,,,,Graham,1628984.0,
296,PT01M39.00S,2022-02-09T02:03:48.4Z,2,REGULAR,steal,,[],1628984,,,1610612740,55,49,2022-02-09T02:03:50Z,2820000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M38.00S,2022-02-09T02:04:00.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612740,55,49,2022-02-09T02:04:30Z,2830000,,,0,,J. Tate shooting personal FOUL (4 PF) (Ingram 2 FT),"[1630256, 1627742]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,,,,,,,200834.0,,4.0,0.0,Ingram,1627742.0,,,,,
305,PT01M38.00S,2022-02-09T02:04:16.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,55,49,2022-02-09T02:07:41Z,2845000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M38.00S,2022-02-09T02:04:33.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612740,55,49,2022-02-09T02:06:05Z,2850000,,,0,,,[],1610612745.0,HOU,stands,,,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,,
301,PT01M38.00S,2022-02-09T02:06:09.7Z,2,REGULAR,substitution,out,[],1630256,,,1610612740,55,49,2022-02-09T02:06:29Z,2860000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M38.00S,2022-02-09T02:06:09.7Z,2,REGULAR,substitution,in,[],1629726,,,1610612740,55,49,2022-02-09T02:06:29Z,2870000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M38.00S,2022-02-09T02:06:39.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,56,49,2022-02-09T02:09:28Z,2880000,,,0,,B. Ingram Free Throw 1 of 2 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
304,PT01M38.00S,2022-02-09T02:06:39.3Z,2,REGULAR,turnover,,[],202685,,,1610612740,56,49,2022-02-09T02:09:28Z,2890000,,,0,,J. Valanciunas TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,2.0,,,,,,,,,
306,PT01M20.00S,2022-02-09T02:07:25.1Z,2,REGULAR,turnover,bad pass,[],1626174,,,1610612745,56,49,2022-02-09T02:07:30Z,2900000,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 1630529]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,1.0,,,,,,,Jones,1630529.0,
307,PT01M20.00S,2022-02-09T02:07:25.1Z,2,REGULAR,steal,,[],1630529,,,1610612740,56,49,2022-02-09T02:08:00Z,2910000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M00.00S,2022-02-09T02:07:45.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,92.19776609724047,3.6764705882352944,1610612740,59,49,2022-02-09T02:07:50Z,2920000,-232.0,21.0,1,right,D. Graham 3PT  (3 PTS) (J. Valanciunas 2 AST),"[1628984, 202685]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,23.25,Made,3.0,J. Valanciunas,202685.0,2.0,,,,,,,,,,,,,,,
310,PT00M49.60S,2022-02-09T02:08:02.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629109,,,1610612745,59,49,2022-02-09T02:08:10Z,2940000,,,0,,G. Clark personal FOUL (1 PF) (Wood 2 FT),"[1629109, 1626174]",1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,1627963.0,,1.0,0.0,Wood,1626174.0,,,,,
312,PT00M49.60S,2022-02-09T02:08:22.4Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,59,50,2022-02-09T02:08:44Z,2960000,,,0,,C. Wood Free Throw 1 of 2 (10 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
313,PT00M49.60S,2022-02-09T02:08:22.4Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,59,50,2022-02-09T02:08:44Z,2970000,,,0,,MISS C. Wood Free Throw 2 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M46.80S,2022-02-09T02:08:25.2Z,2,REGULAR,rebound,defensive,[],1629109,,,1610612740,59,50,2022-02-09T02:08:44Z,2980000,,,0,,G. Clark REBOUND (Off:0 Def:4),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,313.0,4.0,4.0,0.0,,,,,,,,,,,
315,PT00M36.70S,2022-02-09T02:08:53.5Z,2,REGULAR,3pt,Jump Shot,[],1628984,78.53153745072274,90.44117647058823,1610612740,62,50,2022-02-09T02:08:59Z,2990000,202.0,149.0,1,right,D. Graham 25' 3PT  (6 PTS) (H. Jones 2 AST),"[1628984, 1630529]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.13,Made,6.0,H. Jones,1630529.0,2.0,,,,,,,,,,,,,,,
317,PT00M32.70S,2022-02-09T02:09:01.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629645,24.52365308804205,12.254901960784313,1610612745,62,50,2022-02-09T02:09:07Z,3010000,189.0,178.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M29.00S,2022-02-09T02:09:05.5Z,2,REGULAR,rebound,defensive,[],1627742,,,1610612740,62,50,2022-02-09T02:09:07Z,3020000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,317.0,1.0,1.0,0.0,,,,,,,,,,,
319,PT00M09.00S,2022-02-09T02:09:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,91.27792378449409,49.50980392156863,1610612740,64,50,2022-02-09T02:09:35Z,3030000,-2.0,29.0,1,right,H. Jones driving floating Jump Shot (4 PTS),[1630529],1610612740.0,NOP,driving floating,,,Jones,H. Jones,,,,,2.96,Made,4.0,,,,,,,,,,,,,,,,,,
320,PT00M00.00S,2022-02-09T02:09:37.2Z,2,REGULAR,3pt,Jump Shot,[],1630224,10.988830486202366,95.09803921568627,1610612745,64,53,2022-02-09T02:09:42Z,3040000,-225.0,51.0,1,left,J. Green 3PT  (5 PTS) (K. Porter Jr. 3 AST),"[1630224, 1629645]",1610612745.0,HOU,,,,Green,J. Green,,,,,23.12,Made,5.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,,
322,PT00M00.00S,2022-02-09T02:09:48.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612740,64,53,2022-02-09T02:10:10Z,3060000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,200834.0,,,,,,,,,,End Period - Good Basket
323,PT00M00.00S,2022-02-09T02:10:13.5Z,2,REGULAR,period,end,[],0,,,1610612740,64,53,2022-02-09T02:10:13Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629109,,,1610612740,64,53,2022-02-09T02:24:57Z,3080000,,,0,,SUB out: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,out,['startperiod'],1630231,,,1610612740,64,53,2022-02-09T02:24:57Z,3090000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629726,,,1610612740,64,53,2022-02-09T02:24:57Z,3100000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,in,['startperiod'],1629637,,,1610612740,64,53,2022-02-09T02:24:57Z,3110000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612740,64,53,2022-02-09T02:24:57Z,3120000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-02-09T02:24:16.4Z,3,REGULAR,substitution,in,['startperiod'],1630256,,,1610612740,64,53,2022-02-09T02:24:57Z,3130000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-02-09T02:25:01.9Z,3,REGULAR,period,start,[],0,,,1610612740,64,53,2022-02-09T02:25:01Z,3140000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M45.00S,2022-02-09T02:25:16.3Z,3,REGULAR,3pt,Jump Shot,[],1628984,4.28712220762155,94.6078431372549,1610612740,64,53,2022-02-09T02:25:22Z,3150000,-223.0,-12.0,1,left,MISS D. Graham 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M42.00S,2022-02-09T02:25:19.3Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,64,53,2022-02-09T02:25:22Z,3160000,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,331.0,5.0,3.0,2.0,,,,,,,,,,,
333,PT11M33.00S,2022-02-09T02:25:28.3Z,3,REGULAR,3pt,Jump Shot,[],1626174,66.83639947437582,51.71568627450981,1610612745,64,53,2022-02-09T02:25:32Z,3170000,9.0,259.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
334,PT11M30.00S,2022-02-09T02:25:31.3Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,64,53,2022-02-09T02:25:32Z,3180000,,,0,,H. Jones REBOUND (Off:0 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,333.0,4.0,4.0,0.0,,,,,,,,,,,
335,PT11M15.00S,2022-02-09T02:25:46.0Z,3,REGULAR,3pt,Jump Shot,[],202685,31.225361366622867,47.549019607843135,1610612740,64,53,2022-02-09T02:25:51Z,3190000,12.0,241.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,24.13,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M12.00S,2022-02-09T02:25:49.0Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,64,53,2022-02-09T02:25:51Z,3200000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,335.0,5.0,4.0,1.0,,,,,,,,,,,
337,PT10M58.00S,2022-02-09T02:26:03.8Z,3,REGULAR,3pt,Jump Shot,[],1630578,91.93495400788436,3.6764705882352944,1610612745,64,53,2022-02-09T02:26:10Z,3210000,-232.0,23.0,1,right,MISS A. Sengun 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M54.00S,2022-02-09T02:26:07.8Z,3,REGULAR,rebound,defensive,[],1630529,,,1610612740,64,53,2022-02-09T02:26:10Z,3220000,,,0,,H. Jones REBOUND (Off:0 Def:5),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,337.0,5.0,5.0,0.0,,,,,,,,,,,
339,PT10M47.00S,2022-02-09T02:26:13.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,5.601182654402102,45.34313725490196,1610612740,64,53,2022-02-09T02:26:18Z,3230000,23.0,0.0,1,left,MISS H. Jones Layup - blocked,"[1630529, 1630578]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,2.33,Missed,,,,,,,,,,,,,,,Sengun,1630578.0,,,
340,PT10M47.00S,2022-02-09T02:26:13.4Z,3,REGULAR,block,,[],1630578,,,1610612740,64,53,2022-02-09T02:26:16Z,3240000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT10M43.00S,2022-02-09T02:26:17.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,64,53,2022-02-09T02:26:18Z,3250000,,,0,,J. Tate REBOUND (Off:1 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,339.0,6.0,5.0,1.0,,,,,,,,,,,
342,PT10M34.00S,2022-02-09T02:26:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,93.24901445466492,54.65686274509803,1610612745,64,53,2022-02-09T02:27:21Z,3260000,23.0,11.0,1,right,MISS C. Wood driving floating Shot,[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
343,PT10M34.00S,2022-02-09T02:26:27.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,64,53,2022-02-09T02:26:41Z,3270000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,342.0,7.0,6.0,1.0,,,,,,,,,,,
344,PT10M27.00S,2022-02-09T02:26:42.1Z,3,REGULAR,foul,personal,[],1629645,,,1610612740,64,53,2022-02-09T02:26:48Z,3280000,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 202685]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Valanciunas,202685.0,,,,,
346,PT10M20.00S,2022-02-09T02:27:04.0Z,3,REGULAR,foul,personal,[],1629645,,,1610612740,64,53,2022-02-09T02:27:27Z,3300000,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1627742]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,1627963.0,,2.0,0.0,Ingram,1627742.0,,,,,
348,PT10M14.00S,2022-02-09T02:27:23.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,5.732588699080158,17.401960784313726,1610612740,66,53,2022-02-09T02:27:31Z,3320000,163.0,1.0,1,left,B. Ingram 16' Jump Shot (18 PTS) (J. Valanciunas 3 AST),"[1627742, 202685]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,16.3,Made,18.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,,
350,PT09M55.00S,2022-02-09T02:27:45.4Z,3,REGULAR,foul,personal,[],202685,,,1610612745,66,53,2022-02-09T02:28:10Z,3340000,,,0,,J. Valanciunas personal FOUL (3 PF),"[202685, 1630578]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,1627963.0,,3.0,0.0,Sengun,1630578.0,,,,,
352,PT09M47.00S,2022-02-09T02:28:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,91.01511169513797,50.73529411764706,1610612745,66,53,2022-02-09T02:28:13Z,3360000,4.0,32.0,1,right,MISS K. Porter Jr. Layup - blocked,"[1629645, 1627742]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,3.22,Missed,,,,,,,,,,,,,,,Ingram,1627742.0,,,
353,PT09M47.00S,2022-02-09T02:28:06.8Z,3,REGULAR,block,,[],1627742,,,1610612745,66,53,2022-02-09T02:28:09Z,3370000,,,0,,B. Ingram BLOCK (2 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT09M45.00S,2022-02-09T02:28:08.8Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,66,53,2022-02-09T02:28:13Z,3380000,,,0,,J. Hayes REBOUND (Off:0 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,352.0,4.0,4.0,0.0,,,,,,,,,,,
355,PT09M34.00S,2022-02-09T02:28:21.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,10.726018396846255,50.245098039215684,1610612740,68,53,2022-02-09T02:28:28Z,3390000,-1.0,48.0,1,left,J. Valanciunas turnaround Hook (9 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,4.83,Made,9.0,B. Ingram,1627742.0,1.0,,,,,,,,,,,,,,,
