actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
173,PT00M08.80S,2021-11-23T01:37:17.6Z,1,REGULAR,2pt,Jump Shot,[],1627742,93.77463863337714,79.16666666666666,1610612740,29,26,2021-11-23T01:37:28Z,1710000,146.0,6.0,1,right,B. Ingram 14' pullup Jump Shot (4 PTS) (N. Alexander-Walker 2 AST),"[1627742, 1629638]",1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.59,Made,,,,,4.0,,,,,,N. Alexander-Walker,1629638.0,2.0,,,,,,
175,PT00M02.00S,2021-11-23T01:37:27.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,7.046649145860711,49.26470588235294,1610612750,29,28,2021-11-23T01:37:33Z,1730000,4.0,14.0,1,left,N. Reid cutting DUNK (2 PTS) (M. Beasley 1 AST),"[1629675, 1627736]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,1.42,Made,,,,,2.0,,,,,,M. Beasley,1627736.0,1.0,,,,,,
177,PT00M00.00S,2021-11-23T01:37:41.5Z,1,REGULAR,period,end,[],0,,,1610612740,29,28,2021-11-23T01:37:41Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,29,28,2021-11-23T01:40:21Z,1760000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,out,['startperiod'],1626195,,,1610612740,29,28,2021-11-23T01:40:21Z,1770000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612740,29,28,2021-11-23T01:40:21Z,1780000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612740,29,28,2021-11-23T01:40:21Z,1790000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,29,28,2021-11-23T01:40:21Z,1800000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,in,['startperiod'],203107,,,1610612740,29,28,2021-11-23T01:40:21Z,1810000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,in,['startperiod'],202066,,,1610612740,29,28,2021-11-23T01:40:21Z,1820000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2021-11-23T01:39:59.4Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,29,28,2021-11-23T01:40:21Z,1830000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2021-11-23T01:40:27.2Z,2,REGULAR,period,start,[],0,,,1610612750,29,28,2021-11-23T01:40:27Z,1840000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-11-23T01:40:34.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,29,28,2021-11-23T01:40:44Z,1845000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT11M45.00S,2021-11-23T01:40:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630183,19.530223390275953,6.61764705882353,1610612750,29,31,2021-11-23T01:40:48Z,1850000,217.0,131.0,1,left,J. McDaniels 25' 3PT  (3 PTS) (D. Russell 3 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.34,Made,,,,,3.0,,,,,,D. Russell,1626156.0,3.0,,,,,,
190,PT11M20.00S,2021-11-23T01:41:08.0Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612740,29,31,2021-11-23T01:41:19Z,1870000,,,0,,D. Russell shooting personal FOUL (1 PF) (Valanciunas 2 FT),"[1626156, 202685]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,,1628487.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,
192,PT11M20.00S,2021-11-23T01:41:33.7Z,2,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,30,31,2021-11-23T01:41:33Z,1890000,,,0,,J. Valanciunas Free Throw 1 of 2 (5 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
193,PT11M20.00S,2021-11-23T01:41:51.4Z,2,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,31,31,2021-11-23T01:41:51Z,1900000,,,0,,J. Valanciunas Free Throw 2 of 2 (6 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
194,PT11M12.00S,2021-11-23T01:42:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,5.338370565045992,49.01960784313725,1610612750,31,33,2021-11-23T01:42:07Z,1910000,5.0,-2.0,1,left,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,0.54,Made,,,,,4.0,,,,,,,,,,,,,,
196,PT11M01.00S,2021-11-23T01:42:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202066,83.65637319316689,52.20588235294118,1610612740,31,33,2021-11-23T01:42:15Z,1930000,11.0,101.0,1,right,MISS G. Temple 10' floating Shot,[202066],1610612740.0,NOP,floating,,,Temple,G. Temple,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
197,PT10M59.00S,2021-11-23T01:42:13.4Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,31,33,2021-11-23T03:38:22Z,1940000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
198,PT10M54.00S,2021-11-23T01:42:18.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,23.209592641261498,10.784313725490197,1610612750,31,33,2021-11-23T01:42:25Z,1950000,196.0,166.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
199,PT10M51.00S,2021-11-23T01:42:21.7Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612740,31,33,2021-11-23T01:42:25Z,1960000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,198.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
200,PT10M36.00S,2021-11-23T01:42:40.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,31,33,2021-11-23T01:42:40Z,1970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT10M34.00S,2021-11-23T01:42:56.7Z,2,REGULAR,2pt,Jump Shot,[],202685,77.7431011826544,78.92156862745098,1610612740,31,33,2021-11-23T01:59:41Z,1980000,145.0,157.0,1,right,MISS J. Valanciunas 21' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,21.32,Missed,,,,,,,,,,,,,,,,,,,
202,PT10M31.00S,2021-11-23T01:42:59.7Z,2,REGULAR,rebound,offensive,[],203107,,,1610612740,31,33,2021-11-23T01:43:03Z,1990000,,,0,,T. Satoransky REBOUND (Off:1 Def:0),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,201.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
203,PT10M29.00S,2021-11-23T01:43:04.0Z,2,REGULAR,turnover,lost ball,[],203107,,,1610612740,31,33,2021-11-23T01:43:10Z,2000000,,,0,,T. Satoransky lost ball TURNOVER (1 TO),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,1.0,,,,,
205,PT10M29.00S,2021-11-23T01:43:06.8Z,2,REGULAR,foul,personal,[],203107,,,1610612750,31,33,2021-11-23T02:10:52Z,2020000,,,0,,T. Satoransky loose ball personal FOUL (1 PF),"[203107, 1626156]",1610612740.0,NOP,loose ball,,,Satoransky,T. Satoransky,,,,,,,,,,,,204059.0,1.0,0.0,Russell,1626156.0,,,,,,,,,
207,PT10M13.00S,2021-11-23T01:43:43.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,31,33,2021-11-23T01:43:43Z,2040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M10.00S,2021-11-23T01:43:53.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627736,19.92444152431012,25.735294117647058,1610612750,31,35,2021-11-23T01:43:58Z,2050000,121.0,135.0,1,left,M. Beasley 18' pullup Jump Shot (4 PTS) (D. Russell 4 AST),"[1627736, 1626156]",1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,18.13,Made,,,,,4.0,,,,,,D. Russell,1626156.0,4.0,,,,,,
210,PT09M42.00S,2021-11-23T01:44:19.9Z,2,REGULAR,turnover,bad pass,[],202066,,,1610612740,31,35,2021-11-23T01:44:23Z,2070000,,,0,,G. Temple bad pass TURNOVER (3 TO),"[202066, 1629675]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,3.0,,,Reid,1629675.0,
211,PT09M42.00S,2021-11-23T01:44:19.9Z,2,REGULAR,steal,,[],1629675,,,1610612750,31,35,2021-11-23T02:14:11Z,2080000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M38.00S,2021-11-23T01:44:24.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627736,23.603810775295663,86.51960784313727,1610612750,31,35,2021-11-23T01:44:29Z,2090000,-183.0,169.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,,
213,PT09M34.00S,2021-11-23T01:44:28.3Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612750,31,35,2021-11-23T01:44:28Z,2100000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
214,PT09M32.00S,2021-11-23T01:44:30.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627736,1.2647831800262812,96.56862745098039,1610612750,31,38,2021-11-23T01:44:35Z,2110000,-233.0,-41.0,1,left,M. Beasley 3PT  (7 PTS) (J. McDaniels 1 AST),"[1627736, 1630183]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.63,Made,,,,,7.0,,,,,,J. McDaniels,1630183.0,1.0,,,,,,
216,PT09M31.00S,2021-11-23T01:44:41.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,38,2021-11-23T01:44:41Z,2130000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M07.00S,2021-11-23T01:47:49.1Z,2,REGULAR,3pt,Jump Shot,[],202066,66.5735873850197,34.068627450980394,1610612740,31,38,2021-11-23T01:47:53Z,2140000,-80.0,262.0,1,right,MISS G. Temple 27' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,,
218,PT09M03.00S,2021-11-23T01:47:53.1Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612740,31,38,2021-11-23T01:47:53Z,2150000,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,217.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
369,PT08M52.00S,2021-11-23T01:48:06.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202685,90.53876478318003,42.05729166666667,1610612740,31,38,2021-11-23T02:20:33Z,2175000,-40.0,36.0,1,right,MISS J. Valanciunas floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
370,PT08M52.00S,2021-11-23T01:48:06.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,31,38,2021-11-23T02:20:25Z,2177500,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,369.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
221,PT08M48.00S,2021-11-23T01:48:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627752,6.1268068331143235,52.450980392156865,1610612750,31,40,2021-11-23T02:20:25Z,2180000,-12.0,5.0,1,left,T. Prince driving Layup (2 PTS) (D. Russell 5 AST),"[1627752, 1626156]",1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,1.33,Made,,,,,2.0,,,,,,D. Russell,1626156.0,5.0,,,,,,
223,PT08M34.00S,2021-11-23T01:48:21.9Z,2,REGULAR,turnover,bad pass,[],202685,,,1610612740,31,40,2021-11-23T01:48:27Z,2200000,,,0,,J. Valanciunas bad pass TURNOVER (1 TO),"[202685, 1627752]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,1.0,,,Prince,1627752.0,
224,PT08M34.00S,2021-11-23T01:48:21.9Z,2,REGULAR,steal,,[],1627752,,,1610612750,31,40,2021-11-23T01:48:23Z,2210000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M22.00S,2021-11-23T01:48:33.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,27.283180026281208,19.11764705882353,1610612750,31,43,2021-11-23T01:48:39Z,2220000,154.0,204.0,1,left,J. McDaniels 25' 3PT pullup (6 PTS) (M. Beasley 2 AST),"[1630183, 1627736]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,25.58,Made,,,,,6.0,,,,,,M. Beasley,1627736.0,2.0,,,,,,
227,PT08M03.00S,2021-11-23T01:48:52.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,86.5473061760841,49.50980392156863,1610612740,33,43,2021-11-23T02:06:10Z,2240000,-2.0,74.0,1,right,J. Valanciunas 7' turnaround Hook (8 PTS) (G. Temple 1 AST),"[202685, 202066]",1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,7.4,Made,,,,,8.0,,,,,,G. Temple,202066.0,1.0,,,,,,
229,PT07M58.00S,2021-11-23T01:49:01.8Z,2,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,33,43,2021-11-23T01:49:08Z,2260000,,,0,,D. Russell lost ball out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,lost ball,,,Russell,D. Russell,,,,,,,,,,,,201638.0,,,,,,,,1.0,,,,,
230,PT07M58.00S,2021-11-23T01:49:06.4Z,2,REGULAR,substitution,out,[],203107,,,1610612740,33,43,2021-11-23T01:49:12Z,2270000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M58.00S,2021-11-23T01:49:06.4Z,2,REGULAR,substitution,out,[],202066,,,1610612740,33,43,2021-11-23T01:49:12Z,2280000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M58.00S,2021-11-23T01:49:06.4Z,2,REGULAR,substitution,in,[],1630184,,,1610612740,33,43,2021-11-23T01:49:12Z,2290000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M58.00S,2021-11-23T01:49:06.4Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,33,43,2021-11-23T01:49:12Z,2300000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M43.00S,2021-11-23T01:49:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628404,93.77463863337714,51.9607843137255,1610612740,33,43,2021-11-23T01:49:40Z,2310000,10.0,6.0,1,right,MISS J. Hart driving Layup,[1628404],1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,1.15,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M39.00S,2021-11-23T01:49:38.3Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,33,43,2021-11-23T01:49:38Z,2320000,,,0,,J. Valanciunas REBOUND (Off:4 Def:0),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,234.0,4.0,0.0,4.0,,,,,,,,,,,,,,,
236,PT07M39.00S,2021-11-23T01:49:38.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",202685,94.40999984741211,50.0,1610612740,33,43,2021-11-23T01:50:48Z,2330000,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
237,PT07M38.00S,2021-11-23T01:49:39.3Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,33,43,2021-11-23T01:50:48Z,2340000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
238,PT07M35.00S,2021-11-23T01:49:42.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,22.815374507227332,88.48039215686273,1610612750,33,43,2021-11-23T01:50:28Z,2350000,-192.0,162.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M33.00S,2021-11-23T01:49:44.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,33,43,2021-11-23T01:49:52Z,2360000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,238.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
240,PT07M26.00S,2021-11-23T01:49:54.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,90.3580814717477,53.18627450980392,1610612740,35,43,2021-11-23T02:08:02Z,2370000,16.0,38.0,1,right,J. Valanciunas driving floating Jump Shot (10 PTS) (J. Hart 2 AST),"[202685, 1628404]",1610612740.0,NOP,driving floating,,,Valanciunas,J. Valanciunas,,,,,4.13,Made,,,,,10.0,,,,,,J. Hart,1628404.0,2.0,,,,,,
242,PT07M26.00S,2021-11-23T01:50:03.4Z,2,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612740,35,43,2021-11-23T01:50:39Z,2390000,,,0,,N. Reid shooting personal FOUL (1 PF) (Valanciunas 1 FT),"[1629675, 202685]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,204059.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,,
244,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,out,[],1626156,,,1610612740,35,43,2021-11-23T01:50:26Z,2410000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,out,[],1629675,,,1610612740,35,43,2021-11-23T01:50:26Z,2420000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612740,35,43,2021-11-23T01:50:26Z,2430000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612740,35,43,2021-11-23T01:50:26Z,2440000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,in,[],1630162,,,1610612740,35,43,2021-11-23T01:50:26Z,2450000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M26.00S,2021-11-23T01:50:12.2Z,2,REGULAR,substitution,in,[],201976,,,1610612740,35,43,2021-11-23T01:50:26Z,2460000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M26.00S,2021-11-23T01:50:42.2Z,2,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,36,43,2021-11-23T01:50:42Z,2470000,,,0,,J. Valanciunas Free Throw 1 of 1 (11 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
251,PT07M13.00S,2021-11-23T01:50:57.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,8.09789750328515,43.872549019607845,1610612750,36,43,2021-11-23T01:51:03Z,2480000,31.0,24.0,1,left,MISS J. McDaniels floating Shot,[1630183],1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,3.86,Missed,,,,,,,,,,,,,,,,,,,
252,PT07M13.00S,2021-11-23T01:50:57.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,36,43,2021-11-23T01:51:03Z,2490000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,
253,PT07M13.00S,2021-11-23T01:51:04.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,36,43,2021-11-23T01:51:04Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M13.00S,2021-11-23T01:51:05.5Z,2,REGULAR,substitution,out,[],202685,,,1610612740,36,43,2021-11-23T01:51:08Z,2510000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M13.00S,2021-11-23T01:51:05.5Z,2,REGULAR,substitution,in,[],1626195,,,1610612740,36,43,2021-11-23T01:51:08Z,2520000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M04.00S,2021-11-23T01:51:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630184,67.09921156373193,46.32352941176471,1610612740,36,43,2021-11-23T02:16:02Z,2530000,-18.0,257.0,1,right,MISS K. Lewis Jr. 25' pullup 3PT,[1630184],1610612740.0,NOP,pullup,,,Lewis Jr.,K. Lewis Jr.,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M58.00S,2021-11-23T01:51:27.9Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612740,36,43,2021-11-23T01:51:29Z,2540000,,,0,,J. Hart REBOUND (Off:2 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,256.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
258,PT06M58.00S,2021-11-23T01:51:28.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628404,94.40999984741211,50.0,1610612740,38,43,2021-11-23T01:51:28Z,2550000,0.0,0.0,1,right,J. Hart putback DUNK (6 PTS),[1628404],1610612740.0,NOP,putback,,,Hart,J. Hart,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
259,PT06M50.00S,2021-11-23T01:51:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,54.166666666666664,1610612750,38,43,2021-11-23T01:51:42Z,2560000,-21.0,3.0,1,left,MISS K. Towns cutting Layup,[1626157],1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
261,PT06M45.00S,2021-11-23T01:51:40.5Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,38,43,2021-11-23T01:51:42Z,2580000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,259.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
262,PT06M43.00S,2021-11-23T01:51:42.5Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,38,43,2021-11-23T01:51:47Z,2590000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1628404]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1.0,,,Hart,1628404.0,
263,PT06M43.00S,2021-11-23T01:51:42.5Z,2,REGULAR,steal,,[],1628404,,,1610612740,38,43,2021-11-23T01:51:44Z,2600000,,,0,,J. Hart STEAL (2 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
