actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
361,PT09M01.00S,2021-10-30T01:20:54.0Z,3,REGULAR,foul,personal,['2freethrow'],1630529,,,1610612758,57,63,2021-10-30T01:21:05Z,3360000,,,0,,H. Jones shooting personal FOUL (3 PF) (Fox 2 FT),"[1630529, 1628368]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,,,,203591.0,,,,,,,,,,,3.0,0.0,Fox,1628368.0,,,
363,PT09M01.00S,2021-10-30T01:21:18.1Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,57,64,2021-10-30T01:21:18Z,3380000,,,0,,D. Fox Free Throw 1 of 2 (14 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
364,PT09M01.00S,2021-10-30T01:21:31.5Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,57,65,2021-10-30T01:21:31Z,3390000,,,0,,D. Fox Free Throw 2 of 2 (15 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
365,PT08M47.00S,2021-10-30T01:21:46.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,9.411957950065702,50.49019607843137,1610612740,59,65,2021-10-30T01:21:59Z,3400000,-2.0,36.0,1,left,H. Jones driving DUNK (6 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,3.61,Made,6.0,,,,,,,,,,,,,,
366,PT08M31.00S,2021-10-30T01:22:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.59198423127464,45.83333333333333,1610612758,59,67,2021-10-30T01:22:11Z,3410000,-21.0,17.0,1,right,H. Barnes driving reverse Layup (14 PTS) (T. Haliburton 6 AST),"[203084, 1630169]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,,,,,2.69,Made,14.0,,,,,T. Haliburton,1630169.0,6.0,,,,,,,
368,PT08M21.00S,2021-10-30T01:22:21.2Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,59,67,2021-10-30T01:26:32Z,3430000,,,0,,J. Valanciunas offensive FOUL (2 PF),"[202685, 1628368]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,202901.0,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,,
370,PT08M21.00S,2021-10-30T01:22:21.2Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,59,67,2021-10-30T01:22:41Z,3450000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,2.0,,,202041.0,,,,,,,,,,,,,,,,,
371,PT08M06.00S,2021-10-30T01:22:41.9Z,3,REGULAR,turnover,lost ball,[],1628368,,,1610612758,59,67,2021-10-30T01:22:48Z,3460000,,,0,,D. Fox lost ball TURNOVER (3 TO),"[1628368, 1630529]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,3.0,Jones,1630529.0,,,,,,,,,,,,,,,,,,
372,PT08M06.00S,2021-10-30T01:22:41.9Z,3,REGULAR,steal,,[],1630529,,,1610612740,59,67,2021-10-30T01:22:45Z,3470000,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT07M59.00S,2021-10-30T01:22:49.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,8.360709592641262,3.9215686274509802,1610612740,59,67,2021-10-30T01:22:55Z,3480000,230.0,26.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,
374,PT07M54.00S,2021-10-30T01:22:54.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,59,67,2021-10-30T01:22:55Z,3490000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,373.0,5.0,5.0,0.0,,,,,,,,,,
375,PT07M41.00S,2021-10-30T01:23:07.2Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612758,59,67,2021-10-30T01:23:12Z,3500000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 202685]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,1.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,,,
376,PT07M41.00S,2021-10-30T01:23:07.2Z,3,REGULAR,steal,,[],202685,,,1610612740,59,67,2021-10-30T01:23:10Z,3510000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M34.00S,2021-10-30T01:23:15.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628984,12.302890932982917,46.32352941176471,1610612740,59,67,2021-10-30T01:23:25Z,3520000,18.0,63.0,1,left,MISS D. Graham 6' floating Shot,[1628984],1610612740.0,NOP,floating,,,Graham,D. Graham,,,,,,,,,6.57,Missed,,,,,,,,,,,,,,,
378,PT07M34.00S,2021-10-30T01:23:18.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,59,67,2021-10-30T01:23:18Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,377.0,,,,,,,,,,,,,
379,PT07M34.00S,2021-10-30T01:23:33.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,59,67,2021-10-30T01:23:33Z,3540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M22.00S,2021-10-30T01:23:46.8Z,3,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,59,67,2021-10-30T01:24:06Z,3550000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,2.0,,,,,,,,,,,,,,,,,,,,
381,PT07M03.00S,2021-10-30T01:24:19.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,91.80354796320631,3.431372549019608,1610612758,59,67,2021-10-30T01:24:26Z,3560000,-233.0,25.0,1,right,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,23.41,Missed,,,,,,,,,,,,,,,
382,PT07M00.00S,2021-10-30T01:24:22.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,59,67,2021-10-30T01:24:26Z,3570000,,,0,,B. Ingram REBOUND (Off:1 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,381.0,4.0,3.0,1.0,,,,,,,,,,
383,PT06M54.00S,2021-10-30T01:24:28.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630529,6.915243101182654,50.0,1610612740,59,67,2021-10-30T01:24:36Z,3580000,0.0,13.0,1,left,MISS H. Jones reverse Layup,[1630529],1610612740.0,NOP,reverse,,,Jones,H. Jones,,,,,,,,,1.25,Missed,,,,,,,,,,,,,,,
384,PT06M48.00S,2021-10-30T01:24:33.7Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,59,67,2021-10-30T01:24:33Z,3590000,,,0,,H. Barnes REBOUND (Off:0 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,383.0,6.0,6.0,0.0,,,,,,,,,,
385,PT06M45.00S,2021-10-30T01:24:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,82.07950065703022,40.931372549019606,1610612758,59,67,2021-10-30T01:24:51Z,3600000,-45.0,116.0,1,right,MISS R. Holmes 12' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,,,,,12.45,Missed,,,,,,,,,,,,,,,
386,PT06M41.00S,2021-10-30T01:24:41.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,59,67,2021-10-30T01:24:51Z,3610000,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,385.0,9.0,7.0,2.0,,,,,,,,,,
387,PT06M41.00S,2021-10-30T01:24:47.4Z,3,REGULAR,foul,personal,[],1628368,,,1610612740,59,67,2021-10-30T01:25:47Z,3620000,,,0,,D. Fox take personal FOUL (1 PF),"[1628368, 1628984]",1610612758.0,SAC,take,,,Fox,D. Fox,,,,,,,,203591.0,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,
389,PT06M41.00S,2021-10-30T01:25:16.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,59,67,2021-10-30T01:25:16Z,3640000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,out,[],1630169,,,1610612740,59,67,2021-10-30T01:27:30Z,3650000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,out,[],1626158,,,1610612740,59,67,2021-10-30T01:27:30Z,3660000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,out,[],203090,,,1610612740,59,67,2021-10-30T01:27:30Z,3670000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,in,[],1630558,,,1610612740,59,67,2021-10-30T01:27:30Z,3680000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,in,[],203458,,,1610612740,59,67,2021-10-30T01:27:30Z,3690000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M41.00S,2021-10-30T01:27:08.2Z,3,REGULAR,substitution,in,[],1627741,,,1610612740,59,67,2021-10-30T01:27:30Z,3700000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M34.00S,2021-10-30T01:27:49.9Z,3,REGULAR,2pt,Jump Shot,[],1627742,23.866622864651774,59.80392156862745,1610612740,61,67,2021-10-30T01:27:58Z,3710000,-49.0,172.0,1,left,B. Ingram 17' pullup Jump Shot (10 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,17.87,Made,10.0,,,,,,,,,,,,,,
397,PT06M19.00S,2021-10-30T01:28:09.2Z,3,REGULAR,foul,offensive,[],203084,,,1610612758,61,67,2021-10-30T01:28:19Z,3720000,,,0,,H. Barnes charge offensive FOUL (1 PF),"[203084, 1628984]",1610612758.0,SAC,charge,,,Barnes,H. Barnes,,,,,,,,203591.0,,,,,,,,,,,1.0,0.0,Graham,1628984.0,,,
399,PT06M19.00S,2021-10-30T01:28:09.2Z,3,REGULAR,turnover,offensive foul,[],203084,,,1610612758,61,67,2021-10-30T01:28:09Z,3740000,,,0,,H. Barnes offensive foul TURNOVER (1 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,1.0,,,203591.0,,,,,,,,,,,,,,,,,
400,PT06M19.00S,2021-10-30T01:28:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,61,67,2021-10-30T01:28:33Z,3750000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M19.00S,2021-10-30T01:28:55.5Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612740,61,67,2021-10-30T01:30:02Z,3770000,,,0,,,[],1610612758.0,SAC,support,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,,,,
403,PT06M10.00S,2021-10-30T01:31:11.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,21.632720105124836,25.0,1610612740,63,67,2021-10-30T01:31:18Z,3780000,125.0,151.0,1,left,B. Ingram 19' pullup Jump Shot (12 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,19.59,Made,12.0,,,,,,,,,,,,,,
404,PT05M42.00S,2021-10-30T01:31:39.4Z,3,REGULAR,turnover,bad pass,[],203458,,,1610612758,63,67,2021-10-30T01:32:20Z,3790000,,,0,,A. Len bad pass TURNOVER (3 TO),"[203458, 1628984]",1610612758.0,SAC,,,,Len,A. Len,,,,,3.0,Graham,1628984.0,,,,,,,,,,,,,,,,,,
405,PT05M42.00S,2021-10-30T01:31:39.4Z,3,REGULAR,steal,,[],1628984,,,1610612740,63,67,2021-10-30T01:31:42Z,3800000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M34.00S,2021-10-30T01:31:47.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,19.398817345597898,27.696078431372552,1610612740,65,67,2021-10-30T01:31:58Z,3810000,112.0,130.0,1,left,B. Ingram 17' step back Jump Shot (14 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,,,,,17.11,Made,14.0,,,,,,,,,,,,,,
407,PT05M22.00S,2021-10-30T01:31:59.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,66.83639947437582,43.627450980392155,1610612758,65,67,2021-10-30T01:32:04Z,3820000,-32.0,259.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,26.12,Missed,,,,,,,,,,,,,,,
408,PT05M19.00S,2021-10-30T01:32:02.7Z,3,REGULAR,rebound,defensive,[],1628984,,,1610612740,65,67,2021-10-30T01:32:04Z,3830000,,,0,,D. Graham REBOUND (Off:0 Def:3),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,407.0,3.0,3.0,0.0,,,,,,,,,,
409,PT05M06.00S,2021-10-30T01:32:16.4Z,3,REGULAR,2pt,Jump Shot,[],1628984,11.514454664914586,23.52941176470588,1610612740,65,67,2021-10-30T01:32:34Z,3840000,132.0,56.0,1,left,MISS D. Graham 14' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,14.36,Missed,,,,,,,,,,,,,,,
410,PT05M05.00S,2021-10-30T01:32:17.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,65,67,2021-10-30T01:32:34Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,409.0,,,,,,,,,,,,,
411,PT05M05.00S,2021-10-30T01:32:30.1Z,3,REGULAR,foul,personal,[],1628368,,,1610612740,65,67,2021-10-30T01:32:41Z,3860000,,,0,,D. Fox loose ball personal FOUL (2 PF),"[1628368, 202685]",1610612758.0,SAC,loose ball,,,Fox,D. Fox,,,,,,,,202041.0,,,,,,,,,,,2.0,0.0,Valanciunas,202685.0,,,
413,PT05M05.00S,2021-10-30T01:32:41.2Z,3,REGULAR,substitution,out,[],1629638,,,1610612740,65,67,2021-10-30T01:32:51Z,3880000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M05.00S,2021-10-30T01:32:41.2Z,3,REGULAR,substitution,in,[],1630184,,,1610612740,65,67,2021-10-30T01:32:51Z,3890000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M05.00S,2021-10-30T01:32:41.2Z,3,REGULAR,substitution,out,[],1628984,,,1610612740,65,67,2021-10-30T01:43:57Z,3895000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M05.00S,2021-10-30T01:32:41.2Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,65,67,2021-10-30T01:43:57Z,3897500,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M55.00S,2021-10-30T01:32:55.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627742,5.995400788436268,58.82352941176471,1610612740,65,67,2021-10-30T01:33:05Z,3900000,-44.0,4.0,1,left,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,,4.43,Missed,,,,,,,,,,,,,,,
416,PT04M49.00S,2021-10-30T01:33:01.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,65,67,2021-10-30T01:33:01Z,3910000,,,0,,J. Valanciunas REBOUND (Off:3 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,415.0,10.0,7.0,3.0,,,,,,,,,,
417,PT04M49.00S,2021-10-30T01:33:01.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612740,65,67,2021-10-30T01:36:11Z,3920000,0.0,0.0,1,left,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
418,PT04M48.00S,2021-10-30T01:33:02.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,65,67,2021-10-30T01:40:11Z,3930000,,,0,,H. Barnes REBOUND (Off:0 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,417.0,7.0,7.0,0.0,,,,,,,,,,
419,PT04M46.00S,2021-10-30T01:33:09.1Z,3,REGULAR,foul,personal,[],1630529,,,1610612758,65,67,2021-10-30T01:33:24Z,3940000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 203458]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,202041.0,,,,,,,,,,,4.0,0.0,Len,203458.0,,,
421,PT04M46.00S,2021-10-30T01:33:22.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612758,65,67,2021-10-30T01:33:37Z,3960000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M46.00S,2021-10-30T01:33:22.4Z,3,REGULAR,substitution,in,[],1628404,,,1610612758,65,67,2021-10-30T01:33:37Z,3970000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M33.00S,2021-10-30T01:33:48.5Z,3,REGULAR,2pt,Jump Shot,[],1628368,93.51182654402102,72.54901960784314,1610612758,65,67,2021-10-30T01:33:54Z,3980000,113.0,8.0,1,right,MISS D. Fox 11' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,,,,,11.3,Missed,,,,,,,,,,,,,,,
424,PT04M29.00S,2021-10-30T01:33:52.5Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,65,67,2021-10-30T01:33:54Z,3990000,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,423.0,5.0,4.0,1.0,,,,,,,,,,
425,PT04M15.00S,2021-10-30T01:34:09.5Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,65,67,2021-10-30T01:34:18Z,4000000,,,0,,J. Valanciunas charge offensive FOUL (3 PF),"[202685, 203084]",1610612740.0,NOP,charge,,,Valanciunas,J. Valanciunas,,,,,,,,202041.0,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,
427,PT04M15.00S,2021-10-30T01:34:09.5Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,65,67,2021-10-30T01:34:09Z,4020000,,,0,,J. Valanciunas offensive foul TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,3.0,,,202041.0,,,,,,,,,,,,,,,,,
428,PT04M02.00S,2021-10-30T01:34:38.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,92.59198423127464,44.11764705882353,1610612758,65,69,2021-10-30T01:34:46Z,4030000,-29.0,17.0,1,right,D. Fox finger roll Layup (17 PTS),[1628368],1610612758.0,SAC,finger roll,,,Fox,D. Fox,,,,,,,,,3.4,Made,17.0,,,,,,,,,,,,,,
429,PT03M50.00S,2021-10-30T01:34:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,16.63929040735874,43.872549019607845,1610612740,67,69,2021-10-30T01:35:01Z,4040000,31.0,104.0,1,left,J. Valanciunas 10' turnaround fadeaway Jump Shot (15 PTS) (K. Lewis Jr. 1 AST),"[202685, 1630184]",1610612740.0,NOP,turnaround fadeaway,,,Valanciunas,J. Valanciunas,,,,,,,,,10.83,Made,15.0,,,,,K. Lewis Jr.,1630184.0,1.0,,,,,,,
431,PT03M36.00S,2021-10-30T01:35:05.9Z,3,REGULAR,3pt,Jump Shot,[],1627741,69.07030223390277,68.38235294117648,1610612758,67,69,2021-10-30T01:35:11Z,4060000,92.0,238.0,1,right,MISS B. Hield 25' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,,,,25.53,Missed,,,,,,,,,,,,,,,
432,PT03M32.00S,2021-10-30T01:35:09.9Z,3,REGULAR,rebound,defensive,[],1630184,,,1610612740,67,69,2021-10-30T01:35:11Z,4070000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:3),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,431.0,3.0,3.0,0.0,,,,,,,,,,
433,PT03M29.00S,2021-10-30T01:35:12.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,19.004599211563733,6.372549019607843,1610612740,70,69,2021-10-30T01:35:26Z,4080000,218.0,126.0,1,left,T. Murphy III 25' 3PT pullup (3 PTS) (B. Ingram 3 AST),"[1630530, 1627742]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,,,,,25.19,Made,3.0,,,,,B. Ingram,1627742.0,3.0,,,,,,,
435,PT03M04.00S,2021-10-30T01:35:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.14651773981603,55.392156862745104,1610612758,70,69,2021-10-30T01:42:08Z,4100000,27.0,31.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,,,4.09,Missed,,,,,,,,,,,,,,,
436,PT03M02.00S,2021-10-30T01:35:38.6Z,3,REGULAR,rebound,defensive,[],1630184,,,1610612740,70,69,2021-10-30T01:43:14Z,4110000,,,0,,K. Lewis Jr. REBOUND (Off:0 Def:4),[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,435.0,4.0,4.0,0.0,,,,,,,,,,
437,PT03M00.00S,2021-10-30T01:35:40.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,24.129434954007884,86.76470588235294,1610612740,70,69,2021-10-30T01:35:49Z,4120000,-184.0,174.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,25.33,Missed,,,,,,,,,,,,,,,
438,PT02M56.00S,2021-10-30T01:35:44.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,70,69,2021-10-30T01:35:44Z,4130000,,,0,,J. Valanciunas REBOUND (Off:4 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,437.0,11.0,7.0,4.0,,,,,,,,,,
439,PT02M56.00S,2021-10-30T01:35:48.0Z,3,REGULAR,foul,personal,['2freethrow'],203458,,,1610612740,70,69,2021-10-30T01:35:59Z,4140000,,,0,,A. Len shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[203458, 202685]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,,,,202901.0,,,,,,,,,,,3.0,0.0,Valanciunas,202685.0,,,
443,PT02M56.00S,2021-10-30T01:36:18.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202685,,,1610612740,70,69,2021-10-30T01:36:54Z,4160000,,,0,,MISS J. Valanciunas Free Throw 1 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Missed,,,,,,,,,,,,,,,
444,PT02M56.00S,2021-10-30T01:36:18.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,70,69,2021-10-30T01:36:54Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,
445,PT02M56.00S,2021-10-30T01:36:29.5Z,3,REGULAR,substitution,out,[],203458,,,1610612740,70,69,2021-10-30T01:36:38Z,4180000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M56.00S,2021-10-30T01:36:29.5Z,3,REGULAR,substitution,in,[],1626158,,,1610612740,70,69,2021-10-30T01:36:38Z,4190000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M56.00S,2021-10-30T01:36:18.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202685,,,1610612740,70,69,2021-10-30T01:36:54Z,4200000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Missed,,,,,,,,,,,,,,,
448,PT02M50.00S,2021-10-30T01:36:24.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,70,69,2021-10-30T01:36:54Z,4210000,,,0,,H. Barnes REBOUND (Off:0 Def:8),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,447.0,8.0,8.0,0.0,,,,,,,,,,
