actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
591,PT10M29.00S,2025-12-03T03:03:53.3Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,97,98,2025-12-03T03:03:56Z,5770000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,590.0,3.0,3.0,0.0,,,,,,,,,,,,
592,PT10M22.00S,2025-12-03T03:04:05.8Z,4,REGULAR,foul,personal,[],1628991,,,1610612759,97,98,2025-12-03T03:04:36Z,5780000,False,,,0,,J. Jackson Jr. personal FOUL (5 PF),"[1628991, 1628436]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,1626301.0,,,,,,,,,,,,,,,,5.0,0.0,Kornet,1628436.0
594,PT10M10.00S,2025-12-03T03:04:35.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628436,12.302890932982917,49.754901960784316,1610612759,97,98,2025-12-03T03:04:38Z,5800000,False,1.0,63.0,1,left,MISS L. Kornet 6' Hook,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Missed,,,,,,,,,,,,,,,,
595,PT10M09.00S,2025-12-03T03:04:36.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,97,98,2025-12-03T03:04:38Z,5810000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,594.0,6.0,6.0,0.0,,,,,,,,,,,,
596,PT10M01.00S,2025-12-03T03:04:45.0Z,4,REGULAR,turnover,bad pass,[],1642907,,,1610612763,97,98,2025-12-03T03:04:51Z,5820000,False,,,0,,C. Coward bad pass TURNOVER (3 TO),"[1642907, 203084]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,Barnes,203084.0,,,,,,,,,,
597,PT10M01.00S,2025-12-03T03:04:45.0Z,4,REGULAR,steal,,[],203084,,,1610612759,97,98,2025-12-03T03:04:47Z,5830000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
598,PT09M57.00S,2025-12-03T03:04:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,4.28712220762155,46.81372549019608,1610612759,99,98,2025-12-03T03:04:55Z,5840000,False,16.0,-12.0,1,left,H. Barnes running finger roll Layup (31 PTS),[203084],1610612759.0,SAS,running finger roll,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,2.0,Made,,,,,,,,,31.0,,,,,,,
599,PT09M36.00S,2025-12-03T03:05:13.2Z,4,REGULAR,foul,offensive,[],1641744,,,1610612763,99,98,2025-12-03T03:05:19Z,5850000,False,,,0,,Z. Edey charge offensive FOUL (4 PF),"[1641744, 1628436]",1610612763.0,MEM,charge,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1626301.0,,,,,,,,,,,,,,,,4.0,0.0,Kornet,1628436.0
601,PT09M36.00S,2025-12-03T03:05:13.2Z,4,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,99,98,2025-12-03T03:05:13Z,5870000,False,,,0,,Z. Edey offensive foul TURNOVER (2 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1626301.0,2.0,,,,,,,,,,,,,,,,,,
603,PT09M36.00S,2025-12-03T03:07:11.4Z,4,REGULAR,substitution,out,[],1631246,,,1610612759,99,98,2025-12-03T03:07:31Z,5890000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT09M36.00S,2025-12-03T03:07:11.4Z,4,REGULAR,substitution,in,[],1642285,,,1610612759,99,98,2025-12-03T03:07:31Z,5900000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT09M15.00S,2025-12-03T03:07:33.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203084,7.966491458607096,51.225490196078425,1610612759,99,98,2025-12-03T03:12:24Z,5905000,False,-6.0,22.0,1,left,MISS H. Barnes Hook,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,2.32,Missed,,,,,,,,,,,,,,,,
629,PT09M15.00S,2025-12-03T03:07:33.4Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612759,99,98,2025-12-03T03:12:24Z,5907500,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,628.0,5.0,2.0,3.0,,,,,,,,,,,,
605,PT09M14.00S,2025-12-03T03:07:55.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630170,32.14520367936925,57.107843137254896,1610612759,99,98,2025-12-03T03:12:36Z,5910000,False,-36.0,250.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,25.22,Missed,,,,,,,,,,,,,,,,
606,PT09M12.00S,2025-12-03T03:07:57.4Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,99,98,2025-12-03T03:12:36Z,5920000,False,,,0,,Z. Edey REBOUND (Off:2 Def:9),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,605.0,11.0,9.0,2.0,,,,,,,,,,,,
607,PT09M04.00S,2025-12-03T03:08:05.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,67.23061760840999,56.86274509803921,1610612763,99,98,2025-12-03T03:10:50Z,5930000,False,34.0,256.0,1,right,MISS J. Jackson Jr. 25' pullup 3PT,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,25.78,Missed,,,,,,,,,,,,,,,,
608,PT08M59.00S,2025-12-03T03:08:10.9Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,99,98,2025-12-03T03:08:12Z,5940000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,607.0,5.0,5.0,0.0,,,,,,,,,,,,
609,PT08M57.00S,2025-12-03T03:08:16.7Z,4,REGULAR,foul,personal,[],1642907,,,1610612759,99,98,2025-12-03T03:08:23Z,5950000,False,,,0,,C. Coward personal FOUL (2 PF),"[1642907, 1628368]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,1628954.0,,,,,,,,,,,,,,,,2.0,0.0,Fox,1628368.0
612,PT08M48.00S,2025-12-03T03:08:44.3Z,4,REGULAR,3pt,Jump Shot,[],1630170,31.750985545335087,35.53921568627451,1610612759,99,98,2025-12-03T03:08:47Z,5970000,False,72.0,246.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,25.64,Missed,,,,,,,,,,,,,,,,
613,PT08M46.00S,2025-12-03T03:08:46.3Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,99,98,2025-12-03T03:08:46Z,5980000,False,,,0,,Z. Edey REBOUND (Off:2 Def:10),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Center,,,,,612.0,12.0,10.0,2.0,,,,,,,,,,,,
614,PT08M44.00S,2025-12-03T03:08:57.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642907,91.01511169513797,59.55882352941176,1610612763,99,100,2025-12-03T03:11:25Z,5990000,False,48.0,32.0,1,right,C. Coward driving floating bank Jump Shot (8 PTS),[1642907],1610612763.0,MEM,driving floating bank,,,Coward,C. Coward,,,,,In The Paint (Non-RA),0-8 Center,,,5.75,Made,,,,,,,,,8.0,,,,,,,
615,PT08M44.00S,2025-12-03T03:09:00.9Z,4,REGULAR,foul,personal,['1freethrow'],1630577,,,1610612763,99,100,2025-12-03T03:09:28Z,6000000,False,,,0,,J. Champagnie shooting personal FOUL (4 PF) (Coward 1 FT),"[1630577, 1642907]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,,,,,,4.0,0.0,Coward,1642907.0
617,PT08M44.00S,2025-12-03T03:09:33.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1642907,,,1610612763,99,101,2025-12-03T03:09:33Z,6020000,False,,,0,,C. Coward Free Throw 1 of 1 (9 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
618,PT08M30.00S,2025-12-03T03:09:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,6.1268068331143235,46.07843137254902,1610612759,99,101,2025-12-03T03:09:53Z,6030000,False,20.0,5.0,1,left,MISS L. Kornet Layup - blocked,"[1628436, 1641744]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,2.03,Missed,,,,,,,Edey,1641744.0,,,,,,,,
619,PT08M30.00S,2025-12-03T03:09:48.8Z,4,REGULAR,block,,[],1641744,,,1610612759,99,101,2025-12-03T03:09:51Z,6040000,False,,,0,,Z. Edey BLOCK (1 BLK),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
620,PT08M26.00S,2025-12-03T03:09:52.8Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,99,101,2025-12-03T03:09:53Z,6050000,False,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,618.0,2.0,2.0,0.0,,,,,,,,,,,,
621,PT08M18.00S,2025-12-03T03:10:00.8Z,4,REGULAR,3pt,Jump Shot,[],1642907,70.90998685939553,23.52941176470588,1610612763,99,101,2025-12-03T03:10:06Z,6060000,False,-132.0,221.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,25.75,Missed,,,,,,,,,,,,,,,,
622,PT08M15.00S,2025-12-03T03:10:03.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,99,101,2025-12-03T03:10:06Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,621.0,,,,,,,,,,,,,,,
624,PT08M07.00S,2025-12-03T03:10:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,94.56307490144546,45.34313725490196,1610612763,99,101,2025-12-03T03:10:34Z,6090000,False,-23.0,-1.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,2.33,Missed,,,,,,,,,,,,,,,,
625,PT08M07.00S,2025-12-03T03:10:29.8Z,4,REGULAR,rebound,offensive,[],1641744,,,1610612763,99,101,2025-12-03T03:10:34Z,6100000,False,,,0,,Z. Edey REBOUND (Off:3 Def:10),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,624.0,13.0,10.0,3.0,,,,,,,,,,,,
626,PT08M07.00S,2025-12-03T03:10:33.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641744,94.40999984741211,50.0,1610612763,99,103,2025-12-03T03:10:33Z,6110000,False,0.0,0.0,1,right,Z. Edey tip Layup (17 PTS),[1641744],1610612763.0,MEM,tip,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,,,,,17.0,,,,,,,
627,PT08M07.00S,2025-12-03T03:10:36.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,99,103,2025-12-03T03:10:36Z,6120000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT08M07.00S,2025-12-03T03:12:56.2Z,4,REGULAR,substitution,out,[],1628368,,,1610612759,99,103,2025-12-03T03:13:23Z,6130000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT08M07.00S,2025-12-03T03:12:56.2Z,4,REGULAR,substitution,out,[],203084,,,1610612759,99,103,2025-12-03T03:13:23Z,6140000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT08M07.00S,2025-12-03T03:12:56.2Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,99,103,2025-12-03T03:13:23Z,6150000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT08M07.00S,2025-12-03T03:12:56.2Z,4,REGULAR,substitution,in,[],1642844,,,1610612759,99,103,2025-12-03T03:13:23Z,6160000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT07M52.00S,2025-12-03T03:13:38.0Z,4,REGULAR,2pt,Jump Shot,[],1630170,19.530223390275953,25.735294117647058,1610612759,101,103,2025-12-03T03:13:52Z,6170000,False,121.0,131.0,1,left,D. Vassell 17' pullup Jump Shot (12 PTS) (L. Kornet 4 AST),"[1630170, 1628436]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,17.86,Made,,,,,,,,,12.0,L. Kornet,1628436.0,4.0,,,,
636,PT07M29.00S,2025-12-03T03:14:01.0Z,4,REGULAR,2pt,Jump Shot,[],1642285,89.43823915900131,32.84313725490196,1610612763,101,105,2025-12-03T03:14:23Z,6190000,False,-86.0,47.0,1,right,C. Spencer 9' pullup Jump Shot (16 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Mid-Range,8-16 Left,,,9.77,Made,,,,,,,,,16.0,,,,,,,
637,PT07M20.00S,2025-12-03T03:14:08.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,8.09789750328515,37.5,1610612759,101,105,2025-12-03T03:14:23Z,6200000,False,62.0,24.0,1,left,MISS D. Vassell 6' driving floating bank Shot,[1630170],1610612759.0,SAS,driving floating bank,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,6.68,Missed,,,,,,,,,,,,,,,,
638,PT07M19.00S,2025-12-03T03:14:09.6Z,4,REGULAR,rebound,defensive,[],1642285,,,1610612763,101,105,2025-12-03T03:14:23Z,6210000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,637.0,1.0,1.0,0.0,,,,,,,,,,,,
639,PT07M16.00S,2025-12-03T03:14:13.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642285,70.25295663600527,72.30392156862744,1610612763,101,108,2025-12-03T03:14:34Z,6220000,False,112.0,227.0,1,right,C. Spencer 25' 3PT running pullup (19 PTS),[1642285],1610612763.0,MEM,running pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,25.3,Made,,,,,,,,,19.0,,,,,,,
640,PT06M58.00S,2025-12-03T03:14:34.4Z,4,REGULAR,foul,personal,['2freethrow'],1641744,,,1610612759,101,108,2025-12-03T03:14:40Z,6230000,False,,,0,,Z. Edey shooting personal FOUL (5 PF) (Johnson 2 FT),"[1641744, 1629640]",1610612763.0,MEM,shooting,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,,,,,,5.0,0.0,Johnson,1629640.0
642,PT06M58.00S,2025-12-03T03:15:12.4Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,102,108,2025-12-03T03:15:45Z,6250000,False,,,0,,K. Johnson Free Throw 1 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
643,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,out,[],1628436,,,1610612759,102,108,2025-12-03T03:15:25Z,6260000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,out,[],1628991,,,1610612759,102,108,2025-12-03T03:15:25Z,6270000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,out,[],1641744,,,1610612759,102,108,2025-12-03T03:15:25Z,6280000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,out,[],1642907,,,1610612759,102,108,2025-12-03T03:15:25Z,6290000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,out,[],1629723,,,1610612759,102,108,2025-12-03T03:15:25Z,6300000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,in,[],1631110,,,1610612759,102,108,2025-12-03T03:15:25Z,6310000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,in,[],1642377,,,1610612759,102,108,2025-12-03T03:15:25Z,6320000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,in,[],1630583,,,1610612759,102,108,2025-12-03T03:15:25Z,6330000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,in,[],1641765,,,1610612759,102,108,2025-12-03T03:15:25Z,6340000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT06M58.00S,2025-12-03T03:15:13.2Z,4,REGULAR,substitution,in,[],1629111,,,1610612759,102,108,2025-12-03T03:15:25Z,6350000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT06M58.00S,2025-12-03T03:15:12.4Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,102,108,2025-12-03T03:15:45Z,6360000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
654,PT06M56.00S,2025-12-03T03:15:14.4Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612763,102,108,2025-12-03T03:15:45Z,6370000,False,,,0,,O. Prosper REBOUND (Off:0 Def:3),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,653.0,3.0,3.0,0.0,,,,,,,,,,,,
655,PT06M40.00S,2025-12-03T03:15:57.5Z,4,REGULAR,3pt,Jump Shot,[],1642377,94.56307490144546,2.941176470588235,1610612763,102,108,2025-12-03T03:16:05Z,6380000,False,-235.0,-1.0,1,right,MISS J. Wells step back 3PT,[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
656,PT06M38.00S,2025-12-03T03:15:59.3Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,102,108,2025-12-03T03:15:59Z,6390000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,,655.0,3.0,2.0,1.0,,,,,,,,,,,,
657,PT06M33.00S,2025-12-03T03:16:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,93.24901445466492,52.450980392156865,1610612763,102,108,2025-12-03T03:16:26Z,6400000,False,12.0,11.0,1,right,MISS J. Landale alley-oop Layup,[1629111],1610612763.0,MEM,alley-oop,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,1.65,Missed,,,,,,,,,,,,,,,,
658,PT06M33.00S,2025-12-03T03:16:04.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,102,108,2025-12-03T03:16:10Z,6410000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,657.0,4.0,3.0,1.0,,,,,,,,,,,,
659,PT06M18.00S,2025-12-03T03:16:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,10.726018396846255,50.0,1610612759,104,108,2025-12-03T03:16:26Z,6420000,False,0.0,48.0,1,left,K. Johnson driving Layup (7 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,4.83,Made,,,,,,,,,7.0,D. Vassell,1630170.0,2.0,,,,
661,PT06M18.00S,2025-12-03T03:16:24.9Z,4,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612759,104,108,2025-12-03T03:16:34Z,6440000,False,,,0,,J. Landale shooting personal FOUL (3 PF) (Johnson 1 FT),"[1629111, 1629640]",1610612763.0,MEM,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,,,,,,3.0,0.0,Johnson,1629640.0
663,PT06M18.00S,2025-12-03T03:16:55.4Z,4,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,105,108,2025-12-03T03:16:55Z,6460000,False,,,0,,K. Johnson Free Throw 1 of 1 (8 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,
664,PT06M10.00S,2025-12-03T03:17:06.7Z,4,REGULAR,foul,personal,[],1630170,,,1610612763,105,108,2025-12-03T03:17:12Z,6470000,False,,,0,,D. Vassell personal FOUL (5 PF),"[1630170, 1642377]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,1662.0,,,,,,,,,,,,,,,,5.0,0.0,Wells,1642377.0
666,PT05M58.00S,2025-12-03T03:17:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,92.19776609724047,54.65686274509803,1610612763,105,108,2025-12-03T03:17:52Z,6490000,False,23.0,21.0,1,right,MISS O. Prosper driving Layup - blocked,"[1641765, 1630577]",1610612763.0,MEM,driving,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,3.12,Missed,,,,,,,Champagnie,1630577.0,,,,,,,,
667,PT05M58.00S,2025-12-03T03:17:45.8Z,4,REGULAR,block,,[],1630577,,,1610612763,105,108,2025-12-03T03:17:48Z,6500000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT05M55.00S,2025-12-03T03:17:48.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,105,108,2025-12-03T03:17:52Z,6510000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,666.0,5.0,4.0,1.0,,,,,,,,,,,,
669,PT05M43.00S,2025-12-03T03:18:01.5Z,4,REGULAR,3pt,Jump Shot,[],1642844,7.5722733245729295,5.147058823529411,1610612759,108,108,2025-12-03T03:18:05Z,6520000,False,224.0,19.0,1,left,D. Harper 3PT  (13 PTS) (J. Champagnie 2 AST),"[1642844, 1630577]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,,,22.51,Made,,,,,,,,,13.0,J. Champagnie,1630577.0,2.0,,,,
671,PT05M23.00S,2025-12-03T03:18:20.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,81.42247043363994,37.5,1610612763,108,108,2025-12-03T03:18:34Z,6540000,False,-62.0,122.0,1,right,MISS C. Spencer 13' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,13.72,Missed,,,,,,,,,,,,,,,,
672,PT05M21.00S,2025-12-03T03:18:22.5Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,108,108,2025-12-03T03:18:34Z,6550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,671.0,4.0,4.0,0.0,,,,,,,,,,,,
673,PT05M05.00S,2025-12-03T03:18:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,6.1268068331143235,53.67647058823529,1610612759,110,108,2025-12-03T03:19:10Z,6560000,False,-18.0,5.0,1,left,D. Harper driving finger roll Layup (15 PTS) (K. Johnson 4 AST),"[1642844, 1629640]",1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,1.91,Made,,,,,,,,,15.0,K. Johnson,1629640.0,4.0,,,,
