actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
371,PT00M42.40S,2026-02-08T00:12:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.5722733245729295,62.254901960784316,1610612742,77,65,2026-02-08T00:15:18Z,3610000,False,-61.0,19.0,1,left,MISS N. Marshall 6' driving Layup,[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.41,Missed,,,,,,,,,,,,,
372,PT00M41.60S,2026-02-08T00:12:12.4Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612742,77,65,2026-02-08T00:23:04Z,3620000,False,,,0,,M. Bagley III REBOUND (Off:5 Def:2),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,371.0,7.0,2.0,5.0,,,,,,,,,
396,PT00M41.40S,2026-02-08T00:12:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.995400788436268,50.245098039215684,1610612742,77,65,2026-02-08T00:23:09Z,3625000,False,-1.0,4.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612742.0,DAL,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,0.41,Missed,,,,,,,,,,,,,
397,PT00M41.40S,2026-02-08T00:12:15.1Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,77,65,2026-02-08T00:23:09Z,3627500,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,396.0,3.0,2.0,1.0,,,,,,,,,
374,PT00M36.50S,2026-02-08T00:12:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630170,92.59198423127464,51.225490196078425,1610612759,77,65,2026-02-08T00:12:25Z,3630000,False,6.0,17.0,1,right,MISS D. Vassell running Layup,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,1.82,Missed,,,,,,,,,,,,,
375,PT00M36.50S,2026-02-08T00:12:18.7Z,2,REGULAR,rebound,offensive,[],1642264,,,1610612759,77,65,2026-02-08T00:12:25Z,3640000,False,,,0,,S. Castle REBOUND (Off:1 Def:4),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,374.0,5.0,4.0,1.0,,,,,,,,,
376,PT00M36.50S,2026-02-08T00:12:24.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1642264,94.40999984741211,50.0,1610612759,79,65,2026-02-08T00:18:00Z,3650000,False,0.0,0.0,1,right,S. Castle tip Layup (19 PTS),[1642264],1610612759.0,SAS,tip,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,,19.0,,,,,
377,PT00M36.50S,2026-02-08T00:12:25.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630230,,,1610612759,79,65,2026-02-08T00:12:31Z,3660000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Castle 1 FT),"[1630230, 1642264]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2530.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
379,PT00M36.50S,2026-02-08T00:12:54.8Z,2,REGULAR,freethrow,1 of 1,"['2ndchance', 'fastbreak']",1642264,,,1610612759,79,65,2026-02-08T00:12:54Z,3680000,False,,,0,,MISS S. Castle Free Throw 1 of 1,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
380,PT00M35.20S,2026-02-08T00:12:56.1Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,79,65,2026-02-08T00:12:57Z,3690000,False,,,0,,C. Flagg REBOUND (Off:0 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,
381,PT00M11.40S,2026-02-08T00:13:20.3Z,2,REGULAR,2pt,Jump Shot,[],1628997,4.418528252299605,8.088235294117647,1610612742,79,65,2026-02-08T02:25:31Z,3700000,False,210.0,-11.0,1,left,MISS C. Martin 20' Jump Shot,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,,,20.99,Missed,,,,,,,,,,,,,
382,PT00M08.80S,2026-02-08T00:13:22.9Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,79,65,2026-02-08T00:13:22Z,3710000,False,,,0,,D. Harper REBOUND (Off:0 Def:3),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,
383,PT00M06.90S,2026-02-08T00:13:25.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642264,94.1688567674113,49.50980392156863,1610612759,81,65,2026-02-08T00:13:33Z,3720000,False,-2.0,2.0,1,right,S. Castle running Layup (21 PTS) (D. Fox 4 AST),"[1642264, 1628368]",1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,0.34,Made,,,,,,,,21.0,D. Fox,1628368.0,4.0,,
385,PT00M00.80S,2026-02-08T00:13:38.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642264,,,1610612742,81,65,2026-02-08T00:13:49Z,3740000,False,,,0,,S. Castle shooting personal FOUL (2 PF) (Flagg 2 FT),"[1642264, 1642843]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,1627519.0,2.0,0.0,Flagg,1642843.0,,,,,,,,,,,,,,,
387,PT00M00.80S,2026-02-08T00:13:52.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,81,65,2026-02-08T00:13:55Z,3760000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
388,PT00M00.80S,2026-02-08T00:14:09.3Z,2,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,81,66,2026-02-08T00:14:09Z,3770000,False,,,0,,C. Flagg Free Throw 1 of 2 (10 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,Made,,,,,,,,10.0,,,,,
389,PT00M00.80S,2026-02-08T00:14:26.5Z,2,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,81,67,2026-02-08T00:14:26Z,3780000,False,,,0,,C. Flagg Free Throw 2 of 2 (11 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,Made,,,,,,,,11.0,,,,,
390,PT00M00.00S,2026-02-08T00:14:35.9Z,2,REGULAR,heave,,[],0,,,1610612759,81,67,2026-02-08T00:14:41Z,3790000,False,,,0,,SAS Heave,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right,,,,,,73.77,,,,,,,,,,,,,,
391,PT00M00.00S,2026-02-08T00:14:38.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,81,67,2026-02-08T00:14:38Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,390.0,,,,,,,,,,,,
392,PT00M00.00S,2026-02-08T00:14:39.0Z,2,REGULAR,period,end,[],0,,,1610612759,81,67,2026-02-08T00:14:39Z,3810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,out,['startperiod'],1642844,,,1610612759,81,67,2026-02-08T00:30:02Z,3820000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,out,['startperiod'],1628963,,,1610612759,81,67,2026-02-08T00:30:02Z,3830000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,out,['startperiod'],202691,,,1610612759,81,67,2026-02-08T00:30:02Z,3840000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,in,['startperiod'],1630577,,,1610612759,81,67,2026-02-08T00:30:02Z,3850000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612759,81,67,2026-02-08T00:30:02Z,3860000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT12M00.00S,2026-02-08T00:29:19.9Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612759,81,67,2026-02-08T00:30:02Z,3870000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT12M00.00S,2026-02-08T00:30:37.8Z,3,REGULAR,period,start,[],0,,,1610612742,81,67,2026-02-08T00:30:37Z,3880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT11M34.00S,2026-02-08T00:31:02.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.24901445466492,50.73529411764706,1610612742,81,69,2026-02-08T00:31:08Z,3890000,False,4.0,11.0,1,right,D. Gafford alley-oop DUNK (5 PTS) (N. Marshall 4 AST),"[1629655, 1630230]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,1.16,Made,,,,,,,,5.0,N. Marshall,1630230.0,4.0,,
407,PT11M20.00S,2026-02-08T00:31:17.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,19.267411300919843,62.745098039215684,1610612759,83,69,2026-02-08T00:31:25Z,3910000,False,-64.0,129.0,1,left,D. Vassell 14' pullup Jump Shot (17 PTS) (S. Castle 8 AST),"[1630170, 1642264]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.35,Made,,,,,,,,17.0,S. Castle,1642264.0,8.0,,
409,PT11M05.00S,2026-02-08T00:31:31.1Z,3,REGULAR,3pt,Jump Shot,[],1630230,94.95729303547962,95.83333333333334,1610612742,83,69,2026-02-08T00:31:39Z,3930000,False,229.0,-5.0,1,right,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,22.93,Missed,,,,,,,,,,,,,
410,PT11M03.00S,2026-02-08T00:31:33.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,83,69,2026-02-08T00:31:39Z,3940000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,409.0,4.0,3.0,1.0,,,,,,,,,
411,PT10M51.00S,2026-02-08T00:31:45.6Z,3,REGULAR,turnover,bad pass,[],1630170,,,1610612759,83,69,2026-02-08T00:31:49Z,3950000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1631108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Christie,1631108.0,,,,,,
412,PT10M51.00S,2026-02-08T00:31:45.6Z,3,REGULAR,steal,,[],1631108,,,1610612742,83,69,2026-02-08T00:33:46Z,3960000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
413,PT10M39.00S,2026-02-08T00:31:58.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628997,84.1819973718791,95.09803921568627,1610612742,83,69,2026-02-08T00:32:01Z,3970000,False,225.0,96.0,1,right,MISS C. Martin 24' pullup 3PT,[1628997],1610612742.0,DAL,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,24.52,Missed,,,,,,,,,,,,,
414,PT10M37.00S,2026-02-08T00:32:00.3Z,3,REGULAR,rebound,offensive,[],1642843,,,1610612742,83,69,2026-02-08T00:32:00Z,3980000,False,,,0,,C. Flagg REBOUND (Off:1 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,,,,,,413.0,4.0,3.0,1.0,,,,,,,,,
415,PT10M31.00S,2026-02-08T00:32:06.4Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1642843,79.45137976346912,59.55882352941176,1610612742,83,69,2026-02-08T00:34:23Z,3990000,False,48.0,141.0,1,right,MISS C. Flagg 14' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Center,,,,,,14.86,Missed,,,,,,,,,,,,,
416,PT10M29.00S,2026-02-08T00:32:08.4Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,83,69,2026-02-08T00:32:09Z,4000000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,
417,PT10M23.00S,2026-02-08T00:32:15.7Z,3,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,83,69,2026-02-08T00:32:25Z,4010000,False,,,0,,S. Castle bad pass out-of-bounds TURNOVER (3 TO),[1642264],1610612759.0,SAS,bad pass,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,,,,3.0,,,,,,,,
418,PT10M06.00S,2026-02-08T00:32:38.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631108,80.1084099868594,53.431372549019606,1610612742,83,71,2026-02-08T00:32:42Z,4020000,False,17.0,134.0,1,right,M. Christie 13' pullup Jump Shot (7 PTS) (C. Flagg 4 AST),"[1631108, 1642843]",1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.56,Made,,,,,,,,7.0,C. Flagg,1642843.0,4.0,,
420,PT09M52.00S,2026-02-08T00:32:52.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,10.068988173455978,36.76470588235294,1610612759,85,71,2026-02-08T00:33:01Z,4040000,False,66.0,42.0,1,left,S. Castle 7' pullup Jump Shot (23 PTS),[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.85,Made,,,,,,,,23.0,,,,,
421,PT09M43.00S,2026-02-08T00:33:01.7Z,3,REGULAR,turnover,bad pass,[],1642843,,,1610612742,85,71,2026-02-08T00:33:06Z,4050000,False,,,0,,C. Flagg bad pass TURNOVER (2 TO),"[1642843, 1642264]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Castle,1642264.0,,,,,,
422,PT09M43.00S,2026-02-08T00:33:01.7Z,3,REGULAR,steal,,[],1642264,,,1610612759,85,71,2026-02-08T00:33:03Z,4060000,False,,,0,,S. Castle STEAL (3 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
423,PT09M39.00S,2026-02-08T00:33:05.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642264,7.046649145860711,50.49019607843137,1610612759,87,71,2026-02-08T00:33:11Z,4070000,False,-2.0,14.0,1,left,S. Castle running DUNK (25 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,1.39,Made,,,,,,,,25.0,,,,,
424,PT09M28.00S,2026-02-08T00:33:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,88.78120893561103,37.5,1610612742,87,71,2026-02-08T00:33:21Z,4080000,False,-62.0,53.0,1,right,MISS C. Flagg 8' pullup Shot - blocked,"[1642843, 1641705]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.19,Missed,,,,,,,,,,,,Wembanyama,1641705.0
425,PT09M28.00S,2026-02-08T00:33:16.5Z,3,REGULAR,block,,[],1641705,,,1610612742,87,71,2026-02-08T00:33:18Z,4090000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
426,PT09M25.00S,2026-02-08T00:33:19.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,87,71,2026-02-08T00:33:21Z,4100000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,424.0,6.0,5.0,1.0,,,,,,,,,
427,PT09M16.00S,2026-02-08T00:33:28.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.783837056504599,50.98039215686274,1610612759,89,71,2026-02-08T00:36:58Z,4110000,False,-5.0,11.0,1,left,V. Wembanyama alley-oop DUNK (14 PTS) (D. Vassell 5 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,1.23,Made,,,,,,,,14.0,D. Vassell,1630170.0,5.0,,
429,PT09M16.00S,2026-02-08T00:33:33.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,89,71,2026-02-08T00:33:33Z,4130000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT09M16.00S,2026-02-08T00:36:53.7Z,3,REGULAR,substitution,out,[],1628997,,,1610612742,89,71,2026-02-08T00:37:08Z,4140000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT09M16.00S,2026-02-08T00:36:53.7Z,3,REGULAR,substitution,in,[],1630314,,,1610612742,89,71,2026-02-08T00:37:08Z,4150000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M59.00S,2026-02-08T00:37:20.5Z,3,REGULAR,2pt,Jump Shot,[],1631108,76.69185282522996,41.17647058823529,1610612742,89,71,2026-02-08T00:37:26Z,4160000,False,-44.0,167.0,1,right,MISS M. Christie 17' step back Shot,[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Mid-Range,16-24 Center,,,,,,17.23,Missed,,,,,,,,,,,,,
433,PT08M59.00S,2026-02-08T00:37:20.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,89,71,2026-02-08T00:37:26Z,4170000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,432.0,,,,,,,,,,,,
435,PT08M51.00S,2026-02-08T00:37:33.4Z,3,REGULAR,3pt,Jump Shot,[],1642264,30.042706964520367,17.647058823529413,1610612759,89,71,2026-02-08T00:37:39Z,4190000,False,162.0,230.0,1,left,MISS S. Castle 28' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,,,,28.11,Missed,,,,,,,,,,,,,
436,PT08M45.00S,2026-02-08T00:37:39.4Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,89,71,2026-02-08T00:37:39Z,4200000,False,,,0,,B. Williams REBOUND (Off:0 Def:1),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,435.0,1.0,1.0,0.0,,,,,,,,,
437,PT08M38.00S,2026-02-08T00:37:46.4Z,3,REGULAR,3pt,Jump Shot,[],1642843,67.36202365308804,50.98039215686274,1610612742,89,74,2026-02-08T00:37:50Z,4210000,False,5.0,254.0,1,right,C. Flagg 25' 3PT pullup (14 PTS) (M. Christie 3 AST),"[1642843, 1631108]",1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,,,,25.43,Made,,,,,,,,14.0,M. Christie,1631108.0,3.0,,
438,PT08M29.00S,2026-02-08T00:37:54.8Z,3,REGULAR,3pt,Jump Shot,[],1641705,31.35676741130092,42.8921568627451,1610612759,89,74,2026-02-08T00:39:52Z,4220000,False,36.0,242.0,1,left,MISS V. Wembanyama 24' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,24.49,Missed,,,,,,,,,,,,,
439,PT08M25.00S,2026-02-08T00:37:58.8Z,3,REGULAR,rebound,defensive,[],1631108,,,1610612742,89,74,2026-02-08T00:38:00Z,4230000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,
440,PT08M20.00S,2026-02-08T00:38:04.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,67.7562417871222,65.93137254901961,1610612742,89,74,2026-02-08T00:40:31Z,4240000,False,80.0,251.0,1,right,MISS M. Christie 26' running pullup 3PT - blocked,"[1631108, 1630170]",1610612742.0,DAL,running pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Center,,,,,,26.3,Missed,,,,,,,,,,,,Vassell,1630170.0
441,PT08M20.00S,2026-02-08T00:38:04.1Z,3,REGULAR,block,,[],1630170,,,1610612742,89,74,2026-02-08T00:38:06Z,4250000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
442,PT08M16.00S,2026-02-08T00:38:08.1Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,89,74,2026-02-08T00:38:08Z,4260000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,,440.0,7.0,6.0,1.0,,,,,,,,,
443,PT08M14.00S,2026-02-08T00:38:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612759,89,74,2026-02-08T00:38:22Z,4270000,False,,,0,,D. Gafford shooting personal FOUL (4 PF) (Castle 2 FT),"[1629655, 1642264]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2530.0,4.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
446,PT08M14.00S,2026-02-08T00:38:39.4Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,90,74,2026-02-08T00:39:05Z,4290000,False,,,0,,S. Castle Free Throw 1 of 2 (26 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,,,,,,,,26.0,,,,,
447,PT08M14.00S,2026-02-08T00:38:39.4Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,90,74,2026-02-08T00:39:05Z,4300000,False,,,0,,MISS S. Castle Free Throw 2 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
448,PT08M11.00S,2026-02-08T00:38:42.4Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,90,74,2026-02-08T00:39:05Z,4310000,False,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,447.0,3.0,3.0,0.0,,,,,,,,,
449,PT07M56.00S,2026-02-08T00:39:18.6Z,3,REGULAR,2pt,Jump Shot,[],1630230,92.59198423127464,33.33333333333333,1610612742,90,74,2026-02-08T00:39:21Z,4320000,False,-83.0,17.0,1,right,MISS N. Marshall 8' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,8.5,Missed,,,,,,,,,,,,,
450,PT07M54.00S,2026-02-08T00:39:20.5Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,90,74,2026-02-08T00:39:20Z,4330000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,449.0,8.0,7.0,1.0,,,,,,,,,
451,PT07M47.00S,2026-02-08T00:39:28.0Z,3,REGULAR,2pt,Jump Shot,[],1630170,17.559132720105126,76.7156862745098,1610612759,90,74,2026-02-08T00:39:34Z,4340000,False,-134.0,113.0,1,left,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,,17.47,Missed,,,,,,,,,,,,,
452,PT07M42.00S,2026-02-08T00:39:33.0Z,3,REGULAR,rebound,defensive,[],1630314,,,1610612742,90,74,2026-02-08T00:39:34Z,4350000,False,,,0,,B. Williams REBOUND (Off:0 Def:2),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,451.0,2.0,2.0,0.0,,,,,,,,,
453,PT07M40.00S,2026-02-08T00:39:39.0Z,3,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612742,90,74,2026-02-08T00:39:50Z,4360000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Gafford 2 FT),"[1630577, 1629655]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,2530.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,
455,PT07M40.00S,2026-02-08T00:40:11.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629655,,,1610612742,90,75,2026-02-08T00:42:32Z,4380000,False,,,0,,D. Gafford Free Throw 1 of 2 (6 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
