actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT05M17.00S,2025-12-28T02:40:06.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,77,88,2025-12-28T02:40:06Z,4360000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M17.00S,2025-12-28T02:42:40.0Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,77,88,2025-12-28T02:43:01Z,4370000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M17.00S,2025-12-28T02:42:40.0Z,3,REGULAR,substitution,out,[],1629004,,,1610612759,77,88,2025-12-28T02:43:01Z,4380000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M17.00S,2025-12-28T02:42:40.0Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,77,88,2025-12-28T02:43:01Z,4390000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M17.00S,2025-12-28T02:42:40.0Z,3,REGULAR,substitution,in,[],1641729,,,1610612759,77,88,2025-12-28T02:43:01Z,4400000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M17.00S,2025-12-28T02:43:15.5Z,3,REGULAR,freethrow,1 of 1,[],1642844,,,1610612759,78,88,2025-12-28T02:43:15Z,4410000,False,,,0,,D. Harper Free Throw 1 of 1 (7 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
447,PT04M58.00S,2025-12-28T02:43:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642271,10.988830486202366,52.450980392156865,1610612762,78,90,2025-12-28T02:43:38Z,4420000,False,-12.0,51.0,1,left,K. Filipowski floating Jump Shot (6 PTS) (B. Sensabaugh 3 AST),"[1642271, 1641729]",1610612762.0,UTA,floating,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,5.23,Made,,,,,6.0,B. Sensabaugh,1641729.0,3.0,,,,,,,,,,
450,PT04M35.00S,2025-12-28T02:43:56.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,87.86136662286465,57.107843137254896,1610612759,78,90,2025-12-28T02:44:56Z,4440000,False,36.0,62.0,1,right,MISS J. Champagnie 7' driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
451,PT04M32.00S,2025-12-28T02:44:00.5Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,78,90,2025-12-28T02:44:00Z,4450000,False,,,0,,J. Champagnie REBOUND (Off:4 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,450.0,5.0,1.0,4.0,,,,,,,,,,,,,,
452,PT04M32.00S,2025-12-28T02:44:00.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630577,94.40999984741211,50.0,1610612759,78,90,2025-12-28T02:44:03Z,4460000,False,0.0,0.0,1,right,MISS J. Champagnie putback Layup,[1630577],1610612759.0,SAS,putback,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
453,PT04M32.00S,2025-12-28T02:44:00.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,78,90,2025-12-28T02:44:03Z,4470000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,452.0,,,,,,,,,,,,,,,,,
455,PT04M20.00S,2025-12-28T02:44:18.0Z,3,REGULAR,2pt,Layup,[],1641718,8.754927726675426,32.59803921568628,1610612762,78,90,2025-12-28T02:44:31Z,4490000,False,87.0,30.0,1,left,MISS K. George 9' driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,Mid-Range,8-16 Right,9.2,Missed,,,,,,,,,,,,,,,,,,
456,PT04M18.00S,2025-12-28T02:44:20.3Z,3,REGULAR,rebound,defensive,[],203084,,,1610612759,78,90,2025-12-28T02:44:20Z,4500000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT04M16.00S,2025-12-28T02:44:22.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,73.27529566360053,16.911764705882355,1610612759,78,90,2025-12-28T03:52:26Z,4510000,False,-165.0,199.0,1,right,MISS J. Champagnie 25' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
458,PT04M14.00S,2025-12-28T02:44:24.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,78,90,2025-12-28T02:44:35Z,4520000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Left Center,,,457.0,,,,,,,,,,,,,,,,,
460,PT04M05.00S,2025-12-28T02:44:46.1Z,3,REGULAR,turnover,bad pass,[],1642268,,,1610612762,78,90,2025-12-28T02:44:52Z,4540000,False,,,0,,I. Collier bad pass TURNOVER (4 TO),"[1642268, 1630577]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,4.0,,,,,,Champagnie,1630577.0,,
461,PT04M05.00S,2025-12-28T02:44:46.1Z,3,REGULAR,steal,,[],1630577,,,1610612759,78,90,2025-12-28T02:44:47Z,4550000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
462,PT04M01.00S,2025-12-28T02:44:50.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630577,93.24901445466492,48.28431372549019,1610612759,80,90,2025-12-28T02:45:02Z,4560000,False,-9.0,11.0,1,right,J. Champagnie running Layup (4 PTS),[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,4.0,,,,,,,,,,,,,
463,PT03M36.00S,2025-12-28T02:45:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,8.754927726675426,51.225490196078425,1610612762,80,90,2025-12-28T02:45:19Z,4570000,False,-6.0,30.0,1,left,MISS K. Filipowski driving Layup - blocked,"[1642271, 1628436]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,Kornet,1628436.0
464,PT03M36.00S,2025-12-28T02:45:14.8Z,3,REGULAR,block,,[],1628436,,,1610612762,80,90,2025-12-28T02:45:17Z,4580000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT03M34.00S,2025-12-28T02:45:16.8Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,80,90,2025-12-28T02:55:31Z,4590000,False,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,463.0,5.0,3.0,2.0,,,,,,,,,,,,,,
466,PT03M25.00S,2025-12-28T02:45:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630577,94.03745072273325,2.941176470588235,1610612759,80,90,2025-12-28T02:45:33Z,4600000,False,-235.0,4.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
467,PT03M23.00S,2025-12-28T02:45:28.3Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,80,90,2025-12-28T02:45:28Z,4610000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,466.0,3.0,1.0,2.0,,,,,,,,,,,,,,
468,PT03M21.00S,2025-12-28T02:45:30.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,78.53153745072274,8.333333333333332,1610612759,80,90,2025-12-28T02:45:35Z,4620000,False,-208.0,149.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
469,PT03M21.00S,2025-12-28T02:45:30.3Z,3,REGULAR,rebound,defensive,[],1642268,,,1610612762,80,90,2025-12-28T02:45:35Z,4630000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,468.0,1.0,1.0,0.0,,,,,,,,,,,,,,
470,PT03M13.00S,2025-12-28T02:45:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641718,6.258212877792378,49.754901960784316,1610612762,80,92,2025-12-28T02:45:42Z,4640000,False,1.0,6.0,1,left,K. George running finger roll Layup (22 PTS) (I. Collier 2 AST),"[1641718, 1642268]",1610612762.0,UTA,running finger roll,,,George,K. George,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,22.0,I. Collier,1642268.0,2.0,,,,,,,,,,
471,PT03M00.00S,2025-12-28T02:45:54.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641707,,,1610612759,80,92,2025-12-28T02:46:10Z,4650000,False,,,0,,T. Hendricks personal FOUL (1 PF) (Johnson 2 FT),"[1641707, 1629640]",1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1627534.0,1.0,0.0,Johnson,1629640.0,,,,
473,PT03M00.00S,2025-12-28T02:46:21.1Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,81,92,2025-12-28T02:46:21Z,4670000,False,,,0,,K. Johnson Free Throw 1 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
475,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,81,92,2025-12-28T02:46:44Z,4680000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,out,[],203084,,,1610612759,81,92,2025-12-28T02:46:44Z,4690000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,out,[],1641718,,,1610612759,81,92,2025-12-28T02:46:44Z,4700000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,in,[],1642264,,,1610612759,81,92,2025-12-28T02:46:44Z,4710000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,in,[],1642868,,,1610612759,81,92,2025-12-28T02:46:44Z,4720000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M00.00S,2025-12-28T02:46:21.7Z,3,REGULAR,substitution,in,[],1628374,,,1610612759,81,92,2025-12-28T02:46:44Z,4730000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M00.00S,2025-12-28T02:46:48.9Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,82,92,2025-12-28T02:46:48Z,4740000,False,,,0,,K. Johnson Free Throw 2 of 2 (18 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
482,PT02M40.00S,2025-12-28T02:47:10.8Z,3,REGULAR,3pt,Jump Shot,[],1641729,20.71287779237845,90.19607843137256,1610612762,82,92,2025-12-28T02:47:17Z,4750000,False,-201.0,142.0,1,left,MISS B. Sensabaugh 24' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
483,PT02M38.00S,2025-12-28T02:47:12.8Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,82,92,2025-12-28T02:47:17Z,4760000,False,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,482.0,4.0,2.0,2.0,,,,,,,,,,,,,,
484,PT02M30.00S,2025-12-28T02:47:22.3Z,3,REGULAR,turnover,lost ball,[],1642264,,,1610612759,82,92,2025-12-28T02:47:25Z,4770000,False,,,0,,S. Castle lost ball TURNOVER (3 TO),"[1642264, 1642271]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,Filipowski,1642271.0,,
485,PT02M30.00S,2025-12-28T02:47:22.3Z,3,REGULAR,steal,,[],1642271,,,1610612762,82,92,2025-12-28T02:47:24Z,4780000,False,,,0,,K. Filipowski STEAL (1 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
486,PT02M17.00S,2025-12-28T02:47:35.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642268,13.222733245729303,47.30392156862745,1610612762,82,92,2025-12-28T02:47:42Z,4790000,False,13.0,72.0,1,left,MISS I. Collier 7' driving floating Shot,[1642268],1610612762.0,UTA,driving floating,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,7.31,Missed,,,,,,,,,,,,,,,,,,
487,PT02M17.00S,2025-12-28T02:47:35.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,82,92,2025-12-28T02:47:42Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,486.0,,,,,,,,,,,,,,,,,
488,PT02M17.00S,2025-12-28T02:47:41.2Z,3,REGULAR,foul,personal,[],1642264,,,1610612762,82,92,2025-12-28T02:48:04Z,4810000,False,,,0,,S. Castle loose ball personal FOUL (2 PF),"[1642264, 1642271]",1610612759.0,SAS,loose ball,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Filipowski,1642271.0,,,,
490,PT02M17.00S,2025-12-28T02:47:54.7Z,3,REGULAR,substitution,out,[],1628436,,,1610612762,82,92,2025-12-28T02:48:03Z,4830000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M17.00S,2025-12-28T02:47:54.7Z,3,REGULAR,substitution,in,[],1641705,,,1610612762,82,92,2025-12-28T02:48:03Z,4840000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M12.00S,2025-12-28T02:48:25.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,5.601182654402102,49.50980392156863,1610612762,82,94,2025-12-28T02:48:30Z,4850000,False,2.0,0.0,1,left,L. Markkanen driving DUNK (20 PTS) (I. Collier 3 AST),"[1628374, 1642268]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,20.0,I. Collier,1642268.0,3.0,,,,,,,,,,
494,PT02M01.00S,2025-12-28T02:48:36.8Z,3,REGULAR,3pt,Jump Shot,[],1642844,71.56701708278581,22.54901960784314,1610612759,82,94,2025-12-28T02:48:44Z,4870000,False,-137.0,215.0,1,right,MISS D. Harper 25' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
495,PT01M54.00S,2025-12-28T02:48:43.8Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,82,94,2025-12-28T02:49:02Z,4880000,False,,,0,,K. Johnson REBOUND (Off:3 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,494.0,5.0,2.0,3.0,,,,,,,,,,,,,,
496,PT01M53.00S,2025-12-28T02:48:44.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,92.32917214191852,49.50980392156863,1610612759,84,94,2025-12-28T02:49:45Z,4890000,False,-2.0,20.0,1,right,K. Johnson putback Layup (20 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,20.0,,,,,,,,,,,,,
498,PT01M42.00S,2025-12-28T02:48:55.2Z,3,REGULAR,3pt,Jump Shot,[],1641707,26.49474375821288,80.88235294117648,1610612762,84,94,2025-12-28T02:49:05Z,4910000,False,-154.0,197.0,1,left,MISS T. Hendricks 25' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
499,PT01M39.00S,2025-12-28T02:48:58.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,84,94,2025-12-28T02:49:05Z,4920000,False,,,0,,K. Johnson REBOUND (Off:3 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,498.0,6.0,3.0,3.0,,,,,,,,,,,,,,
500,PT01M36.00S,2025-12-28T02:49:04.5Z,3,REGULAR,turnover,out-of-bounds,[],1642844,,,1610612759,84,94,2025-12-28T02:49:12Z,4930000,False,,,0,,D. Harper lost ball out-of-bounds TURNOVER (2 TO),[1642844],1610612759.0,SAS,lost ball,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,1627534.0,,,,,,,,
501,PT01M14.00S,2025-12-28T02:49:39.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641707,5.863994743758213,49.50980392156863,1610612762,84,96,2025-12-28T02:49:47Z,4940000,False,2.0,3.0,1,left,T. Hendricks driving Layup (2 PTS) (I. Collier 4 AST),"[1641707, 1642268]",1610612762.0,UTA,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,2.0,I. Collier,1642268.0,4.0,,,,,,,,,,
502,PT01M06.00S,2025-12-28T02:49:48.1Z,3,REGULAR,turnover,lost ball,[],1642264,,,1610612759,84,96,2025-12-28T02:49:56Z,4950000,False,,,0,,S. Castle lost ball TURNOVER (4 TO),"[1642264, 1642271]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,,,,,,Filipowski,1642271.0,,
503,PT01M06.00S,2025-12-28T02:49:48.1Z,3,REGULAR,steal,,[],1642271,,,1610612762,84,96,2025-12-28T02:49:50Z,4960000,False,,,0,,K. Filipowski STEAL (2 STL),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
504,PT01M03.00S,2025-12-28T02:49:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642268,6.1268068331143235,50.0,1610612762,84,98,2025-12-28T02:50:07Z,4970000,False,0.0,5.0,1,left,I. Collier running Layup (7 PTS) (K. Filipowski 6 AST),"[1642268, 1642271]",1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,7.0,K. Filipowski,1642271.0,6.0,,,,,,,,,,
506,PT01M03.00S,2025-12-28T02:49:56.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641705,,,1610612762,84,98,2025-12-28T02:50:05Z,4990000,False,,,0,,V. Wembanyama shooting personal FOUL (2 PF) (Collier 1 FT),"[1641705, 1642268]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,204059.0,2.0,0.0,Collier,1642268.0,,,,
508,PT01M03.00S,2025-12-28T02:50:25.3Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642268,,,1610612762,84,98,2025-12-28T02:50:25Z,5010000,False,,,0,,MISS I. Collier Free Throw 1 of 1,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
509,PT01M00.00S,2025-12-28T02:50:26.8Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,84,98,2025-12-28T02:50:26Z,5020000,False,,,0,,K. Johnson REBOUND (Off:3 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,508.0,7.0,4.0,3.0,,,,,,,,,,,,,,
511,PT00M46.10S,2025-12-28T02:50:41.8Z,3,REGULAR,turnover,bad pass,[],1641705,,,1610612759,84,98,2025-12-28T02:50:46Z,5030000,False,,,0,,V. Wembanyama bad pass TURNOVER (2 TO),"[1641705, 1628374]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,,,,Markkanen,1628374.0,,
512,PT00M46.10S,2025-12-28T02:50:41.8Z,3,REGULAR,steal,,[],1628374,,,1610612762,84,98,2025-12-28T02:50:43Z,5040000,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT00M37.80S,2025-12-28T02:50:50.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642271,29.122864651773984,27.450980392156865,1610612762,84,98,2025-12-28T02:50:54Z,5050000,False,113.0,221.0,1,left,MISS K. Filipowski 24' 3PT,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,,,,,,,,,,,,,,,,,
514,PT00M35.00S,2025-12-28T02:50:52.9Z,3,REGULAR,rebound,defensive,[],1642844,,,1610612759,84,98,2025-12-28T02:50:54Z,5060000,False,,,0,,D. Harper REBOUND (Off:0 Def:4),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,513.0,4.0,4.0,0.0,,,,,,,,,,,,,,
516,PT00M22.90S,2025-12-28T02:51:23.7Z,3,REGULAR,3pt,Jump Shot,[],1642868,70.25295663600527,72.30392156862744,1610612759,84,98,2025-12-28T02:51:31Z,5080000,False,112.0,227.0,1,right,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
517,PT00M19.50S,2025-12-28T02:51:27.1Z,3,REGULAR,rebound,offensive,[],1642844,,,1610612759,84,98,2025-12-28T02:51:31Z,5090000,False,,,0,,D. Harper REBOUND (Off:1 Def:4),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,516.0,5.0,4.0,1.0,,,,,,,,,,,,,,
518,PT00M18.00S,2025-12-28T02:51:29.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641705,92.9862023653088,50.73529411764706,1610612759,86,98,2025-12-28T02:51:36Z,5100000,False,4.0,13.0,1,right,V. Wembanyama alley-oop DUNK (22 PTS) (D. Harper 8 AST),"[1641705, 1642844]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,22.0,D. Harper,1642844.0,8.0,,,,,,,,,,
520,PT00M18.00S,2025-12-28T02:51:33.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641707,,,1610612759,86,98,2025-12-28T02:51:45Z,5120000,False,,,0,,T. Hendricks shooting personal FOUL (2 PF) (Wembanyama 1 FT),"[1641707, 1641705]",1610612762.0,UTA,shooting,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Wembanyama,1641705.0,,,,
522,PT00M18.00S,2025-12-28T02:51:54.0Z,3,REGULAR,substitution,out,[],1641707,,,1610612759,86,98,2025-12-28T02:52:41Z,5140000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M18.00S,2025-12-28T02:51:54.0Z,3,REGULAR,substitution,in,[],1641718,,,1610612759,86,98,2025-12-28T02:52:41Z,5150000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M18.00S,2025-12-28T02:52:20.3Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1641705,,,1610612759,87,98,2025-12-28T02:52:20Z,5160000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
525,PT00M00.00S,2025-12-28T02:52:39.4Z,3,REGULAR,3pt,Jump Shot,[],1641718,23.603810775295663,84.80392156862744,1610612762,87,98,2025-12-28T02:52:44Z,5170000,False,-174.0,169.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.28,Missed,,,,,,,,,,,,,,,,,,
