actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
254,PT06M13.00S,2026-01-08T03:30:23.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,87.59855453350855,53.18627450980392,1610612759,34,34,2026-01-08T03:40:25Z,2540000,False,16.0,64.0,1,right,K. Johnson 6' driving Hook (4 PTS) (D. Harper 1 AST),"[1629640, 1642844]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,4.0,,,,,6.6,,,D. Harper,1642844.0,1.0,,
256,PT06M02.00S,2026-01-08T03:30:34.9Z,2,REGULAR,2pt,Jump Shot,[],1629029,13.87976346911958,30.14705882352941,1610612747,34,36,2026-01-08T03:40:50Z,2560000,False,99.0,78.0,1,left,L. Dončić 12' driving floating Jump Shot (17 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,Made,17.0,,,,,12.63,,,,,,,
257,PT05M51.00S,2026-01-08T03:30:45.5Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612759,34,36,2026-01-08T03:30:54Z,2570000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 203935]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,Smart,203935.0,,,,,
258,PT05M51.00S,2026-01-08T03:30:45.5Z,2,REGULAR,steal,,[],203935,,,1610612747,34,36,2026-01-08T03:44:53Z,2580000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
259,PT05M45.00S,2026-01-08T03:30:51.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631222,9.543363994743759,4.901960784313726,1610612747,34,36,2026-01-08T03:42:42Z,2590000,False,225.0,37.0,1,left,MISS J. LaRavia running 3PT,[1631222],1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,22.85,,,,,,,
260,PT05M42.00S,2026-01-08T03:30:54.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,34,36,2026-01-08T03:30:54Z,2600000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,,,259.0,7.0,7.0,0.0,,,,,,,,
261,PT05M39.00S,2026-01-08T03:31:01.3Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612759,34,36,2026-01-08T03:31:07Z,2610000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Fox 2 FT),"[203935, 1628368]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2530.0,,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,
263,PT05M39.00S,2026-01-08T03:31:30.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628368,,,1610612759,35,36,2026-01-08T03:31:30Z,2630000,False,,,0,,D. Fox Free Throw 1 of 2 (3 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
264,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,35,36,2026-01-08T03:31:55Z,2640000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,out,[],1642844,,,1610612759,35,36,2026-01-08T03:31:55Z,2650000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,out,[],1629020,,,1610612759,35,36,2026-01-08T03:31:55Z,2660000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,out,[],1629028,,,1610612759,35,36,2026-01-08T03:31:55Z,2670000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,out,[],203935,,,1610612759,35,36,2026-01-08T03:31:55Z,2680000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,35,36,2026-01-08T03:31:55Z,2690000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,35,36,2026-01-08T03:31:55Z,2700000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,in,[],1629637,,,1610612759,35,36,2026-01-08T03:31:55Z,2710000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,in,[],1642261,,,1610612759,35,36,2026-01-08T03:31:55Z,2720000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M39.00S,2026-01-08T03:31:31.1Z,2,REGULAR,substitution,in,[],1629216,,,1610612759,35,36,2026-01-08T03:31:55Z,2730000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M39.00S,2026-01-08T03:32:01.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628368,,,1610612759,36,36,2026-01-08T03:32:01Z,2740000,False,,,0,,D. Fox Free Throw 2 of 2 (4 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
275,PT05M29.00S,2026-01-08T03:32:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.30946123521682,48.28431372549019,1610612747,36,38,2026-01-08T03:32:21Z,2750000,False,9.0,16.0,1,left,L. Dončić driving finger roll Layup (19 PTS),[1629029],1610612747.0,LAL,driving finger roll,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,Made,19.0,,,,,1.83,,,,,,,
276,PT05M20.00S,2026-01-08T03:32:20.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.64323258869908,49.754901960784316,1610612759,38,38,2026-01-08T03:32:29Z,2760000,False,-1.0,7.0,1,right,L. Kornet alley-oop DUNK (3 PTS) (H. Barnes 3 AST),"[1628436, 203084]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,Made,3.0,,,,,0.74,,,H. Barnes,203084.0,3.0,,
278,PT05M07.00S,2026-01-08T03:32:34.9Z,2,REGULAR,3pt,Jump Shot,[],1642261,6.652431011826544,3.431372549019608,1610612747,38,38,2026-01-08T03:32:39Z,2780000,False,233.0,10.0,1,left,MISS D. Knecht 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,23.3,,,,,,,
279,PT05M04.00S,2026-01-08T03:32:37.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,38,38,2026-01-08T03:32:39Z,2790000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,278.0,1.0,1.0,0.0,,,,,,,,
280,PT04M56.00S,2026-01-08T03:32:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,93.64323258869908,52.94117647058824,1610612759,40,38,2026-01-08T03:44:20Z,2800000,False,15.0,7.0,1,right,K. Johnson driving floating bank Jump Shot (6 PTS) (J. Champagnie 3 AST),"[1629640, 1630577]",1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Made,6.0,,,,,1.64,,,J. Champagnie,1630577.0,3.0,,
282,PT04M56.00S,2026-01-08T03:32:50.4Z,2,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612759,40,38,2026-01-08T03:33:04Z,2820000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Johnson 1 FT),"[1629216, 1629640]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1628484.0,,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,
284,PT04M56.00S,2026-01-08T03:32:59.9Z,2,REGULAR,substitution,out,[],1628368,,,1610612759,40,38,2026-01-08T03:33:05Z,2840000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M56.00S,2026-01-08T03:32:59.9Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,40,38,2026-01-08T03:33:05Z,2850000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M56.00S,2026-01-08T03:33:19.1Z,2,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,41,38,2026-01-08T03:33:19Z,2860000,False,,,0,,K. Johnson Free Throw 1 of 1 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
287,PT04M44.00S,2026-01-08T03:33:35.7Z,2,REGULAR,foul,personal,['2freethrow'],203084,,,1610612747,41,38,2026-01-08T03:33:43Z,2870000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Dončić 2 FT),"[203084, 1629029]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,203592.0,,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,
289,PT04M44.00S,2026-01-08T03:34:07.8Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,41,39,2026-01-08T03:34:35Z,2890000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
290,PT04M44.00S,2026-01-08T03:34:07.8Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,41,39,2026-01-08T03:34:35Z,2900000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
291,PT04M42.00S,2026-01-08T03:34:09.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,41,39,2026-01-08T03:34:35Z,2910000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,290.0,3.0,2.0,1.0,,,,,,,,
292,PT04M29.00S,2026-01-08T03:34:43.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,94.56307490144546,54.166666666666664,1610612759,43,39,2026-01-08T03:45:29Z,2920000,False,21.0,-1.0,1,right,K. Johnson driving floating bank Jump Shot (9 PTS),[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Made,9.0,,,,,2.08,,,,,,,
293,PT04M16.00S,2026-01-08T03:34:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,5.863994743758213,45.588235294117645,1610612747,43,39,2026-01-08T03:46:28Z,2930000,False,22.0,3.0,1,left,MISS J. LaRavia driving Layup,[1631222],1610612747.0,LAL,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,2.23,,,,,,,
294,PT04M15.00S,2026-01-08T03:34:58.3Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,43,39,2026-01-08T03:46:28Z,2940000,False,,,0,,J. Hayes REBOUND (Off:2 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,293.0,2.0,0.0,2.0,,,,,,,,
295,PT04M15.00S,2026-01-08T03:35:02.2Z,2,REGULAR,foul,personal,[],1628436,,,1610612747,43,39,2026-01-08T03:35:11Z,2950000,False,,,0,,L. Kornet personal FOUL (1 PF),"[1628436, 1629637]",1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,
297,PT04M11.00S,2026-01-08T03:35:22.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,31.09395532194481,29.411764705882355,1610612747,43,39,2026-01-08T03:35:29Z,2970000,False,103.0,240.0,1,left,MISS G. Vincent 26' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,,,26.09,,,,,,,
298,PT04M06.00S,2026-01-08T03:35:27.8Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,43,39,2026-01-08T03:35:29Z,2980000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,297.0,3.0,2.0,1.0,,,,,,,,
301,PT03M56.00S,2026-01-08T03:35:58.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,43,39,2026-01-08T03:39:12Z,3010000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M56.00S,2026-01-08T03:38:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,93.9060446780552,52.94117647058824,1610612759,43,39,2026-01-08T03:38:45Z,3030000,False,15.0,5.0,1,right,MISS J. Champagnie driving finger roll Layup,[1630577],1610612759.0,SAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.55,,,,,,,
304,PT03M56.00S,2026-01-08T03:38:27.1Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,43,39,2026-01-08T03:50:25Z,3040000,False,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,303.0,3.0,1.0,2.0,,,,,,,,
305,PT03M56.00S,2026-01-08T03:39:19.1Z,2,REGULAR,substitution,out,[],1629216,,,1610612747,43,39,2026-01-08T03:39:31Z,3050000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M56.00S,2026-01-08T03:39:19.1Z,2,REGULAR,substitution,in,[],203935,,,1610612747,43,39,2026-01-08T03:39:31Z,3060000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M40.00S,2026-01-08T03:39:38.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,8.09789750328515,51.470588235294116,1610612747,43,41,2026-01-08T03:39:45Z,3070000,False,-7.0,24.0,1,left,J. Hayes Hook (4 PTS) (L. Dončić 7 AST),"[1629637, 1629029]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,,,2.47,,,L. Dončić,1629029.0,7.0,,
309,PT03M19.00S,2026-01-08T03:40:00.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,93.24901445466492,50.245098039215684,1610612759,45,41,2026-01-08T03:40:06Z,3090000,False,1.0,11.0,1,right,K. Johnson driving DUNK (11 PTS) (L. Kornet 1 AST),"[1629640, 1628436]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Made,11.0,,,,,1.11,,,L. Kornet,1628436.0,1.0,,
311,PT03M05.00S,2026-01-08T03:40:13.1Z,2,REGULAR,3pt,Jump Shot,[],1631222,4.155716162943495,95.83333333333334,1610612747,45,41,2026-01-08T03:40:19Z,3110000,False,-229.0,-13.0,1,left,MISS J. LaRavia 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,,,22.96,,,,,,,
312,PT03M02.00S,2026-01-08T03:40:16.1Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,45,41,2026-01-08T03:40:19Z,3120000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,,,,311.0,4.0,3.0,1.0,,,,,,,,
313,PT02M50.00S,2026-01-08T03:40:28.3Z,2,REGULAR,2pt,Jump Shot,[],1642844,88.91261498028909,32.35294117647059,1610612759,45,41,2026-01-08T03:50:18Z,3130000,False,-88.0,52.0,1,right,MISS D. Harper 10' driving floating bank Shot,[1642844],1610612759.0,SAS,driving floating bank,,,Harper,D. Harper,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,,,,,10.22,,,,,,,
314,PT02M48.00S,2026-01-08T03:40:30.3Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,45,41,2026-01-08T03:40:38Z,3140000,False,,,0,,J. Hayes REBOUND (Off:2 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,,,,313.0,4.0,2.0,2.0,,,,,,,,
315,PT02M44.00S,2026-01-08T03:40:35.1Z,2,REGULAR,3pt,Jump Shot,[],1642261,29.38567674113009,78.43137254901961,1610612747,45,41,2026-01-08T03:40:44Z,3150000,False,-142.0,224.0,1,left,MISS D. Knecht 26' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,26.51,,,,,,,
316,PT02M44.00S,2026-01-08T03:40:35.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,45,41,2026-01-08T03:40:44Z,3160000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,
317,PT02M21.00S,2026-01-08T03:40:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630577,94.95729303547962,95.34313725490196,1610612759,45,41,2026-01-08T03:41:26Z,3170000,False,227.0,-5.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,Missed,,,,,,22.68,,,,,,,
318,PT02M20.00S,2026-01-08T03:40:58.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,45,41,2026-01-08T03:55:17Z,3180000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,317.0,,,,,,,,,,,
319,PT02M20.00S,2026-01-08T03:41:35.2Z,2,REGULAR,jumpball,recovered,[],203935,,,1610612747,45,41,2026-01-08T03:46:51Z,3182500,False,,,0,,Jump Ball J. Hayes vs. L. Kornet: Tip to M. Smart,"[203935, 1629637, 1628436]",1610612747.0,LAL,heldball,M. Smart,203935.0,Smart,M. Smart,Hayes,1629637.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
324,PT02M20.00S,2026-01-08T03:41:36.6Z,2,REGULAR,substitution,out,[],1642844,,,1610612747,45,41,2026-01-08T03:45:41Z,3185000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M20.00S,2026-01-08T03:41:36.6Z,2,REGULAR,substitution,in,[],1628368,,,1610612747,45,41,2026-01-08T03:45:41Z,3187500,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M09.00S,2026-01-08T03:41:45.3Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612747,45,41,2026-01-08T03:48:57Z,3260000,False,,,0,,L. Dončić bad pass TURNOVER (2 TO),"[1629029, 1628436]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,Kornet,1628436.0,,,,,
327,PT02M09.00S,2026-01-08T03:41:45.3Z,2,REGULAR,steal,,[],1628436,,,1610612759,45,41,2026-01-08T03:41:49Z,3270000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
328,PT02M01.00S,2026-01-08T03:41:51.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,71.56701708278581,20.098039215686274,1610612759,45,41,2026-01-08T03:49:29Z,3280000,False,-150.0,215.0,1,right,MISS J. Champagnie 26' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,26.17,,,,,,,
329,PT02M00.00S,2026-01-08T03:41:52.8Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,45,41,2026-01-08T03:55:26Z,3290000,False,,,0,,D. Knecht REBOUND (Off:0 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,,328.0,2.0,2.0,0.0,,,,,,,,
330,PT01M35.00S,2026-01-08T03:42:09.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,19.398817345597898,61.274509803921575,1610612747,45,41,2026-01-08T03:42:13Z,3300000,False,-56.0,130.0,1,left,MISS J. LaRavia 14' pullup Shot,[1631222],1610612747.0,LAL,pullup,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,14.15,,,,,,,
331,PT01M32.00S,2026-01-08T03:42:12.4Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,45,41,2026-01-08T03:42:13Z,3310000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,330.0,5.0,4.0,1.0,,,,,,,,
332,PT01M28.00S,2026-01-08T03:42:15.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,94.03745072273325,46.568627450980394,1610612759,45,41,2026-01-08T03:42:24Z,3320000,False,-17.0,4.0,1,right,MISS K. Johnson running Layup,[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,,,1.76,,,,,,,
333,PT01M26.00S,2026-01-08T03:42:17.9Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,45,41,2026-01-08T03:42:24Z,3330000,False,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,332.0,5.0,3.0,2.0,,,,,,,,
334,PT01M20.00S,2026-01-08T03:42:23.7Z,2,REGULAR,3pt,Jump Shot,[],1629029,30.56833114323259,77.20588235294117,1610612747,45,41,2026-01-08T03:42:29Z,3340000,False,-136.0,235.0,1,left,MISS L. Dončić 27' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,,,27.13,,,,,,,
335,PT01M17.00S,2026-01-08T03:42:26.7Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612759,45,41,2026-01-08T03:42:29Z,3350000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,
336,PT01M06.00S,2026-01-08T03:42:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,85.75886990801577,48.03921568627451,1610612759,45,41,2026-01-08T03:42:43Z,3360000,False,-10.0,81.0,1,right,MISS D. Fox 8' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,,,8.2,,,,,,,
337,PT01M04.00S,2026-01-08T03:42:40.5Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,45,41,2026-01-08T03:42:43Z,3370000,False,,,0,,D. Knecht REBOUND (Off:0 Def:3),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,336.0,3.0,3.0,0.0,,,,,,,,
338,PT00M59.30S,2026-01-08T03:42:45.5Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612747,45,41,2026-01-08T03:42:50Z,3380000,False,,,0,,L. Dončić bad pass TURNOVER (3 TO),"[1629029, 1628436]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,,,,,,Kornet,1628436.0,,,,,
339,PT00M59.30S,2026-01-08T03:42:45.5Z,2,REGULAR,steal,,[],1628436,,,1610612759,45,41,2026-01-08T03:42:47Z,3390000,False,,,0,,L. Kornet STEAL (2 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
