actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
345,PT02M12.00S,2026-03-06T02:07:14.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,64,52,2026-03-06T02:07:14Z,3360000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,2.0,,,,,,,,,,,,,,
346,PT01M50.00S,2026-03-06T02:07:37.5Z,2,REGULAR,2pt,Jump Shot,[],1630595,20.45006570302234,36.029411764705884,1610612765,64,52,2026-03-06T02:07:43Z,3370000,False,70.0,140.0,1,left,MISS C. Cunningham 15' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Center,15.62,Missed,,,,,,,,,,,,,,,,,,
347,PT01M48.00S,2026-03-06T02:07:39.5Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,64,52,2026-03-06T02:07:43Z,3380000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,,346.0,,,,,7.0,6.0,1.0,,,,,,,,
348,PT01M30.00S,2026-03-06T02:07:57.0Z,2,REGULAR,3pt,Jump Shot,[],1641705,78.13731931668858,8.57843137254902,1610612759,67,52,2026-03-06T02:08:03Z,3390000,False,-207.0,153.0,1,right,V. Wembanyama 25' 3PT  (22 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,22.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
351,PT01M15.00S,2026-03-06T02:08:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.863994743758213,46.32352941176471,1610612765,67,52,2026-03-06T02:08:29Z,3420000,False,18.0,3.0,1,left,MISS C. Cunningham driving finger roll Layup,[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
352,PT01M13.00S,2026-03-06T02:08:28.5Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,67,52,2026-03-06T02:08:29Z,3430000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:5),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,351.0,,,,,5.0,5.0,0.0,,,,,,,,
353,PT01M10.00S,2026-03-06T02:08:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612759,67,52,2026-03-06T02:08:43Z,3440000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Johnson 2 FT),"[202699, 1629640]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,,2.0,0.0,Johnson,1629640.0,,
355,PT01M10.00S,2026-03-06T02:08:58.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629640,,,1610612759,68,52,2026-03-06T02:08:58Z,3460000,False,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
356,PT01M10.00S,2026-03-06T02:09:16.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629640,,,1610612759,69,52,2026-03-06T02:09:16Z,3470000,False,,,0,,K. Johnson Free Throw 2 of 2 (4 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
357,PT00M44.90S,2026-03-06T02:09:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,5.338370565045992,46.568627450980394,1610612765,69,52,2026-03-06T02:09:46Z,3480000,False,17.0,-2.0,1,left,MISS D. Robinson driving Layup,[1629130],1610612765.0,DET,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
358,PT00M41.40S,2026-03-06T02:09:44.9Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,69,52,2026-03-06T02:46:33Z,3490000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:6),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,357.0,,,,,6.0,6.0,0.0,,,,,,,,
361,PT00M28.10S,2026-03-06T02:10:01.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612759,69,52,2026-03-06T02:10:08Z,3520000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[1630595, 1641705]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1146.0,,1.0,0.0,Wembanyama,1641705.0,,
363,PT00M28.10S,2026-03-06T02:10:29.0Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,70,52,2026-03-06T02:10:29Z,3540000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,23.0,,,,,,,,,,,,,,
364,PT00M28.10S,2026-03-06T02:10:29.6Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,70,52,2026-03-06T02:10:45Z,3550000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M28.10S,2026-03-06T02:10:29.6Z,2,REGULAR,substitution,out,[],1641842,,,1610612759,70,52,2026-03-06T02:10:45Z,3560000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M28.10S,2026-03-06T02:10:29.6Z,2,REGULAR,substitution,in,[],1642868,,,1610612759,70,52,2026-03-06T02:10:45Z,3570000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M28.10S,2026-03-06T02:10:29.6Z,2,REGULAR,substitution,in,[],1642450,,,1610612759,70,52,2026-03-06T02:10:45Z,3580000,False,,,0,,SUB in: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M28.10S,2026-03-06T02:10:53.0Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,71,52,2026-03-06T02:10:53Z,3590000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (24 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,24.0,,,,,,,,,,,,,,
369,PT00M12.80S,2026-03-06T02:11:32.1Z,2,REGULAR,3pt,Jump Shot,[],202699,5.338370565045992,97.79411764705883,1610612765,71,55,2026-03-06T02:11:55Z,3600000,False,-239.0,-2.0,1,left,T. Harris 3PT  (7 PTS) (C. Cunningham 5 AST),"[202699, 1630595]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.9,Made,,,,7.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,,
371,PT00M00.00S,2026-03-06T02:11:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630170,77.21747700394218,4.411764705882353,1610612759,71,55,2026-03-06T02:12:00Z,3620000,False,-228.0,162.0,1,right,MISS D. Vassell 27' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,27.94,Missed,,,,,,,,,,,,,,,,,,
372,PT00M00.00S,2026-03-06T02:11:46.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,71,55,2026-03-06T02:11:46Z,3630000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,371.0,,,,,,,,,,,,,,,
373,PT00M00.00S,2026-03-06T02:11:49.8Z,2,REGULAR,period,end,[],0,,,1610612759,71,55,2026-03-06T02:11:49Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,71,55,2026-03-06T02:27:14Z,3650000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,out,['startperiod'],1642868,,,1610612759,71,55,2026-03-06T02:27:14Z,3660000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,out,['startperiod'],1630191,,,1610612759,71,55,2026-03-06T02:27:14Z,3670000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,in,['startperiod'],1628368,,,1610612759,71,55,2026-03-06T02:27:14Z,3680000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612759,71,55,2026-03-06T02:27:14Z,3690000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-03-06T02:25:49.8Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612759,71,55,2026-03-06T02:27:14Z,3700000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-03-06T02:27:22.0Z,3,REGULAR,period,start,[],0,,,1610612765,71,55,2026-03-06T02:27:22Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M48.00S,2026-03-06T02:27:33.2Z,3,REGULAR,turnover,bad pass,[],1631105,,,1610612765,71,55,2026-03-06T02:27:41Z,3720000,False,,,0,,J. Duren bad pass TURNOVER (1 TO),"[1631105, 1642264]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1.0,,,,,Castle,1642264.0
382,PT11M48.00S,2026-03-06T02:27:33.2Z,3,REGULAR,steal,,[],1642264,,,1610612759,71,55,2026-03-06T02:40:00Z,3730000,False,,,0,,S. Castle STEAL (1 STL),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
383,PT11M33.00S,2026-03-06T02:27:48.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642264,16.245072273324574,46.81372549019608,1610612759,71,55,2026-03-06T02:27:54Z,3740000,False,16.0,100.0,1,left,MISS S. Castle 10' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,,,,,,,,,
384,PT11M32.00S,2026-03-06T02:27:49.1Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,71,55,2026-03-06T02:29:14Z,3750000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,383.0,,,,,8.0,6.0,2.0,,,,,,,,
385,PT11M32.00S,2026-03-06T02:27:53.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641705,5.590000152587891,50.0,1610612759,73,55,2026-03-06T02:29:19Z,3760000,False,0.0,0.0,1,left,V. Wembanyama tip DUNK (26 PTS),[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,,,,26.0,,,,,,,,,,,,,,
386,PT11M13.00S,2026-03-06T02:28:07.8Z,3,REGULAR,2pt,Jump Shot,[],1642450,94.56307490144546,66.91176470588235,1610612765,73,55,2026-03-06T02:28:11Z,3770000,False,85.0,-1.0,1,right,MISS D. Jenkins 8' pullup Shot,[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Mid-Range,8-16 Right,8.46,Missed,,,,,,,,,,,,,,,,,,
387,PT11M11.00S,2026-03-06T02:28:09.4Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,73,55,2026-03-06T02:28:09Z,3780000,False,,,0,,J. Duren REBOUND (Off:2 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,386.0,,,,,7.0,5.0,2.0,,,,,,,,
388,PT11M08.00S,2026-03-06T02:28:13.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,95.74572930354796,3.1862745098039214,1610612765,73,58,2026-03-06T02:28:26Z,3790000,False,-234.0,-13.0,1,right,D. Robinson 3PT pullup (9 PTS) (J. Duren 2 AST),"[1629130, 1631105]",1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.44,Made,,,,9.0,J. Duren,1631105.0,2.0,,,,,,,,,,,
390,PT10M58.00S,2026-03-06T02:28:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630577,29.6484888304862,76.7156862745098,1610612759,76,58,2026-03-06T04:23:45Z,3810000,False,-134.0,226.0,1,left,J. Champagnie 26' 3PT  (3 PTS) (S. Castle 8 AST),"[1630577, 1642264]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,3.0,S. Castle,1642264.0,8.0,,,,,,,,,,,
392,PT10M30.00S,2026-03-06T02:28:50.7Z,3,REGULAR,2pt,Jump Shot,[],1630595,84.83902759526939,69.36274509803921,1610612765,76,58,2026-03-06T02:28:54Z,3830000,False,97.0,90.0,1,right,MISS C. Cunningham 13' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,13.22,Missed,,,,,,,,,,,,,,,,,,
393,PT10M28.00S,2026-03-06T02:28:52.7Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,76,58,2026-03-06T02:28:54Z,3840000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:7),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,392.0,,,,,7.0,7.0,0.0,,,,,,,,
394,PT10M14.00S,2026-03-06T02:29:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,19.92444152431012,63.23529411764706,1610612759,76,58,2026-03-06T02:29:12Z,3850000,False,-66.0,135.0,1,left,MISS V. Wembanyama 15' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,15.02,Missed,,,,,,,,,,,,,,,,,,
395,PT10M12.00S,2026-03-06T02:29:09.9Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,76,58,2026-03-06T02:29:12Z,3860000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,394.0,,,,,2.0,2.0,0.0,,,,,,,,
396,PT10M06.00S,2026-03-06T02:29:15.7Z,3,REGULAR,2pt,Jump Shot,[],1630595,94.95729303547962,21.07843137254902,1610612765,76,58,2026-03-06T02:30:58Z,3870000,False,-145.0,-5.0,1,right,MISS C. Cunningham 14' step back Shot,[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.47,Missed,,,,,,,,,,,,,,,,,,
397,PT10M01.00S,2026-03-06T02:29:20.7Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,76,58,2026-03-06T02:32:15Z,3880000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,396.0,,,,,9.0,7.0,2.0,,,,,,,,
398,PT09M55.00S,2026-03-06T02:29:26.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,6.521024967148489,51.470588235294116,1610612759,78,58,2026-03-06T02:29:34Z,3890000,False,-7.0,9.0,1,left,V. Wembanyama Layup (28 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.15,Made,,,,28.0,,,,,,,,,,,,,,
400,PT09M46.00S,2026-03-06T02:29:45.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,78,58,2026-03-06T02:29:45Z,3910000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT09M46.00S,2026-03-06T02:32:26.5Z,3,REGULAR,substitution,out,[],1630577,,,1610612765,78,58,2026-03-06T02:32:39Z,3920000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M46.00S,2026-03-06T02:32:26.5Z,3,REGULAR,substitution,in,[],1629640,,,1610612765,78,58,2026-03-06T02:32:39Z,3930000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M38.00S,2026-03-06T02:32:49.6Z,3,REGULAR,2pt,Jump Shot,[],1630595,87.86136662286465,74.50980392156863,1610612765,78,58,2026-03-06T02:32:54Z,3940000,False,123.0,62.0,1,right,MISS C. Cunningham 13' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,13.71,Missed,,,,,,,,,,,,,,,,,,
404,PT09M34.00S,2026-03-06T02:32:53.6Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,78,58,2026-03-06T02:32:54Z,3950000,False,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,,403.0,,,,,3.0,3.0,0.0,,,,,,,,
405,PT09M28.00S,2026-03-06T02:33:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.1268068331143235,49.50980392156863,1610612759,80,58,2026-03-06T02:34:31Z,3960000,False,2.0,5.0,1,left,K. Johnson cutting Layup (6 PTS) (S. Castle 9 AST),"[1629640, 1642264]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.57,Made,,,,6.0,S. Castle,1642264.0,9.0,,,,,,,,,,,
408,PT09M13.00S,2026-03-06T02:33:18.2Z,3,REGULAR,substitution,out,[],1642450,,,1610612765,80,58,2026-03-06T02:33:27Z,3990000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT09M13.00S,2026-03-06T02:33:18.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,80,58,2026-03-06T02:33:27Z,4000000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT09M13.00S,2026-03-06T02:33:18.2Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,80,58,2026-03-06T02:33:27Z,4010000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT09M13.00S,2026-03-06T02:33:18.2Z,3,REGULAR,substitution,in,[],1629750,,,1610612765,80,58,2026-03-06T02:33:27Z,4020000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT08M56.00S,2026-03-06T02:33:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,94.1688567674113,52.69607843137255,1610612765,80,60,2026-03-06T02:33:56Z,4030000,False,13.0,2.0,1,right,R. Holland II Layup (8 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1.37,Made,,,,8.0,,,,,,,,,,,,,,
413,PT08M52.00S,2026-03-06T02:33:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.863994743758213,52.94117647058824,1610612759,80,60,2026-03-06T02:36:07Z,4040000,False,-15.0,3.0,1,left,MISS D. Fox driving finger roll Layup - blocked,"[1628368, 1629750]",1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.49,Missed,Green,1629750.0,,,,,,,,,,,,,,,,
419,PT08M52.00S,2026-03-06T02:33:59.2Z,3,REGULAR,block,,[],1629750,,,1610612759,80,60,2026-03-06T02:36:03Z,4042500,False,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
418,PT08M52.00S,2026-03-06T02:33:59.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,80,60,2026-03-06T02:36:03Z,4045000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,413.0,,,,,,,,,,,,,,,
415,PT08M52.00S,2026-03-06T02:34:17.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,80,60,2026-03-06T02:45:30Z,4060000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M46.00S,2026-03-06T02:37:30.0Z,3,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612765,80,60,2026-03-06T02:37:39Z,4090000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Duren 2 FT),"[1629640, 1631105]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,,1.0,0.0,Duren,1631105.0,,
422,PT08M46.00S,2026-03-06T02:37:57.5Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,80,60,2026-03-06T02:37:57Z,4110000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT08M46.00S,2026-03-06T02:37:57.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,80,60,2026-03-06T02:37:57Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,
424,PT08M46.00S,2026-03-06T02:38:14.4Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,80,61,2026-03-06T02:38:14Z,4130000,False,,,0,,J. Duren Free Throw 2 of 2 (7 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
425,PT08M35.00S,2026-03-06T02:38:31.8Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,80,61,2026-03-06T02:38:41Z,4140000,False,,,0,,D. Fox lost ball out-of-bounds TURNOVER (1 TO),[1628368],1610612759.0,SAS,lost ball,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202053.0,1.0,,,,,,
426,PT08M20.00S,2026-03-06T02:38:58.0Z,3,REGULAR,foul,personal,[],1641705,,,1610612765,80,61,2026-03-06T02:39:12Z,4150000,False,,,0,,V. Wembanyama personal FOUL (3 PF),"[1641705, 1630595]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627541.0,,3.0,0.0,Cunningham,1630595.0,,
428,PT08M11.00S,2026-03-06T02:39:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641842,94.30026281208936,50.73529411764706,1610612765,80,63,2026-03-06T02:39:26Z,4170000,False,4.0,1.0,1,right,R. Holland II driving Layup (10 PTS) (C. Cunningham 6 AST),"[1641842, 1630595]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,0.39,Made,,,,10.0,C. Cunningham,1630595.0,6.0,,,,,,,,,,,
430,PT08M04.00S,2026-03-06T02:39:33.2Z,3,REGULAR,foul,personal,[],1631105,,,1610612759,80,63,2026-03-06T02:39:49Z,4190000,False,,,0,,J. Duren personal FOUL (5 PF),"[1631105, 1641705]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,202053.0,,5.0,0.0,Wembanyama,1641705.0,,
432,PT08M04.00S,2026-03-06T02:39:52.3Z,3,REGULAR,substitution,out,[],1631105,,,1610612759,80,63,2026-03-06T02:40:02Z,4210000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M04.00S,2026-03-06T02:39:52.3Z,3,REGULAR,substitution,in,[],1630191,,,1610612759,80,63,2026-03-06T02:40:02Z,4220000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M51.00S,2026-03-06T02:40:48.6Z,3,REGULAR,jumpball,recovered,[],1629640,,,1610612759,80,63,2026-03-06T02:41:27Z,4230000,False,,,0,,Jump Ball V. Wembanyama vs. T. Harris: Tip to K. Johnson,"[1629640, 1641705, 202699]",1610612759.0,SAS,heldball,K. Johnson,1629640.0,Johnson,K. Johnson,Wembanyama,1641705.0,Harris,202699.0,,,,,,,,,,,,,,,,,,,,,,
437,PT07M46.00S,2026-03-06T02:40:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,6.652431011826544,52.20588235294118,1610612759,82,63,2026-03-06T04:24:04Z,4260000,False,-11.0,10.0,1,left,K. Johnson floating Jump Shot (8 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.49,Made,,,,8.0,,,,,,,,,,,,,,
