actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
349,PT11M39.00S,2026-03-09T01:31:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,10.38107752956636,48.14261642156863,1610612745,69,59,2026-03-09T01:32:14Z,3470000,False,9.0,45.0,1,left,A. Sengun driving Layup (10 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.6,Made,10.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,,
351,PT11M18.00S,2026-03-09T01:31:44.9Z,3,REGULAR,turnover,bad pass,[],1642264,,,1610612759,69,59,2026-03-09T01:31:50Z,3490000,False,,,0,,S. Castle bad pass TURNOVER (2 TO),"[1642264, 1631106]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,,,Eason,1631106.0
352,PT11M18.00S,2026-03-09T01:31:44.9Z,3,REGULAR,steal,,[],1631106,,,1610612745,69,59,2026-03-09T01:31:46Z,3500000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
353,PT11M14.00S,2026-03-09T01:31:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,9.280551905387648,53.18627450980392,1610612745,69,59,2026-03-09T01:32:14Z,3510000,False,-16.0,35.0,1,left,MISS T. Eason running Layup - blocked,"[1631106, 1630170]",1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,3.82,Missed,,,,,,,,,,Vassell,1630170.0,,
354,PT11M14.00S,2026-03-09T01:31:48.6Z,3,REGULAR,block,,[],1630170,,,1610612745,69,59,2026-03-09T01:31:51Z,3520000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
355,PT11M13.00S,2026-03-09T01:31:49.6Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,69,59,2026-03-09T01:32:14Z,3530000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,353.0,6.0,5.0,1.0,,,,,
357,PT11M03.00S,2026-03-09T01:32:21.4Z,3,REGULAR,foul,personal,['3freethrow'],1631106,,,1610612759,69,59,2026-03-09T02:06:55Z,3550000,False,,,0,,T. Eason shooting personal FOUL (2 PF) (Vassell 3 FT),"[1631106, 1630170]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,1627964.0,2.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
359,PT11M03.00S,2026-03-09T01:32:53.0Z,3,REGULAR,freethrow,1 of 3,[],1630170,,,1610612759,69,59,2026-03-09T01:34:06Z,3570000,False,,,0,,MISS D. Vassell Free Throw 1 of 3,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
362,PT11M03.00S,2026-03-09T01:32:53.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,69,59,2026-03-09T01:34:06Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,
363,PT11M03.00S,2026-03-09T01:32:53.0Z,3,REGULAR,freethrow,2 of 3,[],1630170,,,1610612759,70,59,2026-03-09T01:34:06Z,3585000,False,,,0,,D. Vassell Free Throw 2 of 3 (4 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
364,PT11M03.00S,2026-03-09T01:32:53.0Z,3,REGULAR,freethrow,3 of 3,[],1630170,,,1610612759,71,59,2026-03-09T01:34:06Z,3587500,False,,,0,,D. Vassell Free Throw 3 of 3 (5 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
361,PT10M48.00S,2026-03-09T01:34:02.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,17.0335085413929,51.9607843137255,1610612745,71,59,2026-03-09T01:34:13Z,3590000,False,-10.0,108.0,1,left,MISS J. Smith Jr. 10' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.8,Missed,,,,,,,,,,,,,
365,PT10M44.00S,2026-03-09T01:34:06.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,71,59,2026-03-09T01:34:13Z,3600000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,361.0,4.0,4.0,0.0,,,,,
366,PT10M38.00S,2026-03-09T01:34:12.2Z,3,REGULAR,3pt,Jump Shot,[],1630577,93.24901445466492,2.696078431372549,1610612759,74,59,2026-03-09T01:34:40Z,3610000,False,-237.0,11.0,1,right,J. Champagnie 3PT  (6 PTS) (V. Wembanyama 1 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,23.68,Made,6.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,
368,PT10M23.00S,2026-03-09T01:34:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,15.193823915900131,51.470588235294116,1610612745,74,59,2026-03-09T01:35:08Z,3630000,False,-7.0,90.0,1,left,MISS A. Thompson 9' driving floating Shot,[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.06,Missed,,,,,,,,,,,,,
369,PT10M23.00S,2026-03-09T01:34:27.4Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,74,59,2026-03-09T01:35:37Z,3640000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,368.0,4.0,2.0,2.0,,,,,
370,PT10M17.00S,2026-03-09T01:34:35.6Z,3,REGULAR,foul,personal,['2freethrow'],1631106,,,1610612759,74,59,2026-03-09T01:34:55Z,3650000,False,,,0,,T. Eason shooting personal FOUL (3 PF) (Wembanyama 2 FT),"[1631106, 1641705]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,1627534.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
372,PT10M17.00S,2026-03-09T01:35:13.2Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,75,59,2026-03-09T01:35:13Z,3670000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (16 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
373,PT10M17.00S,2026-03-09T01:35:37.2Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,76,59,2026-03-09T01:35:37Z,3680000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (17 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
374,PT09M56.00S,2026-03-09T01:35:59.0Z,3,REGULAR,2pt,Jump Shot,[],201142,5.519053876478318,75.26807598039215,1610612745,76,59,2026-03-09T01:36:08Z,3690000,False,-126.0,-1.0,1,left,MISS K. Durant 12' pullup Shot,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,12.63,Missed,,,,,,,,,,,,,
375,PT09M54.00S,2026-03-09T01:36:01.0Z,3,REGULAR,rebound,offensive,[],1641708,,,1610612745,76,59,2026-03-09T01:36:08Z,3700000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,374.0,7.0,5.0,2.0,,,,,
376,PT09M54.00S,2026-03-09T01:36:03.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641708,5.590000152587891,50.0,1610612745,76,59,2026-03-09T01:36:03Z,3710000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,,,,0.0,Missed,,,,,,,,,,,,,
377,PT09M54.00S,2026-03-09T01:36:03.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,76,59,2026-03-09T01:36:03Z,3720000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,376.0,,,,,,,,
379,PT09M45.00S,2026-03-09T01:36:15.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,88.25558475689881,40.44117647058824,1610612759,78,59,2026-03-09T01:37:11Z,3740000,False,-48.0,58.0,1,right,J. Champagnie 7' driving floating bank Jump Shot (8 PTS) (S. Castle 3 AST),"[1630577, 1642264]",1610612759.0,SAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.51,Made,8.0,S. Castle,1642264.0,3.0,,,,,,,,,
381,PT09M23.00S,2026-03-09T01:36:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,14.4053876478318,50.245098039215684,1610612745,78,61,2026-03-09T01:36:41Z,3760000,False,-1.0,83.0,1,left,A. Thompson 8' turnaround Jump Shot (12 PTS),[1641708],1610612745.0,HOU,turnaround,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.29,Made,12.0,,,,,,,,,,,,
382,PT09M17.00S,2026-03-09T01:36:44.3Z,3,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612759,78,61,2026-03-09T01:37:05Z,3770000,False,,,0,,A. Thompson shooting personal FOUL (3 PF) (Castle 2 FT),"[1641708, 1642264]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1627964.0,3.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
384,PT09M17.00S,2026-03-09T01:37:27.7Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,79,61,2026-03-09T01:37:27Z,3790000,False,,,0,,S. Castle Free Throw 1 of 2 (13 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
385,PT09M17.00S,2026-03-09T01:37:29.7Z,3,REGULAR,substitution,out,[],1631106,,,1610612759,79,61,2026-03-09T01:37:36Z,3800000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT09M17.00S,2026-03-09T01:37:29.7Z,3,REGULAR,substitution,in,[],1642263,,,1610612759,79,61,2026-03-09T01:37:36Z,3810000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT09M17.00S,2026-03-09T01:37:53.6Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,80,61,2026-03-09T01:37:53Z,3820000,False,,,0,,S. Castle Free Throw 2 of 2 (14 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
388,PT08M58.00S,2026-03-09T01:38:13.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,19.136005256241788,50.0,1610612745,80,61,2026-03-09T01:38:54Z,3830000,False,0.0,127.0,1,left,MISS J. Smith Jr. 12' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.74,Missed,,,,,,,,,,,,,
389,PT08M56.00S,2026-03-09T01:38:15.8Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,80,61,2026-03-09T01:38:54Z,3840000,False,,,0,,S. Castle REBOUND (Off:0 Def:2),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,388.0,2.0,2.0,0.0,,,,,
390,PT08M55.00S,2026-03-09T01:38:21.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641705,92.32917214191852,46.81372549019608,1610612759,82,61,2026-03-09T01:38:58Z,3850000,False,-16.0,20.0,1,right,V. Wembanyama running reverse DUNK (19 PTS) (S. Castle 4 AST),"[1641705, 1642264]",1610612759.0,SAS,running reverse,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,2.52,Made,19.0,S. Castle,1642264.0,4.0,,,,,,,,,
391,PT08M55.00S,2026-03-09T01:38:31.1Z,3,REGULAR,foul,personal,['1freethrow'],1642263,,,1610612759,82,61,2026-03-09T01:38:53Z,3860000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Wembanyama 1 FT),"[1642263, 1641705]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
393,PT08M55.00S,2026-03-09T01:38:53.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1641705,,,1610612759,83,61,2026-03-09T01:38:53Z,3880000,False,,,0,,V. Wembanyama Free Throw 1 of 1 (20 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
395,PT08M42.00S,2026-03-09T01:39:07.1Z,3,REGULAR,turnover,bad pass,[],1642263,,,1610612745,83,61,2026-03-09T01:39:16Z,3890000,False,,,0,,R. Sheppard bad pass TURNOVER (4 TO),"[1642263, 1630577]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,4.0,,,Champagnie,1630577.0
396,PT08M42.00S,2026-03-09T01:39:07.1Z,3,REGULAR,steal,,[],1630577,,,1610612759,83,61,2026-03-09T01:39:09Z,3900000,False,,,0,,J. Champagnie STEAL (2 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT08M28.00S,2026-03-09T01:39:20.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641705,92.85479632063075,53.92156862745098,1610612759,85,61,2026-03-09T01:39:25Z,3910000,False,20.0,15.0,1,right,V. Wembanyama driving finger roll Layup (22 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,2.45,Made,22.0,,,,,,,,,,,,
398,PT08M17.00S,2026-03-09T01:39:32.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,5.863994743758213,46.568627450980394,1610612745,85,63,2026-03-09T01:39:39Z,3920000,False,17.0,3.0,1,left,A. Thompson cutting DUNK (14 PTS) (K. Durant 4 AST),"[1641708, 201142]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,14.0,K. Durant,201142.0,4.0,,,,,,,,,
400,PT08M04.00S,2026-03-09T01:39:44.2Z,3,REGULAR,3pt,Jump Shot,[],1642264,93.38042049934296,96.32352941176471,1610612759,88,63,2026-03-09T01:39:50Z,3940000,False,232.0,10.0,1,right,S. Castle 3PT  (17 PTS) (D. Fox 7 AST),"[1642264, 1628368]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,23.18,Made,17.0,D. Fox,1628368.0,7.0,,,,,,,,,
402,PT07M39.00S,2026-03-09T01:40:08.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,6.652431011826544,40.68627450980392,1610612745,88,65,2026-03-09T01:40:36Z,3960000,False,47.0,10.0,1,left,A. Sengun driving bank Hook (12 PTS),[1630578],1610612745.0,HOU,driving bank,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.77,Made,12.0,,,,,,,,,,,,
403,PT07M27.00S,2026-03-09T01:40:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612759,88,65,2026-03-09T01:40:34Z,3970000,False,,,0,,K. Durant personal FOUL (1 PF) (Wembanyama 2 FT),"[201142, 1641705]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
405,PT07M27.00S,2026-03-09T01:41:00.5Z,3,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,88,65,2026-03-09T01:41:00Z,3990000,False,,,0,,MISS V. Wembanyama Free Throw 1 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
406,PT07M27.00S,2026-03-09T01:41:00.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,88,65,2026-03-09T01:41:00Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,
407,PT07M27.00S,2026-03-09T01:41:25.0Z,3,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,89,65,2026-03-09T01:41:25Z,4010000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (23 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
408,PT07M16.00S,2026-03-09T01:41:42.8Z,3,REGULAR,foul,personal,[],1642264,,,1610612745,89,65,2026-03-09T01:42:13Z,4020000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 201142]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,2003.0,2.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
410,PT07M05.00S,2026-03-09T01:42:07.4Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,89,65,2026-03-09T01:42:18Z,4040000,False,,,0,,A. Sengun lost ball TURNOVER (3 TO),"[1630578, 1641705]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,,,Wembanyama,1641705.0
411,PT07M05.00S,2026-03-09T01:42:07.4Z,3,REGULAR,steal,,[],1641705,,,1610612759,89,65,2026-03-09T01:42:13Z,4050000,False,,,0,,V. Wembanyama STEAL (2 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
412,PT06M57.00S,2026-03-09T01:42:14.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,93.82391590013141,45.28186274509804,1610612759,91,65,2026-03-09T01:43:38Z,4060000,False,-24.0,6.0,1,right,D. Fox running finger roll Layup (9 PTS) (S. Castle 5 AST),"[1628368, 1642264]",1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,2.43,Made,9.0,S. Castle,1642264.0,5.0,,,,,,,,,
414,PT06M35.00S,2026-03-09T01:42:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,12.697109067017081,45.588235294117645,1610612745,91,67,2026-03-09T01:42:45Z,4080000,False,22.0,67.0,1,left,R. Sheppard 7' driving floating Jump Shot (12 PTS) (A. Thompson 4 AST),"[1642263, 1641708]",1610612745.0,HOU,driving floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.05,Made,12.0,A. Thompson,1641708.0,4.0,,,,,,,,,
416,PT06M22.00S,2026-03-09T01:42:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,92.59198423127464,46.81372549019608,1610612759,93,67,2026-03-09T01:43:09Z,4100000,False,-16.0,17.0,1,right,S. Castle driving Layup (19 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,2.33,Made,19.0,,,,,,,,,,,,
417,PT06M12.00S,2026-03-09T01:43:03.4Z,3,REGULAR,foul,personal,[],1641705,,,1610612745,93,67,2026-03-09T01:43:49Z,4110000,False,,,0,,V. Wembanyama personal FOUL (1 PF),"[1641705, 1630578]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1627964.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
419,PT06M12.00S,2026-03-09T01:43:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,93,67,2026-03-09T01:43:16Z,4130000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,out,[],1641705,,,1610612745,93,67,2026-03-09T01:46:36Z,4140000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,out,[],1628368,,,1610612745,93,67,2026-03-09T01:46:36Z,4150000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,out,[],1630577,,,1610612745,93,67,2026-03-09T01:46:36Z,4160000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,in,[],1642844,,,1610612745,93,67,2026-03-09T01:46:36Z,4170000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,in,[],1628436,,,1610612745,93,67,2026-03-09T01:46:36Z,4180000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M12.00S,2026-03-09T01:46:23.2Z,3,REGULAR,substitution,in,[],1629640,,,1610612745,93,67,2026-03-09T01:46:36Z,4190000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M02.00S,2026-03-09T01:46:57.6Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612745,93,67,2026-03-09T01:47:15Z,4200000,False,,,0,,L. Kornet shooting personal FOUL (3 PF) (Durant 2 FT),"[1628436, 201142]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2003.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
428,PT06M02.00S,2026-03-09T01:47:44.3Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,93,68,2026-03-09T01:47:44Z,4220000,False,,,0,,K. Durant Free Throw 1 of 2 (12 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
429,PT06M02.00S,2026-03-09T01:48:07.7Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,93,69,2026-03-09T01:48:07Z,4230000,False,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
430,PT05M45.00S,2026-03-09T01:48:30.7Z,3,REGULAR,3pt,Jump Shot,[],1642264,71.43561103810775,17.647058823529413,1610612759,96,69,2026-03-09T01:48:37Z,4240000,False,-162.0,216.0,1,right,S. Castle 26' 3PT  (22 PTS) (D. Vassell 3 AST),"[1642264, 1630170]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,,,,,,26.99,Made,22.0,D. Vassell,1630170.0,3.0,,,,,,,,,
432,PT05M26.00S,2026-03-09T01:48:52.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,13.354139290407357,51.225490196078425,1610612745,96,71,2026-03-09T01:49:33Z,4260000,False,-6.0,73.0,1,left,K. Durant 7' driving floating Jump Shot (15 PTS) (J. Smith Jr. 2 AST),"[201142, 1631095]",1610612745.0,HOU,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.33,Made,15.0,J. Smith Jr.,1631095.0,2.0,,,,,,,,,
434,PT05M26.00S,2026-03-09T01:48:57.7Z,3,REGULAR,foul,personal,['1freethrow'],1642264,,,1610612745,96,71,2026-03-09T01:49:04Z,4280000,False,,,0,,S. Castle shooting personal FOUL (3 PF) (Durant 1 FT),"[1642264, 201142]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,3.0,0.0,Durant,201142.0,,,,,,,,,,,,,,,
436,PT05M26.00S,2026-03-09T01:49:23.1Z,3,REGULAR,freethrow,1 of 1,[],201142,,,1610612745,96,72,2026-03-09T01:49:23Z,4300000,False,,,0,,K. Durant Free Throw 1 of 1 (16 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
437,PT05M08.00S,2026-03-09T01:49:42.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,79.97700394218134,4.901960784313726,1610612759,96,72,2026-03-09T01:49:48Z,4310000,False,-225.0,136.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,26.32,Missed,,,,,,,,,,,,,
438,PT05M04.00S,2026-03-09T01:49:46.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,96,72,2026-03-09T01:49:48Z,4320000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,437.0,3.0,3.0,0.0,,,,,
