actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
427,PT05M23.00S,2025-11-16T22:33:58.7Z,3,REGULAR,freethrow,2 of 2,[],1642363,,,1610612758,89,72,2025-11-16T22:35:29Z,4230000,False,,,0,,N. Clifford Free Throw 2 of 2 (1 PTS),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
428,PT05M12.00S,2025-11-16T22:34:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.601182654402102,47.05882352941176,1610612759,91,72,2025-11-16T22:34:25Z,4240000,False,15.0,0.0,1,left,K. Johnson driving finger roll Layup (12 PTS) (D. Vassell 5 AST),"[1629640, 1630170]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,1.47,Made,12.0,D. Vassell,1630170.0,5.0,,,,,,,,,,
430,PT04M57.00S,2025-11-16T22:34:38.2Z,3,REGULAR,2pt,Jump Shot,[],1628370,89.96386333771353,90.19607843137256,1610612758,91,72,2025-11-16T22:43:26Z,4260000,False,201.0,42.0,1,right,MISS M. Monk 20' step back Shot,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,,,,,20.53,Missed,,,,,,,,,,,,,,
431,PT04M55.00S,2025-11-16T22:34:40.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,72,2025-11-16T22:43:26Z,4270000,False,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,430.0,3.0,2.0,1.0,,,,,,
433,PT04M41.00S,2025-11-16T22:35:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,5.206964520367937,49.26470588235294,1610612759,91,72,2025-11-16T22:35:20Z,4290000,False,4.0,-4.0,1,left,MISS J. Champagnie driving finger roll Layup,[1630577],1610612759.0,SAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,0.52,Missed,,,,,,,,,,,,,,
434,PT04M41.00S,2025-11-16T22:35:13.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,91,72,2025-11-16T22:35:20Z,4300000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,433.0,,,,,,,,,
436,PT04M41.00S,2025-11-16T22:35:20.6Z,3,REGULAR,substitution,out,[],1630577,,,1610612758,91,72,2025-11-16T22:35:29Z,4320000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M41.00S,2025-11-16T22:35:20.6Z,3,REGULAR,substitution,in,[],1642868,,,1610612758,91,72,2025-11-16T22:35:29Z,4330000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M24.00S,2025-11-16T22:35:49.2Z,3,REGULAR,3pt,Jump Shot,[],1642363,70.77858081471747,77.94117647058823,1610612758,91,72,2025-11-16T22:35:57Z,4340000,False,140.0,222.0,1,right,MISS N. Clifford 26' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,,26.25,Missed,,,,,,,,,,,,,,
439,PT04M22.00S,2025-11-16T22:35:51.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,72,2025-11-16T22:35:57Z,4350000,False,,,0,,K. Johnson REBOUND (Off:1 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,438.0,4.0,3.0,1.0,,,,,,
440,PT04M15.00S,2025-11-16T22:35:58.1Z,3,REGULAR,turnover,bad pass,[],1631110,,,1610612759,91,72,2025-11-16T22:36:03Z,4360000,False,,,0,,J. Sochan bad pass TURNOVER (2 TO),"[1631110, 201942]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,2.0,DeRozan,201942.0,,,,,,,,,,,,,,,,
441,PT04M15.00S,2025-11-16T22:35:58.1Z,3,REGULAR,steal,,[],201942,,,1610612758,91,72,2025-11-16T22:36:00Z,4370000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
442,PT04M09.00S,2025-11-16T22:36:03.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,93.11760840998686,53.18627450980392,1610612758,91,72,2025-11-16T22:45:22Z,4380000,False,16.0,12.0,1,right,MISS M. Monk running finger roll Layup,[1628370],1610612758.0,SAC,running finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,2.0,Missed,,,,,,,,,,,,,,
443,PT04M07.00S,2025-11-16T22:36:05.5Z,3,REGULAR,rebound,defensive,[],1642868,,,1610612759,91,72,2025-11-16T22:45:22Z,4390000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,442.0,2.0,2.0,0.0,,,,,,
444,PT03M52.00S,2025-11-16T22:36:21.3Z,3,REGULAR,3pt,Jump Shot,[],1642868,4.5499342969776615,97.30392156862744,1610612759,91,72,2025-11-16T22:36:27Z,4400000,False,-237.0,-10.0,1,left,MISS C. Bryant 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Left Corner 3,24+ Left,,,,,23.67,Missed,,,,,,,,,,,,,,
445,PT03M48.00S,2025-11-16T22:36:25.3Z,3,REGULAR,rebound,offensive,[],203482,,,1610612759,91,72,2025-11-16T22:36:27Z,4410000,False,,,0,,K. Olynyk REBOUND (Off:2 Def:1),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,Left Corner 3,24+ Left,,,,,,,,,,,444.0,3.0,1.0,2.0,,,,,,
446,PT03M38.00S,2025-11-16T22:36:34.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,27.94021024967148,20.588235294117645,1610612759,91,72,2025-11-16T22:36:40Z,4420000,False,147.0,210.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,25.65,Missed,,,,,,,,,,,,,,
447,PT03M37.00S,2025-11-16T22:36:35.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,91,72,2025-11-16T22:36:40Z,4430000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,446.0,8.0,6.0,2.0,,,,,,
448,PT03M37.00S,2025-11-16T22:36:41.6Z,3,REGULAR,foul,personal,[],1642868,,,1610612758,91,72,2025-11-16T22:36:52Z,4440000,False,,,0,,C. Bryant personal FOUL (1 PF),"[1642868, 1627734]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,
450,PT03M37.00S,2025-11-16T22:36:48.6Z,3,REGULAR,substitution,out,[],1642363,,,1610612758,91,72,2025-11-16T22:36:56Z,4460000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M37.00S,2025-11-16T22:36:48.6Z,3,REGULAR,substitution,out,[],201942,,,1610612758,91,72,2025-11-16T22:36:56Z,4470000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M37.00S,2025-11-16T22:36:48.6Z,3,REGULAR,substitution,in,[],1630173,,,1610612758,91,72,2025-11-16T22:36:56Z,4480000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M37.00S,2025-11-16T22:36:48.6Z,3,REGULAR,substitution,in,[],203897,,,1610612758,91,72,2025-11-16T22:36:56Z,4490000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M33.00S,2025-11-16T22:37:21.2Z,3,REGULAR,substitution,out,[],1630170,,,1610612758,91,72,2025-11-16T22:37:26Z,4510000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M33.00S,2025-11-16T22:37:21.2Z,3,REGULAR,substitution,in,[],1628368,,,1610612758,91,72,2025-11-16T22:37:26Z,4520000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M30.00S,2025-11-16T22:37:53.0Z,3,REGULAR,3pt,Jump Shot,[],203897,92.85479632063075,2.450980392156863,1610612758,91,75,2025-11-16T22:38:00Z,4530000,False,-238.0,15.0,1,right,Z. LaVine 3PT  (7 PTS) (D. Schröder 2 AST),"[203897, 203471]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,,,,,23.82,Made,7.0,D. Schröder,203471.0,2.0,,,,,,,,,,
458,PT03M30.00S,2025-11-16T22:37:56.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631110,,,1610612758,91,75,2025-11-16T22:38:05Z,4540000,False,,,0,,J. Sochan shooting personal FOUL (4 PF) (LaVine 1 FT),"[1631110, 203897]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,204058.0,,,,,,,,,,,,,,4.0,0.0,LaVine,203897.0,,
460,PT03M30.00S,2025-11-16T22:38:29.8Z,3,REGULAR,freethrow,1 of 1,[],203897,,,1610612758,91,76,2025-11-16T22:38:29Z,4560000,False,,,0,,Z. LaVine Free Throw 1 of 1 (8 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
461,PT03M07.00S,2025-11-16T22:38:53.2Z,3,REGULAR,turnover,bad pass,[],1642868,,,1610612759,91,76,2025-11-16T22:39:00Z,4570000,False,,,0,,C. Bryant bad pass TURNOVER (1 TO),"[1642868, 203897]",1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,16-24 Left,,1.0,LaVine,203897.0,,,,,,,,,,,,,,,,
462,PT03M07.00S,2025-11-16T22:38:53.2Z,3,REGULAR,steal,,[],203897,,,1610612758,91,76,2025-11-16T22:38:55Z,4580000,False,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
463,PT03M01.00S,2025-11-16T22:39:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,90.22667542706965,45.34313725490196,1610612758,91,76,2025-11-16T22:39:11Z,4590000,False,-23.0,39.0,1,right,MISS D. Sabonis running Layup,[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.58,Missed,,,,,,,,,,,,,,
464,PT03M01.00S,2025-11-16T22:39:00.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,91,76,2025-11-16T22:39:11Z,4600000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,463.0,,,,,,,,,
466,PT03M01.00S,2025-11-16T22:39:05.8Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,91,76,2025-11-16T22:39:15Z,4620000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M01.00S,2025-11-16T22:39:05.8Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,91,76,2025-11-16T22:39:15Z,4630000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M52.00S,2025-11-16T22:39:28.3Z,3,REGULAR,3pt,Jump Shot,[],1642868,30.436925098554536,29.65686274509804,1610612759,91,76,2025-11-16T22:39:33Z,4640000,False,102.0,234.0,1,left,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,25.48,Missed,,,,,,,,,,,,,,
469,PT02M48.00S,2025-11-16T22:39:31.4Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,91,76,2025-11-16T22:39:31Z,4650000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,468.0,9.0,7.0,2.0,,,,,,
470,PT02M39.00S,2025-11-16T22:39:40.5Z,3,REGULAR,turnover,lost ball,[],203897,,,1610612758,91,76,2025-11-16T22:39:46Z,4660000,False,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1628368]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,2.0,Fox,1628368.0,,,,,,,,,,,,,,,,
471,PT02M39.00S,2025-11-16T22:39:40.5Z,3,REGULAR,steal,,[],1628368,,,1610612759,91,76,2025-11-16T22:39:43Z,4670000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2025-11-16T22:39:45.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,6.258212877792378,50.49019607843137,1610612759,93,76,2025-11-16T22:39:52Z,4680000,False,-2.0,6.0,1,left,K. Johnson running DUNK (14 PTS) (D. Fox 10 AST),"[1629640, 1628368]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,0.68,Made,14.0,D. Fox,1628368.0,10.0,,,,,,,,,,
474,PT02M36.00S,2025-11-16T22:39:56.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,93,76,2025-11-16T22:39:56Z,4700000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M36.00S,2025-11-16T22:42:36.9Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,93,76,2025-11-16T22:42:41Z,4710000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M36.00S,2025-11-16T22:42:36.9Z,3,REGULAR,substitution,in,[],1629234,,,1610612758,93,76,2025-11-16T22:42:41Z,4720000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M19.00S,2025-11-16T22:43:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630173,90.22667542706965,96.07843137254902,1610612758,93,76,2025-11-16T22:43:22Z,4730000,False,230.0,39.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,23.37,Missed,,,,,,,,,,,,,,
479,PT02M17.00S,2025-11-16T22:43:18.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,93,76,2025-11-16T22:43:22Z,4740000,False,,,0,,K. Johnson REBOUND (Off:1 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,478.0,5.0,4.0,1.0,,,,,,
480,PT02M07.00S,2025-11-16T22:43:29.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,21.76412614980289,57.84313725490197,1610612759,93,76,2025-11-16T22:43:37Z,4750000,False,-39.0,152.0,1,left,MISS D. Fox 15' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,Mid-Range,8-16 Center,,,,,15.71,Missed,,,,,,,,,,,,,,
481,PT02M04.00S,2025-11-16T22:43:32.8Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,93,76,2025-11-16T22:43:37Z,4760000,False,,,0,,K. Johnson REBOUND (Off:2 Def:4),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,480.0,6.0,4.0,2.0,,,,,,
482,PT02M01.00S,2025-11-16T22:43:36.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642868,27.414586070959263,19.11764705882353,1610612759,93,76,2025-11-16T22:43:40Z,4770000,False,154.0,205.0,1,left,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,25.68,Missed,,,,,,,,,,,,,,
483,PT02M01.00S,2025-11-16T22:43:36.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,93,76,2025-11-16T22:43:40Z,4780000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,482.0,1.0,1.0,0.0,,,,,,
485,PT01M47.00S,2025-11-16T22:43:49.8Z,3,REGULAR,3pt,Jump Shot,[],203471,72.7496714848883,18.137254901960784,1610612758,93,79,2025-11-16T22:43:57Z,4800000,False,-159.0,204.0,1,right,D. Schröder 25' 3PT pullup (17 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,25.86,Made,17.0,,,,,,,,,,,,,
486,PT01M25.00S,2025-11-16T22:44:16.5Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612759,93,79,2025-11-16T22:44:35Z,4810000,False,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (1 TO),[203482],1610612759.0,SAS,bad pass,,,Olynyk,K. Olynyk,,,,,Mid-Range,24+ Left,,1.0,,,,,,,,,,,,,,,,,,
487,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,out,[],1642868,,,1610612758,93,79,2025-11-16T22:44:33Z,4820000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612758,93,79,2025-11-16T22:44:33Z,4830000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,out,[],203897,,,1610612758,93,79,2025-11-16T22:44:33Z,4840000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,in,[],1631110,,,1610612758,93,79,2025-11-16T22:44:33Z,4850000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,in,[],201566,,,1610612758,93,79,2025-11-16T22:44:33Z,4860000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M25.00S,2025-11-16T22:44:20.3Z,3,REGULAR,substitution,in,[],201942,,,1610612758,93,79,2025-11-16T22:44:33Z,4870000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M08.00S,2025-11-16T22:44:51.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,90.22667542706965,1.4705882352941175,1610612758,93,82,2025-11-16T22:44:56Z,4880000,False,-243.0,39.0,1,right,M. Monk 24' 3PT  (11 PTS) (D. DeRozan 2 AST),"[1628370, 201942]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,24.58,Made,11.0,D. DeRozan,201942.0,2.0,,,,,,,,,,
495,PT00M45.50S,2025-11-16T22:45:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,5.863994743758213,46.07843137254902,1610612759,93,82,2025-11-16T22:45:38Z,4900000,False,20.0,3.0,1,left,MISS K. Olynyk driving finger roll Layup - blocked,"[203482, 1629234]",1610612759.0,SAS,driving finger roll,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,1.98,Missed,,,,,,,,,,,,,Eubanks,1629234.0
497,PT00M45.50S,2025-11-16T22:45:14.2Z,3,REGULAR,block,,[],1629234,,,1610612759,93,82,2025-11-16T22:45:31Z,4905000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M41.90S,2025-11-16T22:45:17.8Z,3,REGULAR,rebound,defensive,[],203471,,,1610612758,93,82,2025-11-16T22:45:38Z,4910000,False,,,0,,D. Schröder REBOUND (Off:0 Def:6),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,495.0,6.0,6.0,0.0,,,,,,
499,PT00M41.80S,2025-11-16T22:45:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630577,,,1610612758,93,82,2025-11-16T22:46:11Z,4930000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Monk 2 FT),"[1630577, 1628370]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0,,
501,PT00M41.80S,2025-11-16T22:46:14.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203482,,,1610612758,93,82,2025-11-16T22:46:31Z,4950000,False,,,0,,K. Olynyk technical FOUL (1 Tech),[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,202056.0,,,,,,,,,,,,,,2.0,1.0,,,,
502,PT00M41.80S,2025-11-16T22:46:32.0Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,93,83,2025-11-16T22:46:32Z,4960000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (23 PTS),[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
503,PT00M41.80S,2025-11-16T22:46:37.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,93,84,2025-11-16T22:46:37Z,4970000,False,,,0,,M. Monk Free Throw 1 of 2 (12 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
504,PT00M41.80S,2025-11-16T22:46:55.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,93,85,2025-11-16T22:46:55Z,4980000,False,,,0,,M. Monk Free Throw 2 of 2 (13 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
505,PT00M29.50S,2025-11-16T22:47:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,10.726018396846255,51.470588235294116,1610612759,95,85,2025-11-16T22:47:16Z,4990000,False,-7.0,48.0,1,left,D. Fox driving floating Jump Shot (16 PTS) (K. Olynyk 7 AST),"[1628368, 203482]",1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.89,Made,16.0,K. Olynyk,203482.0,7.0,,,,,,,,,,
507,PT00M06.90S,2025-11-16T22:47:39.4Z,3,REGULAR,2pt,Jump Shot,[],1628370,73.40670170827858,50.0,1610612758,95,85,2025-11-16T22:54:04Z,5010000,False,0.0,197.0,1,right,MISS M. Monk 19' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,19.75,Missed,,,,,,,,,,,,,,
508,PT00M04.90S,2025-11-16T22:47:41.4Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,95,85,2025-11-16T22:54:04Z,5020000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,507.0,2.0,2.0,0.0,,,,,,
509,PT00M00.00S,2025-11-16T22:47:45.4Z,3,REGULAR,heave,,[],0,,,1610612759,95,85,2025-11-16T22:48:00Z,5030000,False,,,0,,SAS Heave,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,48.15,,,,,,,,,,,,,,,
510,PT00M00.00S,2025-11-16T22:47:45.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,95,85,2025-11-16T22:48:00Z,5040000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,509.0,,,,,,,,,
511,PT00M00.00S,2025-11-16T22:47:55.5Z,3,REGULAR,period,end,[],0,,,1610612759,95,85,2025-11-16T22:47:55Z,5050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-11-16T22:50:24.0Z,4,REGULAR,substitution,out,['startperiod'],203482,,,1610612759,95,85,2025-11-16T22:50:34Z,5060000,False,,,0,,SUB out: K. Olynyk,[203482],1610612759.0,SAS,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-11-16T22:50:24.0Z,4,REGULAR,substitution,out,['startperiod'],1631110,,,1610612759,95,85,2025-11-16T22:50:34Z,5070000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
