actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
250,PT06M30.00S,2026-02-22T01:52:55.2Z,2,REGULAR,3pt,Jump Shot,[],201566,11.908672798948752,97.54901960784314,1610612758,51,50,2026-02-22T01:53:00Z,2470000,False,-238.0,59.0,1,left,R. Westbrook 24' 3PT  (5 PTS) (M. Monk 3 AST),"[201566, 1628370]",1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,24.5,Made,5.0,,,,,,,M. Monk,1628370.0,3.0,,,,,,,,
252,PT06M17.00S,2026-02-22T01:53:08.4Z,2,REGULAR,3pt,Jump Shot,[],203084,96.27135348226018,96.32352941176471,1610612759,51,50,2026-02-22T01:53:14Z,2490000,False,232.0,-17.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
253,PT06M13.00S,2026-02-22T01:53:12.1Z,2,REGULAR,rebound,defensive,[],1642875,,,1610612758,51,50,2026-02-22T01:53:12Z,2500000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Right Corner 3,24+ Right,,,,252.0,8.0,5.0,3.0,,,,,,,,,,,,,
254,PT06M08.00S,2026-02-22T01:53:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,14.799605781865965,41.66666666666667,1610612758,51,52,2026-02-22T01:53:28Z,2510000,False,42.0,87.0,1,left,R. Westbrook 9' step back Jump Shot (7 PTS),[201566],1610612758.0,SAC,step back,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,9.61,Made,7.0,,,,,,,,,,,,,,,,,
255,PT05M57.00S,2026-02-22T01:53:28.1Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,51,52,2026-02-22T01:53:37Z,2520000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1628370]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,
256,PT05M57.00S,2026-02-22T01:53:28.1Z,2,REGULAR,steal,,[],1628370,,,1610612758,51,52,2026-02-22T01:53:30Z,2530000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
257,PT05M46.00S,2026-02-22T01:53:39.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,30.436925098554536,35.78431372549019,1610612758,51,52,2026-02-22T01:56:41Z,2540000,False,71.0,234.0,1,left,MISS M. Monk 24' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,24.42,Missed,,,,,,,,,,,,,,,,,,
258,PT05M42.00S,2026-02-22T01:53:43.7Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,51,52,2026-02-22T01:53:45Z,2550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,257.0,2.0,2.0,0.0,,,,,,,,,,,,,
259,PT05M37.00S,2026-02-22T01:53:51.6Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,51,52,2026-02-22T01:53:59Z,2560000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Castle 2 FT),"[201566, 1642264]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Castle,1642264.0
261,PT05M37.00S,2026-02-22T01:54:19.9Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,51,52,2026-02-22T01:54:19Z,2580000,False,,,0,,MISS S. Castle Free Throw 1 of 2,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT05M37.00S,2026-02-22T01:54:19.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,51,52,2026-02-22T01:54:19Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,
263,PT05M37.00S,2026-02-22T01:54:20.7Z,2,REGULAR,substitution,out,[],1641705,,,1610612759,51,52,2026-02-22T01:54:26Z,2600000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M37.00S,2026-02-22T01:54:20.7Z,2,REGULAR,substitution,out,[],203084,,,1610612759,51,52,2026-02-22T01:54:26Z,2610000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M37.00S,2026-02-22T01:54:20.7Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,51,52,2026-02-22T01:54:26Z,2620000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M37.00S,2026-02-22T01:54:20.7Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,51,52,2026-02-22T01:54:26Z,2630000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M37.00S,2026-02-22T01:54:44.1Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,52,52,2026-02-22T01:54:44Z,2640000,False,,,0,,S. Castle Free Throw 2 of 2 (9 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
268,PT05M24.00S,2026-02-22T01:54:59.2Z,2,REGULAR,3pt,Jump Shot,[],201566,15.982260183968464,3.431372549019608,1610612758,52,52,2026-02-22T01:55:08Z,2650000,False,233.0,98.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
269,PT05M22.00S,2026-02-22T01:55:01.2Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,52,52,2026-02-22T01:55:08Z,2660000,False,,,0,,M. Raynaud REBOUND (Off:4 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,,268.0,9.0,5.0,4.0,,,,,,,,,,,,,
270,PT05M19.00S,2026-02-22T01:55:04.1Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,52,52,2026-02-22T01:55:12Z,2670000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 1628436]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Kornet,1628436.0,,,,
271,PT05M19.00S,2026-02-22T01:55:04.1Z,2,REGULAR,steal,,[],1628436,,,1610612759,52,52,2026-02-22T01:55:06Z,2680000,False,,,0,,L. Kornet STEAL (1 STL),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
272,PT05M17.00S,2026-02-22T01:55:09.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631342,,,1610612759,52,52,2026-02-22T01:55:19Z,2690000,False,,,0,,D. Plowden shooting personal FOUL (1 PF) (Castle 2 FT),"[1631342, 1642264]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Castle,1642264.0
274,PT05M17.00S,2026-02-22T01:55:39.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642264,,,1610612759,53,52,2026-02-22T01:55:39Z,2710000,False,,,0,,S. Castle Free Throw 1 of 2 (10 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
275,PT05M17.00S,2026-02-22T01:55:39.7Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,53,52,2026-02-22T01:55:44Z,2720000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M17.00S,2026-02-22T01:55:39.7Z,2,REGULAR,substitution,out,[],1628370,,,1610612759,53,52,2026-02-22T01:55:44Z,2730000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M17.00S,2026-02-22T01:55:39.7Z,2,REGULAR,substitution,in,[],1628368,,,1610612759,53,52,2026-02-22T01:55:44Z,2740000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M17.00S,2026-02-22T01:55:39.7Z,2,REGULAR,substitution,in,[],201942,,,1610612759,53,52,2026-02-22T01:55:44Z,2750000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M17.00S,2026-02-22T01:56:04.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642264,,,1610612759,54,52,2026-02-22T01:56:04Z,2760000,False,,,0,,S. Castle Free Throw 2 of 2 (11 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
280,PT05M10.00S,2026-02-22T01:56:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,4.28712220762155,50.98039215686274,1610612758,54,52,2026-02-22T01:56:28Z,2770000,False,-5.0,-12.0,1,left,MISS R. Westbrook driving reverse Layup,[201566],1610612758.0,SAC,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.31,Missed,,,,,,,,,,,,,,,,,,
281,PT05M04.00S,2026-02-22T01:56:21.1Z,2,REGULAR,rebound,offensive,[],1642875,,,1610612758,54,52,2026-02-22T01:56:28Z,2780000,False,,,0,,M. Raynaud REBOUND (Off:5 Def:5),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,280.0,10.0,5.0,5.0,,,,,,,,,,,,,
282,PT05M04.00S,2026-02-22T01:56:19.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642875,5.590000152587891,50.0,1610612758,54,54,2026-02-22T01:56:19Z,2790000,False,0.0,0.0,1,left,M. Raynaud tip DUNK (10 PTS),[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,
283,PT05M02.00S,2026-02-22T01:56:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642875,,,1610612759,54,54,2026-02-22T01:56:33Z,2800000,False,,,0,,M. Raynaud shooting personal FOUL (2 PF) (Castle 2 FT),"[1642875, 1642264]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Castle,1642264.0
285,PT05M02.00S,2026-02-22T01:57:05.5Z,2,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,55,54,2026-02-22T01:57:05Z,2820000,False,,,0,,S. Castle Free Throw 1 of 2 (12 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
286,PT05M02.00S,2026-02-22T01:57:25.0Z,2,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,56,54,2026-02-22T01:57:25Z,2830000,False,,,0,,S. Castle Free Throw 2 of 2 (13 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
287,PT04M50.00S,2026-02-22T01:57:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1642264,,,1610612758,56,54,2026-02-22T01:57:47Z,2840000,False,,,0,,S. Castle shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1642264, 201942]",1610612759.0,SAS,shooting,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2002.0,,,,1.0,0.0,DeRozan,201942.0
289,PT04M50.00S,2026-02-22T01:58:04.6Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,56,55,2026-02-22T01:58:04Z,2860000,False,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
290,PT04M50.00S,2026-02-22T01:58:05.3Z,2,REGULAR,substitution,out,[],1642264,,,1610612758,56,55,2026-02-22T01:58:20Z,2870000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M50.00S,2026-02-22T01:58:05.3Z,2,REGULAR,substitution,out,[],1631342,,,1610612758,56,55,2026-02-22T01:58:20Z,2880000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M50.00S,2026-02-22T01:58:05.3Z,2,REGULAR,substitution,in,[],1642844,,,1610612758,56,55,2026-02-22T01:58:20Z,2890000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT04M50.00S,2026-02-22T01:58:05.3Z,2,REGULAR,substitution,in,[],1642363,,,1610612758,56,55,2026-02-22T01:58:20Z,2900000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M50.00S,2026-02-22T01:58:33.1Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,56,56,2026-02-22T01:58:33Z,2910000,False,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
295,PT04M39.00S,2026-02-22T01:58:44.5Z,2,REGULAR,2pt,Jump Shot,[],1642844,96.40275952693824,90.93137254901961,1610612759,56,56,2026-02-22T01:58:50Z,2920000,False,205.0,-19.0,1,right,MISS D. Harper 20' Jump Shot,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Right,20.56,Missed,,,,,,,,,,,,,,,,,,
296,PT04M36.00S,2026-02-22T01:58:47.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612758,56,56,2026-02-22T01:58:50Z,2930000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right,,,,295.0,1.0,1.0,0.0,,,,,,,,,,,,,
297,PT04M30.00S,2026-02-22T01:58:52.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,4.02431011826544,3.1862745098039214,1610612758,56,59,2026-02-22T01:58:59Z,2940000,False,234.0,-15.0,1,left,K. Murray 3PT running (14 PTS) (D. DeRozan 2 AST),"[1631099, 201942]",1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.46,Made,14.0,,,,,,,D. DeRozan,201942.0,2.0,,,,,,,,
299,PT04M16.00S,2026-02-22T01:59:08.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,91.93495400788436,56.127450980392155,1610612759,58,59,2026-02-22T01:59:22Z,2960000,False,31.0,23.0,1,right,K. Johnson driving Hook (4 PTS) (D. Fox 3 AST),"[1629640, 1628368]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.85,Made,4.0,,,,,,,D. Fox,1628368.0,3.0,,,,,,,,
301,PT04M05.00S,2026-02-22T01:59:18.1Z,2,REGULAR,3pt,Jump Shot,[],1642363,4.02431011826544,95.83333333333334,1610612758,58,59,2026-02-22T01:59:26Z,2980000,False,-229.0,-15.0,1,left,MISS N. Clifford 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
302,PT04M05.00S,2026-02-22T01:59:18.1Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,58,59,2026-02-22T01:59:26Z,2990000,False,,,0,,D. Vassell REBOUND (Off:1 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,,,,301.0,2.0,1.0,1.0,,,,,,,,,,,,,
303,PT03M50.00S,2026-02-22T01:59:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.61235216819975,55.170036764705884,1610612759,58,59,2026-02-22T01:59:54Z,3000000,False,26.0,-2.0,1,right,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
304,PT03M49.00S,2026-02-22T01:59:34.8Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612759,58,59,2026-02-22T01:59:54Z,3010000,False,,,0,,L. Kornet REBOUND (Off:3 Def:2),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,303.0,5.0,2.0,3.0,,,,,,,,,,,,,
305,PT03M49.00S,2026-02-22T01:59:39.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642875,,,1610612759,58,59,2026-02-22T02:00:24Z,3020000,False,,,0,,M. Raynaud shooting personal FOUL (3 PF) (Kornet 2 FT),"[1642875, 1628436]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2002.0,,,,3.0,0.0,Kornet,1628436.0
308,PT03M49.00S,2026-02-22T02:00:06.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612759,59,59,2026-02-22T02:00:06Z,3040000,False,,,0,,L. Kornet Free Throw 1 of 2 (3 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
309,PT03M49.00S,2026-02-22T02:00:09.2Z,2,REGULAR,substitution,out,[],1642875,,,1610612759,59,59,2026-02-22T02:00:12Z,3050000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M49.00S,2026-02-22T02:00:09.2Z,2,REGULAR,substitution,in,[],1629234,,,1610612759,59,59,2026-02-22T02:00:12Z,3060000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M49.00S,2026-02-22T02:00:27.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612759,60,59,2026-02-22T02:00:27Z,3070000,False,,,0,,L. Kornet Free Throw 2 of 2 (4 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
312,PT03M35.00S,2026-02-22T02:00:41.8Z,2,REGULAR,3pt,Jump Shot,[],1631099,31.510758869908017,36.71109068627451,1610612758,60,59,2026-02-22T02:00:59Z,3080000,False,66.0,244.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,
313,PT03M32.00S,2026-02-22T02:00:44.8Z,2,REGULAR,rebound,offensive,[],1642363,,,1610612758,60,59,2026-02-22T02:00:51Z,3090000,False,,,0,,N. Clifford REBOUND (Off:1 Def:0),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Mid-Range,16-24 Center,,,,312.0,1.0,0.0,1.0,,,,,,,,,,,,,
314,PT03M24.00S,2026-02-22T02:00:54.8Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,60,59,2026-02-22T02:01:15Z,3100000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (3 TO),[201566],1610612758.0,SAC,bad pass,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2002.0,3.0,,,,,,
315,PT03M24.00S,2026-02-22T02:00:59.1Z,2,REGULAR,substitution,out,[],1628436,,,1610612759,60,59,2026-02-22T02:01:03Z,3110000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M24.00S,2026-02-22T02:00:59.1Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,60,59,2026-02-22T02:01:03Z,3120000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M09.00S,2026-02-22T02:01:24.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642844,94.1688567674113,49.26470588235294,1610612759,62,59,2026-02-22T02:01:29Z,3130000,False,-4.0,2.0,1,right,D. Harper cutting DUNK (6 PTS) (V. Wembanyama 4 AST),"[1642844, 1641705]",1610612759.0,SAS,cutting,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,0.44,Made,6.0,,,,,,,V. Wembanyama,1641705.0,4.0,,,,,,,,
319,PT02M54.00S,2026-02-22T02:01:42.7Z,2,REGULAR,foul,personal,[],1628368,,,1610612758,62,59,2026-02-22T02:01:55Z,3150000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 201566]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Westbrook,201566.0
321,PT02M44.00S,2026-02-22T02:02:11.2Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612758,62,59,2026-02-22T02:02:16Z,3170000,False,,,0,,R. Westbrook lost ball out-of-bounds TURNOVER (4 TO),[201566],1610612758.0,SAC,lost ball,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,204059.0,4.0,,,,,,
322,PT02M29.00S,2026-02-22T02:02:28.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,96.00854139290408,96.56862745098039,1610612759,65,59,2026-02-22T02:02:35Z,3180000,False,233.0,-15.0,1,right,K. Johnson 3PT  (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.33,Made,7.0,,,,,,,,,,,,,,,,,
323,PT02M28.00S,2026-02-22T02:02:33.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,65,59,2026-02-22T02:02:33Z,3190000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M28.00S,2026-02-22T02:03:56.4Z,2,REGULAR,substitution,out,[],201566,,,1610612758,65,59,2026-02-22T02:04:12Z,3200000,False,,,0,,SUB out: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M28.00S,2026-02-22T02:03:56.4Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,65,59,2026-02-22T02:04:12Z,3210000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M12.00S,2026-02-22T02:04:21.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,15.850854139290407,50.49019607843137,1610612758,65,59,2026-02-22T02:05:49Z,3220000,False,-2.0,96.0,1,left,MISS K. Murray 9' turnaround fadeaway Shot,[1631099],1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
327,PT02M10.00S,2026-02-22T02:04:23.1Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,65,59,2026-02-22T02:04:33Z,3230000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:7),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,326.0,7.0,7.0,0.0,,,,,,,,,,,,,
328,PT02M00.00S,2026-02-22T02:04:31.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,85.23324572930355,49.01960784313725,1610612759,65,59,2026-02-22T02:04:37Z,3240000,False,-5.0,86.0,1,right,MISS D. Vassell 8' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,8.64,Missed,,,,,,,,,,,,,,,,,,
329,PT02M00.00S,2026-02-22T02:04:31.4Z,2,REGULAR,rebound,defensive,[],1642363,,,1610612758,65,59,2026-02-22T02:04:37Z,3250000,False,,,0,,N. Clifford REBOUND (Off:1 Def:1),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,,328.0,2.0,1.0,1.0,,,,,,,,,,,,,
330,PT01M49.00S,2026-02-22T02:04:43.8Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612758,65,59,2026-02-22T02:05:24Z,3260000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1641705]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1.0,Wembanyama,1641705.0,,,,
331,PT01M49.00S,2026-02-22T02:04:43.8Z,2,REGULAR,steal,,[],1641705,,,1610612759,65,59,2026-02-22T02:04:46Z,3270000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
