actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
430,PT05M59.00S,2026-01-18T02:40:52.9Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612750,77,62,2026-01-18T02:41:03Z,4220000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,out,[],1642264,,,1610612750,77,62,2026-01-18T02:42:53Z,4240000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,out,[],1630577,,,1610612750,77,62,2026-01-18T02:42:53Z,4250000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,out,[],1642866,,,1610612750,77,62,2026-01-18T02:42:53Z,4260000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,in,[],1641705,,,1610612750,77,62,2026-01-18T02:42:53Z,4270000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,in,[],1630322,,,1610612750,77,62,2026-01-18T02:42:53Z,4280000,False,,,0,,SUB in: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M59.00S,2026-01-18T02:42:32.5Z,3,REGULAR,substitution,in,[],1631159,,,1610612750,77,62,2026-01-18T02:42:53Z,4290000,False,,,0,,SUB in: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M59.00S,2026-01-18T02:42:55.1Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,77,63,2026-01-18T02:42:55Z,4300000,False,,,0,,J. McDaniels Free Throw 1 of 2 (14 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
439,PT05M59.00S,2026-01-18T02:43:07.7Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,77,64,2026-01-18T02:43:07Z,4310000,False,,,0,,J. McDaniels Free Throw 2 of 2 (15 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
440,PT05M47.00S,2026-01-18T02:43:21.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.51182654402102,50.49019607843137,1610612759,79,64,2026-01-18T02:43:25Z,4320000,False,2.0,8.0,1,right,L. Kornet cutting Layup (6 PTS) (D. Harper 1 AST),"[1628436, 1642844]",1610612759.0,SAS,cutting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.89,Made,6.0,,,,,,,,,,,D. Harper,1642844.0,1.0,,,,
442,PT05M33.00S,2026-01-18T02:43:37.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612750,79,64,2026-01-18T02:43:50Z,4340000,False,,,0,,K. Johnson personal FOUL (1 PF) (Randle 2 FT),"[1629640, 203944]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,,,,,,,,,1.0,0.0,Randle,203944.0
444,PT05M33.00S,2026-01-18T02:44:03.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,79,65,2026-01-18T02:44:03Z,4360000,False,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
445,PT05M33.00S,2026-01-18T02:44:21.4Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,79,66,2026-01-18T02:44:21Z,4370000,False,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
446,PT05M15.00S,2026-01-18T02:44:42.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,89.70105124835742,50.0,1610612759,81,66,2026-01-18T02:46:05Z,4380000,False,0.0,44.0,1,right,K. Johnson driving Hook (11 PTS) (D. Harper 2 AST),"[1629640, 1642844]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,11.0,,,,,,,,,,,D. Harper,1642844.0,2.0,,,,
448,PT05M06.00S,2026-01-18T02:44:50.5Z,3,REGULAR,3pt,Jump Shot,[],1630538,16.770696452036795,93.87254901960785,1610612750,81,69,2026-01-18T02:44:54Z,4400000,False,-219.0,105.0,1,left,B. Hyland 24' 3PT  (5 PTS) (J. McDaniels 4 AST),"[1630538, 1630183]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,24.33,Made,5.0,,,,,,,,,,,J. McDaniels,1630183.0,4.0,,,,
450,PT04M56.00S,2026-01-18T02:45:00.7Z,3,REGULAR,turnover,bad pass,[],1629640,,,1610612759,81,69,2026-01-18T02:45:06Z,4420000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1628978]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,,,,
451,PT04M56.00S,2026-01-18T02:45:00.7Z,3,REGULAR,steal,,[],1628978,,,1610612750,81,69,2026-01-18T02:45:02Z,4430000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
452,PT04M52.00S,2026-01-18T02:45:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,5.732588699080158,48.03921568627451,1610612750,81,69,2026-01-18T02:45:09Z,4440000,False,10.0,1.0,1,left,MISS D. DiVincenzo running Layup,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,,,,
453,PT04M50.00S,2026-01-18T02:45:06.9Z,3,REGULAR,rebound,defensive,[],1641705,,,1610612759,81,69,2026-01-18T02:45:09Z,4450000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,452.0,5.0,4.0,1.0,,,,,,,,,,,,,
454,PT04M33.00S,2026-01-18T02:45:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,94.56307490144546,44.85294117647059,1610612759,83,69,2026-01-18T02:45:28Z,4460000,False,-26.0,-1.0,1,right,D. Harper driving finger roll Layup (9 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,2.57,Made,9.0,,,,,,,,,,,,,,,,,
455,PT04M12.00S,2026-01-18T02:45:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,8.492115637319317,46.32352941176471,1610612750,83,69,2026-01-18T02:48:30Z,4470000,False,18.0,27.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.29,Missed,,,,,,,,,,,,,,,,,,
456,PT04M12.00S,2026-01-18T02:45:45.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,83,69,2026-01-18T02:46:42Z,4480000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,455.0,,,,,,,,,,,,,,,,
458,PT04M12.00S,2026-01-18T02:45:48.9Z,3,REGULAR,substitution,out,[],1628436,,,1610612759,83,69,2026-01-18T02:45:58Z,4500000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M12.00S,2026-01-18T02:45:48.9Z,3,REGULAR,substitution,in,[],1628368,,,1610612759,83,69,2026-01-18T02:45:58Z,4510000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M54.00S,2026-01-18T02:46:22.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630322,93.9060446780552,46.07843137254902,1610612759,85,69,2026-01-18T02:46:27Z,4520000,False,-20.0,5.0,1,right,L. Waters III driving Layup (2 PTS) (D. Harper 3 AST),"[1630322, 1642844]",1610612759.0,SAS,driving,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,,,,,,,,,,,D. Harper,1642844.0,3.0,,,,
462,PT03M43.00S,2026-01-18T02:46:37.9Z,3,REGULAR,violation,kicked ball,[],1629640,,,1610612750,85,69,2026-01-18T02:46:52Z,4540000,False,,,0,,K. Johnson kicked ball VIOLATION,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,
463,PT03M43.00S,2026-01-18T02:46:41.9Z,3,REGULAR,substitution,out,[],203944,,,1610612750,85,69,2026-01-18T02:46:54Z,4550000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M43.00S,2026-01-18T02:46:41.9Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,85,69,2026-01-18T02:46:54Z,4560000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M36.00S,2026-01-18T02:46:58.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,27.54599211563732,17.15686274509804,1610612750,85,72,2026-01-18T02:47:04Z,4570000,False,164.0,206.0,1,left,A. Edwards 26' 3PT pullup (27 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.37,Made,27.0,,,,,,,,,,,,,,,,,
466,PT03M12.00S,2026-01-18T02:47:22.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,81.15965834428384,41.66666666666667,1610612759,85,72,2026-01-18T02:47:28Z,4580000,False,-42.0,125.0,1,right,MISS V. Wembanyama 13' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,13.14,Missed,,,,,,,,,,,,,,,,,,
467,PT03M11.00S,2026-01-18T02:47:23.9Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,85,72,2026-01-18T02:47:23Z,4590000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,466.0,1.0,0.0,1.0,,,,,,,,,,,,,
468,PT03M07.00S,2026-01-18T02:47:27.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,91.93495400788436,96.32352941176471,1610612759,85,72,2026-01-18T02:47:30Z,4600000,False,232.0,23.0,1,right,MISS K. Johnson pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
469,PT03M05.00S,2026-01-18T02:47:29.4Z,3,REGULAR,rebound,defensive,[],1631159,,,1610612750,85,72,2026-01-18T02:47:30Z,4610000,False,,,0,,L. Miller REBOUND (Off:0 Def:1),[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,Right Corner 3,24+ Right,,,,468.0,1.0,1.0,0.0,,,,,,,,,,,,,
470,PT03M00.00S,2026-01-18T02:47:37.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612750,85,72,2026-01-18T02:47:43Z,4620000,False,,,0,,D. Harper shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1642844, 1630183]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627962.0,,,,,,,,,1.0,0.0,McDaniels,1630183.0
472,PT03M00.00S,2026-01-18T02:48:01.1Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,85,73,2026-01-18T02:48:01Z,4640000,False,,,0,,J. McDaniels Free Throw 1 of 2 (16 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
473,PT03M00.00S,2026-01-18T02:48:01.6Z,3,REGULAR,substitution,out,[],1642844,,,1610612750,85,73,2026-01-18T02:48:11Z,4650000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M00.00S,2026-01-18T02:48:01.6Z,3,REGULAR,substitution,in,[],1630577,,,1610612750,85,73,2026-01-18T02:48:11Z,4660000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M00.00S,2026-01-18T02:48:23.6Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,85,74,2026-01-18T02:48:23Z,4670000,False,,,0,,J. McDaniels Free Throw 2 of 2 (17 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
476,PT02M52.00S,2026-01-18T02:48:37.3Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,85,74,2026-01-18T02:48:42Z,4680000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (2 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,2.0,,,,,,,,,,,
477,PT02M52.00S,2026-01-18T02:48:41.3Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,85,74,2026-01-18T02:48:45Z,4690000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M52.00S,2026-01-18T02:48:41.3Z,3,REGULAR,substitution,in,[],201144,,,1610612750,85,74,2026-01-18T02:48:45Z,4700000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M38.00S,2026-01-18T02:49:12.2Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1641705,,,1610612750,85,74,2026-01-18T02:49:20Z,4710000,False,,,0,,V. Wembanyama defensive-3-second technical FOUL (1 Tech),[1641705],1610612759.0,SAS,defensive-3-second,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,1830.0,,,,,,,,,1.0,1.0,,
480,PT02M38.00S,2026-01-18T02:49:26.4Z,3,REGULAR,freethrow,1 of 1,[],1630183,,,1610612750,85,75,2026-01-18T02:49:26Z,4720000,False,,,0,,J. McDaniels technical Free Throw 1 of 1 (18 PTS),[1630183],1610612750.0,MIN,technical,,,McDaniels,J. McDaniels,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
481,PT02M22.00S,2026-01-18T02:49:51.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,14.4053876478318,50.73529411764706,1610612750,85,77,2026-01-18T02:49:55Z,4730000,False,-4.0,83.0,1,left,J. McDaniels 8' driving floating Jump Shot (20 PTS) (L. Miller 1 AST),"[1630183, 1631159]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,20.0,,,,,,,,,,,L. Miller,1631159.0,1.0,,,,
483,PT02M05.00S,2026-01-18T02:50:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.72996057818659,44.36274509803921,1610612759,87,77,2026-01-18T02:51:20Z,4750000,False,-28.0,63.0,1,right,D. Fox 6' driving floating Jump Shot (16 PTS),[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,16.0,,,,,,,,,,,,,,,,,
484,PT01M52.00S,2026-01-18T02:50:21.3Z,3,REGULAR,2pt,Jump Shot,[],1630538,7.30946123521682,24.019607843137255,1610612750,87,79,2026-01-18T02:50:26Z,4760000,False,130.0,16.0,1,left,B. Hyland 13' pullup Jump Shot (7 PTS),[1630538],1610612750.0,MIN,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,13.09,Made,7.0,,,,,,,,,,,,,,,,,
485,PT01M39.00S,2026-01-18T02:50:34.5Z,3,REGULAR,2pt,Jump Shot,[],1641705,90.48948751642575,72.30392156862744,1610612759,89,79,2026-01-18T02:50:37Z,4770000,False,112.0,37.0,1,right,V. Wembanyama 11' Jump Shot (25 PTS) (L. Waters III 1 AST),"[1641705, 1630322]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,11.74,Made,25.0,,,,,,,,,,,L. Waters III,1630322.0,1.0,,,,
487,PT01M26.00S,2026-01-18T02:50:46.7Z,3,REGULAR,3pt,Jump Shot,[],201144,3.630091984231275,95.58823529411765,1610612750,89,79,2026-01-18T02:50:51Z,4790000,False,-228.0,-18.0,1,left,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
488,PT01M23.00S,2026-01-18T02:50:49.7Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,89,79,2026-01-18T02:50:51Z,4800000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,487.0,4.0,3.0,1.0,,,,,,,,,,,,,
489,PT01M16.00S,2026-01-18T02:50:59.5Z,3,REGULAR,foul,personal,[],1630162,,,1610612759,89,79,2026-01-18T02:51:03Z,4810000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 1641705]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,,,,,,2.0,1.0,Wembanyama,1641705.0
491,PT01M06.00S,2026-01-18T02:51:31.6Z,3,REGULAR,3pt,Jump Shot,[],1630577,94.56307490144546,95.09803921568627,1610612759,92,79,2026-01-18T02:51:35Z,4830000,False,225.0,-1.0,1,right,J. Champagnie 3PT  (7 PTS) (D. Fox 8 AST),"[1630577, 1628368]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.55,Made,7.0,,,,,,,,,,,D. Fox,1628368.0,8.0,,,,
493,PT00M56.50S,2026-01-18T02:51:41.6Z,3,REGULAR,3pt,Jump Shot,[],1630183,4.02431011826544,94.85294117647058,1610612750,92,82,2026-01-18T02:51:45Z,4850000,False,-224.0,-15.0,1,left,J. McDaniels 3PT  (23 PTS) (M. Conley 1 AST),"[1630183, 201144]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.48,Made,23.0,,,,,,,,,,,M. Conley,201144.0,1.0,,,,
495,PT00M43.40S,2026-01-18T02:51:58.3Z,3,REGULAR,3pt,Jump Shot,[],1641705,71.17279894875165,22.54901960784314,1610612759,92,82,2026-01-18T02:52:01Z,4870000,False,-137.0,218.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
496,PT00M42.10S,2026-01-18T02:51:59.7Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,92,82,2026-01-18T02:51:59Z,4880000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,495.0,6.0,4.0,2.0,,,,,,,,,,,,,
497,PT00M35.20S,2026-01-18T02:52:07.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,81.15965834428384,75.49019607843137,1610612759,94,82,2026-01-18T02:52:12Z,4890000,False,127.0,125.0,1,right,D. Fox 17' step back Jump Shot (18 PTS),[1628368],1610612759.0,SAS,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,17.83,Made,18.0,,,,,,,,,,,,,,,,,
498,PT00M27.90S,2026-01-18T02:52:20.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612750,94,82,2026-01-18T02:52:34Z,4900000,False,,,0,,D. Fox personal FOUL (3 PF) (Edwards 2 FT),"[1628368, 1630162]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,,,,,,,,,3.0,0.0,Edwards,1630162.0
500,PT00M27.90S,2026-01-18T02:52:41.7Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,94,83,2026-01-18T02:52:41Z,4920000,False,,,0,,A. Edwards Free Throw 1 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
501,PT00M27.90S,2026-01-18T02:52:42.7Z,3,REGULAR,substitution,out,[],1630538,,,1610612750,94,83,2026-01-18T02:52:52Z,4930000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M27.90S,2026-01-18T02:52:42.7Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,94,83,2026-01-18T02:52:52Z,4940000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M27.90S,2026-01-18T02:53:03.2Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,94,84,2026-01-18T02:53:03Z,4950000,False,,,0,,A. Edwards Free Throw 2 of 2 (29 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
504,PT00M05.40S,2026-01-18T02:53:30.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,93.64323258869908,51.71568627450981,1610612759,96,84,2026-01-18T02:53:34Z,4960000,False,9.0,7.0,1,right,V. Wembanyama driving DUNK (27 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.13,Made,27.0,,,,,,,,,,,,,,,,,
505,PT00M00.00S,2026-01-18T02:53:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,28.597240473061763,4.6568627450980395,1610612750,96,84,2026-01-18T02:53:46Z,4970000,False,227.0,216.0,1,left,MISS A. Edwards 31' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,31.33,Missed,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2026-01-18T02:53:41.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,96,84,2026-01-18T02:53:41Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,505.0,,,,,,,,,,,,,,,,
507,PT00M00.00S,2026-01-18T02:53:46.3Z,3,REGULAR,period,end,[],0,,,1610612750,96,84,2026-01-18T02:53:46Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,out,['startperiod'],1630577,,,1610612750,96,84,2026-01-18T02:56:26Z,5000000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,out,['startperiod'],1630322,,,1610612750,96,84,2026-01-18T02:56:26Z,5010000,False,,,0,,SUB out: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,96,84,2026-01-18T02:56:26Z,5020000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,out,['startperiod'],1631159,,,1610612750,96,84,2026-01-18T02:56:26Z,5030000,False,,,0,,SUB out: L. Miller,[1631159],1610612750.0,MIN,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,96,84,2026-01-18T02:56:26Z,5040000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,in,['startperiod'],1642264,,,1610612750,96,84,2026-01-18T02:56:26Z,5050000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612750,96,84,2026-01-18T02:56:26Z,5060000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-01-18T02:56:00.6Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,96,84,2026-01-18T02:56:26Z,5070000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
