actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
265,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,out,[],1642879,,,1610612759,42,34,2025-10-26T18:58:24Z,2650000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,42,34,2025-10-26T18:58:24Z,2660000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,in,[],1629611,,,1610612759,42,34,2025-10-26T18:58:24Z,2670000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,in,[],1630560,,,1610612759,42,34,2025-10-26T18:58:24Z,2680000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT07M16.00S,2025-10-26T18:58:10.3Z,2,REGULAR,substitution,in,[],1642856,,,1610612759,42,34,2025-10-26T18:58:24Z,2690000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT07M16.00S,2025-10-26T18:58:41.0Z,2,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,43,34,2025-10-26T18:58:41Z,2700000,False,,,0,,S. Castle Free Throw 1 of 1 (7 PTS),[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,Made,,7.0,,,,,,,,,,,,,,,,,,,,,
271,PT07M02.00S,2025-10-26T18:58:55.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,11.908672798948752,53.92156862745098,1610612751,43,34,2025-10-26T18:59:00Z,2710000,False,-20.0,59.0,1,left,MISS M. Porter Jr. 6' driving floating Shot,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,driving floating,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,,,,,,,,,,,,,,,,,,,
272,PT07M01.00S,2025-10-26T18:58:56.4Z,2,REGULAR,rebound,defensive,[],1642264,,,1610612759,43,34,2025-10-26T18:59:00Z,2720000,False,,,0,,S. Castle REBOUND (Off:0 Def:4),[1642264],1610612759.0,SAS,,Castle,S. Castle,,In The Paint (Non-RA),0-8 Center,,,271.0,,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,
273,PT06M57.00S,2025-10-26T18:59:00.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,95.22010512483574,96.81372549019608,1610612759,46,34,2025-10-26T18:59:26Z,2730000,False,234.0,-8.0,1,right,D. Vassell 3PT running (8 PTS) (D. Harper 6 AST),"[1630170, 1642844]",1610612759.0,SAS,,Vassell,D. Vassell,running,Right Corner 3,24+ Right,23.42,Made,,8.0,,,,,,,D. Harper,1642844.0,6.0,,,,,,,,,,,,
275,PT06M56.00S,2025-10-26T18:59:06.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,46,34,2025-10-26T18:59:06Z,2750000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT06M56.00S,2025-10-26T19:01:32.2Z,2,REGULAR,substitution,out,[],1629008,,,1610612751,46,34,2025-10-26T19:02:04Z,2760000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT06M56.00S,2025-10-26T19:01:32.2Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,46,34,2025-10-26T19:02:04Z,2770000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT06M51.00S,2025-10-26T19:02:12.8Z,2,REGULAR,foul,personal,[],1642264,,,1610612751,46,34,2025-10-26T19:02:18Z,2780000,False,,,0,,S. Castle personal FOUL (2 PF),"[1642264, 1642856]",1610612759.0,SAS,1193.0,Castle,S. Castle,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Dëmin,1642856.0,,,,,,,,
280,PT06M51.00S,2025-10-26T19:02:21.2Z,2,REGULAR,substitution,out,[],1642264,,,1610612751,46,34,2025-10-26T19:02:37Z,2800000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT06M51.00S,2025-10-26T19:02:21.2Z,2,REGULAR,substitution,in,[],1629640,,,1610612751,46,34,2025-10-26T19:02:37Z,2810000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT06M26.00S,2025-10-26T19:03:08.6Z,2,REGULAR,2pt,Jump Shot,[],1630560,20.71287779237845,73.77450980392157,1610612751,46,34,2025-10-26T19:03:17Z,2820000,False,-119.0,142.0,1,left,MISS C. Thomas 18' pullup Shot,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Mid-Range,16-24 Left Center,18.54,Missed,,,,,,,,,,,,,,,,,,,,,,,
283,PT06M17.00S,2025-10-26T19:03:16.0Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,46,34,2025-10-26T19:03:16Z,2830000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Mid-Range,16-24 Left Center,,,282.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
284,PT06M17.00S,2025-10-26T19:03:16.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,46,36,2025-10-26T19:03:16Z,2840000,False,0.0,0.0,1,left,N. Claxton tip DUNK (8 PTS),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,tip,Mid-Range,8-16 Left,0.0,Made,,8.0,,,,,,,,,,,,,,,,,,,,,
285,PT05M55.00S,2025-10-26T19:03:39.6Z,2,REGULAR,2pt,Jump Shot,[],1630170,94.1688567674113,27.205882352941174,1610612759,46,36,2025-10-26T19:06:30Z,2850000,False,-114.0,2.0,1,right,MISS D. Vassell 11' fadeaway Shot,[1630170],1610612759.0,SAS,,Vassell,D. Vassell,fadeaway,Mid-Range,8-16 Left,11.4,Missed,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M52.00S,2025-10-26T19:03:42.6Z,2,REGULAR,rebound,offensive,[],202687,,,1610612759,46,36,2025-10-26T19:06:30Z,2860000,False,,,0,,B. Biyombo REBOUND (Off:1 Def:0),[202687],1610612759.0,SAS,,Biyombo,B. Biyombo,,Mid-Range,8-16 Left,,,285.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
287,PT05M49.00S,2025-10-26T19:03:44.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203084,73.40670170827858,18.627450980392158,1610612759,46,36,2025-10-26T19:04:08Z,2870000,False,-157.0,197.0,1,right,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M47.00S,2025-10-26T19:03:46.5Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,46,36,2025-10-26T19:03:46Z,2880000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,Johnson,K. Johnson,,Above the Break 3,24+ Left Center,,,287.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
289,PT05M40.00S,2025-10-26T19:03:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,93.38042049934296,47.05882352941176,1610612759,48,36,2025-10-26T19:04:12Z,2890000,False,-15.0,10.0,1,right,D. Harper driving finger roll Layup (5 PTS),[1642844],1610612759.0,SAS,,Harper,D. Harper,driving finger roll,Restricted Area,0-8 Center,1.76,Made,,5.0,,,,,,,,,,,,,,,,,,,,,
290,PT05M25.00S,2025-10-26T19:04:08.5Z,2,REGULAR,3pt,Jump Shot,[],1630560,21.895532194480946,89.95098039215686,1610612751,48,39,2025-10-26T19:04:21Z,2900000,False,-200.0,153.0,1,left,C. Thomas 25' 3PT pullup (14 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Above the Break 3,24+ Left Center,25.18,Made,,14.0,,,,,,,,,,,,,,,,,,,,,
291,PT05M25.00S,2025-10-26T19:04:13.6Z,2,REGULAR,foul,personal,['1freethrow'],202687,,,1610612751,48,39,2025-10-26T19:07:27Z,2910000,False,,,0,,B. Biyombo flagrant-type-1 personal FOUL (1 PF) (Thomas 1 FT),"[202687, 1630560]",1610612759.0,SAS,1193.0,Biyombo,B. Biyombo,flagrant-type-1,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,,,,,
294,PT05M25.00S,2025-10-26T19:07:20.5Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,48,40,2025-10-26T19:09:47Z,2940000,False,,,0,,C. Thomas flagrant Free Throw 1 of 1 (15 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,flagrant,,,,Made,,15.0,,,,,,,,,,,,,,,,,,,,,
295,PT05M13.00S,2025-10-26T19:07:58.2Z,2,REGULAR,3pt,Jump Shot,[],1630560,15.719448094612352,3.9215686274509802,1610612751,48,40,2025-10-26T19:08:05Z,2950000,False,230.0,95.0,1,left,MISS C. Thomas 24' pullup 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,,,,,,
296,PT05M09.00S,2025-10-26T19:08:02.4Z,2,REGULAR,rebound,offensive,[],1642856,,,1610612751,48,40,2025-10-26T19:08:02Z,2960000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:0),[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,Above the Break 3,24+ Right Center,,,295.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
297,PT05M07.00S,2025-10-26T19:08:04.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,4.155716162943495,94.85294117647058,1610612751,48,40,2025-10-26T19:08:13Z,2970000,False,-224.0,-13.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,,,,,,
298,PT05M05.00S,2025-10-26T19:08:06.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,48,40,2025-10-26T19:08:13Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,Left Corner 3,24+ Left,,,297.0,,,,,,,,,,,,,,,,,,,,,,
300,PT05M05.00S,2025-10-26T19:08:23.9Z,2,REGULAR,substitution,out,[],202687,,,1610612759,48,40,2025-10-26T19:08:28Z,3000000,False,,,0,,SUB out: B. Biyombo,[202687],1610612759.0,SAS,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M05.00S,2025-10-26T19:08:23.9Z,2,REGULAR,substitution,out,[],203084,,,1610612759,48,40,2025-10-26T19:08:28Z,3010000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT05M05.00S,2025-10-26T19:08:23.9Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,48,40,2025-10-26T19:08:28Z,3020000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M05.00S,2025-10-26T19:08:23.9Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,48,40,2025-10-26T19:08:28Z,3030000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M43.00S,2025-10-26T19:08:59.5Z,2,REGULAR,3pt,Jump Shot,[],1641705,74.72076215505913,15.196078431372548,1610612759,51,40,2025-10-26T19:09:15Z,3040000,False,-174.0,185.0,1,right,V. Wembanyama 25' 3PT  (8 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Above the Break 3,24+ Left Center,25.4,Made,,8.0,,,,,,,D. Vassell,1630170.0,1.0,,,,,,,,,,,,
306,PT04M43.00S,2025-10-26T19:09:07.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,51,40,2025-10-26T19:09:07Z,3060000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT04M29.00S,2025-10-26T19:12:29.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612751,51,40,2025-10-26T19:12:45Z,3070000,False,,,0,,D. Vassell personal FOUL (2 PF) (Thomas 2 FT),"[1630170, 1630560]",1610612759.0,SAS,204059.0,Vassell,D. Vassell,,Mid-Range,16-24 Left,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
309,PT04M29.00S,2025-10-26T19:12:52.3Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,51,41,2025-10-26T19:12:52Z,3090000,False,,,0,,C. Thomas Free Throw 1 of 2 (16 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,16.0,,,,,,,,,,,,,,,,,,,,,
310,PT04M29.00S,2025-10-26T19:13:12.6Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,51,42,2025-10-26T19:13:12Z,3100000,False,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,17.0,,,,,,,,,,,,,,,,,,,,,
311,PT04M26.00S,2025-10-26T19:13:19.6Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,51,42,2025-10-26T19:13:26Z,3110000,False,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1629611]",1610612759.0,SAS,,Vassell,D. Vassell,,Mid-Range,16-24 Left,,,,,,,,1.0,Mann,1629611.0,,,,,,,,,,,,,,,
312,PT04M26.00S,2025-10-26T19:13:19.6Z,2,REGULAR,steal,,[],1629611,,,1610612751,51,42,2025-10-26T19:13:21Z,3120000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,Mann,T. Mann,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT04M22.00S,2025-10-26T19:13:25.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642844,,,1610612751,51,42,2025-10-26T19:13:31Z,3130000,False,,,0,,D. Harper personal FOUL (1 PF) (Thomas 2 FT),"[1642844, 1630560]",1610612759.0,SAS,200833.0,Harper,D. Harper,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,,,,,,
315,PT04M22.00S,2025-10-26T19:13:56.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,51,43,2025-10-26T19:13:56Z,3150000,False,,,0,,C. Thomas Free Throw 1 of 2 (18 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,18.0,,,,,,,,,,,,,,,,,,,,,
316,PT04M22.00S,2025-10-26T19:14:06.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,51,44,2025-10-26T19:14:06Z,3160000,False,,,0,,C. Thomas Free Throw 2 of 2 (19 PTS),[1630560],1610612751.0,BKN,,Thomas,C. Thomas,,,,,Made,,19.0,,,,,,,,,,,,,,,,,,,,,
317,PT04M07.00S,2025-10-26T19:14:24.3Z,2,REGULAR,3pt,Jump Shot,[],1641705,73.9323258869908,84.80392156862744,1610612759,51,44,2025-10-26T19:14:27Z,3170000,False,174.0,193.0,1,right,MISS V. Wembanyama 25' 3PT,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,,,,,,
318,PT04M04.00S,2025-10-26T19:14:27.3Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,51,44,2025-10-26T19:14:27Z,3180000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:1),[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,Above the Break 3,24+ Right Center,,,317.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
319,PT03M53.00S,2025-10-26T19:14:37.4Z,2,REGULAR,2pt,Jump Shot,[],1629611,7.703679369250986,24.754901960784316,1610612751,51,44,2025-10-26T19:14:40Z,3190000,False,126.0,20.0,1,left,MISS T. Mann 12' pullup Shot,[1629611],1610612751.0,BKN,,Mann,T. Mann,pullup,Mid-Range,8-16 Right,12.78,Missed,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M51.00S,2025-10-26T19:14:39.4Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,51,44,2025-10-26T19:14:40Z,3200000,False,,,0,,D. Harper REBOUND (Off:0 Def:4),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Mid-Range,8-16 Right,,,319.0,,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,
321,PT03M45.00S,2025-10-26T19:14:45.8Z,2,REGULAR,2pt,Jump Shot,[],1641705,94.03745072273325,66.66666666666666,1610612759,53,44,2025-10-26T19:14:50Z,3210000,False,83.0,4.0,1,right,V. Wembanyama 8' turnaround fadeaway Jump Shot (10 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,turnaround fadeaway,Mid-Range,8-16 Right,8.34,Made,,10.0,,,,,,,,,,,,,,,,,,,,,
322,PT03M36.00S,2025-10-26T19:14:54.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,23.340998685939553,9.313725490196079,1610612751,53,44,2025-10-26T19:19:37Z,3220000,False,203.0,167.0,1,left,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,,Thomas,C. Thomas,pullup,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,,,,,,
323,PT03M34.00S,2025-10-26T19:14:56.9Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,53,44,2025-10-26T19:22:15Z,3230000,False,,,0,,D. Harper REBOUND (Off:0 Def:5),[1642844],1610612759.0,SAS,,Harper,D. Harper,,Above the Break 3,24+ Right Center,,,322.0,,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,
324,PT03M29.00S,2025-10-26T19:15:06.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612759,53,44,2025-10-26T19:15:21Z,3240000,False,,,0,,N. Claxton personal FOUL (2 PF) (Wembanyama 2 FT),"[1629651, 1641705]",1610612751.0,BKN,1193.0,Claxton,N. Claxton,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Wembanyama,1641705.0,,,,,,,,
326,PT03M29.00S,2025-10-26T19:15:36.4Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,54,44,2025-10-26T19:16:04Z,3260000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (11 PTS),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,Made,,11.0,,,,,,,,,,,,,,,,,,,,,
327,PT03M29.00S,2025-10-26T19:15:36.4Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,54,44,2025-10-26T19:16:04Z,3270000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M25.00S,2025-10-26T19:15:40.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,54,44,2025-10-26T19:16:04Z,3280000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,327.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
329,PT03M03.00S,2025-10-26T19:16:26.3Z,2,REGULAR,3pt,Jump Shot,[],1629651,28.991458607095925,72.30392156862744,1610612751,54,44,2025-10-26T19:16:34Z,3290000,False,-112.0,220.0,1,left,MISS N. Claxton 24' 3PT,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,,,,,,
330,PT03M02.00S,2025-10-26T19:16:32.0Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,54,44,2025-10-26T19:16:32Z,3300000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,Vassell,D. Vassell,,Above the Break 3,24+ Left Center,,,329.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
331,PT03M02.00S,2025-10-26T19:16:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612759,54,44,2025-10-26T19:16:51Z,3310000,False,,,0,,N. Clowney loose ball personal FOUL (1 PF) (Harper 2 FT),"[1641730, 1642844]",1610612751.0,BKN,1193.0,Clowney,N. Clowney,loose ball,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,0.0,Harper,1642844.0,,,,,,,,
334,PT03M02.00S,2025-10-26T19:17:23.9Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612759,54,44,2025-10-26T19:17:32Z,3340000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT03M02.00S,2025-10-26T19:18:57.0Z,2,REGULAR,freethrow,1 of 2,[],1642844,,,1610612759,55,44,2025-10-26T19:18:57Z,3360000,False,,,0,,D. Harper Free Throw 1 of 2 (6 PTS),[1642844],1610612759.0,SAS,,Harper,D. Harper,,,,,Made,,6.0,,,,,,,,,,,,,,,,,,,,,
338,PT03M02.00S,2025-10-26T19:19:02.7Z,2,REGULAR,substitution,in,[],1629008,,,1610612759,55,44,2025-10-26T19:19:13Z,3380000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT03M02.00S,2025-10-26T19:19:02.7Z,2,REGULAR,substitution,out,[],1641730,,,1610612759,55,44,2025-10-26T19:20:48Z,3385000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT03M02.00S,2025-10-26T19:19:14.1Z,2,REGULAR,freethrow,2 of 2,[],1642844,,,1610612759,56,44,2025-10-26T19:19:14Z,3390000,False,,,0,,D. Harper Free Throw 2 of 2 (7 PTS),[1642844],1610612759.0,SAS,,Harper,D. Harper,,,,,Made,,7.0,,,,,,,,,,,,,,,,,,,,,
340,PT02M40.00S,2025-10-26T19:19:35.8Z,2,REGULAR,turnover,bad pass,[],1630560,,,1610612751,56,44,2025-10-26T19:19:45Z,3400000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1641705]",1610612751.0,BKN,,Thomas,C. Thomas,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
341,PT02M40.00S,2025-10-26T19:19:35.8Z,2,REGULAR,steal,,[],1641705,,,1610612759,56,44,2025-10-26T19:19:39Z,3410000,False,,,0,,V. Wembanyama STEAL (2 STL),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M34.00S,2025-10-26T19:19:41.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642844,93.9060446780552,47.05882352941176,1610612759,58,44,2025-10-26T19:22:02Z,3420000,False,-15.0,5.0,1,right,D. Harper running Layup (9 PTS),[1642844],1610612759.0,SAS,,Harper,D. Harper,running,Restricted Area,0-8 Center,1.55,Made,,9.0,,,,,,,,,,,,,,,,,,,,,
343,PT02M23.00S,2025-10-26T19:19:52.0Z,2,REGULAR,3pt,Jump Shot,[],1642856,32.802233902759525,48.28431372549019,1610612751,58,44,2025-10-26T19:22:59Z,3430000,False,9.0,256.0,1,left,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,Dëmin,E. Dëmin,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,,,,,,
344,PT02M23.00S,2025-10-26T19:19:52.0Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,58,44,2025-10-26T19:20:05Z,3440000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:7),[1641705],1610612759.0,SAS,,Wembanyama,V. Wembanyama,,Above the Break 3,24+ Center,,,343.0,,8.0,7.0,1.0,,,,,,,,,,,,,,,,,,
345,PT02M15.00S,2025-10-26T19:20:00.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,93.51182654402102,49.50980392156863,1610612759,60,44,2025-10-26T19:20:11Z,3450000,False,-2.0,8.0,1,right,V. Wembanyama cutting DUNK (13 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,,Wembanyama,V. Wembanyama,cutting,Restricted Area,0-8 Center,0.89,Made,,13.0,,,,,,,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,
347,PT01M59.00S,2025-10-26T19:20:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,4.944152431011826,48.77450980392157,1610612751,60,46,2025-10-26T19:20:22Z,3470000,False,6.0,-6.0,1,left,M. Porter Jr. driving DUNK (12 PTS),[1629008],1610612751.0,BKN,,Porter Jr.,M. Porter Jr.,driving,Restricted Area,0-8 Center,0.86,Made,,12.0,,,,,,,,,,,,,,,,,,,,,
349,PT01M36.00S,2025-10-26T19:20:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629651,,,1610612759,60,46,2025-10-26T19:20:58Z,3480000,False,,,0,,N. Claxton personal FOUL (3 PF) (Wembanyama 2 FT),"[1629651, 1641705]",1610612751.0,BKN,1193.0,Claxton,N. Claxton,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,3.0,0.0,Wembanyama,1641705.0,,,,,,,,
