actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,jumpBallRecoverdPersonId
429,PT05M04.00S,2024-01-03T02:40:54.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,60,55,2024-01-03T02:40:54Z,4200000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,428.0,5.0,4.0,1.0,
430,PT04M57.00S,2024-01-03T02:41:01.8Z,3,REGULAR,3pt,Jump Shot,[],1631246,24.129434954007884,13.23529411764706,1610612763,60,55,2024-01-03T02:41:09Z,4210000,False,184.0,174.0,1,left,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,
431,PT04M53.00S,2024-01-03T02:41:05.8Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612759,60,55,2024-01-03T02:41:09Z,4220000,False,,,0,,C. Osman REBOUND (Off:0 Def:5),[1626224],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Osman,C. Osman,,,,,,,,,,,,,,430.0,5.0,5.0,0.0,
432,PT04M37.00S,2024-01-03T02:41:21.5Z,3,REGULAR,2pt,Jump Shot,[],1631230,93.77463863337714,77.94117647058823,1610612759,60,55,2024-01-03T02:41:25Z,4230000,False,140.0,6.0,1,right,MISS D. Barlow 13' Jump Shot,[1631230],1610612759.0,SAS,,,,,,,Mid-Range,8-16 Right,13.98,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
433,PT04M34.00S,2024-01-03T02:41:24.5Z,3,REGULAR,rebound,defensive,[],203935,,,1610612763,60,55,2024-01-03T02:41:25Z,4240000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,,Smart,M. Smart,,,,,,,,,,,,,,432.0,1.0,1.0,0.0,
434,PT04M22.00S,2024-01-03T02:41:37.1Z,3,REGULAR,3pt,Jump Shot,[],1631246,11.645860709592641,95.83333333333334,1610612763,63,55,2024-01-03T02:41:41Z,4250000,False,-229.0,57.0,1,left,V. Williams Jr. 3PT  (6 PTS) (D. Bane 2 AST),"[1631246, 1630217]",1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,23.62,Made,6.0,Williams Jr.,V. Williams Jr.,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,,
436,PT04M04.00S,2024-01-03T02:41:54.6Z,3,REGULAR,3pt,Jump Shot,[],1631104,92.85479632063075,94.36274509803921,1610612759,63,55,2024-01-03T02:42:01Z,4270000,False,222.0,15.0,1,right,MISS B. Wesley 3PT,[1631104],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,22.23,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
437,PT04M03.00S,2024-01-03T02:41:55.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,63,55,2024-01-03T02:42:01Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,436.0,,,,
439,PT04M03.00S,2024-01-03T02:42:03.9Z,3,REGULAR,substitution,out,[],203935,,,1610612759,63,55,2024-01-03T02:42:07Z,4300000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
440,PT04M03.00S,2024-01-03T02:42:03.9Z,3,REGULAR,substitution,in,[],1628379,,,1610612759,63,55,2024-01-03T02:42:07Z,4310000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,,,,,,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,
441,PT04M03.00S,2024-01-03T02:42:24.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,63,55,2024-01-03T02:42:24Z,4320000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M56.00S,2024-01-03T02:44:09.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,73.9323258869908,11.519607843137255,1610612759,63,55,2024-01-03T02:44:15Z,4330000,False,-192.0,193.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,Osman,C. Osman,,,,,,,,,,,,,,,,,,
443,PT03M51.00S,2024-01-03T02:44:14.1Z,3,REGULAR,rebound,defensive,[],1628379,,,1610612763,63,55,2024-01-03T02:44:15Z,4340000,False,,,0,,L. Kennard REBOUND (Off:1 Def:3),[1628379],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Kennard,L. Kennard,,,,,,,,,,,,,,442.0,4.0,3.0,1.0,
444,PT03M46.00S,2024-01-03T02:44:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1631230,,,1610612763,63,55,2024-01-03T02:44:29Z,4350000,False,,,0,,D. Barlow shooting personal FOUL (4 PF) (Jackson Jr. 2 FT),"[1631230, 1628991]",1610612759.0,SAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Barlow,D. Barlow,,,,203591.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,
446,PT03M46.00S,2024-01-03T02:44:46.4Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,64,55,2024-01-03T02:44:46Z,4370000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,7.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
447,PT03M46.00S,2024-01-03T02:44:47.4Z,3,REGULAR,substitution,out,[],1630170,,,1610612763,64,55,2024-01-03T02:44:51Z,4380000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
448,PT03M46.00S,2024-01-03T02:44:47.4Z,3,REGULAR,substitution,in,[],203926,,,1610612763,64,55,2024-01-03T02:44:51Z,4390000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,,,,,,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,
449,PT03M46.00S,2024-01-03T02:45:04.2Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,65,55,2024-01-03T02:45:04Z,4400000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (8 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,8.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
450,PT03M33.00S,2024-01-03T02:45:15.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,86.81011826544021,50.73529411764706,1610612759,65,57,2024-01-03T02:45:21Z,4410000,False,4.0,71.0,1,right,K. Johnson 7' driving floating Jump Shot (8 PTS),[1629640],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,8.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
451,PT03M19.00S,2024-01-03T02:45:30.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,11.645860709592641,49.50980392156863,1610612763,67,57,2024-01-03T02:45:40Z,4420000,False,2.0,57.0,1,left,J. Jackson Jr. driving Hook (10 PTS),[1628991],1610612763.0,MEM,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,10.0,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
452,PT03M04.00S,2024-01-03T02:45:44.8Z,3,REGULAR,2pt,Jump Shot,[],1631230,91.93495400788436,67.8921568627451,1610612759,67,57,2024-01-03T02:45:50Z,4430000,False,89.0,23.0,1,right,MISS D. Barlow 9' floating Shot,[1631230],1610612759.0,SAS,floating,,,,,,Mid-Range,8-16 Right,9.25,Missed,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
453,PT03M02.00S,2024-01-03T02:45:46.8Z,3,REGULAR,rebound,defensive,[],1631246,,,1610612763,67,57,2024-01-03T02:45:50Z,4440000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:4),[1631246],1610612763.0,MEM,,,,,,,Mid-Range,8-16 Right,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,452.0,4.0,4.0,0.0,
454,PT02M52.00S,2024-01-03T02:45:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.521024967148489,54.166666666666664,1610612763,69,57,2024-01-03T02:46:05Z,4450000,False,-21.0,9.0,1,left,D. Bane driving reverse Layup (24 PTS),[1630217],1610612763.0,MEM,driving reverse,,,,,,Restricted Area,0-8 Center,2.26,Made,24.0,Bane,D. Bane,,,,,,,,,,,,,,,,,,
455,PT02M40.00S,2024-01-03T02:46:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.72339027595268,43.872549019607845,1610612759,69,57,2024-01-03T02:46:16Z,4460000,False,-31.0,16.0,1,right,MISS K. Johnson driving finger roll Layup - blocked,"[1629640, 1628991]",1610612759.0,SAS,driving finger roll,,,,,,Restricted Area,0-8 Center,3.45,Missed,,Johnson,K. Johnson,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,
456,PT02M40.00S,2024-01-03T02:46:09.6Z,3,REGULAR,block,,[],1628991,,,1610612759,69,57,2024-01-03T02:46:12Z,4470000,False,,,0,,J. Jackson Jr. BLOCK (4 BLK),[1628991],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
457,PT02M36.00S,2024-01-03T02:46:13.6Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612759,69,57,2024-01-03T02:46:16Z,4480000,False,,,0,,D. Barlow REBOUND (Off:4 Def:3),[1631230],1610612759.0,SAS,,,,,,,Restricted Area,0-8 Center,,,,Barlow,D. Barlow,,,,,,,,,,,,,,455.0,7.0,3.0,4.0,
458,PT02M35.00S,2024-01-03T02:46:14.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,72.88107752956637,80.88235294117648,1610612759,69,57,2024-01-03T02:46:19Z,4490000,False,154.0,202.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,Osman,C. Osman,,,,,,,,,,,,,,,,,,
459,PT02M35.00S,2024-01-03T02:46:14.7Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,69,57,2024-01-03T02:46:19Z,4500000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,458.0,6.0,5.0,1.0,
460,PT02M28.00S,2024-01-03T02:46:27.0Z,3,REGULAR,foul,personal,[],1629640,,,1610612763,69,57,2024-01-03T02:46:36Z,4510000,False,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 1630217]",1610612759.0,SAS,,,,,,,Mid-Range,16-24 Right,,,,Johnson,K. Johnson,,,,202056.0,2.0,0.0,Bane,1630217.0,,,,,,,,,,
462,PT02M28.00S,2024-01-03T02:46:32.5Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,69,57,2024-01-03T02:46:42Z,4530000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,
463,PT02M28.00S,2024-01-03T02:46:32.5Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,69,57,2024-01-03T02:46:42Z,4540000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
464,PT02M28.00S,2024-01-03T02:46:32.5Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,69,57,2024-01-03T02:46:42Z,4550000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
465,PT02M28.00S,2024-01-03T02:46:32.5Z,3,REGULAR,substitution,in,[],202687,,,1610612763,69,57,2024-01-03T02:46:42Z,4560000,False,,,0,,SUB in: B. Biyombo,[202687],1610612763.0,MEM,,,,,,,,,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,
466,PT02M22.00S,2024-01-03T02:47:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628379,29.122864651773984,25.0,1610612763,72,57,2024-01-03T02:47:08Z,4570000,False,125.0,221.0,1,left,L. Kennard 25' 3PT  (9 PTS) (J. Morant 7 AST),"[1628379, 1629630]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,25.42,Made,9.0,Kennard,L. Kennard,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,,
468,PT02M07.00S,2024-01-03T02:47:18.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,92.59198423127464,50.98039215686274,1610612759,72,59,2024-01-03T02:47:23Z,4590000,False,5.0,17.0,1,right,K. Johnson driving DUNK (10 PTS) (C. Osman 2 AST),"[1629640, 1626224]",1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,1.78,Made,10.0,Johnson,K. Johnson,C. Osman,1626224.0,2.0,,,,,,,,,,,,,,,
470,PT01M40.00S,2024-01-03T02:47:45.4Z,3,REGULAR,3pt,Jump Shot,[],1631246,17.0335085413929,95.34313725490196,1610612763,72,59,2024-01-03T02:47:49Z,4610000,False,-227.0,108.0,1,left,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,
471,PT01M38.00S,2024-01-03T02:47:47.4Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,72,59,2024-01-03T02:47:49Z,4620000,False,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Aldama,S. Aldama,,,,,,,,,,,,,,470.0,4.0,3.0,1.0,
472,PT01M37.00S,2024-01-03T02:47:48.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630583,5.995400788436268,50.73529411764706,1610612763,74,59,2024-01-03T02:47:53Z,4630000,False,-4.0,4.0,1,left,S. Aldama putback DUNK (4 PTS),[1630583],1610612763.0,MEM,putback,,,,,,Restricted Area,0-8 Center,0.54,Made,4.0,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
473,PT01M26.00S,2024-01-03T02:47:59.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,87.86136662286465,48.03921568627451,1610612759,74,61,2024-01-03T02:48:04Z,4640000,False,-10.0,62.0,1,right,K. Johnson 6' driving floating Jump Shot (12 PTS),[1629640],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.24,Made,12.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
474,PT01M02.00S,2024-01-03T02:48:22.6Z,3,REGULAR,3pt,Jump Shot,[],1629630,28.991458607095925,28.186274509803923,1610612763,74,61,2024-01-03T02:48:30Z,4650000,False,109.0,220.0,1,left,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
475,PT00M59.70S,2024-01-03T02:48:24.9Z,3,REGULAR,rebound,offensive,[],1631246,,,1610612763,74,61,2024-01-03T02:48:30Z,4660000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:4),[1631246],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,474.0,5.0,4.0,1.0,
476,PT00M57.90S,2024-01-03T02:48:27.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,24.78646517739816,10.294117647058822,1610612763,77,61,2024-01-03T02:48:36Z,4670000,False,199.0,180.0,1,left,L. Kennard 26' 3PT  (12 PTS) (V. Williams Jr. 2 AST),"[1628379, 1631246]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,26.83,Made,12.0,Kennard,L. Kennard,V. Williams Jr.,1631246.0,2.0,,,,,,,,,,,,,,,
478,PT00M49.10S,2024-01-03T02:48:41.8Z,3,REGULAR,foul,personal,[],1629630,,,1610612759,77,61,2024-01-03T02:48:48Z,4690000,False,,,0,,J. Morant personal FOUL (2 PF),"[1629630, 1631104]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,,Morant,J. Morant,,,,203591.0,2.0,0.0,Wesley,1631104.0,,,,,,,,,,
480,PT00M40.90S,2024-01-03T02:49:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,88.25558475689881,54.90196078431373,1610612759,77,63,2024-01-03T02:49:21Z,4710000,False,25.0,58.0,1,right,K. Johnson 6' driving finger roll Layup (14 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,14.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
481,PT00M40.90S,2024-01-03T02:49:14.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631246,,,1610612759,77,63,2024-01-03T02:49:31Z,4720000,False,,,0,,V. Williams Jr. shooting personal FOUL (4 PF) (Johnson 1 FT),"[1631246, 1629640]",1610612763.0,MEM,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams Jr.,V. Williams Jr.,,,,202056.0,4.0,0.0,Johnson,1629640.0,,,,,,,,,,
483,PT00M40.90S,2024-01-03T02:49:43.4Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,77,64,2024-01-03T02:49:43Z,4740000,False,,,0,,K. Johnson Free Throw 1 of 1 (15 PTS),[1629640],1610612759.0,SAS,,,,,,,,,,Made,15.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,
484,PT00M35.60S,2024-01-03T02:49:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631104,,,1610612763,77,64,2024-01-03T02:50:05Z,4750000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Morant 2 FT),"[1631104, 1629630]",1610612759.0,SAS,shooting,,,,,,Restricted Area,0-8 Center,,,,Wesley,B. Wesley,,,,1627963.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,
486,PT00M35.60S,2024-01-03T02:50:17.0Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,77,64,2024-01-03T02:50:44Z,4770000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,,,,,,,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
487,PT00M35.60S,2024-01-03T02:50:17.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,77,64,2024-01-03T02:50:44Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0,,,,
488,PT00M35.60S,2024-01-03T02:50:20.4Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,77,64,2024-01-03T02:50:23Z,4790000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
489,PT00M35.60S,2024-01-03T02:50:20.4Z,3,REGULAR,substitution,in,[],203935,,,1610612763,77,64,2024-01-03T02:50:23Z,4800000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
490,PT00M35.60S,2024-01-03T02:50:17.0Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,77,64,2024-01-03T02:50:44Z,4810000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,,,,,,,Missed,,Morant,J. Morant,,,,,,,,,,,,,,,,,,
491,PT00M34.10S,2024-01-03T02:50:18.5Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612759,77,64,2024-01-03T02:50:44Z,4820000,False,,,0,,C. Osman REBOUND (Off:0 Def:6),[1626224],1610612759.0,SAS,,,,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,490.0,6.0,6.0,0.0,
492,PT00M27.00S,2024-01-03T02:50:50.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631104,94.1688567674113,50.98039215686274,1610612759,77,66,2024-01-03T02:50:58Z,4830000,False,5.0,2.0,1,right,B. Wesley driving DUNK (6 PTS),[1631104],1610612759.0,SAS,driving,,,,,,Restricted Area,0-8 Center,0.54,Made,6.0,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
493,PT00M14.20S,2024-01-03T02:51:09.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612763,77,66,2024-01-03T02:51:15Z,4840000,False,,,0,,K. Johnson personal FOUL (3 PF) (Smart 2 FT),"[1629640, 203935]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Right Center,,,,Johnson,K. Johnson,,,,202056.0,3.0,0.0,Smart,203935.0,,,,,,,,,,
495,PT00M14.20S,2024-01-03T02:51:28.5Z,3,REGULAR,freethrow,1 of 2,[],203935,,,1610612763,78,66,2024-01-03T02:51:28Z,4860000,False,,,0,,M. Smart Free Throw 1 of 2 (3 PTS),[203935],1610612763.0,MEM,,,,,,,,,,Made,3.0,Smart,M. Smart,,,,,,,,,,,,,,,,,,
496,PT00M14.20S,2024-01-03T02:51:28.5Z,3,REGULAR,freethrow,2 of 2,[],203935,,,1610612763,78,66,2024-01-03T02:51:52Z,4870000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612763.0,MEM,,,,,,,,,,Missed,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
497,PT00M11.90S,2024-01-03T02:51:30.8Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,78,66,2024-01-03T02:51:52Z,4880000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,,,,,,,,,Wesley,B. Wesley,,,,,,,,,,,,,,496.0,1.0,1.0,0.0,
498,PT00M05.20S,2024-01-03T02:51:58.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,83.39356110381078,55.88235294117647,1610612759,78,68,2024-01-03T02:52:04Z,4890000,False,29.0,104.0,1,right,B. Wesley 10' driving floating Jump Shot (8 PTS),[1631104],1610612759.0,SAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.77,Made,8.0,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
499,PT00M03.90S,2024-01-03T02:52:06.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612763,78,68,2024-01-03T02:52:28Z,4900000,False,,,0,,C. Osman personal FOUL (2 PF) (Morant 2 FT),"[1626224, 1629630]",1610612759.0,SAS,,,,,,,Above the Break 3,24+ Center,,,,Osman,C. Osman,,,,203591.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,
501,PT00M03.90S,2024-01-03T02:52:39.0Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,79,68,2024-01-03T02:52:39Z,4920000,False,,,0,,J. Morant Free Throw 1 of 2 (12 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,12.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
502,PT00M03.90S,2024-01-03T02:52:55.1Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,80,68,2024-01-03T02:52:55Z,4930000,False,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,13.0,Morant,J. Morant,,,,,,,,,,,,,,,,,,
503,PT00M00.80S,2024-01-03T02:52:59.6Z,3,REGULAR,3pt,Jump Shot,[],1631104,44.8915900131406,76.47058823529412,1610612759,80,68,2024-01-03T02:53:12Z,4940000,False,132.0,466.0,1,right,MISS B. Wesley 48' driving floating 3PT,[1631104],1610612759.0,SAS,driving floating,,,,,,Above the Break 3,24+ Left Center,48.4,Missed,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,
504,PT00M00.80S,2024-01-03T02:52:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,80,68,2024-01-03T02:53:12Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,503.0,,,,
505,PT00M00.00S,2024-01-03T02:53:10.8Z,3,REGULAR,period,end,[],0,,,1610612759,80,68,2024-01-03T02:53:10Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612759,80,68,2024-01-03T02:55:39Z,4970000,False,,,0,,SUB out: M. Smart,[203935],1610612763.0,MEM,,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,out,['startperiod'],1626224,,,1610612759,80,68,2024-01-03T02:55:39Z,4980000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,,,,,,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,out,['startperiod'],1631230,,,1610612759,80,68,2024-01-03T02:55:39Z,4990000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612759,80,68,2024-01-03T02:55:39Z,5000000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,in,['startperiod'],1641705,,,1610612759,80,68,2024-01-03T02:55:39Z,5010000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,,,,,,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-01-03T02:53:14.3Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,80,68,2024-01-03T02:55:39Z,5020000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,
